cell_id,Certhia americana,Certhia americana [occidentalis Group],Certhia americana montana/idahoensis,Certhia americana americana/nigrescens,Certhia americana albescens/alticola,Certhia americana pernigra,Certhia americana extima
830e6afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
830e6bfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
830e9afffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
830ec8fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
830ec9fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
830ecafffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
830ecbfffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
830eccfffffffff,96.0,0.0,0.0,0.0,0.0,0.0,0.0
830ecdfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
830ed5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
830ed8fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
830ed9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
830edcfffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
830edefffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
830eeafffffffff,500.0,0.0,0.0,0.0,0.0,0.0,0.0
830eebfffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
83120afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83120bfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831215fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831218fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83121afffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
83121efffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
831243fffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0
831246fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83124dfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
83124efffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831250fffffffff,60.0,0.0,0.0,0.0,0.0,0.0,0.0
831251fffffffff,97.0,0.0,0.0,0.0,0.0,0.0,0.0
831252fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
831253fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831254fffffffff,69.0,0.0,0.0,0.0,0.0,0.0,0.0
831255fffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0
831256fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831258fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831259fffffffff,126.0,0.0,0.0,0.0,0.0,0.0,0.0
83125afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83125cfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
83125dfffffffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0
83126afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83126bfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83126efffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831272fffffffff,76.0,0.0,0.0,0.0,0.0,0.0,0.0
831280fffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0
831282fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831283fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831284fffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0
831285fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
831286fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
831289fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
83128bfffffffff,71.0,0.0,0.0,0.0,0.0,0.0,0.0
83128cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83128dfffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
83128efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831290fffffffff,77.0,0.0,0.0,0.0,0.0,0.0,0.0
831293fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
831294fffffffff,63.0,0.0,0.0,0.0,0.0,0.0,0.0
831298fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
831299fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
83129afffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
83129bfffffffff,67.0,0.0,0.0,0.0,0.0,0.0,0.0
83129cfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
83129dfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8312a2fffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0
8312a3fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8312a8fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8312a9fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8312aafffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8312abfffffffff,87.0,0.0,0.0,0.0,0.0,0.0,0.0
8312adfffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8312b0fffffffff,219.0,0.0,0.0,0.0,0.0,0.0,0.0
8312b1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8312b2fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8312b3fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8312b4fffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0
8312b5fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8312b6fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8312c0fffffffff,135.0,0.0,1.0,0.0,0.0,0.0,0.0
8312c1fffffffff,471.0,0.0,4.0,0.0,0.0,0.0,0.0
8312c2fffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0
8312c3fffffffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0
8312c4fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8312c5fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8312c8fffffffff,109.0,0.0,0.0,0.0,0.0,0.0,0.0
8312c9fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8312cafffffffff,260.0,0.0,0.0,0.0,0.0,0.0,0.0
8312cbfffffffff,492.0,0.0,0.0,0.0,0.0,0.0,0.0
8312ccfffffffff,1983.0,0.0,0.0,0.0,0.0,0.0,0.0
8312cdfffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8312cefffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0
8312d0fffffffff,110.0,0.0,0.0,0.0,0.0,0.0,0.0
8312d1fffffffff,628.0,0.0,0.0,0.0,0.0,0.0,0.0
8312d2fffffffff,112.0,0.0,0.0,0.0,0.0,0.0,0.0
8312d3fffffffff,205.0,0.0,0.0,0.0,0.0,0.0,0.0
8312d4fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8312d5fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8312d6fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
8312d8fffffffff,366.0,0.0,0.0,0.0,0.0,0.0,0.0
8312d9fffffffff,314.0,0.0,0.0,0.0,0.0,0.0,0.0
8312dafffffffff,111.0,0.0,0.0,0.0,0.0,0.0,0.0
8312dbfffffffff,302.0,0.0,0.0,0.0,0.0,0.0,0.0
8312dcfffffffff,351.0,0.0,0.0,0.0,0.0,0.0,0.0
8312ddfffffffff,626.0,0.0,0.0,0.0,0.0,0.0,0.0
8312defffffffff,429.0,0.0,0.0,0.0,0.0,0.0,0.0
8312e0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8312e1fffffffff,148.0,0.0,0.0,0.0,0.0,0.0,0.0
8312e2fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
8312e3fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
8312e4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8312e5fffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0
8312e8fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8312eafffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
8312ecfffffffff,327.0,0.0,0.0,0.0,0.0,0.0,0.0
8312eefffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
8312f1fffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0
8312f2fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8312f3fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8312f6fffffffff,192.0,0.0,0.0,0.0,0.0,0.0,0.0
831390fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831391fffffffff,62.0,0.0,0.0,0.0,0.0,0.0,0.0
831393fffffffff,63.0,0.0,0.0,0.0,0.0,0.0,0.0
831399fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83139bfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
83139efffffffff,327.0,0.0,0.0,0.0,0.0,0.0,0.0
831aa0fffffffff,52.0,0.0,0.0,0.0,0.0,0.0,0.0
831aa2fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831aa3fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
831ab0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831b92fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831b9afffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
831b9efffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
831bb3fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831d24fffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0
832600fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
832601fffffffff,128.0,0.0,0.0,0.0,0.0,0.0,0.0
832602fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
832603fffffffff,83.0,0.0,0.0,1.0,0.0,0.0,0.0
832604fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
832605fffffffff,59.0,0.0,0.0,0.0,0.0,0.0,0.0
832606fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
832608fffffffff,150.0,0.0,0.0,0.0,0.0,0.0,0.0
832609fffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
83260afffffffff,193.0,0.0,0.0,0.0,0.0,0.0,0.0
83260bfffffffff,220.0,0.0,0.0,0.0,0.0,0.0,0.0
83260cfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
83260dfffffffff,119.0,0.0,0.0,0.0,0.0,0.0,0.0
83260efffffffff,117.0,0.0,0.0,0.0,0.0,0.0,0.0
832611fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
832612fffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
832616fffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0
832618fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
832619fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
83261afffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
83261bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83261cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83261efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832620fffffffff,145.0,0.0,0.0,0.0,0.0,0.0,0.0
832621fffffffff,601.0,0.0,0.0,0.0,0.0,0.0,0.0
832622fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
832623fffffffff,65.0,0.0,0.0,0.0,0.0,0.0,0.0
832624fffffffff,847.0,0.0,0.0,0.0,0.0,0.0,0.0
832625fffffffff,171.0,0.0,0.0,0.0,0.0,0.0,0.0
832626fffffffff,253.0,0.0,0.0,0.0,0.0,0.0,0.0
832628fffffffff,64.0,0.0,0.0,0.0,0.0,0.0,0.0
832629fffffffff,201.0,0.0,0.0,0.0,0.0,0.0,0.0
83262afffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
83262bfffffffff,221.0,0.0,0.0,0.0,0.0,0.0,0.0
83262cfffffffff,2651.0,0.0,0.0,0.0,0.0,0.0,0.0
83262dfffffffff,219.0,0.0,0.0,0.0,0.0,0.0,0.0
83262efffffffff,87.0,0.0,0.0,0.0,0.0,0.0,0.0
832630fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
832631fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
832633fffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
832634fffffffff,71.0,0.0,0.0,0.0,0.0,0.0,0.0
832635fffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0
832636fffffffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0
832640fffffffff,714.0,0.0,0.0,0.0,0.0,0.0,0.0
832641fffffffff,335.0,0.0,0.0,0.0,0.0,0.0,0.0
832642fffffffff,230.0,0.0,0.0,0.0,0.0,0.0,0.0
832643fffffffff,510.0,0.0,0.0,0.0,0.0,0.0,0.0
832644fffffffff,70.0,0.0,0.0,0.0,0.0,0.0,0.0
832645fffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
832646fffffffff,1197.0,0.0,0.0,0.0,0.0,0.0,0.0
832648fffffffff,276.0,0.0,0.0,0.0,0.0,0.0,0.0
832649fffffffff,349.0,0.0,0.0,0.0,0.0,0.0,0.0
83264afffffffff,335.0,0.0,0.0,0.0,0.0,0.0,0.0
83264bfffffffff,160.0,0.0,0.0,0.0,0.0,0.0,0.0
83264cfffffffff,508.0,0.0,0.0,0.0,0.0,0.0,0.0
83264dfffffffff,620.0,0.0,0.0,0.0,0.0,0.0,0.0
83264efffffffff,359.0,0.0,0.0,0.0,0.0,0.0,0.0
832650fffffffff,168.0,0.0,0.0,0.0,0.0,0.0,0.0
832651fffffffff,175.0,0.0,0.0,0.0,0.0,0.0,0.0
832652fffffffff,247.0,0.0,0.0,0.0,0.0,0.0,0.0
832653fffffffff,650.0,0.0,0.0,0.0,0.0,0.0,0.0
832654fffffffff,150.0,0.0,0.0,0.0,0.0,0.0,0.0
832655fffffffff,753.0,0.0,0.0,0.0,0.0,0.0,0.0
832656fffffffff,1131.0,0.0,0.0,0.0,0.0,0.0,0.0
832658fffffffff,95.0,0.0,0.0,0.0,0.0,0.0,0.0
832659fffffffff,321.0,0.0,0.0,0.0,0.0,0.0,0.0
83265afffffffff,343.0,0.0,0.0,0.0,0.0,0.0,0.0
83265bfffffffff,451.0,0.0,0.0,0.0,0.0,0.0,0.0
83265cfffffffff,124.0,0.0,0.0,0.0,0.0,0.0,0.0
83265dfffffffff,276.0,0.0,0.0,0.0,0.0,0.0,0.0
83265efffffffff,165.0,0.0,0.0,0.0,0.0,0.0,0.0
832660fffffffff,115.0,0.0,0.0,0.0,0.0,0.0,0.0
832661fffffffff,915.0,0.0,0.0,0.0,0.0,0.0,0.0
832662fffffffff,788.0,0.0,0.0,0.0,0.0,0.0,0.0
832663fffffffff,471.0,0.0,0.0,0.0,0.0,0.0,0.0
832664fffffffff,5578.0,0.0,0.0,0.0,0.0,0.0,0.0
832665fffffffff,435.0,0.0,0.0,0.0,0.0,0.0,0.0
832666fffffffff,1311.0,0.0,0.0,0.0,0.0,0.0,0.0
832668fffffffff,1043.0,0.0,0.0,0.0,0.0,0.0,0.0
832669fffffffff,89.0,0.0,0.0,0.0,0.0,0.0,0.0
83266afffffffff,296.0,0.0,0.0,0.0,0.0,0.0,0.0
83266bfffffffff,111.0,0.0,0.0,0.0,0.0,0.0,0.0
83266cfffffffff,498.0,0.0,0.0,0.0,0.0,0.0,0.0
83266dfffffffff,992.0,0.0,0.0,0.0,0.0,0.0,0.0
83266efffffffff,228.0,0.0,0.0,0.0,0.0,0.0,0.0
832670fffffffff,51.0,0.0,0.0,0.0,0.0,0.0,0.0
832671fffffffff,213.0,0.0,0.0,0.0,0.0,0.0,0.0
832672fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
832673fffffffff,82.0,0.0,0.0,0.0,0.0,0.0,0.0
832674fffffffff,206.0,0.0,0.0,0.0,0.0,0.0,0.0
832675fffffffff,184.0,0.0,0.0,0.0,0.0,0.0,0.0
832676fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
832680fffffffff,101.0,0.0,0.0,0.0,0.0,0.0,0.0
832681fffffffff,4566.0,0.0,0.0,0.0,0.0,0.0,0.0
832682fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
832683fffffffff,160.0,0.0,0.0,0.0,0.0,0.0,0.0
832684fffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0
832685fffffffff,506.0,0.0,0.0,0.0,0.0,0.0,0.0
832688fffffffff,1583.0,0.0,5.0,3.0,0.0,0.0,0.0
832689fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
83268afffffffff,61.0,0.0,0.0,0.0,0.0,0.0,0.0
83268bfffffffff,148.0,0.0,1.0,0.0,0.0,0.0,0.0
83268cfffffffff,2873.0,0.0,0.0,0.0,0.0,0.0,0.0
83268dfffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
83268efffffffff,284.0,0.0,0.0,0.0,0.0,0.0,0.0
832690fffffffff,164.0,0.0,0.0,0.0,0.0,0.0,0.0
832691fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832692fffffffff,78.0,0.0,0.0,0.0,0.0,0.0,0.0
832693fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
832694fffffffff,72.0,0.0,0.0,0.0,0.0,0.0,0.0
832695fffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
832696fffffffff,1946.0,0.0,0.0,0.0,0.0,0.0,0.0
832698fffffffff,198.0,0.0,0.0,0.0,0.0,0.0,0.0
832699fffffffff,288.0,0.0,0.0,0.0,0.0,0.0,0.0
83269afffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
83269bfffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0
83269cfffffffff,614.0,0.0,0.0,0.0,0.0,0.0,0.0
83269dfffffffff,127.0,0.0,0.0,0.0,0.0,0.0,0.0
83269efffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0
8326a0fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8326a1fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8326a2fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8326a5fffffffff,183.0,0.0,0.0,0.0,0.0,0.0,0.0
8326a6fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8326a8fffffffff,55.0,0.0,0.0,0.0,0.0,0.0,0.0
8326a9fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
8326aafffffffff,1150.0,0.0,0.0,0.0,0.0,0.0,0.0
8326abfffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
8326acfffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8326adfffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8326aefffffffff,121.0,0.0,0.0,0.0,0.0,0.0,0.0
8326b0fffffffff,74.0,0.0,0.0,0.0,0.0,0.0,0.0
8326b1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8326b2fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8326b3fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8326b4fffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0
8326b5fffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
8326b6fffffffff,212.0,0.0,0.0,0.0,0.0,0.0,0.0
8326c0fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8326c1fffffffff,320.0,0.0,0.0,0.0,0.0,0.0,0.0
8326c2fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8326c3fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
8326c4fffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0
8326c5fffffffff,146.0,0.0,0.0,0.0,0.0,0.0,0.0
8326c6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8326c8fffffffff,1391.0,0.0,0.0,0.0,0.0,0.0,0.0
8326c9fffffffff,244.0,0.0,0.0,0.0,0.0,0.0,0.0
8326cafffffffff,172.0,0.0,0.0,0.0,0.0,0.0,0.0
8326cbfffffffff,425.0,0.0,0.0,0.0,0.0,0.0,0.0
8326ccfffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
8326cdfffffffff,138.0,0.0,0.0,0.0,0.0,0.0,0.0
8326cefffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8326d0fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8326d1fffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0
8326d2fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8326d4fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
8326d5fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8326d8fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8326d9fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
8326dafffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8326dbfffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
8326dcfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8326ddfffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8326defffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0
8326e0fffffffff,66.0,0.0,0.0,0.0,0.0,0.0,0.0
8326e1fffffffff,51.0,0.0,0.0,0.0,0.0,0.0,0.0
8326e2fffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0
8326e3fffffffff,128.0,0.0,0.0,0.0,0.0,0.0,0.0
8326e4fffffffff,258.0,0.0,0.0,0.0,0.0,0.0,0.0
8326e5fffffffff,779.0,0.0,0.0,0.0,0.0,0.0,0.0
8326e6fffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0
8326e8fffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0
8326e9fffffffff,86.0,0.0,0.0,0.0,0.0,0.0,0.0
8326eafffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0
8326ebfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8326ecfffffffff,216.0,0.0,0.0,0.0,0.0,0.0,0.0
8326edfffffffff,403.0,0.0,0.0,0.0,0.0,0.0,0.0
8326eefffffffff,129.0,0.0,0.0,0.0,0.0,0.0,0.0
8326f0fffffffff,59.0,0.0,0.0,0.0,0.0,0.0,0.0
8326f1fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
8326f2fffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0
8326f3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8326f4fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8326f5fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8326f6fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
832700fffffffff,80.0,0.0,0.0,0.0,0.0,0.0,0.0
832701fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
832702fffffffff,214.0,0.0,0.0,0.0,0.0,0.0,0.0
832703fffffffff,117.0,0.0,0.0,0.0,0.0,0.0,0.0
832705fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
832706fffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0
832708fffffffff,63.0,0.0,0.0,0.0,0.0,0.0,0.0
832709fffffffff,1305.0,0.0,0.0,0.0,0.0,0.0,0.0
83270afffffffff,60.0,0.0,0.0,0.0,0.0,0.0,0.0
83270bfffffffff,101.0,0.0,0.0,0.0,0.0,0.0,0.0
83270cfffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
83270dfffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
83270efffffffff,96.0,0.0,0.0,0.0,0.0,0.0,0.0
832710fffffffff,95.0,0.0,0.0,0.0,0.0,0.0,0.0
832711fffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0
832712fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832713fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
832716fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
832718fffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0
832719fffffffff,184.0,0.0,0.0,0.0,0.0,0.0,0.0
83271afffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
83271bfffffffff,95.0,0.0,0.0,0.0,0.0,0.0,0.0
83271cfffffffff,398.0,0.0,0.0,0.0,0.0,0.0,0.0
83271dfffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0
