cell_id,Acrocephalus scirpaceus,Acrocephalus scirpaceus scirpaceus,Acrocephalus scirpaceus fuscus,Acrocephalus scirpaceus avicenniae,Acrocephalus scirpaceus ammon,Acrocephalus scirpaceus [baeticatus Group]
821f57fffffffff,179.0,0.0,0.0,0.0,0.0,0.0
821f5ffffffffff,74.0,0.0,0.0,0.0,0.0,0.0
821f67fffffffff,42.0,0.0,0.0,0.0,0.0,0.0
821f6ffffffffff,12.0,0.0,0.0,0.0,0.0,0.0
821f77fffffffff,280.0,0.0,0.0,0.0,0.0,0.0
821f87fffffffff,654.0,12.0,0.0,0.0,0.0,0.0
821f8ffffffffff,634.0,118.0,0.0,0.0,0.0,0.0
821f97fffffffff,120.0,46.0,0.0,0.0,0.0,0.0
821f9ffffffffff,137.0,7.0,0.0,0.0,0.0,0.0
821fa7fffffffff,363.0,3.0,0.0,0.0,0.0,0.0
821faffffffffff,897.0,12.0,0.0,0.0,0.0,0.0
821fb7fffffffff,180.0,1.0,0.0,0.0,0.0,0.0
82200ffffffffff,13.0,2.0,2.0,0.0,0.0,0.0
822017fffffffff,2.0,0.0,2.0,0.0,0.0,0.0
82201ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0
82204ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8220cffffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8220e7fffffffff,15.0,3.0,2.0,0.0,0.0,0.0
8220effffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8220f7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
822157fffffffff,1.0,0.0,1.0,0.0,0.0,0.0
822187fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
82219ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8221a7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8225a7fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8225b7fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
822c07fffffffff,713.0,0.0,0.0,0.0,0.0,0.0
822c0ffffffffff,25.0,0.0,0.0,0.0,0.0,0.0
822c17fffffffff,46.0,0.0,0.0,0.0,0.0,0.0
822c1ffffffffff,7.0,0.0,0.0,0.0,0.0,0.0
822c27fffffffff,87.0,0.0,0.0,0.0,0.0,0.0
822c2ffffffffff,61.0,0.0,0.0,0.0,0.0,0.0
822c37fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
822c4ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
822c67fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
822c6ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
822c77fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
822c87fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
822c8ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0
822c97fffffffff,646.0,0.0,159.0,0.0,0.0,0.0
822c9ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
822ca7fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
822caffffffffff,42.0,0.0,0.0,0.0,0.0,0.0
822cc7fffffffff,28.0,0.0,0.0,0.0,0.0,0.0
822cd7fffffffff,36.0,0.0,0.0,0.0,0.0,0.0
822ce7fffffffff,27.0,0.0,0.0,0.0,0.0,0.0
822cf7fffffffff,202.0,0.0,0.0,0.0,0.0,0.0
822d07fffffffff,75.0,0.0,0.0,0.0,0.0,0.0
822d17fffffffff,140.0,0.0,0.0,0.0,0.0,0.0
822d1ffffffffff,14.0,0.0,0.0,0.0,0.0,0.0
822d27fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
822d37fffffffff,485.0,0.0,0.0,0.0,0.0,0.0
822d5ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0
822d67fffffffff,26.0,0.0,0.0,0.0,0.0,0.0
822d77fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
822d87fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
822d97fffffffff,31.0,0.0,0.0,0.0,0.0,0.0
822da7fffffffff,480.0,0.0,7.0,0.0,0.0,0.0
822daffffffffff,191.0,0.0,0.0,0.0,0.0,0.0
822db7fffffffff,4638.0,142.0,7.0,0.0,0.0,0.0
82346ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0
823817fffffffff,44.0,2.0,0.0,0.0,0.0,0.0
823827fffffffff,376.0,16.0,0.0,0.0,0.0,0.0
823837fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
823847fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
82384ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
823867fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
82386ffffffffff,14.0,0.0,0.0,0.0,0.0,0.0
823877fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
823907fffffffff,1519.0,0.0,0.0,0.0,0.0,18.0
82390ffffffffff,2462.0,0.0,0.0,0.0,0.0,0.0
823917fffffffff,1861.0,6.0,0.0,0.0,0.0,63.0
82391ffffffffff,3416.0,59.0,0.0,0.0,0.0,0.0
823927fffffffff,1178.0,2.0,0.0,0.0,0.0,11.0
82392ffffffffff,2175.0,0.0,0.0,0.0,0.0,0.0
823937fffffffff,1545.0,8.0,0.0,0.0,0.0,48.0
823947fffffffff,679.0,0.0,0.0,0.0,0.0,0.0
82394ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
823957fffffffff,1573.0,10.0,0.0,0.0,0.0,0.0
82395ffffffffff,42.0,0.0,0.0,0.0,0.0,0.0
823967fffffffff,41.0,4.0,0.0,0.0,0.0,0.0
82396ffffffffff,448.0,46.0,0.0,0.0,0.0,0.0
823977fffffffff,2596.0,9.0,0.0,0.0,0.0,0.0
823987fffffffff,34.0,0.0,0.0,0.0,0.0,2.0
82398ffffffffff,80.0,2.0,0.0,0.0,0.0,10.0
823997fffffffff,119.0,6.0,0.0,0.0,0.0,12.0
82399ffffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8239affffffffff,77.0,0.0,0.0,0.0,0.0,2.0
823e47fffffffff,776.0,0.0,0.0,0.0,0.0,0.0
823e4ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
823e5ffffffffff,24.0,0.0,0.0,0.0,0.0,0.0
823e67fffffffff,21.0,0.0,0.0,0.0,0.0,0.0
823e6ffffffffff,2319.0,9.0,59.0,0.0,0.0,0.0
823e77fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
823f27fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
823f2ffffffffff,45.0,0.0,0.0,0.0,0.0,0.0
823f37fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
823f47fffffffff,23.0,0.0,0.0,0.0,0.0,0.0
823f4ffffffffff,109.0,0.0,15.0,0.0,0.0,0.0
823f67fffffffff,263.0,1.0,0.0,0.0,0.0,0.0
823f6ffffffffff,212.0,0.0,0.0,0.0,0.0,0.0
823f77fffffffff,101.0,0.0,0.0,0.0,0.0,0.0
824227fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
82431ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
824327fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
824337fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
824367fffffffff,32.0,0.0,0.0,0.0,0.0,0.0
82438ffffffffff,3.0,0.0,3.0,0.0,0.0,0.0
824397fffffffff,2.0,0.0,2.0,0.0,0.0,0.0
82439ffffffffff,5.0,0.0,5.0,0.0,0.0,0.0
8243a7fffffffff,151.0,0.0,18.0,0.0,0.0,0.0
8243affffffffff,546.0,0.0,479.0,0.0,0.0,0.0
825207fffffffff,5.0,0.0,0.0,1.0,0.0,0.0
825217fffffffff,13.0,0.0,0.0,10.0,0.0,0.0
82521ffffffffff,25.0,0.0,0.0,20.0,0.0,0.0
825237fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
82524ffffffffff,4.0,0.0,4.0,0.0,0.0,0.0
825297fffffffff,2.0,0.0,0.0,0.0,0.0,2.0
82529ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8252d7fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
82530ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
825317fffffffff,4.0,2.0,0.0,0.0,0.0,0.0
825347fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
82534ffffffffff,14.0,0.0,0.0,0.0,0.0,0.0
825357fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
825367fffffffff,10.0,0.0,2.0,0.0,0.0,0.0
82536ffffffffff,5.0,0.0,1.0,0.0,0.0,0.0
8253a7fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8253affffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8253b7fffffffff,22.0,0.0,0.0,0.0,0.0,0.0
825417fffffffff,149.0,37.0,0.0,0.0,0.0,32.0
82541ffffffffff,45.0,6.0,0.0,0.0,0.0,20.0
825437fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8254affffffffff,71.0,4.0,0.0,0.0,0.0,8.0
8254e7fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8254effffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8254f7fffffffff,42.0,0.0,0.0,0.0,0.0,10.0
825517fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
82551ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0
825537fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
82585ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0
82588ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
825897fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8258cffffffffff,3.0,0.0,0.0,0.0,0.0,0.0
82599ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0
826337fffffffff,5.0,0.0,5.0,0.0,0.0,0.0
826a5ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
826ac7fffffffff,60.0,0.0,0.0,0.0,0.0,39.0
826acffffffffff,44.0,0.0,0.0,0.0,0.0,38.0
826adffffffffff,46.0,0.0,0.0,0.0,0.0,28.0
826ae7fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
826aeffffffffff,25.0,0.0,0.0,0.0,0.0,10.0
827527fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
827537fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8275a7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
827a47fffffffff,10.0,0.0,0.0,0.0,0.0,5.0
827a4ffffffffff,24.0,0.0,0.0,0.0,0.0,10.0
827a5ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
827a67fffffffff,14.0,0.0,0.0,0.0,0.0,3.0
827a6ffffffffff,48.0,0.0,0.0,0.0,0.0,27.0
827ac7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
827acffffffffff,76.0,0.0,0.0,0.0,0.0,44.0
827aeffffffffff,4.0,0.0,0.0,0.0,0.0,1.0
827b4ffffffffff,5.0,0.0,0.0,0.0,0.0,5.0
827b5ffffffffff,15.0,0.0,0.0,0.0,0.0,15.0
827b6ffffffffff,3.0,0.0,0.0,0.0,0.0,2.0
8282d7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
828327fffffffff,2.0,0.0,0.0,0.0,0.0,2.0
828337fffffffff,1.0,0.0,0.0,0.0,0.0,1.0
829607fffffffff,5.0,0.0,0.0,0.0,0.0,2.0
829627fffffffff,9.0,0.0,0.0,0.0,0.0,4.0
82962ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0
829637fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
82968ffffffffff,2.0,0.0,0.0,0.0,0.0,2.0
829697fffffffff,72.0,0.0,0.0,0.0,0.0,43.0
82969ffffffffff,24.0,1.0,0.0,0.0,0.0,17.0
8296a7fffffffff,3.0,0.0,0.0,0.0,0.0,1.0
8296b7fffffffff,14.0,0.0,0.0,0.0,0.0,8.0
82970ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0
829717fffffffff,13.0,0.0,0.0,0.0,0.0,13.0
82971ffffffffff,43.0,0.0,0.0,0.0,0.0,37.0
82972ffffffffff,12.0,0.0,0.0,0.0,0.0,11.0
829737fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
829747fffffffff,6.0,0.0,0.0,0.0,0.0,6.0
82974ffffffffff,39.0,0.0,0.0,0.0,0.0,39.0
829757fffffffff,35.0,0.0,0.0,0.0,0.0,29.0
82975ffffffffff,52.0,0.0,0.0,0.0,0.0,52.0
8297affffffffff,7.0,0.0,0.0,0.0,0.0,4.0
82ac17fffffffff,81.0,0.0,0.0,0.0,0.0,67.0
82ac87fffffffff,25.0,0.0,0.0,0.0,0.0,21.0
82ac8ffffffffff,8.0,0.0,0.0,0.0,0.0,8.0
82ac97fffffffff,8.0,0.0,0.0,0.0,0.0,8.0
82ac9ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
82aca7fffffffff,185.0,0.0,0.0,0.0,0.0,156.0
82acaffffffffff,10.0,0.0,0.0,0.0,0.0,10.0
82ad37fffffffff,184.0,0.0,0.0,0.0,0.0,163.0
82ad8ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
82ada7fffffffff,86.0,0.0,0.0,0.0,0.0,74.0
82adaffffffffff,5.0,0.0,0.0,0.0,0.0,4.0
82adb7fffffffff,1.0,0.0,0.0,0.0,0.0,1.0
82bc0ffffffffff,4.0,0.0,0.0,0.0,0.0,4.0
82bc1ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
82bc47fffffffff,52.0,0.0,0.0,0.0,0.0,49.0
82bc4ffffffffff,137.0,0.0,0.0,0.0,0.0,122.0
82bc57fffffffff,5.0,0.0,0.0,0.0,0.0,4.0
82bc6ffffffffff,92.0,0.0,0.0,0.0,0.0,62.0
82bc77fffffffff,13.0,0.0,0.0,0.0,0.0,12.0
82bc8ffffffffff,89.0,0.0,0.0,0.0,0.0,88.0
82bc9ffffffffff,2.0,0.0,0.0,0.0,0.0,2.0
82bcc7fffffffff,284.0,0.0,0.0,0.0,0.0,283.0
82bcd7fffffffff,58.0,0.0,0.0,0.0,0.0,53.0
82bcdffffffffff,43.0,0.0,0.0,0.0,0.0,42.0
82bce7fffffffff,127.0,0.0,0.0,0.0,0.0,122.0
82bceffffffffff,62.0,0.0,0.0,0.0,0.0,62.0
82bcf7fffffffff,237.0,0.0,0.0,0.0,0.0,223.0
