cell_id,Egretta garzetta,Egretta garzetta garzetta,Egretta garzetta immaculata,Egretta garzetta dimorpha
841958bffffffff,30.0,2.0,0.0,0.0
841958dffffffff,5.0,0.0,0.0,0.0
8419591ffffffff,491.0,37.0,0.0,0.0
8419593ffffffff,1.0,0.0,0.0,0.0
8419595ffffffff,37.0,3.0,0.0,0.0
8419597ffffffff,546.0,4.0,0.0,0.0
8419599ffffffff,32.0,0.0,0.0,0.0
841959bffffffff,976.0,67.0,0.0,0.0
841959dffffffff,27.0,3.0,0.0,0.0
84195a1ffffffff,66.0,9.0,0.0,0.0
84195a3ffffffff,13.0,0.0,0.0,0.0
84195a5ffffffff,10.0,0.0,0.0,0.0
84195a7ffffffff,2.0,0.0,0.0,0.0
84195abffffffff,4.0,2.0,0.0,0.0
84195adffffffff,7.0,0.0,0.0,0.0
84195b1ffffffff,40.0,0.0,0.0,0.0
84195b5ffffffff,54.0,4.0,0.0,0.0
84195b7ffffffff,39.0,3.0,0.0,0.0
84195b9ffffffff,220.0,26.0,0.0,0.0
84195bbffffffff,207.0,17.0,0.0,0.0
84195bdffffffff,67.0,1.0,0.0,0.0
84195c1ffffffff,102.0,4.0,0.0,0.0
84195c3ffffffff,26.0,2.0,0.0,0.0
84195c5ffffffff,16.0,0.0,0.0,0.0
84195c7ffffffff,111.0,42.0,0.0,0.0
84195c9ffffffff,259.0,8.0,0.0,0.0
84195cbffffffff,184.0,0.0,0.0,0.0
84195d1ffffffff,131.0,12.0,0.0,0.0
84195d3ffffffff,165.0,2.0,0.0,0.0
84195d5ffffffff,118.0,0.0,0.0,0.0
84195d7ffffffff,20.0,0.0,0.0,0.0
84195d9ffffffff,233.0,103.0,0.0,0.0
84195dbffffffff,86.0,0.0,0.0,0.0
84195ddffffffff,20.0,2.0,0.0,0.0
84195e1ffffffff,25.0,0.0,0.0,0.0
84195e3ffffffff,5.0,0.0,0.0,0.0
84195e5ffffffff,25.0,0.0,0.0,0.0
84195ebffffffff,7.0,0.0,0.0,0.0
84195edffffffff,18.0,1.0,0.0,0.0
8419683ffffffff,8.0,0.0,0.0,0.0
8419689ffffffff,112.0,0.0,0.0,0.0
841968bffffffff,5.0,0.0,0.0,0.0
8419691ffffffff,2.0,0.0,0.0,0.0
8419693ffffffff,2.0,0.0,0.0,0.0
8419695ffffffff,10.0,0.0,0.0,0.0
8419697ffffffff,73.0,0.0,0.0,0.0
841969dffffffff,47.0,0.0,0.0,0.0
84196b1ffffffff,12.0,0.0,0.0,0.0
84196b3ffffffff,147.0,2.0,0.0,0.0
84196b7ffffffff,10.0,2.0,0.0,0.0
84196bbffffffff,41.0,0.0,0.0,0.0
84196c3ffffffff,1.0,0.0,0.0,0.0
84196d3ffffffff,2.0,0.0,0.0,0.0
84196d5ffffffff,4.0,0.0,0.0,0.0
84196d7ffffffff,7.0,0.0,0.0,0.0
84196d9ffffffff,9.0,0.0,0.0,0.0
84196dbffffffff,3.0,0.0,0.0,0.0
84196ddffffffff,28.0,0.0,0.0,0.0
8419721ffffffff,47.0,0.0,0.0,0.0
8419723ffffffff,4.0,0.0,0.0,0.0
8419725ffffffff,3.0,0.0,0.0,0.0
8419727ffffffff,6.0,0.0,0.0,0.0
8419729ffffffff,32.0,0.0,0.0,0.0
841972bffffffff,16.0,0.0,0.0,0.0
8419731ffffffff,6.0,0.0,0.0,0.0
8419733ffffffff,62.0,0.0,0.0,0.0
8419739ffffffff,112.0,10.0,0.0,0.0
841973bffffffff,333.0,2.0,0.0,0.0
841973dffffffff,6.0,0.0,0.0,0.0
841e005ffffffff,1.0,0.0,0.0,0.0
841e007ffffffff,3.0,0.0,0.0,0.0
841e009ffffffff,3.0,0.0,0.0,0.0
841e021ffffffff,11.0,0.0,0.0,0.0
841e023ffffffff,73.0,23.0,0.0,0.0
841e025ffffffff,57.0,2.0,0.0,0.0
841e029ffffffff,33.0,0.0,0.0,0.0
841e02dffffffff,102.0,14.0,0.0,0.0
841e031ffffffff,2.0,0.0,0.0,0.0
841e035ffffffff,9.0,0.0,0.0,0.0
841e037ffffffff,7.0,2.0,0.0,0.0
841e041ffffffff,11.0,0.0,0.0,0.0
841e043ffffffff,3.0,0.0,0.0,0.0
841e045ffffffff,2.0,0.0,0.0,0.0
841e04bffffffff,2.0,0.0,0.0,0.0
841e061ffffffff,135.0,15.0,0.0,0.0
841e063ffffffff,7.0,2.0,0.0,0.0
841e067ffffffff,8.0,0.0,0.0,0.0
841e06bffffffff,16.0,0.0,0.0,0.0
841e06dffffffff,2.0,0.0,0.0,0.0
841e085ffffffff,88.0,0.0,0.0,0.0
841e089ffffffff,2.0,2.0,0.0,0.0
841e08bffffffff,6.0,0.0,0.0,0.0
841e08dffffffff,10.0,0.0,0.0,0.0
841e0a1ffffffff,4.0,4.0,0.0,0.0
841e0a9ffffffff,165.0,0.0,0.0,0.0
841e0adffffffff,12.0,3.0,0.0,0.0
841e0bdffffffff,2.0,0.0,0.0,0.0
841e0c1ffffffff,1.0,0.0,0.0,0.0
841e0c3ffffffff,146.0,0.0,0.0,0.0
841e0c5ffffffff,2.0,0.0,0.0,0.0
841e0c7ffffffff,4.0,0.0,0.0,0.0
841e0e1ffffffff,3.0,0.0,0.0,0.0
841e0e3ffffffff,49.0,8.0,0.0,0.0
841e0e7ffffffff,191.0,13.0,0.0,0.0
841e0e9ffffffff,2.0,0.0,0.0,0.0
841e0ebffffffff,18.0,0.0,0.0,0.0
841e103ffffffff,6.0,0.0,0.0,0.0
841e105ffffffff,2.0,0.0,0.0,0.0
841e113ffffffff,10.0,0.0,0.0,0.0
841e117ffffffff,2.0,0.0,0.0,0.0
841e11bffffffff,2.0,0.0,0.0,0.0
841e121ffffffff,74.0,6.0,0.0,0.0
841e123ffffffff,1.0,0.0,0.0,0.0
841e125ffffffff,254.0,4.0,0.0,0.0
841e129ffffffff,40.0,0.0,0.0,0.0
841e131ffffffff,26.0,3.0,0.0,0.0
841e133ffffffff,6.0,0.0,0.0,0.0
841e135ffffffff,27.0,2.0,0.0,0.0
841e137ffffffff,17.0,1.0,0.0,0.0
841e139ffffffff,54.0,0.0,0.0,0.0
841e13bffffffff,114.0,0.0,0.0,0.0
841e13dffffffff,23.0,0.0,0.0,0.0
841e153ffffffff,19.0,10.0,0.0,0.0
841e185ffffffff,12.0,0.0,0.0,0.0
841e187ffffffff,3.0,0.0,0.0,0.0
841e189ffffffff,3.0,0.0,0.0,0.0
841e193ffffffff,2.0,0.0,0.0,0.0
841e19dffffffff,40.0,3.0,0.0,0.0
841e1a9ffffffff,5.0,0.0,0.0,0.0
841e1abffffffff,2.0,0.0,0.0,0.0
841e1adffffffff,2.0,0.0,0.0,0.0
841e1b1ffffffff,28.0,0.0,0.0,0.0
841e1b3ffffffff,455.0,0.0,0.0,0.0
841e1b5ffffffff,18.0,0.0,0.0,0.0
841e1b7ffffffff,14.0,0.0,0.0,0.0
841e1b9ffffffff,20.0,0.0,0.0,0.0
841e1bbffffffff,60.0,0.0,0.0,0.0
841e1bdffffffff,3.0,0.0,0.0,0.0
841e1c1ffffffff,2.0,0.0,0.0,0.0
841e1c3ffffffff,6.0,0.0,0.0,0.0
841e1c5ffffffff,6.0,0.0,0.0,0.0
841e1c9ffffffff,2.0,0.0,0.0,0.0
841e1cbffffffff,53.0,0.0,0.0,0.0
841e1d1ffffffff,18.0,0.0,0.0,0.0
841e1d5ffffffff,3.0,0.0,0.0,0.0
841e1d7ffffffff,29.0,0.0,0.0,0.0
841e1d9ffffffff,4.0,0.0,0.0,0.0
841e1ddffffffff,91.0,4.0,0.0,0.0
841e1e5ffffffff,12.0,0.0,0.0,0.0
841e1edffffffff,4.0,0.0,0.0,0.0
841e225ffffffff,21.0,2.0,0.0,0.0
841e307ffffffff,81.0,1.0,0.0,0.0
841e319ffffffff,2.0,0.0,0.0,0.0
841e325ffffffff,15.0,0.0,0.0,0.0
841e327ffffffff,34.0,2.0,0.0,0.0
841e335ffffffff,4.0,0.0,0.0,0.0
841e339ffffffff,4.0,0.0,0.0,0.0
841e353ffffffff,2.0,0.0,0.0,0.0
841e355ffffffff,4.0,0.0,0.0,0.0
841e359ffffffff,2.0,0.0,0.0,0.0
841e367ffffffff,24.0,2.0,0.0,0.0
841e421ffffffff,1.0,0.0,0.0,0.0
841e425ffffffff,6.0,0.0,0.0,0.0
841e427ffffffff,11.0,0.0,0.0,0.0
841e42dffffffff,11.0,0.0,0.0,0.0
841e445ffffffff,3.0,0.0,0.0,0.0
841e465ffffffff,8.0,0.0,0.0,0.0
841e467ffffffff,5.0,0.0,0.0,0.0
841e497ffffffff,4.0,0.0,0.0,0.0
841e4a3ffffffff,6.0,0.0,0.0,0.0
841e4a5ffffffff,2.0,0.0,0.0,0.0
841e4a7ffffffff,6.0,0.0,0.0,0.0
841e4adffffffff,6.0,0.0,0.0,0.0
841e4b7ffffffff,1.0,0.0,0.0,0.0
841e4bbffffffff,13.0,0.0,0.0,0.0
841e4d9ffffffff,3.0,0.0,0.0,0.0
841e513ffffffff,92.0,0.0,0.0,0.0
841e517ffffffff,14.0,0.0,0.0,0.0
841e51bffffffff,8.0,0.0,0.0,0.0
841e521ffffffff,5.0,0.0,0.0,0.0
841e529ffffffff,2.0,0.0,0.0,0.0
841e537ffffffff,3.0,3.0,0.0,0.0
841e541ffffffff,1.0,0.0,0.0,0.0
841e551ffffffff,2.0,0.0,0.0,0.0
841e553ffffffff,22.0,0.0,0.0,0.0
841e557ffffffff,2.0,0.0,0.0,0.0
841e559ffffffff,2.0,0.0,0.0,0.0
841e565ffffffff,2.0,0.0,0.0,0.0
841e585ffffffff,9.0,0.0,0.0,0.0
841e58dffffffff,14.0,0.0,0.0,0.0
841e5a1ffffffff,9.0,0.0,0.0,0.0
841e5a5ffffffff,39.0,3.0,0.0,0.0
841e5a9ffffffff,126.0,2.0,0.0,0.0
841e5abffffffff,1.0,0.0,0.0,0.0
841e5adffffffff,26.0,2.0,0.0,0.0
841e5c1ffffffff,3.0,0.0,0.0,0.0
841e5c3ffffffff,2.0,0.0,0.0,0.0
841e5c9ffffffff,4.0,0.0,0.0,0.0
841e5cdffffffff,33.0,0.0,0.0,0.0
841e5d3ffffffff,6.0,0.0,0.0,0.0
841e5d9ffffffff,20.0,0.0,0.0,0.0
841e5dbffffffff,13.0,0.0,0.0,0.0
841e5e1ffffffff,3.0,0.0,0.0,0.0
841e5e3ffffffff,11.0,0.0,0.0,0.0
841e5e5ffffffff,37.0,0.0,0.0,0.0
841e5e7ffffffff,78.0,7.0,0.0,0.0
841e5e9ffffffff,187.0,2.0,0.0,0.0
841e5edffffffff,33.0,0.0,0.0,0.0
841e697ffffffff,6.0,0.0,0.0,0.0
841e6b3ffffffff,5.0,0.0,0.0,0.0
841e6bbffffffff,2.0,0.0,0.0,0.0
841e71dffffffff,3.0,0.0,0.0,0.0
841e731ffffffff,3.0,0.0,0.0,0.0
841e733ffffffff,2.0,0.0,0.0,0.0
841e765ffffffff,3.0,0.0,0.0,0.0
841e805ffffffff,81.0,1.0,0.0,0.0
841e809ffffffff,2.0,0.0,0.0,0.0
841e80dffffffff,10.0,0.0,0.0,0.0
841e813ffffffff,9.0,0.0,0.0,0.0
841e82bffffffff,105.0,0.0,0.0,0.0
841e831ffffffff,40.0,0.0,0.0,0.0
841e833ffffffff,65.0,0.0,0.0,0.0
841e835ffffffff,13.0,0.0,0.0,0.0
841e837ffffffff,5.0,0.0,0.0,0.0
841e83bffffffff,2.0,0.0,0.0,0.0
841e83dffffffff,53.0,0.0,0.0,0.0
841e841ffffffff,34.0,0.0,0.0,0.0
841e843ffffffff,4.0,0.0,0.0,0.0
841e845ffffffff,8.0,0.0,0.0,0.0
841e847ffffffff,30.0,0.0,0.0,0.0
841e849ffffffff,16.0,0.0,0.0,0.0
841e84bffffffff,4.0,0.0,0.0,0.0
841e84dffffffff,4.0,0.0,0.0,0.0
841e857ffffffff,3.0,0.0,0.0,0.0
841e859ffffffff,8.0,0.0,0.0,0.0
841e85dffffffff,3.0,0.0,0.0,0.0
841e863ffffffff,144.0,0.0,0.0,0.0
841e869ffffffff,79.0,3.0,0.0,0.0
841e86bffffffff,17.0,0.0,0.0,0.0
841e881ffffffff,2.0,0.0,0.0,0.0
841e885ffffffff,2.0,0.0,0.0,0.0
841e88dffffffff,7.0,0.0,0.0,0.0
841e8b1ffffffff,5.0,0.0,0.0,0.0
841e8b3ffffffff,2.0,0.0,0.0,0.0
841e8b9ffffffff,2.0,0.0,0.0,0.0
841e8c5ffffffff,4.0,0.0,0.0,0.0
841e8d9ffffffff,2.0,0.0,0.0,0.0
841e8ebffffffff,2.0,0.0,0.0,0.0
841e929ffffffff,16.0,0.0,0.0,0.0
841e92dffffffff,6.0,0.0,0.0,0.0
841e941ffffffff,4.0,0.0,0.0,0.0
841e943ffffffff,8.0,0.0,0.0,0.0
841e949ffffffff,10.0,1.0,0.0,0.0
841e94bffffffff,2.0,0.0,0.0,0.0
841e94dffffffff,2.0,0.0,0.0,0.0
841e961ffffffff,8.0,0.0,0.0,0.0
841e967ffffffff,2.0,0.0,0.0,0.0
841e969ffffffff,10.0,0.0,0.0,0.0
841e9a9ffffffff,4.0,0.0,0.0,0.0
841e9b5ffffffff,2.0,0.0,0.0,0.0
841e9dbffffffff,4.0,0.0,0.0,0.0
841ea01ffffffff,126.0,0.0,0.0,0.0
841ea03ffffffff,51.0,0.0,0.0,0.0
841ea05ffffffff,13.0,0.0,0.0,0.0
841ea07ffffffff,55.0,0.0,0.0,0.0
841ea09ffffffff,13.0,0.0,0.0,0.0
841ea0bffffffff,103.0,0.0,0.0,0.0
841ea0dffffffff,6.0,0.0,0.0,0.0
841ea11ffffffff,21.0,0.0,0.0,0.0
841ea13ffffffff,12.0,0.0,0.0,0.0
841ea19ffffffff,261.0,0.0,0.0,0.0
841ea1bffffffff,6.0,0.0,0.0,0.0
841ea21ffffffff,138.0,0.0,0.0,0.0
841ea25ffffffff,13.0,0.0,0.0,0.0
841ea27ffffffff,5.0,0.0,0.0,0.0
841ea29ffffffff,4.0,0.0,0.0,0.0
841ea2bffffffff,4.0,0.0,0.0,0.0
841ea2dffffffff,31.0,0.0,0.0,0.0
841ea3dffffffff,7.0,0.0,0.0,0.0
841ea43ffffffff,3.0,0.0,0.0,0.0
841ea45ffffffff,34.0,0.0,0.0,0.0
841ea49ffffffff,1.0,0.0,0.0,0.0
841ea4dffffffff,4.0,2.0,0.0,0.0
841ea51ffffffff,10.0,0.0,0.0,0.0
841ea53ffffffff,186.0,2.0,0.0,0.0
841ea55ffffffff,217.0,0.0,0.0,0.0
841ea57ffffffff,14.0,0.0,0.0,0.0
841ea5bffffffff,2.0,0.0,0.0,0.0
841ea5dffffffff,6.0,0.0,0.0,0.0
841ea63ffffffff,11.0,0.0,0.0,0.0
841ea65ffffffff,2.0,0.0,0.0,0.0
841ea6bffffffff,4.0,0.0,0.0,0.0
841ea6dffffffff,4.0,0.0,0.0,0.0
841ea81ffffffff,5.0,0.0,0.0,0.0
841ea83ffffffff,5.0,0.0,0.0,0.0
841ea85ffffffff,80.0,4.0,0.0,0.0
841ea87ffffffff,34.0,4.0,0.0,0.0
841ea8dffffffff,108.0,0.0,0.0,0.0
841ea93ffffffff,5.0,0.0,0.0,0.0
841ea95ffffffff,3.0,0.0,0.0,0.0
