cell_id,Poodytes punctatus,Poodytes punctatus [punctatus Group],Poodytes punctatus caudatus
82bb0ffffffffff,293.0,0.0,0.0
82bb2ffffffffff,335.0,0.0,0.0
82bb57fffffffff,530.0,3.0,0.0
82bb5ffffffffff,45.0,0.0,0.0
82bb77fffffffff,139.0,0.0,0.0
82da87fffffffff,318.0,0.0,0.0
82da8ffffffffff,20.0,0.0,0.0
82da97fffffffff,194.0,0.0,0.0
82daaffffffffff,400.0,0.0,10.0
