cell_id,Anas crecca,Anas crecca crecca,Anas crecca carolinensis,Anas crecca crecca x carolinensis
84075e1ffffffff,24.0,0.0,0.0,0.0
84075e3ffffffff,15.0,6.0,0.0,0.0
84075e7ffffffff,10.0,10.0,0.0,0.0
84075e9ffffffff,2.0,1.0,0.0,0.0
84075ebffffffff,49.0,30.0,0.0,0.0
84075edffffffff,99.0,9.0,0.0,0.0
8407621ffffffff,9.0,4.0,0.0,0.0
8407623ffffffff,82.0,39.0,0.0,0.0
8407625ffffffff,2.0,2.0,0.0,0.0
8407627ffffffff,20.0,17.0,0.0,0.0
8407635ffffffff,74.0,51.0,0.0,0.0
8407703ffffffff,15.0,13.0,0.0,0.0
8407711ffffffff,4.0,2.0,0.0,0.0
8407713ffffffff,2.0,2.0,0.0,0.0
8407715ffffffff,9.0,9.0,0.0,0.0
8407731ffffffff,92.0,79.0,0.0,0.0
8407733ffffffff,335.0,267.0,0.0,0.0
8407739ffffffff,45.0,37.0,0.0,0.0
840773bffffffff,145.0,120.0,0.0,0.0
8407753ffffffff,4.0,0.0,0.0,0.0
8408021ffffffff,6.0,0.0,0.0,0.0
8408023ffffffff,2.0,0.0,0.0,0.0
8408025ffffffff,7.0,4.0,0.0,0.0
840802dffffffff,9.0,0.0,0.0,0.0
8408035ffffffff,2.0,0.0,0.0,0.0
8408057ffffffff,1.0,0.0,0.0,0.0
8408065ffffffff,53.0,4.0,0.0,0.0
8408103ffffffff,2.0,0.0,0.0,0.0
8408105ffffffff,2.0,2.0,0.0,0.0
8408107ffffffff,16.0,7.0,0.0,0.0
840810dffffffff,2.0,0.0,0.0,0.0
840811dffffffff,6.0,6.0,0.0,0.0
8408129ffffffff,9.0,7.0,0.0,0.0
840812bffffffff,2.0,2.0,0.0,0.0
8408133ffffffff,30.0,2.0,0.0,0.0
8408141ffffffff,1.0,0.0,0.0,0.0
8408149ffffffff,2.0,0.0,0.0,0.0
840814dffffffff,6.0,0.0,0.0,0.0
8408151ffffffff,12.0,0.0,0.0,0.0
8408153ffffffff,22.0,6.0,0.0,0.0
8408159ffffffff,40.0,10.0,0.0,0.0
840815bffffffff,17.0,3.0,0.0,0.0
8408165ffffffff,2.0,2.0,0.0,0.0
8408167ffffffff,4.0,4.0,0.0,0.0
8408169ffffffff,2.0,0.0,0.0,0.0
840816bffffffff,2.0,0.0,0.0,0.0
8408183ffffffff,1.0,0.0,0.0,0.0
8408193ffffffff,7.0,6.0,0.0,0.0
840819dffffffff,3.0,3.0,0.0,0.0
84081d5ffffffff,4.0,4.0,0.0,0.0
84081d9ffffffff,3.0,0.0,0.0,0.0
84081e1ffffffff,2.0,0.0,0.0,0.0
84081e5ffffffff,2.0,0.0,0.0,0.0
84081edffffffff,2.0,0.0,0.0,0.0
84082a5ffffffff,1.0,0.0,0.0,0.0
84082bbffffffff,2.0,0.0,0.0,0.0
8408305ffffffff,1.0,1.0,0.0,0.0
8408331ffffffff,2.0,0.0,0.0,0.0
8408333ffffffff,1.0,0.0,0.0,0.0
8408337ffffffff,3.0,0.0,0.0,0.0
8408339ffffffff,4.0,0.0,0.0,0.0
8408803ffffffff,2.0,0.0,0.0,0.0
8408805ffffffff,1.0,1.0,0.0,0.0
8408807ffffffff,8.0,4.0,0.0,0.0
8408809ffffffff,13.0,7.0,0.0,0.0
840880bffffffff,16.0,15.0,0.0,0.0
840880dffffffff,35.0,22.0,0.0,0.0
8408821ffffffff,3.0,3.0,0.0,0.0
8408829ffffffff,37.0,34.0,0.0,0.0
840882bffffffff,1.0,0.0,0.0,0.0
840882dffffffff,4.0,4.0,0.0,0.0
8408831ffffffff,2.0,0.0,0.0,0.0
8408837ffffffff,13.0,10.0,0.0,0.0
8408839ffffffff,4.0,2.0,0.0,0.0
840883dffffffff,19.0,3.0,0.0,0.0
8408841ffffffff,4.0,4.0,0.0,0.0
8408843ffffffff,2.0,0.0,0.0,0.0
8408845ffffffff,10.0,8.0,0.0,0.0
840884bffffffff,4.0,0.0,0.0,0.0
8408855ffffffff,21.0,13.0,0.0,0.0
840885bffffffff,2.0,0.0,0.0,0.0
8408863ffffffff,48.0,24.0,0.0,0.0
8408867ffffffff,73.0,42.0,0.0,0.0
8408869ffffffff,39.0,22.0,0.0,0.0
840886bffffffff,147.0,102.0,0.0,0.0
840886dffffffff,3.0,3.0,0.0,0.0
8408881ffffffff,2.0,2.0,0.0,0.0
8408887ffffffff,1.0,1.0,0.0,0.0
8408889ffffffff,74.0,16.0,0.0,0.0
840888bffffffff,7.0,0.0,0.0,0.0
840888dffffffff,37.0,27.0,0.0,0.0
840889dffffffff,1.0,0.0,0.0,0.0
84088a1ffffffff,2.0,0.0,0.0,0.0
84088a9ffffffff,24.0,19.0,0.0,0.0
84088adffffffff,2.0,2.0,0.0,0.0
84088b7ffffffff,4.0,0.0,0.0,0.0
84088e1ffffffff,26.0,26.0,0.0,0.0
84088e3ffffffff,4.0,4.0,0.0,0.0
84088e7ffffffff,4.0,4.0,0.0,0.0
8408901ffffffff,6.0,0.0,0.0,0.0
8408933ffffffff,3.0,3.0,0.0,0.0
8408937ffffffff,65.0,2.0,0.0,0.0
8408949ffffffff,2.0,2.0,0.0,0.0
8408959ffffffff,20.0,9.0,0.0,0.0
840895bffffffff,40.0,34.0,0.0,0.0
8408961ffffffff,13.0,6.0,0.0,0.0
8408963ffffffff,2.0,2.0,0.0,0.0
8408965ffffffff,7.0,7.0,0.0,0.0
8408967ffffffff,8.0,6.0,0.0,0.0
8408985ffffffff,34.0,4.0,0.0,0.0
8408987ffffffff,4.0,0.0,0.0,0.0
840898bffffffff,45.0,0.0,0.0,0.0
8408991ffffffff,31.0,11.0,0.0,0.0
8408993ffffffff,5.0,0.0,0.0,0.0
8408995ffffffff,11.0,0.0,0.0,0.0
8408997ffffffff,381.0,95.0,0.0,0.0
8408999ffffffff,23.0,6.0,0.0,0.0
840899dffffffff,19.0,0.0,0.0,0.0
84089a5ffffffff,23.0,3.0,0.0,0.0
84089a9ffffffff,179.0,68.0,0.0,0.0
84089abffffffff,2.0,2.0,0.0,0.0
84089adffffffff,11.0,0.0,0.0,0.0
84089b1ffffffff,5.0,0.0,0.0,0.0
84089b7ffffffff,15.0,0.0,0.0,0.0
84089bbffffffff,34.0,3.0,0.0,0.0
84089c3ffffffff,3.0,2.0,0.0,0.0
84089cbffffffff,15.0,11.0,0.0,0.0
84089d1ffffffff,27.0,12.0,0.0,0.0
84089d3ffffffff,108.0,71.0,0.0,0.0
84089d7ffffffff,7.0,4.0,0.0,0.0
84089d9ffffffff,4.0,4.0,0.0,0.0
84089dbffffffff,36.0,22.0,0.0,0.0
84089ddffffffff,2.0,0.0,0.0,0.0
84089e3ffffffff,62.0,40.0,0.0,0.0
84089e5ffffffff,13.0,10.0,0.0,0.0
84089e7ffffffff,19.0,15.0,0.0,0.0
84089ebffffffff,30.0,15.0,0.0,0.0
84089edffffffff,8.0,6.0,0.0,0.0
8408a15ffffffff,4.0,2.0,0.0,0.0
8408a19ffffffff,2.0,2.0,0.0,0.0
8408a25ffffffff,6.0,2.0,0.0,0.0
8408a27ffffffff,2.0,2.0,0.0,0.0
8408a31ffffffff,2.0,0.0,0.0,0.0
8408a45ffffffff,2.0,0.0,0.0,0.0
8408a47ffffffff,2.0,0.0,0.0,0.0
8408a51ffffffff,2.0,2.0,0.0,0.0
8408a53ffffffff,2.0,2.0,0.0,0.0
8408a59ffffffff,2.0,0.0,0.0,0.0
8408a5bffffffff,2.0,2.0,0.0,0.0
8408a63ffffffff,2.0,0.0,0.0,0.0
8408a67ffffffff,2.0,0.0,0.0,0.0
8408a69ffffffff,13.0,2.0,0.0,0.0
8408a6dffffffff,15.0,3.0,0.0,0.0
8408a85ffffffff,1.0,1.0,0.0,0.0
8408a8dffffffff,2.0,2.0,0.0,0.0
8408b05ffffffff,15.0,5.0,0.0,0.0
8408b09ffffffff,8.0,8.0,0.0,0.0
8408b0dffffffff,37.0,16.0,0.0,0.0
8408b11ffffffff,45.0,6.0,0.0,0.0
8408b13ffffffff,4.0,2.0,0.0,0.0
8408b15ffffffff,34.0,16.0,0.0,0.0
8408b17ffffffff,14.0,8.0,0.0,0.0
8408b29ffffffff,3.0,0.0,0.0,0.0
8408b33ffffffff,15.0,0.0,0.0,0.0
8408b35ffffffff,1.0,0.0,0.0,0.0
8408b37ffffffff,3.0,0.0,0.0,0.0
8408b3dffffffff,18.0,11.0,0.0,0.0
8408b41ffffffff,10.0,5.0,0.0,0.0
8408b4dffffffff,6.0,0.0,0.0,0.0
8408b51ffffffff,4.0,4.0,0.0,0.0
8408b53ffffffff,2.0,2.0,0.0,0.0
8408b57ffffffff,4.0,0.0,0.0,0.0
8408b5bffffffff,4.0,4.0,0.0,0.0
8408b65ffffffff,6.0,2.0,0.0,0.0
8408c01ffffffff,2.0,0.0,0.0,0.0
8408c07ffffffff,5.0,0.0,0.0,0.0
8408c19ffffffff,8.0,4.0,0.0,0.0
8408c1bffffffff,4.0,0.0,0.0,0.0
8408c21ffffffff,8.0,2.0,0.0,0.0
8408c25ffffffff,2.0,2.0,0.0,0.0
8408c29ffffffff,11.0,4.0,0.0,0.0
8408c31ffffffff,4.0,0.0,0.0,0.0
8408c3dffffffff,6.0,2.0,0.0,0.0
8408c6bffffffff,2.0,0.0,0.0,0.0
8408c83ffffffff,2.0,2.0,0.0,0.0
8408c89ffffffff,1.0,0.0,0.0,0.0
8408c8bffffffff,41.0,12.0,0.0,0.0
8408c8dffffffff,4.0,2.0,0.0,0.0
8408c93ffffffff,3.0,2.0,0.0,0.0
8408c95ffffffff,4.0,2.0,0.0,0.0
8408c97ffffffff,21.0,11.0,0.0,0.0
8408c99ffffffff,10.0,2.0,0.0,0.0
8408cc3ffffffff,1.0,0.0,0.0,0.0
8408cc7ffffffff,2.0,0.0,0.0,0.0
8408cc9ffffffff,2.0,2.0,0.0,0.0
8408ccdffffffff,2.0,2.0,0.0,0.0
8408cd3ffffffff,18.0,5.0,0.0,0.0
8408cd5ffffffff,2.0,0.0,0.0,0.0
8408cd7ffffffff,27.0,8.0,0.0,0.0
8408ce1ffffffff,19.0,4.0,0.0,0.0
8408ce5ffffffff,5.0,3.0,0.0,0.0
8408cebffffffff,5.0,0.0,0.0,0.0
8408cedffffffff,1.0,1.0,0.0,0.0
8408d03ffffffff,2.0,0.0,0.0,0.0
8408d07ffffffff,7.0,0.0,0.0,0.0
8408d11ffffffff,2.0,0.0,0.0,0.0
8408d19ffffffff,130.0,49.0,0.0,0.0
8408d1bffffffff,7.0,5.0,0.0,0.0
8408d2bffffffff,2.0,0.0,0.0,0.0
8408d31ffffffff,4.0,0.0,0.0,0.0
8408d3bffffffff,4.0,0.0,0.0,0.0
8408d41ffffffff,3.0,0.0,0.0,0.0
8408d43ffffffff,2.0,0.0,0.0,0.0
8408d45ffffffff,9.0,0.0,0.0,0.0
8408d49ffffffff,2.0,0.0,0.0,0.0
8408d4bffffffff,2.0,0.0,0.0,0.0
8408d51ffffffff,6.0,2.0,0.0,0.0
8408d55ffffffff,10.0,0.0,0.0,0.0
8408d57ffffffff,19.0,12.0,0.0,0.0
8408d81ffffffff,94.0,43.0,0.0,0.0
8408d83ffffffff,12.0,9.0,0.0,0.0
8408d85ffffffff,1.0,1.0,0.0,0.0
8408d87ffffffff,1.0,0.0,0.0,0.0
8408d8bffffffff,17.0,10.0,0.0,0.0
8408d8dffffffff,8.0,7.0,0.0,0.0
8408da9ffffffff,2.0,2.0,0.0,0.0
8408dc9ffffffff,2.0,0.0,0.0,0.0
8408dd5ffffffff,2.0,0.0,0.0,0.0
8408dd9ffffffff,7.0,5.0,0.0,0.0
8408de7ffffffff,5.0,3.0,0.0,0.0
8408debffffffff,3.0,3.0,0.0,0.0
8408e13ffffffff,3.0,0.0,0.0,0.0
8408e1bffffffff,1.0,1.0,0.0,0.0
8408e39ffffffff,2.0,2.0,0.0,0.0
8408e59ffffffff,2.0,0.0,0.0,0.0
8408ea3ffffffff,3.0,0.0,0.0,0.0
8408ea5ffffffff,4.0,0.0,0.0,0.0
8408eabffffffff,4.0,0.0,0.0,0.0
8408eb1ffffffff,1.0,0.0,0.0,0.0
8408ec1ffffffff,4.0,3.0,0.0,0.0
8408ecdffffffff,7.0,0.0,0.0,0.0
8408ed3ffffffff,21.0,2.0,0.0,0.0
8408ed7ffffffff,4.0,0.0,0.0,0.0
8408edbffffffff,7.0,3.0,0.0,0.0
8408ee7ffffffff,2.0,0.0,0.0,0.0
8408f25ffffffff,4.0,2.0,0.0,0.0
8408f29ffffffff,2.0,0.0,0.0,0.0
8408f2dffffffff,2.0,0.0,0.0,0.0
8408f43ffffffff,2.0,0.0,0.0,0.0
8408f47ffffffff,2.0,0.0,0.0,0.0
8408f57ffffffff,1.0,0.0,0.0,0.0
8408f63ffffffff,21.0,2.0,0.0,0.0
84094b5ffffffff,2.0,0.0,0.0,0.0
8409583ffffffff,3.0,0.0,0.0,0.0
8409585ffffffff,2.0,0.0,0.0,0.0
8409587ffffffff,2.0,0.0,0.0,0.0
8409591ffffffff,5.0,0.0,0.0,0.0
8409599ffffffff,5.0,0.0,0.0,0.0
84095a7ffffffff,2.0,0.0,0.0,0.0
84095a9ffffffff,5.0,2.0,0.0,0.0
8409805ffffffff,13.0,0.0,0.0,0.0
8409811ffffffff,3.0,2.0,0.0,0.0
8409819ffffffff,2.0,2.0,0.0,0.0
8409821ffffffff,65.0,4.0,0.0,0.0
8409829ffffffff,2.0,0.0,0.0,0.0
840982bffffffff,23.0,2.0,0.0,0.0
840982dffffffff,19.0,0.0,0.0,0.0
8409883ffffffff,16.0,13.0,0.0,0.0
8409887ffffffff,2.0,2.0,0.0,0.0
8409891ffffffff,2.0,0.0,0.0,0.0
8409893ffffffff,7.0,0.0,0.0,0.0
8409895ffffffff,1.0,1.0,0.0,0.0
840989bffffffff,2.0,0.0,0.0,0.0
84098bdffffffff,2.0,2.0,0.0,0.0
84098c5ffffffff,2.0,2.0,0.0,0.0
84098d5ffffffff,2.0,0.0,0.0,0.0
84098d9ffffffff,2.0,2.0,0.0,0.0
84098dbffffffff,2.0,2.0,0.0,0.0
84098e1ffffffff,10.0,0.0,0.0,0.0
84098e3ffffffff,2.0,0.0,0.0,0.0
8409911ffffffff,58.0,9.0,0.0,0.0
8409913ffffffff,2.0,0.0,0.0,0.0
8409917ffffffff,12.0,4.0,0.0,0.0
840991bffffffff,183.0,22.0,0.0,0.0
8409937ffffffff,3.0,1.0,0.0,0.0
8409981ffffffff,9.0,2.0,0.0,0.0
8409983ffffffff,4.0,2.0,0.0,0.0
8409987ffffffff,4.0,4.0,0.0,0.0
8409991ffffffff,9.0,3.0,0.0,0.0
8409993ffffffff,78.0,52.0,0.0,0.0
8409995ffffffff,2.0,0.0,0.0,0.0
8409997ffffffff,12.0,7.0,0.0,0.0
840999bffffffff,5.0,0.0,0.0,0.0
84099b7ffffffff,1.0,0.0,0.0,0.0
84099b9ffffffff,19.0,12.0,0.0,0.0
84099bdffffffff,8.0,8.0,0.0,0.0
84099e9ffffffff,6.0,0.0,0.0,0.0
84099ebffffffff,3.0,0.0,0.0,0.0
8409a09ffffffff,25.0,18.0,0.0,0.0
8409a41ffffffff,3.0,2.0,0.0,0.0
8409a45ffffffff,21.0,19.0,0.0,0.0
8409a47ffffffff,27.0,23.0,0.0,0.0
8409a4dffffffff,6.0,6.0,0.0,0.0
8409a55ffffffff,7.0,7.0,0.0,0.0
8409a69ffffffff,68.0,55.0,0.0,0.0
8409a6bffffffff,12.0,11.0,0.0,0.0
840a337ffffffff,3.0,0.0,0.0,0.0
840a91dffffffff,2.0,2.0,0.0,0.0
840bb01ffffffff,3.0,0.0,0.0,0.0
840bb1dffffffff,2.0,2.0,0.0,0.0
840c033ffffffff,8.0,0.0,0.0,0.0
840c03bffffffff,8.0,0.0,0.0,0.0
840c04bffffffff,11.0,0.0,0.0,0.0
840c051ffffffff,2.0,0.0,0.0,0.0
840c061ffffffff,2.0,0.0,0.0,0.0
840c063ffffffff,1.0,0.0,0.0,0.0
840c067ffffffff,2.0,0.0,0.0,0.0
840c0b1ffffffff,10.0,0.0,0.0,0.0
840c0b7ffffffff,2.0,0.0,0.0,0.0
840c141ffffffff,184.0,0.0,49.0,0.0
840c143ffffffff,1500.0,0.0,438.0,0.0
840c145ffffffff,52.0,0.0,33.0,0.0
840c147ffffffff,1514.0,0.0,417.0,0.0
840c149ffffffff,99.0,0.0,23.0,0.0
840c14bffffffff,87.0,0.0,23.0,0.0
840c14dffffffff,63.0,0.0,19.0,0.0
840c15dffffffff,60.0,0.0,21.0,0.0
840c1b1ffffffff,30.0,0.0,8.0,0.0
840c1b5ffffffff,4.0,0.0,1.0,0.0
840c1e1ffffffff,146.0,0.0,0.0,0.0
840c213ffffffff,4.0,0.0,0.0,0.0
840c231ffffffff,8.0,0.0,1.0,0.0
840c241ffffffff,4.0,0.0,0.0,0.0
840c289ffffffff,1.0,0.0,0.0,0.0
840c2a9ffffffff,3.0,0.0,1.0,0.0
840c2cdffffffff,10.0,0.0,0.0,0.0
840c309ffffffff,67.0,0.0,14.0,0.0
840c323ffffffff,4.0,0.0,0.0,0.0
840c32dffffffff,3.0,0.0,2.0,0.0
840c335ffffffff,24.0,0.0,0.0,0.0
840c341ffffffff,3.0,0.0,3.0,0.0
840c401ffffffff,1.0,0.0,0.0,0.0
840c415ffffffff,417.0,0.0,3.0,0.0
840c421ffffffff,3.0,0.0,0.0,0.0
840c425ffffffff,7.0,0.0,6.0,0.0
840c427ffffffff,4.0,0.0,0.0,0.0
840c42dffffffff,304.0,0.0,107.0,0.0
840c441ffffffff,31.0,0.0,9.0,0.0
840c443ffffffff,4.0,0.0,0.0,0.0
840c445ffffffff,1.0,0.0,0.0,0.0
840c447ffffffff,2.0,0.0,0.0,0.0
840c44bffffffff,5.0,0.0,2.0,0.0
840c451ffffffff,52.0,0.0,17.0,0.0
840c455ffffffff,177.0,0.0,33.0,0.0
840c45dffffffff,2.0,0.0,0.0,0.0
840c461ffffffff,23.0,0.0,5.0,0.0
840c465ffffffff,72.0,0.0,3.0,0.0
840c467ffffffff,5.0,0.0,1.0,0.0
840c469ffffffff,3.0,0.0,0.0,0.0
840c46bffffffff,1.0,0.0,0.0,0.0
840c46dffffffff,21.0,0.0,0.0,0.0
840c503ffffffff,342.0,0.0,48.0,0.0
840c507ffffffff,4.0,0.0,0.0,0.0
840c50bffffffff,11.0,0.0,0.0,0.0
840c511ffffffff,22.0,0.0,13.0,0.0
840c515ffffffff,26.0,0.0,7.0,0.0
840c51dffffffff,993.0,0.0,142.0,0.0
840c527ffffffff,4.0,0.0,4.0,0.0
840c54bffffffff,115.0,0.0,47.0,0.0
840c551ffffffff,17.0,0.0,0.0,0.0
840c555ffffffff,602.0,0.0,62.0,0.0
840c55bffffffff,116.0,0.0,35.0,0.0
840c55dffffffff,2.0,0.0,2.0,0.0
840c5a1ffffffff,37.0,0.0,15.0,0.0
840c5a5ffffffff,775.0,0.0,412.0,0.0
840c5a7ffffffff,72.0,0.0,32.0,0.0
840c5adffffffff,63.0,0.0,32.0,0.0
840c609ffffffff,10.0,0.0,0.0,0.0
840c60dffffffff,2.0,0.0,0.0,0.0
840c621ffffffff,36.0,0.0,5.0,0.0
840c623ffffffff,12.0,0.0,0.0,0.0
840c625ffffffff,10.0,0.0,0.0,0.0
840c629ffffffff,26.0,0.0,0.0,0.0
840c62bffffffff,1.0,0.0,0.0,0.0
840c631ffffffff,2.0,0.0,0.0,0.0
840c639ffffffff,3.0,0.0,0.0,0.0
840c63bffffffff,2.0,0.0,0.0,0.0
840c63dffffffff,47.0,0.0,15.0,0.0
840c641ffffffff,5.0,0.0,3.0,0.0
840c645ffffffff,6.0,0.0,0.0,0.0
840c647ffffffff,17.0,0.0,3.0,0.0
840c64bffffffff,16.0,0.0,6.0,0.0
840c651ffffffff,11.0,0.0,2.0,0.0
840c655ffffffff,2.0,0.0,2.0,0.0
840c657ffffffff,17.0,0.0,9.0,0.0
840c659ffffffff,8.0,0.0,0.0,0.0
840c65bffffffff,8.0,0.0,6.0,0.0
840c65dffffffff,32.0,0.0,12.0,0.0
840c661ffffffff,2.0,0.0,0.0,0.0
840c663ffffffff,7.0,0.0,0.0,0.0
840c665ffffffff,147.0,0.0,53.0,0.0
840c667ffffffff,20.0,0.0,0.0,0.0
840c66dffffffff,4.0,0.0,0.0,0.0
840c685ffffffff,1.0,0.0,0.0,0.0
840c68bffffffff,2.0,0.0,0.0,0.0
840c699ffffffff,1.0,0.0,0.0,0.0
840c6a5ffffffff,7.0,0.0,0.0,0.0
840c6a9ffffffff,2.0,0.0,0.0,0.0
840c6adffffffff,15.0,0.0,0.0,0.0
840c705ffffffff,13.0,0.0,4.0,0.0
840c70dffffffff,22.0,0.0,14.0,0.0
840c711ffffffff,5.0,0.0,0.0,0.0
840c715ffffffff,9.0,0.0,3.0,0.0
840c719ffffffff,3.0,0.0,0.0,0.0
840c71bffffffff,89.0,0.0,34.0,0.0
840c731ffffffff,49.0,0.0,3.0,0.0
840c733ffffffff,4347.0,0.0,776.0,0.0
840c735ffffffff,33.0,0.0,0.0,0.0
840c739ffffffff,8.0,0.0,2.0,0.0
840c73bffffffff,168.0,0.0,12.0,0.0
840c73dffffffff,2.0,0.0,0.0,0.0
840c741ffffffff,183.0,0.0,54.0,0.0
840c745ffffffff,22.0,0.0,3.0,0.0
840c747ffffffff,14.0,0.0,4.0,0.0
840c749ffffffff,5.0,0.0,5.0,0.0
840c74bffffffff,89.0,0.0,26.0,0.0
840c74dffffffff,133.0,0.0,31.0,0.0
840c759ffffffff,132.0,0.0,29.0,0.0
840c75dffffffff,49.0,0.0,18.0,0.0
840c769ffffffff,80.0,0.0,11.0,0.0
840c809ffffffff,2.0,2.0,0.0,0.0
840ca43ffffffff,866.0,187.0,248.0,17.0
840ca55ffffffff,3.0,0.0,0.0,0.0
840ca99ffffffff,7.0,0.0,0.0,0.0
840ca9bffffffff,3.0,0.0,0.0,0.0
840cad3ffffffff,2.0,0.0,2.0,0.0
840cad7ffffffff,2.0,0.0,2.0,0.0
840cadbffffffff,2.0,0.0,0.0,0.0
840cc11ffffffff,1.0,0.0,0.0,0.0
840cc15ffffffff,2.0,0.0,0.0,0.0
840cc19ffffffff,2.0,0.0,0.0,0.0
840cc53ffffffff,2.0,0.0,0.0,0.0
840ccd1ffffffff,2.0,0.0,0.0,0.0
840cce9ffffffff,2.0,0.0,0.0,0.0
840cd8dffffffff,135.0,0.0,0.0,0.0
840cdebffffffff,6.0,0.0,0.0,0.0
840ce17ffffffff,12.0,0.0,0.0,0.0
840ce1bffffffff,4.0,0.0,4.0,0.0
840ce27ffffffff,4.0,0.0,4.0,0.0
840ce33ffffffff,6.0,0.0,0.0,0.0
840ce3dffffffff,3.0,0.0,1.0,0.0
840ce95ffffffff,2.0,0.0,0.0,0.0
840ce97ffffffff,3.0,0.0,3.0,0.0
840ce9dffffffff,1.0,0.0,1.0,0.0
840ceadffffffff,2.0,0.0,0.0,0.0
840cec5ffffffff,20.0,0.0,2.0,0.0
840cec9ffffffff,13.0,0.0,8.0,0.0
840cecdffffffff,3.0,0.0,3.0,0.0
840ced1ffffffff,3.0,0.0,0.0,0.0
840ceddffffffff,2.0,0.0,0.0,0.0
840cee5ffffffff,58.0,0.0,2.0,0.0
840cee9ffffffff,16.0,0.0,0.0,0.0
840ceedffffffff,12.0,0.0,0.0,0.0
840cf4bffffffff,7.0,0.0,6.0,0.0
840cf5dffffffff,3.0,0.0,3.0,0.0
840d039ffffffff,586.0,0.0,219.0,0.0
840d093ffffffff,38.0,0.0,6.0,0.0
840d09bffffffff,16.0,0.0,1.0,0.0
840d0c3ffffffff,30.0,0.0,22.0,0.0
840d0d1ffffffff,4.0,0.0,0.0,0.0
840d0d3ffffffff,9.0,0.0,0.0,0.0
840d0d9ffffffff,83.0,0.0,19.0,0.0
840d0e5ffffffff,4.0,0.0,0.0,0.0
840d405ffffffff,2.0,0.0,0.0,0.0
840d40dffffffff,3.0,0.0,0.0,0.0
840d425ffffffff,13.0,0.0,0.0,0.0
840d44dffffffff,19.0,0.0,0.0,0.0
