cell_id,Spinus pinus,Spinus pinus pinus/macropterus,Spinus pinus perplexus,Spinus pinus (green morph)
8412c11ffffffff,7.0,0.0,0.0,0.0
8412c17ffffffff,2.0,0.0,0.0,0.0
8412c85ffffffff,3.0,0.0,0.0,0.0
8412c9dffffffff,2.0,0.0,0.0,0.0
8412ca3ffffffff,2.0,2.0,0.0,0.0
8412cb5ffffffff,3.0,0.0,0.0,0.0
8412cbdffffffff,6.0,3.0,0.0,0.0
8412ccdffffffff,3.0,0.0,0.0,0.0
8412cd9ffffffff,1.0,0.0,0.0,0.0
8412ce3ffffffff,2.0,0.0,0.0,0.0
8412ce5ffffffff,1.0,0.0,0.0,0.0
8412ce7ffffffff,1.0,0.0,0.0,0.0
8412cebffffffff,1.0,0.0,0.0,0.0
8412d3bffffffff,4.0,0.0,0.0,4.0
8412d47ffffffff,2.0,0.0,0.0,0.0
8412d9dffffffff,4.0,0.0,0.0,0.0
8412da7ffffffff,2.0,0.0,0.0,0.0
8412db1ffffffff,9.0,2.0,0.0,5.0
8412dcbffffffff,1.0,0.0,0.0,1.0
8412dd3ffffffff,4.0,0.0,0.0,0.0
8412de7ffffffff,2.0,2.0,0.0,0.0
8412e89ffffffff,2.0,0.0,0.0,0.0
8412ea5ffffffff,1.0,0.0,0.0,0.0
8412ee3ffffffff,2.0,0.0,0.0,0.0
8412f13ffffffff,1.0,0.0,0.0,0.0
8413119ffffffff,1.0,0.0,0.0,0.0
8413529ffffffff,4.0,0.0,0.0,0.0
8413823ffffffff,2.0,0.0,0.0,0.0
8413829ffffffff,14.0,0.0,0.0,0.0
841382dffffffff,18.0,0.0,0.0,0.0
841383dffffffff,37.0,0.0,0.0,0.0
8413867ffffffff,60.0,0.0,0.0,0.0
841389bffffffff,2.0,0.0,0.0,0.0
84138c7ffffffff,7.0,0.0,0.0,0.0
84138d5ffffffff,2.0,0.0,0.0,0.0
84138d7ffffffff,4.0,0.0,0.0,0.0
8413b35ffffffff,2.0,0.0,0.0,0.0
841aa01ffffffff,2.0,0.0,0.0,0.0
841aa07ffffffff,2.0,0.0,0.0,0.0
841aa35ffffffff,11.0,0.0,0.0,0.0
841aa3dffffffff,2.0,0.0,0.0,0.0
841b98dffffffff,2.0,0.0,0.0,0.0
841b991ffffffff,2.0,0.0,0.0,0.0
841b9e1ffffffff,1.0,0.0,0.0,0.0
84225a5ffffffff,89.0,0.0,0.0,0.0
8422d09ffffffff,3.0,0.0,0.0,0.0
8422d0bffffffff,33.0,0.0,0.0,0.0
8422db7ffffffff,59.0,0.0,0.0,0.0
842600bffffffff,3.0,0.0,0.0,0.0
8426015ffffffff,6.0,0.0,0.0,0.0
8426017ffffffff,2.0,0.0,0.0,0.0
8426019ffffffff,2.0,0.0,0.0,0.0
8426059ffffffff,1.0,0.0,0.0,0.0
8426087ffffffff,2.0,0.0,0.0,0.0
84260a1ffffffff,2.0,0.0,0.0,0.0
84260bbffffffff,4.0,0.0,0.0,0.0
84260cbffffffff,1.0,0.0,0.0,0.0
84260d9ffffffff,8.0,0.0,0.0,0.0
84260edffffffff,2.0,0.0,0.0,0.0
842611dffffffff,1.0,0.0,0.0,0.0
842618bffffffff,1.0,0.0,0.0,0.0
8426197ffffffff,4.0,0.0,0.0,0.0
8426235ffffffff,1.0,0.0,0.0,0.0
8426257ffffffff,6.0,0.0,0.0,0.0
8426269ffffffff,2.0,0.0,0.0,0.0
8426281ffffffff,2.0,0.0,0.0,0.0
8426283ffffffff,4.0,0.0,0.0,0.0
8426289ffffffff,4.0,4.0,0.0,0.0
8426299ffffffff,3.0,0.0,0.0,0.0
84262b3ffffffff,12.0,0.0,0.0,0.0
84262b7ffffffff,2.0,0.0,0.0,0.0
84262c1ffffffff,3.0,0.0,0.0,0.0
84262c9ffffffff,15.0,0.0,0.0,0.0
84262d1ffffffff,2.0,0.0,0.0,0.0
84262d5ffffffff,2.0,0.0,0.0,0.0
84262d9ffffffff,2.0,0.0,0.0,0.0
84262dbffffffff,2.0,0.0,0.0,0.0
842634bffffffff,6.0,0.0,0.0,6.0
8426405ffffffff,5.0,0.0,0.0,0.0
8426409ffffffff,3.0,0.0,0.0,0.0
842640dffffffff,2.0,0.0,0.0,0.0
8426411ffffffff,14.0,0.0,0.0,0.0
842641bffffffff,3.0,0.0,0.0,0.0
8426425ffffffff,2.0,0.0,0.0,0.0
8426427ffffffff,1.0,0.0,0.0,0.0
842642bffffffff,2.0,0.0,0.0,0.0
842642dffffffff,2.0,0.0,0.0,0.0
8426433ffffffff,1.0,0.0,0.0,0.0
8426439ffffffff,2.0,0.0,0.0,0.0
842643bffffffff,4.0,0.0,0.0,0.0
842643dffffffff,5.0,0.0,0.0,0.0
842644dffffffff,2.0,0.0,0.0,0.0
8426461ffffffff,25.0,0.0,0.0,0.0
8426463ffffffff,44.0,0.0,0.0,0.0
842646bffffffff,1.0,0.0,0.0,0.0
8426481ffffffff,6.0,0.0,0.0,0.0
8426483ffffffff,3.0,0.0,0.0,0.0
8426489ffffffff,14.0,0.0,0.0,0.0
8426493ffffffff,3.0,0.0,0.0,0.0
8426495ffffffff,2.0,0.0,0.0,0.0
842649dffffffff,4.0,0.0,0.0,0.0
84264a1ffffffff,2.0,0.0,0.0,0.0
84264a3ffffffff,13.0,0.0,0.0,0.0
84264a7ffffffff,31.0,0.0,0.0,0.0
84264a9ffffffff,8.0,0.0,0.0,0.0
84264b9ffffffff,11.0,0.0,0.0,0.0
84264bbffffffff,1.0,0.0,0.0,0.0
84264bdffffffff,5.0,0.0,0.0,0.0
84264c3ffffffff,9.0,0.0,0.0,0.0
84264c7ffffffff,11.0,0.0,0.0,0.0
84264cbffffffff,2.0,0.0,0.0,0.0
84264d1ffffffff,14.0,0.0,0.0,0.0
84264d3ffffffff,13.0,0.0,0.0,2.0
84264d5ffffffff,7.0,0.0,0.0,0.0
84264d7ffffffff,2.0,0.0,0.0,0.0
84264d9ffffffff,2.0,0.0,0.0,0.0
84264dbffffffff,13.0,0.0,0.0,0.0
84264ddffffffff,3.0,0.0,0.0,0.0
84264e1ffffffff,2.0,0.0,0.0,0.0
84264e5ffffffff,27.0,0.0,0.0,0.0
84264e7ffffffff,4.0,0.0,0.0,0.0
842650bffffffff,1.0,0.0,0.0,0.0
842652bffffffff,16.0,0.0,0.0,0.0
8426531ffffffff,6.0,0.0,0.0,0.0
8426533ffffffff,29.0,0.0,0.0,0.0
8426535ffffffff,3.0,0.0,0.0,0.0
842653bffffffff,4.0,0.0,0.0,0.0
842653dffffffff,35.0,0.0,0.0,0.0
8426543ffffffff,3.0,0.0,0.0,0.0
8426551ffffffff,1.0,0.0,0.0,0.0
8426555ffffffff,6.0,0.0,0.0,0.0
8426557ffffffff,2.0,0.0,0.0,0.0
8426559ffffffff,2.0,0.0,0.0,0.0
842655dffffffff,14.0,0.0,0.0,0.0
8426561ffffffff,1.0,0.0,0.0,0.0
8426563ffffffff,1.0,0.0,0.0,0.0
8426565ffffffff,2.0,0.0,0.0,0.0
8426567ffffffff,7.0,0.0,0.0,0.0
842656dffffffff,2.0,0.0,0.0,0.0
8426587ffffffff,6.0,0.0,0.0,0.0
8426599ffffffff,1.0,0.0,0.0,0.0
842659bffffffff,163.0,0.0,0.0,0.0
84265a3ffffffff,2.0,0.0,0.0,0.0
84265a5ffffffff,4.0,4.0,0.0,0.0
84265b1ffffffff,2.0,0.0,0.0,0.0
84265b5ffffffff,13.0,0.0,0.0,0.0
84265b7ffffffff,3.0,0.0,0.0,0.0
84265b9ffffffff,2.0,0.0,0.0,0.0
84265c1ffffffff,3.0,0.0,0.0,0.0
84265c9ffffffff,3.0,0.0,0.0,0.0
84265cdffffffff,3.0,0.0,0.0,0.0
84265d3ffffffff,8.0,0.0,0.0,0.0
84265d7ffffffff,1.0,0.0,0.0,0.0
84265d9ffffffff,3.0,0.0,0.0,0.0
84265dbffffffff,2.0,0.0,0.0,0.0
84265e5ffffffff,10.0,0.0,0.0,0.0
84265edffffffff,8.0,0.0,0.0,0.0
8426605ffffffff,3.0,0.0,0.0,0.0
8426607ffffffff,3.0,0.0,0.0,0.0
8426609ffffffff,2.0,0.0,0.0,0.0
842660bffffffff,2.0,0.0,0.0,0.0
8426611ffffffff,4.0,1.0,0.0,0.0
842661bffffffff,5.0,0.0,0.0,0.0
842661dffffffff,2.0,0.0,0.0,0.0
8426621ffffffff,2.0,0.0,0.0,0.0
8426623ffffffff,7.0,0.0,0.0,0.0
8426629ffffffff,2.0,0.0,0.0,0.0
842662bffffffff,4.0,0.0,0.0,0.0
8426631ffffffff,2.0,0.0,0.0,0.0
8426635ffffffff,3.0,0.0,0.0,0.0
842663dffffffff,12.0,0.0,0.0,0.0
8426641ffffffff,35.0,0.0,0.0,0.0
8426645ffffffff,14.0,0.0,0.0,0.0
8426649ffffffff,21.0,0.0,0.0,0.0
842664dffffffff,84.0,0.0,0.0,0.0
8426657ffffffff,18.0,0.0,0.0,0.0
8426665ffffffff,48.0,0.0,0.0,0.0
8426667ffffffff,2.0,0.0,0.0,0.0
8426669ffffffff,10.0,0.0,0.0,0.0
842666bffffffff,12.0,0.0,0.0,0.0
842668bffffffff,9.0,0.0,0.0,0.0
842669bffffffff,8.0,0.0,0.0,0.0
84266a5ffffffff,12.0,0.0,0.0,0.0
84266a7ffffffff,2.0,0.0,0.0,0.0
84266adffffffff,4.0,0.0,0.0,0.0
84266b7ffffffff,5.0,0.0,0.0,0.0
84266bdffffffff,2.0,0.0,0.0,0.0
84266c1ffffffff,4.0,0.0,0.0,0.0
84266c5ffffffff,18.0,0.0,0.0,0.0
84266d3ffffffff,5.0,0.0,0.0,0.0
84266d5ffffffff,15.0,0.0,0.0,0.0
84266dbffffffff,36.0,0.0,0.0,0.0
84266ebffffffff,37.0,0.0,0.0,0.0
8426707ffffffff,6.0,0.0,0.0,0.0
842670bffffffff,6.0,0.0,0.0,0.0
8426719ffffffff,2.0,0.0,0.0,0.0
842671dffffffff,2.0,0.0,0.0,0.0
8426723ffffffff,2.0,2.0,0.0,0.0
8426735ffffffff,3.0,0.0,0.0,0.0
8426743ffffffff,3.0,0.0,0.0,0.0
8426745ffffffff,6.0,0.0,0.0,0.0
8426747ffffffff,4.0,0.0,0.0,0.0
8426755ffffffff,4.0,0.0,0.0,0.0
842675dffffffff,6.0,0.0,0.0,0.0
8426801ffffffff,6.0,0.0,0.0,0.0
8426805ffffffff,2.0,0.0,0.0,0.0
8426809ffffffff,2.0,0.0,0.0,0.0
842680bffffffff,2.0,0.0,0.0,0.0
842680dffffffff,2.0,0.0,0.0,0.0
8426813ffffffff,30.0,0.0,0.0,0.0
8426815ffffffff,1.0,0.0,0.0,0.0
8426817ffffffff,5.0,0.0,0.0,0.0
8426819ffffffff,173.0,0.0,0.0,0.0
842681bffffffff,15.0,0.0,0.0,0.0
842681dffffffff,1.0,0.0,0.0,0.0
842682bffffffff,2.0,0.0,0.0,0.0
8426831ffffffff,1.0,0.0,0.0,0.0
8426833ffffffff,4.0,0.0,0.0,0.0
8426835ffffffff,2.0,0.0,0.0,0.0
8426837ffffffff,2.0,0.0,0.0,0.0
842683bffffffff,4.0,1.0,0.0,1.0
8426843ffffffff,4.0,0.0,0.0,0.0
8426853ffffffff,1.0,0.0,0.0,0.0
8426857ffffffff,10.0,0.0,0.0,0.0
842685bffffffff,2.0,0.0,0.0,0.0
842685dffffffff,5.0,0.0,0.0,0.0
8426881ffffffff,6.0,0.0,0.0,0.0
8426885ffffffff,12.0,0.0,0.0,0.0
8426887ffffffff,3.0,0.0,0.0,0.0
8426889ffffffff,6.0,0.0,0.0,0.0
842688bffffffff,16.0,0.0,0.0,0.0
8426891ffffffff,22.0,0.0,0.0,0.0
8426893ffffffff,4.0,0.0,0.0,0.0
8426897ffffffff,2.0,0.0,0.0,0.0
8426899ffffffff,2.0,0.0,0.0,0.0
84268abffffffff,2.0,0.0,0.0,0.0
84268bdffffffff,2.0,0.0,0.0,2.0
84268c1ffffffff,1.0,0.0,0.0,0.0
84268c5ffffffff,4.0,0.0,0.0,0.0
84268c7ffffffff,20.0,3.0,0.0,0.0
84268cdffffffff,12.0,0.0,0.0,0.0
84268d5ffffffff,56.0,0.0,0.0,0.0
84268d7ffffffff,2.0,0.0,0.0,0.0
84268d9ffffffff,32.0,0.0,0.0,0.0
84268dbffffffff,45.0,0.0,0.0,0.0
84268e5ffffffff,1.0,0.0,0.0,0.0
84268e7ffffffff,1.0,0.0,0.0,0.0
8426905ffffffff,6.0,0.0,0.0,0.0
8426913ffffffff,2.0,0.0,0.0,0.0
8426917ffffffff,2.0,0.0,0.0,0.0
842692bffffffff,2.0,0.0,0.0,0.0
842694dffffffff,2.0,0.0,0.0,0.0
8426961ffffffff,6.0,0.0,0.0,0.0
8426963ffffffff,14.0,0.0,0.0,0.0
8426967ffffffff,3.0,0.0,0.0,0.0
8426969ffffffff,7.0,0.0,0.0,0.0
842696bffffffff,39.0,0.0,0.0,5.0
8426983ffffffff,8.0,0.0,0.0,0.0
8426987ffffffff,16.0,0.0,0.0,0.0
842698bffffffff,1.0,0.0,0.0,0.0
8426991ffffffff,2.0,0.0,0.0,0.0
8426995ffffffff,5.0,0.0,0.0,0.0
842699dffffffff,4.0,0.0,0.0,1.0
84269b9ffffffff,4.0,0.0,0.0,0.0
84269bdffffffff,1.0,0.0,0.0,0.0
84269c1ffffffff,1.0,0.0,0.0,0.0
84269c7ffffffff,1.0,0.0,0.0,0.0
84269cbffffffff,7.0,0.0,0.0,0.0
84269d5ffffffff,13.0,0.0,0.0,0.0
84269d7ffffffff,1.0,0.0,0.0,0.0
84269d9ffffffff,6.0,0.0,0.0,0.0
84269ddffffffff,2.0,0.0,0.0,0.0
84269e9ffffffff,2.0,0.0,0.0,0.0
84269ebffffffff,1.0,0.0,0.0,0.0
8426a1bffffffff,5.0,0.0,0.0,0.0
8426a3bffffffff,1.0,0.0,0.0,0.0
8426a51ffffffff,2.0,2.0,0.0,0.0
8426a5bffffffff,2.0,0.0,0.0,0.0
8426a81ffffffff,3.0,0.0,0.0,0.0
8426a87ffffffff,14.0,0.0,0.0,0.0
8426a8bffffffff,8.0,0.0,0.0,0.0
8426a8dffffffff,2.0,0.0,0.0,0.0
8426a93ffffffff,2.0,0.0,0.0,0.0
8426a95ffffffff,6.0,0.0,0.0,0.0
8426a97ffffffff,9.0,0.0,0.0,0.0
8426aa5ffffffff,10.0,0.0,0.0,0.0
8426aa7ffffffff,11.0,0.0,0.0,0.0
8426aa9ffffffff,22.0,0.0,0.0,0.0
8426ab3ffffffff,13.0,0.0,0.0,0.0
8426ab5ffffffff,4.0,0.0,0.0,0.0
8426ab7ffffffff,23.0,0.0,0.0,0.0
8426abbffffffff,3.0,0.0,0.0,0.0
8426ac5ffffffff,39.0,4.0,0.0,0.0
8426ad1ffffffff,2.0,0.0,0.0,0.0
8426ae1ffffffff,2.0,0.0,0.0,0.0
8426aebffffffff,6.0,0.0,0.0,0.0
8426b61ffffffff,1.0,0.0,0.0,0.0
8426c11ffffffff,2.0,0.0,0.0,0.0
8426c25ffffffff,2.0,0.0,0.0,0.0
8426c4dffffffff,5.0,0.0,0.0,0.0
8426c83ffffffff,4.0,0.0,0.0,0.0
8426c85ffffffff,2.0,0.0,0.0,0.0
8426c87ffffffff,32.0,0.0,0.0,0.0
8426c89ffffffff,26.0,2.0,0.0,0.0
8426ca5ffffffff,6.0,0.0,0.0,0.0
8426cabffffffff,2.0,2.0,0.0,0.0
8426cb1ffffffff,2.0,0.0,0.0,0.0
8426cb9ffffffff,2.0,0.0,0.0,0.0
8426cbdffffffff,13.0,0.0,0.0,0.0
8426ce5ffffffff,2.0,0.0,0.0,0.0
8426d15ffffffff,4.0,0.0,0.0,0.0
8426d35ffffffff,3.0,0.0,0.0,0.0
8426d39ffffffff,2.0,2.0,0.0,0.0
8426d41ffffffff,4.0,0.0,0.0,0.0
8426d45ffffffff,11.0,0.0,0.0,0.0
8426d47ffffffff,2.0,0.0,0.0,0.0
8426d49ffffffff,11.0,0.0,0.0,0.0
8426d4bffffffff,22.0,0.0,0.0,0.0
8426d51ffffffff,1.0,0.0,0.0,0.0
8426d53ffffffff,2.0,0.0,0.0,0.0
8426d5dffffffff,2.0,0.0,0.0,0.0
8426d8dffffffff,2.0,0.0,0.0,0.0
8426d91ffffffff,2.0,0.0,0.0,0.0
8426d95ffffffff,3.0,0.0,0.0,0.0
8426d97ffffffff,4.0,0.0,0.0,0.0
8426d9bffffffff,1.0,0.0,0.0,0.0
8426db7ffffffff,2.0,0.0,0.0,0.0
8426db9ffffffff,4.0,0.0,0.0,0.0
8426dbbffffffff,21.0,0.0,0.0,0.0
8426dc7ffffffff,2.0,0.0,0.0,0.0
8426dcbffffffff,1.0,0.0,0.0,0.0
8426ddbffffffff,3.0,0.0,0.0,0.0
8426de7ffffffff,11.0,0.0,0.0,0.0
8426de9ffffffff,1.0,0.0,0.0,0.0
8426e0bffffffff,2.0,0.0,0.0,0.0
8426e0dffffffff,4.0,0.0,0.0,0.0
8426e11ffffffff,6.0,0.0,0.0,0.0
8426e17ffffffff,2.0,0.0,0.0,0.0
8426e2dffffffff,2.0,0.0,0.0,0.0
8426e3dffffffff,1.0,0.0,0.0,0.0
8426e43ffffffff,6.0,0.0,0.0,0.0
8426e51ffffffff,2.0,0.0,0.0,0.0
8426e5bffffffff,9.0,0.0,0.0,0.0
8426e67ffffffff,4.0,0.0,0.0,0.0
8426e9bffffffff,19.0,0.0,0.0,0.0
8426e9dffffffff,2.0,0.0,0.0,0.0
8426ec9ffffffff,1.0,0.0,0.0,0.0
8426ecbffffffff,10.0,0.0,0.0,0.0
8426ed1ffffffff,7.0,0.0,0.0,0.0
8426ed5ffffffff,3.0,0.0,0.0,0.0
8426ed7ffffffff,1.0,0.0,0.0,0.0
8426eddffffffff,9.0,0.0,0.0,0.0
8426f07ffffffff,5.0,0.0,0.0,0.0
8426f11ffffffff,2.0,0.0,0.0,0.0
8426f13ffffffff,2.0,0.0,0.0,0.0
8426f15ffffffff,4.0,0.0,0.0,0.0
8426f19ffffffff,2.0,0.0,0.0,0.0
8426f21ffffffff,6.0,0.0,0.0,0.0
8426f25ffffffff,8.0,0.0,0.0,0.0
8426f27ffffffff,2.0,0.0,0.0,0.0
8426f2bffffffff,6.0,0.0,0.0,0.0
8426f2dffffffff,14.0,0.0,0.0,0.0
8426f3dffffffff,3.0,0.0,0.0,0.0
8426f45ffffffff,2.0,0.0,0.0,0.0
8426f51ffffffff,2.0,0.0,0.0,0.0
8426f67ffffffff,2.0,0.0,0.0,0.0
8427023ffffffff,6.0,0.0,0.0,0.0
842702bffffffff,7.0,0.0,0.0,0.0
8427033ffffffff,1.0,0.0,0.0,0.0
842703dffffffff,4.0,0.0,0.0,0.0
8427067ffffffff,2.0,0.0,0.0,0.0
8427085ffffffff,3.0,0.0,0.0,0.0
8427097ffffffff,7.0,0.0,0.0,4.0
84270a9ffffffff,3.0,0.0,0.0,0.0
84270e1ffffffff,8.0,8.0,0.0,0.0
84270e3ffffffff,7.0,7.0,0.0,0.0
8427103ffffffff,2.0,0.0,0.0,0.0
8427105ffffffff,1.0,0.0,0.0,0.0
842711bffffffff,5.0,0.0,0.0,0.0
8427163ffffffff,4.0,0.0,0.0,0.0
84271c9ffffffff,6.0,0.0,0.0,0.0
842729dffffffff,3.0,0.0,0.0,0.0
84272d7ffffffff,1.0,0.0,0.0,0.0
8427401ffffffff,69.0,0.0,0.0,0.0
8427403ffffffff,3.0,0.0,0.0,0.0
8427407ffffffff,10.0,0.0,0.0,0.0
8427409ffffffff,10.0,0.0,0.0,0.0
842740dffffffff,3.0,0.0,0.0,0.0
8427411ffffffff,19.0,0.0,0.0,0.0
8427419ffffffff,39.0,0.0,0.0,0.0
842741bffffffff,21.0,0.0,0.0,0.0
842741dffffffff,11.0,0.0,0.0,0.0
8427421ffffffff,35.0,0.0,0.0,0.0
8427423ffffffff,1.0,0.0,0.0,0.0
8427429ffffffff,9.0,0.0,0.0,0.0
8427431ffffffff,4.0,0.0,0.0,0.0
8427435ffffffff,14.0,0.0,0.0,0.0
8427437ffffffff,27.0,0.0,0.0,0.0
8427439ffffffff,3.0,0.0,0.0,0.0
842743dffffffff,4.0,0.0,0.0,0.0
8427441ffffffff,2.0,0.0,0.0,0.0
8427445ffffffff,11.0,0.0,0.0,0.0
842744bffffffff,7.0,0.0,0.0,0.0
8427451ffffffff,2.0,0.0,0.0,0.0
8427457ffffffff,3.0,0.0,0.0,0.0
842745bffffffff,4.0,0.0,0.0,0.0
8427463ffffffff,4.0,0.0,0.0,0.0
8427467ffffffff,2.0,0.0,0.0,0.0
8427469ffffffff,4.0,0.0,0.0,0.0
842746bffffffff,2.0,0.0,0.0,0.0
8427481ffffffff,8.0,0.0,0.0,0.0
8427483ffffffff,3.0,0.0,0.0,0.0
8427485ffffffff,37.0,0.0,0.0,0.0
8427487ffffffff,6.0,0.0,0.0,0.0
842748dffffffff,40.0,0.0,0.0,0.0
8427497ffffffff,1.0,0.0,0.0,0.0
8427499ffffffff,33.0,0.0,0.0,0.0
842749bffffffff,4.0,0.0,0.0,0.0
842749dffffffff,9.0,0.0,0.0,0.0
84274abffffffff,9.0,0.0,0.0,0.0
84274b1ffffffff,12.0,0.0,0.0,0.0
84274b5ffffffff,6.0,0.0,0.0,0.0
84274b9ffffffff,2.0,0.0,0.0,0.0
84274bbffffffff,1.0,0.0,0.0,0.0
84274bdffffffff,2.0,0.0,0.0,0.0
84274c1ffffffff,22.0,0.0,0.0,0.0
84274c5ffffffff,2.0,0.0,0.0,0.0
84274c7ffffffff,2.0,0.0,0.0,0.0
84274c9ffffffff,6.0,0.0,0.0,0.0
84274cbffffffff,12.0,0.0,0.0,0.0
84274d3ffffffff,4.0,2.0,0.0,0.0
84274d5ffffffff,2.0,0.0,0.0,0.0
84274d7ffffffff,11.0,0.0,0.0,0.0
84274dbffffffff,16.0,0.0,0.0,0.0
84274ddffffffff,2.0,0.0,0.0,0.0
84274e1ffffffff,4.0,0.0,0.0,0.0
84274e3ffffffff,40.0,0.0,0.0,0.0
8427521ffffffff,6.0,0.0,0.0,0.0
8427527ffffffff,3.0,0.0,0.0,0.0
8427537ffffffff,2.0,0.0,0.0,0.0
842753dffffffff,4.0,0.0,0.0,0.0
8427541ffffffff,4.0,0.0,0.0,1.0
8427545ffffffff,17.0,0.0,0.0,0.0
8427551ffffffff,3.0,0.0,0.0,0.0
8427559ffffffff,5.0,0.0,0.0,0.0
842755bffffffff,1.0,0.0,0.0,0.0
8427569ffffffff,36.0,1.0,0.0,0.0
8427581ffffffff,262.0,0.0,0.0,0.0
8427583ffffffff,9.0,0.0,0.0,0.0
8427585ffffffff,35.0,0.0,0.0,0.0
8427587ffffffff,12.0,0.0,0.0,0.0
8427589ffffffff,4.0,0.0,0.0,0.0
842758bffffffff,9.0,0.0,0.0,0.0
842758dffffffff,19.0,0.0,0.0,0.0
8427591ffffffff,28.0,0.0,0.0,0.0
8427593ffffffff,117.0,4.0,0.0,0.0
8427595ffffffff,12.0,0.0,0.0,0.0
8427597ffffffff,4.0,0.0,0.0,0.0
8427599ffffffff,27.0,0.0,0.0,0.0
842759bffffffff,117.0,0.0,0.0,0.0
842759dffffffff,37.0,0.0,0.0,0.0
84275a1ffffffff,23.0,0.0,0.0,0.0
84275a3ffffffff,5.0,0.0,0.0,0.0
84275a9ffffffff,3.0,0.0,0.0,0.0
84275abffffffff,8.0,0.0,0.0,0.0
84275b3ffffffff,2.0,0.0,0.0,0.0
84275b5ffffffff,4.0,0.0,0.0,0.0
84275b7ffffffff,2.0,0.0,0.0,0.0
84275bbffffffff,2.0,0.0,0.0,0.0
84275c1ffffffff,5.0,0.0,0.0,0.0
84275c3ffffffff,5.0,0.0,0.0,0.0
84275c5ffffffff,3.0,0.0,0.0,0.0
84275c9ffffffff,15.0,0.0,0.0,0.0
84275cbffffffff,19.0,0.0,0.0,0.0
84275cdffffffff,9.0,0.0,0.0,0.0
84275d1ffffffff,59.0,0.0,0.0,0.0
84275d3ffffffff,11.0,0.0,0.0,0.0
84275d5ffffffff,23.0,0.0,0.0,0.0
84275d7ffffffff,76.0,0.0,0.0,0.0
84275d9ffffffff,16.0,0.0,0.0,0.0
84275ddffffffff,4.0,0.0,0.0,0.0
84275e5ffffffff,5.0,0.0,0.0,0.0
84275e9ffffffff,5.0,0.0,0.0,0.0
8427601ffffffff,4.0,4.0,0.0,0.0
842760dffffffff,12.0,10.0,0.0,0.0
8427631ffffffff,40.0,0.0,0.0,0.0
8427633ffffffff,14.0,0.0,0.0,0.0
8427637ffffffff,10.0,0.0,0.0,0.0
8427639ffffffff,5.0,5.0,0.0,0.0
842763bffffffff,9.0,0.0,0.0,0.0
8427655ffffffff,2.0,0.0,0.0,0.0
8427665ffffffff,25.0,18.0,0.0,0.0
842766dffffffff,2.0,0.0,0.0,0.0
8427687ffffffff,1.0,0.0,0.0,0.0
8427699ffffffff,12.0,12.0,0.0,0.0
84276a1ffffffff,23.0,0.0,0.0,0.0
84276a3ffffffff,3.0,0.0,0.0,0.0
84276a5ffffffff,5.0,0.0,0.0,0.0
84276a7ffffffff,7.0,0.0,0.0,0.0
