cell_id,Quiscalus quiscula,Quiscalus quiscula stonei,Quiscalus quiscula quiscula,Quiscalus quiscula versicolor,Quiscalus quiscula quiscula/stonei
8344e6fffffffff,5.0,0.0,0.0,0.0,3.0
8344eafffffffff,5.0,0.0,0.0,0.0,0.0
8344ebfffffffff,6.0,0.0,0.0,6.0,0.0
8344edfffffffff,6.0,0.0,0.0,0.0,0.0
8344eefffffffff,10.0,0.0,0.0,0.0,1.0
8344f0fffffffff,6.0,0.0,0.0,0.0,5.0
8344f3fffffffff,10.0,0.0,0.0,0.0,4.0
8344f4fffffffff,42.0,0.0,0.0,0.0,17.0
8344f5fffffffff,25.0,0.0,0.0,0.0,11.0
83480afffffffff,15.0,0.0,0.0,10.0,0.0
834880fffffffff,2.0,0.0,0.0,0.0,0.0
834883fffffffff,2.0,0.0,0.0,0.0,0.0
834889fffffffff,11.0,0.0,0.0,0.0,0.0
83488afffffffff,4.0,0.0,0.0,0.0,0.0
83488bfffffffff,2.0,0.0,0.0,0.0,0.0
83488dfffffffff,14.0,0.0,0.0,0.0,0.0
83488efffffffff,27.0,0.0,0.0,0.0,0.0
834890fffffffff,84.0,0.0,0.0,0.0,0.0
834891fffffffff,7.0,0.0,0.0,0.0,0.0
834892fffffffff,2.0,0.0,0.0,0.0,0.0
834893fffffffff,7.0,0.0,0.0,0.0,0.0
834895fffffffff,185.0,0.0,0.0,3.0,0.0
834898fffffffff,2.0,0.0,0.0,2.0,0.0
834899fffffffff,11.0,0.0,0.0,0.0,0.0
83489afffffffff,2.0,0.0,0.0,0.0,0.0
83489cfffffffff,9.0,0.0,0.0,1.0,0.0
83489efffffffff,8.0,0.0,0.0,2.0,0.0
8348a2fffffffff,14.0,0.0,0.0,3.0,0.0
8348abfffffffff,20.0,0.0,0.0,0.0,0.0
8348b1fffffffff,18.0,0.0,0.0,8.0,0.0
8348b2fffffffff,2.0,0.0,0.0,0.0,0.0
8348b3fffffffff,51.0,0.0,0.0,4.0,0.0
8348c0fffffffff,8.0,0.0,0.0,0.0,0.0
8348c2fffffffff,9.0,0.0,0.0,0.0,0.0
8348c3fffffffff,26.0,0.0,0.0,3.0,0.0
8348c5fffffffff,2.0,0.0,0.0,0.0,0.0
8348c6fffffffff,16.0,0.0,0.0,1.0,0.0
8348c8fffffffff,2.0,0.0,0.0,0.0,0.0
8348ccfffffffff,2.0,0.0,0.0,0.0,0.0
8348cdfffffffff,10.0,0.0,0.0,3.0,0.0
8348d2fffffffff,6.0,0.0,0.0,0.0,0.0
8348d3fffffffff,1.0,0.0,0.0,0.0,0.0
8348d4fffffffff,6.0,0.0,0.0,0.0,0.0
8348d8fffffffff,20.0,0.0,0.0,2.0,0.0
8348dbfffffffff,5.0,0.0,0.0,3.0,0.0
8348dcfffffffff,2.0,0.0,0.0,0.0,0.0
8348defffffffff,1.0,0.0,0.0,0.0,0.0
8348e8fffffffff,22.0,0.0,0.0,0.0,0.0
8348e9fffffffff,4.0,0.0,0.0,0.0,0.0
8348eafffffffff,11.0,0.0,0.0,2.0,0.0
8348ebfffffffff,1.0,0.0,0.0,0.0,0.0
8348eefffffffff,1.0,0.0,0.0,0.0,0.0
8348f2fffffffff,10.0,0.0,0.0,0.0,0.0
8348f3fffffffff,4.0,0.0,0.0,0.0,0.0
8348f6fffffffff,5.0,0.0,0.0,0.0,0.0
