cell_id,Icteria virens,Icteria virens virens,Icteria virens auricollis
8328a0fffffffff,21.0,0.0,0.0
8328a1fffffffff,291.0,0.0,16.0
8328a2fffffffff,42.0,0.0,0.0
8328a3fffffffff,71.0,0.0,0.0
8328a4fffffffff,7.0,0.0,0.0
8328a5fffffffff,3.0,0.0,0.0
8328a6fffffffff,18.0,0.0,0.0
8328a8fffffffff,20.0,0.0,0.0
8328a9fffffffff,123.0,0.0,0.0
8328aafffffffff,32.0,0.0,0.0
8328abfffffffff,303.0,0.0,0.0
8328acfffffffff,11.0,0.0,0.0
8328adfffffffff,19.0,0.0,0.0
8328aefffffffff,1341.0,0.0,12.0
8328b0fffffffff,297.0,0.0,9.0
8328b1fffffffff,504.0,0.0,0.0
8328b2fffffffff,103.0,0.0,0.0
8328b3fffffffff,48.0,0.0,0.0
8328b5fffffffff,89.0,0.0,0.0
8328b6fffffffff,67.0,0.0,0.0
8328d2fffffffff,368.0,0.0,0.0
8328d4fffffffff,28.0,0.0,0.0
8328d6fffffffff,748.0,0.0,0.0
8328f0fffffffff,948.0,0.0,0.0
8328f2fffffffff,143.0,0.0,0.0
8328f3fffffffff,16.0,0.0,0.0
8328f4fffffffff,906.0,0.0,0.0
8328f5fffffffff,126.0,0.0,0.0
8328f6fffffffff,155.0,0.0,0.0
832912fffffffff,341.0,0.0,0.0
832913fffffffff,67.0,0.0,0.0
83291afffffffff,78.0,0.0,0.0
832980fffffffff,71.0,0.0,0.0
832981fffffffff,129.0,0.0,0.0
832982fffffffff,83.0,0.0,0.0
832984fffffffff,187.0,0.0,0.0
832985fffffffff,192.0,0.0,0.0
832986fffffffff,833.0,0.0,5.0
832988fffffffff,7.0,0.0,0.0
832989fffffffff,40.0,0.0,0.0
83298afffffffff,6.0,0.0,0.0
83298bfffffffff,8.0,0.0,0.0
83298cfffffffff,732.0,0.0,0.0
83298dfffffffff,20.0,0.0,0.0
83298efffffffff,91.0,0.0,0.0
832990fffffffff,37.0,0.0,0.0
832991fffffffff,33.0,0.0,0.0
832992fffffffff,131.0,0.0,0.0
832993fffffffff,16.0,0.0,0.0
832994fffffffff,23.0,0.0,0.0
832995fffffffff,432.0,0.0,0.0
832996fffffffff,37.0,0.0,0.0
832998fffffffff,9.0,0.0,0.0
832999fffffffff,63.0,0.0,0.0
83299afffffffff,3.0,0.0,0.0
83299bfffffffff,23.0,0.0,0.0
83299dfffffffff,1.0,0.0,0.0
83299efffffffff,11.0,0.0,0.0
8329a0fffffffff,2682.0,0.0,0.0
8329a1fffffffff,1150.0,0.0,0.0
8329a2fffffffff,36.0,0.0,0.0
8329a3fffffffff,140.0,0.0,0.0
8329a4fffffffff,3710.0,0.0,0.0
8329a5fffffffff,2401.0,0.0,0.0
8329a6fffffffff,208.0,0.0,0.0
8329a8fffffffff,5.0,0.0,0.0
8329a9fffffffff,70.0,0.0,0.0
8329aafffffffff,93.0,0.0,0.0
8329abfffffffff,13.0,0.0,0.0
8329acfffffffff,278.0,0.0,0.0
8329adfffffffff,62.0,0.0,0.0
8329aefffffffff,277.0,0.0,0.0
8329b0fffffffff,655.0,0.0,0.0
8329b1fffffffff,249.0,0.0,0.0
8329b2fffffffff,1587.0,0.0,10.0
8329b3fffffffff,2.0,0.0,0.0
8329b4fffffffff,2.0,0.0,0.0
8329b5fffffffff,224.0,0.0,0.0
8329b6fffffffff,1001.0,0.0,0.0
832a06fffffffff,47.0,0.0,0.0
832a10fffffffff,159.0,0.0,0.0
832a12fffffffff,27.0,0.0,0.0
832a13fffffffff,613.0,0.0,0.0
832a14fffffffff,67.0,0.0,0.0
832a15fffffffff,145.0,0.0,0.0
832a1afffffffff,3.0,0.0,0.0
832a30fffffffff,66.0,0.0,0.0
832a31fffffffff,658.0,0.0,0.0
832a33fffffffff,170.0,0.0,0.0
832a34fffffffff,69.0,0.0,0.0
832a80fffffffff,61.0,0.0,0.0
832a81fffffffff,52.0,0.0,0.0
832a82fffffffff,401.0,3.0,0.0
832a83fffffffff,38.0,0.0,0.0
832a84fffffffff,406.0,0.0,0.0
832a85fffffffff,509.0,10.0,0.0
832a86fffffffff,317.0,0.0,0.0
832a88fffffffff,615.0,0.0,0.0
832a89fffffffff,873.0,0.0,0.0
832a8afffffffff,240.0,0.0,0.0
832a8bfffffffff,1442.0,0.0,0.0
832a8cfffffffff,1101.0,0.0,0.0
832a8dfffffffff,786.0,0.0,0.0
832a8efffffffff,325.0,0.0,0.0
832a90fffffffff,621.0,0.0,0.0
832a91fffffffff,499.0,0.0,0.0
832a92fffffffff,162.0,0.0,0.0
832a93fffffffff,1177.0,0.0,0.0
832a94fffffffff,607.0,0.0,0.0
832a95fffffffff,534.0,0.0,0.0
832a96fffffffff,43.0,0.0,0.0
832a98fffffffff,55.0,0.0,0.0
832a99fffffffff,123.0,0.0,0.0
832a9afffffffff,384.0,0.0,0.0
832a9bfffffffff,233.0,0.0,0.0
832a9cfffffffff,249.0,0.0,0.0
832a9dfffffffff,132.0,4.0,0.0
832a9efffffffff,636.0,0.0,0.0
832aa0fffffffff,2.0,0.0,0.0
832aa1fffffffff,315.0,0.0,0.0
832aa2fffffffff,14.0,0.0,0.0
832aa3fffffffff,274.0,0.0,0.0
832aa5fffffffff,17.0,0.0,0.0
832aa8fffffffff,2951.0,54.0,0.0
832aa9fffffffff,1355.0,12.0,0.0
832aaafffffffff,2429.0,9.0,0.0
832aabfffffffff,787.0,8.0,0.0
832aacfffffffff,1857.0,3.0,0.0
832aadfffffffff,5291.0,0.0,0.0
832aaefffffffff,667.0,17.0,0.0
832ab0fffffffff,84.0,0.0,0.0
832ab1fffffffff,43.0,0.0,0.0
832ab2fffffffff,793.0,0.0,0.0
832ab3fffffffff,345.0,0.0,0.0
832ac6fffffffff,1.0,0.0,0.0
832ad0fffffffff,31.0,0.0,0.0
832ad1fffffffff,4.0,0.0,0.0
832ad2fffffffff,125.0,0.0,0.0
832ad3fffffffff,73.0,0.0,0.0
832ad4fffffffff,157.0,0.0,0.0
832ad5fffffffff,286.0,0.0,0.0
832ad6fffffffff,784.0,0.0,0.0
832af0fffffffff,618.0,0.0,0.0
832af1fffffffff,11.0,0.0,0.0
832af2fffffffff,165.0,0.0,0.0
832af3fffffffff,51.0,0.0,0.0
832af6fffffffff,883.0,0.0,0.0
832b01fffffffff,103.0,0.0,0.0
832b03fffffffff,26.0,0.0,0.0
832b0afffffffff,10.0,0.0,0.0
832b0cfffffffff,57.0,0.0,0.0
832b0efffffffff,4.0,0.0,0.0
832b19fffffffff,14.0,0.0,0.0
832b28fffffffff,10.0,0.0,0.0
834412fffffffff,8.0,0.0,0.0
834416fffffffff,3.0,0.0,0.0
83441bfffffffff,2.0,0.0,0.0
834424fffffffff,3.0,0.0,0.0
834440fffffffff,746.0,0.0,0.0
834441fffffffff,325.0,0.0,0.0
834442fffffffff,393.0,0.0,0.0
834443fffffffff,158.0,0.0,0.0
834444fffffffff,29.0,0.0,0.0
834445fffffffff,123.0,0.0,0.0
834446fffffffff,216.0,0.0,0.0
834448fffffffff,98.0,0.0,0.0
834449fffffffff,399.0,0.0,0.0
83444afffffffff,102.0,0.0,0.0
83444bfffffffff,232.0,0.0,0.0
83444cfffffffff,537.0,0.0,0.0
83444dfffffffff,372.0,0.0,0.0
83444efffffffff,308.0,0.0,0.0
834450fffffffff,392.0,0.0,0.0
834451fffffffff,84.0,0.0,0.0
834452fffffffff,112.0,0.0,0.0
834453fffffffff,38.0,0.0,0.0
834455fffffffff,738.0,0.0,0.0
834456fffffffff,131.0,0.0,0.0
834458fffffffff,43.0,0.0,0.0
834459fffffffff,177.0,0.0,0.0
83445afffffffff,298.0,0.0,0.0
83445bfffffffff,406.0,0.0,0.0
83445cfffffffff,110.0,0.0,0.0
83445dfffffffff,70.0,0.0,0.0
83445efffffffff,41.0,0.0,0.0
834463fffffffff,94.0,0.0,0.0
834468fffffffff,310.0,0.0,0.0
834469fffffffff,102.0,0.0,0.0
83446afffffffff,592.0,0.0,0.0
83446bfffffffff,194.0,0.0,0.0
83446cfffffffff,2690.0,0.0,0.0
83446dfffffffff,578.0,0.0,0.0
83446efffffffff,1294.0,0.0,0.0
834473fffffffff,46.0,0.0,0.0
8344a1fffffffff,11.0,0.0,0.0
8344a5fffffffff,60.0,0.0,0.0
8344a9fffffffff,6.0,6.0,0.0
8344c0fffffffff,732.0,0.0,0.0
8344c1fffffffff,920.0,0.0,0.0
8344c2fffffffff,282.0,0.0,0.0
8344c3fffffffff,486.0,0.0,0.0
8344c4fffffffff,198.0,0.0,0.0
8344c5fffffffff,389.0,0.0,0.0
8344c6fffffffff,57.0,0.0,0.0
8344c8fffffffff,617.0,0.0,0.0
8344c9fffffffff,218.0,0.0,0.0
8344cafffffffff,1079.0,0.0,0.0
8344cbfffffffff,543.0,0.0,0.0
8344ccfffffffff,766.0,0.0,0.0
8344cdfffffffff,353.0,0.0,0.0
8344cefffffffff,501.0,0.0,0.0
8344d0fffffffff,406.0,0.0,0.0
8344d1fffffffff,231.0,0.0,0.0
8344d2fffffffff,12.0,0.0,0.0
8344d3fffffffff,225.0,0.0,0.0
8344d5fffffffff,153.0,0.0,0.0
8344d8fffffffff,570.0,0.0,0.0
8344d9fffffffff,550.0,0.0,0.0
8344dafffffffff,302.0,0.0,0.0
8344dbfffffffff,403.0,0.0,0.0
8344dcfffffffff,156.0,0.0,0.0
8344ddfffffffff,989.0,0.0,0.0
8344defffffffff,155.0,0.0,0.0
8344e0fffffffff,27.0,0.0,0.0
8344e1fffffffff,16.0,0.0,0.0
8344e2fffffffff,173.0,0.0,0.0
8344e3fffffffff,174.0,0.0,0.0
8344e4fffffffff,3.0,0.0,0.0
8344e5fffffffff,19.0,0.0,0.0
8344e6fffffffff,24.0,0.0,0.0
8344e8fffffffff,181.0,0.0,0.0
8344e9fffffffff,240.0,0.0,0.0
8344eafffffffff,218.0,0.0,0.0
8344ebfffffffff,52.0,0.0,0.0
8344ecfffffffff,45.0,0.0,0.0
8344edfffffffff,445.0,0.0,0.0
8344eefffffffff,492.0,0.0,0.0
8344f1fffffffff,40.0,0.0,0.0
8344f3fffffffff,360.0,0.0,0.0
8344f4fffffffff,44.0,0.0,0.0
834501fffffffff,52.0,0.0,0.0
834505fffffffff,250.0,6.0,0.0
834508fffffffff,7.0,0.0,0.0
834509fffffffff,53.0,0.0,0.0
83450afffffffff,71.0,0.0,0.0
83450bfffffffff,52.0,0.0,0.0
83450cfffffffff,20.0,0.0,0.0
83450dfffffffff,54.0,0.0,0.0
83450efffffffff,50.0,0.0,0.0
834520fffffffff,141.0,0.0,0.0
834521fffffffff,2505.0,34.0,0.0
834522fffffffff,199.0,0.0,0.0
834523fffffffff,519.0,6.0,0.0
834524fffffffff,57.0,0.0,0.0
834525fffffffff,127.0,0.0,0.0
834526fffffffff,538.0,0.0,0.0
834528fffffffff,276.0,0.0,0.0
834529fffffffff,11.0,0.0,0.0
83452afffffffff,1187.0,33.0,0.0
83452bfffffffff,54.0,0.0,0.0
83452cfffffffff,1100.0,0.0,0.0
83452dfffffffff,352.0,0.0,0.0
83452efffffffff,2371.0,49.0,0.0
834530fffffffff,9.0,0.0,0.0
834531fffffffff,48.0,0.0,0.0
834532fffffffff,5.0,0.0,0.0
834534fffffffff,16.0,0.0,0.0
834535fffffffff,11.0,0.0,0.0
834536fffffffff,1.0,0.0,0.0
834549fffffffff,1.0,0.0,0.0
834564fffffffff,10.0,0.0,0.0
83456dfffffffff,2.0,0.0,0.0
834572fffffffff,50.0,0.0,0.0
834574fffffffff,4.0,0.0,0.0
834576fffffffff,10.0,0.0,0.0
834800fffffffff,3.0,0.0,0.0
834801fffffffff,51.0,0.0,0.0
834802fffffffff,30.0,0.0,0.0
834803fffffffff,5.0,0.0,0.0
834805fffffffff,18.0,0.0,0.0
834806fffffffff,31.0,0.0,0.0
834808fffffffff,4.0,0.0,0.0
834809fffffffff,17.0,0.0,0.0
83480afffffffff,209.0,0.0,0.0
83480bfffffffff,18.0,0.0,0.0
83480efffffffff,51.0,0.0,0.0
834810fffffffff,2.0,0.0,0.0
834812fffffffff,3.0,0.0,0.0
834814fffffffff,91.0,0.0,0.0
834815fffffffff,5.0,0.0,0.0
834816fffffffff,18.0,0.0,0.0
834818fffffffff,1.0,0.0,0.0
83481afffffffff,6.0,0.0,0.0
83481bfffffffff,6.0,0.0,0.0
83481dfffffffff,4.0,0.0,0.0
834823fffffffff,15.0,0.0,0.0
83482afffffffff,2.0,0.0,0.0
83482efffffffff,32.0,0.0,0.0
834830fffffffff,24.0,0.0,0.0
834832fffffffff,44.0,0.0,0.0
834833fffffffff,314.0,0.0,0.0
834836fffffffff,2674.0,0.0,5.0
834842fffffffff,9.0,0.0,0.0
834843fffffffff,9.0,0.0,0.0
83484afffffffff,129.0,0.0,0.0
834855fffffffff,2.0,0.0,0.0
834856fffffffff,20.0,0.0,0.0
834858fffffffff,5.0,0.0,0.0
834859fffffffff,6.0,0.0,0.0
83485afffffffff,53.0,0.0,0.0
83485bfffffffff,92.0,0.0,0.0
83485dfffffffff,5.0,0.0,0.0
83485efffffffff,4.0,0.0,0.0
834872fffffffff,3.0,0.0,0.0
834880fffffffff,98.0,0.0,0.0
834881fffffffff,65.0,0.0,0.0
834882fffffffff,117.0,0.0,0.0
834883fffffffff,1807.0,0.0,0.0
834884fffffffff,10.0,0.0,0.0
834885fffffffff,5.0,0.0,0.0
834886fffffffff,137.0,0.0,0.0
834888fffffffff,207.0,0.0,0.0
834889fffffffff,12.0,0.0,0.0
83488afffffffff,60.0,0.0,0.0
83488bfffffffff,106.0,0.0,0.0
83488cfffffffff,20.0,0.0,0.0
83488dfffffffff,396.0,0.0,0.0
83488efffffffff,1298.0,0.0,0.0
834890fffffffff,613.0,0.0,0.0
834891fffffffff,151.0,0.0,0.0
834892fffffffff,215.0,0.0,0.0
834893fffffffff,260.0,0.0,0.0
834894fffffffff,16.0,0.0,0.0
834895fffffffff,1414.0,0.0,0.0
834896fffffffff,1.0,0.0,0.0
834898fffffffff,428.0,0.0,0.0
834899fffffffff,43.0,0.0,0.0
83489afffffffff,180.0,0.0,0.0
83489bfffffffff,6.0,0.0,0.0
83489cfffffffff,1011.0,0.0,0.0
83489dfffffffff,1998.0,0.0,0.0
83489efffffffff,435.0,0.0,0.0
8348a0fffffffff,25.0,0.0,0.0
8348a2fffffffff,69.0,0.0,0.0
8348a6fffffffff,6.0,0.0,0.0
8348abfffffffff,1868.0,0.0,0.0
8348aefffffffff,1.0,0.0,0.0
8348b1fffffffff,86.0,0.0,0.0
8348b2fffffffff,918.0,0.0,0.0
8348b3fffffffff,1009.0,0.0,0.0
8348b4fffffffff,4.0,0.0,0.0
8348b5fffffffff,76.0,0.0,0.0
8348c0fffffffff,461.0,0.0,0.0
8348c1fffffffff,655.0,0.0,34.0
8348c2fffffffff,36.0,0.0,0.0
8348c3fffffffff,1272.0,0.0,0.0
8348c4fffffffff,3.0,0.0,0.0
8348c5fffffffff,1103.0,0.0,13.0
8348c6fffffffff,332.0,0.0,0.0
8348c8fffffffff,137.0,0.0,45.0
8348c9fffffffff,68.0,0.0,0.0
8348cafffffffff,41.0,0.0,0.0
8348cbfffffffff,18.0,0.0,5.0
8348ccfffffffff,146.0,0.0,21.0
8348cdfffffffff,418.0,0.0,2.0
8348cefffffffff,171.0,0.0,24.0
8348d0fffffffff,20.0,0.0,0.0
8348d1fffffffff,122.0,0.0,0.0
8348d2fffffffff,7.0,0.0,0.0
8348d3fffffffff,211.0,0.0,0.0
8348d4fffffffff,481.0,0.0,0.0
8348d5fffffffff,19.0,0.0,0.0
8348d6fffffffff,1.0,0.0,0.0
8348d8fffffffff,3936.0,0.0,0.0
8348d9fffffffff,2.0,0.0,0.0
8348dafffffffff,249.0,0.0,0.0
8348dbfffffffff,342.0,0.0,0.0
8348dcfffffffff,368.0,0.0,0.0
8348ddfffffffff,26.0,0.0,0.0
8348defffffffff,216.0,0.0,0.0
8348e0fffffffff,10.0,0.0,0.0
8348e1fffffffff,92.0,0.0,0.0
8348e2fffffffff,14.0,0.0,0.0
8348e3fffffffff,307.0,0.0,0.0
8348e4fffffffff,88.0,0.0,0.0
8348e5fffffffff,221.0,0.0,0.0
8348e6fffffffff,6.0,0.0,0.0
8348e8fffffffff,1273.0,0.0,0.0
8348e9fffffffff,287.0,0.0,0.0
8348eafffffffff,598.0,0.0,0.0
8348ebfffffffff,664.0,0.0,2.0
8348ecfffffffff,8036.0,0.0,0.0
8348edfffffffff,5.0,0.0,0.0
