cell_id,Himantopus mexicanus,Himantopus mexicanus mexicanus,Himantopus mexicanus knudseni,Himantopus mexicanus melanurus,Himantopus mexicanus mexicanus x melanurus
8227b7fffffffff,465.0,8.0,0.0,0.0,0.0
822817fffffffff,2886.0,48.0,0.0,0.0,0.0
82281ffffffffff,491.0,8.0,0.0,0.0,0.0
822837fffffffff,47690.0,2343.0,0.0,0.0,0.0
822887fffffffff,2677.0,327.0,0.0,0.0,0.0
82288ffffffffff,4330.0,139.0,0.0,0.0,0.0
822897fffffffff,642.0,19.0,0.0,0.0,0.0
82289ffffffffff,300.0,12.0,0.0,0.0,0.0
8228a7fffffffff,174.0,4.0,0.0,0.0,0.0
8228affffffffff,3580.0,95.0,0.0,0.0,0.0
8228b7fffffffff,2757.0,444.0,0.0,0.0,0.0
8228d7fffffffff,65.0,0.0,0.0,0.0,0.0
8228f7fffffffff,500.0,0.0,0.0,0.0,0.0
822917fffffffff,2735.0,5.0,0.0,0.0,0.0
822987fffffffff,1623.0,42.0,0.0,0.0,0.0
82298ffffffffff,2212.0,80.0,0.0,0.0,0.0
822997fffffffff,285.0,18.0,0.0,0.0,0.0
82299ffffffffff,401.0,49.0,0.0,0.0,0.0
8229a7fffffffff,37768.0,1067.0,0.0,0.0,0.0
8229affffffffff,5852.0,159.0,0.0,0.0,0.0
8229b7fffffffff,2086.0,372.0,0.0,0.0,0.0
822a4ffffffffff,49.0,0.0,0.0,0.0,0.0
822a97fffffffff,9.0,0.0,0.0,0.0,0.0
822aaffffffffff,6070.0,273.0,0.0,0.0,0.0
822ab7fffffffff,2456.0,179.0,0.0,0.0,0.0
822ad7fffffffff,337.0,12.0,0.0,0.0,0.0
822af7fffffffff,1240.0,48.0,0.0,0.0,0.0
824417fffffffff,3773.0,98.0,0.0,0.0,0.0
82441ffffffffff,4364.0,78.0,0.0,0.0,0.0
824427fffffffff,6.0,0.0,0.0,0.0,0.0
824437fffffffff,584.0,72.0,0.0,0.0,0.0
824447fffffffff,7344.0,0.0,0.0,0.0,0.0
82444ffffffffff,442.0,3.0,0.0,0.0,0.0
824457fffffffff,3180.0,40.0,0.0,0.0,0.0
82445ffffffffff,473.0,20.0,0.0,0.0,0.0
824467fffffffff,1712.0,0.0,0.0,0.0,0.0
82446ffffffffff,21945.0,738.0,0.0,0.0,0.0
824477fffffffff,2793.0,0.0,0.0,0.0,0.0
824487fffffffff,746.0,0.0,0.0,0.0,0.0
8244a7fffffffff,888.0,23.0,0.0,0.0,0.0
8244affffffffff,10807.0,434.0,0.0,0.0,0.0
8244b7fffffffff,325.0,0.0,0.0,0.0,0.0
8244c7fffffffff,8.0,0.0,0.0,0.0,0.0
8244d7fffffffff,4116.0,57.0,0.0,0.0,0.0
8244e7fffffffff,933.0,55.0,0.0,0.0,0.0
8244f7fffffffff,3376.0,164.0,0.0,0.0,0.0
824507fffffffff,1707.0,0.0,0.0,0.0,0.0
82450ffffffffff,4282.0,456.0,0.0,0.0,0.0
824517fffffffff,1.0,0.0,0.0,0.0,0.0
82451ffffffffff,118.0,2.0,0.0,0.0,0.0
824527fffffffff,2551.0,0.0,0.0,0.0,0.0
82452ffffffffff,2612.0,22.0,0.0,0.0,0.0
824537fffffffff,1177.0,11.0,0.0,0.0,0.0
82454ffffffffff,3.0,0.0,0.0,0.0,0.0
824557fffffffff,4.0,0.0,0.0,0.0,0.0
82456ffffffffff,1.0,0.0,0.0,0.0,0.0
824577fffffffff,1165.0,129.0,0.0,0.0,0.0
824587fffffffff,276.0,3.0,0.0,0.0,0.0
82458ffffffffff,947.0,137.0,0.0,0.0,0.0
824597fffffffff,116.0,15.0,0.0,0.0,0.0
82459ffffffffff,1448.0,180.0,0.0,0.0,0.0
8245a7fffffffff,1268.0,0.0,0.0,0.0,0.0
8245b7fffffffff,843.0,2.0,0.0,0.0,0.0
82464ffffffffff,5699.0,0.0,4090.0,0.0,0.0
824807fffffffff,477.0,43.0,0.0,0.0,0.0
82480ffffffffff,461.0,12.0,0.0,0.0,0.0
824817fffffffff,400.0,0.0,0.0,0.0,0.0
82481ffffffffff,197.0,0.0,0.0,0.0,0.0
824827fffffffff,270.0,5.0,0.0,0.0,0.0
82482ffffffffff,648.0,8.0,0.0,0.0,0.0
824837fffffffff,4852.0,333.0,0.0,0.0,0.0
824847fffffffff,12.0,0.0,0.0,0.0,0.0
82484ffffffffff,168.0,0.0,0.0,0.0,0.0
824857fffffffff,688.0,13.0,0.0,0.0,0.0
82485ffffffffff,5269.0,226.0,0.0,0.0,0.0
824877fffffffff,192.0,3.0,0.0,0.0,0.0
824887fffffffff,1116.0,27.0,0.0,0.0,0.0
82488ffffffffff,1409.0,50.0,0.0,0.0,0.0
824897fffffffff,16231.0,379.0,0.0,0.0,0.0
82489ffffffffff,4655.0,98.0,0.0,0.0,0.0
8248a7fffffffff,316.0,0.0,0.0,0.0,0.0
8248affffffffff,10.0,0.0,0.0,0.0,0.0
8248b7fffffffff,28706.0,1198.0,0.0,0.0,0.0
8248c7fffffffff,1840.0,81.0,0.0,0.0,0.0
8248cffffffffff,218.0,12.0,0.0,0.0,0.0
8248d7fffffffff,1193.0,69.0,0.0,0.0,0.0
8248dffffffffff,624.0,24.0,0.0,0.0,0.0
8248e7fffffffff,20.0,0.0,0.0,0.0,0.0
8248effffffffff,15537.0,1663.0,0.0,0.0,0.0
8248f7fffffffff,252.0,11.0,0.0,0.0,0.0
824977fffffffff,4.0,0.0,0.0,0.0,0.0
824987fffffffff,1032.0,45.0,0.0,0.0,0.0
82498ffffffffff,194.0,2.0,0.0,0.0,0.0
824997fffffffff,4257.0,608.0,0.0,0.0,0.0
82499ffffffffff,129.0,0.0,0.0,0.0,0.0
8249a7fffffffff,118.0,0.0,0.0,0.0,0.0
8249affffffffff,1789.0,81.0,0.0,0.0,0.0
8249b7fffffffff,180.0,0.0,0.0,0.0,0.0
824c87fffffffff,236.0,0.0,0.0,0.0,0.0
824c8ffffffffff,514.0,0.0,0.0,0.0,0.0
824c97fffffffff,160.0,2.0,0.0,0.0,0.0
824c9ffffffffff,188.0,0.0,0.0,0.0,0.0
824caffffffffff,143.0,0.0,0.0,0.0,0.0
824cb7fffffffff,141.0,0.0,0.0,0.0,0.0
824cc7fffffffff,6368.0,142.0,0.0,0.0,0.0
824cd7fffffffff,424.0,18.0,0.0,0.0,0.0
824ceffffffffff,2907.0,41.0,0.0,0.0,0.0
824cf7fffffffff,78.0,3.0,0.0,0.0,0.0
824d4ffffffffff,1113.0,0.0,0.0,0.0,0.0
825d17fffffffff,3448.0,0.0,2177.0,0.0,0.0
825e4ffffffffff,80.0,0.0,0.0,0.0,0.0
825e5ffffffffff,502.0,3.0,0.0,0.0,0.0
825f0ffffffffff,29.0,0.0,0.0,0.0,0.0
825f17fffffffff,11.0,2.0,0.0,0.0,0.0
825f1ffffffffff,16.0,3.0,0.0,0.0,0.0
825f47fffffffff,4.0,3.0,0.0,0.0,0.0
825f4ffffffffff,343.0,24.0,0.0,0.0,0.0
825f5ffffffffff,326.0,0.0,0.0,0.0,0.0
825f6ffffffffff,10.0,0.0,0.0,0.0,0.0
826607fffffffff,282.0,4.0,0.0,0.0,0.0
82660ffffffffff,25.0,0.0,0.0,0.0,0.0
826617fffffffff,236.0,0.0,0.0,0.0,0.0
82661ffffffffff,626.0,22.0,0.0,0.0,0.0
826627fffffffff,2256.0,294.0,0.0,0.0,0.0
82662ffffffffff,35.0,0.0,0.0,0.0,0.0
826637fffffffff,391.0,10.0,0.0,0.0,0.0
826647fffffffff,89.0,4.0,0.0,0.0,0.0
826657fffffffff,466.0,1.0,0.0,0.0,0.0
826667fffffffff,62.0,2.0,0.0,0.0,0.0
826677fffffffff,519.0,2.0,0.0,0.0,0.0
8266a7fffffffff,2218.0,122.0,0.0,0.0,0.0
8266b7fffffffff,1892.0,10.0,0.0,0.0,0.0
8266c7fffffffff,11.0,0.0,0.0,0.0,0.0
8266d7fffffffff,335.0,4.0,0.0,0.0,0.0
8266e7fffffffff,320.0,2.0,0.0,0.0,0.0
8266effffffffff,82.0,0.0,0.0,0.0,0.0
8266f7fffffffff,1602.0,56.0,0.0,0.0,0.0
826727fffffffff,501.0,10.0,0.0,0.0,0.0
826737fffffffff,487.0,5.0,0.0,0.0,0.0
826747fffffffff,3516.0,22.0,0.0,0.0,0.0
82674ffffffffff,302.0,19.0,0.0,0.0,0.0
826757fffffffff,1563.0,17.0,0.0,0.0,0.0
82675ffffffffff,147.0,8.0,0.0,0.0,0.0
82676ffffffffff,73.0,4.0,0.0,0.0,0.0
826777fffffffff,1401.0,0.0,0.0,0.0,0.0
826787fffffffff,35.0,0.0,0.0,0.0,0.0
826797fffffffff,5.0,0.0,0.0,0.0,0.0
82679ffffffffff,263.0,0.0,0.0,0.0,0.0
8267b7fffffffff,1.0,0.0,0.0,0.0,0.0
826c5ffffffffff,1042.0,167.0,0.0,0.0,0.0
826d07fffffffff,1070.0,79.0,0.0,0.0,0.0
826d17fffffffff,417.0,29.0,0.0,0.0,0.0
826d27fffffffff,999.0,35.0,0.0,0.0,0.0
826d2ffffffffff,1565.0,18.0,0.0,0.0,0.0
826d37fffffffff,2650.0,131.0,0.0,0.0,0.0
826d67fffffffff,4522.0,0.0,0.0,0.0,0.0
826d6ffffffffff,9148.0,0.0,0.0,0.0,0.0
826d77fffffffff,1841.0,0.0,0.0,0.0,0.0
82800ffffffffff,16.0,0.0,0.0,0.0,0.0
828017fffffffff,284.0,34.0,0.0,0.0,0.0
82801ffffffffff,5.0,0.0,0.0,0.0,0.0
828037fffffffff,131.0,27.0,0.0,0.0,0.0
82804ffffffffff,2.0,0.0,0.0,0.0,0.0
828057fffffffff,62.0,0.0,0.0,0.0,0.0
82806ffffffffff,3.0,0.0,0.0,0.0,0.0
8280a7fffffffff,3.0,0.0,0.0,0.0,0.0
828107fffffffff,24.0,0.0,0.0,2.0,0.0
828117fffffffff,52.0,0.0,0.0,4.0,0.0
82811ffffffffff,49.0,0.0,0.0,2.0,0.0
828127fffffffff,18.0,2.0,0.0,6.0,0.0
82812ffffffffff,1.0,0.0,0.0,0.0,0.0
828137fffffffff,29.0,0.0,0.0,7.0,0.0
82814ffffffffff,3.0,0.0,0.0,0.0,0.0
828167fffffffff,35.0,0.0,0.0,6.0,0.0
828187fffffffff,22.0,0.0,0.0,0.0,0.0
82818ffffffffff,348.0,8.0,0.0,0.0,0.0
82819ffffffffff,13.0,0.0,0.0,0.0,0.0
8281a7fffffffff,7.0,2.0,0.0,0.0,0.0
8281affffffffff,67.0,0.0,0.0,6.0,0.0
828a07fffffffff,9.0,0.0,0.0,5.0,0.0
828a17fffffffff,1.0,1.0,0.0,0.0,0.0
828a27fffffffff,6.0,0.0,0.0,2.0,0.0
828a47fffffffff,3.0,0.0,0.0,0.0,0.0
828a6ffffffffff,83.0,6.0,0.0,0.0,0.0
828a8ffffffffff,8.0,0.0,0.0,0.0,0.0
828a97fffffffff,3.0,0.0,0.0,0.0,0.0
828a9ffffffffff,2.0,0.0,0.0,0.0,0.0
828aaffffffffff,20.0,2.0,0.0,0.0,0.0
828af7fffffffff,31.0,5.0,0.0,0.0,0.0
828b07fffffffff,18.0,0.0,0.0,3.0,0.0
828b0ffffffffff,112.0,0.0,0.0,15.0,0.0
828b17fffffffff,5.0,0.0,0.0,1.0,0.0
828b27fffffffff,335.0,0.0,0.0,78.0,0.0
828b2ffffffffff,342.0,0.0,0.0,68.0,0.0
828b37fffffffff,23.0,0.0,0.0,15.0,0.0
828b47fffffffff,4.0,0.0,0.0,3.0,0.0
828b4ffffffffff,4.0,0.0,0.0,0.0,0.0
828b67fffffffff,891.0,37.0,0.0,202.0,0.0
828b6ffffffffff,31.0,2.0,0.0,3.0,0.0
828b77fffffffff,26.0,0.0,0.0,1.0,0.0
828ba7fffffffff,39.0,0.0,0.0,26.0,0.0
828bb7fffffffff,6.0,0.0,0.0,0.0,0.0
828e47fffffffff,155.0,12.0,0.0,2.0,0.0
828e67fffffffff,2027.0,138.0,0.0,51.0,15.0
828e6ffffffffff,6.0,2.0,0.0,2.0,0.0
828e77fffffffff,49.0,0.0,0.0,2.0,0.0
828f0ffffffffff,865.0,45.0,0.0,0.0,0.0
828f27fffffffff,7.0,0.0,0.0,0.0,0.0
828f2ffffffffff,2054.0,175.0,0.0,0.0,0.0
828f47fffffffff,327.0,44.0,0.0,0.0,15.0
828f4ffffffffff,31.0,0.0,0.0,0.0,0.0
828f57fffffffff,1528.0,91.0,0.0,2.0,10.0
828f5ffffffffff,177.0,3.0,0.0,1.0,0.0
828f67fffffffff,11.0,0.0,0.0,0.0,0.0
828f6ffffffffff,6.0,0.0,0.0,0.0,0.0
828f77fffffffff,8.0,0.0,0.0,0.0,0.0
828fa7fffffffff,125.0,21.0,0.0,0.0,0.0
82a807fffffffff,75.0,0.0,0.0,48.0,0.0
82a80ffffffffff,33.0,0.0,0.0,18.0,0.0
82a817fffffffff,1556.0,0.0,0.0,840.0,0.0
82a81ffffffffff,613.0,0.0,0.0,414.0,0.0
82a827fffffffff,63.0,0.0,0.0,47.0,0.0
82a82ffffffffff,63.0,0.0,0.0,49.0,0.0
82a837fffffffff,398.0,0.0,0.0,295.0,0.0
82a847fffffffff,327.0,2.0,0.0,209.0,0.0
82a84ffffffffff,3.0,0.0,0.0,1.0,0.0
82a857fffffffff,25.0,1.0,0.0,15.0,0.0
82a85ffffffffff,1409.0,0.0,0.0,700.0,0.0
82a867fffffffff,35.0,0.0,0.0,8.0,0.0
82a86ffffffffff,4.0,0.0,0.0,0.0,0.0
82a877fffffffff,69.0,4.0,0.0,33.0,0.0
82a887fffffffff,7.0,2.0,0.0,2.0,0.0
82a88ffffffffff,58.0,8.0,0.0,27.0,0.0
82a897fffffffff,22.0,0.0,0.0,17.0,0.0
82a8a7fffffffff,1014.0,0.0,0.0,767.0,0.0
82a8affffffffff,11.0,1.0,0.0,6.0,0.0
82a8b7fffffffff,52.0,0.0,0.0,35.0,0.0
82a8c7fffffffff,47.0,0.0,0.0,36.0,0.0
82a8cffffffffff,5.0,0.0,0.0,4.0,0.0
82a8d7fffffffff,22.0,0.0,0.0,14.0,0.0
82a8dffffffffff,4.0,0.0,0.0,2.0,0.0
82a8e7fffffffff,14.0,0.0,0.0,6.0,0.0
82a8f7fffffffff,13.0,2.0,0.0,6.0,0.0
82a907fffffffff,948.0,0.0,0.0,711.0,0.0
82a90ffffffffff,80.0,0.0,0.0,59.0,0.0
82a91ffffffffff,307.0,0.0,0.0,232.0,0.0
82a927fffffffff,205.0,0.0,0.0,174.0,0.0
82a92ffffffffff,694.0,0.0,0.0,322.0,0.0
82a947fffffffff,1155.0,0.0,0.0,11.0,0.0
82a94ffffffffff,778.0,0.0,0.0,137.0,0.0
82a957fffffffff,56.0,0.0,0.0,34.0,0.0
82a95ffffffffff,120.0,0.0,0.0,24.0,0.0
82a967fffffffff,740.0,0.0,0.0,56.0,0.0
82a96ffffffffff,392.0,0.0,0.0,0.0,0.0
82a977fffffffff,198.0,0.0,0.0,22.0,0.0
82b207fffffffff,111.0,0.0,0.0,3.0,0.0
82b20ffffffffff,9.0,0.0,0.0,0.0,0.0
82b21ffffffffff,2085.0,0.0,0.0,160.0,0.0
82b22ffffffffff,10.0,0.0,0.0,1.0,0.0
82b247fffffffff,430.0,0.0,0.0,41.0,0.0
82b24ffffffffff,1295.0,0.0,0.0,65.0,0.0
82b257fffffffff,28.0,0.0,0.0,0.0,0.0
82b25ffffffffff,963.0,0.0,0.0,90.0,0.0
82b267fffffffff,494.0,0.0,0.0,0.0,0.0
82b26ffffffffff,339.0,0.0,0.0,0.0,0.0
82b277fffffffff,298.0,0.0,0.0,42.0,0.0
82b2c7fffffffff,9834.0,0.0,0.0,1820.0,0.0
82b2cffffffffff,67.0,0.0,0.0,4.0,0.0
82b2dffffffffff,985.0,0.0,0.0,61.0,0.0
82b2e7fffffffff,972.0,0.0,0.0,128.0,0.0
82b2effffffffff,562.0,0.0,0.0,42.0,0.0
82b307fffffffff,75.0,2.0,0.0,12.0,0.0
82b327fffffffff,143.0,0.0,0.0,16.0,0.0
82b32ffffffffff,149.0,0.0,0.0,20.0,0.0
82b337fffffffff,217.0,5.0,0.0,29.0,0.0
82b347fffffffff,354.0,0.0,0.0,18.0,0.0
82b34ffffffffff,66.0,0.0,0.0,0.0,0.0
82b357fffffffff,1000.0,0.0,0.0,4.0,0.0
82b35ffffffffff,1310.0,0.0,0.0,103.0,0.0
82b367fffffffff,74.0,0.0,0.0,18.0,0.0
82b36ffffffffff,507.0,0.0,0.0,126.0,0.0
82b377fffffffff,10.0,0.0,0.0,2.0,0.0
82c207fffffffff,97.0,0.0,0.0,3.0,0.0
82c21ffffffffff,1667.0,0.0,0.0,144.0,0.0
82c227fffffffff,129.0,0.0,0.0,3.0,0.0
82c22ffffffffff,444.0,0.0,0.0,9.0,0.0
82c2c7fffffffff,1681.0,0.0,0.0,44.0,0.0
82c2cffffffffff,623.0,0.0,0.0,2.0,0.0
82c2d7fffffffff,681.0,0.0,0.0,58.0,0.0
82c2dffffffffff,178.0,0.0,0.0,19.0,0.0
82c2e7fffffffff,2190.0,0.0,0.0,106.0,0.0
82c2effffffffff,590.0,0.0,0.0,7.0,0.0
82c2f7fffffffff,3129.0,0.0,0.0,138.0,0.0
82c307fffffffff,3.0,0.0,0.0,0.0,0.0
82c30ffffffffff,40.0,0.0,0.0,2.0,0.0
82c327fffffffff,146.0,0.0,0.0,0.0,0.0
82c32ffffffffff,153.0,0.0,0.0,1.0,0.0
82c347fffffffff,412.0,0.0,0.0,6.0,0.0
82c34ffffffffff,517.0,0.0,0.0,54.0,0.0
82c357fffffffff,235.0,0.0,0.0,17.0,0.0
82c35ffffffffff,116.0,0.0,0.0,11.0,0.0
82c367fffffffff,77.0,0.0,0.0,6.0,0.0
82c36ffffffffff,18.0,0.0,0.0,0.0,0.0
82c377fffffffff,46.0,0.0,0.0,1.0,0.0
82ce17fffffffff,2.0,0.0,0.0,0.0,0.0
82ce87fffffffff,204.0,0.0,0.0,98.0,0.0
82ce8ffffffffff,711.0,0.0,0.0,82.0,0.0
82ce97fffffffff,200.0,0.0,0.0,7.0,0.0
82ce9ffffffffff,332.0,0.0,0.0,21.0,0.0
82cea7fffffffff,93.0,0.0,0.0,0.0,0.0
82ceaffffffffff,520.0,0.0,0.0,16.0,0.0
82cf9ffffffffff,24.0,0.0,0.0,0.0,0.0
82cfaffffffffff,1.0,0.0,0.0,0.0,0.0
