cell_id,Limosa limosa,Limosa limosa islandica,Limosa limosa limosa,Limosa limosa melanuroides,Limosa limosa bohaii
832aacfffffffff,46.0,3.0,0.0,0.0,0.0
832aadfffffffff,20.0,0.0,0.0,0.0,0.0
832b0afffffffff,2.0,0.0,0.0,0.0,0.0
832b0cfffffffff,6.0,0.0,0.0,0.0,0.0
832b16fffffffff,5.0,0.0,0.0,0.0,0.0
832b8dfffffffff,2.0,0.0,0.0,0.0,0.0
832b9dfffffffff,4.0,0.0,0.0,0.0,0.0
832ba5fffffffff,2.0,0.0,0.0,0.0,0.0
832baafffffffff,12.0,0.0,0.0,0.0,0.0
832c19fffffffff,8.0,0.0,0.0,0.0,0.0
832c20fffffffff,2.0,0.0,0.0,0.0,0.0
832c2afffffffff,2.0,0.0,0.0,0.0,0.0
832c4cfffffffff,4.0,0.0,0.0,0.0,0.0
832c70fffffffff,10.0,0.0,0.0,0.0,0.0
832c93fffffffff,14.0,0.0,0.0,0.0,0.0
832ce4fffffffff,3.0,0.0,0.0,0.0,0.0
832cf0fffffffff,3.0,0.0,0.0,0.0,0.0
832d10fffffffff,2.0,0.0,0.0,0.0,0.0
832d64fffffffff,13.0,0.0,0.0,0.0,0.0
832da1fffffffff,1.0,0.0,1.0,0.0,0.0
832daefffffffff,4.0,0.0,0.0,0.0,0.0
832db0fffffffff,4.0,0.0,0.0,0.0,0.0
832db1fffffffff,3.0,0.0,1.0,0.0,0.0
832e1bfffffffff,2.0,0.0,0.0,0.0,0.0
832eadfffffffff,1.0,0.0,0.0,0.0,0.0
833016fffffffff,2.0,0.0,0.0,2.0,0.0
833019fffffffff,2.0,0.0,0.0,0.0,0.0
833081fffffffff,2.0,0.0,0.0,0.0,0.0
833083fffffffff,1.0,0.0,0.0,0.0,0.0
83308efffffffff,1.0,0.0,0.0,0.0,0.0
833099fffffffff,3.0,0.0,0.0,0.0,0.0
83309afffffffff,20.0,0.0,0.0,20.0,0.0
83309bfffffffff,38.0,0.0,0.0,8.0,0.0
83309dfffffffff,4.0,0.0,0.0,0.0,1.0
8330c1fffffffff,2.0,0.0,0.0,0.0,0.0
8330c4fffffffff,1.0,0.0,0.0,0.0,0.0
8330e0fffffffff,21.0,0.0,0.0,6.0,0.0
8330e2fffffffff,3.0,0.0,0.0,0.0,0.0
833185fffffffff,3.0,0.0,0.0,0.0,0.0
833188fffffffff,8.0,0.0,0.0,0.0,0.0
83318dfffffffff,4.0,0.0,0.0,0.0,0.0
833426fffffffff,8.0,0.0,0.0,0.0,0.0
833464fffffffff,2.0,0.0,0.0,0.0,0.0
833469fffffffff,1.0,0.0,0.0,0.0,0.0
83351bfffffffff,178.0,0.0,0.0,0.0,0.0
833901fffffffff,2.0,0.0,0.0,0.0,0.0
833902fffffffff,13.0,0.0,0.0,0.0,0.0
833903fffffffff,11.0,0.0,0.0,0.0,0.0
833904fffffffff,4.0,0.0,0.0,0.0,0.0
833906fffffffff,6.0,0.0,0.0,0.0,0.0
833908fffffffff,16.0,0.0,0.0,0.0,0.0
833909fffffffff,8.0,0.0,0.0,0.0,0.0
83390afffffffff,3.0,0.0,0.0,0.0,0.0
83390cfffffffff,14.0,0.0,0.0,0.0,0.0
83390efffffffff,1.0,0.0,0.0,0.0,0.0
833910fffffffff,6.0,0.0,0.0,0.0,0.0
833911fffffffff,29.0,1.0,0.0,0.0,0.0
833915fffffffff,14.0,0.0,0.0,0.0,0.0
833918fffffffff,1.0,0.0,0.0,0.0,0.0
83391cfffffffff,12.0,0.0,0.0,0.0,0.0
83391efffffffff,8.0,0.0,0.0,0.0,0.0
833922fffffffff,37.0,0.0,0.0,0.0,0.0
833923fffffffff,9.0,0.0,0.0,0.0,0.0
833924fffffffff,1.0,1.0,0.0,0.0,0.0
833925fffffffff,62.0,0.0,0.0,0.0,0.0
833928fffffffff,19.0,1.0,0.0,0.0,0.0
833929fffffffff,4.0,0.0,0.0,0.0,0.0
83392afffffffff,58.0,2.0,3.0,0.0,0.0
83392bfffffffff,18.0,0.0,0.0,0.0,0.0
83392cfffffffff,9.0,6.0,1.0,0.0,0.0
83392dfffffffff,19.0,0.0,0.0,0.0,0.0
83392efffffffff,52.0,6.0,0.0,0.0,0.0
833931fffffffff,32.0,0.0,0.0,0.0,0.0
833933fffffffff,55.0,2.0,0.0,0.0,0.0
833943fffffffff,8.0,0.0,0.0,0.0,0.0
833945fffffffff,2.0,0.0,2.0,0.0,0.0
833946fffffffff,11.0,0.0,0.0,0.0,0.0
833954fffffffff,6.0,0.0,0.0,0.0,0.0
83395cfffffffff,2.0,0.0,0.0,0.0,0.0
833970fffffffff,2.0,0.0,0.0,0.0,0.0
833971fffffffff,10.0,0.0,0.0,0.0,0.0
833972fffffffff,5.0,0.0,0.0,0.0,0.0
833973fffffffff,13.0,0.0,0.0,0.0,0.0
833974fffffffff,42.0,0.0,0.0,0.0,0.0
833975fffffffff,6.0,0.0,0.0,0.0,0.0
833976fffffffff,17.0,0.0,0.0,0.0,0.0
8339abfffffffff,2.0,0.0,0.0,0.0,0.0
833c02fffffffff,14.0,0.0,0.0,0.0,0.0
833c1bfffffffff,21.0,0.0,0.0,0.0,0.0
833c5afffffffff,1.0,0.0,0.0,0.0,0.0
833c80fffffffff,3.0,0.0,0.0,0.0,0.0
833c88fffffffff,14.0,0.0,2.0,0.0,0.0
833c89fffffffff,14.0,0.0,0.0,0.0,0.0
833c8afffffffff,2.0,0.0,0.0,0.0,0.0
833c92fffffffff,10.0,0.0,0.0,0.0,0.0
833c9dfffffffff,72.0,0.0,2.0,0.0,0.0
833cb1fffffffff,3.0,0.0,0.0,0.0,0.0
833cc6fffffffff,23.0,0.0,0.0,0.0,0.0
833cd5fffffffff,8.0,0.0,0.0,0.0,0.0
833ce1fffffffff,3.0,0.0,0.0,0.0,0.0
833ce3fffffffff,2.0,0.0,0.0,0.0,0.0
833cecfffffffff,5.0,0.0,0.0,0.0,0.0
833cf2fffffffff,26.0,0.0,0.0,0.0,0.0
833cf6fffffffff,16.0,0.0,0.0,0.0,0.0
833d00fffffffff,2.0,0.0,0.0,0.0,0.0
833d04fffffffff,4.0,0.0,0.0,0.0,0.0
833d06fffffffff,8.0,0.0,0.0,0.0,0.0
833d14fffffffff,1.0,0.0,0.0,0.0,0.0
833d34fffffffff,11.0,0.0,0.0,0.0,0.0
833d85fffffffff,1.0,0.0,0.0,0.0,0.0
833d8bfffffffff,2.0,0.0,0.0,0.0,0.0
833d91fffffffff,1.0,0.0,0.0,0.0,0.0
833da1fffffffff,50.0,2.0,2.0,1.0,0.0
833da3fffffffff,3.0,0.0,0.0,0.0,0.0
833dacfffffffff,14.0,0.0,0.0,0.0,0.0
833db1fffffffff,3.0,0.0,0.0,0.0,0.0
833db2fffffffff,7.0,0.0,0.0,0.0,0.0
833db3fffffffff,2.0,0.0,0.0,0.0,0.0
833db5fffffffff,1.0,0.0,0.0,1.0,0.0
833e58fffffffff,2.0,0.0,0.0,0.0,0.0
833e68fffffffff,2.0,0.0,0.0,0.0,0.0
833f44fffffffff,2.0,0.0,0.0,0.0,0.0
833f4dfffffffff,1.0,0.0,1.0,0.0,0.0
833f72fffffffff,1.0,0.0,0.0,0.0,0.0
834096fffffffff,2.0,0.0,0.0,0.0,0.0
8340a4fffffffff,2.0,0.0,0.0,0.0,0.0
834112fffffffff,4.0,0.0,0.0,4.0,0.0
83411cfffffffff,11.0,0.0,0.0,5.0,2.0
834171fffffffff,6.0,0.0,0.0,2.0,0.0
834172fffffffff,2.0,0.0,0.0,0.0,0.0
8341a0fffffffff,1.0,0.0,0.0,0.0,0.0
8341a4fffffffff,1.0,0.0,0.0,0.0,0.0
8341a5fffffffff,8.0,0.0,0.0,0.0,0.0
8341b2fffffffff,8.0,0.0,0.0,8.0,0.0
8341b5fffffffff,2.0,0.0,0.0,2.0,0.0
834249fffffffff,2.0,0.0,0.0,0.0,0.0
8342c0fffffffff,19.0,0.0,0.0,0.0,0.0
8342c1fffffffff,2.0,0.0,2.0,0.0,0.0
8342c2fffffffff,9.0,0.0,0.0,0.0,0.0
8342c3fffffffff,2.0,0.0,0.0,0.0,0.0
8342c4fffffffff,7.0,0.0,0.0,0.0,0.0
8342c6fffffffff,2.0,0.0,0.0,0.0,0.0
8342c8fffffffff,1.0,0.0,0.0,0.0,0.0
8342cafffffffff,8.0,0.0,0.0,0.0,0.0
8342ccfffffffff,22.0,0.0,0.0,0.0,0.0
8342cdfffffffff,41.0,0.0,0.0,0.0,0.0
8342cefffffffff,61.0,0.0,0.0,0.0,0.0
8342d9fffffffff,4.0,0.0,0.0,0.0,0.0
8342dbfffffffff,6.0,0.0,0.0,0.0,0.0
8342dcfffffffff,1.0,0.0,0.0,0.0,0.0
8342ddfffffffff,28.0,0.0,0.0,0.0,0.0
8342e4fffffffff,2.0,0.0,2.0,0.0,0.0
8342eafffffffff,2.0,0.0,0.0,0.0,0.0
8342ebfffffffff,8.0,0.0,0.0,0.0,0.0
8342eefffffffff,2.0,0.0,0.0,0.0,0.0
834334fffffffff,1.0,0.0,0.0,0.0,0.0
8343acfffffffff,1.0,0.0,1.0,0.0,0.0
834445fffffffff,2.0,0.0,0.0,0.0,0.0
83446cfffffffff,32.0,0.0,2.0,0.0,0.0
834892fffffffff,6.0,0.0,0.0,0.0,0.0
834b34fffffffff,4.0,0.0,0.0,4.0,0.0
834b35fffffffff,2.0,0.0,0.0,2.0,0.0
834ba1fffffffff,6.0,0.0,0.0,0.0,0.0
834ba2fffffffff,3.0,0.0,0.0,0.0,0.0
834bb1fffffffff,3.0,0.0,0.0,0.0,0.0
834bb5fffffffff,94.0,0.0,0.0,11.0,0.0
834c88fffffffff,1.0,0.0,0.0,0.0,0.0
835282fffffffff,2.0,0.0,0.0,0.0,0.0
835289fffffffff,3.0,0.0,0.0,0.0,0.0
835410fffffffff,2.0,0.0,0.0,0.0,0.0
8354a9fffffffff,2.0,0.0,2.0,0.0,0.0
8354c4fffffffff,3.0,0.0,0.0,0.0,0.0
8354c5fffffffff,3.0,0.0,0.0,0.0,0.0
836002fffffffff,10.0,0.0,0.0,0.0,0.0
836006fffffffff,2.0,0.0,0.0,0.0,0.0
836010fffffffff,15.0,0.0,0.0,0.0,0.0
836011fffffffff,2.0,0.0,0.0,0.0,0.0
836014fffffffff,121.0,0.0,0.0,0.0,0.0
836015fffffffff,38.0,0.0,0.0,0.0,0.0
836016fffffffff,2.0,0.0,0.0,0.0,0.0
83601efffffffff,80.0,0.0,3.0,0.0,0.0
836022fffffffff,192.0,0.0,0.0,0.0,0.0
836030fffffffff,2.0,0.0,0.0,0.0,0.0
836031fffffffff,13.0,0.0,0.0,0.0,0.0
836033fffffffff,39.0,0.0,0.0,0.0,0.0
836036fffffffff,2.0,0.0,0.0,0.0,0.0
836081fffffffff,1.0,0.0,0.0,0.0,0.0
836086fffffffff,1.0,0.0,0.0,0.0,0.0
836088fffffffff,2.0,0.0,0.0,0.0,0.0
83608bfffffffff,51.0,0.0,0.0,0.0,0.0
83608efffffffff,97.0,0.0,0.0,0.0,0.0
836090fffffffff,2.0,0.0,0.0,0.0,0.0
836091fffffffff,9.0,0.0,0.0,0.0,0.0
836096fffffffff,5.0,0.0,0.0,0.0,0.0
836099fffffffff,2.0,0.0,0.0,0.0,0.0
83609dfffffffff,2.0,0.0,0.0,0.0,0.0
83609efffffffff,3.0,0.0,0.0,0.0,0.0
8360a1fffffffff,5.0,0.0,0.0,0.0,0.0
8360a2fffffffff,69.0,2.0,0.0,0.0,0.0
8360a3fffffffff,6.0,0.0,0.0,0.0,0.0
8360a6fffffffff,6.0,0.0,0.0,0.0,0.0
8360a8fffffffff,7.0,0.0,0.0,0.0,0.0
8360a9fffffffff,93.0,1.0,0.0,0.0,0.0
8360aafffffffff,1.0,0.0,0.0,0.0,0.0
8360abfffffffff,2.0,0.0,0.0,0.0,0.0
8360acfffffffff,11.0,0.0,0.0,0.0,0.0
8360adfffffffff,9.0,0.0,0.0,0.0,0.0
8360aefffffffff,24.0,0.0,0.0,0.0,0.0
8360b1fffffffff,78.0,0.0,0.0,0.0,0.0
836102fffffffff,2.0,0.0,2.0,0.0,0.0
83611bfffffffff,2.0,0.0,0.0,0.0,0.0
83611efffffffff,23.0,0.0,2.0,0.0,0.0
836189fffffffff,6.0,0.0,0.0,0.0,0.0
83618cfffffffff,18.0,0.0,1.0,0.0,0.0
83618efffffffff,41.0,0.0,0.0,0.0,0.0
83619afffffffff,3.0,0.0,0.0,0.0,0.0
836482fffffffff,1.0,0.0,0.0,0.0,0.0
836484fffffffff,2.0,0.0,0.0,0.0,0.0
836489fffffffff,1.0,0.0,0.0,0.0,0.0
836490fffffffff,2.0,0.0,0.0,0.0,0.0
83649bfffffffff,3.0,0.0,0.0,0.0,0.0
8364a5fffffffff,2.0,0.0,0.0,0.0,0.0
8364a6fffffffff,3.0,0.0,0.0,0.0,0.0
8364b4fffffffff,15.0,0.0,0.0,2.0,0.0
8364b6fffffffff,4.0,0.0,0.0,1.0,0.0
8364e4fffffffff,23.0,0.0,0.0,0.0,0.0
8364e6fffffffff,9.0,0.0,0.0,0.0,0.0
836501fffffffff,3.0,0.0,0.0,1.0,0.0
836505fffffffff,48.0,0.0,0.0,2.0,0.0
836518fffffffff,2.0,0.0,0.0,0.0,0.0
83651dfffffffff,59.0,0.0,0.0,6.0,0.0
836520fffffffff,16.0,0.0,0.0,0.0,0.0
836522fffffffff,8.0,0.0,0.0,0.0,0.0
836523fffffffff,2.0,0.0,0.0,0.0,0.0
836531fffffffff,3.0,0.0,0.0,0.0,0.0
83658bfffffffff,21.0,0.0,0.0,2.0,0.0
836598fffffffff,1.0,0.0,0.0,1.0,0.0
836599fffffffff,2.0,0.0,0.0,0.0,0.0
8365a3fffffffff,4.0,0.0,0.0,0.0,0.0
836858fffffffff,1.0,0.0,0.0,0.0,0.0
83685dfffffffff,5.0,0.0,0.0,0.0,0.0
836871fffffffff,3.0,0.0,0.0,0.0,0.0
836941fffffffff,38.0,0.0,0.0,0.0,1.0
83694bfffffffff,3.0,0.0,0.0,0.0,0.0
83699afffffffff,23.0,0.0,0.0,0.0,0.0
836ac3fffffffff,4.0,0.0,0.0,0.0,0.0
8372a3fffffffff,2.0,0.0,0.0,2.0,0.0
83731bfffffffff,1.0,0.0,0.0,0.0,0.0
837390fffffffff,2.0,0.0,0.0,0.0,0.0
83768afffffffff,2.0,0.0,0.0,0.0,0.0
837a41fffffffff,2.0,0.0,0.0,0.0,0.0
837a45fffffffff,7.0,0.0,0.0,0.0,0.0
837a61fffffffff,8.0,0.0,0.0,0.0,0.0
837a65fffffffff,2.0,0.0,0.0,0.0,0.0
837a6afffffffff,3.0,0.0,0.0,0.0,0.0
837a6bfffffffff,1.0,0.0,0.0,0.0,0.0
837a6efffffffff,2.0,0.0,0.0,0.0,0.0
837ac8fffffffff,3.0,0.0,3.0,0.0,0.0
837acafffffffff,3.0,0.0,1.0,0.0,0.0
837b59fffffffff,1.0,0.0,0.0,0.0,0.0
83845afffffffff,2.0,0.0,0.0,0.0,0.0
838c45fffffffff,8.0,0.0,0.0,0.0,0.0
839480fffffffff,4.0,0.0,0.0,2.0,0.0
83962cfffffffff,3.0,0.0,0.0,0.0,0.0
839693fffffffff,4.0,0.0,0.0,0.0,0.0
839711fffffffff,2.0,0.0,0.0,0.0,0.0
839c23fffffffff,7.0,0.0,0.0,0.0,0.0
839c74fffffffff,5.0,0.0,0.0,0.0,0.0
83a726fffffffff,2.0,0.0,0.0,0.0,0.0
83ac12fffffffff,6.0,0.0,0.0,0.0,0.0
83b885fffffffff,3.0,0.0,0.0,0.0,0.0
83b916fffffffff,2.0,0.0,0.0,0.0,0.0
83bb50fffffffff,40.0,0.0,0.0,5.0,0.0
83bb51fffffffff,2.0,0.0,0.0,0.0,0.0
83bb56fffffffff,5.0,0.0,0.0,0.0,0.0
83bcc2fffffffff,5.0,0.0,0.0,0.0,0.0
83bcddfffffffff,3.0,0.0,0.0,0.0,0.0
83bcf5fffffffff,2.0,0.0,0.0,0.0,0.0
83be08fffffffff,12.0,0.0,0.0,0.0,0.0
83be0cfffffffff,2.0,0.0,0.0,0.0,0.0
83be1afffffffff,4.0,0.0,0.0,0.0,0.0
83be43fffffffff,2.0,0.0,0.0,0.0,0.0
83be44fffffffff,3.0,0.0,0.0,0.0,0.0
83be63fffffffff,17.0,0.0,0.0,0.0,0.0
83be6efffffffff,2.0,0.0,0.0,0.0,0.0
83be75fffffffff,1.0,0.0,0.0,0.0,0.0
83be88fffffffff,2.0,0.0,0.0,0.0,0.0
83be8dfffffffff,23.0,0.0,0.0,3.0,0.0
83bea9fffffffff,2.0,0.0,0.0,0.0,0.0
83bec4fffffffff,1.0,0.0,0.0,0.0,0.0
83bf4cfffffffff,15.0,0.0,0.0,0.0,0.0
83c993fffffffff,9.0,0.0,0.0,0.0,0.0
83daaafffffffff,2.0,0.0,0.0,0.0,0.0
83dab3fffffffff,19.0,0.0,0.0,0.0,0.0
