cell_id,Empidonax traillii,Empidonax traillii traillii,Empidonax traillii brewsteri/adastus,Empidonax traillii extimus
834520fffffffff,36.0,0.0,0.0,0.0
834521fffffffff,48.0,0.0,0.0,0.0
834522fffffffff,12.0,0.0,0.0,0.0
834523fffffffff,1.0,0.0,0.0,0.0
834524fffffffff,43.0,0.0,0.0,0.0
834525fffffffff,25.0,0.0,0.0,0.0
834526fffffffff,417.0,0.0,0.0,0.0
83452cfffffffff,24.0,0.0,0.0,0.0
83452dfffffffff,11.0,0.0,0.0,0.0
83452efffffffff,7.0,0.0,0.0,0.0
834530fffffffff,2.0,0.0,0.0,0.0
834531fffffffff,3.0,0.0,0.0,0.0
834532fffffffff,8.0,0.0,0.0,0.0
834534fffffffff,26.0,0.0,0.0,0.0
834535fffffffff,19.0,0.0,0.0,0.0
834536fffffffff,18.0,0.0,0.0,0.0
834564fffffffff,6.0,0.0,0.0,0.0
834809fffffffff,4.0,0.0,0.0,0.0
83480afffffffff,13.0,0.0,0.0,0.0
83480efffffffff,1.0,0.0,0.0,0.0
834816fffffffff,5.0,0.0,0.0,0.0
834819fffffffff,1.0,0.0,0.0,0.0
834830fffffffff,11.0,0.0,0.0,0.0
834832fffffffff,17.0,0.0,0.0,0.0
834836fffffffff,954.0,0.0,0.0,0.0
834842fffffffff,30.0,0.0,0.0,0.0
834843fffffffff,15.0,0.0,0.0,0.0
83484afffffffff,30.0,0.0,0.0,0.0
834855fffffffff,12.0,0.0,0.0,0.0
834856fffffffff,3.0,0.0,0.0,0.0
834858fffffffff,5.0,0.0,0.0,0.0
834859fffffffff,38.0,0.0,0.0,0.0
83485afffffffff,72.0,0.0,0.0,0.0
83485bfffffffff,174.0,0.0,0.0,0.0
83485cfffffffff,3.0,0.0,0.0,0.0
83485dfffffffff,4.0,0.0,0.0,0.0
83485efffffffff,9.0,0.0,0.0,0.0
834880fffffffff,4.0,0.0,0.0,0.0
834882fffffffff,4.0,0.0,0.0,0.0
834883fffffffff,7.0,0.0,0.0,0.0
834885fffffffff,1.0,0.0,0.0,0.0
834888fffffffff,4.0,0.0,0.0,0.0
834889fffffffff,14.0,0.0,0.0,0.0
83488afffffffff,9.0,0.0,0.0,0.0
83488bfffffffff,21.0,0.0,0.0,0.0
83488dfffffffff,39.0,0.0,0.0,0.0
834890fffffffff,13.0,0.0,0.0,0.0
834891fffffffff,9.0,0.0,0.0,0.0
834892fffffffff,16.0,0.0,0.0,0.0
834893fffffffff,5.0,0.0,0.0,0.0
834895fffffffff,106.0,0.0,0.0,0.0
834898fffffffff,87.0,0.0,0.0,0.0
834899fffffffff,1.0,0.0,0.0,0.0
83489afffffffff,28.0,0.0,0.0,0.0
83489cfffffffff,117.0,0.0,0.0,0.0
83489dfffffffff,29.0,0.0,0.0,0.0
83489efffffffff,137.0,0.0,0.0,0.0
8348a2fffffffff,9.0,0.0,0.0,0.0
8348abfffffffff,60.0,0.0,0.0,0.0
8348b1fffffffff,4.0,0.0,0.0,0.0
8348b2fffffffff,75.0,0.0,0.0,0.0
8348b3fffffffff,65.0,0.0,0.0,0.0
8348b5fffffffff,8.0,0.0,0.0,0.0
8348c0fffffffff,74.0,0.0,0.0,0.0
8348c1fffffffff,71.0,0.0,0.0,0.0
8348c2fffffffff,12.0,0.0,0.0,0.0
8348c3fffffffff,201.0,0.0,0.0,0.0
8348c4fffffffff,1.0,0.0,0.0,0.0
8348c5fffffffff,212.0,0.0,0.0,0.0
8348c6fffffffff,76.0,0.0,0.0,0.0
8348c8fffffffff,59.0,0.0,0.0,0.0
8348c9fffffffff,34.0,0.0,0.0,0.0
8348cafffffffff,3.0,0.0,0.0,0.0
8348cbfffffffff,15.0,0.0,0.0,0.0
8348ccfffffffff,51.0,0.0,0.0,0.0
8348cdfffffffff,81.0,0.0,0.0,0.0
8348cefffffffff,47.0,0.0,0.0,0.0
8348d0fffffffff,34.0,0.0,0.0,0.0
8348d1fffffffff,90.0,0.0,0.0,0.0
8348d2fffffffff,16.0,0.0,0.0,0.0
8348d3fffffffff,286.0,0.0,0.0,0.0
8348d4fffffffff,109.0,0.0,0.0,0.0
8348d5fffffffff,19.0,0.0,0.0,0.0
8348d6fffffffff,1.0,0.0,0.0,0.0
8348d8fffffffff,935.0,0.0,0.0,0.0
8348dafffffffff,60.0,0.0,0.0,0.0
8348dbfffffffff,55.0,0.0,0.0,0.0
8348dcfffffffff,69.0,0.0,0.0,0.0
8348ddfffffffff,2.0,0.0,0.0,0.0
8348defffffffff,75.0,0.0,0.0,0.0
8348e1fffffffff,6.0,0.0,0.0,0.0
8348e3fffffffff,40.0,0.0,0.0,0.0
8348e8fffffffff,417.0,0.0,0.0,0.0
8348e9fffffffff,88.0,0.0,0.0,0.0
8348eafffffffff,115.0,0.0,0.0,0.0
8348ebfffffffff,199.0,0.0,0.0,0.0
8348ecfffffffff,507.0,0.0,0.0,0.0
8348edfffffffff,4.0,0.0,0.0,0.0
8348eefffffffff,513.0,0.0,0.0,0.0
8348f2fffffffff,174.0,0.0,0.0,0.0
8348f3fffffffff,5.0,0.0,0.0,0.0
8348f6fffffffff,34.0,0.0,0.0,0.0
834980fffffffff,14.0,0.0,0.0,0.0
834983fffffffff,2.0,0.0,0.0,0.0
834988fffffffff,5.0,0.0,0.0,0.0
83498bfffffffff,1.0,0.0,0.0,0.0
83498cfffffffff,2.0,0.0,0.0,0.0
834992fffffffff,1.0,0.0,0.0,0.0
834996fffffffff,103.0,0.0,0.0,0.0
834998fffffffff,1.0,0.0,0.0,0.0
83499cfffffffff,3.0,0.0,0.0,0.0
8349a1fffffffff,1.0,0.0,0.0,0.0
8349a2fffffffff,8.0,0.0,0.0,0.0
8349a3fffffffff,5.0,0.0,0.0,0.0
8349a8fffffffff,29.0,0.0,0.0,0.0
8349a9fffffffff,78.0,0.0,0.0,0.0
8349aafffffffff,13.0,0.0,0.0,0.0
8349abfffffffff,7.0,0.0,0.0,0.0
8349adfffffffff,2.0,0.0,0.0,0.0
8349aefffffffff,1.0,0.0,0.0,0.0
8349b3fffffffff,13.0,0.0,0.0,0.0
8349b5fffffffff,7.0,0.0,0.0,0.0
8349b6fffffffff,2.0,0.0,0.0,0.0
836602fffffffff,62.0,0.0,0.0,0.0
836604fffffffff,3.0,0.0,0.0,0.0
836608fffffffff,161.0,0.0,0.0,0.0
83660afffffffff,142.0,0.0,0.0,0.0
83660cfffffffff,1.0,0.0,0.0,0.0
83660efffffffff,3.0,0.0,0.0,0.0
836610fffffffff,11.0,0.0,0.0,0.0
836611fffffffff,3.0,0.0,0.0,0.0
836612fffffffff,1.0,0.0,0.0,0.0
836613fffffffff,60.0,0.0,0.0,0.0
836616fffffffff,3.0,0.0,0.0,0.0
836618fffffffff,9.0,0.0,0.0,0.0
836619fffffffff,27.0,0.0,0.0,0.0
83661bfffffffff,8.0,0.0,0.0,0.0
83661cfffffffff,5.0,0.0,0.0,0.0
83661dfffffffff,3.0,0.0,0.0,0.0
83661efffffffff,2.0,0.0,0.0,0.0
836620fffffffff,42.0,0.0,0.0,0.0
836621fffffffff,10.0,0.0,0.0,0.0
836622fffffffff,10.0,0.0,0.0,0.0
836625fffffffff,11.0,0.0,0.0,0.0
836629fffffffff,2.0,0.0,0.0,0.0
83662bfffffffff,2.0,0.0,0.0,0.0
83662cfffffffff,8.0,0.0,0.0,0.0
836631fffffffff,6.0,0.0,0.0,0.0
836641fffffffff,5.0,0.0,0.0,0.0
8366a0fffffffff,25.0,0.0,0.0,0.0
8366a1fffffffff,55.0,0.0,0.0,0.0
8366a2fffffffff,2.0,0.0,0.0,0.0
8366a3fffffffff,8.0,0.0,0.0,0.0
8366a5fffffffff,117.0,0.0,0.0,0.0
8366a6fffffffff,11.0,0.0,0.0,0.0
8366b0fffffffff,22.0,0.0,0.0,0.0
8366b1fffffffff,3.0,0.0,0.0,0.0
8366b4fffffffff,98.0,0.0,0.0,0.0
8366b5fffffffff,197.0,0.0,0.0,0.0
8366b6fffffffff,53.0,0.0,0.0,0.0
8366c2fffffffff,6.0,0.0,0.0,0.0
8366c4fffffffff,23.0,0.0,0.0,0.0
8366dcfffffffff,112.0,0.0,0.0,0.0
8366ddfffffffff,7.0,0.0,0.0,0.0
8366defffffffff,4.0,0.0,0.0,0.0
8366e0fffffffff,10.0,0.0,0.0,0.0
8366e2fffffffff,1.0,0.0,0.0,0.0
8366e4fffffffff,81.0,0.0,0.0,0.0
8366e6fffffffff,97.0,0.0,0.0,0.0
8366ecfffffffff,8.0,0.0,0.0,0.0
8366f0fffffffff,30.0,0.0,0.0,0.0
8366f1fffffffff,10.0,0.0,0.0,0.0
8366f5fffffffff,27.0,0.0,0.0,0.0
836742fffffffff,2.0,0.0,0.0,0.0
836753fffffffff,42.0,0.0,0.0,0.0
836755fffffffff,18.0,0.0,0.0,0.0
83678bfffffffff,4.0,0.0,0.0,0.0
836790fffffffff,12.0,0.0,0.0,0.0
836792fffffffff,2.0,0.0,0.0,0.0
836796fffffffff,8.0,0.0,0.0,0.0
83679afffffffff,63.0,0.0,0.0,0.0
83679bfffffffff,74.0,0.0,0.0,0.0
836d04fffffffff,87.0,0.0,0.0,0.0
836d05fffffffff,128.0,0.0,0.0,0.0
836d06fffffffff,13.0,0.0,0.0,0.0
836d14fffffffff,24.0,0.0,0.0,0.0
836d15fffffffff,130.0,0.0,0.0,0.0
836d21fffffffff,3.0,0.0,0.0,0.0
836d22fffffffff,4.0,0.0,0.0,0.0
836d23fffffffff,24.0,0.0,0.0,0.0
836d25fffffffff,1.0,0.0,0.0,0.0
836d28fffffffff,33.0,0.0,0.0,0.0
836d29fffffffff,11.0,0.0,0.0,0.0
836d2afffffffff,62.0,0.0,0.0,0.0
836d2bfffffffff,206.0,0.0,0.0,0.0
836d2cfffffffff,6.0,0.0,0.0,0.0
836d2dfffffffff,22.0,0.0,0.0,0.0
836d2efffffffff,10.0,0.0,0.0,0.0
836d30fffffffff,2.0,0.0,0.0,0.0
836d31fffffffff,32.0,0.0,0.0,0.0
836d33fffffffff,23.0,0.0,0.0,0.0
836d34fffffffff,19.0,0.0,0.0,0.0
836d35fffffffff,276.0,0.0,0.0,0.0
836d36fffffffff,2.0,0.0,0.0,0.0
836d60fffffffff,80.0,0.0,0.0,0.0
836d61fffffffff,102.0,0.0,0.0,0.0
836d64fffffffff,502.0,0.0,0.0,0.0
836d66fffffffff,39.0,0.0,0.0,0.0
836d68fffffffff,170.0,0.0,0.0,0.0
836d69fffffffff,378.0,0.0,0.0,0.0
836d6bfffffffff,19.0,0.0,0.0,0.0
836d6dfffffffff,115.0,0.0,0.0,0.0
836d6efffffffff,8.0,0.0,0.0,0.0
836d74fffffffff,66.0,0.0,0.0,0.0
836d75fffffffff,31.0,0.0,0.0,0.0
836d76fffffffff,13.0,0.0,0.0,0.0
