cell_id,Falco columbarius,Falco columbarius [aesalon Group],Falco columbarius pallidus,Falco columbarius columbarius,Falco columbarius richardsonii,Falco columbarius suckleyi
832741fffffffff,4.0,0.0,0.0,1.0,0.0,0.0
832743fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
832744fffffffff,41.0,0.0,0.0,38.0,0.0,0.0
832745fffffffff,4.0,0.0,0.0,2.0,0.0,0.0
832748fffffffff,43.0,0.0,0.0,0.0,0.0,0.0
832749fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
83274afffffffff,36.0,0.0,0.0,0.0,0.0,0.0
83274bfffffffff,11.0,0.0,0.0,0.0,0.0,0.0
83274cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83274dfffffffff,47.0,0.0,0.0,0.0,0.0,0.0
83274efffffffff,20.0,0.0,0.0,0.0,0.0,0.0
832750fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832752fffffffff,6.0,0.0,0.0,2.0,2.0,0.0
832753fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832754fffffffff,5.0,0.0,0.0,0.0,2.0,0.0
832755fffffffff,2.0,0.0,0.0,2.0,0.0,0.0
832756fffffffff,72.0,0.0,0.0,33.0,15.0,0.0
832758fffffffff,37.0,0.0,0.0,0.0,6.0,0.0
832759fffffffff,549.0,0.0,0.0,16.0,4.0,0.0
83275afffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83275bfffffffff,12.0,0.0,0.0,0.0,0.0,0.0
83275cfffffffff,30.0,0.0,0.0,2.0,2.0,0.0
83275dfffffffff,154.0,0.0,0.0,2.0,0.0,0.0
83275efffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832760fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832761fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832763fffffffff,26.0,0.0,0.0,0.0,0.0,0.0
832768fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832769fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
83276afffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83276bfffffffff,16.0,0.0,0.0,5.0,0.0,0.0
83276dfffffffff,2.0,0.0,0.0,2.0,0.0,0.0
83276efffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832770fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832771fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832780fffffffff,5.0,0.0,0.0,2.0,3.0,0.0
832782fffffffff,2.0,0.0,0.0,2.0,0.0,0.0
832786fffffffff,6.0,0.0,0.0,6.0,0.0,0.0
832788fffffffff,7.0,0.0,0.0,2.0,0.0,0.0
832790fffffffff,1.0,0.0,0.0,0.0,1.0,0.0
832792fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832794fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832799fffffffff,4.0,0.0,0.0,4.0,0.0,0.0
83279efffffffff,3.0,0.0,0.0,0.0,3.0,0.0
8327a0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8327a4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8327aafffffffff,2.0,0.0,0.0,0.0,1.0,0.0
8327aefffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8327b0fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8327b2fffffffff,8.0,0.0,0.0,0.0,8.0,0.0
8327b6fffffffff,2.0,0.0,0.0,0.0,2.0,0.0
832802fffffffff,24.0,0.0,0.0,0.0,13.0,8.0
832806fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832810fffffffff,6.0,0.0,0.0,0.0,0.0,1.0
832811fffffffff,3.0,0.0,0.0,0.0,1.0,2.0
832812fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832813fffffffff,18.0,0.0,0.0,3.0,1.0,9.0
832814fffffffff,16.0,0.0,0.0,0.0,0.0,4.0
832815fffffffff,17.0,0.0,0.0,6.0,0.0,2.0
832816fffffffff,5.0,0.0,0.0,0.0,0.0,5.0
832818fffffffff,5.0,0.0,0.0,1.0,0.0,4.0
83281bfffffffff,12.0,0.0,0.0,2.0,0.0,0.0
83281cfffffffff,3.0,0.0,0.0,2.0,0.0,0.0
83281efffffffff,67.0,0.0,0.0,18.0,8.0,2.0
832830fffffffff,231.0,0.0,0.0,38.0,16.0,15.0
832831fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832832fffffffff,43.0,0.0,0.0,0.0,18.0,24.0
832833fffffffff,18.0,0.0,0.0,2.0,5.0,5.0
832834fffffffff,148.0,0.0,0.0,14.0,12.0,55.0
832835fffffffff,39.0,0.0,0.0,0.0,0.0,30.0
832836fffffffff,362.0,0.0,0.0,44.0,16.0,2.0
832881fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832883fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832884fffffffff,20.0,0.0,0.0,0.0,1.0,0.0
832888fffffffff,17.0,0.0,0.0,10.0,4.0,3.0
832889fffffffff,24.0,0.0,0.0,22.0,0.0,0.0
83288afffffffff,4.0,0.0,0.0,2.0,0.0,2.0
83288cfffffffff,1.0,0.0,0.0,0.0,1.0,0.0
83288dfffffffff,6.0,0.0,0.0,3.0,0.0,3.0
83288efffffffff,2.0,0.0,0.0,2.0,0.0,0.0
832890fffffffff,10.0,0.0,0.0,2.0,8.0,0.0
832891fffffffff,2.0,0.0,0.0,0.0,1.0,0.0
832892fffffffff,28.0,0.0,0.0,12.0,10.0,0.0
832893fffffffff,19.0,0.0,0.0,4.0,15.0,0.0
832894fffffffff,4.0,0.0,0.0,0.0,1.0,0.0
832896fffffffff,3.0,0.0,0.0,1.0,2.0,0.0
832898fffffffff,14.0,0.0,0.0,3.0,0.0,8.0
83289bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83289efffffffff,6.0,0.0,0.0,2.0,0.0,0.0
8328a9fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8328aafffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8328aefffffffff,14.0,0.0,0.0,0.0,2.0,0.0
8328b2fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8328b5fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8328b6fffffffff,33.0,0.0,0.0,3.0,12.0,3.0
8328c0fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8328c2fffffffff,4.0,0.0,0.0,0.0,0.0,4.0
8328c4fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8328c6fffffffff,32.0,0.0,0.0,19.0,0.0,11.0
8328d0fffffffff,6.0,0.0,0.0,2.0,0.0,2.0
8328d1fffffffff,76.0,0.0,0.0,45.0,0.0,31.0
8328d2fffffffff,7.0,0.0,0.0,7.0,0.0,0.0
8328d3fffffffff,3.0,0.0,0.0,0.0,0.0,3.0
8328d4fffffffff,2.0,0.0,0.0,0.0,0.0,2.0
8328d5fffffffff,81.0,0.0,0.0,18.0,11.0,52.0
8328d6fffffffff,52.0,0.0,0.0,41.0,2.0,1.0
8328d8fffffffff,4.0,0.0,0.0,4.0,0.0,0.0
8328dafffffffff,2.0,0.0,0.0,0.0,0.0,2.0
8328dcfffffffff,37.0,0.0,0.0,10.0,0.0,27.0
8328defffffffff,35.0,0.0,0.0,23.0,0.0,12.0
8328f0fffffffff,36.0,0.0,0.0,5.0,0.0,8.0
8328f1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8328f2fffffffff,6.0,0.0,0.0,0.0,0.0,6.0
8328f3fffffffff,5.0,0.0,0.0,1.0,0.0,4.0
8328f4fffffffff,3.0,0.0,0.0,0.0,2.0,0.0
8328f5fffffffff,4.0,0.0,0.0,3.0,1.0,0.0
8328f6fffffffff,13.0,0.0,0.0,2.0,0.0,1.0
832912fffffffff,16.0,0.0,0.0,4.0,1.0,2.0
832916fffffffff,3.0,0.0,0.0,3.0,0.0,0.0
83291afffffffff,8.0,0.0,0.0,2.0,0.0,6.0
832981fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832984fffffffff,7.0,0.0,0.0,3.0,4.0,0.0
832986fffffffff,3.0,0.0,0.0,0.0,0.0,3.0
832989fffffffff,4.0,0.0,0.0,0.0,0.0,1.0
83298cfffffffff,13.0,0.0,0.0,8.0,0.0,0.0
83298efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832990fffffffff,7.0,0.0,0.0,0.0,0.0,1.0
832991fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832993fffffffff,6.0,0.0,0.0,3.0,3.0,0.0
832994fffffffff,5.0,0.0,0.0,1.0,2.0,0.0
832995fffffffff,27.0,0.0,0.0,0.0,2.0,3.0
832999fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
83299afffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83299bfffffffff,4.0,0.0,0.0,0.0,0.0,1.0
8329a0fffffffff,81.0,0.0,0.0,3.0,23.0,0.0
8329a1fffffffff,55.0,0.0,0.0,7.0,18.0,9.0
8329a3fffffffff,20.0,0.0,0.0,1.0,3.0,5.0
8329a4fffffffff,72.0,0.0,0.0,43.0,6.0,2.0
8329a5fffffffff,46.0,0.0,0.0,4.0,2.0,6.0
8329a6fffffffff,28.0,0.0,0.0,5.0,10.0,0.0
8329a8fffffffff,10.0,0.0,0.0,6.0,2.0,0.0
8329a9fffffffff,47.0,0.0,0.0,11.0,20.0,9.0
8329aafffffffff,7.0,0.0,0.0,6.0,0.0,0.0
8329abfffffffff,5.0,0.0,0.0,0.0,2.0,3.0
8329acfffffffff,7.0,0.0,0.0,0.0,3.0,2.0
8329adfffffffff,9.0,0.0,0.0,0.0,1.0,0.0
8329aefffffffff,9.0,0.0,0.0,3.0,0.0,0.0
8329b0fffffffff,4.0,0.0,0.0,0.0,2.0,0.0
8329b1fffffffff,4.0,0.0,0.0,0.0,4.0,0.0
8329b2fffffffff,6.0,0.0,0.0,0.0,2.0,0.0
8329b5fffffffff,12.0,0.0,0.0,0.0,10.0,0.0
8329b6fffffffff,2.0,0.0,0.0,0.0,2.0,0.0
832a04fffffffff,2.0,0.0,0.0,2.0,0.0,0.0
832a06fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832a10fffffffff,288.0,0.0,0.0,17.0,0.0,0.0
832a12fffffffff,231.0,0.0,0.0,2.0,0.0,0.0
