cell_id,Lanius cristatus,Lanius cristatus cristatus/confusus,Lanius cristatus superciliosus,Lanius cristatus lucionensis
842434dffffffff,1.0,0.0,0.0,0.0
8424467ffffffff,2.0,0.0,0.0,0.0
84244b1ffffffff,16.0,0.0,0.0,0.0
84244b3ffffffff,3.0,0.0,0.0,0.0
84244b7ffffffff,3.0,0.0,0.0,0.0
84244c1ffffffff,7.0,0.0,0.0,0.0
8424505ffffffff,31.0,0.0,0.0,0.0
842450dffffffff,3.0,0.0,0.0,0.0
842451dffffffff,24.0,0.0,0.0,0.0
8424529ffffffff,11.0,0.0,0.0,0.0
842452dffffffff,7.0,0.0,0.0,0.0
8424549ffffffff,1.0,0.0,0.0,0.0
8424567ffffffff,44.0,0.0,0.0,0.0
842460dffffffff,117.0,1.0,0.0,0.0
8424613ffffffff,1.0,0.0,0.0,0.0
842462bffffffff,1.0,0.0,0.0,0.0
8424631ffffffff,3.0,0.0,0.0,0.0
8424647ffffffff,6.0,0.0,0.0,0.0
842469bffffffff,7.0,1.0,0.0,0.0
84246a5ffffffff,1.0,0.0,0.0,0.0
84246c3ffffffff,2.0,0.0,0.0,0.0
84246ddffffffff,1.0,0.0,0.0,0.0
8424749ffffffff,2.0,0.0,0.0,0.0
8424761ffffffff,6.0,0.0,0.0,0.0
842476dffffffff,4.0,0.0,0.0,0.0
8424883ffffffff,4.0,0.0,0.0,0.0
842488bffffffff,1.0,0.0,0.0,0.0
84248a5ffffffff,3.0,0.0,0.0,0.0
84248e7ffffffff,3.0,0.0,0.0,0.0
8424c05ffffffff,4.0,0.0,0.0,2.0
8424cddffffffff,2.0,0.0,0.0,0.0
8424d05ffffffff,4.0,0.0,0.0,0.0
8424d19ffffffff,1.0,0.0,0.0,0.0
8424d23ffffffff,2.0,0.0,0.0,0.0
8424d57ffffffff,1.0,1.0,0.0,0.0
8424de7ffffffff,2.0,0.0,0.0,0.0
8425105ffffffff,2.0,0.0,0.0,0.0
842510dffffffff,2.0,0.0,0.0,0.0
842512bffffffff,19.0,0.0,0.0,0.0
8425135ffffffff,3.0,0.0,0.0,0.0
842513dffffffff,1.0,0.0,0.0,0.0
84251b7ffffffff,1.0,0.0,0.0,0.0
84251bdffffffff,1.0,0.0,0.0,0.0
84251e5ffffffff,1.0,0.0,0.0,0.0
8425401ffffffff,4.0,3.0,0.0,0.0
8425409ffffffff,18.0,0.0,0.0,0.0
8425461ffffffff,3.0,3.0,0.0,0.0
8425465ffffffff,13.0,0.0,0.0,0.0
8425467ffffffff,9.0,0.0,0.0,0.0
8425469ffffffff,12.0,4.0,0.0,0.0
842552bffffffff,1.0,0.0,0.0,0.0
84255a3ffffffff,29.0,0.0,0.0,0.0
84255a5ffffffff,6.0,0.0,0.0,0.0
84255a7ffffffff,14.0,0.0,0.0,0.0
84255abffffffff,3.0,0.0,0.0,0.0
84255b1ffffffff,2.0,0.0,0.0,0.0
84255b3ffffffff,9.0,0.0,0.0,0.0
84255b5ffffffff,13.0,0.0,0.0,0.0
84255b7ffffffff,8.0,0.0,0.0,0.0
84255bbffffffff,4.0,0.0,0.0,0.0
84255bdffffffff,1.0,0.0,0.0,0.0
8425713ffffffff,2.0,2.0,0.0,0.0
8425717ffffffff,5.0,0.0,0.0,0.0
8425a17ffffffff,1.0,0.0,0.0,0.0
8425a33ffffffff,2.0,0.0,0.0,0.0
8425ac9ffffffff,11.0,0.0,0.0,0.0
842e881ffffffff,2.0,0.0,0.0,0.0
842e8c7ffffffff,3.0,3.0,0.0,0.0
842e993ffffffff,2.0,0.0,0.0,0.0
842e99bffffffff,3.0,3.0,0.0,0.0
842ec03ffffffff,6.0,0.0,0.0,0.0
842ec25ffffffff,2.0,0.0,0.0,0.0
842ec2dffffffff,2.0,0.0,0.0,0.0
842ec91ffffffff,8.0,0.0,0.0,0.0
842eca7ffffffff,2.0,0.0,0.0,0.0
842ecb9ffffffff,17.0,0.0,0.0,0.0
842ed53ffffffff,1.0,0.0,0.0,0.0
842eda5ffffffff,2.0,0.0,0.0,0.0
842edb7ffffffff,2.0,0.0,0.0,0.0
842edbbffffffff,2.0,0.0,0.0,0.0
843000dffffffff,2.0,0.0,0.0,0.0
8430115ffffffff,2.0,0.0,0.0,0.0
843012dffffffff,2.0,0.0,0.0,0.0
843015bffffffff,3.0,0.0,0.0,0.0
843025dffffffff,19.0,0.0,0.0,0.0
84302b7ffffffff,85.0,0.0,0.0,0.0
8430305ffffffff,42.0,0.0,0.0,0.0
843030dffffffff,4.0,0.0,0.0,0.0
8430325ffffffff,56.0,0.0,0.0,0.0
8430329ffffffff,3.0,0.0,0.0,0.0
843032dffffffff,15.0,0.0,0.0,0.0
8430365ffffffff,2.0,0.0,0.0,0.0
8430833ffffffff,77.0,2.0,0.0,0.0
843084bffffffff,1.0,0.0,0.0,0.0
8430855ffffffff,2.0,0.0,0.0,0.0
8430905ffffffff,1.0,0.0,0.0,0.0
8430911ffffffff,5.0,0.0,0.0,0.0
8430915ffffffff,5.0,0.0,0.0,0.0
843091bffffffff,2.0,0.0,0.0,0.0
843091dffffffff,4.0,0.0,0.0,0.0
8430929ffffffff,2.0,0.0,0.0,0.0
8430963ffffffff,4.0,0.0,0.0,0.0
8430981ffffffff,2.0,0.0,0.0,0.0
8430985ffffffff,2.0,0.0,0.0,0.0
843098dffffffff,4.0,0.0,0.0,0.0
8430991ffffffff,3.0,0.0,0.0,0.0
8430995ffffffff,5.0,1.0,0.0,0.0
8430997ffffffff,4.0,0.0,0.0,0.0
84309a1ffffffff,1.0,1.0,0.0,0.0
84309a3ffffffff,3.0,0.0,0.0,0.0
84309a5ffffffff,24.0,2.0,0.0,0.0
84309a7ffffffff,4.0,0.0,0.0,0.0
84309adffffffff,6.0,0.0,0.0,0.0
84309b1ffffffff,2.0,0.0,0.0,0.0
84309b3ffffffff,31.0,0.0,0.0,0.0
84309bbffffffff,5.0,0.0,0.0,0.0
84309d3ffffffff,13.0,0.0,0.0,0.0
84309d5ffffffff,2.0,0.0,0.0,0.0
84309d9ffffffff,114.0,12.0,0.0,0.0
84309dbffffffff,2.0,0.0,0.0,0.0
84309e3ffffffff,4.0,0.0,0.0,0.0
8430acdffffffff,3.0,0.0,0.0,0.0
8430b03ffffffff,2.0,0.0,0.0,0.0
8430c4dffffffff,4.0,0.0,0.0,0.0
8430d15ffffffff,2.0,0.0,0.0,0.0
8430d39ffffffff,1.0,0.0,0.0,0.0
8430e07ffffffff,2.0,0.0,0.0,0.0
8430e09ffffffff,4.0,0.0,0.0,0.0
8430e0bffffffff,10.0,0.0,0.0,0.0
8430e0dffffffff,6.0,0.0,0.0,0.0
8430e25ffffffff,50.0,0.0,0.0,0.0
8430e29ffffffff,19.0,0.0,0.0,0.0
8430e2bffffffff,3.0,0.0,0.0,0.0
8430e3dffffffff,2.0,0.0,0.0,0.0
8430e41ffffffff,4.0,0.0,0.0,0.0
8430ec1ffffffff,2.0,0.0,0.0,0.0
8430ecbffffffff,1.0,0.0,0.0,0.0
8430f31ffffffff,1.0,0.0,0.0,0.0
8431053ffffffff,2.0,0.0,0.0,0.0
84310ebffffffff,2.0,0.0,0.0,0.0
8431105ffffffff,5.0,0.0,0.0,0.0
8431135ffffffff,3.0,2.0,0.0,0.0
8431267ffffffff,2.0,0.0,0.0,0.0
84312adffffffff,3.0,0.0,0.0,0.0
84312c5ffffffff,4.0,0.0,0.0,0.0
84312edffffffff,6.0,0.0,0.0,0.0
8431341ffffffff,2.0,0.0,0.0,0.0
8431347ffffffff,1.0,0.0,0.0,0.0
8431349ffffffff,1.0,0.0,0.0,0.0
843144bffffffff,2.0,0.0,0.0,0.0
8431551ffffffff,2.0,0.0,0.0,0.0
8431611ffffffff,3.0,3.0,0.0,0.0
8431613ffffffff,2.0,0.0,0.0,0.0
843163bffffffff,2.0,0.0,0.0,0.0
8431649ffffffff,16.0,0.0,0.0,0.0
84316c1ffffffff,2.0,0.0,0.0,0.0
84316c5ffffffff,13.0,0.0,0.0,0.0
84316c9ffffffff,8.0,8.0,0.0,0.0
84316cdffffffff,31.0,15.0,0.0,0.0
84316e5ffffffff,2.0,0.0,0.0,0.0
84316e7ffffffff,22.0,0.0,0.0,0.0
84316e9ffffffff,8.0,0.0,0.0,0.0
8431819ffffffff,12.0,0.0,0.0,0.0
8431851ffffffff,3.0,0.0,0.0,0.0
8431853ffffffff,3.0,0.0,0.0,0.0
843185bffffffff,116.0,4.0,0.0,0.0
8431889ffffffff,2.0,0.0,0.0,0.0
84318c1ffffffff,3.0,0.0,0.0,0.0
84318c7ffffffff,20.0,0.0,0.0,0.0
84318d1ffffffff,370.0,35.0,0.0,17.0
84318d3ffffffff,13.0,0.0,0.0,0.0
84318d5ffffffff,2.0,0.0,0.0,0.0
84318d7ffffffff,301.0,23.0,0.0,23.0
8431921ffffffff,2.0,0.0,0.0,0.0
8431927ffffffff,9.0,0.0,0.0,0.0
84319ddffffffff,3.0,0.0,0.0,0.0
8431a85ffffffff,18.0,0.0,0.0,0.0
8431aa1ffffffff,25.0,1.0,0.0,0.0
8431aa5ffffffff,106.0,9.0,0.0,1.0
8431aa7ffffffff,30.0,3.0,0.0,5.0
8431aa9ffffffff,25.0,0.0,0.0,0.0
8431aabffffffff,14.0,1.0,0.0,0.0
8431aadffffffff,70.0,4.0,0.0,0.0
8431abdffffffff,2.0,0.0,0.0,0.0
8431ae3ffffffff,2.0,0.0,0.0,0.0
8431ae7ffffffff,3.0,0.0,0.0,0.0
8431b41ffffffff,2.0,0.0,0.0,0.0
843c023ffffffff,2.0,0.0,0.0,0.0
843c027ffffffff,2.0,0.0,0.0,0.0
843c029ffffffff,64.0,0.0,0.0,0.0
843c02dffffffff,49.0,0.0,0.0,0.0
843c065ffffffff,7.0,0.0,0.0,0.0
843c067ffffffff,2.0,0.0,0.0,0.0
843c0a3ffffffff,8.0,0.0,0.0,0.0
843c0a5ffffffff,31.0,3.0,0.0,0.0
843c0a7ffffffff,2.0,0.0,0.0,0.0
843c0adffffffff,5.0,0.0,0.0,0.0
843c0b5ffffffff,11.0,0.0,0.0,0.0
843c0b7ffffffff,5.0,0.0,0.0,0.0
843c137ffffffff,4.0,0.0,0.0,0.0
843c139ffffffff,3.0,0.0,0.0,0.0
843c159ffffffff,22.0,0.0,0.0,0.0
843c15bffffffff,5.0,0.0,0.0,0.0
843c165ffffffff,6.0,0.0,0.0,0.0
843c183ffffffff,6.0,0.0,0.0,0.0
843c189ffffffff,14.0,1.0,0.0,0.0
843c18bffffffff,4.0,0.0,0.0,0.0
843c191ffffffff,65.0,0.0,0.0,0.0
843c193ffffffff,2.0,0.0,0.0,0.0
843c197ffffffff,2.0,0.0,0.0,0.0
843c199ffffffff,367.0,5.0,0.0,0.0
843c19bffffffff,16.0,0.0,0.0,0.0
843c19dffffffff,15.0,0.0,0.0,0.0
843c1a3ffffffff,3.0,0.0,0.0,0.0
843c1a9ffffffff,8.0,0.0,0.0,0.0
843c1b5ffffffff,153.0,0.0,0.0,0.0
843c1b9ffffffff,3.0,0.0,0.0,0.0
843c1bdffffffff,5.0,0.0,0.0,0.0
843c1c1ffffffff,1.0,0.0,0.0,0.0
843c1c3ffffffff,233.0,0.0,0.0,0.0
843c1c5ffffffff,1.0,0.0,0.0,0.0
843c1c7ffffffff,22.0,0.0,0.0,0.0
843c1c9ffffffff,1.0,0.0,0.0,0.0
843c1cdffffffff,1.0,0.0,0.0,0.0
843c1d1ffffffff,2.0,0.0,0.0,0.0
843c1d3ffffffff,28.0,0.0,0.0,0.0
843c1d5ffffffff,4.0,0.0,0.0,0.0
843c1d7ffffffff,18.0,0.0,0.0,0.0
843c1dbffffffff,4.0,0.0,0.0,0.0
843c32bffffffff,1.0,0.0,0.0,0.0
843c333ffffffff,6.0,0.0,0.0,0.0
843c335ffffffff,4.0,0.0,0.0,0.0
843c33bffffffff,2.0,0.0,0.0,0.0
843c33dffffffff,1.0,0.0,0.0,0.0
843c367ffffffff,2.0,0.0,0.0,0.0
843c369ffffffff,3.0,0.0,0.0,0.0
843c36bffffffff,2.0,0.0,0.0,0.0
843c521ffffffff,14.0,0.0,0.0,0.0
843c525ffffffff,19.0,0.0,0.0,0.0
843c527ffffffff,21.0,0.0,0.0,0.0
843c537ffffffff,12.0,0.0,0.0,0.0
843c581ffffffff,40.0,0.0,0.0,0.0
843c585ffffffff,21.0,0.0,0.0,0.0
843c587ffffffff,9.0,0.0,0.0,0.0
843c58dffffffff,6.0,0.0,0.0,0.0
843c595ffffffff,6.0,0.0,0.0,0.0
843c5a1ffffffff,30.0,0.0,0.0,0.0
843c5a3ffffffff,1.0,0.0,0.0,0.0
843c5a9ffffffff,46.0,0.0,0.0,0.0
843c5abffffffff,17.0,0.0,0.0,0.0
843c5adffffffff,6.0,0.0,0.0,0.0
843c5b7ffffffff,2.0,0.0,0.0,0.0
843c5bdffffffff,15.0,0.0,0.0,0.0
843c5c1ffffffff,3.0,0.0,0.0,0.0
843c5c5ffffffff,5.0,0.0,0.0,0.0
843c5e1ffffffff,1.0,0.0,0.0,0.0
843c5e3ffffffff,9.0,0.0,0.0,0.0
843c5e7ffffffff,4.0,0.0,0.0,0.0
843c5ebffffffff,2.0,0.0,0.0,0.0
843c697ffffffff,2.0,0.0,0.0,0.0
843c69bffffffff,3.0,0.0,0.0,0.0
843c801ffffffff,3.0,0.0,0.0,0.0
843c805ffffffff,32.0,0.0,0.0,0.0
843c807ffffffff,4.0,0.0,0.0,0.0
843c80dffffffff,6.0,0.0,0.0,0.0
843c831ffffffff,4.0,0.0,0.0,0.0
843c839ffffffff,17.0,0.0,0.0,0.0
843c83bffffffff,2.0,0.0,0.0,0.0
843c843ffffffff,1.0,0.0,0.0,0.0
843c84dffffffff,2.0,0.0,0.0,0.0
843c86dffffffff,2.0,0.0,0.0,0.0
843c885ffffffff,15.0,0.0,0.0,0.0
843c889ffffffff,7.0,0.0,0.0,0.0
843c88bffffffff,8.0,0.0,0.0,0.0
843c899ffffffff,166.0,6.0,0.0,0.0
843c89bffffffff,3.0,0.0,0.0,0.0
843c8a9ffffffff,2.0,0.0,0.0,0.0
843c8adffffffff,6.0,0.0,0.0,0.0
843c8c1ffffffff,9.0,0.0,0.0,0.0
843c8c3ffffffff,12.0,0.0,0.0,0.0
843c8c7ffffffff,17.0,0.0,0.0,0.0
843c8c9ffffffff,8.0,0.0,0.0,0.0
843c8cbffffffff,34.0,0.0,0.0,0.0
843c8d3ffffffff,23.0,0.0,0.0,0.0
843c8d5ffffffff,8.0,0.0,0.0,0.0
843c8d7ffffffff,23.0,0.0,0.0,0.0
843c8d9ffffffff,98.0,1.0,0.0,0.0
843c8dbffffffff,111.0,4.0,0.0,0.0
843c8ddffffffff,5.0,0.0,0.0,0.0
843c8e1ffffffff,12.0,0.0,0.0,0.0
843c8e3ffffffff,3.0,0.0,0.0,0.0
843c8e5ffffffff,156.0,0.0,0.0,0.0
843c8e7ffffffff,28.0,0.0,0.0,0.0
843c8ebffffffff,2.0,0.0,0.0,0.0
843c8edffffffff,186.0,0.0,0.0,0.0
843c905ffffffff,2.0,0.0,0.0,0.0
843c907ffffffff,1.0,0.0,0.0,0.0
843c909ffffffff,52.0,0.0,0.0,0.0
843c90bffffffff,3.0,0.0,0.0,0.0
843c90dffffffff,1.0,0.0,0.0,0.0
843c915ffffffff,12.0,0.0,0.0,0.0
843c917ffffffff,3.0,0.0,0.0,0.0
843c921ffffffff,4.0,0.0,0.0,0.0
843c923ffffffff,2.0,0.0,0.0,0.0
843c925ffffffff,21.0,0.0,0.0,0.0
843c927ffffffff,27.0,0.0,0.0,0.0
843c929ffffffff,55.0,0.0,0.0,0.0
843c92bffffffff,3.0,0.0,0.0,0.0
843c92dffffffff,69.0,0.0,0.0,0.0
843c931ffffffff,75.0,0.0,0.0,0.0
843c939ffffffff,2.0,0.0,0.0,0.0
843c93bffffffff,23.0,0.0,0.0,0.0
843c93dffffffff,2.0,0.0,0.0,0.0
843c943ffffffff,94.0,0.0,0.0,0.0
843c945ffffffff,8.0,0.0,0.0,0.0
843c947ffffffff,24.0,0.0,0.0,0.0
843c94bffffffff,2.0,0.0,0.0,0.0
843c94dffffffff,2.0,0.0,0.0,0.0
843c953ffffffff,5.0,0.0,0.0,0.0
843c957ffffffff,2.0,0.0,0.0,0.0
843c959ffffffff,54.0,0.0,0.0,0.0
843c95bffffffff,7.0,0.0,0.0,0.0
843c967ffffffff,35.0,0.0,0.0,0.0
843c9c1ffffffff,8.0,0.0,0.0,0.0
843c9c3ffffffff,7.0,0.0,0.0,0.0
843c9c5ffffffff,5.0,0.0,0.0,0.0
843c9cbffffffff,7.0,0.0,0.0,0.0
843c9d9ffffffff,55.0,0.0,0.0,0.0
843c9dbffffffff,2.0,0.0,0.0,0.0
843c9ddffffffff,4.0,0.0,0.0,0.0
843c9e9ffffffff,13.0,0.0,0.0,0.0
843c9edffffffff,3.0,0.0,0.0,0.0
843ca25ffffffff,56.0,2.0,0.0,0.0
843ca31ffffffff,3.0,0.0,0.0,0.0
843ca33ffffffff,9.0,0.0,0.0,0.0
843ca39ffffffff,2.0,0.0,0.0,0.0
843ca3bffffffff,8.0,0.0,0.0,0.0
843ca41ffffffff,1.0,0.0,0.0,0.0
843ca45ffffffff,1.0,0.0,0.0,0.0
843ca65ffffffff,2.0,0.0,0.0,0.0
843ca85ffffffff,1.0,0.0,0.0,0.0
843ca87ffffffff,39.0,0.0,0.0,0.0
843ca8bffffffff,3.0,0.0,0.0,0.0
843ca8dffffffff,11.0,0.0,0.0,0.0
843ca91ffffffff,8.0,0.0,0.0,0.0
843ca93ffffffff,28.0,1.0,0.0,0.0
843ca97ffffffff,201.0,11.0,0.0,0.0
843ca9dffffffff,24.0,0.0,0.0,0.0
843cab1ffffffff,87.0,3.0,0.0,0.0
843cab5ffffffff,3.0,0.0,0.0,0.0
843cab7ffffffff,26.0,0.0,0.0,0.0
843cab9ffffffff,51.0,0.0,0.0,0.0
843cabbffffffff,7.0,0.0,0.0,0.0
843cac3ffffffff,4.0,0.0,0.0,0.0
843cac7ffffffff,1.0,0.0,0.0,0.0
843cad5ffffffff,3.0,0.0,0.0,0.0
843caddffffffff,3.0,0.0,0.0,0.0
843cae1ffffffff,1.0,0.0,0.0,0.0
843cae3ffffffff,9.0,0.0,0.0,0.0
843cae5ffffffff,14.0,0.0,0.0,0.0
843cae9ffffffff,1.0,0.0,0.0,0.0
843cb01ffffffff,3.0,0.0,0.0,0.0
843cb03ffffffff,22.0,0.0,0.0,0.0
843cb07ffffffff,1.0,0.0,0.0,0.0
843cb09ffffffff,4.0,0.0,0.0,0.0
843cb0bffffffff,6.0,0.0,0.0,0.0
843cb11ffffffff,46.0,3.0,0.0,0.0
843cb13ffffffff,4.0,0.0,0.0,0.0
843cb15ffffffff,40.0,0.0,0.0,0.0
843cb19ffffffff,13.0,0.0,0.0,0.0
843cb1dffffffff,133.0,0.0,0.0,0.0
843cb23ffffffff,2.0,0.0,0.0,0.0
843cb35ffffffff,3.0,0.0,0.0,0.0
843cb39ffffffff,26.0,0.0,0.0,0.0
843cb3bffffffff,3.0,0.0,0.0,0.0
843cb41ffffffff,2.0,0.0,0.0,0.0
843cb45ffffffff,4.0,0.0,0.0,0.0
843cb47ffffffff,10.0,0.0,0.0,0.0
843cb4bffffffff,54.0,0.0,0.0,0.0
843cb4dffffffff,2.0,0.0,0.0,0.0
843cb51ffffffff,4.0,0.0,0.0,0.0
843cb55ffffffff,3.0,0.0,0.0,0.0
843cb57ffffffff,1.0,0.0,0.0,0.0
843cb59ffffffff,38.0,0.0,0.0,0.0
843cb5dffffffff,201.0,2.0,0.0,0.0
843cb61ffffffff,1.0,0.0,0.0,0.0
843cb65ffffffff,11.0,0.0,0.0,0.0
843cb6bffffffff,9.0,0.0,0.0,0.0
843cb6dffffffff,8.0,0.0,0.0,0.0
843cc05ffffffff,2.0,0.0,0.0,0.0
843cc07ffffffff,5.0,0.0,0.0,0.0
843cc09ffffffff,4.0,0.0,0.0,0.0
843cc0bffffffff,16.0,0.0,0.0,0.0
843cc0dffffffff,8.0,0.0,0.0,0.0
843cc21ffffffff,14.0,0.0,0.0,0.0
843cc27ffffffff,4.0,0.0,0.0,0.0
843cc29ffffffff,25.0,0.0,0.0,0.0
843cc2dffffffff,3.0,0.0,0.0,0.0
843cc39ffffffff,1.0,0.0,0.0,0.0
843cc41ffffffff,13.0,0.0,0.0,0.0
843cc43ffffffff,24.0,0.0,0.0,0.0
843cc45ffffffff,109.0,0.0,0.0,0.0
843cc47ffffffff,30.0,0.0,0.0,0.0
843cc49ffffffff,2.0,0.0,0.0,0.0
843cc4bffffffff,33.0,0.0,0.0,0.0
843cc51ffffffff,3.0,0.0,0.0,0.0
843cc55ffffffff,9.0,0.0,0.0,0.0
843cc5bffffffff,6.0,0.0,0.0,0.0
843cc5dffffffff,26.0,0.0,0.0,0.0
843cc63ffffffff,2.0,0.0,0.0,0.0
843cc65ffffffff,6.0,0.0,0.0,0.0
843cc67ffffffff,6.0,0.0,0.0,0.0
843cc6bffffffff,192.0,0.0,0.0,0.0
843cc6dffffffff,3.0,0.0,0.0,0.0
843cc83ffffffff,4.0,0.0,0.0,0.0
843cca1ffffffff,6.0,0.0,0.0,0.0
843ccb5ffffffff,8.0,0.0,0.0,0.0
843ccb7ffffffff,6.0,0.0,0.0,0.0
843ccc9ffffffff,6.0,0.0,0.0,0.0
843ccd5ffffffff,2.0,2.0,0.0,0.0
843cd13ffffffff,7.0,0.0,0.0,0.0
843cd1bffffffff,9.0,0.0,0.0,0.0
843cd4bffffffff,6.0,0.0,0.0,0.0
843cd51ffffffff,2.0,0.0,0.0,0.0
843cd8bffffffff,10.0,0.0,0.0,1.0
843cd91ffffffff,38.0,5.0,0.0,0.0
843cd93ffffffff,3.0,0.0,0.0,0.0
843cd9bffffffff,3.0,0.0,0.0,0.0
843cd9dffffffff,11.0,0.0,0.0,0.0
843cdb7ffffffff,2.0,0.0,0.0,0.0
843cdbbffffffff,8.0,0.0,0.0,0.0
843cdc5ffffffff,2.0,0.0,0.0,0.0
843cdc9ffffffff,3.0,0.0,0.0,0.0
843cdcdffffffff,4.0,0.0,0.0,0.0
843cddbffffffff,1.0,0.0,0.0,0.0
843cde3ffffffff,2.0,0.0,0.0,0.0
843cde7ffffffff,2.0,0.0,0.0,0.0
843cde9ffffffff,3.0,0.0,0.0,0.0
843ce01ffffffff,10.0,0.0,0.0,0.0
843ce03ffffffff,76.0,0.0,0.0,0.0
843ce09ffffffff,48.0,0.0,0.0,0.0
843ce0bffffffff,17.0,0.0,0.0,0.0
843ce0dffffffff,2.0,0.0,0.0,0.0
843ce11ffffffff,101.0,0.0,0.0,0.0
843ce13ffffffff,22.0,0.0,0.0,0.0
843ce15ffffffff,668.0,0.0,0.0,0.0
843ce19ffffffff,10.0,0.0,0.0,0.0
843ce1bffffffff,40.0,0.0,0.0,0.0
843ce1dffffffff,157.0,0.0,0.0,0.0
843ce29ffffffff,2.0,0.0,0.0,0.0
843ce2bffffffff,4.0,0.0,0.0,0.0
843ce2dffffffff,7.0,0.0,0.0,0.0
843ce31ffffffff,16.0,0.0,0.0,0.0
843ce35ffffffff,12.0,0.0,0.0,0.0
843ce37ffffffff,6.0,0.0,0.0,0.0
843ce3bffffffff,50.0,0.0,0.0,0.0
843ce3dffffffff,4.0,0.0,0.0,0.0
843ce41ffffffff,34.0,0.0,0.0,0.0
843ce43ffffffff,42.0,0.0,0.0,0.0
843ce45ffffffff,17.0,0.0,0.0,0.0
843ce47ffffffff,54.0,0.0,0.0,0.0
843ce4bffffffff,6.0,0.0,0.0,0.0
843ce4dffffffff,103.0,6.0,0.0,0.0
843ce51ffffffff,2.0,0.0,0.0,0.0
843ce53ffffffff,8.0,0.0,0.0,0.0
843ce55ffffffff,92.0,0.0,0.0,0.0
843ce57ffffffff,151.0,0.0,0.0,0.0
843ce5bffffffff,4.0,0.0,0.0,0.0
843ce5dffffffff,1.0,0.0,0.0,0.0
843ce61ffffffff,2.0,0.0,0.0,0.0
843ce81ffffffff,14.0,0.0,0.0,0.0
843ce83ffffffff,8.0,0.0,0.0,0.0
843ce85ffffffff,4.0,0.0,0.0,0.0
843ce87ffffffff,4.0,0.0,0.0,0.0
843ce89ffffffff,1.0,0.0,0.0,0.0
843ce8bffffffff,11.0,0.0,0.0,0.0
843ce8dffffffff,4.0,0.0,0.0,0.0
843ce97ffffffff,4.0,0.0,0.0,0.0
843cea1ffffffff,69.0,0.0,0.0,0.0
843cea3ffffffff,3.0,0.0,0.0,0.0
843cea5ffffffff,1.0,0.0,0.0,0.0
