cell_id,Cathartes aura,Cathartes aura [aura Group],Cathartes aura ruficollis,Cathartes aura jota,Cathartes aura [undescribed form]
832610fffffffff,510.0,0.0,0.0,0.0,0.0
832611fffffffff,405.0,2.0,0.0,0.0,0.0
832612fffffffff,264.0,0.0,0.0,0.0,0.0
832613fffffffff,50.0,0.0,0.0,0.0,0.0
832614fffffffff,50.0,0.0,0.0,0.0,0.0
832615fffffffff,143.0,0.0,0.0,0.0,0.0
832616fffffffff,776.0,0.0,0.0,0.0,0.0
832618fffffffff,444.0,0.0,0.0,0.0,0.0
832619fffffffff,198.0,0.0,0.0,0.0,0.0
83261afffffffff,231.0,0.0,0.0,0.0,0.0
83261bfffffffff,432.0,0.0,0.0,0.0,0.0
83261cfffffffff,104.0,0.0,0.0,0.0,0.0
83261dfffffffff,74.0,0.0,0.0,0.0,0.0
83261efffffffff,91.0,2.0,0.0,0.0,0.0
832620fffffffff,846.0,0.0,0.0,0.0,0.0
832621fffffffff,2187.0,0.0,0.0,0.0,0.0
832622fffffffff,343.0,0.0,0.0,0.0,0.0
832623fffffffff,732.0,0.0,0.0,0.0,0.0
832624fffffffff,1101.0,0.0,0.0,0.0,0.0
832625fffffffff,743.0,0.0,0.0,0.0,0.0
832626fffffffff,1135.0,0.0,0.0,0.0,0.0
832628fffffffff,575.0,0.0,0.0,0.0,0.0
832629fffffffff,705.0,0.0,0.0,0.0,0.0
83262afffffffff,149.0,0.0,0.0,0.0,0.0
83262bfffffffff,1224.0,0.0,0.0,0.0,0.0
83262cfffffffff,6594.0,0.0,0.0,0.0,0.0
83262dfffffffff,1722.0,0.0,0.0,0.0,0.0
83262efffffffff,735.0,0.0,0.0,0.0,0.0
832630fffffffff,68.0,0.0,0.0,0.0,0.0
832631fffffffff,43.0,0.0,0.0,0.0,0.0
832632fffffffff,23.0,0.0,0.0,0.0,0.0
832633fffffffff,313.0,0.0,0.0,0.0,0.0
832634fffffffff,363.0,0.0,0.0,0.0,0.0
832635fffffffff,156.0,0.0,0.0,0.0,0.0
832636fffffffff,590.0,0.0,0.0,0.0,0.0
832640fffffffff,3039.0,0.0,0.0,0.0,0.0
832641fffffffff,3771.0,0.0,0.0,0.0,0.0
832642fffffffff,2351.0,0.0,0.0,0.0,0.0
832643fffffffff,4555.0,0.0,0.0,0.0,0.0
832644fffffffff,872.0,0.0,0.0,0.0,0.0
832645fffffffff,1061.0,0.0,0.0,0.0,0.0
832646fffffffff,9939.0,0.0,0.0,0.0,0.0
832648fffffffff,3240.0,0.0,0.0,0.0,0.0
832649fffffffff,3933.0,0.0,0.0,0.0,0.0
83264afffffffff,2472.0,0.0,0.0,0.0,0.0
83264bfffffffff,1598.0,0.0,0.0,0.0,0.0
83264cfffffffff,5818.0,0.0,0.0,0.0,0.0
83264dfffffffff,6573.0,0.0,0.0,0.0,0.0
83264efffffffff,2355.0,0.0,0.0,0.0,0.0
832650fffffffff,2754.0,0.0,0.0,0.0,0.0
832651fffffffff,2627.0,0.0,0.0,0.0,0.0
832652fffffffff,4010.0,0.0,0.0,0.0,0.0
832653fffffffff,7175.0,0.0,0.0,0.0,0.0
832654fffffffff,2304.0,0.0,0.0,0.0,0.0
832655fffffffff,12676.0,0.0,0.0,0.0,0.0
832656fffffffff,8109.0,0.0,0.0,0.0,0.0
832658fffffffff,1183.0,0.0,0.0,0.0,0.0
832659fffffffff,3871.0,0.0,0.0,0.0,0.0
83265afffffffff,2856.0,0.0,0.0,0.0,0.0
83265bfffffffff,5131.0,0.0,0.0,0.0,0.0
83265cfffffffff,1660.0,0.0,0.0,0.0,0.0
83265dfffffffff,828.0,0.0,0.0,0.0,0.0
83265efffffffff,1876.0,0.0,0.0,0.0,0.0
832660fffffffff,1584.0,0.0,0.0,0.0,0.0
832661fffffffff,5827.0,0.0,0.0,0.0,0.0
832662fffffffff,3478.0,0.0,0.0,0.0,0.0
832663fffffffff,2270.0,0.0,0.0,0.0,0.0
832664fffffffff,11549.0,0.0,0.0,0.0,0.0
832665fffffffff,1996.0,0.0,0.0,0.0,0.0
832666fffffffff,5289.0,0.0,0.0,0.0,0.0
832668fffffffff,5749.0,0.0,0.0,0.0,0.0
832669fffffffff,1283.0,0.0,0.0,0.0,0.0
83266afffffffff,2947.0,0.0,0.0,0.0,0.0
83266bfffffffff,3153.0,0.0,0.0,0.0,0.0
83266cfffffffff,6015.0,0.0,0.0,0.0,0.0
83266dfffffffff,8298.0,84.0,0.0,0.0,0.0
83266efffffffff,3570.0,0.0,0.0,0.0,0.0
832670fffffffff,885.0,0.0,0.0,0.0,0.0
832671fffffffff,2794.0,0.0,0.0,0.0,0.0
832672fffffffff,606.0,0.0,0.0,0.0,0.0
832673fffffffff,1319.0,0.0,0.0,0.0,0.0
832674fffffffff,2373.0,0.0,0.0,0.0,0.0
832675fffffffff,1198.0,0.0,0.0,0.0,0.0
832676fffffffff,690.0,0.0,0.0,0.0,0.0
832680fffffffff,1514.0,0.0,0.0,0.0,0.0
832681fffffffff,10745.0,0.0,0.0,0.0,0.0
832682fffffffff,372.0,0.0,0.0,0.0,0.0
832683fffffffff,1300.0,0.0,0.0,0.0,0.0
832684fffffffff,208.0,0.0,0.0,0.0,0.0
832685fffffffff,2212.0,0.0,0.0,0.0,0.0
832686fffffffff,34.0,0.0,0.0,0.0,0.0
832688fffffffff,5881.0,0.0,0.0,0.0,0.0
832689fffffffff,1366.0,0.0,0.0,0.0,0.0
83268afffffffff,876.0,0.0,0.0,0.0,0.0
83268bfffffffff,1194.0,0.0,0.0,0.0,0.0
83268cfffffffff,8402.0,0.0,0.0,0.0,0.0
83268dfffffffff,891.0,0.0,0.0,0.0,0.0
83268efffffffff,1797.0,0.0,0.0,0.0,0.0
832690fffffffff,1296.0,0.0,0.0,0.0,0.0
832691fffffffff,119.0,0.0,0.0,0.0,0.0
832692fffffffff,585.0,0.0,0.0,0.0,0.0
832693fffffffff,95.0,0.0,0.0,0.0,0.0
832694fffffffff,1248.0,0.0,0.0,0.0,0.0
832695fffffffff,567.0,25.0,0.0,0.0,0.0
832696fffffffff,5193.0,0.0,0.0,0.0,0.0
832698fffffffff,3098.0,0.0,0.0,0.0,0.0
832699fffffffff,2393.0,0.0,0.0,0.0,0.0
83269afffffffff,453.0,0.0,0.0,0.0,0.0
83269bfffffffff,490.0,2.0,0.0,0.0,0.0
83269cfffffffff,4387.0,0.0,0.0,0.0,0.0
83269dfffffffff,1962.0,0.0,0.0,0.0,0.0
83269efffffffff,1346.0,65.0,0.0,0.0,0.0
8326a0fffffffff,64.0,0.0,0.0,0.0,0.0
8326a1fffffffff,414.0,0.0,0.0,0.0,0.0
8326a2fffffffff,202.0,0.0,0.0,0.0,0.0
8326a3fffffffff,139.0,0.0,0.0,0.0,0.0
8326a4fffffffff,114.0,0.0,0.0,0.0,0.0
8326a5fffffffff,1784.0,0.0,0.0,0.0,0.0
8326a6fffffffff,56.0,0.0,0.0,0.0,0.0
8326a8fffffffff,960.0,0.0,0.0,0.0,0.0
8326a9fffffffff,1035.0,0.0,0.0,0.0,0.0
8326aafffffffff,3002.0,0.0,0.0,0.0,0.0
8326abfffffffff,395.0,0.0,0.0,0.0,0.0
8326acfffffffff,391.0,0.0,0.0,0.0,0.0
8326adfffffffff,709.0,2.0,0.0,0.0,0.0
8326aefffffffff,815.0,0.0,0.0,0.0,0.0
8326b0fffffffff,308.0,2.0,0.0,0.0,0.0
8326b1fffffffff,55.0,3.0,0.0,0.0,0.0
8326b2fffffffff,161.0,0.0,0.0,0.0,0.0
8326b3fffffffff,76.0,0.0,0.0,0.0,0.0
8326b4fffffffff,54.0,0.0,0.0,0.0,0.0
8326b5fffffffff,98.0,2.0,0.0,0.0,0.0
8326b6fffffffff,1024.0,0.0,0.0,0.0,0.0
8326c0fffffffff,231.0,0.0,0.0,0.0,0.0
8326c1fffffffff,2289.0,2.0,0.0,0.0,0.0
8326c2fffffffff,296.0,0.0,0.0,0.0,0.0
8326c3fffffffff,1353.0,0.0,0.0,0.0,0.0
8326c4fffffffff,835.0,0.0,0.0,0.0,0.0
8326c5fffffffff,1443.0,0.0,0.0,0.0,0.0
8326c6fffffffff,359.0,0.0,0.0,0.0,0.0
8326c8fffffffff,9666.0,7.0,0.0,0.0,0.0
8326c9fffffffff,2645.0,0.0,0.0,0.0,0.0
8326cafffffffff,3737.0,0.0,0.0,0.0,0.0
8326cbfffffffff,7814.0,0.0,0.0,0.0,0.0
8326ccfffffffff,722.0,23.0,0.0,0.0,0.0
8326cdfffffffff,1855.0,0.0,0.0,0.0,0.0
8326cefffffffff,706.0,4.0,0.0,0.0,0.0
8326d0fffffffff,166.0,0.0,0.0,0.0,0.0
8326d1fffffffff,724.0,0.0,0.0,0.0,0.0
8326d2fffffffff,410.0,0.0,0.0,0.0,0.0
8326d3fffffffff,320.0,0.0,0.0,0.0,0.0
8326d4fffffffff,1375.0,0.0,0.0,0.0,0.0
8326d5fffffffff,220.0,0.0,0.0,0.0,0.0
8326d6fffffffff,347.0,0.0,0.0,0.0,0.0
8326d8fffffffff,462.0,0.0,0.0,0.0,0.0
8326d9fffffffff,1596.0,0.0,0.0,0.0,0.0
8326dafffffffff,416.0,0.0,0.0,0.0,0.0
8326dbfffffffff,1216.0,0.0,0.0,0.0,0.0
8326dcfffffffff,414.0,0.0,0.0,0.0,0.0
8326ddfffffffff,778.0,0.0,0.0,0.0,0.0
8326defffffffff,861.0,0.0,0.0,0.0,0.0
8326e0fffffffff,1248.0,0.0,0.0,0.0,0.0
8326e1fffffffff,912.0,0.0,0.0,0.0,0.0
8326e2fffffffff,3453.0,0.0,0.0,0.0,0.0
8326e3fffffffff,897.0,0.0,0.0,0.0,0.0
8326e4fffffffff,2702.0,0.0,0.0,0.0,0.0
8326e5fffffffff,7416.0,0.0,0.0,0.0,0.0
8326e6fffffffff,1084.0,0.0,0.0,0.0,0.0
8326e8fffffffff,1227.0,0.0,0.0,0.0,0.0
8326e9fffffffff,2059.0,0.0,0.0,0.0,0.0
8326eafffffffff,575.0,0.0,0.0,0.0,0.0
8326ebfffffffff,322.0,0.0,0.0,0.0,0.0
8326ecfffffffff,2284.0,0.0,0.0,0.0,0.0
8326edfffffffff,5578.0,0.0,0.0,0.0,0.0
8326eefffffffff,1331.0,0.0,0.0,0.0,0.0
8326f0fffffffff,604.0,0.0,0.0,0.0,0.0
8326f1fffffffff,1169.0,0.0,0.0,0.0,0.0
8326f2fffffffff,2652.0,0.0,0.0,0.0,0.0
8326f3fffffffff,283.0,0.0,0.0,0.0,0.0
8326f4fffffffff,164.0,0.0,0.0,0.0,0.0
8326f5fffffffff,409.0,0.0,0.0,0.0,0.0
8326f6fffffffff,449.0,0.0,0.0,0.0,0.0
832700fffffffff,166.0,0.0,0.0,0.0,0.0
832701fffffffff,107.0,0.0,0.0,0.0,0.0
832702fffffffff,927.0,0.0,0.0,0.0,0.0
832703fffffffff,521.0,0.0,0.0,0.0,0.0
832705fffffffff,37.0,0.0,0.0,0.0,0.0
832706fffffffff,115.0,0.0,0.0,0.0,0.0
832708fffffffff,270.0,0.0,0.0,0.0,0.0
832709fffffffff,1167.0,0.0,0.0,0.0,0.0
83270afffffffff,267.0,0.0,0.0,0.0,0.0
83270bfffffffff,505.0,0.0,0.0,0.0,0.0
83270cfffffffff,35.0,0.0,0.0,0.0,0.0
83270dfffffffff,137.0,0.0,0.0,0.0,0.0
83270efffffffff,644.0,0.0,0.0,0.0,0.0
832710fffffffff,122.0,0.0,0.0,0.0,0.0
832711fffffffff,355.0,0.0,0.0,0.0,0.0
832712fffffffff,123.0,0.0,0.0,0.0,0.0
832713fffffffff,786.0,0.0,0.0,0.0,0.0
832714fffffffff,6.0,0.0,0.0,0.0,0.0
832715fffffffff,30.0,0.0,0.0,0.0,0.0
832716fffffffff,24.0,0.0,0.0,0.0,0.0
832718fffffffff,108.0,0.0,0.0,0.0,0.0
832719fffffffff,473.0,0.0,0.0,0.0,0.0
83271afffffffff,128.0,0.0,0.0,0.0,0.0
83271bfffffffff,197.0,0.0,0.0,0.0,0.0
83271cfffffffff,314.0,0.0,0.0,0.0,0.0
83271dfffffffff,276.0,0.0,0.0,0.0,0.0
83271efffffffff,198.0,0.0,0.0,0.0,0.0
832720fffffffff,2.0,0.0,0.0,0.0,0.0
832721fffffffff,6.0,0.0,0.0,0.0,0.0
832728fffffffff,4.0,0.0,0.0,0.0,0.0
832729fffffffff,12.0,0.0,0.0,0.0,0.0
83272afffffffff,6.0,0.0,0.0,0.0,0.0
83272bfffffffff,25.0,0.0,0.0,0.0,0.0
832731fffffffff,2.0,0.0,0.0,0.0,0.0
832732fffffffff,2.0,0.0,0.0,0.0,0.0
832733fffffffff,3.0,0.0,0.0,0.0,0.0
832740fffffffff,1851.0,0.0,0.0,0.0,0.0
832741fffffffff,2729.0,0.0,0.0,0.0,0.0
832742fffffffff,634.0,0.0,0.0,0.0,0.0
832743fffffffff,1419.0,0.0,0.0,0.0,0.0
832744fffffffff,742.0,0.0,0.0,0.0,0.0
832745fffffffff,1831.0,0.0,0.0,0.0,0.0
832746fffffffff,1288.0,0.0,0.0,0.0,0.0
832748fffffffff,11028.0,0.0,0.0,0.0,0.0
832749fffffffff,15966.0,0.0,0.0,0.0,0.0
83274afffffffff,813.0,0.0,0.0,0.0,0.0
83274bfffffffff,5676.0,0.0,0.0,0.0,0.0
83274cfffffffff,2066.0,0.0,0.0,0.0,0.0
83274dfffffffff,9858.0,0.0,0.0,0.0,0.0
83274efffffffff,3787.0,0.0,0.0,0.0,0.0
832750fffffffff,285.0,0.0,0.0,0.0,0.0
832751fffffffff,693.0,0.0,0.0,0.0,0.0
832752fffffffff,3178.0,0.0,0.0,0.0,0.0
832753fffffffff,1364.0,0.0,0.0,0.0,0.0
832754fffffffff,1158.0,0.0,0.0,0.0,0.0
832755fffffffff,785.0,0.0,0.0,0.0,0.0
832756fffffffff,3462.0,0.0,0.0,0.0,0.0
832758fffffffff,9856.0,0.0,0.0,0.0,0.0
832759fffffffff,13282.0,0.0,0.0,0.0,0.0
83275afffffffff,1934.0,0.0,0.0,0.0,0.0
83275bfffffffff,3452.0,0.0,0.0,0.0,0.0
83275cfffffffff,2911.0,0.0,0.0,0.0,0.0
83275dfffffffff,6871.0,0.0,0.0,0.0,0.0
83275efffffffff,1397.0,0.0,0.0,0.0,0.0
832760fffffffff,107.0,0.0,0.0,0.0,0.0
832761fffffffff,159.0,0.0,0.0,0.0,0.0
832763fffffffff,2986.0,0.0,0.0,0.0,0.0
832764fffffffff,23.0,0.0,0.0,0.0,0.0
832765fffffffff,16.0,0.0,0.0,0.0,0.0
832766fffffffff,116.0,0.0,0.0,0.0,0.0
832768fffffffff,605.0,0.0,0.0,0.0,0.0
832769fffffffff,2531.0,0.0,0.0,0.0,0.0
83276afffffffff,2707.0,0.0,0.0,0.0,0.0
83276bfffffffff,4690.0,0.0,0.0,0.0,0.0
83276cfffffffff,489.0,0.0,0.0,0.0,0.0
83276dfffffffff,2562.0,0.0,0.0,0.0,0.0
83276efffffffff,1381.0,0.0,0.0,0.0,0.0
832770fffffffff,426.0,0.0,0.0,0.0,0.0
832771fffffffff,385.0,0.0,0.0,0.0,0.0
832772fffffffff,381.0,0.0,0.0,0.0,0.0
832773fffffffff,279.0,0.0,0.0,0.0,0.0
832774fffffffff,184.0,0.0,0.0,0.0,0.0
832775fffffffff,51.0,0.0,0.0,0.0,0.0
832776fffffffff,30.0,0.0,0.0,0.0,0.0
832780fffffffff,124.0,0.0,0.0,0.0,0.0
832781fffffffff,160.0,0.0,0.0,0.0,0.0
832782fffffffff,9.0,0.0,0.0,0.0,0.0
832783fffffffff,32.0,0.0,0.0,0.0,0.0
832784fffffffff,54.0,0.0,0.0,0.0,0.0
832785fffffffff,132.0,0.0,0.0,0.0,0.0
832786fffffffff,237.0,0.0,0.0,0.0,0.0
832788fffffffff,232.0,0.0,0.0,0.0,0.0
832789fffffffff,11.0,0.0,0.0,0.0,0.0
83278afffffffff,41.0,0.0,0.0,0.0,0.0
83278bfffffffff,1212.0,0.0,0.0,0.0,0.0
83278cfffffffff,828.0,0.0,0.0,0.0,0.0
83278dfffffffff,82.0,0.0,0.0,0.0,0.0
83278efffffffff,102.0,0.0,0.0,0.0,0.0
832790fffffffff,70.0,0.0,0.0,0.0,0.0
832791fffffffff,83.0,0.0,0.0,0.0,0.0
832792fffffffff,1166.0,0.0,0.0,0.0,0.0
832793fffffffff,81.0,0.0,0.0,0.0,0.0
832794fffffffff,3.0,0.0,0.0,0.0,0.0
832795fffffffff,124.0,0.0,0.0,0.0,0.0
832796fffffffff,64.0,0.0,0.0,0.0,0.0
832798fffffffff,167.0,0.0,0.0,0.0,0.0
832799fffffffff,261.0,0.0,0.0,0.0,0.0
83279afffffffff,236.0,0.0,0.0,0.0,0.0
83279bfffffffff,87.0,0.0,0.0,0.0,0.0
83279cfffffffff,255.0,0.0,0.0,0.0,0.0
83279dfffffffff,66.0,0.0,0.0,0.0,0.0
83279efffffffff,425.0,0.0,0.0,0.0,0.0
8327a0fffffffff,163.0,0.0,0.0,0.0,0.0
8327a1fffffffff,30.0,0.0,0.0,0.0,0.0
8327a2fffffffff,15.0,0.0,0.0,0.0,0.0
8327a3fffffffff,18.0,0.0,0.0,0.0,0.0
8327a4fffffffff,32.0,0.0,0.0,0.0,0.0
8327a5fffffffff,23.0,0.0,0.0,0.0,0.0
8327a6fffffffff,39.0,0.0,0.0,0.0,0.0
8327a8fffffffff,224.0,0.0,0.0,0.0,0.0
8327a9fffffffff,317.0,0.0,0.0,0.0,0.0
8327aafffffffff,302.0,0.0,0.0,0.0,0.0
8327abfffffffff,181.0,0.0,0.0,0.0,0.0
8327acfffffffff,95.0,0.0,0.0,0.0,0.0
8327adfffffffff,364.0,0.0,0.0,0.0,0.0
8327aefffffffff,45.0,0.0,0.0,0.0,0.0
8327b0fffffffff,64.0,0.0,0.0,0.0,0.0
8327b1fffffffff,63.0,0.0,0.0,0.0,0.0
8327b2fffffffff,330.0,0.0,0.0,0.0,0.0
8327b3fffffffff,47.0,0.0,0.0,0.0,0.0
8327b4fffffffff,6.0,0.0,0.0,0.0,0.0
8327b5fffffffff,17.0,0.0,0.0,0.0,0.0
8327b6fffffffff,100.0,0.0,0.0,0.0,0.0
832800fffffffff,748.0,0.0,0.0,0.0,0.0
832802fffffffff,14157.0,0.0,0.0,0.0,0.0
832803fffffffff,591.0,0.0,0.0,0.0,0.0
832806fffffffff,5340.0,5.0,0.0,0.0,0.0
832810fffffffff,1394.0,0.0,0.0,0.0,0.0
832811fffffffff,3008.0,0.0,0.0,0.0,0.0
832812fffffffff,1003.0,0.0,0.0,0.0,0.0
832813fffffffff,1823.0,0.0,0.0,0.0,0.0
832814fffffffff,4992.0,0.0,0.0,0.0,0.0
832815fffffffff,4189.0,0.0,0.0,0.0,0.0
832816fffffffff,463.0,0.0,0.0,0.0,0.0
832818fffffffff,2139.0,0.0,0.0,0.0,0.0
832819fffffffff,1342.0,0.0,0.0,0.0,0.0
83281afffffffff,1295.0,0.0,0.0,0.0,0.0
83281bfffffffff,8103.0,0.0,0.0,0.0,0.0
83281cfffffffff,3111.0,0.0,0.0,0.0,0.0
83281dfffffffff,703.0,0.0,0.0,0.0,0.0
83281efffffffff,6551.0,0.0,0.0,0.0,0.0
832830fffffffff,70564.0,1020.0,0.0,0.0,0.0
832831fffffffff,11759.0,339.0,0.0,0.0,0.0
832832fffffffff,31671.0,15.0,0.0,0.0,0.0
832833fffffffff,12348.0,7.0,0.0,0.0,0.0
832834fffffffff,61207.0,946.0,0.0,0.0,0.0
832835fffffffff,5697.0,15.0,0.0,0.0,0.0
832836fffffffff,9362.0,9.0,0.0,0.0,0.0
832880fffffffff,685.0,0.0,0.0,0.0,0.0
832881fffffffff,825.0,0.0,0.0,0.0,0.0
832882fffffffff,11.0,0.0,0.0,0.0,0.0
832883fffffffff,167.0,0.0,0.0,0.0,0.0
832884fffffffff,3877.0,0.0,0.0,0.0,0.0
832885fffffffff,369.0,0.0,0.0,0.0,0.0
832886fffffffff,263.0,0.0,0.0,0.0,0.0
832888fffffffff,304.0,0.0,0.0,0.0,0.0
832889fffffffff,2150.0,0.0,0.0,0.0,0.0
83288afffffffff,517.0,0.0,0.0,0.0,0.0
83288bfffffffff,552.0,0.0,0.0,0.0,0.0
83288cfffffffff,638.0,0.0,0.0,0.0,0.0
83288dfffffffff,440.0,0.0,0.0,0.0,0.0
83288efffffffff,570.0,0.0,0.0,0.0,0.0
832890fffffffff,353.0,0.0,0.0,0.0,0.0
832891fffffffff,78.0,0.0,0.0,0.0,0.0
832892fffffffff,713.0,0.0,0.0,0.0,0.0
832893fffffffff,1406.0,0.0,0.0,0.0,0.0
832894fffffffff,393.0,0.0,0.0,0.0,0.0
832895fffffffff,20.0,0.0,0.0,0.0,0.0
832896fffffffff,491.0,0.0,0.0,0.0,0.0
832898fffffffff,1451.0,0.0,0.0,0.0,0.0
832899fffffffff,144.0,0.0,0.0,0.0,0.0
83289afffffffff,279.0,0.0,0.0,0.0,0.0
83289bfffffffff,574.0,0.0,0.0,0.0,0.0
83289cfffffffff,147.0,0.0,0.0,0.0,0.0
83289dfffffffff,215.0,0.0,0.0,0.0,0.0
83289efffffffff,908.0,0.0,0.0,0.0,0.0
8328a0fffffffff,32.0,0.0,0.0,0.0,0.0
8328a1fffffffff,759.0,0.0,0.0,0.0,0.0
8328a2fffffffff,156.0,0.0,0.0,0.0,0.0
8328a3fffffffff,325.0,0.0,0.0,0.0,0.0
8328a4fffffffff,73.0,0.0,0.0,0.0,0.0
8328a5fffffffff,8.0,0.0,0.0,0.0,0.0
8328a6fffffffff,168.0,0.0,0.0,0.0,0.0
8328a8fffffffff,505.0,0.0,0.0,0.0,0.0
8328a9fffffffff,5563.0,0.0,0.0,0.0,0.0
8328aafffffffff,731.0,0.0,0.0,0.0,0.0
8328abfffffffff,446.0,0.0,0.0,0.0,0.0
