cell_id,Turdus javanicus,Turdus javanicus loeseri,Turdus javanicus indrapurae,Turdus javanicus fumidus/biesenbachi,Turdus javanicus javanicus,Turdus javanicus whiteheadi/stresemanni,Turdus javanicus seebohmi
8468119ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,6.0
848c101ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
848d89dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
