cell_id,Larus canus,Larus canus canus,Larus canus heinei,Larus canus kamtschatschensis
841103bffffffff,26.0,0.0,0.0,0.0
841103dffffffff,2.0,0.0,0.0,0.0
8411043ffffffff,6.0,0.0,0.0,0.0
8411049ffffffff,1.0,1.0,0.0,0.0
8411055ffffffff,2.0,0.0,0.0,0.0
8411059ffffffff,39.0,9.0,0.0,0.0
841105bffffffff,4.0,4.0,0.0,0.0
841105dffffffff,7.0,0.0,0.0,0.0
8411061ffffffff,80.0,6.0,0.0,0.0
8411063ffffffff,10.0,0.0,0.0,0.0
8411069ffffffff,60.0,2.0,0.0,0.0
841106bffffffff,49.0,9.0,0.0,0.0
841106dffffffff,5.0,0.0,0.0,0.0
84110ebffffffff,7.0,0.0,0.0,0.0
8411155ffffffff,3.0,0.0,0.0,0.0
8411169ffffffff,38.0,0.0,0.0,0.0
841116dffffffff,7.0,0.0,0.0,0.0
8411201ffffffff,2.0,0.0,0.0,0.0
8411203ffffffff,7.0,2.0,0.0,0.0
8411209ffffffff,5.0,0.0,0.0,0.0
841120bffffffff,1.0,1.0,0.0,0.0
841120dffffffff,10.0,2.0,0.0,0.0
8411215ffffffff,1.0,0.0,0.0,0.0
8411217ffffffff,3.0,0.0,0.0,0.0
8411221ffffffff,14.0,0.0,0.0,0.0
8411223ffffffff,10.0,4.0,0.0,0.0
8411229ffffffff,3.0,0.0,0.0,0.0
8411233ffffffff,6.0,5.0,0.0,0.0
8411235ffffffff,18.0,12.0,0.0,0.0
8411237ffffffff,12.0,0.0,0.0,0.0
841123bffffffff,6.0,0.0,0.0,0.0
841123dffffffff,1.0,0.0,0.0,0.0
8411241ffffffff,7.0,0.0,0.0,0.0
8411243ffffffff,6.0,0.0,0.0,0.0
8411245ffffffff,6.0,0.0,0.0,0.0
8411249ffffffff,23.0,2.0,0.0,0.0
8411251ffffffff,34.0,6.0,0.0,0.0
8411253ffffffff,2.0,1.0,0.0,0.0
8411255ffffffff,7.0,2.0,0.0,0.0
841125bffffffff,2.0,0.0,0.0,0.0
8411261ffffffff,11.0,6.0,0.0,0.0
8411263ffffffff,4.0,0.0,0.0,0.0
8411265ffffffff,7.0,2.0,0.0,0.0
8411267ffffffff,11.0,0.0,0.0,0.0
8411269ffffffff,32.0,0.0,0.0,0.0
841126bffffffff,24.0,6.0,0.0,0.0
841126dffffffff,824.0,276.0,0.0,0.0
8411281ffffffff,9.0,2.0,0.0,0.0
8411285ffffffff,5.0,0.0,0.0,0.0
8411289ffffffff,3.0,0.0,0.0,0.0
841128dffffffff,10.0,0.0,0.0,0.0
8411299ffffffff,4.0,0.0,0.0,0.0
841129dffffffff,2.0,0.0,0.0,0.0
84112adffffffff,23.0,6.0,0.0,0.0
84112c3ffffffff,4.0,1.0,0.0,0.0
84112cdffffffff,3.0,0.0,0.0,0.0
84112d1ffffffff,2.0,0.0,0.0,0.0
84112d3ffffffff,8.0,0.0,0.0,0.0
84112d7ffffffff,8.0,2.0,0.0,0.0
84112d9ffffffff,2.0,0.0,0.0,0.0
84112e1ffffffff,6.0,0.0,0.0,0.0
84112e3ffffffff,13.0,4.0,0.0,0.0
84112e7ffffffff,2.0,0.0,0.0,0.0
84112ebffffffff,4.0,0.0,0.0,0.0
84112edffffffff,13.0,3.0,0.0,0.0
8411301ffffffff,2.0,0.0,0.0,0.0
8411303ffffffff,2.0,0.0,0.0,0.0
8411309ffffffff,3.0,2.0,0.0,0.0
841130dffffffff,3.0,0.0,0.0,0.0
8411311ffffffff,3.0,0.0,0.0,0.0
8411313ffffffff,3.0,0.0,0.0,0.0
841131dffffffff,7.0,0.0,0.0,0.0
8411341ffffffff,2.0,0.0,0.0,0.0
8411345ffffffff,16.0,0.0,0.0,0.0
8411347ffffffff,2.0,0.0,0.0,0.0
8411355ffffffff,2.0,2.0,0.0,0.0
8411359ffffffff,10.0,0.0,0.0,0.0
841135dffffffff,3.0,0.0,0.0,0.0
8411363ffffffff,4.0,0.0,0.0,0.0
8411365ffffffff,3.0,0.0,0.0,0.0
8411369ffffffff,3.0,0.0,0.0,0.0
841136bffffffff,8.0,0.0,0.0,0.0
8411541ffffffff,2.0,0.0,0.0,0.0
8411549ffffffff,13.0,0.0,0.0,0.0
8411653ffffffff,1.0,0.0,0.0,0.0
841165bffffffff,2.0,0.0,0.0,0.0
8411707ffffffff,2.0,0.0,0.0,0.0
8411807ffffffff,2.0,0.0,0.0,0.0
8411811ffffffff,11.0,0.0,0.0,0.0
8411813ffffffff,69.0,3.0,0.0,0.0
8411817ffffffff,4.0,0.0,0.0,0.0
841181bffffffff,44.0,1.0,3.0,0.0
841181dffffffff,12.0,0.0,0.0,0.0
8411853ffffffff,5.0,0.0,0.0,0.0
841188dffffffff,3.0,0.0,0.0,0.0
8411897ffffffff,11.0,0.0,0.0,0.0
84118adffffffff,9.0,0.0,0.0,0.0
84118c1ffffffff,6.0,0.0,0.0,0.0
84118c5ffffffff,11.0,0.0,0.0,0.0
84118c7ffffffff,2.0,0.0,0.0,0.0
84118c9ffffffff,13.0,0.0,0.0,0.0
84118cdffffffff,188.0,6.0,5.0,0.0
84118e1ffffffff,11.0,0.0,0.0,0.0
84118e7ffffffff,2.0,0.0,0.0,0.0
84118e9ffffffff,43.0,0.0,0.0,0.0
84119ebffffffff,6.0,0.0,0.0,0.0
84119edffffffff,2.0,0.0,0.0,0.0
8411a43ffffffff,3.0,0.0,0.0,0.0
8411a63ffffffff,1.0,0.0,0.0,0.0
8411a6bffffffff,7.0,0.0,0.0,0.0
8411a85ffffffff,1.0,0.0,0.0,0.0
8411a8dffffffff,2.0,1.0,0.0,0.0
8411aa1ffffffff,10.0,3.0,2.0,0.0
8411aa3ffffffff,13.0,0.0,0.0,0.0
8411aa5ffffffff,39.0,2.0,2.0,0.0
8411aa7ffffffff,348.0,9.0,2.0,0.0
8411aa9ffffffff,9.0,0.0,0.0,0.0
8411aabffffffff,43.0,0.0,0.0,0.0
8411aadffffffff,75.0,0.0,0.0,0.0
8411ab1ffffffff,7.0,0.0,0.0,0.0
8411ab5ffffffff,29.0,0.0,0.0,0.0
8411ab7ffffffff,2.0,0.0,0.0,0.0
8411abdffffffff,11.0,0.0,0.0,0.0
8411ae1ffffffff,3.0,3.0,0.0,0.0
8411ae3ffffffff,303.0,38.0,10.0,0.0
8411ae5ffffffff,3.0,3.0,0.0,0.0
8411ae7ffffffff,27.0,8.0,3.0,0.0
8411b4dffffffff,2.0,0.0,0.0,0.0
8414523ffffffff,3.0,0.0,0.0,3.0
8414aedffffffff,2.0,0.0,0.0,0.0
8414c87ffffffff,1.0,0.0,0.0,1.0
84155d1ffffffff,2.0,0.0,2.0,0.0
84155d9ffffffff,11.0,0.0,11.0,0.0
84155dbffffffff,7.0,0.0,7.0,0.0
8415901ffffffff,2.0,0.0,0.0,0.0
8415903ffffffff,2.0,0.0,0.0,0.0
8415921ffffffff,2.0,0.0,0.0,0.0
8415923ffffffff,2.0,0.0,0.0,0.0
8415927ffffffff,2.0,0.0,0.0,0.0
8415929ffffffff,11.0,0.0,0.0,0.0
841592bffffffff,10.0,0.0,0.0,0.0
841594dffffffff,2.0,0.0,0.0,0.0
8416109ffffffff,14.0,0.0,0.0,13.0
8416163ffffffff,5.0,0.0,0.0,2.0
8416301ffffffff,1.0,0.0,0.0,1.0
841630bffffffff,2.0,0.0,0.0,2.0
84165e1ffffffff,2.0,0.0,0.0,2.0
8417155ffffffff,2.0,0.0,0.0,2.0
84171a7ffffffff,53.0,0.0,0.0,53.0
8417427ffffffff,9.0,0.0,0.0,9.0
841756bffffffff,8.0,0.0,0.0,8.0
84176bdffffffff,11.0,0.0,3.0,2.0
841788bffffffff,44.0,0.0,0.0,44.0
84178b3ffffffff,2.0,0.0,0.0,2.0
84178b7ffffffff,2.0,0.0,0.0,2.0
8418011ffffffff,15.0,4.0,0.0,0.0
8418013ffffffff,8.0,4.0,0.0,0.0
8418019ffffffff,68.0,14.0,0.0,0.0
841801bffffffff,3.0,0.0,0.0,0.0
841801dffffffff,29.0,10.0,0.0,0.0
841804bffffffff,18.0,0.0,0.0,0.0
8418053ffffffff,61.0,25.0,0.0,0.0
8418057ffffffff,12.0,2.0,0.0,0.0
8418059ffffffff,96.0,32.0,0.0,0.0
841805bffffffff,32.0,1.0,0.0,0.0
841805dffffffff,2.0,0.0,0.0,0.0
84180c9ffffffff,1.0,1.0,0.0,0.0
84180cdffffffff,13.0,4.0,0.0,0.0
8418203ffffffff,6.0,4.0,0.0,0.0
8418209ffffffff,2.0,0.0,0.0,0.0
841820bffffffff,13.0,5.0,0.0,0.0
8418215ffffffff,2.0,0.0,0.0,0.0
8418223ffffffff,8.0,3.0,0.0,0.0
8418233ffffffff,39.0,15.0,0.0,0.0
8418235ffffffff,116.0,26.0,0.0,0.0
8418237ffffffff,58.0,1.0,0.0,0.0
8418239ffffffff,4.0,0.0,0.0,0.0
841823dffffffff,56.0,45.0,0.0,0.0
8418243ffffffff,13.0,1.0,0.0,0.0
8418251ffffffff,17.0,8.0,0.0,0.0
8418255ffffffff,17.0,4.0,0.0,0.0
8418259ffffffff,39.0,13.0,0.0,0.0
841825bffffffff,3.0,0.0,0.0,0.0
8418281ffffffff,22.0,8.0,0.0,0.0
8418287ffffffff,6.0,3.0,0.0,0.0
841828bffffffff,181.0,33.0,0.0,0.0
8418299ffffffff,4.0,0.0,0.0,0.0
84182a3ffffffff,26.0,14.0,0.0,0.0
84182a5ffffffff,1.0,0.0,0.0,0.0
84182a7ffffffff,15.0,2.0,0.0,0.0
84182abffffffff,15.0,4.0,0.0,0.0
84182adffffffff,2.0,0.0,0.0,0.0
84182c1ffffffff,201.0,32.0,0.0,0.0
84182c3ffffffff,42.0,7.0,0.0,0.0
84182c9ffffffff,270.0,52.0,0.0,0.0
84182cbffffffff,275.0,73.0,0.0,0.0
84182cdffffffff,2.0,0.0,0.0,0.0
84182d3ffffffff,2.0,2.0,0.0,0.0
84182d5ffffffff,8.0,2.0,0.0,0.0
84182e1ffffffff,2.0,0.0,0.0,0.0
84182e3ffffffff,1.0,0.0,0.0,0.0
84182e5ffffffff,418.0,165.0,0.0,0.0
84182e7ffffffff,7.0,0.0,0.0,0.0
84182e9ffffffff,6.0,0.0,0.0,0.0
84182edffffffff,2.0,0.0,0.0,0.0
8418443ffffffff,12.0,2.0,0.0,0.0
8418451ffffffff,5.0,0.0,0.0,0.0
8418455ffffffff,4.0,4.0,0.0,0.0
8418457ffffffff,2.0,0.0,0.0,0.0
841845bffffffff,2.0,2.0,0.0,0.0
8418461ffffffff,2.0,0.0,0.0,0.0
8418469ffffffff,5.0,0.0,0.0,0.0
841846dffffffff,19.0,0.0,0.0,0.0
8418491ffffffff,6.0,0.0,0.0,0.0
8418495ffffffff,251.0,0.0,0.0,0.0
841849dffffffff,4.0,0.0,0.0,0.0
84184abffffffff,1.0,0.0,0.0,0.0
84184b1ffffffff,4.0,0.0,0.0,0.0
84184b5ffffffff,20.0,0.0,0.0,0.0
84184b9ffffffff,13.0,0.0,0.0,0.0
84184bbffffffff,20.0,0.0,0.0,0.0
84184bdffffffff,49.0,0.0,0.0,0.0
84184c3ffffffff,10.0,0.0,0.0,0.0
84184d5ffffffff,16.0,0.0,0.0,0.0
84184ddffffffff,37.0,0.0,0.0,0.0
8418597ffffffff,6.0,0.0,0.0,0.0
84185b1ffffffff,2.0,0.0,0.0,0.0
84185b5ffffffff,112.0,0.0,0.0,0.0
84185bbffffffff,124.0,0.0,0.0,0.0
8418607ffffffff,5.0,0.0,0.0,0.0
8418609ffffffff,6.0,1.0,0.0,0.0
841860dffffffff,24.0,8.0,0.0,0.0
8418623ffffffff,16.0,13.0,0.0,0.0
8418625ffffffff,1.0,0.0,0.0,0.0
8418627ffffffff,11.0,6.0,0.0,0.0
8418629ffffffff,7.0,7.0,0.0,0.0
841862bffffffff,10.0,4.0,0.0,0.0
8418631ffffffff,4.0,4.0,0.0,0.0
841863dffffffff,21.0,16.0,0.0,0.0
8418655ffffffff,5.0,5.0,0.0,0.0
8418659ffffffff,2.0,0.0,0.0,0.0
841865dffffffff,4.0,1.0,0.0,0.0
8418663ffffffff,2.0,0.0,0.0,0.0
84186a1ffffffff,7.0,0.0,0.0,0.0
84186a3ffffffff,4.0,0.0,0.0,0.0
84186a5ffffffff,9.0,0.0,0.0,0.0
84186a7ffffffff,2.0,0.0,0.0,0.0
8418705ffffffff,1.0,0.0,0.0,0.0
841870dffffffff,83.0,9.0,0.0,0.0
8418711ffffffff,4.0,0.0,0.0,0.0
8418717ffffffff,9.0,1.0,0.0,0.0
841871bffffffff,8.0,0.0,0.0,0.0
8418729ffffffff,5.0,5.0,0.0,0.0
841873bffffffff,15.0,5.0,0.0,0.0
8418741ffffffff,3.0,1.0,0.0,0.0
8418747ffffffff,37.0,0.0,0.0,0.0
8418749ffffffff,5.0,2.0,0.0,0.0
841874bffffffff,2.0,0.0,0.0,0.0
841875dffffffff,6.0,0.0,0.0,0.0
8418763ffffffff,1.0,0.0,0.0,0.0
841876bffffffff,10.0,0.0,0.0,0.0
8419013ffffffff,53.0,8.0,0.0,0.0
8419017ffffffff,5.0,0.0,0.0,0.0
841901bffffffff,25.0,8.0,0.0,0.0
8419081ffffffff,92.0,6.0,0.0,0.0
8419083ffffffff,199.0,33.0,0.0,0.0
8419085ffffffff,2.0,0.0,0.0,0.0
8419087ffffffff,56.0,8.0,0.0,0.0
8419089ffffffff,87.0,26.0,0.0,0.0
841908bffffffff,72.0,11.0,0.0,0.0
841908dffffffff,42.0,18.0,0.0,0.0
8419091ffffffff,78.0,8.0,0.0,0.0
8419093ffffffff,38.0,8.0,0.0,0.0
8419095ffffffff,20.0,3.0,0.0,0.0
8419097ffffffff,29.0,3.0,0.0,0.0
8419099ffffffff,16.0,1.0,0.0,0.0
841909bffffffff,48.0,2.0,0.0,0.0
841909dffffffff,60.0,6.0,0.0,0.0
84190a9ffffffff,26.0,6.0,0.0,0.0
84190abffffffff,2.0,0.0,0.0,0.0
84190b1ffffffff,17.0,2.0,0.0,0.0
84190b3ffffffff,89.0,25.0,0.0,0.0
84190b9ffffffff,58.0,8.0,0.0,0.0
84190bbffffffff,80.0,20.0,0.0,0.0
84190bdffffffff,5.0,0.0,0.0,0.0
84190c1ffffffff,40.0,7.0,0.0,0.0
84190c3ffffffff,3.0,3.0,0.0,0.0
84190c5ffffffff,38.0,6.0,0.0,0.0
84190c7ffffffff,120.0,10.0,0.0,0.0
84190c9ffffffff,25.0,13.0,0.0,0.0
84190cbffffffff,33.0,3.0,0.0,0.0
84190cdffffffff,11.0,1.0,0.0,0.0
84190d1ffffffff,31.0,6.0,0.0,0.0
84190d3ffffffff,22.0,3.0,0.0,0.0
84190d5ffffffff,9.0,3.0,0.0,0.0
84190d7ffffffff,11.0,1.0,0.0,0.0
84190d9ffffffff,287.0,42.0,0.0,0.0
84190dbffffffff,25.0,3.0,0.0,0.0
84190ddffffffff,77.0,10.0,0.0,0.0
84190e1ffffffff,84.0,22.0,0.0,0.0
84190e3ffffffff,106.0,17.0,0.0,0.0
84190e5ffffffff,2.0,0.0,0.0,0.0
84190e9ffffffff,54.0,9.0,0.0,0.0
84190ebffffffff,106.0,14.0,0.0,0.0
84191d9ffffffff,3.0,1.0,0.0,0.0
8419229ffffffff,7.0,2.0,0.0,0.0
8419261ffffffff,46.0,2.0,0.0,0.0
8419265ffffffff,62.0,3.0,0.0,0.0
8419267ffffffff,6.0,4.0,0.0,0.0
8419269ffffffff,4.0,0.0,0.0,0.0
841926dffffffff,41.0,10.0,0.0,0.0
8419281ffffffff,81.0,12.0,0.0,0.0
8419283ffffffff,17.0,3.0,0.0,0.0
8419287ffffffff,34.0,9.0,0.0,0.0
8419289ffffffff,50.0,7.0,0.0,0.0
841928dffffffff,120.0,16.0,0.0,0.0
8419293ffffffff,24.0,1.0,0.0,0.0
8419297ffffffff,23.0,2.0,0.0,0.0
84192a1ffffffff,21.0,6.0,0.0,0.0
84192a3ffffffff,21.0,2.0,0.0,0.0
84192a7ffffffff,36.0,11.0,0.0,0.0
84192abffffffff,24.0,19.0,0.0,0.0
84192b1ffffffff,247.0,212.0,0.0,0.0
84192b3ffffffff,84.0,12.0,0.0,0.0
84192b5ffffffff,170.0,159.0,0.0,0.0
84192b7ffffffff,302.0,91.0,0.0,0.0
84192b9ffffffff,2.0,0.0,0.0,0.0
84192bbffffffff,89.0,14.0,0.0,0.0
84192bdffffffff,2.0,2.0,0.0,0.0
84192c3ffffffff,24.0,3.0,0.0,0.0
84192c7ffffffff,12.0,0.0,0.0,0.0
84192cbffffffff,38.0,6.0,0.0,0.0
8419401ffffffff,615.0,109.0,0.0,0.0
8419403ffffffff,180.0,54.0,0.0,0.0
8419405ffffffff,353.0,34.0,0.0,0.0
8419407ffffffff,196.0,9.0,0.0,0.0
841940dffffffff,153.0,18.0,0.0,0.0
8419411ffffffff,680.0,214.0,0.0,0.0
8419413ffffffff,564.0,174.0,0.0,0.0
8419415ffffffff,1434.0,532.0,0.0,0.0
8419417ffffffff,102.0,22.0,0.0,0.0
841941bffffffff,224.0,88.0,0.0,0.0
841941dffffffff,32.0,16.0,0.0,0.0
8419421ffffffff,122.0,68.0,0.0,0.0
8419423ffffffff,280.0,254.0,0.0,0.0
8419425ffffffff,89.0,70.0,0.0,0.0
8419427ffffffff,158.0,113.0,0.0,0.0
8419429ffffffff,126.0,14.0,0.0,0.0
841942bffffffff,237.0,60.0,0.0,0.0
841942dffffffff,34.0,14.0,0.0,0.0
8419431ffffffff,146.0,12.0,0.0,0.0
8419433ffffffff,114.0,11.0,0.0,0.0
8419435ffffffff,117.0,60.0,0.0,0.0
8419437ffffffff,616.0,41.0,0.0,0.0
8419439ffffffff,117.0,33.0,0.0,0.0
841943bffffffff,118.0,64.0,0.0,0.0
841943dffffffff,110.0,87.0,0.0,0.0
8419461ffffffff,38.0,8.0,0.0,0.0
8419463ffffffff,8.0,0.0,0.0,0.0
8419465ffffffff,39.0,14.0,0.0,0.0
8419467ffffffff,17.0,5.0,0.0,0.0
841946bffffffff,87.0,13.0,0.0,0.0
841946dffffffff,21.0,2.0,0.0,0.0
8419481ffffffff,88.0,43.0,0.0,0.0
8419483ffffffff,11.0,4.0,0.0,0.0
8419485ffffffff,474.0,75.0,0.0,0.0
841948bffffffff,44.0,8.0,0.0,0.0
841948dffffffff,1026.0,115.0,0.0,0.0
8419495ffffffff,2.0,0.0,0.0,0.0
8419499ffffffff,3.0,0.0,0.0,0.0
84194a1ffffffff,55.0,6.0,0.0,0.0
84194a3ffffffff,4.0,0.0,0.0,0.0
84194a5ffffffff,279.0,25.0,0.0,0.0
84194a7ffffffff,59.0,0.0,0.0,0.0
84194a9ffffffff,68.0,6.0,0.0,0.0
84194abffffffff,188.0,51.0,0.0,0.0
84194adffffffff,393.0,80.0,0.0,0.0
84194b9ffffffff,107.0,21.0,0.0,0.0
84194c5ffffffff,448.0,140.0,0.0,0.0
84194cbffffffff,1.0,0.0,0.0,0.0
84194d1ffffffff,18.0,0.0,0.0,0.0
84194d3ffffffff,25.0,21.0,0.0,0.0
84194d5ffffffff,79.0,12.0,0.0,0.0
84194d7ffffffff,24.0,2.0,0.0,0.0
84194d9ffffffff,76.0,4.0,0.0,0.0
84194dbffffffff,79.0,5.0,0.0,0.0
84194ddffffffff,278.0,15.0,0.0,0.0
84194e1ffffffff,112.0,21.0,0.0,0.0
84194e3ffffffff,292.0,76.0,0.0,0.0
84194e5ffffffff,95.0,11.0,0.0,0.0
84194e7ffffffff,558.0,62.0,0.0,0.0
84194e9ffffffff,204.0,15.0,0.0,0.0
84194ebffffffff,55.0,2.0,0.0,0.0
84194edffffffff,84.0,9.0,0.0,0.0
8419501ffffffff,68.0,0.0,0.0,0.0
8419505ffffffff,2.0,0.0,0.0,0.0
8419507ffffffff,32.0,0.0,0.0,0.0
8419509ffffffff,2.0,0.0,0.0,0.0
841950bffffffff,2.0,2.0,0.0,0.0
841950dffffffff,4.0,2.0,0.0,0.0
8419511ffffffff,165.0,72.0,0.0,0.0
8419513ffffffff,45.0,16.0,0.0,0.0
8419517ffffffff,53.0,24.0,0.0,0.0
8419519ffffffff,57.0,25.0,0.0,0.0
841951bffffffff,241.0,93.0,0.0,0.0
841951dffffffff,4.0,0.0,0.0,0.0
8419521ffffffff,6.0,0.0,0.0,0.0
8419527ffffffff,161.0,43.0,0.0,0.0
8419529ffffffff,51.0,22.0,0.0,0.0
841952dffffffff,13.0,4.0,0.0,0.0
8419531ffffffff,20.0,6.0,0.0,0.0
8419533ffffffff,12.0,4.0,0.0,0.0
841953bffffffff,35.0,19.0,0.0,0.0
8419541ffffffff,4.0,4.0,0.0,0.0
8419543ffffffff,12.0,5.0,0.0,0.0
8419545ffffffff,3.0,1.0,0.0,0.0
8419547ffffffff,9.0,4.0,0.0,0.0
8419549ffffffff,6.0,2.0,0.0,0.0
841954bffffffff,9.0,5.0,0.0,0.0
841954dffffffff,8.0,0.0,0.0,0.0
8419551ffffffff,4.0,0.0,0.0,0.0
8419553ffffffff,39.0,5.0,0.0,0.0
8419555ffffffff,17.0,7.0,0.0,0.0
8419557ffffffff,89.0,39.0,0.0,0.0
8419559ffffffff,17.0,10.0,0.0,0.0
841955bffffffff,1.0,0.0,0.0,0.0
841955dffffffff,16.0,9.0,0.0,0.0
8419563ffffffff,9.0,8.0,0.0,0.0
8419565ffffffff,277.0,227.0,0.0,0.0
8419567ffffffff,23.0,4.0,0.0,0.0
8419569ffffffff,10.0,2.0,0.0,0.0
841956bffffffff,7.0,3.0,0.0,0.0
841956dffffffff,14.0,6.0,0.0,0.0
8419581ffffffff,140.0,25.0,0.0,0.0
8419583ffffffff,56.0,6.0,0.0,0.0
8419585ffffffff,4.0,2.0,0.0,0.0
8419587ffffffff,39.0,5.0,0.0,0.0
8419589ffffffff,12.0,6.0,0.0,0.0
841958bffffffff,9.0,2.0,0.0,0.0
8419591ffffffff,144.0,24.0,0.0,0.0
8419595ffffffff,9.0,0.0,0.0,0.0
8419597ffffffff,186.0,2.0,0.0,0.0
8419599ffffffff,7.0,3.0,0.0,0.0
841959bffffffff,319.0,40.0,0.0,0.0
84195a1ffffffff,20.0,3.0,0.0,0.0
84195a3ffffffff,2.0,0.0,0.0,0.0
84195a5ffffffff,2.0,0.0,0.0,0.0
84195a7ffffffff,2.0,0.0,0.0,0.0
84195abffffffff,14.0,2.0,0.0,0.0
84195b1ffffffff,4.0,0.0,0.0,0.0
84195b5ffffffff,7.0,0.0,0.0,0.0
84195b7ffffffff,13.0,2.0,0.0,0.0
84195b9ffffffff,2.0,0.0,0.0,0.0
84195bbffffffff,103.0,12.0,0.0,0.0
84195bdffffffff,15.0,2.0,0.0,0.0
84195c1ffffffff,15.0,4.0,0.0,0.0
84195c3ffffffff,24.0,0.0,0.0,0.0
84195c5ffffffff,15.0,1.0,0.0,0.0
84195c7ffffffff,11.0,5.0,0.0,0.0
84195c9ffffffff,154.0,31.0,0.0,0.0
84195cbffffffff,53.0,6.0,0.0,0.0
84195cdffffffff,7.0,0.0,0.0,0.0
84195d1ffffffff,26.0,6.0,0.0,0.0
84195d3ffffffff,136.0,35.0,0.0,0.0
84195d5ffffffff,33.0,0.0,0.0,0.0
84195d7ffffffff,14.0,4.0,0.0,0.0
84195d9ffffffff,200.0,83.0,0.0,0.0
84195dbffffffff,120.0,14.0,0.0,0.0
84195ddffffffff,25.0,0.0,0.0,0.0
84195e3ffffffff,2.0,0.0,0.0,0.0
84195e5ffffffff,8.0,0.0,0.0,0.0
84195e7ffffffff,5.0,4.0,0.0,0.0
84195edffffffff,7.0,2.0,0.0,0.0
8419681ffffffff,76.0,31.0,0.0,0.0
8419683ffffffff,201.0,89.0,0.0,0.0
8419689ffffffff,623.0,91.0,0.0,0.0
841968bffffffff,98.0,35.0,0.0,0.0
841968dffffffff,1.0,0.0,0.0,0.0
8419691ffffffff,56.0,10.0,0.0,0.0
8419693ffffffff,82.0,20.0,0.0,0.0
8419695ffffffff,163.0,46.0,0.0,0.0
8419697ffffffff,130.0,18.0,0.0,0.0
8419699ffffffff,21.0,0.0,0.0,0.0
841969bffffffff,9.0,0.0,0.0,0.0
841969dffffffff,205.0,51.0,0.0,0.0
84196b1ffffffff,98.0,15.0,0.0,0.0
84196b3ffffffff,164.0,46.0,0.0,0.0
84196b7ffffffff,54.0,6.0,0.0,0.0
84196b9ffffffff,54.0,8.0,0.0,0.0
84196bbffffffff,176.0,23.0,0.0,0.0
84196c3ffffffff,10.0,0.0,0.0,0.0
84196d1ffffffff,23.0,2.0,0.0,0.0
84196d3ffffffff,73.0,8.0,0.0,0.0
84196d5ffffffff,173.0,73.0,0.0,0.0
84196d7ffffffff,55.0,5.0,0.0,0.0
84196d9ffffffff,129.0,27.0,0.0,0.0
84196dbffffffff,16.0,0.0,0.0,0.0
84196ddffffffff,203.0,33.0,0.0,0.0
84196e1ffffffff,3.0,3.0,0.0,0.0
84196e9ffffffff,1.0,0.0,0.0,0.0
8419721ffffffff,137.0,53.0,0.0,0.0
8419723ffffffff,231.0,50.0,0.0,0.0
8419725ffffffff,74.0,12.0,0.0,0.0
8419727ffffffff,114.0,13.0,0.0,0.0
8419729ffffffff,118.0,28.0,0.0,0.0
841972bffffffff,100.0,16.0,0.0,0.0
841972dffffffff,34.0,10.0,0.0,0.0
8419731ffffffff,9.0,0.0,0.0,0.0
8419733ffffffff,192.0,2.0,0.0,0.0
8419737ffffffff,12.0,4.0,0.0,0.0
8419739ffffffff,137.0,24.0,0.0,0.0
841973bffffffff,142.0,7.0,0.0,0.0
841973dffffffff,18.0,8.0,0.0,0.0
8419761ffffffff,4.0,3.0,0.0,0.0
8419763ffffffff,34.0,2.0,0.0,0.0
8419765ffffffff,37.0,2.0,0.0,0.0
8419767ffffffff,57.0,7.0,0.0,0.0
8419769ffffffff,91.0,29.0,0.0,0.0
841976bffffffff,51.0,6.0,0.0,0.0
841976dffffffff,3.0,1.0,0.0,0.0
841e005ffffffff,4.0,0.0,0.0,0.0
841e009ffffffff,4.0,0.0,0.0,0.0
841e015ffffffff,4.0,0.0,0.0,0.0
841e021ffffffff,14.0,0.0,0.0,0.0
841e023ffffffff,57.0,13.0,0.0,0.0
841e025ffffffff,27.0,7.0,0.0,0.0
841e029ffffffff,29.0,0.0,0.0,0.0
841e02bffffffff,14.0,0.0,0.0,0.0
841e02dffffffff,146.0,33.0,0.0,0.0
841e031ffffffff,15.0,7.0,0.0,0.0
841e035ffffffff,3.0,0.0,0.0,0.0
841e037ffffffff,56.0,28.0,0.0,0.0
841e039ffffffff,2.0,0.0,0.0,0.0
841e03dffffffff,1.0,0.0,0.0,0.0
841e041ffffffff,39.0,3.0,0.0,0.0
841e045ffffffff,125.0,0.0,0.0,0.0
841e047ffffffff,27.0,0.0,0.0,0.0
841e04bffffffff,13.0,5.0,0.0,0.0
841e04dffffffff,6.0,2.0,0.0,0.0
841e051ffffffff,6.0,0.0,0.0,0.0
841e057ffffffff,2.0,0.0,0.0,0.0
841e059ffffffff,39.0,0.0,0.0,0.0
841e05bffffffff,14.0,0.0,0.0,0.0
841e05dffffffff,29.0,0.0,0.0,0.0
841e061ffffffff,158.0,8.0,0.0,0.0
841e063ffffffff,19.0,0.0,0.0,0.0
841e065ffffffff,1.0,0.0,0.0,0.0
841e067ffffffff,48.0,0.0,0.0,0.0
841e069ffffffff,27.0,0.0,0.0,0.0
841e06bffffffff,17.0,0.0,0.0,0.0
841e06dffffffff,2.0,0.0,0.0,0.0
841e085ffffffff,10.0,3.0,0.0,0.0
841e08dffffffff,10.0,7.0,0.0,0.0
841e0a1ffffffff,4.0,0.0,0.0,0.0
841e0a9ffffffff,126.0,42.0,0.0,0.0
841e0abffffffff,4.0,0.0,0.0,0.0
