cell_id,Rissa tridactyla,Rissa tridactyla tridactyla,Rissa tridactyla pollicaris
82184ffffffffff,124.0,0.0,0.0
82185ffffffffff,38.0,0.0,0.0
821867fffffffff,4.0,0.0,0.0
82186ffffffffff,1.0,0.0,0.0
821877fffffffff,6.0,0.0,0.0
82190ffffffffff,19.0,0.0,0.0
821927fffffffff,2.0,2.0,0.0
82192ffffffffff,4.0,2.0,0.0
821947fffffffff,5.0,0.0,0.0
82194ffffffffff,41.0,35.0,0.0
821957fffffffff,9.0,3.0,0.0
82195ffffffffff,7.0,0.0,0.0
821967fffffffff,2.0,0.0,0.0
82196ffffffffff,7.0,0.0,0.0
821aa7fffffffff,302.0,0.0,0.0
821b87fffffffff,1.0,0.0,0.0
821b9ffffffffff,5.0,0.0,0.0
821d27fffffffff,4.0,0.0,0.0
821e07fffffffff,11.0,0.0,0.0
821e0ffffffffff,6.0,1.0,0.0
821e17fffffffff,23.0,0.0,0.0
821e1ffffffffff,7.0,0.0,0.0
821e27fffffffff,3.0,0.0,0.0
821e37fffffffff,12.0,0.0,0.0
821e5ffffffffff,3.0,0.0,0.0
821ea7fffffffff,3.0,0.0,0.0
821eb7fffffffff,4.0,0.0,0.0
821ec7fffffffff,2.0,0.0,0.0
821ecffffffffff,1.0,0.0,0.0
821ed7fffffffff,3.0,0.0,0.0
821edffffffffff,4.0,0.0,0.0
821f0ffffffffff,7.0,0.0,0.0
821f17fffffffff,6.0,0.0,0.0
821f1ffffffffff,9.0,0.0,0.0
821f27fffffffff,2.0,0.0,0.0
821f2ffffffffff,12.0,0.0,0.0
821f37fffffffff,23.0,0.0,0.0
821f4ffffffffff,2.0,0.0,0.0
821f57fffffffff,4.0,0.0,0.0
821f67fffffffff,1.0,0.0,0.0
821f77fffffffff,13.0,0.0,0.0
821f87fffffffff,9.0,0.0,0.0
821f8ffffffffff,2.0,2.0,0.0
821f97fffffffff,2.0,0.0,0.0
821fa7fffffffff,1.0,0.0,0.0
821faffffffffff,2.0,0.0,0.0
821fb7fffffffff,6.0,0.0,0.0
8222d7fffffffff,49.0,0.0,4.0
8222dffffffffff,43.0,0.0,39.0
822437fffffffff,1.0,0.0,0.0
82248ffffffffff,2.0,0.0,0.0
822607fffffffff,16.0,0.0,0.0
82260ffffffffff,1.0,0.0,0.0
822617fffffffff,12.0,0.0,0.0
82261ffffffffff,1.0,0.0,0.0
82262ffffffffff,3.0,0.0,0.0
822647fffffffff,22.0,0.0,0.0
82264ffffffffff,60.0,0.0,0.0
822657fffffffff,13.0,0.0,0.0
82265ffffffffff,6.0,0.0,0.0
822667fffffffff,146.0,2.0,0.0
82266ffffffffff,11.0,0.0,0.0
822677fffffffff,42.0,0.0,0.0
822687fffffffff,119.0,0.0,0.0
82268ffffffffff,183.0,0.0,0.0
822697fffffffff,4.0,0.0,0.0
82269ffffffffff,2.0,0.0,0.0
8226affffffffff,28.0,0.0,0.0
8226b7fffffffff,3.0,0.0,0.0
8226c7fffffffff,5.0,0.0,0.0
8226cffffffffff,22.0,0.0,0.0
8226dffffffffff,29.0,0.0,0.0
8226e7fffffffff,142.0,0.0,0.0
8226effffffffff,9.0,0.0,0.0
822707fffffffff,2.0,0.0,0.0
82270ffffffffff,2.0,0.0,0.0
82271ffffffffff,2.0,0.0,0.0
822747fffffffff,15.0,0.0,0.0
82274ffffffffff,132.0,0.0,0.0
822757fffffffff,56.0,0.0,0.0
82275ffffffffff,89.0,0.0,0.0
822767fffffffff,17.0,0.0,0.0
82276ffffffffff,16.0,0.0,0.0
822777fffffffff,6.0,0.0,0.0
8227a7fffffffff,4.0,2.0,0.0
8227affffffffff,32.0,0.0,0.0
822807fffffffff,122.0,0.0,0.0
82281ffffffffff,9.0,0.0,0.0
822837fffffffff,921.0,0.0,3.0
82288ffffffffff,12.0,0.0,0.0
822897fffffffff,7.0,0.0,2.0
8228c7fffffffff,100.0,0.0,1.0
8228cffffffffff,15.0,0.0,0.0
8228d7fffffffff,106.0,0.0,0.0
8228dffffffffff,16.0,0.0,0.0
8228f7fffffffff,90.0,0.0,0.0
822917fffffffff,26.0,0.0,0.0
82291ffffffffff,35.0,0.0,0.0
822987fffffffff,50.0,0.0,0.0
82298ffffffffff,15.0,0.0,0.0
822997fffffffff,1.0,0.0,0.0
8229a7fffffffff,286.0,0.0,0.0
8229affffffffff,34.0,0.0,0.0
8229b7fffffffff,81.0,0.0,0.0
822a07fffffffff,59.0,0.0,0.0
822a17fffffffff,901.0,4.0,0.0
822a1ffffffffff,804.0,0.0,0.0
822a37fffffffff,483.0,3.0,0.0
822a4ffffffffff,3.0,0.0,0.0
822a87fffffffff,2.0,0.0,0.0
822a8ffffffffff,8.0,0.0,0.0
822a97fffffffff,168.0,3.0,0.0
822a9ffffffffff,11.0,0.0,0.0
822aa7fffffffff,31.0,0.0,0.0
822aaffffffffff,120.0,0.0,0.0
822ab7fffffffff,206.0,0.0,0.0
822ad7fffffffff,44.0,1.0,0.0
822af7fffffffff,137.0,0.0,0.0
822b07fffffffff,22.0,0.0,0.0
822b0ffffffffff,53.0,0.0,0.0
822b17fffffffff,160.0,0.0,0.0
822b1ffffffffff,128.0,0.0,0.0
822b27fffffffff,15.0,0.0,0.0
822b2ffffffffff,13.0,0.0,0.0
822b37fffffffff,48.0,0.0,0.0
822b87fffffffff,53.0,0.0,0.0
822b8ffffffffff,55.0,0.0,0.0
822b9ffffffffff,667.0,7.0,0.0
822ba7fffffffff,7.0,0.0,0.0
822baffffffffff,112.0,0.0,0.0
822c0ffffffffff,22.0,0.0,0.0
822c27fffffffff,5.0,0.0,0.0
822c97fffffffff,2.0,0.0,0.0
822cc7fffffffff,4.0,0.0,0.0
822d0ffffffffff,1.0,0.0,0.0
822da7fffffffff,11.0,0.0,0.0
822db7fffffffff,15.0,2.0,0.0
822e67fffffffff,3.0,0.0,0.0
8230d7fffffffff,1.0,0.0,0.0
82318ffffffffff,3.0,0.0,0.0
8231affffffffff,7.0,0.0,0.0
823427fffffffff,15.0,0.0,0.0
823437fffffffff,20.0,0.0,0.0
82344ffffffffff,3.0,0.0,0.0
823467fffffffff,2.0,0.0,0.0
82346ffffffffff,7.0,0.0,0.0
82351ffffffffff,35.0,0.0,0.0
8235affffffffff,5.0,0.0,0.0
823827fffffffff,4.0,0.0,0.0
823907fffffffff,15.0,0.0,0.0
82390ffffffffff,6.0,0.0,0.0
823917fffffffff,76.0,0.0,0.0
82391ffffffffff,53.0,0.0,0.0
823927fffffffff,54.0,0.0,0.0
82392ffffffffff,25.0,0.0,0.0
823937fffffffff,95.0,0.0,0.0
823947fffffffff,9.0,0.0,0.0
823957fffffffff,77.0,0.0,0.0
82395ffffffffff,3.0,0.0,0.0
823967fffffffff,10.0,0.0,0.0
823977fffffffff,11.0,0.0,0.0
823997fffffffff,2.0,2.0,0.0
823c8ffffffffff,1.0,0.0,0.0
823e6ffffffffff,4.0,0.0,0.0
823f67fffffffff,1.0,0.0,0.0
824077fffffffff,2.0,0.0,0.0
8240e7fffffffff,2.0,0.0,0.0
824107fffffffff,2.0,0.0,0.0
82410ffffffffff,2.0,0.0,0.0
824237fffffffff,2.0,0.0,0.0
824417fffffffff,3.0,0.0,0.0
82441ffffffffff,138.0,8.0,0.0
824447fffffffff,6.0,0.0,0.0
82444ffffffffff,2.0,0.0,0.0
824457fffffffff,2.0,0.0,0.0
82445ffffffffff,18.0,0.0,0.0
824467fffffffff,16.0,0.0,0.0
82446ffffffffff,70.0,0.0,0.0
824477fffffffff,15.0,0.0,0.0
8244a7fffffffff,2.0,0.0,0.0
8244affffffffff,56.0,0.0,0.0
8244b7fffffffff,1.0,0.0,0.0
8244c7fffffffff,12.0,0.0,0.0
8244cffffffffff,4.0,0.0,0.0
8244d7fffffffff,24.0,0.0,0.0
8244dffffffffff,9.0,0.0,0.0
8244effffffffff,25.0,2.0,0.0
8244f7fffffffff,14.0,0.0,0.0
8247a7fffffffff,2.0,0.0,0.0
82480ffffffffff,2.0,0.0,0.0
824827fffffffff,2.0,0.0,0.0
824837fffffffff,2.0,0.0,0.0
82485ffffffffff,6.0,0.0,0.0
82488ffffffffff,27.0,0.0,0.0
824897fffffffff,31.0,0.0,0.0
82489ffffffffff,18.0,0.0,0.0
8248a7fffffffff,25.0,0.0,0.0
8248b7fffffffff,17.0,0.0,0.0
8248c7fffffffff,23.0,0.0,0.0
8248cffffffffff,11.0,0.0,0.0
8248d7fffffffff,1.0,0.0,0.0
8248dffffffffff,14.0,0.0,0.0
8248effffffffff,27.0,0.0,0.0
8248f7fffffffff,2.0,0.0,0.0
824997fffffffff,2.0,0.0,0.0
824b77fffffffff,4.0,0.0,4.0
824ba7fffffffff,5.0,0.0,4.0
826007fffffffff,1.0,0.0,0.0
82608ffffffffff,4.0,0.0,0.0
8260affffffffff,1.0,0.0,0.0
82658ffffffffff,31.0,0.0,6.0
826757fffffffff,2.0,0.0,0.0
