cell_id,Dryobates pubescens,Dryobates pubescens pubescens/medianus,Dryobates pubescens leucurus/glacialis,Dryobates pubescens gairdnerii/turati
8426811ffffffff,2.0,0.0,0.0,0.0
8426813ffffffff,6.0,5.0,0.0,0.0
8426817ffffffff,2.0,0.0,0.0,0.0
8426819ffffffff,113.0,3.0,0.0,0.0
842681bffffffff,31.0,7.0,0.0,0.0
8426835ffffffff,2.0,0.0,0.0,0.0
8426853ffffffff,17.0,17.0,0.0,0.0
8426857ffffffff,3.0,0.0,0.0,0.0
8426881ffffffff,7.0,7.0,0.0,0.0
8426889ffffffff,4.0,0.0,0.0,0.0
842688dffffffff,2.0,1.0,0.0,0.0
8426891ffffffff,6.0,1.0,5.0,0.0
8426893ffffffff,3.0,0.0,2.0,0.0
8426899ffffffff,2.0,0.0,0.0,0.0
842689dffffffff,8.0,7.0,0.0,0.0
84268a1ffffffff,2.0,0.0,0.0,0.0
84268abffffffff,2.0,0.0,0.0,0.0
84268bbffffffff,6.0,6.0,0.0,0.0
84268bdffffffff,1.0,0.0,0.0,0.0
84268c1ffffffff,2.0,0.0,0.0,0.0
84268c5ffffffff,2.0,2.0,0.0,0.0
84268c7ffffffff,14.0,0.0,3.0,0.0
84268c9ffffffff,3.0,3.0,0.0,0.0
84268cdffffffff,249.0,203.0,13.0,0.0
84268d3ffffffff,2.0,0.0,2.0,0.0
84268d5ffffffff,7.0,0.0,5.0,0.0
84268d7ffffffff,5.0,2.0,2.0,0.0
84268dbffffffff,2.0,0.0,2.0,0.0
84268e1ffffffff,2.0,0.0,0.0,0.0
8426905ffffffff,6.0,0.0,0.0,0.0
8426909ffffffff,1.0,0.0,1.0,0.0
8426947ffffffff,2.0,0.0,0.0,0.0
842695bffffffff,2.0,0.0,0.0,0.0
8426961ffffffff,31.0,0.0,19.0,0.0
8426963ffffffff,18.0,0.0,2.0,0.0
8426967ffffffff,4.0,0.0,3.0,0.0
8426969ffffffff,44.0,0.0,2.0,0.0
842696bffffffff,53.0,0.0,14.0,0.0
8426983ffffffff,2.0,0.0,0.0,0.0
84269d5ffffffff,1.0,0.0,0.0,0.0
84269ebffffffff,2.0,0.0,0.0,0.0
8426a19ffffffff,5.0,2.0,0.0,0.0
8426a81ffffffff,5.0,0.0,0.0,0.0
8426a83ffffffff,1.0,0.0,1.0,0.0
8426a87ffffffff,7.0,1.0,0.0,0.0
8426a8bffffffff,6.0,0.0,0.0,0.0
8426a97ffffffff,6.0,3.0,0.0,0.0
8426a9dffffffff,1.0,0.0,0.0,0.0
8426aa1ffffffff,3.0,0.0,1.0,0.0
8426aa5ffffffff,28.0,14.0,1.0,2.0
8426aa7ffffffff,17.0,0.0,6.0,0.0
8426aa9ffffffff,10.0,2.0,3.0,0.0
8426aabffffffff,3.0,0.0,3.0,0.0
8426aadffffffff,6.0,4.0,2.0,0.0
8426ab5ffffffff,2.0,0.0,0.0,0.0
8426ab7ffffffff,2.0,0.0,2.0,0.0
8426abbffffffff,5.0,0.0,1.0,0.0
8426ad7ffffffff,2.0,0.0,0.0,0.0
8426ae9ffffffff,3.0,3.0,0.0,0.0
8426b0bffffffff,2.0,0.0,2.0,0.0
8426b65ffffffff,1.0,0.0,1.0,0.0
8426c23ffffffff,2.0,2.0,0.0,0.0
8426c49ffffffff,2.0,0.0,0.0,0.0
8426c81ffffffff,1.0,1.0,0.0,0.0
8426c87ffffffff,1.0,0.0,0.0,0.0
8426c95ffffffff,1.0,0.0,0.0,0.0
8426c9dffffffff,1.0,0.0,0.0,0.0
8426cb9ffffffff,1.0,0.0,0.0,0.0
8426d15ffffffff,6.0,0.0,0.0,0.0
8426d1dffffffff,1.0,0.0,0.0,0.0
8426d2bffffffff,2.0,2.0,0.0,0.0
8426d31ffffffff,2.0,0.0,0.0,0.0
8426d35ffffffff,14.0,4.0,2.0,0.0
8426d37ffffffff,2.0,0.0,0.0,0.0
8426d45ffffffff,2.0,0.0,2.0,0.0
8426d47ffffffff,3.0,0.0,3.0,0.0
8426d4bffffffff,3.0,0.0,2.0,0.0
8426d4dffffffff,2.0,0.0,2.0,0.0
8426d5bffffffff,1.0,0.0,0.0,0.0
8426d6bffffffff,30.0,13.0,2.0,0.0
8426d85ffffffff,1.0,0.0,0.0,0.0
8426de5ffffffff,2.0,0.0,0.0,0.0
8426de7ffffffff,7.0,0.0,0.0,0.0
8426dedffffffff,4.0,0.0,0.0,0.0
8426e21ffffffff,3.0,0.0,0.0,0.0
8426e2bffffffff,1.0,0.0,0.0,0.0
8426e2dffffffff,1.0,0.0,0.0,0.0
8426e53ffffffff,2.0,2.0,0.0,0.0
8426e57ffffffff,3.0,2.0,0.0,0.0
8426e5bffffffff,2.0,0.0,0.0,0.0
8426e6dffffffff,2.0,0.0,0.0,0.0
8426eddffffffff,3.0,0.0,0.0,0.0
8426f25ffffffff,18.0,0.0,13.0,0.0
8426f27ffffffff,9.0,7.0,2.0,0.0
8426f2dffffffff,6.0,2.0,2.0,0.0
8427097ffffffff,11.0,0.0,0.0,0.0
84270bbffffffff,1.0,0.0,0.0,0.0
8427405ffffffff,2.0,0.0,0.0,0.0
8427407ffffffff,2.0,0.0,0.0,0.0
8427409ffffffff,1.0,0.0,0.0,0.0
842740dffffffff,1.0,0.0,0.0,0.0
8427411ffffffff,7.0,0.0,0.0,0.0
8427417ffffffff,2.0,0.0,0.0,0.0
8427419ffffffff,26.0,0.0,0.0,0.0
842741bffffffff,18.0,0.0,0.0,0.0
8427435ffffffff,2.0,0.0,0.0,0.0
8427441ffffffff,3.0,0.0,0.0,0.0
8427445ffffffff,4.0,0.0,0.0,0.0
8427447ffffffff,1.0,0.0,0.0,0.0
8427449ffffffff,2.0,0.0,0.0,0.0
842744bffffffff,1.0,1.0,0.0,0.0
8427453ffffffff,6.0,0.0,0.0,0.0
842745bffffffff,5.0,0.0,0.0,0.0
8427461ffffffff,1.0,0.0,0.0,0.0
8427469ffffffff,4.0,0.0,0.0,0.0
8427481ffffffff,59.0,0.0,0.0,0.0
8427485ffffffff,30.0,0.0,0.0,0.0
8427487ffffffff,17.0,0.0,0.0,0.0
8427489ffffffff,2.0,0.0,0.0,0.0
842748bffffffff,21.0,0.0,0.0,0.0
842748dffffffff,798.0,0.0,0.0,0.0
8427491ffffffff,13.0,0.0,0.0,0.0
8427493ffffffff,2.0,0.0,0.0,0.0
8427497ffffffff,2.0,0.0,0.0,0.0
8427499ffffffff,110.0,0.0,0.0,0.0
842749bffffffff,15.0,0.0,0.0,0.0
842749dffffffff,24.0,0.0,0.0,0.0
84274a3ffffffff,2.0,0.0,0.0,0.0
84274abffffffff,32.0,0.0,0.0,0.0
84274b1ffffffff,2.0,0.0,0.0,0.0
84274b5ffffffff,46.0,0.0,0.0,0.0
84274b9ffffffff,2.0,0.0,0.0,0.0
84274bdffffffff,10.0,0.0,0.0,0.0
84274c1ffffffff,12.0,0.0,0.0,0.0
84274c7ffffffff,3.0,0.0,0.0,0.0
84274c9ffffffff,4.0,0.0,0.0,0.0
84274cbffffffff,19.0,0.0,0.0,0.0
84274cdffffffff,2.0,0.0,0.0,0.0
84274d1ffffffff,4.0,0.0,0.0,0.0
84274d3ffffffff,67.0,0.0,0.0,0.0
84274d5ffffffff,17.0,0.0,0.0,0.0
84274d7ffffffff,54.0,0.0,0.0,0.0
84274d9ffffffff,12.0,0.0,0.0,0.0
84274dbffffffff,79.0,0.0,0.0,0.0
84274ddffffffff,15.0,1.0,0.0,0.0
84274e1ffffffff,2.0,0.0,0.0,0.0
84274e3ffffffff,64.0,0.0,0.0,0.0
84274ebffffffff,2.0,0.0,0.0,0.0
8427527ffffffff,2.0,2.0,0.0,0.0
8427529ffffffff,1.0,0.0,0.0,0.0
8427541ffffffff,2.0,0.0,0.0,0.0
842754dffffffff,1.0,1.0,0.0,0.0
8427569ffffffff,5.0,3.0,0.0,0.0
8427581ffffffff,7.0,0.0,0.0,0.0
8427583ffffffff,11.0,0.0,0.0,0.0
8427585ffffffff,4.0,0.0,0.0,0.0
8427587ffffffff,10.0,0.0,0.0,0.0
842758dffffffff,2.0,0.0,0.0,0.0
8427593ffffffff,29.0,9.0,0.0,0.0
8427597ffffffff,1.0,0.0,0.0,0.0
842759dffffffff,2.0,0.0,0.0,0.0
84275a1ffffffff,1.0,0.0,0.0,0.0
84275a3ffffffff,2.0,0.0,0.0,0.0
84275a9ffffffff,2.0,0.0,0.0,0.0
84275b5ffffffff,6.0,0.0,0.0,0.0
84275c1ffffffff,2.0,0.0,0.0,0.0
84275cbffffffff,2.0,0.0,0.0,0.0
84275cdffffffff,3.0,0.0,0.0,0.0
84275d1ffffffff,5.0,0.0,0.0,0.0
84275d7ffffffff,6.0,0.0,0.0,0.0
84275d9ffffffff,3.0,0.0,0.0,0.0
84275ddffffffff,3.0,0.0,0.0,0.0
84275e9ffffffff,4.0,0.0,0.0,0.0
84275ebffffffff,2.0,0.0,0.0,0.0
8427631ffffffff,7.0,0.0,0.0,0.0
8427633ffffffff,4.0,0.0,0.0,0.0
8427637ffffffff,9.0,1.0,0.0,0.0
842763bffffffff,3.0,0.0,0.0,0.0
84276a1ffffffff,12.0,1.0,0.0,0.0
84276a5ffffffff,2.0,0.0,0.0,0.0
84276a7ffffffff,3.0,0.0,0.0,0.0
84276a9ffffffff,1.0,0.0,0.0,0.0
84276adffffffff,3.0,0.0,0.0,0.0
84276b1ffffffff,5.0,0.0,0.0,0.0
84276b5ffffffff,1.0,0.0,0.0,0.0
84276b7ffffffff,37.0,1.0,0.0,0.0
84276b9ffffffff,4.0,0.0,0.0,0.0
84276bbffffffff,3.0,0.0,0.0,0.0
84276bdffffffff,9.0,0.0,0.0,0.0
84276e1ffffffff,2.0,2.0,0.0,0.0
84276e5ffffffff,1.0,1.0,0.0,0.0
84276edffffffff,24.0,0.0,0.0,0.0
8427701ffffffff,3.0,0.0,0.0,0.0
8427705ffffffff,1.0,0.0,0.0,0.0
842771dffffffff,4.0,0.0,0.0,0.0
842773bffffffff,16.0,0.0,0.0,0.0
8427801ffffffff,2.0,1.0,0.0,0.0
84278b5ffffffff,2.0,2.0,0.0,0.0
8427905ffffffff,1.0,0.0,1.0,0.0
842790dffffffff,2.0,0.0,0.0,0.0
842795bffffffff,2.0,0.0,0.0,0.0
842798dffffffff,2.0,2.0,0.0,0.0
84279c3ffffffff,1.0,1.0,0.0,0.0
8427a01ffffffff,3.0,0.0,0.0,0.0
8427aa3ffffffff,1.0,0.0,0.0,0.0
8427ae5ffffffff,2.0,0.0,0.0,0.0
8427b13ffffffff,1.0,0.0,0.0,0.0
8428069ffffffff,1.0,0.0,0.0,0.0
842806dffffffff,3.0,0.0,0.0,3.0
8428149ffffffff,67.0,0.0,0.0,63.0
842814dffffffff,8.0,0.0,0.0,8.0
8428151ffffffff,19.0,0.0,0.0,0.0
8428153ffffffff,1.0,0.0,0.0,0.0
8428157ffffffff,16.0,0.0,0.0,0.0
842815dffffffff,3.0,0.0,0.0,0.0
842818dffffffff,4.0,0.0,0.0,4.0
84281b3ffffffff,2.0,0.0,0.0,0.0
84281e1ffffffff,2.0,0.0,0.0,0.0
84281e5ffffffff,6.0,0.0,0.0,0.0
84281e9ffffffff,4.0,0.0,0.0,1.0
84281ebffffffff,3.0,0.0,0.0,1.0
8428301ffffffff,2.0,0.0,0.0,2.0
8428303ffffffff,3.0,0.0,0.0,0.0
8428305ffffffff,18.0,0.0,0.0,0.0
8428307ffffffff,2.0,0.0,0.0,0.0
8428309ffffffff,12.0,0.0,0.0,8.0
842830bffffffff,19.0,0.0,0.0,8.0
842830dffffffff,2.0,0.0,0.0,2.0
8428321ffffffff,50.0,0.0,0.0,50.0
8428323ffffffff,192.0,0.0,0.0,192.0
8428327ffffffff,467.0,0.0,0.0,465.0
8428329ffffffff,29.0,0.0,0.0,0.0
8428335ffffffff,1.0,0.0,0.0,0.0
8428341ffffffff,7.0,0.0,0.0,4.0
8428347ffffffff,1.0,0.0,0.0,0.0
842834dffffffff,15.0,0.0,0.0,2.0
8428357ffffffff,19.0,0.0,0.0,0.0
8428361ffffffff,350.0,0.0,0.0,0.0
8428363ffffffff,1539.0,0.0,0.0,0.0
8428367ffffffff,613.0,0.0,0.0,0.0
842836bffffffff,53.0,0.0,0.0,0.0
8428803ffffffff,2.0,0.0,0.0,0.0
8428809ffffffff,3.0,0.0,3.0,0.0
8428813ffffffff,7.0,0.0,7.0,0.0
8428817ffffffff,3.0,0.0,3.0,0.0
8428843ffffffff,3.0,0.0,0.0,0.0
8428847ffffffff,48.0,0.0,0.0,0.0
842885dffffffff,2.0,0.0,2.0,0.0
842888bffffffff,15.0,0.0,4.0,1.0
842888dffffffff,2.0,0.0,0.0,0.0
842889bffffffff,3.0,0.0,2.0,1.0
84288bbffffffff,3.0,0.0,3.0,0.0
84288c5ffffffff,6.0,0.0,5.0,0.0
84288d1ffffffff,2.0,0.0,2.0,0.0
84288d5ffffffff,4.0,0.0,4.0,0.0
84288e3ffffffff,1.0,0.0,0.0,0.0
84288e7ffffffff,8.0,0.0,8.0,0.0
8428923ffffffff,2.0,0.0,0.0,0.0
8428937ffffffff,4.0,0.0,4.0,0.0
8428941ffffffff,2.0,0.0,2.0,0.0
8428945ffffffff,4.0,0.0,0.0,0.0
8428947ffffffff,3.0,0.0,0.0,0.0
842894bffffffff,2.0,0.0,0.0,0.0
8428985ffffffff,1.0,0.0,0.0,0.0
8428987ffffffff,2.0,0.0,2.0,0.0
842898dffffffff,3.0,0.0,0.0,0.0
84289abffffffff,3.0,0.0,0.0,0.0
84289b7ffffffff,2.0,0.0,2.0,0.0
84289ebffffffff,1.0,0.0,0.0,0.0
8428a11ffffffff,1.0,0.0,0.0,0.0
8428a93ffffffff,2.0,0.0,2.0,0.0
8428b57ffffffff,2.0,0.0,2.0,0.0
8428b6dffffffff,10.0,0.0,2.0,0.0
8428c61ffffffff,3.0,0.0,0.0,2.0
8428d07ffffffff,1.0,0.0,0.0,1.0
8428d1bffffffff,1.0,0.0,0.0,0.0
8428d41ffffffff,2.0,0.0,0.0,2.0
8428d4bffffffff,2.0,0.0,0.0,2.0
8428d59ffffffff,1.0,0.0,0.0,0.0
8428de9ffffffff,3.0,0.0,0.0,2.0
8428dedffffffff,2.0,0.0,0.0,2.0
8428f01ffffffff,1.0,0.0,0.0,0.0
8428f05ffffffff,4.0,0.0,0.0,0.0
8428f0bffffffff,1.0,0.0,0.0,1.0
8428f15ffffffff,2.0,0.0,0.0,0.0
8428f17ffffffff,6.0,0.0,0.0,6.0
8428f21ffffffff,2.0,0.0,2.0,0.0
8428f27ffffffff,9.0,0.0,0.0,9.0
8428f29ffffffff,5.0,0.0,0.0,1.0
8428f37ffffffff,4.0,0.0,0.0,4.0
8428f43ffffffff,3.0,0.0,0.0,0.0
8428f49ffffffff,2.0,0.0,0.0,0.0
8428f4bffffffff,6.0,0.0,0.0,2.0
8428f5dffffffff,2.0,0.0,0.0,2.0
8428f67ffffffff,16.0,0.0,16.0,0.0
84291a7ffffffff,9.0,0.0,0.0,5.0
842982bffffffff,2.0,0.0,0.0,0.0
8429863ffffffff,3.0,0.0,0.0,0.0
8429867ffffffff,2.0,0.0,0.0,0.0
8429869ffffffff,18.0,0.0,0.0,0.0
842986bffffffff,3.0,0.0,0.0,0.0
8429883ffffffff,2.0,0.0,2.0,0.0
8429891ffffffff,6.0,0.0,0.0,5.0
842989bffffffff,18.0,0.0,0.0,18.0
84298c1ffffffff,3.0,0.0,0.0,0.0
84298c3ffffffff,9.0,0.0,0.0,0.0
84298c9ffffffff,26.0,0.0,0.0,0.0
84298cbffffffff,16.0,0.0,0.0,0.0
84298cdffffffff,2.0,0.0,0.0,0.0
84298d5ffffffff,18.0,0.0,0.0,0.0
84298d7ffffffff,4.0,0.0,1.0,0.0
84298ddffffffff,146.0,0.0,0.0,0.0
8429907ffffffff,4.0,0.0,0.0,0.0
8429909ffffffff,1.0,0.0,0.0,0.0
842990bffffffff,9.0,0.0,0.0,0.0
8429923ffffffff,2.0,0.0,2.0,0.0
8429935ffffffff,2.0,0.0,2.0,0.0
8429945ffffffff,2.0,0.0,2.0,0.0
8429955ffffffff,11.0,0.0,0.0,0.0
8429957ffffffff,6.0,0.0,0.0,0.0
84299cdffffffff,1.0,0.0,0.0,0.0
8429a01ffffffff,3.0,0.0,0.0,0.0
8429a03ffffffff,3.0,0.0,0.0,0.0
8429a05ffffffff,7.0,0.0,0.0,0.0
8429a07ffffffff,2.0,0.0,0.0,0.0
8429a0bffffffff,2.0,0.0,0.0,0.0
8429a1dffffffff,3.0,0.0,0.0,3.0
8429a41ffffffff,5.0,0.0,0.0,0.0
8429a43ffffffff,2.0,0.0,0.0,0.0
8429a47ffffffff,2.0,0.0,0.0,2.0
8429a4dffffffff,14.0,0.0,0.0,2.0
8429a57ffffffff,3.0,0.0,0.0,2.0
8429a97ffffffff,2.0,0.0,0.0,0.0
8429a9bffffffff,4.0,0.0,0.0,2.0
8429aa7ffffffff,6.0,0.0,0.0,0.0
8429ab9ffffffff,2.0,0.0,0.0,0.0
8429ad1ffffffff,2.0,0.0,0.0,0.0
8429addffffffff,3.0,0.0,0.0,0.0
8429ae3ffffffff,2.0,0.0,0.0,0.0
8429b21ffffffff,2.0,0.0,2.0,0.0
8429b29ffffffff,2.0,0.0,1.0,0.0
8429b2dffffffff,21.0,0.0,0.0,0.0
8429b67ffffffff,1.0,0.0,0.0,0.0
8429b6bffffffff,2.0,0.0,0.0,0.0
842a04bffffffff,2.0,2.0,0.0,0.0
842a101ffffffff,49.0,4.0,0.0,0.0
842a103ffffffff,2.0,2.0,0.0,0.0
842a105ffffffff,5.0,0.0,0.0,0.0
842a107ffffffff,7.0,4.0,0.0,0.0
842a109ffffffff,24.0,22.0,0.0,0.0
842a10bffffffff,8.0,2.0,0.0,0.0
842a10dffffffff,38.0,0.0,0.0,0.0
842a121ffffffff,4.0,0.0,0.0,0.0
842a123ffffffff,3548.0,92.0,0.0,0.0
842a127ffffffff,480.0,8.0,0.0,0.0
842a12bffffffff,19.0,4.0,0.0,0.0
842a133ffffffff,3.0,0.0,0.0,0.0
842a135ffffffff,5806.0,656.0,0.0,0.0
842a137ffffffff,2.0,0.0,0.0,0.0
842a139ffffffff,1.0,1.0,0.0,0.0
842a13dffffffff,291.0,15.0,0.0,0.0
842a141ffffffff,4.0,2.0,0.0,0.0
842a145ffffffff,14.0,2.0,0.0,0.0
842a147ffffffff,3.0,0.0,0.0,0.0
842a149ffffffff,5.0,3.0,0.0,0.0
842a14dffffffff,3.0,0.0,0.0,0.0
842a157ffffffff,2.0,0.0,0.0,0.0
842a15dffffffff,2.0,0.0,0.0,0.0
842a163ffffffff,21.0,3.0,0.0,0.0
842a169ffffffff,28.0,0.0,0.0,0.0
842a16bffffffff,13.0,2.0,0.0,0.0
842a225ffffffff,1.0,1.0,0.0,0.0
842a301ffffffff,3.0,3.0,0.0,0.0
842a303ffffffff,4.0,0.0,0.0,0.0
842a305ffffffff,2.0,0.0,0.0,0.0
842a307ffffffff,44.0,12.0,0.0,0.0
842a30dffffffff,9.0,6.0,0.0,0.0
842a311ffffffff,5.0,0.0,0.0,0.0
842a313ffffffff,8.0,3.0,0.0,0.0
842a315ffffffff,4.0,0.0,0.0,0.0
842a317ffffffff,7.0,2.0,0.0,0.0
842a321ffffffff,34.0,34.0,0.0,0.0
842a323ffffffff,2.0,0.0,0.0,0.0
842a329ffffffff,1.0,1.0,0.0,0.0
842a32bffffffff,5.0,5.0,0.0,0.0
842a32dffffffff,15.0,15.0,0.0,0.0
842a331ffffffff,4.0,0.0,0.0,0.0
842a333ffffffff,1.0,0.0,0.0,0.0
842a335ffffffff,2.0,2.0,0.0,0.0
842a337ffffffff,2.0,2.0,0.0,0.0
842a339ffffffff,11.0,5.0,0.0,0.0
842a33bffffffff,15.0,9.0,0.0,0.0
842a33dffffffff,2.0,0.0,0.0,0.0
842a341ffffffff,13.0,10.0,0.0,0.0
842a345ffffffff,9.0,9.0,0.0,0.0
842a347ffffffff,7.0,5.0,0.0,0.0
842a349ffffffff,6.0,2.0,0.0,0.0
842a34dffffffff,1.0,0.0,0.0,0.0
842a361ffffffff,2.0,2.0,0.0,0.0
842a363ffffffff,2.0,2.0,0.0,0.0
842a369ffffffff,3.0,3.0,0.0,0.0
842a36bffffffff,2.0,2.0,0.0,0.0
842a4c1ffffffff,2.0,0.0,0.0,0.0
842a841ffffffff,2.0,2.0,0.0,0.0
842a845ffffffff,2.0,0.0,0.0,0.0
842a847ffffffff,2.0,2.0,0.0,0.0
842a8b1ffffffff,4.0,2.0,0.0,0.0
842a8c1ffffffff,2.0,0.0,0.0,0.0
842a8c9ffffffff,3.0,0.0,0.0,0.0
842a903ffffffff,4.0,4.0,0.0,0.0
842a923ffffffff,2.0,0.0,0.0,0.0
842a931ffffffff,2.0,0.0,0.0,0.0
842a949ffffffff,4.0,4.0,0.0,0.0
842a955ffffffff,2.0,0.0,0.0,0.0
842a957ffffffff,3.0,2.0,0.0,0.0
842a9a5ffffffff,2.0,2.0,0.0,0.0
842a9bbffffffff,1.0,1.0,0.0,0.0
842a9c7ffffffff,2.0,0.0,0.0,0.0
842a9e9ffffffff,2.0,0.0,0.0,0.0
842aa09ffffffff,1.0,1.0,0.0,0.0
842aa11ffffffff,1.0,0.0,0.0,0.0
842aa13ffffffff,29.0,19.0,0.0,0.0
