cell_id,Icteria virens,Icteria virens virens,Icteria virens auricollis
842615bffffffff,10.0,0.0,0.0
842615dffffffff,2.0,0.0,0.0
8426161ffffffff,24.0,0.0,0.0
8426163ffffffff,13.0,0.0,0.0
842616bffffffff,9.0,0.0,0.0
8426197ffffffff,2.0,0.0,0.0
84261a9ffffffff,2.0,0.0,0.0
84261adffffffff,1.0,0.0,0.0
84261b1ffffffff,2.0,0.0,0.0
84261b7ffffffff,3.0,0.0,0.0
84261c5ffffffff,6.0,0.0,0.0
84261c7ffffffff,2.0,0.0,0.0
84261e1ffffffff,2.0,0.0,0.0
84261e9ffffffff,2.0,0.0,0.0
8426221ffffffff,2.0,0.0,0.0
8426305ffffffff,2.0,0.0,0.0
842632dffffffff,2.0,0.0,0.0
8426333ffffffff,2.0,0.0,0.0
8426335ffffffff,2.0,0.0,0.0
8426337ffffffff,8.0,0.0,0.0
8426345ffffffff,2.0,0.0,0.0
8426361ffffffff,3.0,0.0,0.0
8426363ffffffff,11.0,0.0,0.0
8426369ffffffff,59.0,0.0,0.0
842636bffffffff,2.0,0.0,0.0
8426401ffffffff,5.0,0.0,0.0
8426403ffffffff,16.0,0.0,0.0
8426405ffffffff,44.0,0.0,0.0
8426407ffffffff,22.0,0.0,0.0
8426409ffffffff,5.0,0.0,0.0
842640bffffffff,2.0,0.0,0.0
842640dffffffff,217.0,0.0,0.0
8426411ffffffff,45.0,0.0,0.0
8426413ffffffff,30.0,0.0,0.0
8426415ffffffff,297.0,0.0,0.0
8426417ffffffff,464.0,0.0,0.0
8426419ffffffff,2.0,0.0,0.0
842641bffffffff,25.0,0.0,0.0
842641dffffffff,76.0,0.0,0.0
8426421ffffffff,54.0,0.0,0.0
8426423ffffffff,91.0,0.0,0.0
8426425ffffffff,164.0,0.0,0.0
8426427ffffffff,58.0,0.0,0.0
8426429ffffffff,323.0,0.0,0.0
842642bffffffff,81.0,0.0,0.0
842642dffffffff,28.0,0.0,0.0
8426431ffffffff,118.0,0.0,0.0
8426433ffffffff,235.0,0.0,0.0
8426435ffffffff,51.0,0.0,0.0
8426437ffffffff,173.0,0.0,0.0
8426439ffffffff,220.0,0.0,0.0
842643bffffffff,120.0,0.0,0.0
842643dffffffff,73.0,0.0,0.0
8426441ffffffff,2.0,0.0,0.0
8426443ffffffff,1.0,0.0,0.0
8426445ffffffff,2.0,0.0,0.0
842644bffffffff,8.0,0.0,0.0
842644dffffffff,15.0,0.0,0.0
8426451ffffffff,4.0,0.0,0.0
8426453ffffffff,2.0,0.0,0.0
8426455ffffffff,9.0,0.0,0.0
8426457ffffffff,3.0,0.0,0.0
8426459ffffffff,5.0,0.0,0.0
842645bffffffff,3.0,0.0,0.0
842645dffffffff,8.0,0.0,0.0
8426461ffffffff,384.0,0.0,0.0
8426463ffffffff,828.0,0.0,0.0
8426465ffffffff,10.0,0.0,0.0
8426467ffffffff,65.0,0.0,0.0
8426469ffffffff,7.0,0.0,0.0
842646bffffffff,61.0,0.0,0.0
842646dffffffff,103.0,0.0,0.0
8426481ffffffff,110.0,0.0,0.0
8426483ffffffff,37.0,0.0,0.0
8426487ffffffff,33.0,0.0,0.0
8426489ffffffff,293.0,0.0,0.0
842648bffffffff,205.0,0.0,0.0
842648dffffffff,56.0,0.0,0.0
8426491ffffffff,11.0,0.0,0.0
8426493ffffffff,160.0,0.0,0.0
8426495ffffffff,74.0,0.0,0.0
8426497ffffffff,76.0,0.0,0.0
8426499ffffffff,6.0,0.0,0.0
842649bffffffff,36.0,0.0,0.0
842649dffffffff,20.0,0.0,0.0
84264a1ffffffff,82.0,0.0,0.0
84264a3ffffffff,10.0,0.0,0.0
84264a5ffffffff,16.0,0.0,0.0
84264a7ffffffff,254.0,0.0,0.0
84264a9ffffffff,28.0,0.0,0.0
84264abffffffff,28.0,0.0,0.0
84264adffffffff,41.0,0.0,0.0
84264b1ffffffff,11.0,0.0,0.0
84264b3ffffffff,14.0,0.0,0.0
84264b5ffffffff,2.0,0.0,0.0
84264b7ffffffff,10.0,0.0,0.0
84264b9ffffffff,116.0,0.0,0.0
84264bbffffffff,102.0,0.0,0.0
84264bdffffffff,49.0,0.0,0.0
84264c1ffffffff,50.0,0.0,0.0
84264c3ffffffff,101.0,0.0,0.0
84264c5ffffffff,294.0,0.0,0.0
84264c7ffffffff,134.0,0.0,0.0
84264c9ffffffff,15.0,0.0,0.0
84264cbffffffff,17.0,0.0,0.0
84264cdffffffff,8.0,0.0,0.0
84264d1ffffffff,344.0,0.0,0.0
84264d3ffffffff,14.0,0.0,0.0
84264d5ffffffff,33.0,0.0,0.0
84264d7ffffffff,9.0,0.0,0.0
84264d9ffffffff,71.0,0.0,0.0
84264dbffffffff,218.0,0.0,0.0
84264ddffffffff,59.0,0.0,0.0
84264e1ffffffff,19.0,0.0,0.0
84264e3ffffffff,8.0,0.0,0.0
84264e5ffffffff,222.0,0.0,0.0
84264e7ffffffff,15.0,0.0,0.0
84264e9ffffffff,2.0,0.0,0.0
84264ebffffffff,15.0,0.0,0.0
84264edffffffff,35.0,0.0,0.0
8426501ffffffff,144.0,0.0,0.0
8426503ffffffff,22.0,0.0,0.0
8426505ffffffff,58.0,0.0,0.0
8426507ffffffff,6.0,0.0,0.0
8426509ffffffff,49.0,0.0,0.0
842650bffffffff,80.0,0.0,0.0
842650dffffffff,41.0,0.0,0.0
8426511ffffffff,21.0,0.0,0.0
8426513ffffffff,31.0,0.0,0.0
8426515ffffffff,29.0,0.0,0.0
8426517ffffffff,14.0,0.0,0.0
8426519ffffffff,60.0,0.0,0.0
842651bffffffff,114.0,0.0,0.0
842651dffffffff,28.0,0.0,0.0
8426521ffffffff,98.0,0.0,0.0
8426523ffffffff,13.0,0.0,0.0
8426525ffffffff,5.0,0.0,0.0
8426527ffffffff,3.0,0.0,0.0
8426529ffffffff,49.0,0.0,0.0
842652bffffffff,165.0,0.0,0.0
842652dffffffff,20.0,0.0,0.0
8426531ffffffff,165.0,0.0,0.0
8426533ffffffff,360.0,0.0,0.0
8426535ffffffff,61.0,0.0,0.0
8426537ffffffff,25.0,0.0,0.0
8426539ffffffff,2.0,0.0,0.0
842653bffffffff,53.0,0.0,0.0
842653dffffffff,89.0,0.0,0.0
8426541ffffffff,28.0,0.0,0.0
8426543ffffffff,56.0,0.0,0.0
8426545ffffffff,20.0,0.0,0.0
8426547ffffffff,74.0,0.0,0.0
8426549ffffffff,10.0,0.0,0.0
842654bffffffff,30.0,0.0,0.0
842654dffffffff,28.0,0.0,0.0
8426551ffffffff,307.0,0.0,0.0
8426553ffffffff,43.0,0.0,0.0
8426555ffffffff,692.0,0.0,0.0
8426557ffffffff,189.0,0.0,0.0
8426559ffffffff,89.0,0.0,0.0
842655bffffffff,107.0,0.0,0.0
842655dffffffff,253.0,0.0,0.0
8426561ffffffff,59.0,0.0,0.0
8426563ffffffff,191.0,0.0,0.0
8426565ffffffff,131.0,0.0,0.0
8426567ffffffff,136.0,0.0,0.0
8426569ffffffff,19.0,0.0,0.0
842656bffffffff,4.0,0.0,0.0
842656dffffffff,29.0,0.0,0.0
8426583ffffffff,9.0,0.0,0.0
8426585ffffffff,22.0,0.0,0.0
8426587ffffffff,46.0,0.0,0.0
842658bffffffff,2.0,0.0,0.0
8426591ffffffff,2.0,0.0,0.0
8426593ffffffff,83.0,0.0,0.0
8426595ffffffff,4.0,0.0,0.0
8426597ffffffff,11.0,0.0,0.0
8426599ffffffff,93.0,0.0,0.0
842659bffffffff,626.0,0.0,0.0
842659dffffffff,10.0,0.0,0.0
84265a1ffffffff,8.0,0.0,0.0
84265a3ffffffff,56.0,0.0,0.0
84265a5ffffffff,37.0,0.0,0.0
84265a7ffffffff,70.0,0.0,0.0
84265a9ffffffff,13.0,0.0,0.0
84265abffffffff,10.0,0.0,0.0
84265adffffffff,18.0,0.0,0.0
84265b1ffffffff,8.0,0.0,0.0
84265b3ffffffff,5.0,0.0,0.0
84265b5ffffffff,450.0,0.0,0.0
84265b7ffffffff,16.0,0.0,0.0
84265b9ffffffff,247.0,0.0,0.0
84265bbffffffff,6.0,0.0,0.0
84265bdffffffff,34.0,0.0,0.0
84265c1ffffffff,368.0,0.0,0.0
84265c3ffffffff,15.0,0.0,0.0
84265c5ffffffff,58.0,0.0,0.0
84265c7ffffffff,57.0,0.0,0.0
84265c9ffffffff,82.0,0.0,0.0
84265cbffffffff,46.0,0.0,0.0
84265cdffffffff,93.0,0.0,0.0
84265d1ffffffff,11.0,0.0,0.0
84265d3ffffffff,17.0,0.0,0.0
84265d5ffffffff,8.0,0.0,0.0
84265d7ffffffff,37.0,0.0,0.0
84265d9ffffffff,245.0,0.0,0.0
84265dbffffffff,211.0,0.0,0.0
84265ddffffffff,29.0,0.0,0.0
84265e1ffffffff,39.0,0.0,0.0
84265e3ffffffff,10.0,0.0,0.0
84265e5ffffffff,263.0,0.0,0.0
84265e7ffffffff,33.0,0.0,0.0
84265e9ffffffff,20.0,0.0,0.0
84265ebffffffff,33.0,0.0,0.0
84265edffffffff,60.0,0.0,0.0
8426601ffffffff,1.0,0.0,0.0
8426603ffffffff,50.0,0.0,0.0
8426607ffffffff,24.0,0.0,0.0
8426609ffffffff,109.0,0.0,0.0
842660bffffffff,22.0,0.0,0.0
8426611ffffffff,48.0,0.0,0.0
8426613ffffffff,105.0,0.0,0.0
8426615ffffffff,24.0,0.0,0.0
8426617ffffffff,33.0,0.0,0.0
8426619ffffffff,107.0,0.0,0.0
842661bffffffff,274.0,0.0,0.0
8426621ffffffff,23.0,0.0,0.0
8426623ffffffff,29.0,0.0,0.0
8426625ffffffff,40.0,0.0,0.0
8426629ffffffff,26.0,0.0,0.0
842662bffffffff,31.0,0.0,0.0
842662dffffffff,34.0,0.0,0.0
8426631ffffffff,14.0,0.0,0.0
8426633ffffffff,4.0,0.0,0.0
8426635ffffffff,14.0,0.0,0.0
8426639ffffffff,2.0,0.0,0.0
842663bffffffff,11.0,0.0,0.0
842663dffffffff,28.0,0.0,0.0
8426641ffffffff,104.0,0.0,0.0
8426643ffffffff,2.0,0.0,0.0
8426645ffffffff,156.0,0.0,0.0
8426647ffffffff,59.0,0.0,0.0
8426649ffffffff,26.0,0.0,0.0
842664bffffffff,59.0,0.0,0.0
842664dffffffff,151.0,0.0,0.0
8426651ffffffff,30.0,0.0,0.0
8426653ffffffff,2.0,0.0,0.0
8426655ffffffff,18.0,0.0,0.0
8426657ffffffff,99.0,0.0,0.0
8426659ffffffff,2.0,0.0,0.0
842665bffffffff,13.0,0.0,0.0
842665dffffffff,1.0,0.0,0.0
8426661ffffffff,12.0,0.0,0.0
8426663ffffffff,2.0,0.0,0.0
8426665ffffffff,43.0,0.0,0.0
8426669ffffffff,141.0,0.0,0.0
842666bffffffff,189.0,0.0,0.0
842666dffffffff,2.0,0.0,0.0
8426681ffffffff,56.0,0.0,0.0
8426683ffffffff,4.0,0.0,0.0
8426685ffffffff,29.0,0.0,0.0
8426687ffffffff,4.0,0.0,0.0
8426689ffffffff,98.0,0.0,0.0
842668bffffffff,235.0,0.0,0.0
842668dffffffff,59.0,0.0,0.0
8426691ffffffff,14.0,0.0,0.0
8426693ffffffff,16.0,0.0,0.0
8426695ffffffff,30.0,0.0,0.0
8426697ffffffff,9.0,0.0,0.0
8426699ffffffff,22.0,0.0,0.0
842669bffffffff,60.0,0.0,0.0
842669dffffffff,14.0,0.0,0.0
84266a1ffffffff,72.0,0.0,0.0
84266a3ffffffff,41.0,0.0,0.0
84266a5ffffffff,102.0,0.0,0.0
84266a7ffffffff,11.0,0.0,0.0
84266a9ffffffff,122.0,0.0,0.0
84266abffffffff,10.0,0.0,0.0
84266adffffffff,121.0,0.0,0.0
84266b1ffffffff,34.0,0.0,0.0
84266b3ffffffff,8.0,0.0,0.0
84266b5ffffffff,139.0,0.0,0.0
84266b7ffffffff,31.0,0.0,0.0
84266b9ffffffff,15.0,0.0,0.0
84266bbffffffff,83.0,0.0,0.0
84266bdffffffff,10.0,0.0,0.0
84266c1ffffffff,131.0,0.0,0.0
84266c3ffffffff,10.0,0.0,0.0
84266c5ffffffff,416.0,0.0,0.0
84266c7ffffffff,7.0,0.0,0.0
84266cbffffffff,19.0,0.0,0.0
84266cdffffffff,119.0,0.0,0.0
84266d1ffffffff,68.0,0.0,0.0
84266d3ffffffff,175.0,0.0,0.0
84266d5ffffffff,265.0,0.0,0.0
84266d7ffffffff,47.0,0.0,0.0
84266d9ffffffff,8.0,0.0,0.0
84266dbffffffff,83.0,0.0,0.0
84266ddffffffff,10.0,0.0,0.0
84266e1ffffffff,482.0,0.0,0.0
84266e3ffffffff,73.0,0.0,0.0
84266e5ffffffff,2.0,0.0,0.0
84266e7ffffffff,99.0,0.0,0.0
84266e9ffffffff,68.0,0.0,0.0
84266ebffffffff,134.0,0.0,0.0
84266edffffffff,30.0,0.0,0.0
8426703ffffffff,2.0,0.0,0.0
8426705ffffffff,13.0,0.0,0.0
8426707ffffffff,75.0,0.0,0.0
842670dffffffff,2.0,0.0,0.0
8426711ffffffff,26.0,0.0,0.0
8426713ffffffff,3.0,0.0,0.0
8426715ffffffff,2.0,0.0,0.0
8426717ffffffff,37.0,0.0,0.0
8426719ffffffff,82.0,0.0,0.0
842671bffffffff,43.0,0.0,0.0
842671dffffffff,5.0,0.0,0.0
8426721ffffffff,17.0,0.0,0.0
8426723ffffffff,56.0,0.0,0.0
8426727ffffffff,4.0,0.0,0.0
842672bffffffff,2.0,0.0,0.0
8426731ffffffff,9.0,0.0,0.0
8426733ffffffff,97.0,0.0,0.0
8426735ffffffff,56.0,0.0,0.0
8426737ffffffff,6.0,0.0,0.0
8426739ffffffff,5.0,0.0,0.0
842673bffffffff,12.0,0.0,0.0
842673dffffffff,25.0,0.0,0.0
8426753ffffffff,3.0,0.0,0.0
8426759ffffffff,9.0,0.0,0.0
842675bffffffff,20.0,0.0,0.0
8426763ffffffff,2.0,0.0,0.0
8426801ffffffff,7.0,0.0,0.0
8426803ffffffff,2.0,0.0,0.0
8426805ffffffff,6.0,0.0,0.0
8426813ffffffff,290.0,0.0,0.0
8426819ffffffff,459.0,0.0,0.0
842681bffffffff,1729.0,0.0,0.0
8426821ffffffff,9.0,0.0,0.0
8426825ffffffff,4.0,0.0,0.0
8426827ffffffff,2.0,0.0,0.0
8426829ffffffff,2.0,0.0,0.0
842682bffffffff,2.0,0.0,0.0
842682dffffffff,6.0,0.0,0.0
8426831ffffffff,23.0,0.0,0.0
8426835ffffffff,15.0,0.0,0.0
8426839ffffffff,2.0,0.0,0.0
8426853ffffffff,545.0,0.0,0.0
8426857ffffffff,1.0,0.0,0.0
8426859ffffffff,1.0,0.0,0.0
842685bffffffff,33.0,0.0,0.0
842685dffffffff,7.0,0.0,0.0
8426881ffffffff,284.0,0.0,0.0
8426883ffffffff,2.0,0.0,0.0
8426885ffffffff,51.0,0.0,0.0
8426887ffffffff,193.0,0.0,0.0
8426889ffffffff,649.0,0.0,0.0
842688bffffffff,42.0,0.0,0.0
842688dffffffff,301.0,0.0,0.0
8426891ffffffff,139.0,0.0,0.0
8426893ffffffff,62.0,0.0,0.0
8426895ffffffff,6.0,0.0,0.0
8426897ffffffff,3.0,0.0,0.0
8426899ffffffff,37.0,0.0,0.0
842689dffffffff,35.0,0.0,0.0
84268a3ffffffff,8.0,0.0,0.0
84268a7ffffffff,6.0,0.0,0.0
84268a9ffffffff,2.0,0.0,0.0
84268abffffffff,3.0,0.0,0.0
84268b1ffffffff,31.0,0.0,0.0
84268b3ffffffff,7.0,0.0,0.0
84268b5ffffffff,35.0,0.0,0.0
84268b7ffffffff,7.0,0.0,0.0
84268b9ffffffff,108.0,0.0,0.0
84268bbffffffff,45.0,0.0,0.0
84268bdffffffff,13.0,0.0,0.0
84268c1ffffffff,189.0,0.0,0.0
84268c3ffffffff,12.0,0.0,0.0
84268c5ffffffff,359.0,0.0,0.0
84268c7ffffffff,180.0,0.0,0.0
84268c9ffffffff,2.0,0.0,0.0
84268cbffffffff,9.0,0.0,0.0
84268cdffffffff,2525.0,0.0,0.0
84268d3ffffffff,62.0,0.0,0.0
84268d5ffffffff,83.0,0.0,0.0
84268d7ffffffff,17.0,0.0,0.0
84268d9ffffffff,27.0,0.0,0.0
84268dbffffffff,17.0,0.0,0.0
84268e1ffffffff,2.0,0.0,0.0
84268e3ffffffff,8.0,0.0,0.0
84268e5ffffffff,2.0,0.0,0.0
84268e7ffffffff,12.0,0.0,0.0
8426901ffffffff,6.0,0.0,0.0
8426903ffffffff,1.0,0.0,0.0
8426905ffffffff,123.0,0.0,0.0
8426907ffffffff,4.0,0.0,0.0
842690dffffffff,5.0,0.0,0.0
8426911ffffffff,3.0,0.0,0.0
8426913ffffffff,24.0,0.0,0.0
8426915ffffffff,112.0,0.0,0.0
8426917ffffffff,66.0,0.0,0.0
842691dffffffff,37.0,0.0,0.0
8426923ffffffff,3.0,0.0,0.0
8426925ffffffff,2.0,0.0,0.0
8426929ffffffff,108.0,0.0,0.0
842692bffffffff,10.0,0.0,0.0
8426931ffffffff,1.0,0.0,0.0
8426933ffffffff,2.0,0.0,0.0
8426939ffffffff,2.0,0.0,0.0
8426945ffffffff,17.0,0.0,0.0
842694dffffffff,15.0,0.0,0.0
8426951ffffffff,3.0,0.0,0.0
8426953ffffffff,39.0,0.0,0.0
8426957ffffffff,17.0,0.0,0.0
8426959ffffffff,2.0,0.0,0.0
842695bffffffff,49.0,0.0,0.0
842695dffffffff,2.0,0.0,0.0
8426961ffffffff,79.0,0.0,0.0
8426963ffffffff,98.0,0.0,0.0
8426967ffffffff,36.0,0.0,0.0
8426969ffffffff,70.0,0.0,0.0
842696bffffffff,91.0,0.0,0.0
8426983ffffffff,3.0,0.0,0.0
8426985ffffffff,1.0,0.0,0.0
8426987ffffffff,393.0,0.0,0.0
8426989ffffffff,267.0,0.0,0.0
842698bffffffff,7.0,0.0,0.0
842698dffffffff,170.0,0.0,0.0
8426991ffffffff,13.0,0.0,0.0
8426995ffffffff,21.0,0.0,0.0
8426997ffffffff,34.0,0.0,0.0
84269a1ffffffff,39.0,0.0,0.0
84269a5ffffffff,2.0,0.0,0.0
84269a9ffffffff,4.0,0.0,0.0
84269abffffffff,109.0,0.0,0.0
84269adffffffff,1.0,0.0,0.0
84269b1ffffffff,39.0,0.0,0.0
84269b9ffffffff,19.0,0.0,0.0
84269bbffffffff,55.0,0.0,0.0
84269bdffffffff,9.0,0.0,0.0
84269c1ffffffff,256.0,0.0,0.0
84269c3ffffffff,30.0,0.0,0.0
84269c5ffffffff,645.0,0.0,0.0
84269c7ffffffff,11.0,0.0,0.0
84269c9ffffffff,101.0,0.0,0.0
84269cbffffffff,20.0,0.0,0.0
84269cdffffffff,356.0,0.0,0.0
84269d5ffffffff,57.0,0.0,0.0
84269ddffffffff,41.0,0.0,0.0
84269e1ffffffff,209.0,0.0,0.0
84269e5ffffffff,2.0,0.0,0.0
84269e7ffffffff,3.0,0.0,1.0
84269e9ffffffff,88.0,0.0,0.0
84269ebffffffff,99.0,0.0,0.0
84269edffffffff,47.0,0.0,0.0
8426a07ffffffff,3.0,0.0,0.0
8426a15ffffffff,19.0,0.0,0.0
8426a17ffffffff,30.0,0.0,0.0
8426a19ffffffff,107.0,0.0,4.0
8426a1bffffffff,60.0,0.0,0.0
8426a1dffffffff,1.0,0.0,0.0
8426a21ffffffff,7.0,0.0,0.0
8426a2bffffffff,12.0,0.0,0.0
8426a33ffffffff,54.0,0.0,0.0
8426a39ffffffff,2.0,0.0,0.0
8426a3bffffffff,8.0,0.0,0.0
8426a45ffffffff,1.0,0.0,0.0
8426a51ffffffff,116.0,0.0,0.0
8426a53ffffffff,143.0,0.0,0.0
8426a59ffffffff,32.0,0.0,0.0
8426a5bffffffff,187.0,0.0,0.0
8426a5dffffffff,36.0,0.0,0.0
8426a61ffffffff,1.0,0.0,0.0
8426a81ffffffff,14.0,0.0,0.0
8426a85ffffffff,2.0,0.0,0.0
8426a87ffffffff,55.0,0.0,0.0
8426a8bffffffff,332.0,0.0,0.0
8426a91ffffffff,12.0,0.0,0.0
8426a95ffffffff,29.0,0.0,0.0
8426a97ffffffff,43.0,0.0,0.0
8426a99ffffffff,7.0,0.0,0.0
8426a9dffffffff,19.0,0.0,0.0
8426aa1ffffffff,7.0,0.0,0.0
8426aa5ffffffff,496.0,0.0,0.0
8426aa7ffffffff,40.0,0.0,0.0
8426aa9ffffffff,130.0,0.0,0.0
8426aabffffffff,38.0,0.0,0.0
8426aadffffffff,35.0,0.0,0.0
8426ab3ffffffff,70.0,0.0,0.0
8426ab5ffffffff,43.0,0.0,0.0
8426ab7ffffffff,27.0,0.0,0.0
8426ab9ffffffff,20.0,0.0,0.0
8426abbffffffff,1.0,0.0,0.0
8426abdffffffff,6.0,0.0,0.0
8426ac3ffffffff,2.0,0.0,0.0
8426ac5ffffffff,233.0,0.0,7.0
8426ac7ffffffff,13.0,0.0,0.0
8426acbffffffff,6.0,0.0,0.0
8426acdffffffff,2.0,0.0,0.0
8426ad1ffffffff,6.0,0.0,0.0
8426ad5ffffffff,13.0,0.0,0.0
8426ad7ffffffff,5.0,0.0,0.0
8426adbffffffff,16.0,0.0,0.0
8426ae3ffffffff,23.0,0.0,0.0
8426ae7ffffffff,28.0,0.0,0.0
8426ae9ffffffff,14.0,0.0,2.0
8426aebffffffff,9.0,0.0,0.0
8426aedffffffff,1.0,0.0,0.0
8426b0bffffffff,13.0,0.0,0.0
8426b1dffffffff,20.0,0.0,0.0
8426b33ffffffff,1.0,0.0,0.0
8426b3dffffffff,4.0,0.0,0.0
8426b51ffffffff,4.0,0.0,0.0
8426b55ffffffff,2.0,0.0,0.0
8426b57ffffffff,6.0,0.0,0.0
8426b5dffffffff,1.0,0.0,0.0
8426b61ffffffff,4.0,0.0,0.0
8426b65ffffffff,2.0,0.0,0.0
8426b67ffffffff,1.0,0.0,0.0
8426b69ffffffff,3.0,0.0,0.0
8426c11ffffffff,8.0,0.0,0.0
8426c1bffffffff,11.0,0.0,0.0
8426c27ffffffff,1.0,0.0,0.0
8426c31ffffffff,5.0,0.0,0.0
8426c3bffffffff,3.0,0.0,0.0
8426c49ffffffff,1.0,0.0,0.0
8426c53ffffffff,13.0,0.0,0.0
8426c5bffffffff,2.0,0.0,0.0
8426c83ffffffff,25.0,0.0,0.0
8426c85ffffffff,3.0,0.0,0.0
8426c87ffffffff,7.0,0.0,0.0
8426c89ffffffff,35.0,0.0,0.0
8426c8bffffffff,2.0,0.0,0.0
8426c8dffffffff,1.0,0.0,0.0
8426c91ffffffff,55.0,0.0,0.0
8426c93ffffffff,27.0,0.0,0.0
8426c95ffffffff,5.0,0.0,0.0
8426c97ffffffff,2.0,0.0,0.0
8426c99ffffffff,5.0,0.0,0.0
8426c9bffffffff,35.0,0.0,0.0
8426c9dffffffff,16.0,0.0,0.0
8426ca3ffffffff,12.0,0.0,0.0
8426cabffffffff,12.0,0.0,0.0
8426cb1ffffffff,11.0,0.0,0.0
8426cb5ffffffff,4.0,0.0,0.0
8426cb9ffffffff,18.0,0.0,0.0
8426cbbffffffff,4.0,0.0,0.0
8426cbdffffffff,45.0,0.0,0.0
8426cc7ffffffff,6.0,0.0,0.0
8426ccbffffffff,3.0,0.0,0.0
8426cd1ffffffff,2.0,0.0,0.0
8426cd3ffffffff,17.0,0.0,0.0
8426cd7ffffffff,8.0,0.0,0.0
8426cd9ffffffff,4.0,0.0,0.0
8426cdbffffffff,23.0,0.0,0.0
8426d05ffffffff,3.0,0.0,0.0
8426d15ffffffff,8.0,0.0,0.0
8426d17ffffffff,1.0,0.0,0.0
8426d1bffffffff,4.0,0.0,0.0
8426d21ffffffff,19.0,0.0,0.0
8426d25ffffffff,18.0,0.0,0.0
8426d2bffffffff,42.0,0.0,0.0
8426d2dffffffff,2.0,0.0,0.0
8426d35ffffffff,9.0,0.0,0.0
8426d39ffffffff,11.0,0.0,0.0
8426d45ffffffff,52.0,0.0,0.0
8426d47ffffffff,4.0,0.0,0.0
8426d49ffffffff,98.0,0.0,0.0
8426d4bffffffff,34.0,0.0,0.0
8426d67ffffffff,14.0,0.0,0.0
8426d69ffffffff,2.0,0.0,0.0
8426d6bffffffff,32.0,0.0,0.0
8426d6dffffffff,2.0,0.0,0.0
8426d81ffffffff,2.0,0.0,0.0
8426d85ffffffff,2.0,0.0,0.0
8426d95ffffffff,18.0,0.0,0.0
8426d99ffffffff,1.0,0.0,0.0
8426da1ffffffff,1.0,0.0,0.0
8426da9ffffffff,2.0,0.0,0.0
8426dadffffffff,4.0,0.0,0.0
8426db3ffffffff,6.0,0.0,0.0
8426db9ffffffff,5.0,0.0,0.0
8426dbbffffffff,4.0,0.0,0.0
8426dbdffffffff,5.0,0.0,0.0
8426dc3ffffffff,1.0,0.0,0.0
8426dcbffffffff,1.0,0.0,0.0
8426dcdffffffff,3.0,0.0,0.0
