cell_id,Dicrurus hottentottus,Dicrurus hottentottus hottentottus/brevirostris,Dicrurus hottentottus viridinitens,Dicrurus hottentottus borneensis,Dicrurus hottentottus jentincki/faberi,Dicrurus hottentottus leucops/banggaiensis,Dicrurus hottentottus guillemardi,Dicrurus hottentottus pectoralis,Dicrurus hottentottus suluensis
833c92fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833c93fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833c94fffffffff,31.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833c96fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833ca4fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833ca8fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833ca9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833cabfffffffff,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833cb4fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833cb5fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833cc1fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833cc4fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833cc6fffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833cddfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833ce1fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833ce2fffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833ce4fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833ce8fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833cecfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833ceefffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833cf0fffffffff,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833cf2fffffffff,32.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833cf3fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833cf6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833d10fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833d14fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833d33fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833d36fffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833d8dfffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833d99fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833d9bfffffffff,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833d9efffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833da1fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833da3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833da9fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833dacfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833dadfffffffff,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8340c5fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8340e1fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83411cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83416dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834171fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834192fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8341a0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8341a4fffffffff,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8341a5fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8341b4fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8341b5fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8342ccfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8342dbfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8342dcfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834b26fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834ba0fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834ba2fffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834ba5fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834bb1fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834bb5fffffffff,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836002fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836006fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836014fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836015fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836016fffffffff,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83601efffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836026fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836030fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836031fffffffff,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836032fffffffff,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836033fffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836084fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836088fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83608bfffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836090fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836092fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836099fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83609bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360a0fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360a1fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360a2fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360a4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360a6fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360a8fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360a9fffffffff,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360adfffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360b1fffffffff,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360b4fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360b5fffffffff,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836188fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836189fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83618afffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83618bfffffffff,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83618dfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83619afffffffff,77.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83619bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836416fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836432fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836434fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8364a3fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8364a4fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836599fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836811fffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
83681efffffffff,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
8368cdfffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
8368d8fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839560fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
839561fffffffff,32.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
