cell_id,Coccothraustes vespertinus,Coccothraustes vespertinus (type 1),Coccothraustes vespertinus (type 2),Coccothraustes vespertinus (type 3),Coccothraustes vespertinus (type 4),Coccothraustes vespertinus (type 5)
8312d0fffffffff,96.0,0.0,0.0,0.0,0.0,0.0
8312d1fffffffff,504.0,0.0,0.0,0.0,0.0,0.0
8312d2fffffffff,102.0,0.0,0.0,0.0,0.0,0.0
8312d3fffffffff,336.0,0.0,0.0,0.0,0.0,0.0
8312d4fffffffff,27.0,0.0,0.0,0.0,0.0,0.0
8312d5fffffffff,35.0,0.0,0.0,0.0,0.0,0.0
8312d6fffffffff,209.0,0.0,0.0,0.0,0.0,0.0
8312d8fffffffff,306.0,0.0,0.0,0.0,0.0,0.0
8312d9fffffffff,209.0,0.0,0.0,0.0,0.0,0.0
8312dafffffffff,330.0,0.0,0.0,0.0,0.0,0.0
8312dbfffffffff,394.0,0.0,0.0,0.0,0.0,0.0
8312dcfffffffff,349.0,0.0,0.0,0.0,0.0,0.0
8312ddfffffffff,665.0,0.0,0.0,0.0,0.0,0.0
8312defffffffff,573.0,0.0,0.0,0.0,0.0,0.0
8312e0fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8312e1fffffffff,166.0,0.0,0.0,0.0,0.0,0.0
8312e2fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8312e3fffffffff,28.0,0.0,0.0,0.0,0.0,0.0
8312e5fffffffff,32.0,0.0,0.0,0.0,0.0,0.0
8312e6fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8312eafffffffff,181.0,0.0,0.0,0.0,0.0,0.0
8312ecfffffffff,58.0,0.0,0.0,0.0,0.0,0.0
8312eefffffffff,31.0,0.0,0.0,0.0,0.0,0.0
8312f0fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8312f1fffffffff,24.0,0.0,0.0,0.0,0.0,0.0
8312f2fffffffff,48.0,0.0,0.0,0.0,0.0,0.0
8312f3fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8312f6fffffffff,265.0,0.0,0.0,0.0,0.0,0.0
831389fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831aa0fffffffff,57.0,0.0,0.0,0.0,0.0,0.0
831aa2fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
831aa3fffffffff,61.0,0.0,0.0,0.0,0.0,0.0
831aa4fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
831aa6fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
831ab5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831b82fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
831b83fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831b92fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
831b98fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
831b99fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
831b9afffffffff,28.0,0.0,0.0,0.0,0.0,0.0
831b9efffffffff,47.0,0.0,0.0,0.0,0.0,0.0
832620fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832624fffffffff,33.0,0.0,0.0,0.0,0.0,0.0
832625fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
832626fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832664fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
832680fffffffff,490.0,0.0,0.0,0.0,0.0,0.0
832681fffffffff,1587.0,0.0,0.0,0.0,0.0,0.0
832682fffffffff,50.0,0.0,0.0,0.0,0.0,0.0
832683fffffffff,340.0,0.0,0.0,0.0,0.0,0.0
832684fffffffff,73.0,0.0,0.0,0.0,0.0,0.0
832685fffffffff,170.0,0.0,0.0,0.0,0.0,0.0
832688fffffffff,624.0,0.0,0.0,0.0,0.0,0.0
832689fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83268afffffffff,141.0,0.0,0.0,0.0,0.0,0.0
83268bfffffffff,284.0,0.0,0.0,0.0,2.0,0.0
83268cfffffffff,1477.0,0.0,0.0,0.0,0.0,0.0
83268efffffffff,501.0,0.0,0.0,0.0,0.0,0.0
832690fffffffff,40.0,0.0,0.0,0.0,0.0,0.0
832691fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832692fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832693fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832694fffffffff,49.0,0.0,0.0,0.0,0.0,0.0
832695fffffffff,25.0,0.0,0.0,0.0,0.0,0.0
832696fffffffff,371.0,0.0,0.0,0.0,0.0,0.0
832698fffffffff,913.0,0.0,0.0,0.0,0.0,0.0
832699fffffffff,679.0,0.0,0.0,0.0,0.0,0.0
83269afffffffff,16.0,0.0,0.0,0.0,0.0,0.0
83269bfffffffff,39.0,0.0,0.0,0.0,0.0,0.0
83269cfffffffff,642.0,0.0,0.0,0.0,0.0,0.0
83269dfffffffff,754.0,0.0,0.0,0.0,0.0,0.0
83269efffffffff,21.0,0.0,0.0,0.0,0.0,0.0
8326a2fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8326a5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326a6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326aafffffffff,81.0,0.0,0.0,0.0,0.0,0.0
8326aefffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326b0fffffffff,53.0,0.0,0.0,0.0,0.0,0.0
8326b1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326b2fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8326b4fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8326b5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326b6fffffffff,182.0,0.0,0.0,0.0,0.0,0.0
8326d2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832700fffffffff,146.0,0.0,0.0,0.0,0.0,0.0
832701fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832702fffffffff,71.0,0.0,0.0,0.0,0.0,0.0
832703fffffffff,405.0,0.0,0.0,0.0,0.0,0.0
832705fffffffff,70.0,0.0,0.0,0.0,0.0,0.0
832706fffffffff,47.0,0.0,0.0,0.0,0.0,0.0
832708fffffffff,26.0,0.0,0.0,0.0,0.0,0.0
832709fffffffff,3724.0,0.0,0.0,0.0,0.0,0.0
83270afffffffff,11.0,0.0,0.0,0.0,0.0,0.0
83270bfffffffff,21.0,0.0,0.0,0.0,0.0,0.0
83270cfffffffff,70.0,0.0,0.0,0.0,0.0,0.0
83270dfffffffff,12.0,0.0,0.0,0.0,0.0,0.0
83270efffffffff,15.0,0.0,0.0,0.0,0.0,0.0
832710fffffffff,164.0,0.0,0.0,0.0,0.0,0.0
832711fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
832716fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83271cfffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83271dfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83271efffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832720fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83272afffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83272bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832740fffffffff,24.0,0.0,0.0,0.0,0.0,0.0
832742fffffffff,66.0,0.0,0.0,0.0,0.0,0.0
832744fffffffff,50.0,0.0,0.0,0.0,0.0,0.0
832745fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
832746fffffffff,1084.0,0.0,0.0,0.0,0.0,0.0
832750fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
832751fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832754fffffffff,120.0,0.0,0.0,0.0,0.0,0.0
832755fffffffff,101.0,0.0,0.0,0.0,0.0,0.0
832756fffffffff,304.0,0.0,0.0,0.0,0.0,0.0
832760fffffffff,37.0,0.0,0.0,0.0,0.0,0.0
832761fffffffff,187.0,0.0,0.0,0.0,0.0,0.0
832763fffffffff,891.0,0.0,0.0,0.0,0.0,0.0
832764fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832765fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
832766fffffffff,53.0,0.0,0.0,0.0,0.0,0.0
832769fffffffff,42.0,0.0,0.0,0.0,0.0,0.0
83276afffffffff,1040.0,0.0,0.0,0.0,0.0,0.0
83276cfffffffff,15.0,0.0,0.0,0.0,0.0,0.0
83276dfffffffff,59.0,0.0,0.0,0.0,0.0,0.0
83276efffffffff,399.0,0.0,0.0,0.0,0.0,0.0
832770fffffffff,77.0,0.0,0.0,0.0,0.0,0.0
832771fffffffff,61.0,0.0,0.0,0.0,0.0,0.0
832772fffffffff,54.0,0.0,0.0,0.0,0.0,0.0
832773fffffffff,40.0,0.0,0.0,0.0,0.0,0.0
832774fffffffff,43.0,0.0,0.0,0.0,0.0,0.0
832775fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
832776fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832786fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83278bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83278efffffffff,15.0,0.0,0.0,0.0,0.0,0.0
832790fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832791fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
832792fffffffff,862.0,0.0,0.0,0.0,0.0,0.0
832793fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832796fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832798fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832799fffffffff,53.0,0.0,0.0,0.0,0.0,0.0
83279afffffffff,22.0,0.0,0.0,0.0,0.0,0.0
83279efffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832802fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832810fffffffff,234.0,0.0,0.0,0.0,0.0,0.0
832811fffffffff,475.0,0.0,0.0,0.0,0.0,0.0
832812fffffffff,95.0,0.0,0.0,0.0,0.0,0.0
832813fffffffff,124.0,0.0,0.0,0.0,0.0,0.0
832814fffffffff,2082.0,0.0,0.0,0.0,0.0,0.0
832815fffffffff,34.0,0.0,0.0,0.0,0.0,0.0
832816fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832818fffffffff,89.0,0.0,0.0,0.0,0.0,0.0
832819fffffffff,43.0,0.0,0.0,0.0,0.0,0.0
83281afffffffff,171.0,0.0,0.0,0.0,0.0,0.0
83281bfffffffff,823.0,0.0,0.0,0.0,0.0,0.0
83281cfffffffff,28.0,0.0,0.0,0.0,0.0,0.0
83281dfffffffff,11.0,0.0,0.0,0.0,0.0,0.0
83281efffffffff,737.0,0.0,0.0,0.0,0.0,0.0
832832fffffffff,148.0,0.0,3.0,0.0,0.0,0.0
832833fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
832836fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832880fffffffff,130.0,0.0,0.0,0.0,0.0,0.0
832881fffffffff,156.0,0.0,0.0,0.0,0.0,0.0
832882fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832883fffffffff,184.0,0.0,0.0,0.0,0.0,0.0
832884fffffffff,699.0,0.0,0.0,0.0,0.0,0.0
832885fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
832886fffffffff,107.0,0.0,0.0,0.0,0.0,0.0
832888fffffffff,92.0,0.0,0.0,0.0,0.0,0.0
832889fffffffff,330.0,0.0,0.0,0.0,0.0,0.0
83288afffffffff,302.0,0.0,0.0,0.0,0.0,0.0
83288bfffffffff,10.0,0.0,0.0,0.0,0.0,0.0
83288cfffffffff,289.0,0.0,0.0,0.0,0.0,0.0
83288dfffffffff,28.0,0.0,0.0,0.0,0.0,0.0
83288efffffffff,116.0,0.0,0.0,0.0,0.0,0.0
832890fffffffff,99.0,0.0,0.0,0.0,0.0,0.0
832891fffffffff,43.0,0.0,0.0,0.0,0.0,0.0
832892fffffffff,1193.0,0.0,0.0,0.0,0.0,0.0
832893fffffffff,404.0,0.0,0.0,0.0,0.0,0.0
832894fffffffff,80.0,0.0,0.0,0.0,0.0,0.0
832895fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
832896fffffffff,90.0,0.0,0.0,0.0,0.0,0.0
832898fffffffff,1383.0,0.0,0.0,0.0,0.0,0.0
832899fffffffff,66.0,0.0,0.0,0.0,0.0,0.0
83289afffffffff,356.0,0.0,0.0,0.0,0.0,0.0
83289bfffffffff,209.0,0.0,0.0,0.0,0.0,0.0
83289cfffffffff,116.0,0.0,0.0,0.0,0.0,0.0
83289dfffffffff,104.0,0.0,0.0,0.0,0.0,0.0
83289efffffffff,452.0,0.0,0.0,0.0,0.0,0.0
8328a1fffffffff,73.0,0.0,0.0,0.0,0.0,0.0
8328a6fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8328a8fffffffff,21.0,0.0,0.0,0.0,0.0,0.0
8328a9fffffffff,1100.0,0.0,0.0,0.0,0.0,0.0
8328aafffffffff,93.0,0.0,0.0,0.0,0.0,0.0
8328abfffffffff,89.0,0.0,0.0,0.0,0.0,0.0
8328acfffffffff,35.0,0.0,0.0,0.0,0.0,0.0
8328adfffffffff,148.0,0.0,0.0,0.0,0.0,0.0
8328aefffffffff,479.0,0.0,0.0,0.0,0.0,0.0
8328b0fffffffff,54.0,0.0,0.0,0.0,0.0,0.0
8328b1fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8328b2fffffffff,48.0,0.0,0.0,0.0,0.0,0.0
8328b3fffffffff,22.0,0.0,0.0,0.0,0.0,0.0
8328b5fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8328b6fffffffff,121.0,0.0,0.0,0.0,0.0,0.0
8328c2fffffffff,153.0,0.0,0.0,0.0,0.0,0.0
8328c6fffffffff,135.0,0.0,0.0,0.0,0.0,0.0
8328d0fffffffff,751.0,0.0,0.0,0.0,0.0,0.0
8328d1fffffffff,1881.0,0.0,0.0,0.0,0.0,0.0
8328d2fffffffff,346.0,0.0,0.0,0.0,0.0,0.0
8328d3fffffffff,549.0,1.0,0.0,0.0,0.0,0.0
8328d4fffffffff,1988.0,0.0,0.0,0.0,0.0,0.0
8328d5fffffffff,1576.0,0.0,0.0,0.0,0.0,0.0
8328d6fffffffff,1423.0,0.0,0.0,0.0,0.0,0.0
8328d8fffffffff,121.0,0.0,0.0,0.0,0.0,0.0
8328d9fffffffff,29.0,0.0,0.0,0.0,0.0,0.0
8328dafffffffff,218.0,2.0,0.0,0.0,0.0,0.0
8328dcfffffffff,205.0,0.0,0.0,0.0,0.0,0.0
8328ddfffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8328defffffffff,721.0,0.0,0.0,0.0,0.0,0.0
8328f0fffffffff,4050.0,0.0,0.0,0.0,0.0,0.0
8328f1fffffffff,269.0,0.0,0.0,0.0,0.0,0.0
8328f2fffffffff,939.0,0.0,0.0,0.0,0.0,0.0
8328f3fffffffff,814.0,0.0,0.0,0.0,0.0,0.0
8328f4fffffffff,2279.0,0.0,0.0,0.0,0.0,0.0
8328f5fffffffff,1356.0,0.0,0.0,0.0,0.0,0.0
8328f6fffffffff,308.0,0.0,0.0,0.0,0.0,0.0
832981fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832986fffffffff,42.0,0.0,0.0,0.0,0.0,0.0
832989fffffffff,814.0,0.0,2.0,0.0,0.0,0.0
83298cfffffffff,110.0,0.0,0.0,0.0,0.0,0.0
83298dfffffffff,231.0,0.0,0.0,0.0,0.0,0.0
83298efffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832990fffffffff,66.0,0.0,0.0,0.0,0.0,0.0
832991fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832992fffffffff,33.0,0.0,0.0,0.0,0.0,0.0
832993fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832994fffffffff,111.0,0.0,0.0,0.0,0.0,0.0
832995fffffffff,48.0,0.0,0.0,0.0,0.0,0.0
832996fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
83299afffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83299bfffffffff,59.0,0.0,0.0,0.0,0.0,0.0
83299efffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8329a3fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8329a8fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8329a9fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8329aafffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8329abfffffffff,66.0,0.0,0.0,0.0,0.0,0.0
8329acfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8329aefffffffff,35.0,0.0,0.0,0.0,0.0,0.0
8329b0fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8329b1fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8329b2fffffffff,283.0,0.0,0.0,0.0,0.0,0.0
8329b6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832a10fffffffff,37.0,0.0,0.0,0.0,0.0,0.0
832a12fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832a14fffffffff,111.0,0.0,0.0,0.0,0.0,0.0
832a15fffffffff,30.0,0.0,0.0,0.0,0.0,0.0
832a16fffffffff,43.0,0.0,0.0,0.0,0.0,0.0
832a30fffffffff,35.0,0.0,0.0,0.0,0.0,0.0
832a32fffffffff,789.0,0.0,0.0,0.0,0.0,0.0
832a33fffffffff,42.0,0.0,0.0,0.0,0.0,0.0
832a34fffffffff,179.0,0.0,0.0,0.0,0.0,0.0
832a36fffffffff,675.0,0.0,0.0,2.0,0.0,0.0
832a81fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832a8efffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832a95fffffffff,59.0,0.0,0.0,0.0,0.0,0.0
832aa0fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832aa2fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832aa4fffffffff,81.0,0.0,0.0,6.0,0.0,0.0
832ab1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832ab4fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832ab5fffffffff,67.0,0.0,0.0,0.0,0.0,0.0
832ab6fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832b00fffffffff,133.0,0.0,0.0,0.0,0.0,0.0
832b01fffffffff,993.0,0.0,0.0,0.0,0.0,0.0
832b02fffffffff,137.0,0.0,0.0,0.0,0.0,0.0
832b03fffffffff,404.0,0.0,0.0,0.0,0.0,0.0
832b05fffffffff,82.0,0.0,0.0,0.0,0.0,0.0
832b06fffffffff,136.0,0.0,0.0,0.0,0.0,0.0
832b0afffffffff,121.0,0.0,0.0,0.0,0.0,0.0
832b0cfffffffff,65.0,0.0,0.0,0.0,0.0,0.0
832b0efffffffff,170.0,0.0,0.0,0.0,0.0,0.0
832b10fffffffff,204.0,0.0,0.0,0.0,0.0,0.0
832b11fffffffff,41.0,0.0,0.0,0.0,0.0,0.0
832b12fffffffff,2421.0,0.0,0.0,0.0,0.0,0.0
832b13fffffffff,57.0,0.0,0.0,0.0,0.0,0.0
832b14fffffffff,398.0,0.0,0.0,0.0,0.0,0.0
832b15fffffffff,37.0,0.0,0.0,0.0,0.0,0.0
832b16fffffffff,5640.0,0.0,0.0,1.0,0.0,0.0
832b18fffffffff,65.0,0.0,0.0,0.0,0.0,0.0
832b19fffffffff,23.0,0.0,0.0,0.0,0.0,0.0
832b1afffffffff,298.0,0.0,0.0,0.0,0.0,0.0
832b1bfffffffff,9.0,0.0,0.0,0.0,0.0,0.0
832b1cfffffffff,66.0,0.0,0.0,0.0,0.0,0.0
832b1dfffffffff,74.0,0.0,0.0,0.0,0.0,0.0
832b1efffffffff,15.0,0.0,0.0,0.0,0.0,0.0
832b21fffffffff,30.0,0.0,0.0,0.0,0.0,0.0
832b23fffffffff,65.0,0.0,0.0,0.0,0.0,0.0
832b24fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832b25fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
832b28fffffffff,33.0,0.0,0.0,0.0,0.0,0.0
832b29fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832b2afffffffff,236.0,0.0,0.0,0.0,0.0,0.0
832b2cfffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832b2efffffffff,99.0,0.0,0.0,0.0,0.0,0.0
832b30fffffffff,790.0,0.0,0.0,0.0,0.0,0.0
832b31fffffffff,251.0,0.0,0.0,0.0,0.0,0.0
832b32fffffffff,474.0,0.0,0.0,0.0,0.0,0.0
832b33fffffffff,314.0,0.0,0.0,0.0,0.0,0.0
832b34fffffffff,54.0,0.0,0.0,0.0,0.0,0.0
832b35fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832b36fffffffff,791.0,0.0,0.0,0.0,0.0,0.0
832b80fffffffff,221.0,0.0,0.0,0.0,0.0,0.0
832b81fffffffff,785.0,0.0,0.0,0.0,0.0,0.0
832b82fffffffff,125.0,0.0,0.0,0.0,0.0,0.0
832b83fffffffff,1432.0,0.0,0.0,0.0,0.0,0.0
832b84fffffffff,59.0,0.0,0.0,0.0,0.0,0.0
832b85fffffffff,773.0,0.0,0.0,0.0,0.0,0.0
832b86fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
832b88fffffffff,159.0,0.0,0.0,4.0,0.0,0.0
832b89fffffffff,113.0,0.0,0.0,3.0,0.0,0.0
832b8afffffffff,13.0,0.0,0.0,0.0,0.0,0.0
832b8bfffffffff,19.0,0.0,0.0,9.0,0.0,0.0
832b8cfffffffff,240.0,0.0,0.0,18.0,0.0,0.0
832b8dfffffffff,1042.0,0.0,0.0,20.0,0.0,0.0
832b8efffffffff,271.0,0.0,0.0,0.0,0.0,0.0
832b90fffffffff,2465.0,0.0,0.0,0.0,0.0,0.0
832b91fffffffff,191.0,0.0,0.0,0.0,0.0,0.0
832b92fffffffff,63.0,0.0,0.0,0.0,0.0,0.0
832b93fffffffff,29.0,0.0,0.0,0.0,0.0,0.0
832b94fffffffff,712.0,0.0,0.0,0.0,0.0,0.0
832b95fffffffff,39.0,0.0,0.0,0.0,0.0,0.0
832b96fffffffff,116.0,0.0,0.0,0.0,0.0,0.0
832b98fffffffff,805.0,0.0,0.0,0.0,0.0,0.0
832b99fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832b9afffffffff,415.0,0.0,0.0,0.0,0.0,0.0
832b9bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832b9cfffffffff,3988.0,0.0,0.0,0.0,0.0,0.0
