cell_id,Antigone canadensis,Antigone canadensis canadensis,Antigone canadensis tabida/rowani,Antigone canadensis pulla,Antigone canadensis pratensis,Antigone canadensis nesiotes
84264e5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84264e7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842650dffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8426527ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426533ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426535ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426541ffffffff,36.0,0.0,0.0,0.0,0.0,0.0
8426547ffffffff,103.0,0.0,0.0,0.0,0.0,0.0
8426549ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842654bffffffff,9.0,0.0,0.0,0.0,0.0,0.0
842654dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426551ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8426555ffffffff,123.0,0.0,0.0,0.0,0.0,0.0
8426561ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426563ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426567ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842656dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426599ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842659bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84265adffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84265b1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84265b5ffffffff,33.0,0.0,0.0,0.0,0.0,0.0
84265b9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84265c3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84265d9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426601ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426603ffffffff,22.0,0.0,0.0,0.0,0.0,0.0
8426605ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426607ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8426609ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842660bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842661bffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8426621ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8426623ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8426625ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426629ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
842662bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842662dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426631ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842663dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426641ffffffff,39.0,0.0,0.0,0.0,0.0,0.0
8426643ffffffff,44.0,0.0,0.0,0.0,0.0,0.0
8426645ffffffff,96.0,0.0,0.0,0.0,0.0,0.0
8426647ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426649ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842664bffffffff,74.0,0.0,0.0,0.0,0.0,0.0
842664dffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8426665ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426669ffffffff,26.0,0.0,0.0,0.0,0.0,0.0
842666bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426683ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
842668bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426693ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426695ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842669bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842669dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84266a5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84266a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84266adffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84266b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84266bbffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84266c7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84266d3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84266d5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84266e1ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
84266e5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84266edffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426709ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426711ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426713ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426717ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426719ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426723ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426733ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426743ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426745ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8426747ffffffff,47.0,0.0,0.0,0.0,0.0,0.0
842675bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426769ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426801ffffffff,16.0,1.0,0.0,0.0,0.0,0.0
8426805ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426809ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842680bffffffff,6.0,0.0,1.0,0.0,0.0,0.0
8426811ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426813ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8426815ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8426817ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
842681bffffffff,61.0,0.0,0.0,0.0,0.0,0.0
8426831ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426833ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842683bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426845ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426851ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426853ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8426855ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8426857ffffffff,22.0,0.0,0.0,0.0,0.0,0.0
8426859ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842685dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426881ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8426883ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426885ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8426887ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8426889ffffffff,33.0,0.0,0.0,0.0,0.0,0.0
842688bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842688dffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8426891ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426899ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842689dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84268a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84268a3ffffffff,7.0,4.0,0.0,0.0,0.0,0.0
84268a7ffffffff,29.0,9.0,0.0,0.0,0.0,0.0
84268adffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84268b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84268b3ffffffff,7.0,3.0,0.0,0.0,0.0,0.0
84268b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84268bbffffffff,5.0,0.0,3.0,0.0,0.0,0.0
84268bdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84268c1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84268c3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84268c5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84268c7ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
84268cdffffffff,57.0,0.0,0.0,0.0,0.0,0.0
84268d3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84268d5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84268d7ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84268d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84268e1ffffffff,5.0,0.0,1.0,0.0,0.0,0.0
84268e7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84268e9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84268ebffffffff,15.0,0.0,0.0,0.0,0.0,0.0
84268edffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426901ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426905ffffffff,24.0,0.0,0.0,0.0,0.0,0.0
8426907ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426909ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842690bffffffff,9.0,0.0,0.0,0.0,0.0,0.0
842690dffffffff,85.0,0.0,0.0,0.0,0.0,0.0
8426921ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8426923ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426927ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426929ffffffff,33.0,0.0,0.0,0.0,0.0,0.0
842692bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426939ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842693dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426945ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842694dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426953ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426957ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8426959ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842695dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426961ffffffff,119.0,0.0,5.0,0.0,0.0,0.0
8426963ffffffff,76.0,0.0,0.0,0.0,0.0,0.0
8426967ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8426969ffffffff,132.0,0.0,0.0,0.0,0.0,0.0
842696bffffffff,41.0,0.0,2.0,0.0,0.0,0.0
8426983ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426987ffffffff,74.0,0.0,0.0,0.0,0.0,0.0
8426989ffffffff,45.0,0.0,0.0,0.0,0.0,0.0
842698dffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426995ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84269b9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84269c1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84269c3ffffffff,34.0,0.0,0.0,0.0,0.0,0.0
84269cbffffffff,37.0,0.0,16.0,0.0,0.0,0.0
84269cdffffffff,14.0,2.0,7.0,0.0,0.0,0.0
84269d1ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84269d5ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84269d9ffffffff,16.0,2.0,0.0,0.0,0.0,0.0
84269dbffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84269ddffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84269e1ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84269edffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426a29ffffffff,18.0,4.0,4.0,0.0,0.0,0.0
