cell_id,Botaurus minutus,Botaurus minutus minutus,Botaurus minutus payesii,Botaurus minutus podiceps
843900bffffffff,44.0,0.0,0.0,0.0
8439013ffffffff,6.0,0.0,0.0,0.0
843901dffffffff,514.0,0.0,0.0,0.0
8439023ffffffff,2.0,0.0,0.0,0.0
8439025ffffffff,6.0,0.0,0.0,0.0
8439029ffffffff,49.0,0.0,0.0,0.0
843902bffffffff,97.0,0.0,0.0,0.0
843902dffffffff,20.0,0.0,0.0,0.0
8439035ffffffff,13.0,0.0,0.0,0.0
8439039ffffffff,26.0,0.0,0.0,0.0
843903bffffffff,4.0,0.0,0.0,0.0
843903dffffffff,130.0,0.0,0.0,0.0
8439051ffffffff,2.0,0.0,0.0,0.0
8439057ffffffff,11.0,0.0,0.0,0.0
843905bffffffff,26.0,0.0,0.0,0.0
8439063ffffffff,4.0,0.0,0.0,0.0
8439067ffffffff,4.0,0.0,0.0,0.0
843906bffffffff,2.0,0.0,0.0,0.0
843906dffffffff,24.0,0.0,0.0,0.0
8439087ffffffff,4.0,0.0,0.0,0.0
8439089ffffffff,7.0,0.0,0.0,0.0
843908dffffffff,118.0,0.0,0.0,0.0
84390b3ffffffff,4.0,0.0,0.0,0.0
84390c1ffffffff,20.0,0.0,0.0,0.0
84390c3ffffffff,24.0,0.0,0.0,0.0
84390c5ffffffff,5.0,0.0,0.0,0.0
84390c9ffffffff,8.0,0.0,0.0,0.0
84390cbffffffff,363.0,0.0,0.0,0.0
84390cdffffffff,2.0,0.0,0.0,0.0
84390d9ffffffff,2.0,0.0,0.0,0.0
84390e1ffffffff,2.0,0.0,0.0,0.0
84390e3ffffffff,18.0,0.0,0.0,0.0
84390e9ffffffff,1.0,0.0,0.0,0.0
84390ebffffffff,1.0,0.0,0.0,0.0
8439101ffffffff,6.0,0.0,0.0,0.0
8439103ffffffff,132.0,0.0,0.0,0.0
8439111ffffffff,37.0,0.0,0.0,0.0
8439113ffffffff,38.0,0.0,0.0,0.0
8439115ffffffff,443.0,0.0,0.0,0.0
8439117ffffffff,38.0,0.0,0.0,0.0
8439153ffffffff,12.0,0.0,0.0,0.0
8439155ffffffff,2.0,0.0,0.0,0.0
8439159ffffffff,100.0,0.0,0.0,0.0
8439183ffffffff,41.0,0.0,0.0,0.0
8439185ffffffff,4.0,0.0,0.0,0.0
8439187ffffffff,7.0,0.0,0.0,0.0
843918bffffffff,3.0,0.0,0.0,0.0
843918dffffffff,5.0,0.0,0.0,0.0
8439193ffffffff,1.0,0.0,0.0,0.0
8439195ffffffff,49.0,0.0,0.0,0.0
8439197ffffffff,29.0,0.0,0.0,0.0
843919dffffffff,2.0,0.0,0.0,0.0
84391a9ffffffff,25.0,0.0,0.0,0.0
84391abffffffff,14.0,0.0,0.0,0.0
84391b9ffffffff,1.0,0.0,0.0,0.0
84391c1ffffffff,8.0,0.0,0.0,0.0
84391c5ffffffff,126.0,0.0,0.0,0.0
84391c7ffffffff,185.0,0.0,0.0,0.0
84391cbffffffff,1.0,0.0,0.0,0.0
84391d1ffffffff,12.0,0.0,0.0,0.0
84391e3ffffffff,6.0,0.0,0.0,0.0
84391e9ffffffff,19.0,0.0,0.0,0.0
84391ebffffffff,276.0,0.0,0.0,0.0
8439205ffffffff,2.0,0.0,0.0,0.0
843920dffffffff,2.0,0.0,0.0,0.0
8439227ffffffff,83.0,0.0,0.0,0.0
8439237ffffffff,4.0,0.0,0.0,0.0
843928dffffffff,1.0,0.0,0.0,0.0
84392adffffffff,65.0,0.0,0.0,0.0
84392b5ffffffff,3.0,0.0,0.0,0.0
84392b7ffffffff,2.0,0.0,0.0,0.0
84392c5ffffffff,3.0,0.0,0.0,0.0
84392e1ffffffff,4.0,0.0,0.0,0.0
84392e3ffffffff,5.0,0.0,0.0,0.0
84392e7ffffffff,71.0,0.0,0.0,0.0
8439311ffffffff,2.0,0.0,0.0,0.0
8439313ffffffff,16.0,0.0,0.0,0.0
8439317ffffffff,6.0,0.0,0.0,0.0
843931bffffffff,25.0,0.0,0.0,0.0
8439333ffffffff,89.0,0.0,0.0,0.0
8439337ffffffff,80.0,0.0,0.0,0.0
843933bffffffff,12.0,0.0,0.0,0.0
8439435ffffffff,89.0,0.0,0.0,0.0
8439445ffffffff,2.0,0.0,0.0,0.0
8439447ffffffff,158.0,0.0,0.0,0.0
8439451ffffffff,2.0,0.0,0.0,0.0
8439455ffffffff,3.0,0.0,0.0,0.0
8439459ffffffff,17.0,0.0,0.0,0.0
843945dffffffff,2.0,0.0,0.0,0.0
8439469ffffffff,9.0,0.0,0.0,0.0
843946bffffffff,1.0,0.0,0.0,0.0
843946dffffffff,322.0,0.0,0.0,0.0
843950dffffffff,26.0,0.0,0.0,0.0
8439541ffffffff,246.0,0.0,0.0,0.0
8439545ffffffff,3.0,0.0,0.0,0.0
8439547ffffffff,169.0,0.0,0.0,0.0
843954bffffffff,37.0,0.0,0.0,0.0
843954dffffffff,7.0,0.0,0.0,0.0
8439561ffffffff,2.0,0.0,0.0,0.0
8439563ffffffff,20.0,0.0,0.0,0.0
8439565ffffffff,211.0,0.0,0.0,0.0
8439567ffffffff,559.0,0.0,0.0,0.0
843956bffffffff,21.0,0.0,0.0,0.0
843956dffffffff,2.0,0.0,0.0,0.0
8439601ffffffff,2.0,0.0,0.0,0.0
8439613ffffffff,4.0,0.0,0.0,0.0
8439633ffffffff,1.0,0.0,0.0,0.0
8439691ffffffff,2.0,0.0,0.0,0.0
843969bffffffff,5.0,0.0,0.0,0.0
843969dffffffff,2.0,0.0,0.0,0.0
84396c5ffffffff,8.0,0.0,0.0,0.0
84396c7ffffffff,47.0,3.0,0.0,0.0
84396e9ffffffff,5.0,0.0,0.0,0.0
84396ebffffffff,5.0,0.0,0.0,0.0
8439709ffffffff,28.0,0.0,0.0,0.0
843970bffffffff,18.0,0.0,0.0,0.0
8439711ffffffff,14.0,0.0,0.0,0.0
8439715ffffffff,7.0,0.0,0.0,0.0
8439717ffffffff,19.0,0.0,0.0,0.0
843971bffffffff,13.0,0.0,0.0,0.0
843971dffffffff,8.0,0.0,0.0,0.0
8439733ffffffff,210.0,0.0,0.0,0.0
8439737ffffffff,14.0,0.0,0.0,0.0
8439743ffffffff,1.0,0.0,0.0,0.0
8439747ffffffff,2.0,0.0,0.0,0.0
8439755ffffffff,4.0,0.0,0.0,0.0
8439833ffffffff,3.0,0.0,0.0,0.0
843991bffffffff,41.0,4.0,0.0,0.0
84399c9ffffffff,1.0,0.0,0.0,0.0
8439a83ffffffff,3.0,0.0,0.0,0.0
8439a87ffffffff,2.0,0.0,0.0,0.0
8439a99ffffffff,2.0,0.0,0.0,0.0
8439aa9ffffffff,7.0,0.0,0.0,0.0
8439ab9ffffffff,2.0,0.0,0.0,0.0
843d34bffffffff,22.0,0.0,0.0,0.0
843d35dffffffff,65.0,0.0,0.0,0.0
843d61bffffffff,2.0,0.0,0.0,0.0
843e583ffffffff,34.0,0.0,0.0,0.0
843e58bffffffff,4.0,0.0,0.0,0.0
843e5b9ffffffff,10.0,0.0,0.0,0.0
843e5c3ffffffff,2.0,0.0,0.0,0.0
843e5cbffffffff,9.0,0.0,0.0,0.0
843e5d5ffffffff,3.0,0.0,0.0,0.0
843e605ffffffff,7.0,0.0,0.0,0.0
843e625ffffffff,14.0,0.0,0.0,0.0
843e629ffffffff,24.0,0.0,0.0,0.0
843e665ffffffff,3.0,0.0,0.0,0.0
843e689ffffffff,1715.0,89.0,0.0,0.0
843e68dffffffff,3.0,0.0,0.0,0.0
843e6a3ffffffff,2.0,0.0,0.0,0.0
843e6c3ffffffff,7.0,0.0,0.0,0.0
843e6c9ffffffff,1.0,0.0,0.0,0.0
843e6cbffffffff,6.0,0.0,0.0,0.0
843e719ffffffff,6.0,0.0,0.0,0.0
843ee93ffffffff,3.0,0.0,0.0,0.0
843f291ffffffff,2.0,0.0,0.0,0.0
843f2b9ffffffff,1.0,0.0,0.0,0.0
843f2c1ffffffff,2.0,0.0,0.0,0.0
843f2d5ffffffff,3.0,0.0,0.0,0.0
843f2ddffffffff,5.0,0.0,0.0,0.0
843f305ffffffff,6.0,0.0,0.0,0.0
843f44bffffffff,4.0,0.0,0.0,0.0
843f4d1ffffffff,4.0,0.0,0.0,0.0
843f4d3ffffffff,14.0,0.0,0.0,0.0
843f4ddffffffff,2.0,0.0,0.0,0.0
843f5bbffffffff,2.0,0.0,0.0,0.0
843f605ffffffff,2.0,0.0,0.0,0.0
843f613ffffffff,12.0,0.0,0.0,0.0
843f615ffffffff,8.0,0.0,0.0,0.0
843f61bffffffff,4.0,0.0,0.0,0.0
843f61dffffffff,6.0,0.0,0.0,0.0
843f623ffffffff,3.0,0.0,0.0,0.0
843f629ffffffff,4.0,0.0,0.0,0.0
843f62bffffffff,4.0,0.0,0.0,0.0
843f631ffffffff,4.0,0.0,0.0,0.0
843f633ffffffff,1.0,0.0,0.0,0.0
843f637ffffffff,2.0,0.0,0.0,0.0
843f66bffffffff,3.0,0.0,0.0,0.0
843f681ffffffff,26.0,0.0,0.0,0.0
843f683ffffffff,1.0,0.0,0.0,0.0
843f68dffffffff,19.0,0.0,0.0,0.0
843f695ffffffff,2.0,0.0,0.0,0.0
843f6c3ffffffff,1.0,0.0,0.0,0.0
843f6c9ffffffff,2.0,0.0,0.0,0.0
843f6d5ffffffff,2.0,0.0,0.0,0.0
843f6d9ffffffff,1.0,0.0,0.0,0.0
843f6ddffffffff,1.0,0.0,0.0,0.0
843f6e3ffffffff,5.0,0.0,0.0,0.0
843f6e7ffffffff,1.0,0.0,0.0,0.0
843f729ffffffff,1.0,0.0,0.0,0.0
843f751ffffffff,6.0,0.0,0.0,0.0
843f755ffffffff,7.0,0.0,0.0,0.0
843f767ffffffff,25.0,0.0,0.0,0.0
84424d5ffffffff,2.0,0.0,0.0,0.0
8443047ffffffff,2.0,0.0,0.0,0.0
8443241ffffffff,24.0,0.0,0.0,0.0
8443319ffffffff,3.0,0.0,0.0,0.0
844331bffffffff,1.0,0.0,0.0,0.0
8443341ffffffff,1.0,0.0,0.0,0.0
8443501ffffffff,2.0,0.0,0.0,0.0
844350dffffffff,1.0,0.0,0.0,0.0
8443603ffffffff,9.0,0.0,0.0,0.0
8443609ffffffff,4.0,0.0,0.0,0.0
844360bffffffff,26.0,0.0,0.0,0.0
844365dffffffff,2.0,0.0,0.0,0.0
8443707ffffffff,3.0,0.0,0.0,0.0
84438c3ffffffff,6.0,0.0,0.0,0.0
8443981ffffffff,4.0,0.0,0.0,0.0
8443a03ffffffff,5.0,0.0,0.0,0.0
8443a13ffffffff,30.0,0.0,0.0,0.0
8443a15ffffffff,2.0,0.0,0.0,0.0
8443a17ffffffff,2.0,0.0,0.0,0.0
8443a33ffffffff,11.0,0.0,0.0,0.0
8443a89ffffffff,1.0,0.0,0.0,0.0
8443a8dffffffff,1.0,0.0,0.0,0.0
8443ac3ffffffff,4.0,0.0,0.0,0.0
8443acbffffffff,2.0,0.0,0.0,0.0
8443acdffffffff,3.0,0.0,0.0,0.0
8443ae5ffffffff,228.0,1.0,0.0,0.0
8443aebffffffff,1.0,0.0,0.0,0.0
8452025ffffffff,3.0,0.0,0.0,0.0
8452113ffffffff,1.0,0.0,0.0,0.0
845215bffffffff,2.0,0.0,0.0,0.0
84521c5ffffffff,3.0,0.0,0.0,0.0
84524d3ffffffff,1.0,0.0,0.0,0.0
84524d7ffffffff,7.0,0.0,0.0,0.0
84529dbffffffff,2.0,0.0,0.0,0.0
8453451ffffffff,15.0,0.0,0.0,0.0
84534d5ffffffff,6.0,0.0,0.0,0.0
8453551ffffffff,7.0,0.0,0.0,0.0
845355dffffffff,1.0,0.0,0.0,0.0
8453631ffffffff,5.0,0.0,0.0,0.0
8453633ffffffff,3.0,0.0,0.0,0.0
8453639ffffffff,5.0,0.0,0.0,0.0
845363bffffffff,3.0,0.0,0.0,0.0
84536a3ffffffff,10.0,0.0,0.0,0.0
84536e5ffffffff,14.0,0.0,0.0,0.0
8453a97ffffffff,1.0,0.0,0.0,0.0
8453b4dffffffff,3.0,0.0,0.0,0.0
8454103ffffffff,38.0,0.0,6.0,0.0
8454115ffffffff,1.0,0.0,0.0,0.0
845411dffffffff,2.0,0.0,0.0,0.0
8454139ffffffff,5.0,0.0,0.0,0.0
84541a3ffffffff,1.0,0.0,0.0,0.0
84541a5ffffffff,2.0,0.0,0.0,0.0
84541bdffffffff,2.0,0.0,0.0,0.0
8454a93ffffffff,3.0,0.0,0.0,0.0
8454a9bffffffff,3.0,0.0,0.0,0.0
8454ac3ffffffff,14.0,0.0,0.0,0.0
8454ad7ffffffff,3.0,3.0,0.0,0.0
8454f47ffffffff,2.0,0.0,0.0,0.0
8458581ffffffff,1.0,0.0,0.0,0.0
84585d5ffffffff,1.0,0.0,0.0,0.0
8458901ffffffff,1.0,0.0,0.0,0.0
845890bffffffff,1.0,0.0,0.0,0.0
845890dffffffff,35.0,0.0,0.0,0.0
84589c9ffffffff,2.0,0.0,0.0,0.0
8458b51ffffffff,1.0,0.0,0.0,0.0
8458f47ffffffff,1.0,0.0,0.0,0.0
84599e5ffffffff,3.0,0.0,0.0,0.0
846330bffffffff,6.0,0.0,0.0,0.0
8463321ffffffff,4.0,0.0,0.0,0.0
8463325ffffffff,2.0,0.0,0.0,0.0
846333dffffffff,1.0,0.0,0.0,0.0
846a459ffffffff,1.0,0.0,0.0,0.0
846a5a9ffffffff,2.0,0.0,0.0,0.0
846ac0bffffffff,2.0,0.0,0.0,0.0
846ac15ffffffff,1.0,0.0,0.0,0.0
846ac35ffffffff,1.0,0.0,0.0,0.0
846ac39ffffffff,2.0,0.0,0.0,0.0
846ac3dffffffff,18.0,0.0,0.0,0.0
846ac89ffffffff,29.0,0.0,0.0,0.0
846ac8dffffffff,2.0,0.0,0.0,0.0
846ac9bffffffff,3.0,0.0,0.0,0.0
846ace5ffffffff,34.0,0.0,0.0,0.0
846ad81ffffffff,7.0,0.0,0.0,0.0
846ad89ffffffff,5.0,0.0,0.0,0.0
846adc3ffffffff,1.0,0.0,0.0,0.0
846add7ffffffff,7.0,0.0,0.0,0.0
846ade7ffffffff,1.0,0.0,0.0,0.0
846ae85ffffffff,6.0,0.0,0.0,0.0
846aea9ffffffff,17.0,0.0,0.0,0.0
846aeb5ffffffff,2.0,0.0,0.0,0.0
846aee3ffffffff,8.0,0.0,0.0,0.0
84750ddffffffff,2.0,0.0,0.0,0.0
8475119ffffffff,2.0,0.0,0.0,0.0
8475201ffffffff,2.0,0.0,0.0,0.0
8475293ffffffff,21.0,0.0,0.0,0.0
8475769ffffffff,1.0,0.0,0.0,0.0
847a413ffffffff,48.0,0.0,0.0,0.0
847a491ffffffff,3.0,0.0,0.0,0.0
847a4dbffffffff,3.0,0.0,0.0,0.0
847a61dffffffff,6.0,0.0,0.0,0.0
847a651ffffffff,9.0,0.0,0.0,0.0
847a6adffffffff,5.0,0.0,0.0,0.0
847a6b7ffffffff,15.0,0.0,0.0,0.0
847a6d1ffffffff,1.0,0.0,0.0,0.0
847a6e5ffffffff,20.0,0.0,0.0,0.0
847ac81ffffffff,2.0,0.0,0.0,0.0
847acd5ffffffff,8.0,0.0,0.0,0.0
847ad91ffffffff,2.0,0.0,0.0,0.0
847b5b1ffffffff,2.0,0.0,0.0,0.0
847b5b7ffffffff,2.0,0.0,0.0,0.0
84821b3ffffffff,1.0,0.0,0.0,0.0
8483069ffffffff,1.0,0.0,0.0,0.0
8483109ffffffff,1.0,0.0,0.0,0.0
8483125ffffffff,2.0,0.0,0.0,0.0
84831ebffffffff,4.0,0.0,0.0,0.0
8496025ffffffff,4.0,0.0,0.0,0.0
8496027ffffffff,2.0,0.0,2.0,0.0
849602dffffffff,5.0,0.0,0.0,0.0
8496153ffffffff,1.0,0.0,0.0,0.0
84961abffffffff,4.0,0.0,2.0,0.0
8496207ffffffff,3.0,0.0,0.0,0.0
849620bffffffff,2.0,0.0,0.0,0.0
849622bffffffff,2.0,0.0,2.0,0.0
8496233ffffffff,1.0,0.0,0.0,0.0
8496239ffffffff,3.0,0.0,0.0,0.0
849629dffffffff,2.0,0.0,0.0,0.0
84962c5ffffffff,5.0,0.0,0.0,0.0
84962c9ffffffff,3.0,0.0,1.0,0.0
8496907ffffffff,1.0,0.0,0.0,0.0
8496921ffffffff,2.0,0.0,0.0,0.0
8496925ffffffff,4.0,0.0,0.0,0.0
849692dffffffff,5.0,0.0,0.0,0.0
8496935ffffffff,3.0,0.0,0.0,0.0
849693dffffffff,13.0,0.0,0.0,0.0
84969a1ffffffff,3.0,0.0,0.0,0.0
8496a01ffffffff,2.0,0.0,0.0,0.0
8496a2dffffffff,2.0,0.0,0.0,0.0
8496b19ffffffff,3.0,0.0,0.0,0.0
8496b6dffffffff,1.0,0.0,0.0,0.0
8497119ffffffff,2.0,0.0,0.0,0.0
849713dffffffff,4.0,0.0,0.0,0.0
849719bffffffff,2.0,0.0,0.0,0.0
84972dbffffffff,4.0,0.0,0.0,0.0
8497417ffffffff,7.0,0.0,0.0,0.0
849741dffffffff,4.0,0.0,0.0,0.0
849743bffffffff,5.0,0.0,0.0,0.0
84974a9ffffffff,110.0,0.0,46.0,0.0
84974abffffffff,16.0,0.0,2.0,0.0
84974adffffffff,1.0,0.0,0.0,0.0
84974b9ffffffff,8.0,0.0,4.0,0.0
84974bbffffffff,1.0,0.0,0.0,0.0
84974e1ffffffff,2.0,0.0,0.0,0.0
84974e3ffffffff,9.0,0.0,0.0,0.0
84974e9ffffffff,2.0,0.0,0.0,0.0
84974edffffffff,3.0,0.0,3.0,0.0
8497511ffffffff,1.0,0.0,0.0,0.0
8497513ffffffff,46.0,0.0,1.0,0.0
8497515ffffffff,2.0,0.0,0.0,0.0
8497517ffffffff,10.0,0.0,0.0,0.0
84975c7ffffffff,11.0,0.0,0.0,0.0
84975c9ffffffff,4.0,0.0,0.0,0.0
84975d1ffffffff,1.0,0.0,0.0,0.0
84975ebffffffff,2.0,0.0,0.0,0.0
8497681ffffffff,3.0,0.0,0.0,0.0
8497725ffffffff,4.0,0.0,0.0,0.0
84978e7ffffffff,2.0,0.0,2.0,0.0
8497aabffffffff,2.0,0.0,0.0,0.0
8497ac3ffffffff,1.0,0.0,0.0,0.0
84a2227ffffffff,4.0,0.0,0.0,0.0
84a2235ffffffff,2.0,0.0,0.0,0.0
84a2365ffffffff,3.0,0.0,0.0,0.0
84a2a69ffffffff,2.0,0.0,0.0,0.0
84a3189ffffffff,3.0,0.0,0.0,0.0
84a318dffffffff,7.0,0.0,0.0,0.0
84a3199ffffffff,1.0,0.0,0.0,0.0
84a319dffffffff,19.0,0.0,0.0,0.0
84a3761ffffffff,2.0,0.0,0.0,0.0
84a38b5ffffffff,9.0,0.0,0.0,0.0
84a38b7ffffffff,1.0,0.0,0.0,0.0
84a38cbffffffff,1.0,0.0,0.0,0.0
84a3993ffffffff,1.0,0.0,0.0,0.0
84a399bffffffff,19.0,0.0,0.0,0.0
84a3addffffffff,2.0,0.0,0.0,0.0
84ac961ffffffff,1.0,0.0,0.0,0.0
84ac969ffffffff,7.0,0.0,3.0,0.0
84ac96dffffffff,5.0,0.0,2.0,0.0
84aca23ffffffff,3.0,0.0,0.0,0.0
84aca6bffffffff,11.0,0.0,0.0,0.0
84ad329ffffffff,3.0,0.0,0.0,0.0
84ad361ffffffff,23.0,0.0,0.0,0.0
84ad365ffffffff,2.0,0.0,0.0,0.0
84ad369ffffffff,40.0,0.0,0.0,0.0
84ad36dffffffff,6.0,0.0,0.0,0.0
84ada21ffffffff,4.0,0.0,0.0,0.0
84ada39ffffffff,2.0,0.0,0.0,0.0
84adac5ffffffff,3.0,0.0,0.0,0.0
84bc1b3ffffffff,2.0,0.0,0.0,0.0
84bc431ffffffff,13.0,0.0,0.0,0.0
84bc455ffffffff,9.0,0.0,0.0,0.0
84bc457ffffffff,1.0,0.0,0.0,0.0
84bc49dffffffff,2.0,0.0,0.0,0.0
84bc4d1ffffffff,3.0,0.0,0.0,0.0
84bc4d5ffffffff,10.0,0.0,0.0,0.0
84bc4d9ffffffff,2.0,0.0,0.0,0.0
84bc695ffffffff,2.0,0.0,0.0,0.0
84bc6b1ffffffff,2.0,0.0,0.0,0.0
84bc897ffffffff,12.0,0.0,0.0,0.0
84bc8d3ffffffff,3.0,0.0,0.0,0.0
84bc997ffffffff,2.0,0.0,0.0,0.0
84bcc17ffffffff,2.0,0.0,0.0,0.0
84bcc23ffffffff,55.0,0.0,0.0,0.0
84bcc27ffffffff,2.0,0.0,0.0,0.0
84bcc35ffffffff,5.0,0.0,0.0,0.0
84bcc37ffffffff,2.0,0.0,0.0,0.0
84bcc6dffffffff,96.0,0.0,0.0,0.0
84bccc7ffffffff,2.0,0.0,0.0,0.0
84bcd01ffffffff,1.0,0.0,0.0,0.0
84bcd0bffffffff,2.0,0.0,0.0,0.0
84bcd11ffffffff,1.0,0.0,0.0,0.0
84bcd1dffffffff,1.0,0.0,0.0,0.0
84bcd21ffffffff,1.0,0.0,0.0,0.0
84bcd29ffffffff,11.0,0.0,0.0,0.0
84bcd4bffffffff,3.0,0.0,0.0,0.0
84bcd57ffffffff,1.0,0.0,0.0,0.0
84bcd61ffffffff,2.0,0.0,0.0,0.0
84bcd67ffffffff,1.0,0.0,0.0,0.0
84bcd6dffffffff,64.0,0.0,7.0,0.0
84bcd9bffffffff,2.0,0.0,0.0,0.0
84bcdc1ffffffff,4.0,0.0,0.0,0.0
84bcdc3ffffffff,2.0,0.0,0.0,0.0
84bcdc7ffffffff,2.0,0.0,0.0,0.0
84bcdc9ffffffff,23.0,0.0,0.0,0.0
84bcdcdffffffff,2.0,0.0,0.0,0.0
84bcde3ffffffff,3.0,0.0,0.0,0.0
84bcdebffffffff,7.0,0.0,0.0,0.0
84bce2dffffffff,4.0,0.0,0.0,0.0
84bce83ffffffff,2.0,0.0,0.0,0.0
84bce85ffffffff,2.0,0.0,0.0,0.0
84bcf29ffffffff,4.0,0.0,0.0,0.0
84bcf47ffffffff,1.0,0.0,0.0,0.0
84bcf61ffffffff,1.0,0.0,0.0,0.0
84bcf6bffffffff,1.0,0.0,0.0,0.0
