cell_id,Colaptes auratus,Colaptes auratus chrysocaulosus,Colaptes auratus gundlachi,Colaptes auratus auratus/luteus,Colaptes auratus [cafer Group],Colaptes auratus luteus x cafer
8413861ffffffff,4.0,0.0,0.0,1.0,0.0,0.0
8413867ffffffff,8.0,0.0,0.0,0.0,0.0,3.0
8413919ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841391dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8413933ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8413b23ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8413b53ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841aa07ffffffff,15.0,0.0,0.0,12.0,0.0,0.0
841aa23ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
841aa3dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841aa4dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841b991ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841b9e1ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
841d243ffffffff,10.0,0.0,0.0,0.0,7.0,0.0
8422db7ffffffff,9.0,0.0,0.0,6.0,0.0,0.0
842600bffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426015ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426017ffffffff,1.0,0.0,0.0,0.0,0.0,1.0
8426051ffffffff,3.0,0.0,0.0,3.0,0.0,0.0
8426055ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842605dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426067ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426085ffffffff,3.0,0.0,0.0,2.0,1.0,0.0
842608dffffffff,3.0,0.0,0.0,0.0,0.0,1.0
8426099ffffffff,2.0,0.0,0.0,1.0,0.0,1.0
84260a1ffffffff,4.0,0.0,0.0,0.0,0.0,4.0
84260adffffffff,3.0,0.0,0.0,0.0,3.0,0.0
84260b3ffffffff,7.0,0.0,0.0,0.0,0.0,4.0
84260b7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84260b9ffffffff,8.0,0.0,0.0,0.0,3.0,3.0
84260e3ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
84260ebffffffff,12.0,0.0,0.0,0.0,2.0,2.0
8426117ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8426125ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8426127ffffffff,14.0,0.0,0.0,7.0,7.0,0.0
8426139ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426165ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426181ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426183ffffffff,18.0,0.0,0.0,0.0,18.0,0.0
842618bffffffff,2.0,0.0,0.0,0.0,2.0,0.0
842619dffffffff,4.0,0.0,0.0,0.0,4.0,0.0
84261abffffffff,2.0,0.0,0.0,2.0,0.0,0.0
84261b3ffffffff,8.0,0.0,0.0,5.0,1.0,0.0
84261b7ffffffff,4.0,0.0,0.0,0.0,4.0,0.0
84261b9ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
84261c5ffffffff,1.0,0.0,0.0,0.0,1.0,0.0
8426217ffffffff,2.0,0.0,0.0,0.0,0.0,2.0
8426231ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426245ffffffff,4.0,0.0,0.0,0.0,0.0,2.0
8426249ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426261ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426263ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426269ffffffff,3.0,0.0,0.0,0.0,1.0,0.0
842626dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84262b7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84262c1ffffffff,2.0,0.0,0.0,0.0,0.0,1.0
84262c9ffffffff,6.0,0.0,0.0,4.0,0.0,1.0
84262cdffffffff,10.0,0.0,0.0,2.0,0.0,2.0
84262dbffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8426363ffffffff,2.0,0.0,0.0,0.0,0.0,2.0
8426401ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426405ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8426409ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
842640dffffffff,6.0,0.0,0.0,2.0,0.0,0.0
8426415ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426417ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426429ffffffff,3.0,0.0,0.0,3.0,0.0,0.0
842642dffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8426439ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842643bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426443ffffffff,4.0,0.0,0.0,1.0,0.0,0.0
8426459ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426461ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426463ffffffff,28.0,0.0,0.0,6.0,0.0,0.0
8426481ffffffff,9.0,0.0,0.0,3.0,0.0,0.0
8426487ffffffff,3.0,0.0,0.0,2.0,0.0,0.0
8426489ffffffff,30.0,0.0,0.0,0.0,0.0,0.0
842648bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426493ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842649dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84264a7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84264b9ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
84264bdffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84264c3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84264c5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84264c7ffffffff,12.0,0.0,0.0,2.0,0.0,0.0
84264d1ffffffff,11.0,0.0,0.0,2.0,0.0,0.0
84264ddffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84264e1ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84264e5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84264e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426501ffffffff,1.0,0.0,0.0,0.0,0.0,1.0
8426515ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842651bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426521ffffffff,5.0,0.0,0.0,0.0,0.0,5.0
8426527ffffffff,1.0,0.0,0.0,0.0,0.0,1.0
842652bffffffff,2.0,0.0,0.0,0.0,0.0,2.0
8426531ffffffff,3.0,0.0,0.0,0.0,1.0,2.0
8426533ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426541ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8426543ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8426545ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426547ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426555ffffffff,2.0,0.0,0.0,0.0,0.0,2.0
8426557ffffffff,3.0,0.0,0.0,1.0,0.0,0.0
8426565ffffffff,17.0,0.0,0.0,2.0,11.0,2.0
8426567ffffffff,8.0,0.0,0.0,4.0,1.0,0.0
842656dffffffff,6.0,0.0,0.0,0.0,4.0,0.0
8426589ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426599ffffffff,7.0,0.0,0.0,1.0,0.0,0.0
84265b7ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
84265b9ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
84265bbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84265dbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84265e1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84265e5ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426623ffffffff,4.0,0.0,0.0,1.0,0.0,0.0
8426625ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426629ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
842662dffffffff,5.0,0.0,0.0,5.0,0.0,0.0
8426631ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426639ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
842663dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426641ffffffff,13.0,0.0,0.0,11.0,0.0,0.0
8426645ffffffff,4.0,0.0,0.0,4.0,0.0,0.0
8426649ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842664dffffffff,13.0,0.0,0.0,8.0,0.0,0.0
8426665ffffffff,9.0,0.0,0.0,6.0,0.0,0.0
8426669ffffffff,5.0,0.0,0.0,1.0,0.0,0.0
842666bffffffff,6.0,0.0,0.0,2.0,0.0,0.0
8426689ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
842669bffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84266a9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84266adffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84266c5ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
84266d5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84266e1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426711ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426723ffffffff,4.0,0.0,0.0,4.0,0.0,0.0
8426737ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426745ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426755ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8426801ffffffff,22.0,0.0,0.0,2.0,7.0,3.0
8426805ffffffff,2.0,0.0,0.0,0.0,1.0,0.0
8426809ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842680bffffffff,1.0,0.0,0.0,0.0,1.0,0.0
8426811ffffffff,6.0,0.0,0.0,0.0,6.0,0.0
8426813ffffffff,37.0,0.0,0.0,0.0,11.0,0.0
8426815ffffffff,25.0,0.0,0.0,0.0,0.0,0.0
8426817ffffffff,11.0,0.0,0.0,0.0,8.0,0.0
8426819ffffffff,102.0,0.0,0.0,0.0,79.0,0.0
842681bffffffff,71.0,0.0,0.0,0.0,32.0,0.0
842681dffffffff,1.0,0.0,0.0,0.0,1.0,0.0
842682bffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426831ffffffff,7.0,0.0,0.0,0.0,3.0,0.0
8426833ffffffff,3.0,0.0,0.0,0.0,3.0,0.0
8426835ffffffff,1.0,0.0,0.0,0.0,1.0,0.0
8426837ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426839ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426853ffffffff,9.0,0.0,0.0,1.0,7.0,0.0
8426857ffffffff,7.0,0.0,0.0,0.0,5.0,0.0
8426859ffffffff,9.0,0.0,0.0,7.0,0.0,2.0
842685bffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426881ffffffff,9.0,0.0,0.0,0.0,2.0,0.0
8426887ffffffff,7.0,0.0,0.0,0.0,1.0,0.0
8426889ffffffff,12.0,0.0,0.0,5.0,2.0,1.0
842688dffffffff,6.0,0.0,0.0,0.0,2.0,0.0
8426893ffffffff,8.0,0.0,0.0,0.0,6.0,0.0
8426899ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842689dffffffff,12.0,0.0,0.0,0.0,1.0,0.0
84268a1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84268a3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84268a7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84268abffffffff,4.0,0.0,0.0,0.0,4.0,0.0
84268b1ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
84268b9ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
84268bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84268bdffffffff,4.0,0.0,0.0,0.0,2.0,0.0
84268c1ffffffff,10.0,0.0,0.0,6.0,2.0,2.0
84268c3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84268c5ffffffff,1.0,0.0,0.0,0.0,0.0,1.0
84268c7ffffffff,12.0,0.0,0.0,1.0,5.0,0.0
84268cdffffffff,114.0,0.0,0.0,1.0,27.0,6.0
84268d5ffffffff,60.0,0.0,0.0,8.0,0.0,5.0
84268d7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84268d9ffffffff,8.0,0.0,0.0,2.0,0.0,0.0
84268dbffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84268ddffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84268e1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84268e7ffffffff,3.0,0.0,0.0,0.0,2.0,0.0
84268e9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84268ebffffffff,17.0,0.0,0.0,0.0,3.0,2.0
8426905ffffffff,23.0,0.0,0.0,4.0,2.0,2.0
8426907ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
842690dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426919ffffffff,3.0,0.0,0.0,3.0,0.0,0.0
8426929ffffffff,1.0,0.0,0.0,0.0,1.0,0.0
842692bffffffff,5.0,0.0,0.0,0.0,2.0,0.0
8426941ffffffff,2.0,0.0,0.0,0.0,0.0,2.0
8426945ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842694dffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426953ffffffff,8.0,0.0,0.0,2.0,3.0,1.0
8426957ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842695bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426961ffffffff,78.0,0.0,0.0,28.0,19.0,15.0
8426963ffffffff,164.0,0.0,0.0,19.0,117.0,7.0
8426965ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426967ffffffff,3.0,0.0,0.0,0.0,2.0,0.0
8426969ffffffff,47.0,0.0,0.0,16.0,1.0,19.0
842696bffffffff,65.0,0.0,0.0,9.0,35.0,4.0
8426981ffffffff,1.0,0.0,0.0,0.0,0.0,1.0
8426983ffffffff,4.0,0.0,0.0,0.0,3.0,0.0
8426987ffffffff,4.0,0.0,0.0,0.0,4.0,0.0
8426989ffffffff,8.0,0.0,0.0,3.0,0.0,1.0
842698dffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8426991ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426993ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426995ffffffff,3.0,0.0,0.0,0.0,1.0,0.0
842699bffffffff,1.0,0.0,0.0,0.0,1.0,0.0
842699dffffffff,2.0,0.0,0.0,0.0,2.0,0.0
84269a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84269abffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84269b9ffffffff,1.0,0.0,0.0,0.0,1.0,0.0
84269bdffffffff,1.0,0.0,0.0,1.0,0.0,0.0
84269c1ffffffff,15.0,0.0,0.0,1.0,3.0,6.0
84269c5ffffffff,5.0,0.0,0.0,1.0,0.0,4.0
84269c9ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
84269cbffffffff,1.0,0.0,0.0,0.0,1.0,0.0
84269cdffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84269d1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84269d3ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
84269d5ffffffff,15.0,0.0,0.0,0.0,0.0,4.0
84269d7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84269d9ffffffff,5.0,0.0,0.0,0.0,3.0,0.0
84269dbffffffff,7.0,0.0,0.0,0.0,5.0,0.0
84269ddffffffff,5.0,0.0,0.0,0.0,5.0,0.0
84269edffffffff,4.0,0.0,0.0,0.0,0.0,4.0
8426a17ffffffff,2.0,0.0,0.0,0.0,0.0,2.0
8426a19ffffffff,8.0,0.0,0.0,2.0,6.0,0.0
8426a1bffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426a2bffffffff,13.0,0.0,0.0,4.0,2.0,7.0
8426a3bffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8426a51ffffffff,5.0,0.0,0.0,0.0,2.0,0.0
8426a81ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426a83ffffffff,1.0,0.0,0.0,0.0,1.0,0.0
8426a87ffffffff,16.0,0.0,0.0,0.0,2.0,4.0
8426a89ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8426a8bffffffff,22.0,0.0,0.0,1.0,1.0,4.0
8426a91ffffffff,12.0,0.0,0.0,0.0,5.0,7.0
8426a97ffffffff,5.0,0.0,0.0,0.0,0.0,3.0
8426a9dffffffff,1.0,0.0,0.0,0.0,1.0,0.0
8426aa1ffffffff,14.0,0.0,0.0,2.0,2.0,4.0
8426aa5ffffffff,30.0,0.0,0.0,0.0,22.0,0.0
8426aa7ffffffff,9.0,0.0,0.0,0.0,5.0,0.0
8426aa9ffffffff,27.0,0.0,0.0,13.0,3.0,0.0
8426aabffffffff,11.0,0.0,0.0,2.0,0.0,2.0
8426aadffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426ab3ffffffff,2.0,0.0,0.0,0.0,1.0,0.0
8426ab5ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426ab7ffffffff,9.0,0.0,0.0,4.0,2.0,0.0
8426abbffffffff,3.0,0.0,0.0,2.0,0.0,0.0
8426ac3ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8426ac5ffffffff,6.0,0.0,0.0,0.0,6.0,0.0
8426ac7ffffffff,5.0,0.0,0.0,1.0,4.0,0.0
8426ad1ffffffff,10.0,0.0,0.0,0.0,7.0,3.0
8426ad5ffffffff,2.0,0.0,0.0,0.0,0.0,2.0
8426ad7ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8426ae3ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426ae7ffffffff,10.0,0.0,0.0,9.0,0.0,1.0
8426ae9ffffffff,3.0,0.0,0.0,0.0,3.0,0.0
8426b0bffffffff,3.0,0.0,0.0,1.0,0.0,2.0
8426b31ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426b6dffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426c11ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426c19ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426c27ffffffff,3.0,0.0,0.0,0.0,0.0,3.0
8426c2dffffffff,4.0,0.0,0.0,0.0,4.0,0.0
8426c3bffffffff,1.0,0.0,0.0,0.0,1.0,0.0
8426c43ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426c49ffffffff,4.0,0.0,0.0,2.0,0.0,0.0
8426c4dffffffff,3.0,0.0,0.0,0.0,3.0,0.0
8426c5bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426c65ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426c67ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426c69ffffffff,2.0,0.0,0.0,0.0,0.0,2.0
8426c81ffffffff,3.0,0.0,0.0,0.0,2.0,1.0
8426c83ffffffff,9.0,0.0,0.0,4.0,1.0,3.0
8426c85ffffffff,3.0,0.0,0.0,0.0,3.0,0.0
8426c87ffffffff,15.0,0.0,0.0,0.0,9.0,6.0
8426c89ffffffff,48.0,0.0,0.0,6.0,37.0,5.0
8426c8bffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8426c8dffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8426c91ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426c93ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426c9dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426cb1ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426cb7ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426cb9ffffffff,4.0,0.0,0.0,0.0,2.0,0.0
8426cbdffffffff,17.0,0.0,0.0,0.0,13.0,4.0
8426cd1ffffffff,12.0,0.0,0.0,12.0,0.0,0.0
8426cd5ffffffff,11.0,0.0,0.0,9.0,0.0,0.0
8426cd7ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426cdbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426d09ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426d15ffffffff,3.0,0.0,0.0,0.0,2.0,1.0
8426d1bffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8426d1dffffffff,3.0,0.0,0.0,0.0,2.0,0.0
8426d21ffffffff,4.0,0.0,0.0,2.0,0.0,2.0
8426d23ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8426d25ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8426d2bffffffff,7.0,0.0,0.0,7.0,0.0,0.0
8426d35ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8426d39ffffffff,4.0,0.0,0.0,1.0,3.0,0.0
8426d45ffffffff,9.0,0.0,0.0,3.0,2.0,4.0
8426d47ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426d4bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426d51ffffffff,2.0,0.0,0.0,1.0,0.0,0.0
8426d53ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426d57ffffffff,1.0,0.0,0.0,0.0,1.0,0.0
8426d59ffffffff,4.0,0.0,0.0,2.0,2.0,0.0
8426d5bffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8426d6bffffffff,16.0,0.0,0.0,8.0,0.0,8.0
8426d9bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426d9dffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426da5ffffffff,4.0,0.0,0.0,2.0,0.0,2.0
8426dabffffffff,7.0,0.0,0.0,2.0,0.0,0.0
8426dbdffffffff,1.0,0.0,0.0,0.0,0.0,1.0
8426dc3ffffffff,6.0,0.0,0.0,0.0,6.0,0.0
8426dd5ffffffff,3.0,0.0,0.0,0.0,2.0,0.0
8426dd9ffffffff,2.0,0.0,0.0,0.0,0.0,2.0
8426ddbffffffff,5.0,0.0,0.0,0.0,5.0,0.0
8426dddffffffff,3.0,0.0,0.0,1.0,2.0,0.0
8426de3ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8426de7ffffffff,11.0,0.0,0.0,3.0,3.0,0.0
8426debffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426e09ffffffff,8.0,0.0,0.0,0.0,2.0,6.0
8426e0bffffffff,5.0,0.0,0.0,0.0,4.0,1.0
8426e0dffffffff,6.0,0.0,0.0,6.0,0.0,0.0
8426e11ffffffff,3.0,0.0,0.0,0.0,1.0,2.0
8426e19ffffffff,3.0,0.0,0.0,1.0,2.0,0.0
8426e21ffffffff,27.0,0.0,0.0,5.0,6.0,6.0
8426e23ffffffff,14.0,0.0,0.0,0.0,8.0,2.0
8426e25ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8426e27ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
