cell_id,Accipiter striatus,Accipiter striatus [striatus Group],Accipiter striatus [velox Group],Accipiter striatus madrensis,Accipiter striatus chionogaster,Accipiter striatus ventralis,Accipiter striatus erythronemius
822677fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
822687fffffffff,92.0,0.0,0.0,0.0,0.0,0.0,0.0
82268ffffffffff,79.0,0.0,0.0,0.0,0.0,0.0,0.0
822697fffffffff,166.0,0.0,26.0,0.0,0.0,0.0,0.0
82269ffffffffff,65.0,0.0,0.0,0.0,0.0,0.0,0.0
8226a7fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8226affffffffff,71.0,0.0,0.0,0.0,0.0,0.0,0.0
8226b7fffffffff,45.0,0.0,2.0,0.0,0.0,0.0,0.0
8226c7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8226cffffffffff,53.0,0.0,2.0,0.0,0.0,0.0,0.0
8226d7fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8226dffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8226e7fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8226effffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8226f7fffffffff,29.0,0.0,2.0,0.0,0.0,0.0,0.0
822707fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
82270ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
822717fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
82271ffffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
822747fffffffff,69.0,0.0,0.0,0.0,0.0,0.0,0.0
82274ffffffffff,601.0,0.0,0.0,0.0,0.0,0.0,0.0
822757fffffffff,245.0,0.0,55.0,0.0,0.0,0.0,0.0
82275ffffffffff,376.0,0.0,7.0,0.0,0.0,0.0,0.0
822767fffffffff,41.0,0.0,5.0,0.0,0.0,0.0,0.0
82276ffffffffff,69.0,0.0,4.0,0.0,0.0,0.0,0.0
822777fffffffff,27.0,0.0,3.0,0.0,0.0,0.0,0.0
822787fffffffff,8.0,0.0,7.0,0.0,0.0,0.0,0.0
82278ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
822797fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
8227a7fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8227affffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8227b7fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
822807fffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0
822817fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
82281ffffffffff,113.0,0.0,9.0,0.0,0.0,0.0,0.0
822837fffffffff,762.0,0.0,42.0,0.0,0.0,0.0,0.0
822887fffffffff,30.0,0.0,2.0,0.0,0.0,0.0,0.0
82288ffffffffff,9.0,0.0,2.0,0.0,0.0,0.0,0.0
822897fffffffff,23.0,0.0,2.0,0.0,0.0,0.0,0.0
82289ffffffffff,43.0,0.0,3.0,0.0,0.0,0.0,0.0
8228a7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8228affffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8228b7fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
8228c7fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
8228d7fffffffff,58.0,0.0,0.0,0.0,0.0,0.0,0.0
8228dffffffffff,60.0,0.0,0.0,0.0,0.0,0.0,0.0
8228f7fffffffff,73.0,0.0,6.0,0.0,0.0,0.0,0.0
822917fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
82291ffffffffff,22.0,0.0,5.0,0.0,0.0,0.0,0.0
822987fffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0
82298ffffffffff,40.0,0.0,2.0,0.0,0.0,0.0,0.0
822997fffffffff,72.0,0.0,2.0,0.0,0.0,0.0,0.0
82299ffffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8229a7fffffffff,180.0,0.0,1.0,0.0,0.0,0.0,0.0
8229affffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0
8229b7fffffffff,52.0,0.0,0.0,0.0,0.0,0.0,0.0
822a07fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
822a17fffffffff,2112.0,0.0,45.0,0.0,0.0,0.0,0.0
822a37fffffffff,564.0,0.0,57.0,0.0,0.0,0.0,0.0
822a87fffffffff,52.0,0.0,3.0,0.0,0.0,0.0,0.0
822a8ffffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0
822a97fffffffff,44.0,0.0,2.0,0.0,0.0,0.0,0.0
822a9ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
822aa7fffffffff,77.0,0.0,7.0,0.0,0.0,0.0,0.0
822aaffffffffff,635.0,0.0,26.0,0.0,0.0,0.0,0.0
822ab7fffffffff,610.0,0.0,129.0,0.0,0.0,0.0,0.0
822ad7fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
822af7fffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0
822b07fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
822b0ffffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
822b17fffffffff,206.0,0.0,12.0,0.0,0.0,0.0,0.0
822b1ffffffffff,125.0,0.0,5.0,0.0,0.0,0.0,0.0
822b27fffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
822b2ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
822b37fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
822b87fffffffff,942.0,0.0,4.0,0.0,0.0,0.0,0.0
822b8ffffffffff,247.0,0.0,4.0,0.0,0.0,0.0,0.0
822b97fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
822b9ffffffffff,160.0,0.0,31.0,0.0,0.0,0.0,0.0
822ba7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
822baffffffffff,125.0,0.0,12.0,0.0,0.0,0.0,0.0
824417fffffffff,178.0,0.0,73.0,0.0,0.0,0.0,0.0
82441ffffffffff,17.0,0.0,2.0,0.0,0.0,0.0,0.0
824437fffffffff,27.0,2.0,0.0,0.0,0.0,0.0,0.0
824447fffffffff,82.0,0.0,0.0,0.0,0.0,0.0,0.0
82444ffffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
824457fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
824467fffffffff,56.0,0.0,0.0,0.0,0.0,0.0,0.0
82446ffffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0
824477fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
824487fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8244a7fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8244affffffffff,19.0,0.0,4.0,0.0,0.0,0.0,0.0
8244c7fffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0
8244cffffffffff,42.0,0.0,4.0,0.0,0.0,0.0,0.0
8244d7fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8244dffffffffff,61.0,0.0,0.0,0.0,0.0,0.0,0.0
8244e7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8244effffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8244f7fffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
82450ffffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
82451ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
824527fffffffff,116.0,0.0,0.0,0.0,7.0,0.0,0.0
82452ffffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0
824577fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
82458ffffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
824597fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
82459ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
824817fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82482ffffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
824847fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
82484ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
82485ffffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0
824887fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
82488ffffffffff,3.0,0.0,3.0,0.0,0.0,0.0,0.0
824897fffffffff,65.0,0.0,0.0,0.0,0.0,0.0,0.0
82489ffffffffff,73.0,0.0,0.0,0.0,0.0,0.0,0.0
8248affffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8248b7fffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
8248c7fffffffff,120.0,0.0,7.0,0.0,0.0,0.0,0.0
8248cffffffffff,12.0,0.0,6.0,0.0,0.0,0.0,0.0
8248d7fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8248dffffffffff,78.0,0.0,7.0,0.0,0.0,0.0,0.0
8248effffffffff,277.0,0.0,26.0,0.0,0.0,0.0,0.0
824987fffffffff,88.0,0.0,0.0,0.0,0.0,0.0,0.0
82498ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
824997fffffffff,61.0,0.0,6.0,0.0,0.0,0.0,0.0
82499ffffffffff,19.0,0.0,2.0,0.0,0.0,0.0,0.0
8249affffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8249b7fffffffff,5.0,0.0,2.0,1.0,0.0,0.0,0.0
824c9ffffffffff,30.0,27.0,0.0,0.0,0.0,0.0,0.0
824cc7fffffffff,151.0,41.0,0.0,0.0,0.0,0.0,0.0
824cd7fffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0
825f4ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82661ffffffffff,5.0,0.0,0.0,0.0,0.0,5.0,0.0
826627fffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
82662ffffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8266a7fffffffff,8.0,0.0,3.0,0.0,0.0,0.0,0.0
8266b7fffffffff,28.0,0.0,11.0,0.0,0.0,0.0,0.0
8266c7fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8266cffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8266d7fffffffff,7.0,0.0,0.0,0.0,0.0,5.0,0.0
8266dffffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8266e7fffffffff,8.0,0.0,0.0,0.0,0.0,2.0,0.0
826727fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82674ffffffffff,7.0,0.0,0.0,0.0,0.0,7.0,0.0
82679ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
826d07fffffffff,12.0,0.0,9.0,0.0,3.0,0.0,0.0
826d17fffffffff,8.0,0.0,6.0,0.0,0.0,0.0,0.0
826d27fffffffff,6.0,0.0,0.0,0.0,1.0,0.0,0.0
826d2ffffffffff,50.0,0.0,13.0,0.0,13.0,0.0,0.0
826d37fffffffff,30.0,0.0,24.0,1.0,0.0,0.0,0.0
826d67fffffffff,3.0,0.0,0.0,0.0,3.0,0.0,0.0
826d6ffffffffff,21.0,0.0,3.0,0.0,0.0,0.0,0.0
826d77fffffffff,10.0,0.0,0.0,0.0,10.0,0.0,0.0
828b67fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
828e67fffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
828f2ffffffffff,3.0,0.0,0.0,0.0,0.0,1.0,0.0
828f57fffffffff,3.0,0.0,0.0,0.0,0.0,1.0,0.0
828f77fffffffff,4.0,0.0,0.0,0.0,0.0,1.0,0.0
82a817fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
82a957fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,4.0
82a967fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,2.0
82a96ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0,4.0
82b24ffffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
82b25ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0
82b26ffffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
82b2effffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
82b347fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0
82b34ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
82b35ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0
82c21ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82c2cffffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
82c2e7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,2.0
82c2effffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
82c347fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
