cell_id,Anser anser,Anser anser anser,Anser anser rubrirostris
82281ffffffffff,31.0,0.0,0.0
822837fffffffff,294.0,0.0,0.0
822887fffffffff,11.0,0.0,0.0
82288ffffffffff,8.0,0.0,0.0
822897fffffffff,2.0,0.0,0.0
82289ffffffffff,6.0,0.0,0.0
8228affffffffff,2.0,0.0,0.0
8228b7fffffffff,14.0,0.0,0.0
8228d7fffffffff,6.0,0.0,0.0
8228f7fffffffff,28.0,0.0,0.0
822987fffffffff,11.0,0.0,0.0
82298ffffffffff,14.0,0.0,0.0
822997fffffffff,2.0,0.0,0.0
8229a7fffffffff,3374.0,0.0,0.0
8229affffffffff,33.0,0.0,0.0
8229b7fffffffff,2.0,0.0,0.0
822a07fffffffff,1.0,0.0,0.0
822a17fffffffff,72.0,0.0,0.0
822a37fffffffff,97.0,1.0,0.0
822a87fffffffff,43.0,0.0,0.0
822a8ffffffffff,88.0,0.0,0.0
822a97fffffffff,31.0,0.0,0.0
822a9ffffffffff,8.0,0.0,0.0
822aa7fffffffff,85.0,0.0,0.0
822aaffffffffff,135.0,0.0,0.0
822ab7fffffffff,76.0,0.0,0.0
822ad7fffffffff,9.0,0.0,0.0
822af7fffffffff,3.0,0.0,0.0
822b07fffffffff,4.0,0.0,0.0
822b0ffffffffff,2.0,0.0,0.0
822b17fffffffff,2.0,0.0,0.0
822b27fffffffff,5.0,0.0,0.0
822b2ffffffffff,4.0,0.0,0.0
822b87fffffffff,56.0,0.0,0.0
822b8ffffffffff,27.0,0.0,0.0
822b9ffffffffff,29.0,0.0,0.0
822baffffffffff,24.0,7.0,0.0
822c07fffffffff,7.0,5.0,0.0
822c0ffffffffff,24.0,0.0,0.0
822c17fffffffff,1.0,0.0,0.0
822c27fffffffff,8.0,0.0,0.0
822c2ffffffffff,32.0,2.0,1.0
822c57fffffffff,2.0,0.0,0.0
822c5ffffffffff,2.0,0.0,0.0
822c8ffffffffff,3.0,0.0,0.0
822c97fffffffff,7.0,0.0,0.0
822cc7fffffffff,2.0,0.0,0.0
822ce7fffffffff,8.0,0.0,0.0
822cf7fffffffff,3.0,0.0,0.0
822d07fffffffff,2.0,0.0,0.0
822d17fffffffff,5.0,0.0,2.0
822d1ffffffffff,2.0,0.0,0.0
822d37fffffffff,7.0,0.0,2.0
822d67fffffffff,4.0,0.0,0.0
822daffffffffff,18.0,0.0,0.0
822db7fffffffff,26.0,6.0,0.0
822e67fffffffff,4.0,0.0,2.0
822e6ffffffffff,2.0,0.0,0.0
82309ffffffffff,1.0,0.0,0.0
8230e7fffffffff,3.0,0.0,0.0
823137fffffffff,1.0,0.0,1.0
823187fffffffff,9.0,0.0,1.0
82318ffffffffff,4.0,0.0,0.0
8231affffffffff,9.0,0.0,0.0
823427fffffffff,1.0,0.0,0.0
823447fffffffff,2.0,0.0,0.0
823467fffffffff,2.0,0.0,0.0
82346ffffffffff,8.0,0.0,0.0
82351ffffffffff,15.0,0.0,0.0
8235affffffffff,2.0,0.0,0.0
823827fffffffff,5.0,0.0,0.0
823907fffffffff,499.0,3.0,0.0
82390ffffffffff,156.0,12.0,0.0
823917fffffffff,329.0,0.0,0.0
82391ffffffffff,195.0,24.0,0.0
823927fffffffff,208.0,2.0,0.0
82392ffffffffff,444.0,2.0,0.0
823937fffffffff,122.0,0.0,0.0
823947fffffffff,161.0,35.0,0.0
823957fffffffff,72.0,0.0,0.0
823977fffffffff,142.0,19.0,0.0
8239affffffffff,6.0,0.0,0.0
823c0ffffffffff,6.0,0.0,2.0
823c1ffffffffff,22.0,0.0,0.0
823c37fffffffff,2.0,0.0,0.0
823c5ffffffffff,11.0,0.0,0.0
823c87fffffffff,2.0,0.0,0.0
823c8ffffffffff,2.0,0.0,0.0
823c9ffffffffff,27.0,2.0,0.0
823caffffffffff,3.0,0.0,0.0
823cb7fffffffff,12.0,0.0,0.0
823cc7fffffffff,4.0,0.0,0.0
823ce7fffffffff,32.0,0.0,0.0
823ceffffffffff,19.0,0.0,1.0
823cf7fffffffff,53.0,0.0,0.0
823d07fffffffff,56.0,0.0,0.0
823d17fffffffff,116.0,0.0,2.0
823d37fffffffff,49.0,0.0,3.0
823d87fffffffff,43.0,0.0,6.0
823d97fffffffff,2.0,0.0,0.0
823d9ffffffffff,21.0,0.0,0.0
823da7fffffffff,31.0,0.0,15.0
823daffffffffff,15.0,0.0,0.0
823db7fffffffff,5.0,0.0,0.0
823f37fffffffff,2.0,0.0,0.0
823f67fffffffff,4.0,0.0,0.0
823f6ffffffffff,8.0,0.0,0.0
823f77fffffffff,6.0,0.0,0.0
82404ffffffffff,4.0,0.0,0.0
824097fffffffff,2.0,0.0,0.0
82411ffffffffff,5.0,0.0,0.0
824187fffffffff,2.0,0.0,0.0
824197fffffffff,4.0,0.0,0.0
82419ffffffffff,7.0,0.0,2.0
8241a7fffffffff,33.0,0.0,0.0
82424ffffffffff,1.0,0.0,0.0
8242c7fffffffff,54.0,0.0,0.0
8242cffffffffff,110.0,0.0,0.0
8242dffffffffff,40.0,0.0,0.0
8242effffffffff,4.0,0.0,0.0
8243a7fffffffff,4.0,0.0,1.0
8243affffffffff,2.0,0.0,0.0
82441ffffffffff,13.0,0.0,0.0
824447fffffffff,10.0,0.0,0.0
82444ffffffffff,1.0,0.0,0.0
824457fffffffff,7.0,0.0,0.0
82446ffffffffff,15.0,0.0,0.0
8244a7fffffffff,32.0,0.0,0.0
8244affffffffff,12.0,0.0,0.0
8244c7fffffffff,5.0,0.0,0.0
8244cffffffffff,2.0,0.0,0.0
8244d7fffffffff,9.0,0.0,0.0
8244dffffffffff,16.0,0.0,0.0
8244e7fffffffff,3.0,0.0,0.0
8244f7fffffffff,49.0,0.0,0.0
82450ffffffffff,5.0,0.0,0.0
8245a7fffffffff,2.0,0.0,0.0
82464ffffffffff,2.0,0.0,0.0
824807fffffffff,3.0,0.0,0.0
824817fffffffff,4.0,0.0,0.0
82481ffffffffff,2.0,0.0,0.0
824827fffffffff,2.0,0.0,0.0
82485ffffffffff,1.0,0.0,0.0
824887fffffffff,2.0,0.0,0.0
82488ffffffffff,1.0,0.0,0.0
824897fffffffff,11.0,0.0,0.0
82489ffffffffff,95.0,0.0,0.0
8248a7fffffffff,3.0,0.0,0.0
8248b7fffffffff,13.0,0.0,0.0
8248c7fffffffff,9.0,0.0,0.0
8248dffffffffff,26.0,0.0,0.0
8248effffffffff,13.0,0.0,0.0
824987fffffffff,23.0,0.0,0.0
824997fffffffff,52.0,0.0,0.0
82499ffffffffff,2.0,0.0,0.0
824a27fffffffff,8.0,0.0,0.0
824b87fffffffff,8.0,0.0,5.0
824b97fffffffff,2.0,0.0,2.0
824ba7fffffffff,125.0,0.0,2.0
824bb7fffffffff,3.0,0.0,0.0
824cc7fffffffff,3.0,0.0,0.0
82590ffffffffff,3.0,0.0,0.0
825d17fffffffff,2.0,0.0,0.0
826017fffffffff,15.0,0.0,0.0
82608ffffffffff,18.0,0.0,0.0
826097fffffffff,10.0,0.0,0.0
82609ffffffffff,17.0,0.0,0.0
8260affffffffff,8.0,0.0,0.0
8260b7fffffffff,18.0,0.0,0.0
82618ffffffffff,3.0,0.0,0.0
82619ffffffffff,2.0,0.0,0.0
826487fffffffff,2.0,0.0,0.0
826497fffffffff,42.0,0.0,20.0
8264a7fffffffff,9.0,0.0,2.0
82660ffffffffff,8.0,0.0,0.0
82661ffffffffff,13.0,0.0,0.0
8266c7fffffffff,4.0,0.0,0.0
8266d7fffffffff,2.0,0.0,0.0
8266dffffffffff,1.0,0.0,0.0
8266e7fffffffff,35.0,0.0,0.0
8266f7fffffffff,6.0,0.0,0.0
82674ffffffffff,9.0,0.0,0.0
826d17fffffffff,2.0,0.0,0.0
826d37fffffffff,4.0,0.0,0.0
828187fffffffff,3.0,0.0,0.0
828937fffffffff,2.0,0.0,0.0
828f2ffffffffff,2.0,0.0,0.0
8294cffffffffff,5.0,0.0,0.0
829c27fffffffff,37.0,0.0,0.0
829d0ffffffffff,2.0,0.0,0.0
829d27fffffffff,11.0,0.0,0.0
82a727fffffffff,6.0,0.0,0.0
82a817fffffffff,14.0,0.0,0.0
82a8a7fffffffff,1.0,0.0,0.0
82a947fffffffff,2.0,0.0,0.0
82a94ffffffffff,2.0,0.0,0.0
82b247fffffffff,4.0,0.0,0.0
82b24ffffffffff,7.0,0.0,0.0
82b25ffffffffff,5.0,0.0,0.0
82b277fffffffff,4.0,0.0,0.0
82b2c7fffffffff,1.0,0.0,0.0
82b2cffffffffff,3.0,0.0,0.0
82b347fffffffff,1.0,0.0,0.0
82b357fffffffff,12.0,0.0,0.0
82b35ffffffffff,10.0,0.0,0.0
82b89ffffffffff,6.0,0.0,0.0
82ba27fffffffff,1.0,0.0,0.0
82bb0ffffffffff,18.0,0.0,0.0
82bb2ffffffffff,40.0,0.0,0.0
82bb37fffffffff,4.0,0.0,0.0
82bb57fffffffff,16.0,0.0,0.0
82bb77fffffffff,6.0,0.0,0.0
82bcc7fffffffff,1.0,0.0,0.0
82be0ffffffffff,469.0,0.0,0.0
82be1ffffffffff,6.0,0.0,0.0
82be47fffffffff,3.0,0.0,0.0
82be4ffffffffff,2.0,0.0,0.0
82be57fffffffff,5.0,0.0,0.0
82be67fffffffff,25.0,0.0,0.0
82be6ffffffffff,10.0,0.0,0.0
82be77fffffffff,46.0,0.0,0.0
82be8ffffffffff,34.0,0.0,0.0
82beaffffffffff,5.0,0.0,0.0
82bec7fffffffff,1.0,0.0,0.0
82becffffffffff,2.0,0.0,0.0
82bed7fffffffff,3.0,0.0,0.0
82bef7fffffffff,13.0,0.0,0.0
82bf4ffffffffff,33.0,0.0,0.0
82c207fffffffff,2.0,0.0,0.0
82c22ffffffffff,2.0,0.0,0.0
82c2c7fffffffff,14.0,0.0,0.0
82c2d7fffffffff,5.0,0.0,0.0
82c2e7fffffffff,119.0,0.0,0.0
82c2f7fffffffff,28.0,0.0,0.0
82c30ffffffffff,4.0,0.0,0.0
82c357fffffffff,2.0,0.0,0.0
82c997fffffffff,8.0,0.0,0.0
82ce87fffffffff,1.0,0.0,0.0
82ce8ffffffffff,3.0,0.0,0.0
82ceaffffffffff,20.0,0.0,0.0
82cf87fffffffff,3.0,0.0,0.0
82cf8ffffffffff,2.0,0.0,0.0
82cf97fffffffff,10.0,0.0,0.0
82cfa7fffffffff,125.0,0.0,0.0
82cfaffffffffff,6.0,0.0,0.0
82d44ffffffffff,2.0,0.0,0.0
82da87fffffffff,41.0,0.0,0.0
82da97fffffffff,16.0,0.0,0.0
82daaffffffffff,3.0,0.0,0.0
82dab7fffffffff,3.0,0.0,0.0
82de77fffffffff,4.0,0.0,0.0
82df47fffffffff,16.0,0.0,0.0
82df6ffffffffff,6.0,0.0,0.0
