cell_id,Branta bernicla,Branta bernicla bernicla,Branta bernicla hrota,Branta bernicla nigricans,Branta bernicla (Gray-bellied),Branta bernicla bernicla x nigricans,Branta bernicla hrota x nigricans
8407433ffffffff,38.0,0.0,5.0,0.0,0.0,0.0,0.0
8407437ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840744bffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
840745dffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8407581ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840758dffffffff,34.0,0.0,3.0,0.0,0.0,0.0,0.0
84075a9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84075c3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84075c7ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
84075cbffffffff,5.0,0.0,3.0,0.0,0.0,0.0,0.0
84075d1ffffffff,126.0,0.0,54.0,0.0,0.0,0.0,0.0
84075d9ffffffff,31.0,0.0,12.0,0.0,0.0,0.0,0.0
84075ddffffffff,199.0,0.0,35.0,0.0,0.0,0.0,0.0
84075e3ffffffff,6.0,0.0,6.0,0.0,0.0,0.0,0.0
84075ebffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
84075edffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8407623ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
8407625ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8407635ffffffff,12.0,0.0,7.0,0.0,0.0,0.0,0.0
8407703ffffffff,6.0,0.0,3.0,0.0,0.0,0.0,0.0
8407715ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
8407733ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8407a99ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408065ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
8408365ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840880bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8408821ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8408837ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408855ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408867ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8408869ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840886bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
840888dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84088dbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84088e1ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8408937ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
840895bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408961ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8408965ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8408985ffffffff,24.0,1.0,0.0,0.0,0.0,0.0,0.0
840898bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8408995ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8408997ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84089a9ffffffff,7.0,1.0,0.0,0.0,0.0,0.0,0.0
84089abffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84089b1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84089b7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84089bbffffffff,3.0,1.0,0.0,0.0,0.0,0.0,0.0
84089e3ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
84089ebffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8408a15ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b0dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b35ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8408ed9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8409805ffffffff,4.0,0.0,2.0,0.0,0.0,0.0,0.0
8409829ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840982dffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
8409911ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840991bffffffff,41.0,2.0,12.0,0.0,0.0,0.0,0.0
8409937ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84099a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8409a43ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8409a47ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8409a69ffffffff,11.0,0.0,8.0,0.0,0.0,0.0,0.0
840c141ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840c143ffffffff,2243.0,0.0,0.0,876.0,0.0,0.0,0.0
840c145ffffffff,13.0,0.0,0.0,5.0,0.0,0.0,0.0
840c147ffffffff,494.0,0.0,0.0,184.0,0.0,0.0,0.0
840c149ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
840c14dffffffff,6.0,0.0,0.0,2.0,0.0,0.0,0.0
840c15dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840c309ffffffff,18.0,0.0,0.0,3.0,0.0,0.0,0.0
840c335ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840c347ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840c421ffffffff,12.0,0.0,0.0,2.0,0.0,0.0,0.0
840c425ffffffff,10.0,0.0,0.0,6.0,0.0,0.0,0.0
840c427ffffffff,19.0,0.0,0.0,2.0,0.0,0.0,0.0
840c42dffffffff,62.0,0.0,0.0,7.0,0.0,0.0,0.0
840c447ffffffff,7.0,0.0,0.0,2.0,0.0,0.0,0.0
840c455ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
840c45dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840c46bffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
840c503ffffffff,94.0,0.0,0.0,28.0,0.0,0.0,0.0
840c511ffffffff,20.0,0.0,0.0,9.0,0.0,0.0,0.0
840c515ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840c51dffffffff,177.0,0.0,0.0,46.0,0.0,0.0,0.0
840c5a1ffffffff,4.0,0.0,0.0,4.0,0.0,0.0,0.0
840c5a5ffffffff,208.0,0.0,0.0,99.0,0.0,0.0,0.0
840c5a7ffffffff,7.0,0.0,0.0,7.0,0.0,0.0,0.0
840c5adffffffff,6.0,0.0,0.0,2.0,0.0,0.0,0.0
840c699ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
840ca43ffffffff,564.0,0.0,0.0,0.0,0.0,0.0,0.0
840ca55ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840ca91ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840ca99ffffffff,8.0,0.0,0.0,3.0,0.0,0.0,0.0
840cad7ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
840caddffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0
840cd8dffffffff,407.0,0.0,0.0,407.0,0.0,0.0,0.0
840cdcbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840cdebffffffff,66.0,0.0,0.0,62.0,0.0,0.0,0.0
840cee5ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
840cee7ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
840cf4bffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0
840d039ffffffff,2445.0,0.0,0.0,925.0,0.0,0.0,0.0
840d0c3ffffffff,198.0,0.0,0.0,119.0,0.0,0.0,0.0
840d0c5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840d0d1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840d0d9ffffffff,93.0,0.0,0.0,15.0,0.0,0.0,0.0
840d0edffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840d657ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
840d747ffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
840d755ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840d761ffffffff,166.0,0.0,0.0,72.0,0.0,0.0,0.0
840d767ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840d89bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840d99bffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0
840e367ffffffff,74.0,0.0,0.0,0.0,0.0,0.0,0.0
840e491ffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0
840e493ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840e497ffffffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0
840e499ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
840e49bffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0
840e4d3ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
840e4dbffffffff,66.0,0.0,0.0,0.0,0.0,0.0,0.0
840e5a5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840e805ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
840ec51ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840ec55ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840ecc1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840ecc7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840ecc9ffffffff,98.0,0.0,0.0,0.0,0.0,0.0,0.0
840ee27ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840ee87ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840eea7ffffffff,97.0,0.0,10.0,0.0,0.0,0.0,0.0
840eeabffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
840eeb5ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
840eeb9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840eebdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840f107ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
840f8d1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840fa11ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840fa57ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8411069ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8411221ffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0
8411263ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8411269ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841126dffffffff,8.0,4.0,0.0,0.0,0.0,0.0,0.0
84112adffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8411549ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8412805ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412901ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412909ffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0
8412927ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412929ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412933ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8412947ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841294dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412989ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84129a3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84129abffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84129adffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84129b9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84129c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84129c3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84129cdffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0
84129d1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84129e1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84129e9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412b01ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
8412b03ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8412b07ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8412b33ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8412b37ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8413907ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841390bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8413911ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8413931ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8413933ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8413939ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84139e1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84139edffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
8416161ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84176bdffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8418019ffffffff,19.0,0.0,8.0,0.0,0.0,0.0,0.0
841801dffffffff,6.0,0.0,5.0,0.0,0.0,0.0,0.0
841804bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8418053ffffffff,5.0,0.0,3.0,0.0,0.0,0.0,0.0
8418059ffffffff,14.0,0.0,9.0,0.0,0.0,0.0,0.0
8418203ffffffff,22.0,0.0,16.0,0.0,0.0,0.0,0.0
841820bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8418215ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841821dffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
8418235ffffffff,10.0,0.0,8.0,0.0,0.0,0.0,0.0
8418237ffffffff,8.0,0.0,6.0,0.0,0.0,0.0,0.0
8418239ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841823dffffffff,5.0,0.0,5.0,0.0,0.0,0.0,0.0
8418251ffffffff,7.0,0.0,5.0,0.0,0.0,0.0,0.0
8418259ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841825dffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8418281ffffffff,7.0,0.0,1.0,0.0,0.0,0.0,0.0
8418287ffffffff,13.0,0.0,1.0,0.0,0.0,0.0,0.0
841828bffffffff,150.0,0.0,106.0,0.0,0.0,0.0,0.0
84182a3ffffffff,11.0,0.0,4.0,0.0,0.0,0.0,0.0
84182a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84182abffffffff,7.0,0.0,1.0,0.0,0.0,0.0,0.0
84182c1ffffffff,136.0,0.0,85.0,0.0,0.0,0.0,0.0
84182c3ffffffff,5.0,0.0,2.0,0.0,0.0,0.0,0.0
84182c9ffffffff,218.0,0.0,121.0,0.0,0.0,0.0,0.0
84182cbffffffff,193.0,0.0,158.0,0.0,0.0,0.0,0.0
84182d5ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
84182e5ffffffff,121.0,0.0,95.0,0.0,0.0,0.0,0.0
8418443ffffffff,37.0,4.0,0.0,0.0,0.0,0.0,0.0
8418447ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8418451ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8418453ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8418455ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8418457ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841845dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8418461ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841846bffffffff,4.0,0.0,2.0,0.0,0.0,0.0,0.0
841846dffffffff,8.0,1.0,1.0,0.0,0.0,0.0,0.0
8418495ffffffff,472.0,0.0,0.0,0.0,0.0,0.0,0.0
841849dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84184a3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84184b5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84184b9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84184bdffffffff,13.0,0.0,2.0,0.0,0.0,0.0,0.0
84184c3ffffffff,12.0,2.0,0.0,0.0,0.0,0.0,0.0
84184c9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84184d5ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
84184d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84184ddffffffff,58.0,8.0,0.0,0.0,0.0,0.0,0.0
84185bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8418607ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8418609ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841860dffffffff,26.0,10.0,0.0,0.0,0.0,0.0,0.0
8418623ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
8418625ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8418627ffffffff,22.0,2.0,0.0,0.0,0.0,0.0,0.0
8418629ffffffff,119.0,32.0,0.0,0.0,0.0,0.0,0.0
841862bffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
841863dffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
841865dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8418663ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
841866bffffffff,11.0,2.0,2.0,0.0,0.0,0.0,0.0
84186a1ffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
84186a3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84186a5ffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0
84186a7ffffffff,31.0,0.0,3.0,0.0,0.0,0.0,0.0
84186c7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841870dffffffff,8.0,2.0,0.0,0.0,0.0,0.0,0.0
8418711ffffffff,6.0,1.0,0.0,0.0,0.0,0.0,0.0
8418717ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841871bffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8418729ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8418749ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841875dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841901bffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8419083ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8419087ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8419095ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84190b3ffffffff,25.0,1.0,18.0,0.0,0.0,0.0,0.0
84190bbffffffff,58.0,2.0,42.0,0.0,0.0,0.0,0.0
84190c7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84190e1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84190e3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8419281ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84192a7ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
84192b1ffffffff,5.0,0.0,5.0,0.0,0.0,0.0,0.0
84192b3ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
84192b7ffffffff,30.0,0.0,19.0,0.0,0.0,0.0,0.0
84192cbffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8419401ffffffff,444.0,210.0,51.0,0.0,0.0,0.0,0.0
8419403ffffffff,109.0,57.0,1.0,0.0,0.0,0.0,0.0
8419405ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
841940dffffffff,20.0,6.0,6.0,0.0,0.0,0.0,0.0
8419411ffffffff,615.0,166.0,23.0,0.0,0.0,0.0,0.0
8419413ffffffff,100.0,34.0,0.0,0.0,0.0,0.0,0.0
8419415ffffffff,1541.0,500.0,23.0,0.0,0.0,0.0,0.0
841941bffffffff,38.0,7.0,2.0,0.0,0.0,0.0,0.0
841941dffffffff,46.0,4.0,2.0,0.0,0.0,0.0,0.0
8419431ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8419439ffffffff,214.0,54.0,3.0,0.0,0.0,0.0,0.0
841943bffffffff,25.0,16.0,1.0,0.0,0.0,0.0,0.0
8419461ffffffff,6.0,2.0,2.0,0.0,0.0,0.0,0.0
8419465ffffffff,4.0,2.0,2.0,0.0,0.0,0.0,0.0
841946bffffffff,8.0,4.0,4.0,0.0,0.0,0.0,0.0
841946dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8419481ffffffff,19.0,10.0,0.0,0.0,0.0,0.0,0.0
8419483ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8419485ffffffff,139.0,35.0,0.0,0.0,0.0,0.0,0.0
841948bffffffff,48.0,11.0,0.0,0.0,0.0,0.0,0.0
841948dffffffff,585.0,463.0,0.0,0.0,0.0,0.0,0.0
84194a1ffffffff,10.0,6.0,0.0,0.0,0.0,0.0,0.0
84194a3ffffffff,6.0,4.0,0.0,0.0,0.0,0.0,0.0
84194a7ffffffff,21.0,8.0,0.0,0.0,0.0,0.0,0.0
84194a9ffffffff,3.0,1.0,0.0,0.0,0.0,0.0,0.0
84194abffffffff,81.0,33.0,0.0,0.0,0.0,0.0,0.0
84194b9ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
84194c5ffffffff,232.0,143.0,5.0,0.0,0.0,0.0,0.0
84194d5ffffffff,44.0,26.0,0.0,0.0,0.0,0.0,0.0
84194d7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84194d9ffffffff,17.0,1.0,0.0,0.0,0.0,0.0,0.0
84194ddffffffff,23.0,16.0,0.0,0.0,0.0,0.0,0.0
84194e1ffffffff,28.0,7.0,0.0,0.0,0.0,0.0,0.0
84194e3ffffffff,218.0,79.0,0.0,0.0,0.0,0.0,0.0
84194e7ffffffff,22.0,11.0,0.0,0.0,0.0,0.0,0.0
84194e9ffffffff,106.0,34.0,0.0,0.0,0.0,0.0,0.0
84194ebffffffff,154.0,22.0,0.0,0.0,0.0,0.0,0.0
84194edffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8419507ffffffff,38.0,0.0,25.0,0.0,0.0,0.0,0.0
8419511ffffffff,4.0,1.0,0.0,0.0,0.0,0.0,0.0
8419517ffffffff,4.0,0.0,2.0,0.0,0.0,0.0,0.0
8419519ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8419521ffffffff,6.0,0.0,5.0,0.0,0.0,0.0,0.0
8419527ffffffff,125.0,0.0,71.0,0.0,0.0,0.0,0.0
8419529ffffffff,18.0,0.0,12.0,0.0,0.0,0.0,0.0
841952dffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8419531ffffffff,39.0,2.0,28.0,0.0,0.0,0.0,0.0
8419533ffffffff,13.0,2.0,4.0,0.0,0.0,0.0,0.0
841953bffffffff,15.0,2.0,9.0,0.0,0.0,0.0,0.0
8419543ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
8419557ffffffff,4.0,0.0,3.0,0.0,0.0,0.0,0.0
8419563ffffffff,15.0,0.0,11.0,0.0,0.0,0.0,0.0
8419565ffffffff,22.0,0.0,18.0,0.0,0.0,0.0,0.0
8419567ffffffff,10.0,0.0,4.0,0.0,0.0,0.0,0.0
841956dffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8419581ffffffff,8.0,2.0,0.0,0.0,0.0,0.0,0.0
8419591ffffffff,185.0,43.0,0.0,0.0,0.0,0.0,0.0
8419597ffffffff,227.0,31.0,1.0,0.0,0.0,0.0,0.0
841959bffffffff,594.0,91.0,0.0,0.0,0.0,0.0,0.0
84195a1ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
84195a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84195b5ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
84195b7ffffffff,34.0,5.0,0.0,0.0,0.0,0.0,0.0
84195bbffffffff,65.0,18.0,6.0,0.0,0.0,0.0,0.0
84195bdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84195d3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84195e5ffffffff,3.0,0.0,1.0,0.0,0.0,0.0,0.0
8419681ffffffff,11.0,1.0,0.0,0.0,0.0,0.0,0.0
8419683ffffffff,25.0,1.0,0.0,0.0,0.0,0.0,0.0
8419689ffffffff,442.0,68.0,0.0,0.0,0.0,0.0,0.0
