cell_id,Passer domesticus,Passer domesticus [domesticus Group],Passer domesticus [indicus Group]
840882dffffffff,2.0,0.0,0.0
8408831ffffffff,2.0,0.0,0.0
8408837ffffffff,18.0,0.0,0.0
8408839ffffffff,2.0,0.0,0.0
840883dffffffff,2.0,1.0,0.0
8408841ffffffff,2.0,0.0,0.0
8408845ffffffff,7.0,0.0,0.0
8408847ffffffff,2.0,0.0,0.0
840884bffffffff,2.0,0.0,0.0
840884dffffffff,2.0,0.0,0.0
8408855ffffffff,2.0,0.0,0.0
840885dffffffff,2.0,0.0,0.0
8408863ffffffff,18.0,0.0,0.0
8408865ffffffff,2.0,0.0,0.0
8408867ffffffff,259.0,0.0,0.0
8408869ffffffff,18.0,0.0,0.0
840886bffffffff,28.0,0.0,0.0
8408885ffffffff,2.0,0.0,0.0
840888dffffffff,6.0,0.0,0.0
8408893ffffffff,3.0,0.0,0.0
84088a1ffffffff,1.0,0.0,0.0
84088a9ffffffff,3.0,0.0,0.0
84088b7ffffffff,2.0,0.0,0.0
84088e3ffffffff,5.0,0.0,0.0
84088e5ffffffff,3.0,0.0,0.0
8408901ffffffff,3.0,0.0,0.0
8408959ffffffff,9.0,0.0,0.0
840895bffffffff,23.0,0.0,0.0
8408965ffffffff,8.0,0.0,0.0
840896bffffffff,5.0,0.0,0.0
8408985ffffffff,4.0,0.0,0.0
840898bffffffff,9.0,0.0,0.0
8408991ffffffff,4.0,1.0,0.0
8408995ffffffff,6.0,0.0,0.0
8408997ffffffff,167.0,12.0,0.0
8408999ffffffff,4.0,0.0,0.0
840899bffffffff,2.0,0.0,0.0
840899dffffffff,3.0,0.0,0.0
84089a5ffffffff,8.0,0.0,0.0
84089a9ffffffff,71.0,0.0,0.0
84089abffffffff,2.0,0.0,0.0
84089adffffffff,17.0,0.0,0.0
84089b1ffffffff,93.0,0.0,0.0
84089b7ffffffff,3.0,0.0,0.0
84089bbffffffff,45.0,0.0,0.0
84089bdffffffff,10.0,0.0,0.0
84089d1ffffffff,24.0,0.0,0.0
84089d3ffffffff,55.0,0.0,0.0
84089d9ffffffff,4.0,0.0,0.0
84089dbffffffff,18.0,0.0,0.0
84089e3ffffffff,5.0,0.0,0.0
84089e5ffffffff,4.0,0.0,0.0
84089ebffffffff,3.0,0.0,0.0
8408a25ffffffff,2.0,0.0,0.0
8408a35ffffffff,2.0,0.0,0.0
8408a43ffffffff,2.0,0.0,0.0
8408a45ffffffff,10.0,0.0,0.0
8408a69ffffffff,2.0,0.0,0.0
8408a6dffffffff,2.0,0.0,0.0
8408ad3ffffffff,2.0,0.0,0.0
8408ae3ffffffff,4.0,0.0,0.0
8408b05ffffffff,6.0,0.0,0.0
8408b07ffffffff,2.0,0.0,0.0
8408b0dffffffff,6.0,0.0,0.0
8408b11ffffffff,14.0,0.0,0.0
8408b15ffffffff,3.0,0.0,0.0
8408b1dffffffff,2.0,0.0,0.0
8408b29ffffffff,2.0,0.0,0.0
8408b31ffffffff,4.0,0.0,0.0
8408b33ffffffff,5.0,0.0,0.0
8408b35ffffffff,1.0,0.0,0.0
8408b3dffffffff,14.0,0.0,0.0
8408b47ffffffff,4.0,0.0,0.0
8408b4dffffffff,5.0,0.0,0.0
8408b51ffffffff,2.0,0.0,0.0
8408b63ffffffff,3.0,0.0,0.0
8408b65ffffffff,2.0,0.0,0.0
8408b67ffffffff,11.0,0.0,0.0
8408c01ffffffff,1.0,0.0,0.0
8408c19ffffffff,7.0,0.0,0.0
8408c25ffffffff,1.0,0.0,0.0
8408c31ffffffff,11.0,0.0,0.0
8408c33ffffffff,2.0,0.0,0.0
8408c83ffffffff,2.0,0.0,0.0
8408c89ffffffff,9.0,0.0,0.0
8408c8bffffffff,21.0,0.0,0.0
8408c8dffffffff,6.0,0.0,0.0
8408c93ffffffff,4.0,0.0,0.0
8408c95ffffffff,4.0,0.0,0.0
8408c97ffffffff,23.0,0.0,0.0
8408cd5ffffffff,13.0,0.0,0.0
8408cd7ffffffff,109.0,0.0,0.0
8408cdbffffffff,1.0,0.0,0.0
8408cedffffffff,6.0,0.0,0.0
8408d07ffffffff,1.0,0.0,0.0
8408d13ffffffff,1.0,0.0,0.0
8408d19ffffffff,41.0,0.0,0.0
8408d1dffffffff,2.0,0.0,0.0
8408d2dffffffff,3.0,0.0,0.0
8408d37ffffffff,3.0,0.0,0.0
8408d41ffffffff,4.0,0.0,0.0
8408d4dffffffff,2.0,0.0,0.0
8408d57ffffffff,2.0,0.0,0.0
8408d81ffffffff,28.0,0.0,0.0
8408d8bffffffff,3.0,0.0,0.0
8408d8dffffffff,2.0,0.0,0.0
8408dbdffffffff,2.0,0.0,0.0
8408dd9ffffffff,3.0,0.0,0.0
8408de7ffffffff,8.0,0.0,0.0
8408e13ffffffff,5.0,0.0,0.0
8408e31ffffffff,1.0,0.0,0.0
8408e8bffffffff,8.0,0.0,0.0
8408e9bffffffff,2.0,0.0,0.0
8408ea5ffffffff,4.0,0.0,0.0
8408eabffffffff,3.0,0.0,0.0
8408eb1ffffffff,1.0,0.0,0.0
8408eb3ffffffff,1.0,0.0,0.0
8408ec1ffffffff,33.0,0.0,0.0
8408ec9ffffffff,9.0,0.0,0.0
8408ed3ffffffff,43.0,0.0,0.0
8408ed7ffffffff,2.0,0.0,0.0
8408edbffffffff,11.0,0.0,0.0
8408ee1ffffffff,2.0,0.0,0.0
8408ee9ffffffff,4.0,0.0,0.0
8408f25ffffffff,2.0,0.0,0.0
8408f63ffffffff,2.0,0.0,0.0
84094a7ffffffff,2.0,0.0,0.0
84094b5ffffffff,5.0,0.0,0.0
84094b7ffffffff,2.0,0.0,0.0
8409583ffffffff,2.0,0.0,0.0
8409585ffffffff,4.0,0.0,0.0
8409587ffffffff,3.0,0.0,0.0
8409595ffffffff,2.0,0.0,0.0
8409599ffffffff,2.0,0.0,0.0
840959bffffffff,1.0,0.0,0.0
84095a9ffffffff,13.0,0.0,0.0
84095abffffffff,8.0,0.0,0.0
84095adffffffff,8.0,0.0,0.0
84095bdffffffff,3.0,0.0,0.0
8409805ffffffff,6.0,0.0,0.0
8409807ffffffff,2.0,0.0,0.0
8409811ffffffff,93.0,0.0,0.0
8409813ffffffff,2.0,0.0,0.0
8409815ffffffff,10.0,0.0,0.0
8409817ffffffff,3.0,0.0,0.0
8409819ffffffff,12.0,0.0,0.0
840981dffffffff,4.0,0.0,0.0
8409821ffffffff,34.0,0.0,0.0
8409825ffffffff,5.0,0.0,0.0
8409829ffffffff,12.0,0.0,0.0
840982bffffffff,100.0,0.0,0.0
840982dffffffff,16.0,0.0,0.0
840983bffffffff,2.0,0.0,0.0
8409883ffffffff,1.0,0.0,0.0
8409891ffffffff,1.0,0.0,0.0
8409893ffffffff,1.0,0.0,0.0
8409899ffffffff,2.0,0.0,0.0
840989bffffffff,1.0,0.0,0.0
84098a9ffffffff,2.0,0.0,0.0
84098abffffffff,1.0,0.0,0.0
84098adffffffff,3.0,0.0,0.0
84098bbffffffff,4.0,0.0,0.0
84098c1ffffffff,16.0,0.0,0.0
84098c3ffffffff,7.0,0.0,0.0
84098c7ffffffff,42.0,0.0,0.0
84098cbffffffff,1.0,0.0,0.0
84098d1ffffffff,1.0,0.0,0.0
84098d9ffffffff,4.0,0.0,0.0
84098dbffffffff,8.0,0.0,0.0
84098ddffffffff,3.0,0.0,0.0
84098e1ffffffff,4.0,0.0,0.0
84098e3ffffffff,2.0,0.0,0.0
84098e9ffffffff,3.0,0.0,0.0
84098ebffffffff,1.0,0.0,0.0
8409911ffffffff,94.0,0.0,0.0
8409913ffffffff,12.0,0.0,0.0
8409917ffffffff,32.0,0.0,0.0
840991bffffffff,127.0,0.0,0.0
8409935ffffffff,2.0,0.0,0.0
8409937ffffffff,4.0,1.0,0.0
8409981ffffffff,14.0,0.0,0.0
8409983ffffffff,4.0,0.0,0.0
8409987ffffffff,9.0,0.0,0.0
840998dffffffff,2.0,0.0,0.0
8409991ffffffff,30.0,0.0,0.0
8409993ffffffff,242.0,0.0,0.0
8409995ffffffff,23.0,0.0,0.0
8409997ffffffff,2.0,0.0,0.0
8409999ffffffff,2.0,0.0,0.0
840999bffffffff,1.0,0.0,0.0
84099a3ffffffff,2.0,0.0,0.0
84099a7ffffffff,4.0,0.0,0.0
84099b1ffffffff,3.0,0.0,0.0
84099b9ffffffff,41.0,0.0,0.0
84099bbffffffff,2.0,0.0,0.0
84099bdffffffff,13.0,0.0,0.0
84099cbffffffff,2.0,0.0,0.0
84099cdffffffff,4.0,0.0,0.0
84099d7ffffffff,4.0,0.0,0.0
84099e9ffffffff,51.0,0.0,0.0
84099ebffffffff,6.0,0.0,0.0
8409a09ffffffff,139.0,0.0,0.0
8409a41ffffffff,8.0,0.0,0.0
8409a43ffffffff,15.0,0.0,0.0
8409a45ffffffff,84.0,0.0,0.0
8409a47ffffffff,182.0,0.0,0.0
8409a4dffffffff,29.0,0.0,0.0
8409a55ffffffff,75.0,0.0,0.0
8409a69ffffffff,171.0,0.0,0.0
8409a6bffffffff,96.0,0.0,0.0
840a337ffffffff,2.0,0.0,0.0
840aa6dffffffff,1.0,0.0,0.0
840b91bffffffff,1.0,0.0,0.0
840b9a7ffffffff,8.0,0.0,0.0
840bb01ffffffff,16.0,0.0,0.0
840bb03ffffffff,6.0,0.0,0.0
840bb39ffffffff,1.0,0.0,0.0
840e493ffffffff,81.0,0.0,0.0
840e5b3ffffffff,18.0,0.0,0.0
840e805ffffffff,903.0,0.0,0.0
840e9a1ffffffff,2.0,0.0,0.0
840ec95ffffffff,63.0,0.0,0.0
840ec9bffffffff,12.0,0.0,0.0
840eca1ffffffff,4.0,0.0,0.0
840ecb9ffffffff,3.0,0.0,0.0
840ecbdffffffff,7.0,0.0,0.0
8410161ffffffff,4.0,0.0,0.0
8410167ffffffff,2.0,0.0,0.0
8410351ffffffff,2.0,0.0,0.0
8410811ffffffff,1.0,0.0,0.0
8410897ffffffff,2.0,0.0,0.0
8410969ffffffff,2.0,0.0,0.0
84109a9ffffffff,1.0,0.0,0.0
8410a19ffffffff,5.0,0.0,0.0
8410a1dffffffff,1.0,0.0,0.0
8410a81ffffffff,6.0,0.0,0.0
8410b39ffffffff,2.0,0.0,0.0
8410c05ffffffff,2.0,0.0,0.0
8410c23ffffffff,83.0,0.0,0.0
8410c27ffffffff,13.0,0.0,0.0
8410c3dffffffff,2.0,0.0,0.0
8410d13ffffffff,2.0,0.0,0.0
8410d21ffffffff,5.0,0.0,0.0
8410dc9ffffffff,36.0,0.0,0.0
8410f0dffffffff,5.0,5.0,0.0
8410f29ffffffff,1.0,0.0,0.0
8410f2bffffffff,1.0,0.0,0.0
8411001ffffffff,2.0,0.0,0.0
8411015ffffffff,2.0,0.0,0.0
8411031ffffffff,2.0,0.0,0.0
841103bffffffff,2.0,0.0,0.0
8411043ffffffff,4.0,0.0,0.0
8411049ffffffff,2.0,0.0,0.0
8411059ffffffff,3.0,0.0,0.0
841105bffffffff,4.0,0.0,0.0
841105dffffffff,8.0,0.0,0.0
8411061ffffffff,186.0,0.0,0.0
8411063ffffffff,6.0,0.0,0.0
8411069ffffffff,73.0,0.0,0.0
841106bffffffff,107.0,0.0,0.0
841106dffffffff,2.0,0.0,0.0
8411155ffffffff,2.0,0.0,0.0
8411169ffffffff,17.0,0.0,0.0
841116dffffffff,7.0,0.0,0.0
8411203ffffffff,3.0,0.0,0.0
8411209ffffffff,2.0,0.0,0.0
8411217ffffffff,2.0,0.0,0.0
8411223ffffffff,4.0,0.0,0.0
8411233ffffffff,2.0,0.0,0.0
8411235ffffffff,4.0,0.0,0.0
841123bffffffff,1.0,0.0,0.0
8411243ffffffff,1.0,0.0,0.0
8411247ffffffff,2.0,0.0,0.0
8411249ffffffff,5.0,0.0,0.0
8411251ffffffff,6.0,0.0,0.0
8411261ffffffff,8.0,0.0,0.0
8411263ffffffff,2.0,0.0,0.0
8411269ffffffff,8.0,0.0,0.0
841126bffffffff,3.0,0.0,0.0
841126dffffffff,762.0,22.0,0.0
8411285ffffffff,3.0,0.0,0.0
84112adffffffff,6.0,0.0,0.0
84112e3ffffffff,4.0,0.0,0.0
8411303ffffffff,2.0,0.0,0.0
8411309ffffffff,1.0,0.0,0.0
841130dffffffff,2.0,0.0,0.0
8411321ffffffff,4.0,0.0,0.0
8411337ffffffff,3.0,0.0,0.0
8411349ffffffff,3.0,0.0,0.0
841135dffffffff,1.0,0.0,0.0
8411369ffffffff,2.0,0.0,0.0
841136bffffffff,12.0,0.0,0.0
8411549ffffffff,3.0,0.0,0.0
841161bffffffff,1.0,0.0,0.0
841165bffffffff,10.0,0.0,0.0
8411707ffffffff,1.0,0.0,0.0
8411811ffffffff,3.0,0.0,0.0
8411813ffffffff,39.0,0.0,0.0
8411819ffffffff,2.0,0.0,0.0
841181bffffffff,25.0,0.0,0.0
841181dffffffff,25.0,0.0,0.0
8411853ffffffff,2.0,0.0,0.0
84118adffffffff,24.0,0.0,0.0
84118c1ffffffff,8.0,0.0,0.0
84118c5ffffffff,2.0,0.0,0.0
84118c9ffffffff,2.0,0.0,0.0
84118cdffffffff,10.0,0.0,0.0
84118d5ffffffff,2.0,0.0,0.0
84118e1ffffffff,1.0,0.0,0.0
84118e5ffffffff,4.0,0.0,0.0
84118e9ffffffff,15.0,0.0,0.0
84118edffffffff,1.0,0.0,0.0
8411913ffffffff,1.0,0.0,0.0
841191bffffffff,1.0,0.0,0.0
8411965ffffffff,2.0,0.0,0.0
84119ebffffffff,10.0,0.0,0.0
8411a09ffffffff,1.0,0.0,0.0
8411a43ffffffff,2.0,0.0,0.0
8411a6bffffffff,11.0,0.0,0.0
8411a8dffffffff,1.0,0.0,0.0
8411aa1ffffffff,14.0,0.0,0.0
8411aa3ffffffff,4.0,0.0,0.0
8411aa5ffffffff,27.0,0.0,0.0
8411aa7ffffffff,308.0,0.0,0.0
8411aa9ffffffff,7.0,0.0,0.0
8411aabffffffff,10.0,0.0,0.0
8411ab1ffffffff,9.0,0.0,0.0
8411ab5ffffffff,6.0,0.0,0.0
8411ad7ffffffff,2.0,0.0,0.0
8411ae3ffffffff,41.0,0.0,0.0
8411ae5ffffffff,5.0,0.0,0.0
8411ae7ffffffff,13.0,0.0,0.0
8411b4dffffffff,4.0,0.0,0.0
8411b69ffffffff,2.0,0.0,0.0
8412011ffffffff,2.0,0.0,0.0
84120a5ffffffff,14.0,0.0,0.0
84120b7ffffffff,3.0,0.0,0.0
84120cdffffffff,4.0,0.0,0.0
841211dffffffff,2.0,0.0,0.0
8412151ffffffff,4.0,0.0,0.0
841215dffffffff,1.0,0.0,0.0
8412185ffffffff,33.0,0.0,0.0
8412187ffffffff,24.0,0.0,0.0
8412199ffffffff,1.0,0.0,0.0
84121a7ffffffff,4.0,0.0,0.0
84121abffffffff,6.0,0.0,0.0
84121adffffffff,11.0,0.0,0.0
84121b1ffffffff,1.0,0.0,0.0
84121b9ffffffff,2.0,0.0,0.0
84121bbffffffff,31.0,0.0,0.0
84121bdffffffff,2.0,0.0,0.0
84121e1ffffffff,2.0,0.0,0.0
84121e3ffffffff,77.0,0.0,0.0
84121ebffffffff,2.0,0.0,0.0
8412265ffffffff,5.0,0.0,0.0
8412493ffffffff,1.0,0.0,0.0
841249dffffffff,5.0,0.0,0.0
84124a5ffffffff,2.0,0.0,0.0
84124a7ffffffff,7.0,0.0,0.0
84124adffffffff,12.0,0.0,0.0
84124b3ffffffff,5.0,0.0,0.0
84124b5ffffffff,5.0,0.0,0.0
84124b7ffffffff,27.0,0.0,0.0
84124bdffffffff,3.0,0.0,0.0
84124dbffffffff,3.0,0.0,0.0
84124e7ffffffff,4.0,0.0,0.0
8412505ffffffff,49.0,0.0,0.0
8412507ffffffff,5.0,0.0,0.0
8412511ffffffff,21.0,0.0,0.0
8412515ffffffff,220.0,0.0,0.0
8412517ffffffff,2.0,0.0,0.0
841251bffffffff,2.0,0.0,0.0
841251dffffffff,1.0,0.0,0.0
8412521ffffffff,2.0,0.0,0.0
8412523ffffffff,80.0,0.0,0.0
8412525ffffffff,6.0,0.0,0.0
8412527ffffffff,77.0,0.0,0.0
841252bffffffff,2.0,0.0,0.0
8412531ffffffff,16.0,0.0,0.0
8412535ffffffff,41.0,0.0,0.0
8412537ffffffff,11.0,0.0,0.0
8412539ffffffff,61.0,0.0,0.0
841253bffffffff,6.0,0.0,0.0
841253dffffffff,3.0,0.0,0.0
8412543ffffffff,4.0,0.0,0.0
8412549ffffffff,99.0,0.0,0.0
8412581ffffffff,12.0,0.0,0.0
8412583ffffffff,20.0,0.0,0.0
841258bffffffff,3.0,0.0,0.0
841258dffffffff,2.0,0.0,0.0
8412591ffffffff,1870.0,0.0,0.0
8412593ffffffff,62.0,0.0,0.0
8412595ffffffff,36.0,0.0,0.0
8412597ffffffff,303.0,0.0,0.0
8412599ffffffff,10.0,0.0,0.0
841259bffffffff,12.0,0.0,0.0
841259dffffffff,10.0,0.0,0.0
84125a3ffffffff,2.0,0.0,0.0
84125a5ffffffff,9.0,0.0,0.0
84125adffffffff,3.0,0.0,0.0
84125b1ffffffff,43.0,0.0,0.0
84125b3ffffffff,7.0,0.0,0.0
84125b7ffffffff,12.0,0.0,0.0
84125b9ffffffff,16.0,0.0,0.0
84125bbffffffff,40.0,0.0,0.0
84125bdffffffff,2.0,0.0,0.0
84125c7ffffffff,4.0,0.0,0.0
84125d3ffffffff,10.0,0.0,0.0
84125d5ffffffff,20.0,0.0,0.0
84125d7ffffffff,60.0,0.0,0.0
84125d9ffffffff,6.0,0.0,0.0
84125dbffffffff,65.0,0.0,0.0
84125e5ffffffff,16.0,0.0,0.0
84125e7ffffffff,4.0,0.0,0.0
84125ebffffffff,1.0,0.0,0.0
84126a1ffffffff,2.0,0.0,0.0
84126b5ffffffff,8.0,0.0,0.0
8412723ffffffff,50.0,0.0,0.0
8412805ffffffff,4.0,0.0,0.0
841280dffffffff,6.0,0.0,0.0
8412847ffffffff,33.0,0.0,0.0
841284bffffffff,2.0,0.0,0.0
8412851ffffffff,30.0,0.0,0.0
8412853ffffffff,3.0,0.0,0.0
8412857ffffffff,7.0,0.0,0.0
841286dffffffff,32.0,0.0,0.0
8412887ffffffff,2.0,0.0,0.0
8412891ffffffff,5.0,0.0,0.0
8412895ffffffff,2.0,0.0,0.0
841289bffffffff,37.0,0.0,0.0
84128d3ffffffff,20.0,0.0,0.0
84129b9ffffffff,5.0,0.0,0.0
84129bbffffffff,30.0,0.0,0.0
8412a37ffffffff,6.0,0.0,0.0
8412a9dffffffff,2.0,0.0,0.0
8412aa3ffffffff,4.0,0.0,0.0
8412aa5ffffffff,4.0,0.0,0.0
8412ab3ffffffff,129.0,0.0,0.0
8412ab5ffffffff,52.0,0.0,0.0
8412abbffffffff,11.0,0.0,0.0
8412ad7ffffffff,7.0,0.0,0.0
8412b13ffffffff,1.0,0.0,0.0
8412c03ffffffff,18.0,0.0,0.0
8412c07ffffffff,12.0,0.0,0.0
8412c11ffffffff,543.0,0.0,0.0
8412c13ffffffff,4.0,0.0,0.0
8412c15ffffffff,2.0,0.0,0.0
8412c17ffffffff,2.0,0.0,0.0
8412c1bffffffff,234.0,0.0,0.0
8412c1dffffffff,169.0,0.0,0.0
8412c21ffffffff,3.0,0.0,0.0
8412c33ffffffff,1.0,0.0,0.0
8412c39ffffffff,1.0,0.0,0.0
8412c3bffffffff,10.0,0.0,0.0
8412c49ffffffff,4.0,0.0,0.0
8412c4dffffffff,2.0,0.0,0.0
8412c53ffffffff,7.0,0.0,0.0
8412c55ffffffff,3.0,0.0,0.0
8412c5bffffffff,28.0,0.0,0.0
8412c81ffffffff,42.0,0.0,0.0
8412c83ffffffff,58.0,0.0,0.0
8412c85ffffffff,147.0,0.0,0.0
8412c87ffffffff,85.0,0.0,0.0
8412c89ffffffff,54.0,0.0,0.0
8412c8bffffffff,585.0,0.0,0.0
8412c8dffffffff,3.0,0.0,0.0
8412c91ffffffff,70.0,0.0,0.0
8412c93ffffffff,3.0,0.0,0.0
8412c95ffffffff,15.0,0.0,0.0
8412c97ffffffff,457.0,0.0,0.0
8412c99ffffffff,7.0,0.0,0.0
8412c9bffffffff,13.0,0.0,0.0
8412c9dffffffff,217.0,0.0,0.0
8412ca3ffffffff,3.0,0.0,0.0
8412ca5ffffffff,14.0,0.0,0.0
8412cabffffffff,43.0,0.0,0.0
8412cadffffffff,160.0,0.0,0.0
8412cb1ffffffff,10.0,0.0,0.0
8412cb5ffffffff,6.0,0.0,0.0
8412cb9ffffffff,2.0,0.0,0.0
8412cbbffffffff,25.0,0.0,0.0
8412cbdffffffff,10.0,0.0,0.0
8412cc1ffffffff,1387.0,0.0,0.0
8412cc3ffffffff,39.0,0.0,0.0
8412cc5ffffffff,261.0,0.0,0.0
8412cc7ffffffff,185.0,0.0,0.0
8412cc9ffffffff,1876.0,0.0,0.0
8412ccbffffffff,67.0,0.0,0.0
8412ccdffffffff,11697.0,0.0,0.0
8412cd1ffffffff,24.0,0.0,0.0
8412cd3ffffffff,18.0,0.0,0.0
8412cd5ffffffff,44.0,0.0,0.0
8412cd7ffffffff,152.0,0.0,0.0
8412cd9ffffffff,303.0,0.0,0.0
8412cdbffffffff,87.0,0.0,0.0
8412cddffffffff,21.0,0.0,0.0
8412ce3ffffffff,39.0,0.0,0.0
8412ce5ffffffff,21.0,0.0,0.0
8412ce7ffffffff,23.0,0.0,0.0
8412cebffffffff,2.0,0.0,0.0
8412d01ffffffff,56.0,0.0,0.0
8412d03ffffffff,69.0,0.0,0.0
8412d05ffffffff,22.0,0.0,0.0
8412d07ffffffff,5.0,0.0,0.0
8412d0bffffffff,106.0,0.0,0.0
8412d0dffffffff,43.0,0.0,0.0
8412d11ffffffff,212.0,0.0,0.0
8412d17ffffffff,2215.0,0.0,0.0
8412d19ffffffff,272.0,0.0,0.0
8412d1dffffffff,8.0,0.0,0.0
8412d2bffffffff,12.0,0.0,0.0
8412d31ffffffff,1.0,0.0,0.0
8412d33ffffffff,296.0,0.0,0.0
8412d35ffffffff,6.0,0.0,0.0
8412d37ffffffff,29.0,0.0,0.0
8412d39ffffffff,6.0,0.0,0.0
8412d3bffffffff,301.0,0.0,0.0
8412d3dffffffff,37.0,0.0,0.0
8412d41ffffffff,23.0,0.0,0.0
8412d45ffffffff,3.0,0.0,0.0
8412d4dffffffff,4.0,0.0,0.0
8412d55ffffffff,2.0,0.0,0.0
8412d57ffffffff,27.0,0.0,0.0
8412d5dffffffff,1.0,0.0,0.0
8412d63ffffffff,9.0,0.0,0.0
8412d69ffffffff,1.0,0.0,0.0
8412d6bffffffff,8.0,0.0,0.0
8412d81ffffffff,21.0,0.0,0.0
8412d83ffffffff,3.0,0.0,0.0
8412d85ffffffff,19.0,0.0,0.0
8412d87ffffffff,40.0,0.0,0.0
8412d89ffffffff,2.0,0.0,0.0
8412d8dffffffff,2.0,0.0,0.0
8412d93ffffffff,1.0,0.0,0.0
8412d95ffffffff,160.0,0.0,0.0
8412d97ffffffff,4.0,0.0,0.0
8412d9bffffffff,7.0,0.0,0.0
8412d9dffffffff,55.0,0.0,0.0
8412da1ffffffff,4.0,0.0,0.0
8412da3ffffffff,3.0,0.0,0.0
8412da5ffffffff,94.0,0.0,0.0
8412da7ffffffff,69.0,0.0,0.0
8412da9ffffffff,21.0,0.0,0.0
8412dabffffffff,2.0,0.0,0.0
8412dadffffffff,45.0,0.0,0.0
8412db1ffffffff,216.0,0.0,0.0
8412db3ffffffff,187.0,0.0,0.0
8412db5ffffffff,250.0,0.0,0.0
8412db7ffffffff,584.0,0.0,0.0
8412db9ffffffff,34.0,0.0,0.0
8412dbbffffffff,7.0,0.0,0.0
8412dbdffffffff,56.0,0.0,0.0
8412dc3ffffffff,153.0,0.0,0.0
8412dc7ffffffff,9.0,0.0,0.0
8412dc9ffffffff,4.0,0.0,0.0
8412dd7ffffffff,163.0,0.0,0.0
8412dd9ffffffff,13.0,0.0,0.0
8412ddbffffffff,957.0,0.0,0.0
8412de1ffffffff,3.0,0.0,0.0
8412de3ffffffff,44.0,0.0,0.0
8412de5ffffffff,849.0,0.0,0.0
8412de7ffffffff,187.0,0.0,0.0
8412dedffffffff,537.0,0.0,0.0
8412e03ffffffff,1.0,0.0,0.0
8412e0dffffffff,5.0,0.0,0.0
8412e11ffffffff,33.0,0.0,0.0
8412e13ffffffff,3521.0,0.0,0.0
8412e15ffffffff,17.0,0.0,0.0
8412e17ffffffff,56.0,0.0,0.0
8412e19ffffffff,10.0,0.0,0.0
8412e1bffffffff,66.0,0.0,0.0
8412e27ffffffff,87.0,0.0,0.0
8412e3bffffffff,7.0,0.0,0.0
8412e3dffffffff,2.0,0.0,0.0
8412e4dffffffff,4.0,0.0,0.0
8412e53ffffffff,15.0,0.0,0.0
8412e81ffffffff,2.0,0.0,0.0
8412e85ffffffff,7.0,0.0,0.0
8412e87ffffffff,14.0,0.0,0.0
8412e89ffffffff,36.0,0.0,0.0
8412e8bffffffff,2.0,0.0,0.0
8412e8dffffffff,91.0,0.0,0.0
8412e93ffffffff,9.0,0.0,0.0
8412e95ffffffff,15.0,0.0,0.0
8412e99ffffffff,3.0,0.0,0.0
8412ea1ffffffff,84.0,0.0,0.0
8412ea3ffffffff,399.0,0.0,0.0
