cell_id,Hirundo rustica,Hirundo rustica rustica,Hirundo rustica savignii,Hirundo rustica transitiva,Hirundo rustica tytleri,Hirundo rustica gutturalis/mandschurica,Hirundo rustica erythrogaster
8211affffffffff,572.0,221.0,0.0,0.0,0.0,0.0,0.0
8211b7fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
82120ffffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
821217fffffffff,129.0,0.0,0.0,0.0,0.0,0.0,3.0
82121ffffffffff,232.0,0.0,0.0,0.0,0.0,0.0,3.0
821227fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
82122ffffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
821237fffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
821247fffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0
82124ffffffffff,145.0,0.0,0.0,0.0,0.0,0.0,0.0
821257fffffffff,912.0,0.0,0.0,0.0,0.0,0.0,157.0
82125ffffffffff,1090.0,0.0,0.0,0.0,0.0,0.0,7.0
821267fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82126ffffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
821277fffffffff,190.0,0.0,0.0,0.0,0.0,0.0,8.0
821287fffffffff,303.0,0.0,0.0,0.0,0.0,0.0,2.0
82128ffffffffff,531.0,0.0,0.0,0.0,0.0,0.0,4.0
821297fffffffff,131.0,0.0,0.0,0.0,0.0,0.0,0.0
82129ffffffffff,167.0,0.0,0.0,0.0,0.0,0.0,11.0
8212a7fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,1.0
8212affffffffff,420.0,0.0,0.0,0.0,0.0,0.0,5.0
8212b7fffffffff,459.0,0.0,0.0,0.0,0.0,0.0,0.0
8212c7fffffffff,2565.0,0.0,0.0,0.0,0.0,0.0,211.0
8212cffffffffff,4716.0,0.0,0.0,0.0,0.0,0.0,166.0
8212d7fffffffff,3223.0,0.0,0.0,0.0,0.0,0.0,113.0
8212dffffffffff,5323.0,0.0,0.0,0.0,0.0,0.0,106.0
8212e7fffffffff,372.0,0.0,0.0,0.0,0.0,0.0,7.0
8212effffffffff,2784.0,0.0,0.0,0.0,0.0,0.0,103.0
8212f7fffffffff,506.0,0.0,0.0,0.0,0.0,0.0,32.0
82130ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82132ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
821357fffffffff,161.0,0.0,0.0,0.0,0.0,0.0,0.0
821387fffffffff,462.0,0.0,0.0,0.0,0.0,0.0,0.0
82138ffffffffff,305.0,0.0,0.0,0.0,0.0,0.0,2.0
821397fffffffff,355.0,0.0,0.0,0.0,0.0,0.0,0.0
82139ffffffffff,671.0,0.0,0.0,0.0,0.0,0.0,0.0
8213a7fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8213affffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8213b7fffffffff,90.0,0.0,0.0,0.0,0.0,0.0,0.0
821437fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82145ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
821487fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
82148ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
821497fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
82149ffffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0
8214affffffffff,220.0,0.0,0.0,0.0,0.0,4.0,0.0
8214b7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8214d7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
82158ffffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
821597fffffffff,86.0,0.0,0.0,0.0,0.0,14.0,0.0
82159ffffffffff,25.0,0.0,0.0,0.0,0.0,18.0,0.0
8215b7fffffffff,37.0,2.0,0.0,0.0,0.0,3.0,0.0
821617fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
82176ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82178ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
821807fffffffff,551.0,106.0,0.0,0.0,0.0,0.0,0.0
82180ffffffffff,77.0,6.0,0.0,0.0,0.0,0.0,0.0
821827fffffffff,286.0,56.0,0.0,0.0,0.0,0.0,0.0
82182ffffffffff,2237.0,212.0,0.0,0.0,0.0,0.0,0.0
821847fffffffff,407.0,33.0,0.0,0.0,0.0,0.0,0.0
82184ffffffffff,4157.0,54.0,0.0,0.0,0.0,0.0,0.0
82185ffffffffff,1291.0,0.0,0.0,0.0,0.0,0.0,0.0
821867fffffffff,416.0,74.0,0.0,0.0,0.0,0.0,0.0
82186ffffffffff,717.0,48.0,0.0,0.0,0.0,0.0,0.0
821877fffffffff,1137.0,184.0,0.0,0.0,0.0,0.0,0.0
821907fffffffff,29.0,8.0,0.0,0.0,0.0,0.0,0.0
82190ffffffffff,1804.0,304.0,0.0,0.0,0.0,0.0,0.0
82191ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
821927fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
82192ffffffffff,766.0,328.0,0.0,0.0,0.0,0.0,0.0
821947fffffffff,8207.0,2096.0,0.0,0.0,0.0,0.0,0.0
82194ffffffffff,6304.0,817.0,0.0,0.0,0.0,0.0,0.0
821957fffffffff,2439.0,717.0,0.0,0.0,0.0,0.0,0.0
82195ffffffffff,5632.0,554.0,0.0,0.0,0.0,0.0,0.0
82196ffffffffff,3120.0,34.0,0.0,0.0,0.0,0.0,0.0
821977fffffffff,2060.0,229.0,0.0,0.0,0.0,0.0,0.0
821aa7fffffffff,139.0,0.0,0.0,0.0,0.0,0.0,9.0
821ab7fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
821b87fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
821b97fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
821b9ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
821d27fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
821e07fffffffff,3933.0,336.0,0.0,0.0,0.0,0.0,0.0
821e0ffffffffff,2559.0,105.0,0.0,0.0,0.0,0.0,0.0
821e17fffffffff,1672.0,101.0,0.0,0.0,0.0,0.0,0.0
821e1ffffffffff,1936.0,155.0,0.0,0.0,0.0,0.0,0.0
821e27fffffffff,1009.0,29.0,0.0,0.0,0.0,0.0,0.0
821e2ffffffffff,756.0,32.0,0.0,0.0,0.0,0.0,0.0
821e37fffffffff,4339.0,79.0,0.0,0.0,0.0,0.0,0.0
821e47fffffffff,138.0,0.0,0.0,0.0,0.0,0.0,0.0
821e4ffffffffff,94.0,0.0,0.0,0.0,0.0,0.0,0.0
821e57fffffffff,337.0,6.0,0.0,0.0,0.0,0.0,0.0
821e5ffffffffff,1007.0,1.0,0.0,0.0,0.0,0.0,0.0
821e67fffffffff,166.0,0.0,0.0,0.0,0.0,0.0,0.0
821e6ffffffffff,204.0,0.0,0.0,0.0,0.0,0.0,0.0
821e77fffffffff,64.0,4.0,0.0,0.0,0.0,0.0,0.0
821e87fffffffff,709.0,78.0,0.0,0.0,0.0,0.0,0.0
821e8ffffffffff,51.0,0.0,0.0,0.0,0.0,0.0,0.0
821e97fffffffff,48.0,16.0,0.0,0.0,0.0,0.0,0.0
821e9ffffffffff,142.0,6.0,0.0,0.0,0.0,0.0,0.0
821ea7fffffffff,1208.0,95.0,0.0,0.0,0.0,0.0,0.0
821eaffffffffff,738.0,74.0,0.0,0.0,0.0,0.0,0.0
821eb7fffffffff,516.0,68.0,0.0,0.0,0.0,0.0,0.0
821ec7fffffffff,2555.0,137.0,0.0,0.0,0.0,0.0,0.0
821ecffffffffff,3758.0,161.0,0.0,0.0,0.0,0.0,0.0
821ed7fffffffff,760.0,34.0,0.0,0.0,0.0,0.0,0.0
821edffffffffff,2095.0,101.0,0.0,0.0,0.0,0.0,0.0
821ee7fffffffff,319.0,14.0,0.0,0.0,0.0,0.0,0.0
821eeffffffffff,1498.0,157.0,0.0,0.0,0.0,0.0,0.0
821ef7fffffffff,594.0,115.0,0.0,0.0,0.0,0.0,0.0
821f07fffffffff,2164.0,613.0,0.0,0.0,0.0,0.0,0.0
821f0ffffffffff,504.0,6.0,0.0,0.0,0.0,0.0,0.0
821f17fffffffff,1224.0,36.0,0.0,0.0,0.0,0.0,0.0
821f1ffffffffff,1565.0,145.0,0.0,0.0,0.0,0.0,0.0
821f27fffffffff,603.0,98.0,0.0,0.0,0.0,0.0,0.0
821f2ffffffffff,1623.0,707.0,0.0,0.0,0.0,0.0,0.0
821f37fffffffff,951.0,106.0,0.0,0.0,0.0,0.0,0.0
821f47fffffffff,145.0,6.0,0.0,0.0,0.0,0.0,0.0
821f4ffffffffff,387.0,0.0,0.0,0.0,0.0,0.0,0.0
821f57fffffffff,830.0,64.0,0.0,0.0,0.0,0.0,0.0
821f5ffffffffff,555.0,32.0,0.0,0.0,0.0,0.0,0.0
821f67fffffffff,250.0,23.0,0.0,0.0,0.0,0.0,0.0
821f6ffffffffff,51.0,2.0,0.0,0.0,0.0,0.0,0.0
821f77fffffffff,1110.0,23.0,0.0,0.0,0.0,0.0,0.0
821f87fffffffff,1865.0,102.0,0.0,0.0,0.0,0.0,0.0
821f8ffffffffff,2172.0,397.0,0.0,0.0,0.0,0.0,0.0
821f97fffffffff,481.0,156.0,0.0,0.0,0.0,0.0,0.0
821f9ffffffffff,1041.0,87.0,0.0,0.0,0.0,0.0,0.0
821fa7fffffffff,1121.0,46.0,0.0,0.0,0.0,0.0,0.0
821faffffffffff,2205.0,51.0,0.0,0.0,0.0,0.0,0.0
821fb7fffffffff,510.0,70.0,0.0,0.0,0.0,0.0,0.0
82200ffffffffff,124.0,34.0,0.0,0.0,0.0,0.0,0.0
822017fffffffff,82.0,21.0,0.0,0.0,0.0,0.0,0.0
82201ffffffffff,287.0,61.0,0.0,0.0,0.0,0.0,0.0
82202ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
822037fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
82204ffffffffff,121.0,10.0,0.0,0.0,0.0,0.0,0.0
822057fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82205ffffffffff,112.0,4.0,0.0,0.0,0.0,0.0,0.0
82206ffffffffff,9.0,9.0,0.0,0.0,0.0,0.0,0.0
822087fffffffff,29.0,1.0,0.0,0.0,0.0,0.0,0.0
82208ffffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
82209ffffffffff,175.0,0.0,0.0,0.0,0.0,0.0,0.0
8220a7fffffffff,107.0,36.0,0.0,0.0,0.0,0.0,0.0
8220affffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8220b7fffffffff,58.0,12.0,0.0,0.0,0.0,0.0,0.0
8220cffffffffff,30.0,1.0,0.0,0.0,0.0,0.0,0.0
8220e7fffffffff,363.0,89.0,0.0,0.0,0.0,0.0,0.0
8220effffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0
8220f7fffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0
822107fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
822117fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
822127fffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0
82212ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
82214ffffffffff,41.0,1.0,0.0,0.0,0.0,0.0,0.0
822157fffffffff,193.0,26.0,0.0,0.0,0.0,0.0,0.0
822187fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
82218ffffffffff,13.0,2.0,0.0,0.0,0.0,0.0,0.0
82219ffffffffff,126.0,18.0,0.0,0.0,0.0,0.0,0.0
8221a7fffffffff,3.0,2.0,0.0,0.0,0.0,0.0,0.0
8221b7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
822407fffffffff,23.0,10.0,0.0,0.0,0.0,0.0,0.0
82240ffffffffff,19.0,0.0,0.0,0.0,0.0,1.0,0.0
82241ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
822427fffffffff,11.0,0.0,0.0,0.0,0.0,5.0,0.0
82242ffffffffff,208.0,4.0,0.0,0.0,0.0,61.0,0.0
822437fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
822447fffffffff,6.0,0.0,0.0,0.0,0.0,5.0,0.0
82244ffffffffff,26.0,0.0,0.0,0.0,0.0,9.0,0.0
822457fffffffff,130.0,28.0,0.0,0.0,0.0,55.0,0.0
822467fffffffff,87.0,5.0,0.0,0.0,0.0,30.0,0.0
82246ffffffffff,27.0,0.0,0.0,0.0,0.0,2.0,0.0
822477fffffffff,58.0,0.0,0.0,0.0,0.0,22.0,0.0
822487fffffffff,10.0,0.0,0.0,0.0,0.0,3.0,0.0
82248ffffffffff,35.0,0.0,0.0,0.0,0.0,6.0,0.0
822497fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82249ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8224a7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8224affffffffff,4.0,0.0,0.0,0.0,0.0,2.0,0.0
8224c7fffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0
8224cffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8224d7fffffffff,38.0,0.0,0.0,0.0,0.0,4.0,0.0
8224dffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8224effffffffff,15.0,0.0,0.0,0.0,0.0,2.0,0.0
8224f7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
822507fffffffff,14.0,4.0,0.0,0.0,0.0,0.0,0.0
82250ffffffffff,6.0,0.0,0.0,0.0,0.0,6.0,0.0
822517fffffffff,307.0,134.0,0.0,0.0,0.0,19.0,0.0
82251ffffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
822547fffffffff,159.0,0.0,0.0,0.0,138.0,7.0,0.0
822557fffffffff,4.0,0.0,0.0,0.0,4.0,0.0,0.0
82255ffffffffff,49.0,1.0,0.0,0.0,0.0,4.0,0.0
822577fffffffff,18.0,0.0,0.0,0.0,8.0,0.0,0.0
8225a7fffffffff,90.0,4.0,0.0,0.0,0.0,0.0,0.0
8225affffffffff,41.0,27.0,0.0,0.0,0.0,0.0,0.0
8225b7fffffffff,172.0,3.0,0.0,0.0,0.0,0.0,0.0
822607fffffffff,4111.0,0.0,0.0,0.0,0.0,0.0,430.0
82260ffffffffff,6430.0,0.0,0.0,0.0,0.0,0.0,321.0
822617fffffffff,2761.0,0.0,0.0,0.0,0.0,0.0,168.0
82261ffffffffff,2034.0,0.0,0.0,0.0,0.0,0.0,270.0
822627fffffffff,11482.0,0.0,0.0,0.0,0.0,0.0,514.0
82262ffffffffff,13163.0,0.0,0.0,0.0,0.0,0.0,299.0
822637fffffffff,3410.0,0.0,0.0,0.0,0.0,0.0,444.0
822647fffffffff,14084.0,0.0,0.0,0.0,0.0,0.0,953.0
82264ffffffffff,9965.0,0.0,0.0,0.0,0.0,0.0,187.0
822657fffffffff,19206.0,0.0,0.0,0.0,0.0,0.0,585.0
82265ffffffffff,7373.0,0.0,0.0,0.0,0.0,0.0,200.0
822667fffffffff,36682.0,0.0,0.0,0.0,0.0,0.0,2864.0
82266ffffffffff,11232.0,0.0,0.0,0.0,0.0,0.0,1235.0
822677fffffffff,6673.0,0.0,0.0,0.0,0.0,0.0,347.0
822687fffffffff,18618.0,0.0,0.0,0.0,0.0,0.0,215.0
82268ffffffffff,27864.0,0.0,0.0,0.0,0.0,0.0,106.0
822697fffffffff,20000.0,0.0,0.0,0.0,0.0,0.0,5414.0
82269ffffffffff,7729.0,0.0,0.0,0.0,0.0,0.0,54.0
8226a7fffffffff,1333.0,0.0,0.0,0.0,0.0,0.0,111.0
8226affffffffff,17894.0,0.0,0.0,0.0,0.0,0.0,372.0
8226b7fffffffff,2066.0,0.0,0.0,0.0,0.0,0.0,167.0
8226c7fffffffff,4436.0,0.0,0.0,0.0,0.0,0.0,113.0
8226cffffffffff,12114.0,0.0,0.0,0.0,0.0,0.0,322.0
8226d7fffffffff,3557.0,0.0,0.0,0.0,0.0,0.0,130.0
8226dffffffffff,5001.0,0.0,0.0,0.0,0.0,0.0,670.0
8226e7fffffffff,12730.0,0.0,0.0,0.0,0.0,0.0,375.0
8226effffffffff,5247.0,0.0,0.0,0.0,0.0,0.0,104.0
8226f7fffffffff,5782.0,0.0,0.0,0.0,0.0,0.0,98.0
822707fffffffff,4532.0,0.0,0.0,0.0,0.0,0.0,597.0
82270ffffffffff,2488.0,0.0,0.0,0.0,0.0,0.0,181.0
822717fffffffff,3825.0,0.0,0.0,0.0,0.0,0.0,385.0
82271ffffffffff,4472.0,0.0,0.0,0.0,0.0,0.0,288.0
822727fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
82272ffffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
822737fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
822747fffffffff,6757.0,0.0,0.0,0.0,0.0,0.0,180.0
82274ffffffffff,38889.0,0.0,0.0,0.0,0.0,0.0,46.0
822757fffffffff,8504.0,0.0,0.0,0.0,0.0,0.0,530.0
82275ffffffffff,44971.0,0.0,0.0,0.0,0.0,0.0,1368.0
822767fffffffff,1573.0,0.0,0.0,0.0,0.0,0.0,83.0
82276ffffffffff,9999.0,0.0,0.0,0.0,0.0,0.0,546.0
822777fffffffff,566.0,0.0,0.0,0.0,0.0,0.0,58.0
822787fffffffff,2776.0,0.0,0.0,0.0,0.0,0.0,159.0
82278ffffffffff,2380.0,0.0,0.0,0.0,0.0,0.0,312.0
822797fffffffff,2613.0,0.0,0.0,0.0,0.0,0.0,117.0
82279ffffffffff,2329.0,0.0,0.0,0.0,0.0,0.0,148.0
8227a7fffffffff,2925.0,0.0,0.0,0.0,0.0,0.0,36.0
8227affffffffff,4719.0,0.0,0.0,0.0,0.0,0.0,440.0
8227b7fffffffff,2150.0,0.0,0.0,0.0,0.0,0.0,74.0
822807fffffffff,9677.0,0.0,0.0,0.0,0.0,0.0,1377.0
822817fffffffff,7325.0,0.0,0.0,0.0,0.0,0.0,351.0
82281ffffffffff,13686.0,0.0,0.0,0.0,0.0,0.0,1590.0
822837fffffffff,66117.0,0.0,0.0,0.0,0.0,0.0,6509.0
822887fffffffff,8370.0,0.0,0.0,0.0,0.0,0.0,1320.0
82288ffffffffff,12631.0,0.0,0.0,0.0,0.0,0.0,784.0
822897fffffffff,4313.0,0.0,0.0,0.0,0.0,0.0,217.0
82289ffffffffff,2580.0,0.0,0.0,0.0,0.0,0.0,98.0
8228a7fffffffff,756.0,0.0,0.0,0.0,0.0,0.0,92.0
8228affffffffff,10460.0,0.0,0.0,0.0,0.0,0.0,861.0
8228b7fffffffff,7648.0,0.0,0.0,0.0,0.0,0.0,1007.0
8228c7fffffffff,8884.0,0.0,0.0,0.0,0.0,0.0,385.0
8228cffffffffff,38.0,0.0,0.0,0.0,0.0,0.0,15.0
8228d7fffffffff,50135.0,0.0,0.0,0.0,0.0,0.0,2835.0
8228dffffffffff,15313.0,0.0,0.0,0.0,0.0,0.0,866.0
8228e7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8228f7fffffffff,42538.0,0.0,0.0,0.0,0.0,0.0,2628.0
822917fffffffff,4783.0,0.0,0.0,0.0,0.0,0.0,531.0
82291ffffffffff,3419.0,0.0,0.0,0.0,0.0,0.0,1117.0
822987fffffffff,2631.0,0.0,0.0,0.0,0.0,0.0,127.0
82298ffffffffff,6612.0,0.0,0.0,0.0,0.0,0.0,434.0
822997fffffffff,1140.0,0.0,0.0,0.0,0.0,0.0,126.0
82299ffffffffff,1093.0,0.0,0.0,0.0,0.0,0.0,151.0
8229a7fffffffff,42713.0,0.0,0.0,0.0,0.0,0.0,2333.0
8229affffffffff,8194.0,0.0,0.0,0.0,0.0,0.0,264.0
8229b7fffffffff,2101.0,0.0,0.0,0.0,0.0,0.0,164.0
822a07fffffffff,1040.0,0.0,0.0,0.0,0.0,0.0,189.0
822a17fffffffff,95901.0,0.0,0.0,0.0,0.0,0.0,6579.0
822a1ffffffffff,90.0,0.0,0.0,0.0,0.0,0.0,9.0
822a37fffffffff,61467.0,0.0,0.0,0.0,0.0,0.0,6692.0
822a4ffffffffff,368.0,0.0,0.0,0.0,0.0,0.0,0.0
822a87fffffffff,17759.0,0.0,0.0,0.0,0.0,0.0,1404.0
822a8ffffffffff,19945.0,0.0,0.0,0.0,0.0,0.0,1172.0
822a97fffffffff,26239.0,0.0,0.0,0.0,0.0,0.0,1742.0
822a9ffffffffff,5283.0,0.0,0.0,0.0,0.0,0.0,334.0
822aa7fffffffff,40541.0,0.0,0.0,0.0,0.0,0.0,8335.0
822aaffffffffff,117932.0,0.0,0.0,0.0,0.0,0.0,9307.0
