cell_id,Geothlypis trichas,Geothlypis trichas [arizela Group],Geothlypis trichas [melanops Group],Geothlypis trichas [trichas Group],Geothlypis trichas insperata,Geothlypis trichas chapalensis
83262cfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832640fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
832641fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
832642fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832643fffffffff,41.0,0.0,0.0,0.0,0.0,0.0
832644fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832646fffffffff,81.0,0.0,0.0,0.0,0.0,0.0
832648fffffffff,40.0,0.0,0.0,0.0,0.0,0.0
832649fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83264afffffffff,37.0,0.0,0.0,0.0,0.0,0.0
83264bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83264cfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83264dfffffffff,12.0,0.0,0.0,0.0,0.0,0.0
83264efffffffff,60.0,0.0,0.0,0.0,0.0,0.0
832650fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832651fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
832652fffffffff,66.0,0.0,0.0,0.0,0.0,0.0
832653fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
832654fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
832655fffffffff,60.0,0.0,0.0,0.0,0.0,0.0
832656fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
832659fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83265bfffffffff,42.0,0.0,0.0,0.0,0.0,0.0
83265cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83265dfffffffff,73.0,0.0,0.0,0.0,0.0,0.0
83265efffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832660fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832661fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832663fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
832664fffffffff,62.0,0.0,0.0,0.0,0.0,0.0
832665fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832666fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832668fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83266afffffffff,16.0,0.0,0.0,0.0,0.0,0.0
83266bfffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83266cfffffffff,15.0,0.0,0.0,0.0,0.0,0.0
83266dfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83266efffffffff,10.0,0.0,0.0,0.0,0.0,0.0
832671fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832673fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832674fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832680fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832681fffffffff,71.0,0.0,0.0,0.0,0.0,0.0
832682fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832685fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
832688fffffffff,56.0,0.0,0.0,0.0,0.0,0.0
832689fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83268afffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83268bfffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83268cfffffffff,43.0,0.0,0.0,0.0,0.0,0.0
83268dfffffffff,178.0,0.0,0.0,0.0,0.0,0.0
83268efffffffff,18.0,0.0,0.0,0.0,0.0,0.0
832690fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832691fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832692fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832694fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832695fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832696fffffffff,119.0,0.0,0.0,0.0,0.0,0.0
832698fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
832699fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83269afffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83269cfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83269dfffffffff,10.0,0.0,0.0,0.0,0.0,0.0
83269efffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8326a1fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8326a2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326a4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326a8fffffffff,23.0,0.0,0.0,0.0,0.0,0.0
8326a9fffffffff,22.0,0.0,0.0,0.0,0.0,0.0
8326aafffffffff,48.0,0.0,0.0,0.0,0.0,0.0
8326abfffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8326aefffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8326b2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326b6fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8326c0fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8326c1fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8326c3fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8326c4fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8326c5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326c8fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8326cbfffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8326ccfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8326d0fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8326d1fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8326d2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326d3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326d9fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8326dafffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8326dbfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8326dcfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326defffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8326e2fffffffff,33.0,0.0,0.0,0.0,0.0,0.0
8326e3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326e4fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8326e5fffffffff,35.0,0.0,0.0,0.0,0.0,0.0
8326e6fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8326ecfffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8326edfffffffff,26.0,0.0,0.0,0.0,0.0,0.0
8326eefffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326f1fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8326f2fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8326f4fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8326f6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832702fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832709fffffffff,2.0,0.0,0.0,2.0,0.0,0.0
83270efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832711fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832712fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832713fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832718fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832719fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83271cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832741fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
832744fffffffff,23.0,0.0,0.0,0.0,0.0,0.0
832745fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832746fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
832748fffffffff,261.0,0.0,0.0,0.0,0.0,0.0
832749fffffffff,76.0,0.0,0.0,0.0,0.0,0.0
83274afffffffff,20.0,0.0,0.0,0.0,0.0,0.0
83274bfffffffff,17.0,0.0,0.0,0.0,0.0,0.0
83274cfffffffff,14.0,0.0,0.0,0.0,0.0,0.0
83274dfffffffff,147.0,0.0,0.0,0.0,0.0,0.0
83274efffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832751fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832752fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
832753fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832754fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832756fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
832758fffffffff,29.0,0.0,0.0,0.0,0.0,0.0
832759fffffffff,55.0,0.0,0.0,0.0,0.0,0.0
83275afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83275bfffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83275cfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83275dfffffffff,39.0,0.0,0.0,0.0,0.0,0.0
83275efffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832763fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
832766fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832769fffffffff,45.0,0.0,0.0,41.0,0.0,0.0
83276afffffffff,20.0,0.0,0.0,0.0,0.0,0.0
83276bfffffffff,51.0,0.0,0.0,0.0,0.0,0.0
83276cfffffffff,19.0,0.0,0.0,19.0,0.0,0.0
83276dfffffffff,225.0,0.0,0.0,220.0,0.0,0.0
832770fffffffff,37.0,0.0,0.0,30.0,0.0,0.0
832772fffffffff,12.0,0.0,0.0,12.0,0.0,0.0
832774fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832775fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832776fffffffff,1.0,0.0,0.0,1.0,0.0,0.0
832785fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832786fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83278dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83278efffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832790fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832792fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
832794fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832795fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832796fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832799fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
83279bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83279efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8327a0fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8327a2fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8327a4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8327a6fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8327a8fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8327aafffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8327b0fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8327b1fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8327b2fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832802fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
832806fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832810fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832811fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
832813fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832814fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832815fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
832818fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83281bfffffffff,22.0,1.0,0.0,0.0,0.0,0.0
83281cfffffffff,11.0,0.0,0.0,0.0,0.0,0.0
83281dfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83281efffffffff,39.0,0.0,0.0,0.0,0.0,0.0
832830fffffffff,403.0,0.0,0.0,0.0,0.0,0.0
832831fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832832fffffffff,71.0,0.0,0.0,0.0,0.0,0.0
832833fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
832834fffffffff,99.0,3.0,0.0,0.0,0.0,0.0
832835fffffffff,152.0,0.0,0.0,0.0,0.0,0.0
832836fffffffff,1124.0,0.0,0.0,0.0,0.0,0.0
832880fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832884fffffffff,29.0,0.0,0.0,0.0,0.0,0.0
832888fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832889fffffffff,27.0,0.0,0.0,0.0,0.0,0.0
83288afffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83288cfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83288dfffffffff,26.0,0.0,0.0,0.0,0.0,0.0
832890fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832892fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
832893fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832894fffffffff,26.0,0.0,0.0,0.0,0.0,0.0
832896fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832898fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
83289bfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83289dfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83289efffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8328a1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8328a4fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8328a9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8328adfffffffff,25.0,0.0,0.0,0.0,0.0,0.0
8328aefffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8328b2fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8328b6fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8328c3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8328c4fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8328c6fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8328d0fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8328d1fffffffff,40.0,0.0,0.0,0.0,0.0,0.0
8328d3fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8328d4fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8328d5fffffffff,50.0,0.0,0.0,0.0,0.0,0.0
8328d6fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8328d8fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8328dcfffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8328ddfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8328defffffffff,36.0,0.0,0.0,0.0,0.0,0.0
8328f0fffffffff,103.0,0.0,0.0,0.0,0.0,0.0
8328f1fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8328f2fffffffff,21.0,0.0,0.0,0.0,0.0,0.0
8328f3fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8328f4fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8328f5fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8328f6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832912fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832913fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832916fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83291afffffffff,3.0,1.0,1.0,0.0,0.0,0.0
832980fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
832981fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832982fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832984fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832985fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832986fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
832989fffffffff,31.0,0.0,0.0,0.0,0.0,0.0
83298cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83298dfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832990fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832992fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832995fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
83299afffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8329a0fffffffff,36.0,0.0,0.0,0.0,0.0,0.0
8329a1fffffffff,29.0,0.0,0.0,0.0,0.0,0.0
8329a4fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8329a5fffffffff,46.0,0.0,0.0,0.0,0.0,0.0
8329a6fffffffff,60.0,0.0,0.0,0.0,0.0,0.0
8329a9fffffffff,30.0,0.0,0.0,0.0,0.0,0.0
8329abfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8329b0fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8329b1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8329b2fffffffff,33.0,0.0,0.0,0.0,0.0,0.0
8329b4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8329b5fffffffff,34.0,0.0,0.0,0.0,0.0,0.0
8329b6fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832a00fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832a04fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832a05fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832a06fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832a10fffffffff,460.0,0.0,0.0,53.0,0.0,0.0
832a12fffffffff,1836.0,0.0,0.0,0.0,0.0,0.0
832a13fffffffff,1941.0,0.0,0.0,1.0,0.0,0.0
832a14fffffffff,94.0,0.0,0.0,15.0,0.0,0.0
832a15fffffffff,35.0,0.0,0.0,5.0,0.0,0.0
832a16fffffffff,56.0,0.0,0.0,0.0,0.0,0.0
832a1afffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832a30fffffffff,226.0,0.0,0.0,0.0,0.0,0.0
832a31fffffffff,164.0,0.0,0.0,0.0,0.0,0.0
832a32fffffffff,103.0,0.0,0.0,0.0,0.0,0.0
832a33fffffffff,198.0,0.0,0.0,0.0,0.0,0.0
832a34fffffffff,116.0,0.0,0.0,5.0,0.0,0.0
832a36fffffffff,61.0,0.0,0.0,1.0,0.0,0.0
832a80fffffffff,23.0,0.0,0.0,14.0,0.0,0.0
832a81fffffffff,7.0,0.0,0.0,3.0,0.0,0.0
832a82fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832a84fffffffff,104.0,0.0,0.0,0.0,0.0,0.0
832a85fffffffff,32.0,0.0,0.0,0.0,0.0,0.0
832a88fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832a89fffffffff,60.0,0.0,0.0,0.0,0.0,0.0
832a8afffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832a8cfffffffff,39.0,0.0,0.0,0.0,0.0,0.0
832a8dfffffffff,73.0,0.0,0.0,0.0,0.0,0.0
832a8efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832a90fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832a91fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832a93fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832a94fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832a95fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
832a99fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832a9afffffffff,14.0,0.0,0.0,0.0,0.0,0.0
832a9bfffffffff,18.0,0.0,0.0,0.0,0.0,0.0
832aa0fffffffff,38.0,0.0,0.0,1.0,0.0,0.0
832aa1fffffffff,48.0,0.0,0.0,0.0,0.0,0.0
832aa2fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
832aa3fffffffff,38.0,0.0,0.0,0.0,0.0,0.0
832aa4fffffffff,65.0,0.0,0.0,0.0,0.0,0.0
832aa5fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832aa6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832aa8fffffffff,548.0,0.0,0.0,21.0,0.0,0.0
832aa9fffffffff,223.0,0.0,0.0,1.0,0.0,0.0
832aaafffffffff,103.0,0.0,0.0,0.0,0.0,0.0
832aabfffffffff,35.0,0.0,0.0,0.0,0.0,0.0
832aacfffffffff,3039.0,0.0,0.0,0.0,0.0,0.0
832aadfffffffff,174.0,0.0,0.0,9.0,0.0,0.0
832aaefffffffff,64.0,0.0,0.0,0.0,0.0,0.0
832ab0fffffffff,116.0,0.0,0.0,51.0,0.0,0.0
832ab1fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
832ab2fffffffff,726.0,0.0,0.0,429.0,0.0,0.0
832ab3fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
832ab4fffffffff,114.0,0.0,0.0,73.0,0.0,0.0
832ab5fffffffff,376.0,0.0,0.0,284.0,0.0,0.0
832ab6fffffffff,63.0,0.0,0.0,22.0,0.0,0.0
832ad4fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832ad5fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832ad6fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832af0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832af1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832af2fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832af3fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
832af4fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
832af6fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
832b00fffffffff,6.0,0.0,0.0,1.0,0.0,0.0
832b01fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832b02fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832b03fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
832b0afffffffff,53.0,0.0,0.0,1.0,0.0,0.0
832b0cfffffffff,46.0,0.0,0.0,0.0,0.0,0.0
832b0efffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832b16fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
832b18fffffffff,11.0,0.0,0.0,4.0,0.0,0.0
832b19fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832b1afffffffff,15.0,0.0,0.0,1.0,0.0,0.0
832b1bfffffffff,2.0,0.0,0.0,2.0,0.0,0.0
832b1cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
