cell_id,Catharus ustulatus,Catharus ustulatus [ustulatus Group],Catharus ustulatus [swainsoni Group]
821d27fffffffff,113.0,0.0,0.0
822607fffffffff,541.0,0.0,28.0
82260ffffffffff,1293.0,0.0,45.0
822617fffffffff,320.0,0.0,4.0
82261ffffffffff,147.0,0.0,6.0
822627fffffffff,1803.0,0.0,118.0
82262ffffffffff,2357.0,0.0,45.0
822637fffffffff,593.0,0.0,43.0
822647fffffffff,3681.0,0.0,159.0
82264ffffffffff,2592.0,0.0,6.0
822657fffffffff,5829.0,0.0,70.0
82265ffffffffff,1906.0,0.0,5.0
822667fffffffff,17921.0,0.0,1047.0
82266ffffffffff,4514.0,0.0,174.0
822677fffffffff,944.0,0.0,16.0
822687fffffffff,1713.0,0.0,95.0
82268ffffffffff,3389.0,0.0,215.0
822697fffffffff,1695.0,0.0,466.0
82269ffffffffff,271.0,0.0,19.0
8226a7fffffffff,511.0,0.0,0.0
8226affffffffff,3085.0,0.0,251.0
8226b7fffffffff,827.0,0.0,43.0
8226c7fffffffff,670.0,0.0,4.0
8226cffffffffff,1225.0,0.0,0.0
8226d7fffffffff,360.0,0.0,14.0
8226dffffffffff,68.0,0.0,0.0
8226e7fffffffff,1502.0,0.0,29.0
8226effffffffff,1555.0,0.0,6.0
8226f7fffffffff,1661.0,0.0,110.0
822707fffffffff,1390.0,0.0,0.0
82270ffffffffff,705.0,0.0,27.0
822717fffffffff,480.0,0.0,0.0
82271ffffffffff,879.0,0.0,20.0
822727fffffffff,8.0,0.0,0.0
82272ffffffffff,38.0,0.0,0.0
822737fffffffff,9.0,0.0,0.0
822747fffffffff,1492.0,0.0,12.0
82274ffffffffff,8168.0,0.0,34.0
822757fffffffff,3281.0,0.0,289.0
82275ffffffffff,9910.0,0.0,144.0
822767fffffffff,1223.0,0.0,33.0
82276ffffffffff,1557.0,0.0,41.0
822777fffffffff,1442.0,0.0,51.0
822787fffffffff,662.0,0.0,1.0
82278ffffffffff,523.0,0.0,4.0
822797fffffffff,814.0,0.0,2.0
82279ffffffffff,407.0,0.0,0.0
8227a7fffffffff,580.0,0.0,0.0
8227affffffffff,710.0,0.0,17.0
8227b7fffffffff,575.0,0.0,49.0
822807fffffffff,3424.0,217.0,0.0
822817fffffffff,661.0,20.0,0.0
82281ffffffffff,4539.0,150.0,0.0
822837fffffffff,15724.0,2165.0,0.0
822887fffffffff,1849.0,0.0,2.0
82288ffffffffff,1168.0,2.0,26.0
822897fffffffff,1903.0,0.0,20.0
82289ffffffffff,2531.0,0.0,37.0
8228a7fffffffff,65.0,0.0,0.0
8228affffffffff,410.0,0.0,0.0
8228b7fffffffff,371.0,0.0,4.0
8228c7fffffffff,2579.0,352.0,0.0
8228cffffffffff,72.0,52.0,0.0
8228d7fffffffff,27241.0,1229.0,33.0
8228dffffffffff,10984.0,148.0,0.0
8228f7fffffffff,23476.0,724.0,0.0
822917fffffffff,309.0,14.0,0.0
82291ffffffffff,1190.0,691.0,0.0
822987fffffffff,632.0,30.0,0.0
82298ffffffffff,345.0,30.0,0.0
822997fffffffff,10.0,0.0,0.0
82299ffffffffff,131.0,0.0,0.0
8229a7fffffffff,5892.0,348.0,0.0
8229affffffffff,2356.0,125.0,0.0
8229b7fffffffff,109.0,11.0,0.0
822a07fffffffff,35.0,0.0,0.0
822a17fffffffff,12623.0,0.0,307.0
822a37fffffffff,5185.0,0.0,367.0
822a4ffffffffff,27.0,0.0,0.0
822a87fffffffff,2829.0,0.0,98.0
822a8ffffffffff,4062.0,0.0,263.0
822a97fffffffff,7770.0,0.0,64.0
822a9ffffffffff,1509.0,0.0,38.0
822aa7fffffffff,2993.0,0.0,495.0
822aaffffffffff,11663.0,0.0,463.0
822ab7fffffffff,33057.0,0.0,881.0
822ad7fffffffff,234.0,0.0,2.0
822af7fffffffff,417.0,0.0,29.0
822b07fffffffff,1287.0,0.0,0.0
822b0ffffffffff,1256.0,0.0,0.0
822b17fffffffff,7789.0,0.0,173.0
822b1ffffffffff,4129.0,0.0,7.0
822b27fffffffff,669.0,0.0,0.0
822b2ffffffffff,500.0,0.0,0.0
822b37fffffffff,3563.0,0.0,0.0
822b87fffffffff,3451.0,0.0,219.0
822b8ffffffffff,4876.0,0.0,595.0
822b97fffffffff,2454.0,0.0,152.0
822b9ffffffffff,8024.0,0.0,730.0
822ba7fffffffff,4298.0,0.0,4.0
822baffffffffff,13462.0,0.0,97.0
822bb7fffffffff,681.0,0.0,0.0
824417fffffffff,1208.0,0.0,11.0
82441ffffffffff,1588.0,0.0,17.0
824427fffffffff,2.0,0.0,0.0
824437fffffffff,23.0,0.0,0.0
824447fffffffff,699.0,0.0,0.0
82444ffffffffff,287.0,0.0,0.0
824457fffffffff,1220.0,0.0,3.0
82445ffffffffff,283.0,0.0,31.0
824467fffffffff,498.0,0.0,0.0
82446ffffffffff,9925.0,0.0,363.0
824477fffffffff,956.0,0.0,0.0
8244a7fffffffff,409.0,0.0,7.0
8244affffffffff,701.0,0.0,18.0
8244c7fffffffff,1722.0,0.0,121.0
8244cffffffffff,2632.0,0.0,69.0
8244d7fffffffff,730.0,0.0,3.0
8244dffffffffff,3744.0,0.0,276.0
8244e7fffffffff,325.0,0.0,8.0
8244effffffffff,358.0,0.0,19.0
8244f7fffffffff,1458.0,0.0,42.0
824507fffffffff,195.0,0.0,5.0
82450ffffffffff,447.0,0.0,0.0
82451ffffffffff,14.0,0.0,0.0
824527fffffffff,2720.0,0.0,8.0
82452ffffffffff,2435.0,8.0,67.0
824537fffffffff,649.0,0.0,0.0
824577fffffffff,14.0,3.0,0.0
824587fffffffff,22.0,0.0,0.0
82458ffffffffff,14.0,0.0,0.0
8245a7fffffffff,56.0,0.0,0.0
824807fffffffff,26.0,0.0,0.0
82480ffffffffff,6.0,0.0,0.0
824817fffffffff,29.0,0.0,0.0
824827fffffffff,3.0,0.0,0.0
824837fffffffff,478.0,0.0,0.0
824847fffffffff,128.0,8.0,0.0
82484ffffffffff,36.0,0.0,0.0
824857fffffffff,30.0,0.0,0.0
82485ffffffffff,203.0,3.0,0.0
824877fffffffff,63.0,0.0,0.0
824887fffffffff,65.0,0.0,0.0
82488ffffffffff,32.0,0.0,0.0
824897fffffffff,2774.0,0.0,6.0
82489ffffffffff,1717.0,0.0,0.0
8248a7fffffffff,11.0,0.0,0.0
8248affffffffff,75.0,0.0,0.0
8248b7fffffffff,2523.0,0.0,70.0
8248c7fffffffff,443.0,0.0,0.0
8248cffffffffff,31.0,0.0,0.0
8248d7fffffffff,297.0,0.0,0.0
8248dffffffffff,124.0,0.0,2.0
8248e7fffffffff,8.0,0.0,0.0
8248effffffffff,1743.0,53.0,0.0
8248f7fffffffff,39.0,0.0,0.0
824987fffffffff,18.0,0.0,0.0
82498ffffffffff,8.0,0.0,0.0
824997fffffffff,312.0,17.0,6.0
82499ffffffffff,42.0,0.0,0.0
8249a7fffffffff,26.0,6.0,0.0
8249affffffffff,191.0,9.0,0.0
8249b7fffffffff,139.0,9.0,0.0
826607fffffffff,93.0,0.0,0.0
82660ffffffffff,2044.0,0.0,19.0
826617fffffffff,553.0,0.0,14.0
82661ffffffffff,6673.0,0.0,76.0
826627fffffffff,409.0,0.0,25.0
82662ffffffffff,85.0,0.0,2.0
826637fffffffff,4.0,0.0,0.0
826647fffffffff,4.0,0.0,0.0
826657fffffffff,36.0,0.0,0.0
82665ffffffffff,33.0,0.0,4.0
82666ffffffffff,1.0,0.0,0.0
826687fffffffff,2.0,0.0,0.0
8266a7fffffffff,3418.0,0.0,209.0
8266b7fffffffff,7118.0,0.0,105.0
8266c7fffffffff,1725.0,0.0,28.0
8266cffffffffff,12.0,0.0,0.0
8266d7fffffffff,4715.0,0.0,352.0
8266dffffffffff,3520.0,0.0,272.0
8266e7fffffffff,9946.0,0.0,146.0
8266effffffffff,120.0,0.0,0.0
8266f7fffffffff,2780.0,0.0,43.0
826747fffffffff,4.0,0.0,0.0
82674ffffffffff,2.0,0.0,0.0
826757fffffffff,13.0,0.0,0.0
82675ffffffffff,7.0,0.0,0.0
826787fffffffff,226.0,0.0,0.0
826797fffffffff,106.0,0.0,0.0
82679ffffffffff,1869.0,0.0,15.0
826d07fffffffff,167.0,11.0,3.0
826d17fffffffff,341.0,0.0,0.0
826d27fffffffff,539.0,32.0,4.0
826d2ffffffffff,4864.0,184.0,4.0
826d37fffffffff,663.0,8.0,2.0
826d67fffffffff,2022.0,8.0,0.0
826d6ffffffffff,9087.0,3.0,152.0
826d77fffffffff,467.0,0.0,0.0
828a47fffffffff,6.0,0.0,0.0
828a6ffffffffff,61.0,0.0,0.0
828b27fffffffff,101.0,0.0,10.0
828b2ffffffffff,21.0,0.0,1.0
828b47fffffffff,132.0,0.0,0.0
828b67fffffffff,537.0,0.0,7.0
828b6ffffffffff,179.0,0.0,0.0
828b77fffffffff,192.0,0.0,1.0
828e67fffffffff,99.0,0.0,0.0
828e6ffffffffff,33.0,0.0,0.0
828f0ffffffffff,360.0,0.0,34.0
828f2ffffffffff,190.0,0.0,7.0
828f47fffffffff,617.0,0.0,42.0
828f4ffffffffff,38.0,0.0,0.0
828f57fffffffff,107.0,0.0,6.0
828f5ffffffffff,17.0,0.0,0.0
828f67fffffffff,7.0,0.0,0.0
828f77fffffffff,1238.0,0.0,108.0
82b247fffffffff,10.0,0.0,0.0
82b25ffffffffff,4.0,0.0,0.0
82b277fffffffff,18.0,0.0,0.0
82b327fffffffff,33.0,0.0,0.0
82b347fffffffff,370.0,0.0,0.0
82b357fffffffff,105.0,0.0,0.0
82b35ffffffffff,367.0,0.0,3.0
82b367fffffffff,27.0,0.0,0.0
82b377fffffffff,2.0,0.0,0.0
