cell_id,Cinnyris osea,Cinnyris osea decorsei,Cinnyris osea osea
822da7fffffffff,27.0,0.0,0.0
822db7fffffffff,10110.0,0.0,2150.0
823e5ffffffffff,1.0,0.0,0.0
823e67fffffffff,1.0,0.0,0.0
823e6ffffffffff,3797.0,0.0,506.0
825207fffffffff,270.0,0.0,0.0
825217fffffffff,25.0,0.0,0.0
82521ffffffffff,17.0,0.0,0.0
825237fffffffff,37.0,0.0,0.0
82524ffffffffff,40.0,0.0,4.0
825317fffffffff,2.0,0.0,0.0
825337fffffffff,6.0,0.0,0.0
826337fffffffff,210.0,0.0,37.0
