cell_id,Chalcites lucidus,Chalcites lucidus harterti,Chalcites lucidus layardi,Chalcites lucidus lucidus,Chalcites lucidus plagosus
84a726dffffffff,178.0,0.0,0.0,0.0,16.0
84a7339ffffffff,4.0,0.0,0.0,0.0,0.0
84a7359ffffffff,7.0,0.0,0.0,0.0,0.0
84a735bffffffff,2.0,0.0,0.0,0.0,0.0
84a735dffffffff,22.0,0.0,0.0,0.0,0.0
84b865dffffffff,10.0,0.0,0.0,0.0,0.0
84b86d7ffffffff,2.0,0.0,0.0,0.0,0.0
84b9111ffffffff,2.0,0.0,0.0,0.0,0.0
84b9119ffffffff,2.0,0.0,0.0,0.0,0.0
84b9125ffffffff,2.0,0.0,0.0,0.0,0.0
84b9145ffffffff,2.0,0.0,0.0,0.0,0.0
84b914bffffffff,1.0,0.0,0.0,0.0,0.0
84b914dffffffff,7.0,0.0,0.0,0.0,0.0
84b915dffffffff,3.0,0.0,0.0,0.0,0.0
84b9161ffffffff,2.0,0.0,0.0,0.0,0.0
84b9167ffffffff,1.0,0.0,0.0,0.0,0.0
84b9169ffffffff,16.0,0.0,0.0,0.0,0.0
84b9591ffffffff,3.0,0.0,0.0,0.0,0.0
84b959bffffffff,2.0,0.0,0.0,0.0,0.0
84ba241ffffffff,2.0,0.0,0.0,0.0,0.0
84ba24dffffffff,5.0,0.0,0.0,0.0,0.0
84ba69dffffffff,5.0,0.0,0.0,0.0,0.0
84bb081ffffffff,40.0,0.0,0.0,0.0,0.0
84bb083ffffffff,6.0,0.0,0.0,0.0,0.0
84bb085ffffffff,3.0,0.0,0.0,0.0,0.0
84bb087ffffffff,2.0,0.0,0.0,0.0,0.0
84bb089ffffffff,62.0,0.0,0.0,0.0,0.0
84bb08bffffffff,8.0,0.0,0.0,0.0,0.0
84bb091ffffffff,75.0,0.0,0.0,0.0,0.0
84bb093ffffffff,56.0,0.0,0.0,0.0,0.0
84bb097ffffffff,13.0,0.0,0.0,0.0,0.0
84bb099ffffffff,96.0,0.0,0.0,0.0,0.0
84bb09bffffffff,13.0,0.0,0.0,0.0,0.0
84bb09dffffffff,4.0,0.0,0.0,0.0,0.0
84bb0a7ffffffff,1.0,0.0,0.0,0.0,0.0
84bb0a9ffffffff,5.0,0.0,0.0,0.0,0.0
84bb0b1ffffffff,3.0,0.0,0.0,0.0,0.0
84bb0b9ffffffff,10.0,0.0,0.0,0.0,0.0
84bb0bbffffffff,14.0,0.0,0.0,0.0,0.0
84bb0bdffffffff,5.0,0.0,0.0,0.0,0.0
84bb0c1ffffffff,5.0,0.0,0.0,0.0,0.0
84bb0c3ffffffff,68.0,0.0,0.0,0.0,0.0
84bb0cbffffffff,31.0,0.0,0.0,0.0,0.0
84bb0d1ffffffff,27.0,0.0,0.0,0.0,0.0
84bb0d3ffffffff,22.0,0.0,0.0,0.0,0.0
84bb0d5ffffffff,59.0,0.0,0.0,0.0,0.0
84bb0d7ffffffff,2.0,0.0,0.0,0.0,0.0
84bb0d9ffffffff,48.0,0.0,0.0,0.0,0.0
84bb0dbffffffff,54.0,0.0,0.0,0.0,0.0
84bb0ddffffffff,114.0,0.0,0.0,0.0,0.0
84bb283ffffffff,24.0,0.0,0.0,0.0,0.0
84bb287ffffffff,8.0,0.0,0.0,0.0,0.0
84bb291ffffffff,4.0,0.0,0.0,0.0,0.0
84bb293ffffffff,4.0,0.0,0.0,0.0,0.0
84bb295ffffffff,482.0,0.0,0.0,0.0,0.0
84bb297ffffffff,28.0,0.0,0.0,0.0,0.0
84bb299ffffffff,14.0,0.0,0.0,0.0,0.0
84bb29bffffffff,47.0,0.0,0.0,0.0,0.0
84bb2b1ffffffff,84.0,0.0,0.0,0.0,0.0
84bb2b3ffffffff,67.0,0.0,0.0,0.0,0.0
84bb2b5ffffffff,32.0,0.0,0.0,0.0,0.0
84bb2b7ffffffff,254.0,0.0,0.0,0.0,0.0
84bb2b9ffffffff,49.0,0.0,0.0,0.0,0.0
84bb2bbffffffff,106.0,0.0,0.0,0.0,0.0
84bb2bdffffffff,16.0,0.0,0.0,0.0,0.0
84bb2d3ffffffff,29.0,0.0,0.0,0.0,0.0
84bb2dbffffffff,43.0,0.0,0.0,0.0,0.0
84bb501ffffffff,91.0,0.0,0.0,0.0,0.0
84bb503ffffffff,55.0,0.0,0.0,0.0,0.0
84bb505ffffffff,6.0,0.0,0.0,0.0,0.0
84bb507ffffffff,113.0,0.0,0.0,0.0,0.0
84bb509ffffffff,19.0,0.0,0.0,0.0,0.0
84bb50bffffffff,22.0,0.0,0.0,0.0,0.0
84bb50dffffffff,42.0,0.0,0.0,0.0,0.0
84bb515ffffffff,6.0,0.0,0.0,0.0,0.0
84bb517ffffffff,20.0,0.0,0.0,0.0,0.0
84bb51dffffffff,4.0,0.0,0.0,0.0,0.0
84bb529ffffffff,102.0,0.0,0.0,0.0,0.0
84bb52bffffffff,12.0,0.0,0.0,0.0,0.0
84bb531ffffffff,7.0,0.0,0.0,0.0,0.0
84bb537ffffffff,2.0,0.0,0.0,0.0,0.0
84bb539ffffffff,28.0,0.0,0.0,0.0,0.0
84bb53bffffffff,130.0,0.0,0.0,0.0,0.0
84bb53dffffffff,18.0,0.0,0.0,0.0,0.0
84bb541ffffffff,10.0,0.0,0.0,0.0,0.0
84bb545ffffffff,37.0,0.0,0.0,0.0,0.0
84bb547ffffffff,35.0,0.0,0.0,0.0,0.0
84bb54dffffffff,7.0,0.0,0.0,0.0,0.0
84bb561ffffffff,16.0,0.0,0.0,0.0,0.0
84bb567ffffffff,3.0,0.0,0.0,0.0,0.0
84bb569ffffffff,12.0,0.0,0.0,0.0,0.0
84bb56bffffffff,10.0,0.0,0.0,0.0,0.0
84bb56dffffffff,18.0,0.0,0.0,0.0,0.0
84bb5e1ffffffff,14.0,0.0,0.0,0.0,0.0
84bb5e5ffffffff,4.0,0.0,0.0,0.0,0.0
84bb5e9ffffffff,9.0,0.0,0.0,0.0,0.0
84bb5ebffffffff,8.0,0.0,0.0,0.0,0.0
84bb5edffffffff,10.0,0.0,0.0,0.0,0.0
84bb721ffffffff,3.0,0.0,0.0,0.0,0.0
84bb725ffffffff,12.0,0.0,0.0,0.0,0.0
84bb727ffffffff,4.0,0.0,0.0,0.0,0.0
84bb729ffffffff,1.0,0.0,0.0,0.0,0.0
84bb72bffffffff,36.0,0.0,0.0,0.0,0.0
84bb72dffffffff,14.0,0.0,0.0,0.0,0.0
84bb741ffffffff,4.0,0.0,0.0,0.0,0.0
84bb743ffffffff,6.0,0.0,0.0,0.0,0.0
84bb749ffffffff,25.0,0.0,0.0,0.0,0.0
84bb74bffffffff,40.0,0.0,0.0,0.0,0.0
84bb74dffffffff,7.0,0.0,0.0,0.0,0.0
84bb765ffffffff,2.0,0.0,0.0,0.0,0.0
84bb767ffffffff,30.0,0.0,0.0,0.0,0.0
84be081ffffffff,12.0,0.0,0.0,2.0,0.0
84be085ffffffff,174.0,0.0,0.0,8.0,0.0
84be087ffffffff,42.0,0.0,0.0,0.0,0.0
84be089ffffffff,368.0,0.0,0.0,0.0,0.0
84be08bffffffff,4.0,0.0,0.0,0.0,0.0
84be08dffffffff,226.0,0.0,0.0,0.0,0.0
84be097ffffffff,4.0,0.0,0.0,0.0,0.0
84be099ffffffff,14.0,0.0,0.0,0.0,0.0
84be0a1ffffffff,8.0,0.0,0.0,0.0,0.0
84be0a3ffffffff,17.0,0.0,0.0,0.0,0.0
84be0a7ffffffff,3.0,0.0,0.0,0.0,0.0
84be0a9ffffffff,27.0,0.0,0.0,0.0,0.0
84be0abffffffff,2.0,0.0,0.0,0.0,0.0
84be0adffffffff,50.0,0.0,0.0,0.0,0.0
84be0b1ffffffff,3.0,0.0,0.0,0.0,0.0
84be0b9ffffffff,2.0,0.0,0.0,0.0,0.0
84be0bbffffffff,4.0,0.0,0.0,0.0,0.0
84be0bdffffffff,40.0,0.0,0.0,0.0,0.0
84be0c3ffffffff,258.0,0.0,0.0,0.0,3.0
84be0c7ffffffff,13.0,0.0,0.0,0.0,0.0
84be0d1ffffffff,4.0,0.0,0.0,0.0,0.0
84be0d3ffffffff,93.0,0.0,0.0,0.0,0.0
84be0d5ffffffff,114.0,0.0,0.0,0.0,0.0
84be0d7ffffffff,3.0,0.0,0.0,0.0,0.0
84be0d9ffffffff,14.0,0.0,0.0,0.0,0.0
84be0dbffffffff,10.0,0.0,0.0,0.0,0.0
84be0ddffffffff,44.0,0.0,0.0,0.0,2.0
84be0e3ffffffff,33.0,0.0,0.0,3.0,0.0
84be0e7ffffffff,39.0,0.0,0.0,0.0,0.0
84be181ffffffff,75.0,0.0,0.0,2.0,0.0
84be183ffffffff,20.0,0.0,0.0,0.0,0.0
84be185ffffffff,32.0,0.0,0.0,0.0,0.0
84be187ffffffff,29.0,0.0,0.0,0.0,0.0
84be189ffffffff,24.0,0.0,0.0,0.0,0.0
84be18bffffffff,25.0,0.0,0.0,0.0,0.0
84be191ffffffff,2.0,0.0,0.0,0.0,0.0
84be193ffffffff,1.0,0.0,0.0,0.0,0.0
84be195ffffffff,3.0,0.0,0.0,0.0,0.0
84be197ffffffff,1.0,0.0,0.0,0.0,0.0
84be199ffffffff,49.0,0.0,0.0,0.0,0.0
84be19dffffffff,6.0,0.0,0.0,0.0,0.0
84be1a1ffffffff,18.0,0.0,0.0,0.0,0.0
84be1a3ffffffff,19.0,0.0,0.0,0.0,0.0
84be1a5ffffffff,1.0,0.0,0.0,0.0,0.0
84be1a9ffffffff,9.0,0.0,0.0,0.0,0.0
84be1abffffffff,1.0,0.0,0.0,0.0,0.0
84be1b1ffffffff,12.0,0.0,0.0,0.0,0.0
84be1b5ffffffff,4.0,0.0,0.0,0.0,0.0
84be1b9ffffffff,11.0,0.0,0.0,0.0,0.0
84be1bdffffffff,2.0,0.0,0.0,0.0,0.0
84be1d1ffffffff,43.0,0.0,0.0,0.0,0.0
84be1d3ffffffff,77.0,0.0,0.0,0.0,0.0
84be1d5ffffffff,23.0,0.0,0.0,0.0,0.0
84be1d7ffffffff,3.0,0.0,0.0,0.0,0.0
84be1dbffffffff,23.0,0.0,0.0,0.0,0.0
84be293ffffffff,60.0,0.0,0.0,0.0,0.0
84be297ffffffff,7.0,0.0,0.0,0.0,0.0
84be29bffffffff,4.0,0.0,0.0,0.0,0.0
84be2b3ffffffff,2.0,0.0,0.0,0.0,0.0
84be401ffffffff,12.0,0.0,0.0,0.0,0.0
84be405ffffffff,4.0,0.0,0.0,0.0,0.0
84be409ffffffff,33.0,0.0,0.0,0.0,10.0
84be40dffffffff,19.0,0.0,0.0,0.0,0.0
84be441ffffffff,36.0,0.0,0.0,0.0,2.0
84be443ffffffff,55.0,0.0,0.0,0.0,7.0
84be445ffffffff,8.0,0.0,0.0,0.0,0.0
84be447ffffffff,8.0,0.0,0.0,0.0,0.0
84be449ffffffff,60.0,0.0,0.0,0.0,10.0
84be44bffffffff,6.0,0.0,0.0,0.0,0.0
84be44dffffffff,32.0,0.0,0.0,0.0,0.0
84be451ffffffff,8.0,0.0,0.0,0.0,0.0
84be453ffffffff,1.0,0.0,0.0,0.0,1.0
84be455ffffffff,45.0,0.0,0.0,0.0,2.0
84be457ffffffff,23.0,0.0,0.0,0.0,0.0
84be459ffffffff,24.0,0.0,0.0,0.0,0.0
84be45bffffffff,3.0,0.0,0.0,0.0,0.0
84be45dffffffff,78.0,0.0,0.0,0.0,8.0
84be463ffffffff,29.0,0.0,0.0,0.0,0.0
84be469ffffffff,10.0,0.0,0.0,0.0,2.0
84be46dffffffff,2.0,0.0,0.0,0.0,0.0
84be483ffffffff,1.0,0.0,0.0,0.0,0.0
84be493ffffffff,11.0,0.0,0.0,0.0,0.0
84be497ffffffff,22.0,0.0,0.0,0.0,0.0
84be4c9ffffffff,35.0,0.0,0.0,0.0,8.0
84be4cbffffffff,5.0,0.0,0.0,0.0,0.0
84be4cdffffffff,6.0,0.0,0.0,0.0,0.0
84be4d3ffffffff,4.0,0.0,0.0,0.0,0.0
84be4d9ffffffff,6.0,0.0,0.0,0.0,0.0
84be4ddffffffff,6.0,0.0,0.0,0.0,0.0
84be4ebffffffff,7.0,0.0,0.0,0.0,4.0
84be507ffffffff,3.0,0.0,0.0,0.0,0.0
84be539ffffffff,15.0,0.0,0.0,0.0,0.0
84be53bffffffff,3.0,0.0,0.0,0.0,0.0
84be541ffffffff,2.0,0.0,0.0,0.0,0.0
84be545ffffffff,23.0,0.0,0.0,0.0,0.0
84be549ffffffff,3.0,0.0,0.0,0.0,0.0
84be54dffffffff,5.0,0.0,0.0,0.0,0.0
84be557ffffffff,21.0,0.0,0.0,0.0,0.0
84be561ffffffff,3.0,0.0,0.0,0.0,0.0
84be569ffffffff,4.0,0.0,0.0,0.0,0.0
84be56bffffffff,1.0,0.0,0.0,0.0,0.0
84be601ffffffff,6.0,0.0,0.0,0.0,1.0
84be605ffffffff,27.0,0.0,0.0,0.0,2.0
84be607ffffffff,75.0,0.0,0.0,0.0,2.0
84be60dffffffff,56.0,0.0,0.0,0.0,9.0
84be613ffffffff,9.0,0.0,0.0,0.0,3.0
84be617ffffffff,55.0,0.0,0.0,0.0,1.0
84be621ffffffff,11.0,0.0,0.0,0.0,2.0
84be623ffffffff,121.0,0.0,0.0,0.0,10.0
84be627ffffffff,17.0,0.0,0.0,0.0,0.0
84be629ffffffff,61.0,0.0,0.0,0.0,1.0
84be62bffffffff,87.0,0.0,0.0,0.0,4.0
84be62dffffffff,3.0,0.0,0.0,0.0,0.0
84be631ffffffff,218.0,0.0,0.0,0.0,18.0
84be633ffffffff,250.0,0.0,0.0,0.0,3.0
84be635ffffffff,143.0,0.0,0.0,0.0,8.0
84be637ffffffff,29.0,0.0,0.0,0.0,0.0
84be639ffffffff,80.0,0.0,0.0,0.0,0.0
84be63bffffffff,271.0,0.0,0.0,0.0,2.0
84be63dffffffff,228.0,0.0,0.0,0.0,19.0
84be661ffffffff,12.0,0.0,0.0,0.0,0.0
84be663ffffffff,36.0,0.0,0.0,0.0,2.0
84be665ffffffff,2.0,0.0,0.0,0.0,2.0
84be667ffffffff,24.0,0.0,0.0,0.0,1.0
84be681ffffffff,7.0,0.0,0.0,0.0,0.0
84be683ffffffff,26.0,0.0,0.0,0.0,0.0
84be685ffffffff,1.0,0.0,0.0,0.0,0.0
84be687ffffffff,2.0,0.0,0.0,0.0,0.0
84be68dffffffff,9.0,0.0,0.0,0.0,2.0
84be695ffffffff,20.0,0.0,0.0,0.0,0.0
84be697ffffffff,2.0,0.0,0.0,0.0,0.0
84be6a1ffffffff,28.0,0.0,0.0,0.0,7.0
84be6a3ffffffff,3.0,0.0,0.0,0.0,1.0
84be6a5ffffffff,3.0,0.0,0.0,0.0,1.0
84be6a7ffffffff,5.0,0.0,0.0,0.0,0.0
84be6a9ffffffff,5.0,0.0,0.0,0.0,2.0
84be6adffffffff,15.0,0.0,0.0,0.0,0.0
84be6b1ffffffff,13.0,0.0,0.0,0.0,4.0
84be6b9ffffffff,1.0,0.0,0.0,0.0,0.0
84be6bbffffffff,18.0,0.0,0.0,0.0,0.0
84be6bdffffffff,2.0,0.0,0.0,0.0,2.0
84be6e1ffffffff,3.0,0.0,0.0,0.0,0.0
84be6e3ffffffff,2.0,0.0,0.0,0.0,0.0
84be6e5ffffffff,26.0,0.0,0.0,0.0,0.0
84be6e9ffffffff,15.0,0.0,0.0,0.0,4.0
84be6ebffffffff,8.0,0.0,0.0,0.0,0.0
84be6edffffffff,35.0,0.0,0.0,0.0,0.0
84be709ffffffff,2.0,0.0,0.0,0.0,0.0
84be70dffffffff,3.0,0.0,0.0,0.0,0.0
84be711ffffffff,19.0,0.0,0.0,0.0,0.0
84be713ffffffff,42.0,0.0,0.0,0.0,3.0
84be717ffffffff,100.0,0.0,0.0,0.0,3.0
84be719ffffffff,1.0,0.0,0.0,0.0,0.0
84be71bffffffff,5.0,0.0,0.0,0.0,0.0
84be71dffffffff,5.0,0.0,0.0,0.0,0.0
84be721ffffffff,44.0,0.0,0.0,0.0,3.0
84be723ffffffff,2.0,0.0,0.0,0.0,0.0
84be725ffffffff,57.0,0.0,0.0,0.0,0.0
84be727ffffffff,3.0,0.0,0.0,0.0,0.0
84be729ffffffff,42.0,0.0,0.0,0.0,0.0
84be72dffffffff,442.0,0.0,0.0,0.0,2.0
84be735ffffffff,3.0,0.0,0.0,0.0,0.0
84be73bffffffff,3.0,0.0,0.0,0.0,1.0
84be741ffffffff,27.0,0.0,0.0,0.0,5.0
84be743ffffffff,13.0,0.0,0.0,0.0,0.0
84be745ffffffff,7.0,0.0,0.0,0.0,0.0
84be749ffffffff,42.0,0.0,0.0,0.0,3.0
84be74bffffffff,160.0,0.0,0.0,0.0,38.0
84be74dffffffff,169.0,0.0,0.0,0.0,5.0
84be751ffffffff,59.0,0.0,0.0,0.0,0.0
84be753ffffffff,1.0,0.0,0.0,0.0,0.0
84be755ffffffff,4.0,0.0,0.0,0.0,0.0
84be759ffffffff,31.0,0.0,0.0,0.0,7.0
84be75bffffffff,11.0,0.0,0.0,0.0,0.0
84be75dffffffff,85.0,0.0,0.0,0.0,9.0
84be765ffffffff,2.0,0.0,0.0,0.0,0.0
84be767ffffffff,25.0,0.0,0.0,0.0,0.0
84be769ffffffff,20.0,0.0,0.0,0.0,0.0
84be76bffffffff,4.0,0.0,0.0,0.0,0.0
84be76dffffffff,4.0,0.0,0.0,0.0,0.0
84be883ffffffff,51.0,0.0,0.0,2.0,2.0
84be887ffffffff,60.0,0.0,0.0,0.0,8.0
84be88bffffffff,220.0,0.0,0.0,5.0,10.0
84be891ffffffff,2.0,0.0,0.0,0.0,0.0
84be895ffffffff,3.0,0.0,0.0,0.0,0.0
84be899ffffffff,3.0,0.0,0.0,0.0,0.0
84be89bffffffff,64.0,0.0,0.0,0.0,2.0
84be89dffffffff,41.0,0.0,0.0,0.0,0.0
84be8b1ffffffff,2.0,0.0,0.0,0.0,0.0
84be8b3ffffffff,4.0,0.0,0.0,0.0,0.0
84be8b5ffffffff,5.0,0.0,0.0,0.0,0.0
84be8b7ffffffff,2.0,0.0,0.0,0.0,0.0
84be8bdffffffff,10.0,0.0,0.0,0.0,0.0
84be8d1ffffffff,2084.0,0.0,0.0,27.0,100.0
84be8d3ffffffff,65.0,0.0,0.0,0.0,2.0
84be8d5ffffffff,110.0,0.0,0.0,0.0,3.0
84be8d7ffffffff,149.0,0.0,0.0,2.0,0.0
84be8d9ffffffff,531.0,0.0,0.0,2.0,6.0
84be8dbffffffff,325.0,0.0,0.0,1.0,11.0
84be8ddffffffff,94.0,0.0,0.0,0.0,0.0
84bea91ffffffff,16.0,0.0,0.0,0.0,5.0
84bea93ffffffff,2.0,0.0,0.0,0.0,0.0
84bea95ffffffff,203.0,0.0,0.0,0.0,0.0
84bea97ffffffff,102.0,0.0,0.0,0.0,2.0
84bea9bffffffff,15.0,0.0,0.0,0.0,0.0
84beab3ffffffff,599.0,0.0,0.0,0.0,32.0
84beabbffffffff,298.0,0.0,0.0,0.0,4.0
84bec4dffffffff,2.0,0.0,0.0,0.0,0.0
84bec5dffffffff,2.0,0.0,0.0,0.0,0.0
84bec63ffffffff,2.0,0.0,0.0,0.0,0.0
84bec69ffffffff,1.0,0.0,0.0,0.0,0.0
84bec6dffffffff,1.0,0.0,0.0,0.0,0.0
84bece9ffffffff,1.0,0.0,0.0,0.0,0.0
84bed09ffffffff,1.0,0.0,0.0,0.0,0.0
84bed25ffffffff,10.0,0.0,0.0,0.0,0.0
84bed2dffffffff,3.0,0.0,0.0,0.0,0.0
84bed33ffffffff,2.0,0.0,0.0,0.0,0.0
84bed41ffffffff,2.0,0.0,0.0,0.0,0.0
84bed45ffffffff,7.0,0.0,0.0,0.0,0.0
84bed57ffffffff,1.0,0.0,0.0,0.0,0.0
84bed59ffffffff,6.0,0.0,0.0,0.0,0.0
84bed5bffffffff,2.0,0.0,0.0,0.0,0.0
84bed67ffffffff,2.0,0.0,0.0,0.0,0.0
84bedcbffffffff,2.0,0.0,0.0,0.0,0.0
84bedcdffffffff,4.0,0.0,0.0,0.0,0.0
84bedd1ffffffff,2.0,0.0,0.0,0.0,0.0
84bede5ffffffff,19.0,0.0,0.0,0.0,2.0
84bededffffffff,9.0,0.0,0.0,0.0,0.0
84bee01ffffffff,43.0,0.0,0.0,0.0,0.0
84bee05ffffffff,11.0,0.0,0.0,0.0,0.0
84bee07ffffffff,7.0,0.0,0.0,0.0,0.0
84bee15ffffffff,1.0,0.0,0.0,0.0,0.0
84bee29ffffffff,2.0,0.0,0.0,0.0,0.0
84bee2bffffffff,8.0,0.0,0.0,0.0,0.0
84bee2dffffffff,3.0,0.0,0.0,0.0,0.0
84bee3bffffffff,1.0,0.0,0.0,0.0,0.0
84bee41ffffffff,11.0,0.0,0.0,0.0,0.0
84bee45ffffffff,1.0,0.0,0.0,0.0,0.0
84bee49ffffffff,4.0,0.0,0.0,0.0,0.0
84bee4bffffffff,2.0,0.0,0.0,0.0,0.0
84bee51ffffffff,2.0,0.0,0.0,0.0,0.0
84bee59ffffffff,1.0,0.0,0.0,0.0,0.0
84bee61ffffffff,8.0,0.0,0.0,0.0,0.0
84bee65ffffffff,3.0,0.0,0.0,0.0,3.0
84bee6dffffffff,15.0,0.0,0.0,0.0,2.0
84bef03ffffffff,6.0,0.0,0.0,0.0,0.0
84bef05ffffffff,3.0,0.0,0.0,0.0,0.0
84bef07ffffffff,2.0,0.0,0.0,0.0,0.0
84bef0bffffffff,5.0,0.0,0.0,0.0,0.0
84bef0dffffffff,100.0,0.0,0.0,0.0,0.0
84bef21ffffffff,6.0,0.0,0.0,0.0,0.0
84bef23ffffffff,3.0,0.0,0.0,0.0,0.0
84bef25ffffffff,2.0,0.0,0.0,0.0,0.0
84bef2bffffffff,2.0,0.0,0.0,0.0,0.0
84bef2dffffffff,62.0,0.0,0.0,0.0,4.0
84bef3dffffffff,14.0,0.0,0.0,0.0,0.0
84bef41ffffffff,6.0,0.0,0.0,0.0,0.0
84bef43ffffffff,6.0,0.0,0.0,0.0,0.0
84bef47ffffffff,11.0,0.0,0.0,0.0,0.0
84bef49ffffffff,2.0,0.0,0.0,0.0,0.0
84bef61ffffffff,16.0,0.0,0.0,0.0,6.0
84bef63ffffffff,7.0,0.0,0.0,0.0,0.0
