cell_id,Centropus sinensis,Centropus sinensis [sinensis Group],Centropus sinensis parroti
84406abffffffff,2.0,0.0,0.0
84406b1ffffffff,5.0,0.0,0.0
84406b7ffffffff,10.0,7.0,0.0
84406cdffffffff,1.0,0.0,0.0
84406d3ffffffff,1.0,0.0,0.0
844075dffffffff,11.0,0.0,0.0
8441035ffffffff,127.0,16.0,0.0
8441037ffffffff,239.0,6.0,0.0
8441085ffffffff,5.0,0.0,0.0
8441091ffffffff,2.0,2.0,0.0
8441099ffffffff,6.0,0.0,0.0
844109bffffffff,28.0,2.0,0.0
84410e7ffffffff,2.0,0.0,0.0
8441105ffffffff,10.0,0.0,0.0
8441111ffffffff,5.0,0.0,0.0
844111bffffffff,2.0,0.0,0.0
8441129ffffffff,12.0,1.0,0.0
8441163ffffffff,3.0,0.0,0.0
8441185ffffffff,9.0,0.0,0.0
8441189ffffffff,4.0,0.0,0.0
844118bffffffff,24.0,0.0,0.0
844118dffffffff,5.0,0.0,0.0
8441199ffffffff,2.0,0.0,0.0
844119dffffffff,6.0,0.0,0.0
84411a5ffffffff,8.0,0.0,0.0
84411a7ffffffff,2.0,0.0,0.0
84411b5ffffffff,6.0,0.0,0.0
84411bdffffffff,2.0,0.0,0.0
84411c3ffffffff,2.0,0.0,0.0
84411c9ffffffff,99.0,6.0,0.0
84411cbffffffff,1842.0,293.0,0.0
84411cdffffffff,3.0,0.0,0.0
84411d1ffffffff,1.0,0.0,0.0
84411d3ffffffff,6.0,0.0,0.0
84411d5ffffffff,9.0,0.0,0.0
84411d7ffffffff,19.0,0.0,0.0
84411d9ffffffff,4.0,0.0,0.0
84411dbffffffff,3.0,0.0,0.0
84411ddffffffff,13.0,0.0,0.0
84411e3ffffffff,3.0,0.0,0.0
844141bffffffff,1.0,1.0,0.0
8441421ffffffff,2.0,0.0,0.0
8441425ffffffff,2.0,0.0,0.0
844142bffffffff,12.0,0.0,0.0
8441431ffffffff,54.0,8.0,0.0
8441433ffffffff,11.0,3.0,0.0
8441437ffffffff,4.0,0.0,0.0
8441439ffffffff,6.0,0.0,0.0
844143bffffffff,9.0,5.0,0.0
8441481ffffffff,2.0,0.0,0.0
8441485ffffffff,2.0,0.0,0.0
844148bffffffff,6.0,0.0,0.0
8441491ffffffff,11.0,0.0,0.0
8441493ffffffff,2.0,0.0,0.0
8441497ffffffff,4.0,0.0,0.0
844149bffffffff,6.0,0.0,0.0
84414b1ffffffff,6.0,0.0,0.0
84414b3ffffffff,6.0,0.0,0.0
84414b7ffffffff,8.0,0.0,0.0
84414bbffffffff,3.0,0.0,0.0
84414c3ffffffff,26.0,0.0,0.0
84414cbffffffff,7.0,0.0,0.0
84414d1ffffffff,8.0,0.0,0.0
84414d5ffffffff,3.0,0.0,0.0
84414d7ffffffff,4.0,0.0,0.0
84414d9ffffffff,28.0,0.0,0.0
84414dbffffffff,3.0,0.0,0.0
8441509ffffffff,2.0,0.0,0.0
8441517ffffffff,3.0,0.0,0.0
844153bffffffff,4.0,4.0,0.0
844153dffffffff,1.0,0.0,0.0
8441541ffffffff,10.0,0.0,0.0
8441545ffffffff,2.0,0.0,0.0
8441547ffffffff,9.0,0.0,0.0
844154dffffffff,4.0,2.0,0.0
8441585ffffffff,5.0,0.0,0.0
8441587ffffffff,2.0,0.0,0.0
8441593ffffffff,4.0,0.0,0.0
8441599ffffffff,3.0,3.0,0.0
844159bffffffff,6.0,0.0,0.0
84415c1ffffffff,4.0,0.0,0.0
84415cbffffffff,7.0,0.0,0.0
84415e1ffffffff,5.0,0.0,0.0
84415e7ffffffff,2.0,0.0,0.0
84415e9ffffffff,2.0,0.0,0.0
84415edffffffff,54.0,9.0,0.0
8441609ffffffff,1.0,0.0,0.0
844160bffffffff,2.0,0.0,0.0
8441611ffffffff,2.0,0.0,0.0
8441615ffffffff,2.0,0.0,0.0
8441643ffffffff,35.0,6.0,0.0
844164bffffffff,2.0,0.0,0.0
8441653ffffffff,6.0,0.0,0.0
8441655ffffffff,19.0,2.0,0.0
8441659ffffffff,4.0,0.0,0.0
844165bffffffff,2.0,0.0,0.0
844165dffffffff,1.0,0.0,0.0
8441683ffffffff,3.0,0.0,0.0
8441685ffffffff,2.0,0.0,0.0
8441687ffffffff,5.0,0.0,0.0
8441695ffffffff,3.0,0.0,0.0
844169bffffffff,5.0,2.0,0.0
844169dffffffff,8.0,0.0,0.0
84416a3ffffffff,13.0,0.0,0.0
84416b1ffffffff,2.0,2.0,0.0
84416b7ffffffff,1.0,0.0,0.0
84416b9ffffffff,15.0,0.0,0.0
84416bdffffffff,5.0,0.0,0.0
84416c1ffffffff,12.0,0.0,0.0
84416c3ffffffff,9.0,0.0,0.0
84416c5ffffffff,5.0,0.0,0.0
84416cdffffffff,5.0,0.0,0.0
84416d1ffffffff,2.0,0.0,0.0
84416d3ffffffff,8.0,0.0,0.0
84416d5ffffffff,9.0,0.0,0.0
84416d7ffffffff,7.0,0.0,0.0
84416d9ffffffff,2.0,0.0,0.0
84416dbffffffff,16.0,0.0,0.0
84416ddffffffff,17.0,0.0,0.0
84416e1ffffffff,24.0,4.0,0.0
84416e5ffffffff,21.0,4.0,0.0
84416edffffffff,20.0,15.0,0.0
8441701ffffffff,2.0,0.0,0.0
8441703ffffffff,2.0,0.0,0.0
8441705ffffffff,7.0,3.0,0.0
8441711ffffffff,4.0,1.0,0.0
8441715ffffffff,17.0,2.0,0.0
8441717ffffffff,12.0,4.0,0.0
8441719ffffffff,23.0,3.0,0.0
8441721ffffffff,10.0,4.0,0.0
8441725ffffffff,1.0,0.0,0.0
8441727ffffffff,2.0,0.0,0.0
8441729ffffffff,5.0,0.0,0.0
844172bffffffff,2.0,2.0,0.0
844172dffffffff,10.0,0.0,0.0
8441739ffffffff,70.0,22.0,0.0
844173dffffffff,6.0,1.0,0.0
8441751ffffffff,2.0,0.0,0.0
8441755ffffffff,2.0,0.0,0.0
8441767ffffffff,2.0,0.0,0.0
8441a09ffffffff,357.0,110.0,0.0
8441a0bffffffff,1.0,0.0,0.0
8441a43ffffffff,1510.0,674.0,0.0
8441a55ffffffff,3388.0,1737.0,0.0
8441b19ffffffff,1.0,0.0,0.0
8441b43ffffffff,31.0,4.0,0.0
8441b51ffffffff,8.0,0.0,0.0
8441b53ffffffff,34.0,1.0,0.0
8441b55ffffffff,119.0,12.0,0.0
8441b5bffffffff,1.0,0.0,0.0
8441b5dffffffff,117.0,28.0,0.0
8442481ffffffff,6.0,0.0,0.0
844248bffffffff,2.0,0.0,0.0
8442491ffffffff,8.0,0.0,0.0
8442493ffffffff,436.0,2.0,0.0
8442497ffffffff,2.0,0.0,0.0
8442499ffffffff,135.0,11.0,0.0
844249bffffffff,63.0,2.0,0.0
844249dffffffff,7.0,0.0,0.0
84424b5ffffffff,4.0,0.0,0.0
84424d5ffffffff,2.0,0.0,0.0
84424d7ffffffff,2.0,0.0,0.0
8442531ffffffff,7.0,0.0,0.0
8442533ffffffff,2.0,0.0,0.0
8442545ffffffff,14.0,0.0,0.0
8442581ffffffff,4.0,0.0,0.0
844258bffffffff,29.0,0.0,0.0
844259dffffffff,35.0,0.0,0.0
84425a5ffffffff,10.0,0.0,0.0
84425a7ffffffff,72.0,0.0,0.0
84425a9ffffffff,8.0,0.0,0.0
84425b1ffffffff,1.0,0.0,0.0
84425b3ffffffff,1.0,0.0,0.0
84425b7ffffffff,2.0,0.0,0.0
84425c9ffffffff,1.0,0.0,0.0
84425e7ffffffff,1.0,0.0,0.0
8442683ffffffff,4.0,0.0,0.0
8442689ffffffff,2.0,0.0,0.0
8442695ffffffff,22.0,0.0,0.0
8442697ffffffff,13.0,0.0,0.0
8442699ffffffff,14.0,0.0,0.0
844269bffffffff,27.0,0.0,0.0
8442c01ffffffff,195.0,0.0,0.0
8442c05ffffffff,122.0,0.0,0.0
8442c07ffffffff,218.0,0.0,0.0
8442c09ffffffff,7.0,0.0,0.0
8442c0bffffffff,1.0,0.0,0.0
8442c0dffffffff,100.0,0.0,0.0
8442c11ffffffff,8.0,0.0,0.0
8442c13ffffffff,284.0,0.0,0.0
8442c15ffffffff,1.0,0.0,0.0
8442c17ffffffff,6.0,0.0,0.0
8442c19ffffffff,9.0,0.0,0.0
8442c1bffffffff,58.0,0.0,0.0
8442c1dffffffff,7.0,0.0,0.0
8442c21ffffffff,12.0,0.0,0.0
8442c23ffffffff,31.0,0.0,0.0
8442c25ffffffff,10.0,0.0,0.0
8442c27ffffffff,214.0,0.0,0.0
8442c29ffffffff,9.0,0.0,0.0
8442c2bffffffff,7.0,0.0,0.0
8442c2dffffffff,66.0,0.0,0.0
8442c31ffffffff,73.0,0.0,0.0
8442c33ffffffff,10.0,0.0,0.0
8442c39ffffffff,58.0,0.0,0.0
8442c3bffffffff,10.0,0.0,0.0
8442c3dffffffff,37.0,0.0,0.0
8442c41ffffffff,131.0,0.0,0.0
8442c43ffffffff,79.0,0.0,0.0
8442c45ffffffff,16.0,0.0,0.0
8442c47ffffffff,33.0,0.0,0.0
8442c49ffffffff,19.0,0.0,0.0
8442c4bffffffff,160.0,0.0,0.0
8442c4dffffffff,12.0,0.0,0.0
8442c51ffffffff,15.0,0.0,0.0
8442c53ffffffff,27.0,0.0,0.0
8442c55ffffffff,16.0,0.0,0.0
8442c57ffffffff,10.0,0.0,0.0
8442c59ffffffff,2.0,0.0,0.0
8442c5bffffffff,2.0,0.0,0.0
8442c5dffffffff,95.0,0.0,0.0
8442c61ffffffff,16.0,0.0,0.0
8442c63ffffffff,4.0,0.0,0.0
8442c67ffffffff,18.0,0.0,0.0
8442c69ffffffff,99.0,0.0,0.0
8442c6dffffffff,7.0,0.0,0.0
8442c81ffffffff,6.0,0.0,0.0
8442c83ffffffff,61.0,0.0,0.0
8442c85ffffffff,9.0,0.0,0.0
8442c87ffffffff,6.0,0.0,0.0
8442c89ffffffff,1.0,0.0,0.0
8442c8bffffffff,24.0,0.0,0.0
8442c8dffffffff,11.0,0.0,0.0
8442c91ffffffff,2.0,0.0,0.0
8442c93ffffffff,11.0,0.0,0.0
8442c95ffffffff,3.0,0.0,0.0
8442c9bffffffff,2.0,0.0,0.0
8442c9dffffffff,19.0,0.0,0.0
8442ca1ffffffff,21.0,0.0,0.0
8442ca3ffffffff,2.0,0.0,0.0
8442ca5ffffffff,68.0,0.0,0.0
8442ca7ffffffff,14.0,0.0,0.0
8442ca9ffffffff,89.0,0.0,0.0
8442cabffffffff,302.0,0.0,0.0
8442cb3ffffffff,4.0,0.0,0.0
8442cb5ffffffff,7.0,0.0,0.0
8442cb9ffffffff,67.0,0.0,0.0
8442cbbffffffff,11.0,0.0,0.0
8442cbdffffffff,56.0,0.0,0.0
8442cc3ffffffff,13.0,0.0,0.0
8442cc5ffffffff,446.0,0.0,0.0
8442cc7ffffffff,648.0,0.0,0.0
8442cc9ffffffff,2.0,0.0,0.0
8442ccbffffffff,5.0,0.0,0.0
8442ccdffffffff,12.0,0.0,0.0
8442cd1ffffffff,68.0,0.0,0.0
8442cd3ffffffff,16.0,0.0,0.0
8442cd5ffffffff,6.0,0.0,0.0
8442cd7ffffffff,10.0,0.0,0.0
8442cd9ffffffff,12.0,0.0,0.0
8442cdbffffffff,72.0,0.0,0.0
8442cddffffffff,114.0,0.0,0.0
8442ce1ffffffff,31.0,0.0,0.0
8442ce3ffffffff,536.0,0.0,0.0
8442ce5ffffffff,2.0,0.0,0.0
8442ce7ffffffff,115.0,0.0,0.0
8442ce9ffffffff,708.0,0.0,0.0
8442cebffffffff,810.0,0.0,0.0
8442cedffffffff,4.0,0.0,0.0
8442d13ffffffff,9.0,0.0,0.0
8442d1bffffffff,18.0,0.0,0.0
8442d89ffffffff,31.0,0.0,0.0
8442d91ffffffff,13.0,0.0,0.0
8442d93ffffffff,236.0,0.0,0.0
8442d95ffffffff,46.0,0.0,0.0
8442d97ffffffff,214.0,0.0,0.0
8442d99ffffffff,12.0,0.0,0.0
8442d9bffffffff,25.0,0.0,0.0
8442d9dffffffff,58.0,0.0,0.0
8442db1ffffffff,8.0,0.0,0.0
8442db3ffffffff,10.0,0.0,0.0
8442db5ffffffff,887.0,0.0,127.0
8442db7ffffffff,346.0,0.0,107.0
8442db9ffffffff,10.0,0.0,0.0
8442dbbffffffff,62.0,0.0,0.0
8442dbdffffffff,16.0,0.0,7.0
8442dc1ffffffff,6.0,0.0,0.0
8442dc3ffffffff,65.0,0.0,0.0
8442dc5ffffffff,7.0,0.0,0.0
8442dc7ffffffff,3.0,0.0,0.0
8442dc9ffffffff,19.0,0.0,0.0
8442dcbffffffff,9.0,0.0,0.0
8442dcdffffffff,175.0,0.0,0.0
8442dd1ffffffff,274.0,0.0,0.0
8442dd3ffffffff,21.0,0.0,0.0
8442dd5ffffffff,9.0,0.0,0.0
8442dd7ffffffff,11.0,0.0,0.0
8442dd9ffffffff,327.0,0.0,0.0
8442dddffffffff,4.0,0.0,0.0
8442e0dffffffff,7.0,0.0,0.0
8442e19ffffffff,2.0,0.0,0.0
8442e23ffffffff,31.0,0.0,0.0
8442e27ffffffff,67.0,0.0,0.0
8442e35ffffffff,3.0,0.0,0.0
8442e37ffffffff,6.0,0.0,0.0
8442e45ffffffff,2.0,0.0,0.0
8442e95ffffffff,1.0,0.0,0.0
8442e97ffffffff,25.0,0.0,0.0
8442ea1ffffffff,9.0,0.0,0.0
8442ea3ffffffff,1.0,0.0,0.0
8442ea5ffffffff,8.0,0.0,0.0
8442ea9ffffffff,6.0,0.0,0.0
8442eabffffffff,7.0,0.0,0.0
8442eb1ffffffff,29.0,0.0,0.0
8442eb3ffffffff,113.0,0.0,0.0
8442eb5ffffffff,27.0,0.0,0.0
8442eb7ffffffff,33.0,0.0,0.0
8442ebbffffffff,17.0,0.0,0.0
8442ebdffffffff,4.0,0.0,0.0
8460021ffffffff,185.0,0.0,6.0
8460025ffffffff,2982.0,0.0,44.0
8460027ffffffff,1175.0,0.0,10.0
846002dffffffff,4068.0,0.0,1021.0
8460045ffffffff,114.0,0.0,0.0
846004dffffffff,1096.0,0.0,27.0
8460061ffffffff,1369.0,0.0,11.0
8460065ffffffff,1260.0,0.0,54.0
8460067ffffffff,583.0,0.0,36.0
8460069ffffffff,1863.0,0.0,63.0
846006bffffffff,66.0,0.0,7.0
846006dffffffff,1688.0,0.0,0.0
8460101ffffffff,22.0,0.0,0.0
8460103ffffffff,66.0,0.0,0.0
8460105ffffffff,22.0,0.0,0.0
8460107ffffffff,14.0,0.0,0.0
8460109ffffffff,38.0,0.0,0.0
846010bffffffff,28.0,0.0,0.0
846010dffffffff,32.0,0.0,0.0
8460111ffffffff,75.0,0.0,2.0
8460113ffffffff,1380.0,0.0,115.0
8460115ffffffff,79.0,0.0,0.0
8460117ffffffff,417.0,0.0,71.0
8460119ffffffff,255.0,0.0,0.0
846011bffffffff,2347.0,0.0,3.0
846011dffffffff,312.0,0.0,0.0
8460121ffffffff,34.0,0.0,1.0
8460123ffffffff,8.0,0.0,0.0
8460125ffffffff,4.0,0.0,0.0
8460127ffffffff,4.0,0.0,0.0
8460129ffffffff,2.0,0.0,0.0
846012bffffffff,51.0,0.0,0.0
8460131ffffffff,28.0,0.0,0.0
8460133ffffffff,30.0,0.0,0.0
8460135ffffffff,16.0,0.0,0.0
8460137ffffffff,3.0,0.0,0.0
8460139ffffffff,117.0,0.0,0.0
846013bffffffff,16.0,0.0,0.0
846013dffffffff,5.0,0.0,0.0
8460141ffffffff,187.0,0.0,0.0
8460143ffffffff,458.0,0.0,0.0
8460145ffffffff,5764.0,0.0,263.0
8460147ffffffff,261.0,0.0,0.0
8460149ffffffff,387.0,0.0,0.0
846014bffffffff,878.0,0.0,0.0
846014dffffffff,2497.0,0.0,159.0
8460151ffffffff,498.0,0.0,0.0
8460153ffffffff,428.0,0.0,0.0
8460155ffffffff,157.0,0.0,0.0
8460157ffffffff,224.0,0.0,0.0
8460159ffffffff,520.0,0.0,27.0
846015bffffffff,1328.0,0.0,88.0
846015dffffffff,5082.0,0.0,0.0
8460161ffffffff,428.0,0.0,0.0
8460163ffffffff,28.0,0.0,0.0
8460165ffffffff,53.0,0.0,0.0
8460167ffffffff,13.0,0.0,0.0
8460169ffffffff,12433.0,0.0,507.0
846016bffffffff,189.0,0.0,0.0
846016dffffffff,224.0,0.0,0.0
84601a5ffffffff,18.0,0.0,0.0
84601cdffffffff,52.0,0.0,0.0
84601e1ffffffff,160.0,0.0,16.0
84601e5ffffffff,105.0,0.0,1.0
84601e7ffffffff,7.0,0.0,0.0
84601e9ffffffff,4107.0,0.0,423.0
84601edffffffff,131.0,0.0,0.0
8460221ffffffff,1533.0,0.0,6.0
8460225ffffffff,1650.0,0.0,21.0
8460227ffffffff,2488.0,0.0,29.0
8460229ffffffff,1021.0,0.0,28.0
846022dffffffff,1219.0,0.0,0.0
8460261ffffffff,529.0,0.0,19.0
8460263ffffffff,2400.0,0.0,39.0
8460265ffffffff,30.0,0.0,0.0
8460267ffffffff,952.0,0.0,0.0
8460269ffffffff,131.0,0.0,6.0
846026bffffffff,90.0,0.0,4.0
846026dffffffff,337.0,0.0,54.0
8460301ffffffff,62.0,0.0,3.0
8460303ffffffff,273.0,0.0,12.0
8460305ffffffff,49.0,0.0,4.0
8460307ffffffff,425.0,0.0,23.0
8460309ffffffff,41.0,0.0,8.0
846030bffffffff,322.0,0.0,38.0
846030dffffffff,54.0,0.0,24.0
8460311ffffffff,1650.0,0.0,50.0
8460313ffffffff,3913.0,0.0,87.0
8460315ffffffff,1881.0,0.0,303.0
8460317ffffffff,2029.0,0.0,0.0
8460319ffffffff,1977.0,0.0,0.0
846031bffffffff,3726.0,0.0,69.0
846031dffffffff,3078.0,0.0,132.0
8460321ffffffff,2652.0,0.0,58.0
8460323ffffffff,421.0,0.0,1.0
8460325ffffffff,77.0,0.0,4.0
8460327ffffffff,251.0,0.0,10.0
8460329ffffffff,1004.0,0.0,29.0
846032bffffffff,420.0,0.0,0.0
846032dffffffff,1106.0,0.0,38.0
8460331ffffffff,708.0,0.0,113.0
8460333ffffffff,721.0,0.0,86.0
8460335ffffffff,687.0,0.0,2.0
8460337ffffffff,311.0,0.0,0.0
8460339ffffffff,3668.0,0.0,851.0
846033bffffffff,5319.0,0.0,1485.0
846033dffffffff,274.0,0.0,14.0
8460341ffffffff,18.0,0.0,0.0
8460343ffffffff,335.0,0.0,33.0
8460345ffffffff,218.0,0.0,0.0
8460347ffffffff,25.0,0.0,0.0
8460349ffffffff,49.0,0.0,0.0
846034bffffffff,20.0,0.0,10.0
846034dffffffff,25.0,0.0,0.0
8460351ffffffff,393.0,0.0,174.0
8460353ffffffff,1398.0,0.0,16.0
8460355ffffffff,36.0,0.0,7.0
8460357ffffffff,173.0,0.0,5.0
8460359ffffffff,9.0,0.0,0.0
846035bffffffff,142.0,0.0,1.0
846035dffffffff,39.0,0.0,10.0
8460361ffffffff,228.0,0.0,152.0
8460363ffffffff,160.0,0.0,62.0
8460365ffffffff,233.0,0.0,8.0
8460367ffffffff,1437.0,0.0,88.0
8460369ffffffff,177.0,0.0,85.0
846036bffffffff,92.0,0.0,45.0
846036dffffffff,260.0,0.0,141.0
8460805ffffffff,37.0,0.0,0.0
8460807ffffffff,63.0,0.0,0.0
8460809ffffffff,3.0,0.0,0.0
846080bffffffff,3.0,0.0,0.0
8460811ffffffff,3.0,0.0,0.0
8460813ffffffff,21.0,0.0,0.0
8460815ffffffff,9.0,0.0,0.0
8460817ffffffff,19.0,0.0,0.0
846081bffffffff,9.0,0.0,0.0
846081dffffffff,17.0,0.0,0.0
8460821ffffffff,1.0,0.0,0.0
8460825ffffffff,2.0,0.0,0.0
8460827ffffffff,5.0,0.0,0.0
8460829ffffffff,7.0,0.0,0.0
846082bffffffff,6.0,0.0,0.0
846083dffffffff,2.0,0.0,0.0
8460841ffffffff,36.0,0.0,0.0
8460843ffffffff,4.0,0.0,0.0
8460845ffffffff,196.0,0.0,0.0
8460847ffffffff,2.0,0.0,0.0
8460849ffffffff,21.0,0.0,0.0
846084bffffffff,16.0,0.0,0.0
846084dffffffff,104.0,0.0,0.0
8460851ffffffff,2.0,0.0,0.0
8460853ffffffff,6.0,0.0,0.0
8460857ffffffff,27.0,0.0,0.0
8460859ffffffff,2.0,0.0,0.0
846085bffffffff,8.0,0.0,0.0
846085dffffffff,5.0,0.0,0.0
8460867ffffffff,1.0,0.0,0.0
846086dffffffff,9.0,0.0,0.0
8460881ffffffff,142.0,0.0,0.0
8460883ffffffff,12.0,0.0,0.0
8460885ffffffff,2792.0,0.0,0.0
8460887ffffffff,212.0,0.0,0.0
8460889ffffffff,80.0,0.0,0.0
846088bffffffff,27.0,0.0,0.0
846088dffffffff,484.0,0.0,0.0
846089dffffffff,5.0,0.0,0.0
84608a1ffffffff,19.0,0.0,0.0
84608a3ffffffff,73.0,0.0,19.0
84608a5ffffffff,22.0,0.0,0.0
84608a7ffffffff,12.0,0.0,0.0
84608a9ffffffff,15.0,0.0,0.0
84608abffffffff,60.0,0.0,0.0
84608adffffffff,2.0,0.0,0.0
84608b1ffffffff,183.0,0.0,45.0
84608b5ffffffff,7710.0,0.0,1779.0
84608b7ffffffff,49.0,0.0,4.0
84608b9ffffffff,185.0,0.0,0.0
84608bdffffffff,918.0,0.0,223.0
84608c1ffffffff,63.0,0.0,0.0
84608c3ffffffff,37.0,0.0,0.0
84608c5ffffffff,5.0,0.0,0.0
84608c7ffffffff,2.0,0.0,0.0
84608cdffffffff,53.0,0.0,0.0
84608d1ffffffff,34.0,0.0,0.0
84608d5ffffffff,23.0,0.0,0.0
84608d7ffffffff,180.0,0.0,0.0
84608d9ffffffff,2.0,0.0,0.0
84608dbffffffff,3.0,0.0,0.0
84608ddffffffff,16.0,0.0,0.0
84608e1ffffffff,10.0,0.0,0.0
84608e3ffffffff,218.0,0.0,0.0
84608e5ffffffff,1458.0,0.0,0.0
84608e9ffffffff,282.0,0.0,0.0
84608ebffffffff,102.0,0.0,0.0
84608edffffffff,9.0,0.0,0.0
8460901ffffffff,233.0,0.0,0.0
8460903ffffffff,5.0,0.0,0.0
8460905ffffffff,23.0,0.0,0.0
8460907ffffffff,2.0,0.0,0.0
8460909ffffffff,3.0,0.0,0.0
846090bffffffff,2.0,0.0,0.0
846090dffffffff,5.0,0.0,0.0
8460911ffffffff,5.0,0.0,0.0
8460913ffffffff,18.0,0.0,0.0
8460915ffffffff,100.0,0.0,0.0
8460917ffffffff,10.0,0.0,0.0
8460919ffffffff,6.0,0.0,0.0
846091dffffffff,21.0,0.0,0.0
8460921ffffffff,9.0,0.0,0.0
8460923ffffffff,7.0,0.0,0.0
8460925ffffffff,328.0,0.0,0.0
8460927ffffffff,94.0,0.0,0.0
8460929ffffffff,7.0,0.0,0.0
846092bffffffff,3.0,0.0,0.0
846092dffffffff,26.0,0.0,0.0
8460931ffffffff,30.0,0.0,0.0
8460937ffffffff,13.0,0.0,0.0
8460939ffffffff,49.0,0.0,0.0
846093bffffffff,37.0,0.0,0.0
846093dffffffff,12.0,0.0,0.0
8460941ffffffff,6.0,0.0,0.0
8460943ffffffff,13.0,0.0,0.0
8460945ffffffff,4.0,0.0,0.0
8460947ffffffff,4.0,0.0,0.0
8460949ffffffff,10.0,0.0,0.0
846094bffffffff,45.0,0.0,0.0
846094dffffffff,191.0,0.0,0.0
8460953ffffffff,2.0,0.0,0.0
8460955ffffffff,15.0,0.0,0.0
8460959ffffffff,4.0,0.0,0.0
8460961ffffffff,579.0,0.0,0.0
8460963ffffffff,23.0,0.0,0.0
8460965ffffffff,526.0,0.0,0.0
8460967ffffffff,1.0,0.0,0.0
8460969ffffffff,96.0,0.0,0.0
846096bffffffff,67.0,0.0,0.0
846096dffffffff,19.0,0.0,0.0
8460983ffffffff,11.0,0.0,0.0
8460985ffffffff,86.0,0.0,0.0
8460987ffffffff,24.0,0.0,0.0
846098bffffffff,12.0,0.0,0.0
846098dffffffff,6.0,0.0,0.0
8460991ffffffff,2.0,0.0,0.0
8460993ffffffff,6.0,0.0,0.0
8460997ffffffff,44.0,0.0,0.0
8460999ffffffff,55.0,0.0,0.0
846099bffffffff,65.0,0.0,0.0
84609a5ffffffff,12.0,0.0,0.0
84609a9ffffffff,25.0,0.0,0.0
84609abffffffff,5.0,0.0,0.0
84609b3ffffffff,11.0,0.0,0.0
84609b5ffffffff,7.0,0.0,0.0
84609b7ffffffff,54.0,0.0,0.0
84609c3ffffffff,14.0,0.0,0.0
84609c5ffffffff,2.0,0.0,0.0
84609c7ffffffff,77.0,0.0,0.0
84609c9ffffffff,1.0,0.0,0.0
84609cbffffffff,6.0,0.0,0.0
84609cdffffffff,11.0,0.0,0.0
84609d3ffffffff,4.0,0.0,0.0
84609d5ffffffff,4.0,0.0,0.0
84609d7ffffffff,12.0,0.0,0.0
84609dbffffffff,34.0,0.0,0.0
84609ddffffffff,18.0,0.0,0.0
84609e1ffffffff,310.0,0.0,0.0
84609e3ffffffff,516.0,0.0,0.0
84609e5ffffffff,3.0,0.0,0.0
84609e7ffffffff,2.0,0.0,0.0
84609e9ffffffff,51.0,0.0,0.0
84609ebffffffff,119.0,0.0,0.0
84609edffffffff,16.0,0.0,0.0
8460a01ffffffff,2.0,0.0,0.0
8460a03ffffffff,8.0,0.0,0.0
8460a05ffffffff,1.0,0.0,0.0
8460a07ffffffff,5.0,0.0,0.0
8460a09ffffffff,4.0,0.0,0.0
8460a0dffffffff,156.0,0.0,0.0
8460a13ffffffff,143.0,0.0,0.0
8460a15ffffffff,2.0,0.0,0.0
8460a19ffffffff,2.0,0.0,0.0
8460a1bffffffff,213.0,0.0,0.0
8460a21ffffffff,16.0,0.0,0.0
8460a25ffffffff,1821.0,0.0,0.0
8460a27ffffffff,454.0,0.0,0.0
8460a29ffffffff,5.0,0.0,0.0
8460a2bffffffff,11.0,0.0,0.0
8460a2dffffffff,6.0,0.0,0.0
8460a31ffffffff,6.0,0.0,0.0
8460a33ffffffff,8.0,0.0,0.0
8460a39ffffffff,156.0,0.0,0.0
8460a3bffffffff,13.0,0.0,0.0
8460a3dffffffff,3.0,0.0,0.0
8460a41ffffffff,2.0,0.0,0.0
8460a45ffffffff,6.0,0.0,0.0
8460a47ffffffff,8.0,0.0,0.0
8460a49ffffffff,40.0,0.0,0.0
8460a4bffffffff,9.0,0.0,0.0
8460a51ffffffff,9.0,0.0,0.0
8460a55ffffffff,1.0,0.0,0.0
8460a57ffffffff,3.0,0.0,0.0
8460a59ffffffff,57.0,0.0,0.0
8460a5bffffffff,34.0,0.0,0.0
8460a61ffffffff,333.0,0.0,0.0
8460a63ffffffff,30.0,0.0,0.0
8460a65ffffffff,5.0,0.0,0.0
8460a67ffffffff,10.0,0.0,0.0
8460a69ffffffff,4.0,0.0,0.0
8460a6bffffffff,9.0,0.0,0.0
8460a83ffffffff,73.0,0.0,0.0
8460a87ffffffff,2.0,0.0,0.0
8460a89ffffffff,452.0,0.0,0.0
8460a8bffffffff,96.0,0.0,0.0
8460a91ffffffff,2347.0,0.0,1070.0
8460a93ffffffff,1.0,0.0,0.0
8460a95ffffffff,159.0,0.0,15.0
8460a97ffffffff,318.0,0.0,126.0
8460a99ffffffff,569.0,0.0,305.0
8460a9bffffffff,28.0,0.0,17.0
8460a9dffffffff,353.0,0.0,121.0
8460aa1ffffffff,2.0,0.0,0.0
8460aa3ffffffff,95.0,0.0,0.0
8460aa7ffffffff,2.0,0.0,0.0
8460aa9ffffffff,8.0,0.0,0.0
8460aadffffffff,89.0,0.0,0.0
8460ab1ffffffff,25.0,0.0,0.0
8460ab3ffffffff,1.0,0.0,0.0
8460ab5ffffffff,87.0,0.0,0.0
8460ab7ffffffff,4.0,0.0,0.0
8460ab9ffffffff,11.0,0.0,0.0
8460abbffffffff,22.0,0.0,0.0
