cell_id,Polioptila caerulea,Polioptila caerulea [obscura Group],Polioptila caerulea caerulea,Polioptila caerulea cozumelae
8428f25ffffffff,7.0,0.0,0.0,0.0
8428f2dffffffff,20.0,6.0,0.0,0.0
8428f43ffffffff,7.0,0.0,0.0,0.0
8428f49ffffffff,52.0,0.0,0.0,0.0
8428f57ffffffff,4.0,0.0,0.0,0.0
8428f59ffffffff,6.0,0.0,0.0,0.0
8428f61ffffffff,7.0,0.0,0.0,0.0
8429125ffffffff,1.0,0.0,0.0,0.0
84291a7ffffffff,29.0,16.0,0.0,0.0
8429809ffffffff,2.0,0.0,0.0,0.0
842981bffffffff,6.0,6.0,0.0,0.0
842981dffffffff,2.0,0.0,0.0,0.0
8429841ffffffff,12.0,0.0,0.0,0.0
8429843ffffffff,4.0,0.0,0.0,0.0
8429845ffffffff,3.0,0.0,0.0,0.0
8429849ffffffff,12.0,0.0,0.0,0.0
842984dffffffff,10.0,0.0,0.0,0.0
8429851ffffffff,6.0,0.0,0.0,0.0
8429853ffffffff,19.0,0.0,0.0,0.0
8429855ffffffff,5.0,1.0,0.0,0.0
842985bffffffff,4.0,0.0,0.0,0.0
8429861ffffffff,16.0,3.0,0.0,0.0
8429863ffffffff,7.0,0.0,0.0,0.0
8429865ffffffff,1.0,0.0,0.0,0.0
8429867ffffffff,5.0,0.0,0.0,0.0
8429869ffffffff,16.0,0.0,0.0,0.0
842986bffffffff,2.0,0.0,0.0,0.0
8429883ffffffff,5.0,0.0,0.0,0.0
8429889ffffffff,2.0,0.0,0.0,0.0
8429891ffffffff,2.0,0.0,0.0,0.0
8429893ffffffff,1.0,0.0,0.0,0.0
842989dffffffff,2.0,0.0,0.0,0.0
84298b7ffffffff,2.0,0.0,0.0,0.0
84298c9ffffffff,21.0,0.0,0.0,0.0
84298cbffffffff,1.0,0.0,0.0,0.0
84298cdffffffff,8.0,4.0,0.0,0.0
84298d3ffffffff,1.0,1.0,0.0,0.0
84298d7ffffffff,12.0,1.0,0.0,0.0
84298dbffffffff,4.0,0.0,0.0,0.0
84298ddffffffff,1.0,0.0,0.0,0.0
8429905ffffffff,3.0,0.0,0.0,0.0
842990bffffffff,23.0,6.0,0.0,0.0
842990dffffffff,2.0,0.0,0.0,0.0
8429923ffffffff,5.0,1.0,0.0,0.0
8429925ffffffff,2.0,0.0,0.0,0.0
8429941ffffffff,1.0,1.0,0.0,0.0
8429945ffffffff,2.0,2.0,0.0,0.0
8429947ffffffff,2.0,2.0,0.0,0.0
842994bffffffff,2.0,0.0,0.0,0.0
8429951ffffffff,2.0,0.0,0.0,0.0
8429953ffffffff,12.0,0.0,0.0,0.0
8429955ffffffff,2.0,0.0,0.0,0.0
8429957ffffffff,31.0,0.0,0.0,0.0
842995bffffffff,2.0,0.0,0.0,0.0
8429963ffffffff,2.0,0.0,0.0,0.0
842996bffffffff,8.0,0.0,0.0,0.0
84299adffffffff,3.0,3.0,0.0,0.0
8429a01ffffffff,16.0,0.0,0.0,0.0
8429a03ffffffff,56.0,0.0,0.0,0.0
8429a05ffffffff,112.0,3.0,0.0,0.0
8429a07ffffffff,4.0,0.0,0.0,0.0
8429a09ffffffff,12.0,0.0,0.0,0.0
8429a0bffffffff,14.0,2.0,0.0,0.0
8429a0dffffffff,6.0,0.0,0.0,0.0
8429a11ffffffff,4.0,0.0,0.0,0.0
8429a19ffffffff,37.0,13.0,0.0,0.0
8429a1bffffffff,3.0,0.0,0.0,0.0
8429a1dffffffff,3.0,0.0,0.0,0.0
8429a27ffffffff,1.0,0.0,0.0,0.0
8429a29ffffffff,11.0,0.0,0.0,0.0
8429a31ffffffff,2.0,0.0,0.0,0.0
8429a3bffffffff,11.0,0.0,0.0,0.0
8429a41ffffffff,2.0,0.0,0.0,0.0
8429a43ffffffff,4.0,2.0,0.0,0.0
8429a47ffffffff,11.0,4.0,0.0,0.0
8429a4dffffffff,18.0,9.0,0.0,0.0
8429a51ffffffff,4.0,0.0,0.0,0.0
8429a55ffffffff,36.0,0.0,0.0,0.0
8429a57ffffffff,21.0,2.0,0.0,0.0
8429a61ffffffff,5.0,3.0,0.0,0.0
8429a63ffffffff,8.0,0.0,0.0,0.0
8429a65ffffffff,9.0,0.0,0.0,0.0
8429a6bffffffff,6.0,1.0,0.0,0.0
8429a6dffffffff,162.0,0.0,0.0,0.0
8429a91ffffffff,2.0,0.0,0.0,0.0
8429a93ffffffff,2.0,0.0,0.0,0.0
8429a9bffffffff,26.0,0.0,0.0,0.0
8429a9dffffffff,1.0,0.0,0.0,0.0
8429aa5ffffffff,1.0,1.0,0.0,0.0
8429aa7ffffffff,38.0,9.0,0.0,0.0
8429ab3ffffffff,2.0,0.0,0.0,0.0
8429ac1ffffffff,1.0,0.0,0.0,0.0
8429ac5ffffffff,2.0,2.0,0.0,0.0
8429ac9ffffffff,9.0,2.0,0.0,0.0
8429acbffffffff,2.0,0.0,0.0,0.0
8429ad1ffffffff,2.0,0.0,0.0,0.0
8429ae5ffffffff,2.0,0.0,0.0,0.0
8429aedffffffff,1.0,0.0,0.0,0.0
8429b09ffffffff,4.0,2.0,0.0,0.0
8429b0bffffffff,5.0,3.0,0.0,0.0
8429b11ffffffff,4.0,0.0,0.0,0.0
8429b1bffffffff,6.0,0.0,0.0,0.0
8429b1dffffffff,3.0,0.0,0.0,0.0
8429b29ffffffff,8.0,0.0,0.0,0.0
8429b2dffffffff,9.0,0.0,0.0,0.0
8429b31ffffffff,2.0,0.0,0.0,0.0
8429b4bffffffff,6.0,0.0,0.0,0.0
8429b51ffffffff,1.0,0.0,0.0,0.0
8429b55ffffffff,4.0,0.0,0.0,0.0
8429b57ffffffff,4.0,0.0,0.0,0.0
8429b59ffffffff,5.0,0.0,0.0,0.0
8429b5bffffffff,12.0,3.0,0.0,0.0
8429b5dffffffff,11.0,6.0,0.0,0.0
8429b61ffffffff,9.0,0.0,0.0,0.0
8429b63ffffffff,2.0,0.0,0.0,0.0
8429b65ffffffff,6.0,0.0,0.0,0.0
8429b6bffffffff,9.0,5.0,2.0,0.0
842a065ffffffff,4.0,0.0,0.0,0.0
842a06dffffffff,35.0,0.0,8.0,0.0
842a101ffffffff,60.0,0.0,8.0,0.0
842a103ffffffff,18.0,0.0,0.0,0.0
842a105ffffffff,1.0,0.0,0.0,0.0
842a107ffffffff,73.0,0.0,4.0,0.0
842a109ffffffff,19.0,0.0,13.0,0.0
842a10bffffffff,41.0,0.0,0.0,0.0
842a10dffffffff,35.0,0.0,0.0,0.0
842a121ffffffff,8.0,0.0,0.0,0.0
842a123ffffffff,1008.0,0.0,0.0,0.0
842a127ffffffff,99.0,0.0,0.0,0.0
842a129ffffffff,7.0,0.0,0.0,0.0
842a12bffffffff,17.0,0.0,2.0,0.0
842a131ffffffff,3.0,0.0,0.0,0.0
842a133ffffffff,10.0,0.0,0.0,0.0
842a135ffffffff,1467.0,0.0,12.0,0.0
842a137ffffffff,4.0,0.0,0.0,0.0
842a139ffffffff,2.0,0.0,0.0,0.0
842a13bffffffff,4.0,0.0,0.0,0.0
842a13dffffffff,39.0,0.0,4.0,0.0
842a141ffffffff,26.0,0.0,1.0,0.0
842a143ffffffff,18.0,0.0,0.0,0.0
842a145ffffffff,6.0,0.0,0.0,0.0
842a147ffffffff,3.0,0.0,1.0,0.0
842a149ffffffff,8.0,0.0,0.0,0.0
842a14bffffffff,4.0,0.0,0.0,0.0
842a14dffffffff,9.0,0.0,3.0,0.0
842a155ffffffff,7.0,0.0,0.0,0.0
842a159ffffffff,5.0,0.0,0.0,0.0
842a15dffffffff,9.0,0.0,2.0,0.0
842a163ffffffff,10.0,0.0,0.0,0.0
842a169ffffffff,11.0,0.0,0.0,0.0
842a16bffffffff,1.0,0.0,0.0,0.0
842a1a5ffffffff,10.0,0.0,0.0,0.0
842a301ffffffff,39.0,0.0,10.0,0.0
842a303ffffffff,12.0,0.0,0.0,0.0
842a305ffffffff,8.0,0.0,0.0,0.0
842a307ffffffff,100.0,0.0,6.0,0.0
842a30dffffffff,50.0,0.0,0.0,0.0
842a311ffffffff,32.0,0.0,5.0,0.0
842a313ffffffff,6.0,0.0,0.0,0.0
842a315ffffffff,44.0,0.0,4.0,0.0
842a317ffffffff,13.0,0.0,3.0,0.0
842a31dffffffff,27.0,0.0,10.0,0.0
842a321ffffffff,41.0,0.0,0.0,0.0
842a323ffffffff,24.0,0.0,0.0,0.0
842a327ffffffff,22.0,0.0,2.0,0.0
842a32bffffffff,32.0,0.0,11.0,0.0
842a32dffffffff,14.0,0.0,0.0,0.0
842a331ffffffff,15.0,0.0,5.0,0.0
842a333ffffffff,52.0,0.0,3.0,0.0
842a337ffffffff,9.0,0.0,0.0,0.0
842a339ffffffff,21.0,0.0,8.0,0.0
842a33bffffffff,51.0,0.0,15.0,0.0
842a33dffffffff,48.0,0.0,27.0,0.0
842a341ffffffff,5.0,0.0,0.0,0.0
842a345ffffffff,10.0,0.0,0.0,0.0
842a347ffffffff,20.0,0.0,0.0,0.0
842a349ffffffff,72.0,0.0,13.0,0.0
842a34dffffffff,30.0,0.0,4.0,0.0
842a363ffffffff,10.0,0.0,0.0,0.0
842a365ffffffff,8.0,0.0,0.0,0.0
842a369ffffffff,56.0,0.0,0.0,0.0
842a801ffffffff,3.0,0.0,0.0,0.0
842a80bffffffff,3.0,0.0,0.0,0.0
842a81dffffffff,5.0,0.0,2.0,0.0
842a821ffffffff,7.0,0.0,0.0,0.0
842a841ffffffff,2.0,0.0,0.0,0.0
842a843ffffffff,6.0,0.0,0.0,0.0
842a845ffffffff,3.0,0.0,0.0,0.0
842a847ffffffff,2.0,0.0,0.0,0.0
842a84bffffffff,5.0,0.0,0.0,0.0
842a84dffffffff,7.0,0.0,0.0,0.0
842a851ffffffff,4.0,0.0,2.0,0.0
842a857ffffffff,2.0,0.0,0.0,0.0
842a85dffffffff,3.0,0.0,0.0,0.0
842a881ffffffff,2.0,0.0,0.0,0.0
842a883ffffffff,2.0,0.0,0.0,0.0
842a889ffffffff,2.0,0.0,0.0,0.0
842a88dffffffff,5.0,0.0,0.0,0.0
842a897ffffffff,8.0,0.0,5.0,0.0
842a89dffffffff,19.0,0.0,2.0,0.0
842a8a1ffffffff,3.0,0.0,0.0,0.0
842a8a3ffffffff,3.0,0.0,0.0,0.0
842a8a7ffffffff,4.0,0.0,0.0,0.0
842a8a9ffffffff,14.0,0.0,0.0,0.0
842a8adffffffff,1.0,0.0,0.0,0.0
842a8b1ffffffff,2.0,0.0,0.0,0.0
842a8b5ffffffff,112.0,0.0,112.0,0.0
842a8bbffffffff,4.0,0.0,2.0,0.0
842a8c1ffffffff,21.0,0.0,0.0,0.0
842a8c3ffffffff,2.0,0.0,0.0,0.0
842a8c5ffffffff,9.0,0.0,0.0,0.0
842a8cbffffffff,6.0,0.0,0.0,0.0
842a8d1ffffffff,3.0,0.0,0.0,0.0
842a8d5ffffffff,6.0,0.0,0.0,0.0
842a8d9ffffffff,117.0,0.0,0.0,0.0
842a8ddffffffff,4.0,0.0,0.0,0.0
842a8e3ffffffff,17.0,0.0,0.0,0.0
842a8e7ffffffff,9.0,0.0,0.0,0.0
842a903ffffffff,2.0,0.0,0.0,0.0
842a907ffffffff,2.0,0.0,0.0,0.0
842a919ffffffff,8.0,0.0,0.0,0.0
842a91dffffffff,1.0,0.0,0.0,0.0
842a931ffffffff,10.0,0.0,0.0,0.0
842a935ffffffff,2.0,0.0,2.0,0.0
842a939ffffffff,4.0,0.0,0.0,0.0
842a93dffffffff,5.0,0.0,0.0,0.0
842a947ffffffff,2.0,0.0,1.0,0.0
842a955ffffffff,2.0,0.0,0.0,0.0
842a957ffffffff,2.0,0.0,0.0,0.0
842a965ffffffff,2.0,0.0,0.0,0.0
842a997ffffffff,5.0,0.0,0.0,0.0
842a999ffffffff,2.0,0.0,0.0,0.0
842a99dffffffff,1.0,0.0,0.0,0.0
842a9a5ffffffff,1.0,0.0,0.0,0.0
842a9adffffffff,2.0,0.0,0.0,0.0
842a9b3ffffffff,2.0,0.0,0.0,0.0
842a9b5ffffffff,6.0,0.0,0.0,0.0
842a9bbffffffff,21.0,0.0,0.0,0.0
842a9c7ffffffff,6.0,0.0,2.0,0.0
842aa05ffffffff,1.0,0.0,0.0,0.0
842aa0dffffffff,1.0,0.0,0.0,0.0
842aa13ffffffff,10.0,0.0,4.0,0.0
842aa17ffffffff,10.0,0.0,0.0,0.0
842aa1bffffffff,5.0,0.0,0.0,0.0
842aa1dffffffff,2.0,0.0,0.0,0.0
842aa25ffffffff,2.0,0.0,0.0,0.0
842aa31ffffffff,2.0,0.0,0.0,0.0
842aa33ffffffff,1.0,0.0,0.0,0.0
842aa37ffffffff,1.0,0.0,0.0,0.0
842aa39ffffffff,10.0,0.0,5.0,0.0
842aa3bffffffff,7.0,0.0,2.0,0.0
842aa41ffffffff,2.0,0.0,0.0,0.0
842aa43ffffffff,3.0,0.0,3.0,0.0
842aa49ffffffff,7.0,0.0,0.0,0.0
842aa4bffffffff,22.0,0.0,6.0,0.0
842aa4dffffffff,3.0,0.0,0.0,0.0
842aa57ffffffff,2.0,0.0,2.0,0.0
842aa6dffffffff,2.0,0.0,0.0,0.0
842aa81ffffffff,20.0,0.0,2.0,0.0
842aa83ffffffff,23.0,0.0,0.0,0.0
842aa85ffffffff,56.0,0.0,2.0,0.0
842aa87ffffffff,46.0,0.0,16.0,0.0
842aa89ffffffff,25.0,0.0,11.0,0.0
842aa8bffffffff,27.0,0.0,0.0,0.0
842aa8dffffffff,39.0,0.0,7.0,0.0
842aa91ffffffff,14.0,0.0,2.0,0.0
842aa95ffffffff,4.0,0.0,0.0,0.0
842aa99ffffffff,16.0,0.0,0.0,0.0
842aa9bffffffff,6.0,0.0,0.0,0.0
842aa9dffffffff,5.0,0.0,0.0,0.0
842aaa1ffffffff,11.0,0.0,0.0,0.0
842aaa3ffffffff,12.0,0.0,8.0,0.0
842aaa7ffffffff,7.0,0.0,5.0,0.0
842aaa9ffffffff,44.0,0.0,6.0,0.0
842aaabffffffff,20.0,0.0,0.0,0.0
842aaadffffffff,3.0,0.0,0.0,0.0
842aab3ffffffff,2.0,0.0,0.0,0.0
842aab7ffffffff,3.0,0.0,0.0,0.0
842aab9ffffffff,9.0,0.0,0.0,0.0
842aabbffffffff,1.0,0.0,0.0,0.0
842aabdffffffff,14.0,0.0,0.0,0.0
842aac1ffffffff,34.0,0.0,1.0,0.0
842aac3ffffffff,45.0,0.0,9.0,0.0
842aac5ffffffff,21.0,0.0,12.0,0.0
842aac7ffffffff,17.0,0.0,7.0,0.0
842aac9ffffffff,1270.0,0.0,14.0,0.0
842aacbffffffff,177.0,0.0,5.0,0.0
842aacdffffffff,32.0,0.0,22.0,0.0
842aad1ffffffff,283.0,0.0,13.0,0.0
842aad3ffffffff,13.0,0.0,1.0,0.0
842aad5ffffffff,10.0,0.0,2.0,0.0
842aad7ffffffff,7.0,0.0,0.0,0.0
842aad9ffffffff,71.0,0.0,0.0,0.0
842aadbffffffff,7.0,0.0,0.0,0.0
842aaddffffffff,15.0,0.0,7.0,0.0
842aae1ffffffff,8.0,0.0,0.0,0.0
842aae3ffffffff,6.0,0.0,0.0,0.0
842aae7ffffffff,3.0,0.0,0.0,0.0
842aae9ffffffff,35.0,0.0,0.0,0.0
842aaebffffffff,8.0,0.0,0.0,0.0
842aaedffffffff,31.0,0.0,0.0,0.0
842ab05ffffffff,61.0,0.0,3.0,0.0
842ab09ffffffff,22.0,0.0,2.0,0.0
842ab11ffffffff,2.0,0.0,0.0,0.0
842ab19ffffffff,1.0,0.0,0.0,0.0
842ab1bffffffff,2.0,0.0,0.0,0.0
842ab21ffffffff,35.0,0.0,2.0,0.0
842ab23ffffffff,24.0,0.0,1.0,0.0
842ab25ffffffff,95.0,0.0,6.0,0.0
842ab27ffffffff,16.0,0.0,3.0,0.0
842ab2bffffffff,94.0,0.0,13.0,0.0
842ab2dffffffff,157.0,0.0,0.0,0.0
842ab35ffffffff,4.0,0.0,0.0,0.0
842ab37ffffffff,1.0,0.0,0.0,0.0
842ab39ffffffff,4.0,0.0,0.0,0.0
842ab3bffffffff,1.0,0.0,0.0,0.0
842ab41ffffffff,4.0,0.0,0.0,0.0
842ab43ffffffff,2.0,0.0,0.0,0.0
842ab45ffffffff,11.0,0.0,0.0,0.0
842ab49ffffffff,6.0,0.0,0.0,0.0
842ab4bffffffff,10.0,0.0,0.0,0.0
842ab51ffffffff,37.0,0.0,11.0,0.0
842ab55ffffffff,133.0,0.0,56.0,0.0
842ab57ffffffff,26.0,0.0,0.0,0.0
842ab5bffffffff,1.0,0.0,0.0,0.0
842ab65ffffffff,9.0,0.0,0.0,0.0
842ab69ffffffff,3.0,0.0,0.0,0.0
842ab6bffffffff,2.0,0.0,0.0,0.0
842ad01ffffffff,4.0,0.0,4.0,0.0
842ad09ffffffff,2.0,0.0,0.0,0.0
842ad25ffffffff,1.0,0.0,0.0,0.0
842ad2bffffffff,2.0,0.0,0.0,0.0
842ad4bffffffff,2.0,0.0,0.0,0.0
842ad5dffffffff,14.0,0.0,0.0,0.0
842ad69ffffffff,2.0,0.0,2.0,0.0
842ad6dffffffff,10.0,0.0,1.0,0.0
842af05ffffffff,2.0,0.0,0.0,0.0
842af07ffffffff,9.0,0.0,0.0,0.0
842af0dffffffff,9.0,0.0,0.0,0.0
842af15ffffffff,2.0,0.0,0.0,0.0
842af17ffffffff,1.0,0.0,0.0,0.0
842af27ffffffff,2.0,0.0,0.0,0.0
842af29ffffffff,5.0,0.0,0.0,0.0
842af31ffffffff,4.0,0.0,0.0,0.0
842af61ffffffff,5.0,0.0,0.0,0.0
842af63ffffffff,9.0,0.0,0.0,0.0
842af65ffffffff,43.0,0.0,0.0,0.0
842af67ffffffff,5.0,0.0,0.0,0.0
842af69ffffffff,1.0,0.0,0.0,0.0
842af6bffffffff,18.0,0.0,0.0,0.0
842af6dffffffff,2.0,0.0,0.0,0.0
842b005ffffffff,2.0,0.0,0.0,0.0
842b00bffffffff,19.0,0.0,0.0,0.0
842b013ffffffff,15.0,0.0,0.0,0.0
842b019ffffffff,8.0,0.0,0.0,0.0
842b031ffffffff,5.0,0.0,0.0,0.0
842b033ffffffff,5.0,0.0,0.0,0.0
842b035ffffffff,1.0,0.0,0.0,0.0
842b039ffffffff,5.0,0.0,0.0,0.0
842b03bffffffff,1.0,0.0,0.0,0.0
842b03dffffffff,2.0,0.0,0.0,0.0
842b059ffffffff,11.0,0.0,0.0,0.0
842b061ffffffff,4.0,0.0,0.0,0.0
842b067ffffffff,2.0,0.0,0.0,0.0
842b0a1ffffffff,5.0,0.0,0.0,0.0
842b0a5ffffffff,6.0,0.0,0.0,0.0
842b0a7ffffffff,46.0,0.0,0.0,0.0
842b0a9ffffffff,2.0,0.0,0.0,0.0
842b0c5ffffffff,43.0,0.0,0.0,0.0
842b0e9ffffffff,2.0,0.0,0.0,0.0
842b121ffffffff,4.0,0.0,0.0,0.0
842b125ffffffff,1.0,0.0,0.0,0.0
842b161ffffffff,19.0,0.0,0.0,0.0
842b165ffffffff,2.0,0.0,0.0,0.0
842b167ffffffff,30.0,0.0,1.0,0.0
842b169ffffffff,12.0,0.0,0.0,0.0
842b185ffffffff,4.0,0.0,0.0,0.0
842b187ffffffff,9.0,0.0,0.0,0.0
842b189ffffffff,50.0,0.0,0.0,0.0
842b18bffffffff,3.0,0.0,0.0,0.0
842b199ffffffff,8.0,0.0,0.0,0.0
842b1a1ffffffff,3.0,0.0,0.0,0.0
842b1a3ffffffff,4.0,0.0,0.0,0.0
842b1a5ffffffff,3.0,0.0,0.0,0.0
842b1a7ffffffff,2.0,0.0,0.0,0.0
842b1a9ffffffff,11.0,0.0,0.0,0.0
842b1abffffffff,6.0,0.0,0.0,0.0
842b1b5ffffffff,5.0,0.0,2.0,0.0
842b1c7ffffffff,1.0,0.0,0.0,0.0
842b1c9ffffffff,1.0,0.0,0.0,0.0
842b1cbffffffff,2.0,0.0,0.0,0.0
842b1d1ffffffff,1.0,0.0,0.0,0.0
842b1d5ffffffff,25.0,0.0,0.0,0.0
842b1d7ffffffff,10.0,0.0,0.0,0.0
842b285ffffffff,26.0,0.0,0.0,0.0
842b2a1ffffffff,1.0,0.0,0.0,0.0
842b2adffffffff,7.0,0.0,0.0,0.0
842b2c5ffffffff,6.0,0.0,0.0,0.0
842b303ffffffff,9.0,0.0,0.0,0.0
842b315ffffffff,8.0,0.0,0.0,0.0
842b317ffffffff,2.0,0.0,0.0,0.0
842b32bffffffff,2.0,0.0,0.0,0.0
842b339ffffffff,3.0,0.0,0.0,0.0
842b809ffffffff,2.0,0.0,0.0,0.0
842b813ffffffff,29.0,0.0,0.0,0.0
842b815ffffffff,19.0,0.0,0.0,0.0
842b81bffffffff,6.0,0.0,0.0,0.0
842b83bffffffff,53.0,0.0,2.0,0.0
842b891ffffffff,7.0,0.0,0.0,0.0
842b893ffffffff,9.0,0.0,0.0,0.0
842b897ffffffff,3.0,0.0,0.0,0.0
842b8a1ffffffff,6.0,0.0,0.0,0.0
842b8a3ffffffff,4.0,0.0,3.0,0.0
842b8a7ffffffff,8.0,0.0,4.0,0.0
842b8adffffffff,2.0,0.0,0.0,0.0
842b8c1ffffffff,2.0,0.0,0.0,0.0
842b8c9ffffffff,2.0,0.0,0.0,0.0
842b8cbffffffff,23.0,0.0,3.0,0.0
842b8cdffffffff,31.0,0.0,0.0,0.0
842b8d1ffffffff,20.0,0.0,0.0,0.0
842b8d5ffffffff,24.0,0.0,0.0,0.0
842b8ddffffffff,9.0,0.0,0.0,0.0
842b8e1ffffffff,2.0,0.0,0.0,0.0
842b8e5ffffffff,7.0,0.0,3.0,0.0
842b8e9ffffffff,2.0,0.0,0.0,0.0
842b981ffffffff,6.0,0.0,0.0,0.0
842b985ffffffff,2.0,0.0,0.0,0.0
842b989ffffffff,4.0,0.0,0.0,0.0
842b98bffffffff,136.0,0.0,5.0,0.0
842b98dffffffff,2.0,0.0,0.0,0.0
842b991ffffffff,20.0,0.0,2.0,0.0
842b9a5ffffffff,2.0,0.0,0.0,0.0
842b9a7ffffffff,2.0,0.0,0.0,0.0
842b9abffffffff,2.0,0.0,0.0,0.0
842b9adffffffff,1.0,0.0,0.0,0.0
842b9b1ffffffff,3.0,0.0,0.0,0.0
842b9b3ffffffff,24.0,0.0,2.0,0.0
842b9b5ffffffff,82.0,0.0,7.0,0.0
842b9b7ffffffff,3.0,0.0,0.0,0.0
842b9b9ffffffff,2.0,0.0,2.0,0.0
842b9bdffffffff,18.0,0.0,2.0,0.0
842b9d3ffffffff,7.0,0.0,0.0,0.0
842b9d7ffffffff,8.0,0.0,0.0,0.0
842b9dbffffffff,5.0,0.0,2.0,0.0
842b9e3ffffffff,2.0,0.0,0.0,0.0
842b9e7ffffffff,2.0,0.0,0.0,0.0
842ba13ffffffff,3.0,0.0,0.0,0.0
842ba5bffffffff,3.0,0.0,0.0,0.0
842ba87ffffffff,20.0,0.0,0.0,0.0
842ba95ffffffff,4.0,0.0,0.0,0.0
842baa1ffffffff,56.0,0.0,0.0,0.0
842baa3ffffffff,312.0,0.0,0.0,0.0
842baa5ffffffff,104.0,0.0,2.0,0.0
842baa7ffffffff,55.0,0.0,0.0,0.0
842baabffffffff,18.0,0.0,2.0,0.0
842baadffffffff,6.0,0.0,0.0,0.0
842bab1ffffffff,4.0,0.0,0.0,0.0
842bab3ffffffff,2.0,0.0,0.0,0.0
842bab9ffffffff,2.0,0.0,0.0,0.0
842babbffffffff,2.0,0.0,0.0,0.0
842bac5ffffffff,19.0,0.0,0.0,0.0
842bacdffffffff,36.0,0.0,0.0,0.0
842bae7ffffffff,7.0,0.0,0.0,0.0
8444123ffffffff,4.0,0.0,0.0,0.0
8444125ffffffff,2.0,0.0,0.0,0.0
8444131ffffffff,3.0,0.0,0.0,0.0
8444133ffffffff,13.0,0.0,0.0,0.0
8444135ffffffff,7.0,0.0,0.0,0.0
8444137ffffffff,9.0,0.0,0.0,0.0
844413dffffffff,2.0,0.0,0.0,0.0
844415dffffffff,5.0,0.0,0.0,0.0
8444165ffffffff,73.0,0.0,30.0,0.0
84441a1ffffffff,41.0,0.0,34.0,0.0
84441a3ffffffff,2.0,0.0,0.0,0.0
84441a5ffffffff,2.0,0.0,2.0,0.0
84441a9ffffffff,2.0,0.0,0.0,0.0
84441abffffffff,32.0,0.0,30.0,0.0
84441adffffffff,5.0,0.0,0.0,0.0
84441e5ffffffff,9.0,0.0,0.0,0.0
84441e7ffffffff,13.0,0.0,0.0,0.0
844430dffffffff,7.0,0.0,0.0,0.0
8444329ffffffff,4.0,0.0,0.0,0.0
8444401ffffffff,2.0,0.0,0.0,0.0
8444403ffffffff,2.0,0.0,0.0,0.0
8444405ffffffff,2.0,0.0,0.0,0.0
8444409ffffffff,6.0,0.0,0.0,0.0
844440dffffffff,52.0,0.0,0.0,0.0
8444415ffffffff,6.0,0.0,0.0,0.0
8444433ffffffff,2.0,0.0,0.0,0.0
8444439ffffffff,4.0,0.0,0.0,0.0
8444443ffffffff,4.0,0.0,0.0,0.0
8444457ffffffff,1.0,0.0,0.0,0.0
8444459ffffffff,31.0,0.0,0.0,0.0
844445dffffffff,7.0,0.0,0.0,0.0
8444461ffffffff,5.0,0.0,0.0,0.0
8444463ffffffff,3.0,0.0,0.0,0.0
8444465ffffffff,11.0,0.0,0.0,0.0
8444469ffffffff,2.0,0.0,0.0,0.0
844446bffffffff,4.0,0.0,0.0,0.0
844446dffffffff,1.0,0.0,0.0,0.0
8444485ffffffff,1.0,0.0,1.0,0.0
8444489ffffffff,3.0,0.0,0.0,0.0
844448bffffffff,2.0,0.0,0.0,0.0
8444499ffffffff,2.0,0.0,0.0,0.0
844449dffffffff,6.0,0.0,0.0,0.0
84444a1ffffffff,2.0,0.0,0.0,0.0
84444a5ffffffff,3.0,0.0,0.0,0.0
84444b7ffffffff,8.0,0.0,0.0,0.0
84444c1ffffffff,7.0,0.0,0.0,0.0
84444c3ffffffff,11.0,0.0,0.0,0.0
84444c5ffffffff,4.0,0.0,0.0,0.0
84444c7ffffffff,2.0,0.0,0.0,0.0
84444c9ffffffff,1.0,0.0,1.0,0.0
84444cdffffffff,2.0,0.0,0.0,0.0
84444d5ffffffff,3.0,0.0,0.0,0.0
84444e1ffffffff,4.0,0.0,0.0,0.0
84444e3ffffffff,2.0,0.0,0.0,0.0
8444501ffffffff,1.0,0.0,0.0,0.0
8444503ffffffff,2.0,0.0,2.0,0.0
8444509ffffffff,11.0,0.0,0.0,0.0
844450dffffffff,7.0,0.0,0.0,0.0
8444511ffffffff,9.0,0.0,0.0,0.0
844452bffffffff,1.0,0.0,0.0,0.0
8444551ffffffff,2.0,0.0,0.0,0.0
8444555ffffffff,32.0,0.0,0.0,0.0
844455bffffffff,3.0,0.0,0.0,0.0
844458bffffffff,1.0,0.0,0.0,0.0
8444593ffffffff,1.0,0.0,0.0,0.0
84445b1ffffffff,2.0,0.0,0.0,0.0
84445b9ffffffff,3.0,0.0,0.0,0.0
84445c1ffffffff,1.0,0.0,0.0,0.0
84445c7ffffffff,2.0,0.0,0.0,0.0
8444633ffffffff,25.0,0.0,0.0,0.0
8444637ffffffff,1.0,0.0,0.0,0.0
8444681ffffffff,3.0,0.0,0.0,0.0
8444697ffffffff,1.0,0.0,0.0,0.0
84446a5ffffffff,2.0,0.0,0.0,0.0
84446a7ffffffff,2.0,0.0,0.0,0.0
84446abffffffff,6.0,0.0,0.0,0.0
84446c1ffffffff,6.0,0.0,0.0,0.0
84446c3ffffffff,14.0,0.0,0.0,0.0
84446c5ffffffff,10.0,0.0,7.0,0.0
84446c7ffffffff,14.0,0.0,0.0,0.0
84446c9ffffffff,3.0,0.0,0.0,0.0
84446cbffffffff,15.0,0.0,1.0,0.0
