cell_id,Passer domesticus,Passer domesticus [domesticus Group],Passer domesticus [indicus Group]
8308ebfffffffff,1.0,0.0,0.0
8308ecfffffffff,42.0,0.0,0.0
8308edfffffffff,56.0,0.0,0.0
8308eefffffffff,6.0,0.0,0.0
8308f2fffffffff,2.0,0.0,0.0
8308f6fffffffff,2.0,0.0,0.0
83094afffffffff,2.0,0.0,0.0
83094bfffffffff,8.0,0.0,0.0
830958fffffffff,10.0,0.0,0.0
830959fffffffff,5.0,0.0,0.0
83095afffffffff,28.0,0.0,0.0
83095bfffffffff,3.0,0.0,0.0
830980fffffffff,8.0,0.0,0.0
830981fffffffff,122.0,0.0,0.0
830982fffffffff,167.0,0.0,0.0
830983fffffffff,2.0,0.0,0.0
830988fffffffff,1.0,0.0,0.0
830989fffffffff,4.0,0.0,0.0
83098afffffffff,6.0,0.0,0.0
83098bfffffffff,4.0,0.0,0.0
83098cfffffffff,68.0,0.0,0.0
83098dfffffffff,16.0,0.0,0.0
83098efffffffff,10.0,0.0,0.0
830991fffffffff,266.0,0.0,0.0
830993fffffffff,6.0,1.0,0.0
830998fffffffff,34.0,0.0,0.0
830999fffffffff,286.0,0.0,0.0
83099afffffffff,2.0,0.0,0.0
83099bfffffffff,55.0,0.0,0.0
83099cfffffffff,6.0,0.0,0.0
83099dfffffffff,4.0,0.0,0.0
83099efffffffff,57.0,0.0,0.0
8309a0fffffffff,198.0,0.0,0.0
8309a4fffffffff,368.0,0.0,0.0
8309a5fffffffff,2.0,0.0,0.0
8309a6fffffffff,231.0,0.0,0.0
830a33fffffffff,2.0,0.0,0.0
830aa6fffffffff,1.0,0.0,0.0
830b91fffffffff,1.0,0.0,0.0
830b9afffffffff,8.0,0.0,0.0
830bb0fffffffff,23.0,0.0,0.0
830bb6fffffffff,3.0,0.0,0.0
830e5bfffffffff,18.0,0.0,0.0
830e80fffffffff,903.0,0.0,0.0
830e9afffffffff,2.0,0.0,0.0
830ec9fffffffff,75.0,0.0,0.0
830ecafffffffff,4.0,0.0,0.0
830ecbfffffffff,10.0,0.0,0.0
831016fffffffff,6.0,0.0,0.0
831035fffffffff,2.0,0.0,0.0
831081fffffffff,1.0,0.0,0.0
831089fffffffff,2.0,0.0,0.0
831096fffffffff,2.0,0.0,0.0
83109afffffffff,1.0,0.0,0.0
8310a1fffffffff,6.0,0.0,0.0
8310a8fffffffff,6.0,0.0,0.0
8310b3fffffffff,2.0,0.0,0.0
8310c0fffffffff,2.0,0.0,0.0
8310c2fffffffff,122.0,0.0,0.0
8310d1fffffffff,2.0,0.0,0.0
8310d2fffffffff,5.0,0.0,0.0
8310dcfffffffff,12.0,0.0,0.0
8310f0fffffffff,5.0,5.0,0.0
8310f2fffffffff,2.0,0.0,0.0
831100fffffffff,2.0,0.0,0.0
831101fffffffff,2.0,0.0,0.0
831103fffffffff,4.0,0.0,0.0
831104fffffffff,14.0,0.0,0.0
831105fffffffff,3.0,0.0,0.0
831106fffffffff,374.0,0.0,0.0
831115fffffffff,2.0,0.0,0.0
831116fffffffff,27.0,0.0,0.0
831120fffffffff,5.0,0.0,0.0
831121fffffffff,2.0,0.0,0.0
831123fffffffff,11.0,0.0,0.0
831124fffffffff,5.0,0.0,0.0
831125fffffffff,6.0,0.0,0.0
831126fffffffff,760.0,22.0,0.0
831128fffffffff,3.0,0.0,0.0
83112afffffffff,6.0,0.0,0.0
83112efffffffff,8.0,0.0,0.0
831130fffffffff,5.0,0.0,0.0
831132fffffffff,4.0,0.0,0.0
831133fffffffff,3.0,0.0,0.0
831134fffffffff,3.0,0.0,0.0
831135fffffffff,1.0,0.0,0.0
831136fffffffff,14.0,0.0,0.0
831154fffffffff,3.0,0.0,0.0
831165fffffffff,10.0,0.0,0.0
831170fffffffff,1.0,0.0,0.0
831181fffffffff,34.0,0.0,0.0
831185fffffffff,2.0,0.0,0.0
83118afffffffff,24.0,0.0,0.0
83118cfffffffff,58.0,0.0,0.0
83118dfffffffff,2.0,0.0,0.0
83118efffffffff,21.0,0.0,0.0
831191fffffffff,2.0,0.0,0.0
831196fffffffff,2.0,0.0,0.0
83119cfffffffff,8.0,0.0,0.0
83119efffffffff,2.0,0.0,0.0
8311a0fffffffff,1.0,0.0,0.0
8311a4fffffffff,2.0,0.0,0.0
8311a6fffffffff,11.0,0.0,0.0
8311a8fffffffff,1.0,0.0,0.0
8311a9fffffffff,2.0,0.0,0.0
8311aafffffffff,394.0,0.0,0.0
8311abfffffffff,15.0,0.0,0.0
8311aefffffffff,59.0,0.0,0.0
8311b4fffffffff,4.0,0.0,0.0
8311b6fffffffff,2.0,0.0,0.0
831201fffffffff,6.0,0.0,0.0
83120afffffffff,14.0,0.0,0.0
83120bfffffffff,3.0,0.0,0.0
831211fffffffff,2.0,0.0,0.0
831215fffffffff,5.0,0.0,0.0
831218fffffffff,69.0,0.0,0.0
831219fffffffff,3.0,0.0,0.0
83121afffffffff,19.0,0.0,0.0
83121bfffffffff,34.0,0.0,0.0
83121efffffffff,71.0,0.0,0.0
831226fffffffff,5.0,0.0,0.0
831243fffffffff,2.0,0.0,0.0
831249fffffffff,6.0,0.0,0.0
83124afffffffff,9.0,0.0,0.0
83124bfffffffff,39.0,0.0,0.0
83124dfffffffff,3.0,0.0,0.0
83124efffffffff,4.0,0.0,0.0
831250fffffffff,51.0,0.0,0.0
831251fffffffff,242.0,0.0,0.0
831252fffffffff,167.0,0.0,0.0
831253fffffffff,142.0,0.0,0.0
831254fffffffff,3.0,0.0,0.0
831255fffffffff,2.0,0.0,0.0
831258fffffffff,41.0,0.0,0.0
831259fffffffff,2293.0,0.0,0.0
83125afffffffff,13.0,0.0,0.0
83125bfffffffff,120.0,0.0,0.0
83125dfffffffff,168.0,0.0,0.0
83125efffffffff,21.0,0.0,0.0
83126afffffffff,2.0,0.0,0.0
83126bfffffffff,8.0,0.0,0.0
831272fffffffff,148.0,0.0,0.0
831280fffffffff,10.0,0.0,0.0
831284fffffffff,35.0,0.0,0.0
831285fffffffff,40.0,0.0,0.0
831286fffffffff,32.0,0.0,0.0
831288fffffffff,2.0,0.0,0.0
831289fffffffff,46.0,0.0,0.0
83128dfffffffff,20.0,0.0,0.0
83129bfffffffff,35.0,0.0,0.0
8312a3fffffffff,6.0,0.0,0.0
8312a9fffffffff,2.0,0.0,0.0
8312aafffffffff,8.0,0.0,0.0
8312abfffffffff,73.0,0.0,0.0
8312adfffffffff,7.0,0.0,0.0
8312b1fffffffff,1.0,0.0,0.0
8312c0fffffffff,30.0,0.0,0.0
8312c1fffffffff,963.0,0.0,0.0
8312c2fffffffff,3.0,0.0,0.0
8312c3fffffffff,12.0,0.0,0.0
8312c4fffffffff,6.0,0.0,0.0
8312c5fffffffff,31.0,0.0,0.0
8312c8fffffffff,948.0,0.0,0.0
8312c9fffffffff,777.0,0.0,0.0
8312cafffffffff,113.0,0.0,0.0
8312cbfffffffff,50.0,0.0,0.0
8312ccfffffffff,19551.0,0.0,0.0
8312cdfffffffff,637.0,0.0,0.0
8312cefffffffff,44.0,0.0,0.0
8312d0fffffffff,289.0,0.0,0.0
8312d1fffffffff,2784.0,0.0,0.0
8312d2fffffffff,22.0,0.0,0.0
8312d3fffffffff,763.0,0.0,0.0
8312d4fffffffff,28.0,0.0,0.0
8312d5fffffffff,30.0,0.0,0.0
8312d6fffffffff,18.0,0.0,0.0
8312d8fffffffff,99.0,0.0,0.0
8312d9fffffffff,229.0,0.0,0.0
8312dafffffffff,321.0,0.0,0.0
8312dbfffffffff,1302.0,0.0,0.0
8312dcfffffffff,156.0,0.0,0.0
8312ddfffffffff,1280.0,0.0,0.0
8312defffffffff,1492.0,0.0,0.0
8312e0fffffffff,6.0,0.0,0.0
8312e1fffffffff,2852.0,0.0,0.0
8312e2fffffffff,87.0,0.0,0.0
8312e3fffffffff,17.0,0.0,0.0
8312e4fffffffff,4.0,0.0,0.0
8312e5fffffffff,15.0,0.0,0.0
8312e8fffffffff,157.0,0.0,0.0
8312e9fffffffff,17.0,0.0,0.0
8312eafffffffff,1201.0,0.0,0.0
8312ebfffffffff,262.0,0.0,0.0
8312ecfffffffff,3819.0,0.0,0.0
8312edfffffffff,50.0,0.0,0.0
8312eefffffffff,232.0,0.0,0.0
8312f0fffffffff,6.0,0.0,0.0
8312f1fffffffff,157.0,0.0,0.0
8312f5fffffffff,2.0,0.0,0.0
8312f6fffffffff,316.0,0.0,0.0
831352fffffffff,111.0,0.0,0.0
831436fffffffff,2.0,0.0,0.0
83144cfffffffff,2.0,0.0,0.0
83155dfffffffff,6.0,0.0,0.0
831588fffffffff,1.0,0.0,0.0
83158afffffffff,2.0,0.0,0.0
831590fffffffff,4.0,0.0,0.0
831591fffffffff,2.0,0.0,0.0
831592fffffffff,3.0,0.0,0.0
831598fffffffff,6.0,0.0,0.0
83159bfffffffff,1.0,0.0,0.0
8315b3fffffffff,4.0,0.0,0.0
831616fffffffff,9.0,0.0,0.0
83176bfffffffff,14.0,0.0,0.0
831801fffffffff,104.0,0.0,0.0
831805fffffffff,126.0,0.0,0.0
83180cfffffffff,61.0,0.0,0.0
831820fffffffff,8.0,0.0,0.0
831821fffffffff,8.0,0.0,0.0
831823fffffffff,136.0,0.0,0.0
831825fffffffff,89.0,0.0,0.0
831828fffffffff,309.0,0.0,0.0
831829fffffffff,44.0,0.0,0.0
83182afffffffff,63.0,0.0,0.0
83182cfffffffff,1022.0,0.0,0.0
83182dfffffffff,46.0,0.0,0.0
83182efffffffff,319.0,0.0,0.0
831840fffffffff,1.0,0.0,0.0
831844fffffffff,141.0,0.0,0.0
831845fffffffff,155.0,0.0,0.0
831846fffffffff,146.0,0.0,0.0
831849fffffffff,4312.0,0.0,0.0
83184afffffffff,731.0,0.0,0.0
83184bfffffffff,3728.0,0.0,0.0
83184cfffffffff,26.0,0.0,0.0
83184dfffffffff,217.0,0.0,0.0
831859fffffffff,303.0,0.0,0.0
83185bfffffffff,1981.0,0.0,0.0
831860fffffffff,142.0,0.0,0.0
831861fffffffff,9.0,0.0,0.0
831862fffffffff,190.0,0.0,0.0
831863fffffffff,76.0,0.0,0.0
831864fffffffff,4.0,0.0,0.0
831865fffffffff,64.0,0.0,0.0
831866fffffffff,44.0,0.0,0.0
831868fffffffff,124.0,0.0,0.0
831869fffffffff,44.0,0.0,0.0
83186afffffffff,242.0,0.0,0.0
83186bfffffffff,27.0,0.0,0.0
83186cfffffffff,238.0,0.0,0.0
83186dfffffffff,69.0,0.0,0.0
83186efffffffff,46.0,0.0,0.0
831870fffffffff,278.0,0.0,0.0
831871fffffffff,34.0,0.0,0.0
831872fffffffff,18.0,0.0,0.0
831873fffffffff,134.0,0.0,0.0
831874fffffffff,140.0,0.0,0.0
831875fffffffff,47.0,0.0,0.0
831876fffffffff,464.0,0.0,0.0
831901fffffffff,56.0,0.0,0.0
831908fffffffff,289.0,0.0,0.0
831909fffffffff,230.0,0.0,0.0
83190afffffffff,14.0,0.0,0.0
83190bfffffffff,184.0,0.0,0.0
83190cfffffffff,252.0,0.0,0.0
83190dfffffffff,381.0,2.0,0.0
83190efffffffff,159.0,0.0,0.0
831922fffffffff,13.0,0.0,0.0
831926fffffffff,173.0,0.0,0.0
831928fffffffff,143.0,0.0,0.0
831929fffffffff,41.0,0.0,0.0
83192afffffffff,74.0,0.0,0.0
83192bfffffffff,381.0,1.0,0.0
83192cfffffffff,94.0,0.0,0.0
831940fffffffff,1315.0,0.0,0.0
831941fffffffff,1762.0,2.0,0.0
831942fffffffff,2678.0,0.0,0.0
831943fffffffff,1370.0,0.0,0.0
831946fffffffff,426.0,0.0,0.0
831948fffffffff,2061.0,0.0,0.0
831949fffffffff,26.0,0.0,0.0
83194afffffffff,3522.0,0.0,0.0
83194bfffffffff,142.0,0.0,0.0
83194cfffffffff,634.0,0.0,0.0
83194dfffffffff,555.0,0.0,0.0
83194efffffffff,1941.0,0.0,0.0
831950fffffffff,478.0,0.0,0.0
831951fffffffff,564.0,0.0,0.0
831952fffffffff,149.0,0.0,0.0
831953fffffffff,223.0,0.0,0.0
831954fffffffff,119.0,0.0,0.0
831955fffffffff,563.0,0.0,0.0
831956fffffffff,190.0,0.0,0.0
831958fffffffff,770.0,0.0,0.0
831959fffffffff,1691.0,0.0,0.0
83195afffffffff,305.0,0.0,0.0
83195bfffffffff,660.0,0.0,0.0
83195cfffffffff,959.0,0.0,0.0
83195dfffffffff,1669.0,0.0,0.0
83195efffffffff,263.0,0.0,0.0
831968fffffffff,481.0,0.0,0.0
831969fffffffff,1436.0,0.0,0.0
83196bfffffffff,250.0,0.0,0.0
83196cfffffffff,9.0,0.0,0.0
83196dfffffffff,1124.0,0.0,0.0
831972fffffffff,1029.0,0.0,0.0
831973fffffffff,657.0,0.0,0.0
831976fffffffff,205.0,0.0,0.0
831aa0fffffffff,289.0,0.0,0.0
831aa2fffffffff,328.0,0.0,0.0
831aa3fffffffff,481.0,0.0,0.0
831aa4fffffffff,102.0,0.0,0.0
831aa6fffffffff,70.0,0.0,0.0
831ab0fffffffff,21.0,0.0,0.0
831ab4fffffffff,3.0,0.0,0.0
831ab5fffffffff,22.0,0.0,0.0
831b82fffffffff,3.0,0.0,0.0
831b83fffffffff,15.0,0.0,0.0
831b84fffffffff,2.0,0.0,0.0
831b8afffffffff,20.0,0.0,0.0
831b91fffffffff,2.0,0.0,0.0
831b98fffffffff,78.0,0.0,0.0
831b99fffffffff,40.0,0.0,0.0
831b9afffffffff,133.0,0.0,0.0
831b9bfffffffff,2.0,0.0,0.0
831b9cfffffffff,7.0,0.0,0.0
831b9dfffffffff,7.0,0.0,0.0
831b9efffffffff,208.0,0.0,0.0
831e00fffffffff,22.0,0.0,0.0
831e01fffffffff,46.0,0.0,0.0
831e02fffffffff,487.0,0.0,0.0
831e03fffffffff,576.0,1.0,0.0
831e04fffffffff,341.0,0.0,0.0
831e05fffffffff,187.0,0.0,0.0
831e06fffffffff,776.0,0.0,0.0
831e08fffffffff,166.0,0.0,0.0
831e09fffffffff,2.0,0.0,0.0
831e0afffffffff,903.0,0.0,0.0
831e0bfffffffff,39.0,0.0,0.0
831e0cfffffffff,138.0,0.0,0.0
831e0dfffffffff,14.0,0.0,0.0
831e0efffffffff,507.0,0.0,0.0
831e10fffffffff,86.0,0.0,0.0
831e11fffffffff,40.0,0.0,0.0
831e12fffffffff,539.0,0.0,0.0
831e13fffffffff,568.0,2.0,0.0
831e14fffffffff,52.0,0.0,0.0
831e15fffffffff,117.0,0.0,0.0
831e16fffffffff,64.0,0.0,0.0
831e18fffffffff,17.0,0.0,0.0
831e19fffffffff,107.0,0.0,0.0
831e1afffffffff,17.0,0.0,0.0
831e1bfffffffff,1210.0,0.0,0.0
831e1cfffffffff,184.0,1.0,0.0
831e1dfffffffff,138.0,0.0,0.0
831e1efffffffff,30.0,0.0,0.0
831e20fffffffff,51.0,0.0,0.0
831e21fffffffff,19.0,0.0,0.0
831e22fffffffff,277.0,0.0,0.0
831e23fffffffff,159.0,0.0,0.0
831e24fffffffff,41.0,0.0,0.0
831e25fffffffff,19.0,0.0,0.0
831e26fffffffff,56.0,0.0,0.0
831e28fffffffff,35.0,0.0,0.0
831e29fffffffff,11.0,0.0,0.0
831e2afffffffff,71.0,0.0,0.0
831e2bfffffffff,23.0,0.0,0.0
831e2cfffffffff,5.0,0.0,0.0
831e2dfffffffff,21.0,0.0,0.0
831e2efffffffff,221.0,0.0,0.0
831e30fffffffff,496.0,0.0,0.0
831e31fffffffff,38.0,0.0,0.0
831e32fffffffff,108.0,0.0,0.0
831e33fffffffff,830.0,0.0,0.0
831e34fffffffff,205.0,0.0,0.0
831e35fffffffff,649.0,1.0,0.0
831e36fffffffff,230.0,0.0,0.0
831e42fffffffff,167.0,0.0,0.0
831e45fffffffff,2.0,0.0,0.0
831e46fffffffff,10.0,0.0,0.0
831e4afffffffff,6.0,0.0,0.0
831e4bfffffffff,29.0,0.0,0.0
831e4cfffffffff,4.0,0.0,0.0
831e4dfffffffff,48.0,0.0,0.0
831e50fffffffff,4.0,0.0,0.0
831e51fffffffff,237.0,0.0,0.0
831e52fffffffff,62.0,0.0,0.0
831e53fffffffff,10.0,0.0,0.0
831e54fffffffff,4.0,0.0,0.0
831e55fffffffff,31.0,0.0,0.0
831e56fffffffff,6.0,0.0,0.0
831e58fffffffff,16.0,0.0,0.0
831e59fffffffff,1.0,0.0,0.0
831e5afffffffff,160.0,0.0,0.0
831e5cfffffffff,87.0,0.0,0.0
831e5dfffffffff,40.0,0.0,0.0
831e5efffffffff,295.0,0.0,0.0
831e60fffffffff,3.0,0.0,0.0
831e62fffffffff,2.0,0.0,0.0
831e63fffffffff,138.0,0.0,0.0
831e64fffffffff,10.0,0.0,0.0
831e65fffffffff,3.0,0.0,0.0
831e69fffffffff,41.0,0.0,0.0
831e6afffffffff,7.0,0.0,0.0
831e6bfffffffff,45.0,0.0,0.0
831e6dfffffffff,9.0,0.0,0.0
831e6efffffffff,6.0,0.0,0.0
831e70fffffffff,1.0,0.0,0.0
831e71fffffffff,2.0,0.0,0.0
831e72fffffffff,1.0,0.0,0.0
831e73fffffffff,1.0,0.0,0.0
831e74fffffffff,19.0,0.0,0.0
831e75fffffffff,9.0,0.0,0.0
831e76fffffffff,41.0,0.0,0.0
831e8dfffffffff,48.0,0.0,0.0
831ea1fffffffff,149.0,0.0,0.0
831ea8fffffffff,108.0,0.0,0.0
831ea9fffffffff,32.0,0.0,0.0
831eabfffffffff,138.0,0.0,0.0
831eacfffffffff,81.0,0.0,0.0
831eadfffffffff,44.0,0.0,0.0
831eaefffffffff,3.0,0.0,0.0
831ec0fffffffff,380.0,0.0,0.0
831ec1fffffffff,154.0,0.0,0.0
831ec2fffffffff,789.0,0.0,0.0
831ec3fffffffff,267.0,0.0,0.0
831ec4fffffffff,511.0,0.0,0.0
831ec5fffffffff,38.0,0.0,0.0
831ec6fffffffff,57.0,0.0,0.0
831ec8fffffffff,73.0,1.0,0.0
831ec9fffffffff,2939.0,3.0,0.0
831ecafffffffff,635.0,0.0,0.0
831ecbfffffffff,303.0,2.0,0.0
831eccfffffffff,99.0,0.0,0.0
831ecdfffffffff,306.0,3.0,0.0
831ecefffffffff,444.0,0.0,0.0
831ed0fffffffff,90.0,0.0,0.0
831ed1fffffffff,266.0,0.0,0.0
831ed2fffffffff,122.0,0.0,0.0
831ed3fffffffff,135.0,0.0,0.0
831ed4fffffffff,233.0,0.0,0.0
831ed5fffffffff,121.0,0.0,0.0
831ed6fffffffff,58.0,0.0,0.0
831ed9fffffffff,614.0,0.0,0.0
831edafffffffff,1881.0,1.0,0.0
831edbfffffffff,16.0,0.0,0.0
831edcfffffffff,420.0,0.0,0.0
831eddfffffffff,1.0,0.0,0.0
831edefffffffff,415.0,0.0,0.0
831ee0fffffffff,1.0,0.0,0.0
831ee1fffffffff,5.0,0.0,0.0
831ee2fffffffff,10.0,0.0,0.0
831ee3fffffffff,37.0,0.0,0.0
831ee5fffffffff,12.0,0.0,0.0
831ee6fffffffff,141.0,0.0,0.0
831ee8fffffffff,71.0,0.0,0.0
831ee9fffffffff,148.0,0.0,0.0
831eeafffffffff,41.0,0.0,0.0
831eebfffffffff,284.0,0.0,0.0
831eecfffffffff,41.0,0.0,0.0
831eedfffffffff,56.0,0.0,0.0
831eeefffffffff,43.0,0.0,0.0
831ef0fffffffff,32.0,0.0,0.0
831ef1fffffffff,75.0,0.0,0.0
831ef2fffffffff,180.0,0.0,0.0
831ef3fffffffff,17.0,0.0,0.0
831ef4fffffffff,33.0,0.0,0.0
831ef5fffffffff,107.0,0.0,0.0
831ef6fffffffff,71.0,0.0,0.0
831f00fffffffff,143.0,28.0,0.0
831f01fffffffff,55.0,0.0,0.0
831f02fffffffff,226.0,0.0,0.0
831f03fffffffff,84.0,0.0,0.0
831f04fffffffff,29.0,2.0,0.0
831f05fffffffff,343.0,6.0,0.0
831f06fffffffff,167.0,0.0,0.0
831f08fffffffff,1.0,0.0,0.0
831f09fffffffff,22.0,0.0,0.0
831f0afffffffff,4.0,0.0,0.0
831f0bfffffffff,15.0,0.0,0.0
831f0cfffffffff,22.0,0.0,0.0
831f0dfffffffff,20.0,0.0,0.0
831f0efffffffff,44.0,0.0,0.0
831f10fffffffff,285.0,0.0,0.0
831f11fffffffff,39.0,0.0,0.0
831f12fffffffff,233.0,0.0,0.0
831f13fffffffff,298.0,0.0,0.0
831f14fffffffff,149.0,0.0,0.0
831f15fffffffff,82.0,0.0,0.0
831f16fffffffff,89.0,0.0,0.0
831f18fffffffff,586.0,0.0,0.0
831f19fffffffff,350.0,0.0,0.0
831f1afffffffff,351.0,0.0,0.0
831f1bfffffffff,183.0,0.0,0.0
831f1cfffffffff,97.0,0.0,0.0
831f1dfffffffff,372.0,0.0,0.0
831f1efffffffff,19.0,0.0,0.0
831f20fffffffff,11.0,0.0,0.0
831f21fffffffff,45.0,0.0,0.0
831f22fffffffff,21.0,0.0,0.0
831f23fffffffff,111.0,8.0,0.0
831f24fffffffff,14.0,5.0,0.0
831f25fffffffff,69.0,0.0,0.0
831f26fffffffff,10.0,0.0,0.0
831f28fffffffff,113.0,0.0,0.0
831f29fffffffff,153.0,0.0,0.0
831f2afffffffff,820.0,345.0,0.0
831f2cfffffffff,6.0,0.0,0.0
831f2dfffffffff,28.0,0.0,0.0
831f2efffffffff,66.0,0.0,0.0
831f30fffffffff,14.0,0.0,0.0
831f31fffffffff,130.0,17.0,0.0
831f32fffffffff,12.0,0.0,0.0
831f33fffffffff,553.0,0.0,0.0
831f35fffffffff,28.0,4.0,0.0
831f40fffffffff,36.0,0.0,0.0
831f41fffffffff,11.0,0.0,0.0
831f42fffffffff,15.0,0.0,0.0
831f44fffffffff,4.0,0.0,0.0
831f45fffffffff,2.0,0.0,0.0
831f46fffffffff,8.0,0.0,0.0
831f48fffffffff,2.0,0.0,0.0
831f4afffffffff,6.0,0.0,0.0
831f4cfffffffff,2.0,0.0,0.0
831f4dfffffffff,1.0,0.0,0.0
831f4efffffffff,94.0,0.0,0.0
831f50fffffffff,4.0,0.0,0.0
831f51fffffffff,205.0,0.0,0.0
831f52fffffffff,47.0,0.0,0.0
831f53fffffffff,125.0,0.0,0.0
831f54fffffffff,16.0,0.0,0.0
831f55fffffffff,16.0,0.0,0.0
831f56fffffffff,34.0,0.0,0.0
831f58fffffffff,4.0,0.0,0.0
831f59fffffffff,38.0,0.0,0.0
831f5afffffffff,10.0,0.0,0.0
831f5cfffffffff,32.0,0.0,0.0
831f5dfffffffff,5.0,0.0,0.0
831f5efffffffff,101.0,0.0,0.0
831f60fffffffff,80.0,0.0,0.0
831f61fffffffff,6.0,0.0,0.0
831f62fffffffff,2.0,0.0,0.0
831f63fffffffff,4.0,0.0,0.0
831f64fffffffff,10.0,0.0,0.0
831f65fffffffff,5.0,0.0,0.0
831f6afffffffff,1.0,0.0,0.0
831f6bfffffffff,2.0,0.0,0.0
831f6cfffffffff,2.0,0.0,0.0
831f6efffffffff,8.0,0.0,0.0
831f71fffffffff,397.0,0.0,0.0
831f72fffffffff,716.0,0.0,0.0
831f73fffffffff,16.0,0.0,0.0
831f75fffffffff,9.0,0.0,0.0
831f80fffffffff,427.0,0.0,0.0
831f81fffffffff,327.0,0.0,0.0
831f82fffffffff,570.0,0.0,0.0
831f83fffffffff,3280.0,0.0,0.0
831f84fffffffff,48.0,0.0,0.0
831f85fffffffff,228.0,0.0,0.0
831f86fffffffff,17.0,0.0,0.0
831f88fffffffff,448.0,0.0,0.0
831f89fffffffff,257.0,0.0,0.0
831f8afffffffff,73.0,0.0,0.0
831f8bfffffffff,37.0,0.0,0.0
831f8cfffffffff,127.0,0.0,0.0
831f8dfffffffff,459.0,0.0,0.0
831f8efffffffff,779.0,0.0,0.0
831f90fffffffff,54.0,0.0,0.0
831f91fffffffff,650.0,0.0,0.0
831f92fffffffff,48.0,0.0,0.0
831f93fffffffff,153.0,0.0,0.0
831f94fffffffff,36.0,0.0,0.0
831f95fffffffff,47.0,0.0,0.0
831f96fffffffff,30.0,0.0,0.0
831f9afffffffff,16.0,0.0,0.0
831f9cfffffffff,519.0,0.0,0.0
831f9dfffffffff,114.0,0.0,0.0
