cell_id,Setophaga pitiayumi,Setophaga pitiayumi nigrilora,Setophaga pitiayumi pulchra,Setophaga pitiayumi insularis,Setophaga pitiayumi graysoni,Setophaga pitiayumi inornata,Setophaga pitiayumi cirrha,Setophaga pitiayumi [pitiayumi Group]
8466c6bffffffff,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466c6dffffffff,439.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
8466d01ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466d03ffffffff,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466d05ffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8466d07ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466d0bffffffff,193.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
8466d0dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466d15ffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466d19ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466d1bffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466d1dffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466d23ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466d27ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466d31ffffffff,5730.0,0.0,0.0,0.0,0.0,0.0,0.0,562.0
8466d33ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466d35ffffffff,1444.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
8466d37ffffffff,204.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
8466d39ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466d3bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466d3dffffffff,84.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
8466d51ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466d53ffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466d57ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466d59ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466d5bffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466d6bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466da5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466da7ffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466da9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466dadffffffff,100.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
8466db1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466dc3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466de1ffffffff,2271.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0
8466de3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466de7ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466de9ffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8466dedffffffff,87.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
8466e01ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466e03ffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466e05ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466e07ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466e09ffffffff,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466e0bffffffff,87.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8466e0dffffffff,169.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8466e23ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466e27ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466e29ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466e2dffffffff,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466e39ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466e41ffffffff,158.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8466e43ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466e45ffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466e47ffffffff,526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466e49ffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466e4bffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466e4dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466e51ffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466e55ffffffff,124.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
8466e57ffffffff,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466e59ffffffff,238.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
8466e5dffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
8466e61ffffffff,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8466e63ffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466e65ffffffff,2251.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0
8466e67ffffffff,459.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
8466e69ffffffff,288.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8466e6bffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466e6dffffffff,2105.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
8466f01ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466f03ffffffff,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466f0bffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466f11ffffffff,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466f13ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466f15ffffffff,174.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
8466f17ffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466f19ffffffff,398.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
8466f1dffffffff,2951.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0
8466f33ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466f35ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466f37ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466f3bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466f51ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466f53ffffffff,165.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8466f57ffffffff,1799.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0
8466f59ffffffff,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466f5bffffffff,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8466f5dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8467413ffffffff,1113.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
8467417ffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8467425ffffffff,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8467427ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8467431ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8467433ffffffff,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8467437ffffffff,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846743bffffffff,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846743dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84674a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84674a7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84674c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84674c5ffffffff,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84674c7ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84674c9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84674cdffffffff,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84674ddffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84674e1ffffffff,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84674e5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84674e9ffffffff,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84674ebffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84674edffffffff,222.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8467519ffffffff,58.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8467531ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8467535ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8467537ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8467539ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8467553ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8467599ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84675a5ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84675adffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84675c1ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84675c5ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84675c7ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84675c9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84675cbffffffff,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84675ddffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84675e3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84675e7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84675ebffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84676b7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8467925ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8467927ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846792dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846793bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8467945ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8467947ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8467961ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8467963ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846796bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84679a5ffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84679a7ffffffff,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8467b27ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846d21bffffffff,42.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0
846d223ffffffff,17.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
846d231ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846d23dffffffff,224.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0
846d2c9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846d2d1ffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846d2dbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846d2ebffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846d305ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846d309ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846d30dffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846d319ffffffff,89.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
846d31bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846d337ffffffff,157.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
846d34bffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846d35dffffffff,168.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
846d363ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846d369ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846d36bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846d36dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846d609ffffffff,124.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
846d61bffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846d641ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846d643ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846d645ffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846d64bffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846d64dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846d651ffffffff,962.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
846d653ffffffff,415.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
846d655ffffffff,297.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
846d657ffffffff,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846d659ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846d65bffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846d65dffffffff,17.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
846d66bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846d681ffffffff,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846d683ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846d689ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846d68bffffffff,693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846d691ffffffff,1583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846d693ffffffff,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846d697ffffffff,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846d699ffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846d69bffffffff,1697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846d69dffffffff,3852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846d6d3ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846d6d7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480021ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480027ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480101ffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
8480105ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480109ffffffff,63.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
848011bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480155ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480239ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480363ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481005ffffffff,75.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
8481023ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481027ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481029ffffffff,87.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
848102bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848102dffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481049ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481061ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481063ffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8481105ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481113ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481119ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481149ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848114bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8481153ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481163ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481189ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84811c5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84811c9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84811e1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84811e9ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481211ffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
8481215ffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848121dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848123bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481245ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848124bffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
848124dffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84812bdffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84812d1ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481303ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481307ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481309ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848130bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848130dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848131dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481321ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481323ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481327ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481329ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481331ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481335ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481339ffffffff,230.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
848133dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481343ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848134dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481363ffffffff,80.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
8481429ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481433ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84814d5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84814e5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84814e7ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84815d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84815e9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481711ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481713ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481749ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481801ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848180bffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
848181dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481833ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481839ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481851ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481857ffffffff,143.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
848185bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84818a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84818c3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84818dbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84818e1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481a17ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481ad9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b045ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b05dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b061ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b065ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b069ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b0c1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b0c9ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b0d1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b0d5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b105ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b10dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b11bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b11dffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b1edffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b201ffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b203ffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b205ffffffff,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b207ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b20bffffffff,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b20dffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b211ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b213ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b215ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b21dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b221ffffffff,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b223ffffffff,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b227ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b229ffffffff,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b22bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b22dffffffff,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b23bffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b23dffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b241ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b247ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b251ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b25dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b261ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b267ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b269ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b26bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b2a5ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b2a7ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b2b5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b2c5ffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b2c7ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b2c9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b2cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b2d9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b2dbffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b2e9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b315ffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b319ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b31bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b353ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b363ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b369ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b563ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b611ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b613ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b617ffffffff,462.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
848b639ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b63bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b69bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b6c1ffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
848b6c5ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b6c9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
