cell_id,Oriolus chinensis,Oriolus chinensis diffusus,Oriolus chinensis [maculatus Group],Oriolus chinensis [chinensis Group],Oriolus chinensis melanisticus,Oriolus chinensis [frontalis Group],Oriolus chinensis broderipi/boneratensis
8368ddfffffffff,37.0,0.0,0.0,0.0,0.0,13.0,0.0
8368e4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
836934fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
836941fffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0
836943fffffffff,770.0,0.0,0.0,54.0,0.0,0.0,0.0
836945fffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
83694afffffffff,21.0,0.0,0.0,1.0,0.0,0.0,0.0
83694bfffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
83694cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83694efffffffff,1744.0,0.0,0.0,88.0,0.0,0.0,0.0
836958fffffffff,112.0,0.0,0.0,2.0,0.0,0.0,0.0
836959fffffffff,11.0,0.0,0.0,7.0,0.0,0.0,0.0
83695afffffffff,10.0,0.0,0.0,10.0,0.0,0.0,0.0
83695dfffffffff,48.0,0.0,0.0,5.0,0.0,0.0,0.0
83695efffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
836968fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83696afffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
83696cfffffffff,24.0,0.0,0.0,12.0,0.0,0.0,0.0
83696dfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8373b0fffffffff,19.0,0.0,0.0,0.0,2.0,0.0,0.0
8373b6fffffffff,27.0,0.0,0.0,0.0,0.0,4.0,0.0
838c10fffffffff,168.0,0.0,13.0,0.0,0.0,0.0,0.0
838c13fffffffff,25.0,0.0,1.0,0.0,0.0,0.0,0.0
838c14fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
838c1efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
838c88fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
838c99fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
838cadfffffffff,18.0,0.0,1.0,0.0,0.0,0.0,0.0
838cc2fffffffff,4.0,0.0,3.0,0.0,0.0,0.0,0.0
838cd2fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
838cd5fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
838cd8fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
838d88fffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
838d8cfffffffff,15.0,0.0,2.0,0.0,0.0,0.0,0.0
838da2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
838da6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
838daafffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
838db5fffffffff,203.0,0.0,7.0,0.0,0.0,0.0,0.0
839421fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,10.0
839500fffffffff,32.0,0.0,0.0,0.0,0.0,12.0,0.0
83950afffffffff,13.0,0.0,0.0,0.0,0.0,0.0,7.0
83950dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
839512fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
839518fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,7.0
83951afffffffff,5.0,0.0,0.0,0.0,0.0,0.0,1.0
83951dfffffffff,15.0,0.0,0.0,0.0,0.0,0.0,4.0
83951efffffffff,154.0,0.0,0.0,0.0,0.0,0.0,50.0
839552fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
839554fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
839560fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
839566fffffffff,11.0,0.0,0.0,0.0,0.0,2.0,0.0
839572fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
8395a4fffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0
8395a5fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,5.0
8395a9fffffffff,43.0,0.0,0.0,0.0,0.0,0.0,12.0
8395adfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0
