cell_id,Accipiter striatus,Accipiter striatus [striatus Group],Accipiter striatus [velox Group],Accipiter striatus madrensis,Accipiter striatus chionogaster,Accipiter striatus ventralis,Accipiter striatus erythronemius
840c745ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
840c747ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840c74dffffffff,41.0,0.0,1.0,0.0,0.0,0.0,0.0
840c769ffffffff,28.0,0.0,3.0,0.0,0.0,0.0,0.0
840ce9dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
840cec5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840ced1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840cee9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840d48bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840d49bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840d49dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840d4a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840d4a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840d4abffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840d4c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840d4d5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840d4e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840d523ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
840d563ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840d585ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
840d587ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
840d58dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840d593ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840d595ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
840d597ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840d5a9ffffffff,79.0,0.0,8.0,0.0,0.0,0.0,0.0
840d5adffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
840d5b7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840d5b9ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
840d5c7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840d5e3ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
840d5e7ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
840d605ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840d619ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840d61bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840d667ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840d6a1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840d6a9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840d6c5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
840e453ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
840e45bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840e487ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840e48dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840e491ffffffff,121.0,0.0,0.0,0.0,0.0,0.0,0.0
840e493ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
840e497ffffffff,259.0,0.0,0.0,0.0,0.0,0.0,0.0
840e499ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
840e49bffffffff,166.0,0.0,0.0,0.0,0.0,0.0,0.0
840e4a3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
840e4a9ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
840e4b3ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
840e4cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840e4d1ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
840e4d3ffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0
840e4dbffffffff,288.0,0.0,0.0,0.0,0.0,0.0,0.0
840e523ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840e5abffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840e5b3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
840e5b7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840e5bdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840e6adffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840e6e7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840e89bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840e9a1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840e9a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840ec29ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
840ec2dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840ec81ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
840ec83ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
840ec91ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
840ec95ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
840ec97ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840ec9dffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
840eca7ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
840ecb3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840ecb9ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
840ecbdffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
840ecc1ffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0
840ecc9ffffffff,67.0,0.0,0.0,0.0,0.0,0.0,0.0
840ecd7ffffffff,5.0,0.0,2.0,0.0,0.0,0.0,0.0
840ed4dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840ed5dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840ed97ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840ed9bffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
840edb3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840eea7ffffffff,391.0,0.0,0.0,0.0,0.0,0.0,0.0
840eeb5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
840eeb9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
840eebbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840eed1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840eed5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840eee3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840ef39ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840f4bdffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84120a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84120b3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412133ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841213bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8412147ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8412157ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841215dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8412169ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412181ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412185ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8412187ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841218dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412199ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84121a1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84121a5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84121a7ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84121abffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84121adffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84121b1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84121bbffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84121bdffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84121e1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84121e3ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
841221dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412253ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412291ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412299ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412301ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8412307ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841232bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841233dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8412369ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841241dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8412433ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84124dbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412501ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8412505ffffffff,9.0,0.0,2.0,0.0,0.0,0.0,0.0
8412507ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8412509ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8412511ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8412515ffffffff,42.0,0.0,12.0,0.0,0.0,0.0,0.0
8412517ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841251dffffffff,27.0,0.0,2.0,0.0,0.0,0.0,0.0
8412521ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8412523ffffffff,8.0,0.0,2.0,0.0,0.0,0.0,0.0
8412525ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8412527ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841252bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412531ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412535ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
8412537ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
8412539ffffffff,11.0,0.0,6.0,0.0,0.0,0.0,0.0
841253bffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8412543ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8412549ffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
841254bffffffff,18.0,0.0,6.0,0.0,0.0,0.0,0.0
8412555ffffffff,13.0,0.0,2.0,0.0,0.0,0.0,0.0
8412563ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8412569ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412591ffffffff,57.0,0.0,0.0,0.0,0.0,0.0,0.0
8412593ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8412597ffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0
8412599ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841259bffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841259dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84125adffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
84125b1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84125b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84125bbffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
84125d3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84125d7ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
84125d9ffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
84125dbffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84125e5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84125ebffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412633ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84126a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84126b1ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8412721ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
8412723ffffffff,52.0,0.0,3.0,0.0,0.0,0.0,0.0
841275bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8412769ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412805ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
841280dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8412823ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8412841ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8412847ffffffff,52.0,0.0,0.0,0.0,0.0,0.0,0.0
8412851ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8412853ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8412857ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8412859ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412865ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841286bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841286dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8412887ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8412891ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8412893ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8412897ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841289bffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
84128b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84128b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84128bdffffffff,702.0,0.0,2.0,0.0,0.0,0.0,0.0
84128d3ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
84128d9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84128dbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84128ddffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84128e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412907ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412909ffffffff,57.0,0.0,0.0,0.0,0.0,0.0,0.0
8412939ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412941ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8412943ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8412947ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
8412949ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
841298dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412997ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84129a3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84129b1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84129b3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84129b9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84129bbffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
84129bdffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84129c7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8412a25ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8412a29ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412a2dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8412a37ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8412a83ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412a87ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8412a97ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8412aa3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8412aa5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412aa7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8412ab1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412ab3ffffffff,181.0,0.0,0.0,0.0,0.0,0.0,0.0
8412ab5ffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0
8412ab7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8412abbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8412ad7ffffffff,65.0,0.0,2.0,0.0,0.0,0.0,0.0
8412b01ffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0
8412b03ffffffff,154.0,0.0,0.0,0.0,0.0,0.0,0.0
8412b05ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412b09ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8412b0bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8412b13ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412b33ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8412b35ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412b41ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8412b43ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412b49ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8412b4bffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8412b51ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8412b53ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8412b55ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412b63ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
8412b6bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412c01ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
8412c03ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8412c05ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8412c07ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8412c09ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8412c0bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8412c11ffffffff,157.0,0.0,0.0,0.0,0.0,0.0,0.0
8412c13ffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0
8412c15ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8412c17ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8412c19ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412c1bffffffff,119.0,0.0,0.0,0.0,0.0,0.0,0.0
8412c1dffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8412c21ffffffff,15.0,0.0,2.0,0.0,0.0,0.0,0.0
8412c23ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412c33ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8412c35ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412c39ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412c3bffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8412c45ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8412c47ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412c49ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8412c4dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412c59ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412c5bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8412c81ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8412c83ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8412c85ffffffff,36.0,0.0,3.0,0.0,0.0,0.0,0.0
8412c87ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8412c8bffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0
8412c8dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8412c95ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8412c97ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8412c9bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8412c9dffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8412ca1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8412ca3ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8412ca5ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
8412ca9ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8412cabffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0
8412cadffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0
8412cb1ffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0
8412cb5ffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0
8412cb7ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8412cb9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8412cbbffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8412cbdffffffff,58.0,0.0,0.0,0.0,0.0,0.0,0.0
8412cc1ffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0
8412cc5ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8412cc7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8412cc9ffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0
8412ccdffffffff,1655.0,0.0,71.0,0.0,0.0,0.0,0.0
8412cd5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412cd7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8412cd9ffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
8412cdbffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8412ce1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8412ce3ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
8412ce5ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
8412ce7ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8412ce9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8412cebffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8412d01ffffffff,10.0,0.0,2.0,0.0,0.0,0.0,0.0
8412d03ffffffff,29.0,0.0,6.0,0.0,0.0,0.0,0.0
