cell_id,Setophaga petechia,Setophaga petechia [aestiva Group],Setophaga petechia [erithachorides Group],Setophaga petechia aureola,Setophaga petechia [petechia Group],Setophaga petechia [erithachorides Group x petechia Group]
840d409ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d40dffffffff,32.0,0.0,0.0,0.0,0.0,0.0
840d425ffffffff,38.0,0.0,0.0,0.0,0.0,0.0
840d443ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
840d447ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840d44dffffffff,23.0,0.0,0.0,0.0,0.0,0.0
840d463ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
840d483ffffffff,40.0,0.0,0.0,0.0,0.0,0.0
840d499ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
840d49bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840d49dffffffff,15.0,0.0,0.0,0.0,0.0,0.0
840d4a1ffffffff,26.0,1.0,0.0,0.0,0.0,0.0
840d4a7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840d4a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d4abffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d4c1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
840d4c3ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
840d4d5ffffffff,133.0,0.0,0.0,0.0,0.0,0.0
840d4e7ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
840d521ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840d523ffffffff,15.0,1.0,0.0,0.0,0.0,0.0
840d525ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d527ffffffff,55.0,1.0,0.0,0.0,0.0,0.0
840d529ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
840d533ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840d537ffffffff,39.0,0.0,0.0,0.0,0.0,0.0
840d563ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d569ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
840d585ffffffff,281.0,4.0,0.0,0.0,0.0,0.0
840d587ffffffff,6.0,2.0,0.0,0.0,0.0,0.0
840d58dffffffff,8.0,0.0,0.0,0.0,0.0,0.0
840d593ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
840d595ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840d5a5ffffffff,41.0,8.0,0.0,0.0,0.0,0.0
840d5a9ffffffff,545.0,54.0,0.0,0.0,0.0,0.0
840d5abffffffff,5.0,2.0,0.0,0.0,0.0,0.0
840d5adffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d5b3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840d5b9ffffffff,13.0,12.0,0.0,0.0,0.0,0.0
840d5c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d5cbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d5e1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d5e3ffffffff,35.0,3.0,0.0,0.0,0.0,0.0
840d5e5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840d5e7ffffffff,49.0,4.0,0.0,0.0,0.0,0.0
840d5ebffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840d605ffffffff,74.0,0.0,0.0,0.0,0.0,0.0
840d619ffffffff,60.0,0.0,0.0,0.0,0.0,0.0
840d61bffffffff,14.0,0.0,0.0,0.0,0.0,0.0
840d629ffffffff,83.0,0.0,0.0,0.0,0.0,0.0
840d62bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840d651ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
840d653ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d657ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840d659ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840d65dffffffff,14.0,0.0,0.0,0.0,0.0,0.0
840d6a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d6a3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d6a9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
840d6abffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840d6b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d6bbffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840d6c5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
840d6cdffffffff,10.0,0.0,0.0,0.0,0.0,0.0
840d6e1ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
840d6e3ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
840d6e7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840d6e9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840d71dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840d723ffffffff,30.0,0.0,0.0,0.0,0.0,0.0
840d729ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
840d72dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840d737ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
840d747ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d751ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
840d763ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840d89bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840e0b1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840e0bbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840e413ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
840e41bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840e453ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
840e45bffffffff,45.0,0.0,0.0,0.0,0.0,0.0
840e481ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840e48dffffffff,11.0,0.0,0.0,0.0,0.0,0.0
840e491ffffffff,97.0,0.0,0.0,0.0,0.0,0.0
840e493ffffffff,43.0,0.0,0.0,0.0,0.0,0.0
840e497ffffffff,65.0,0.0,0.0,0.0,0.0,0.0
840e499ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
840e49bffffffff,70.0,0.0,0.0,0.0,0.0,0.0
840e4a9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
840e4b3ffffffff,38.0,0.0,0.0,0.0,0.0,0.0
840e4bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e4c5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840e4cdffffffff,8.0,0.0,0.0,0.0,0.0,0.0
840e4d1ffffffff,24.0,0.0,0.0,0.0,0.0,0.0
840e4d3ffffffff,71.0,0.0,0.0,0.0,0.0,0.0
840e4d7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e4dbffffffff,326.0,0.0,0.0,0.0,0.0,0.0
840e515ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e519ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840e51dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e523ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
840e531ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840e535ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
840e539ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e53dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840e5abffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840e5adffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840e5b3ffffffff,27.0,0.0,0.0,0.0,0.0,0.0
840e5b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e5bdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e603ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840e623ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
840e63dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e64bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840e6adffffffff,5.0,0.0,0.0,0.0,0.0,0.0
840e6b3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840e6cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e6e7ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
840e6e9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e801ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
840e805ffffffff,2277.0,0.0,0.0,0.0,0.0,0.0
840e807ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
840e82bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840e831ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840e835ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e83bffffffff,10.0,0.0,0.0,0.0,0.0,0.0
840e863ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e891ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
840e897ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
840e89bffffffff,17.0,0.0,0.0,0.0,0.0,0.0
840e8c5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840e8d3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
840e8ddffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840e8e1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
840e8e9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840e911ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
840e919ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840e945ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
840e963ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e9a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e9a7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
840e9d5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e9ebffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840ec09ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840ec0bffffffff,10.0,1.0,0.0,0.0,0.0,0.0
840ec15ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840ec19ffffffff,55.0,1.0,0.0,0.0,0.0,0.0
840ec21ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
840ec23ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840ec27ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
840ec29ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
840ec2dffffffff,27.0,0.0,0.0,0.0,0.0,0.0
840ec3bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ec4dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
840ec51ffffffff,39.0,0.0,0.0,0.0,0.0,0.0
840ec57ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
840ec81ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ec85ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ec91ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840ec95ffffffff,34.0,1.0,0.0,0.0,0.0,0.0
840ec97ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
840ec9dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840eca3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840eca7ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
840ecb9ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
840ecbdffffffff,13.0,1.0,0.0,0.0,0.0,0.0
840ecc1ffffffff,130.0,7.0,0.0,0.0,0.0,0.0
840ecc7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840ecc9ffffffff,389.0,2.0,0.0,0.0,0.0,0.0
840ed13ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840ed1bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840ed27ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ed45ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
840ed49ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
840ed4dffffffff,11.0,0.0,0.0,0.0,0.0,0.0
840ed55ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840ed57ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ed5dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
840ed85ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
840ed87ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840ed91ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840ed95ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840edb9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
840edbdffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840ede1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840edebffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840ee13ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ee17ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
840ee27ffffffff,23.0,1.0,0.0,0.0,0.0,0.0
840ee51ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840ee59ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840ee85ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
840ee87ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
840ee99ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840ee9dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840eea7ffffffff,1689.0,0.0,0.0,0.0,0.0,0.0
840eeabffffffff,8.0,0.0,0.0,0.0,0.0,0.0
840eeb1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840eeb5ffffffff,86.0,0.0,0.0,0.0,0.0,0.0
840eeb9ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
840eebdffffffff,40.0,0.0,0.0,0.0,0.0,0.0
840eec1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840eec7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840eec9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840eecdffffffff,5.0,0.0,0.0,0.0,0.0,0.0
840eed3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840eed5ffffffff,32.0,0.0,0.0,0.0,0.0,0.0
840eee3ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
840eee5ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
840eeebffffffff,13.0,0.0,0.0,0.0,0.0,0.0
840ef03ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
840ef07ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840ef15ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ef19ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ef1bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840ef1dffffffff,27.0,25.0,0.0,0.0,0.0,0.0
840ef25ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
840ef29ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ef2dffffffff,16.0,0.0,0.0,0.0,0.0,0.0
840ef31ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
840ef35ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
840ef39ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
840f5a7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
840f9adffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84120a1ffffffff,22.0,0.0,0.0,0.0,0.0,0.0
84120a5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84120b7ffffffff,27.0,0.0,0.0,0.0,0.0,0.0
8412115ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841211dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8412133ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841213bffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8412143ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412145ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8412147ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412151ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412159ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
841215dffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8412181ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8412183ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412185ffffffff,149.0,1.0,0.0,0.0,0.0,0.0
8412187ffffffff,85.0,1.0,0.0,0.0,0.0,0.0
841218dffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8412199ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84121a1ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84121a3ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84121a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84121a7ffffffff,31.0,0.0,0.0,0.0,0.0,0.0
84121a9ffffffff,178.0,0.0,0.0,0.0,0.0,0.0
84121abffffffff,60.0,0.0,0.0,0.0,0.0,0.0
84121adffffffff,18.0,0.0,0.0,0.0,0.0,0.0
84121b1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84121b5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84121b7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84121bbffffffff,63.0,0.0,0.0,0.0,0.0,0.0
