cell_id,Edolisoma remotum,Edolisoma remotum matthiae,Edolisoma remotum remotum,Edolisoma remotum rooki,Edolisoma remotum heinrothi
8477959ffffffff,1.0,0.0,0.0,0.0,0.0
8477981ffffffff,2.0,0.0,0.0,0.0,0.0
849c901ffffffff,3.0,0.0,0.0,0.0,0.0
