cell_id,Motacilla citreola,Motacilla citreola citreola/werae,Motacilla citreola calcarata
831f88fffffffff,2.0,0.0,0.0
831fa0fffffffff,2.0,0.0,0.0
831fadfffffffff,4.0,0.0,0.0
832018fffffffff,2.0,2.0,0.0
83201afffffffff,6.0,0.0,4.0
832033fffffffff,1.0,0.0,0.0
832083fffffffff,7.0,0.0,7.0
832088fffffffff,2.0,0.0,2.0
83208efffffffff,1.0,0.0,1.0
83209bfffffffff,4.0,0.0,4.0
8320a2fffffffff,9.0,0.0,0.0
8320b1fffffffff,7.0,2.0,2.0
8320f4fffffffff,2.0,0.0,2.0
8320f5fffffffff,3.0,1.0,2.0
832156fffffffff,4.0,0.0,0.0
83240cfffffffff,2.0,0.0,0.0
83242cfffffffff,1.0,0.0,0.0
83242dfffffffff,1.0,0.0,0.0
832450fffffffff,3.0,0.0,3.0
832452fffffffff,3.0,3.0,0.0
832453fffffffff,3.0,0.0,0.0
832475fffffffff,1.0,1.0,0.0
832512fffffffff,1.0,1.0,0.0
832513fffffffff,3.0,3.0,0.0
83255afffffffff,5.0,3.0,2.0
83255bfffffffff,1.0,1.0,0.0
8325acfffffffff,7.0,7.0,0.0
8328d8fffffffff,22.0,0.0,0.0
832c00fffffffff,3.0,0.0,0.0
832c0bfffffffff,12.0,0.0,0.0
832c20fffffffff,3.0,0.0,0.0
832c4cfffffffff,7.0,0.0,0.0
832c51fffffffff,15.0,0.0,0.0
832c93fffffffff,12.0,0.0,0.0
832cd4fffffffff,1.0,0.0,1.0
832cd5fffffffff,1.0,0.0,1.0
832d14fffffffff,1.0,0.0,0.0
832d33fffffffff,1.0,0.0,0.0
832d64fffffffff,5.0,0.0,0.0
832da1fffffffff,5.0,0.0,0.0
832da8fffffffff,2.0,0.0,0.0
832dabfffffffff,1.0,0.0,0.0
832daefffffffff,8.0,0.0,0.0
832db0fffffffff,12.0,0.0,0.0
832db1fffffffff,1.0,0.0,0.0
832db2fffffffff,4.0,0.0,0.0
832e60fffffffff,2.0,0.0,0.0
833099fffffffff,1.0,0.0,0.0
83309afffffffff,4.0,0.0,0.0
83309bfffffffff,27.0,2.0,0.0
8330c1fffffffff,1.0,0.0,0.0
8330e2fffffffff,1.0,0.0,0.0
83312afffffffff,2.0,0.0,0.0
833185fffffffff,5.0,1.0,0.0
83318cfffffffff,2.0,0.0,0.0
83344cfffffffff,2.0,0.0,0.0
833469fffffffff,3.0,0.0,0.0
833825fffffffff,21.0,0.0,0.0
833903fffffffff,7.0,0.0,0.0
83391afffffffff,1.0,0.0,0.0
83391cfffffffff,4.0,0.0,0.0
83392efffffffff,12.0,0.0,0.0
833931fffffffff,5.0,0.0,0.0
833933fffffffff,28.0,0.0,0.0
833944fffffffff,7.0,0.0,0.0
833945fffffffff,2.0,0.0,0.0
833946fffffffff,13.0,0.0,0.0
833954fffffffff,4.0,0.0,0.0
833968fffffffff,2.0,0.0,0.0
83396cfffffffff,4.0,0.0,0.0
83396efffffffff,1.0,0.0,0.0
833973fffffffff,5.0,0.0,0.0
8339a9fffffffff,6.0,0.0,0.0
833c02fffffffff,11.0,0.0,0.0
833c0afffffffff,3.0,0.0,0.0
833c0efffffffff,9.0,0.0,0.0
833c15fffffffff,6.0,6.0,0.0
833c19fffffffff,22.0,0.0,0.0
833c1bfffffffff,23.0,0.0,0.0
833c1cfffffffff,14.0,0.0,0.0
833c1efffffffff,2.0,0.0,0.0
833c33fffffffff,2.0,0.0,0.0
833c52fffffffff,2.0,0.0,0.0
833c58fffffffff,13.0,0.0,0.0
833c5afffffffff,38.0,0.0,4.0
833c5bfffffffff,3.0,0.0,0.0
833c89fffffffff,1.0,0.0,0.0
833c8dfffffffff,20.0,0.0,0.0
833c8efffffffff,6.0,0.0,0.0
833c92fffffffff,3.0,0.0,0.0
833c93fffffffff,9.0,2.0,0.0
833c94fffffffff,3.0,0.0,0.0
833c9dfffffffff,20.0,0.0,0.0
833cb0fffffffff,4.0,0.0,0.0
833cb1fffffffff,4.0,0.0,0.0
833ce0fffffffff,7.0,0.0,0.0
833ce1fffffffff,22.0,0.0,0.0
833ce4fffffffff,12.0,0.0,0.0
833ce5fffffffff,5.0,0.0,0.0
833ceafffffffff,6.0,0.0,0.0
833cecfffffffff,29.0,4.0,10.0
833cedfffffffff,2.0,0.0,0.0
833cf1fffffffff,45.0,7.0,0.0
833cf2fffffffff,74.0,2.0,0.0
833cf4fffffffff,11.0,0.0,0.0
833cf6fffffffff,9.0,0.0,0.0
833d00fffffffff,3.0,0.0,0.0
833d04fffffffff,9.0,0.0,1.0
833d13fffffffff,9.0,0.0,0.0
833d14fffffffff,2.0,0.0,0.0
833d33fffffffff,2.0,0.0,0.0
833d34fffffffff,14.0,0.0,4.0
833d35fffffffff,28.0,0.0,28.0
833d8dfffffffff,5.0,0.0,0.0
833da1fffffffff,101.0,7.0,5.0
833da2fffffffff,2.0,2.0,0.0
833da3fffffffff,8.0,4.0,0.0
833daafffffffff,2.0,0.0,0.0
833dadfffffffff,10.0,0.0,0.0
833e45fffffffff,30.0,0.0,0.0
833e68fffffffff,9.0,0.0,0.0
833e6afffffffff,6.0,0.0,0.0
833e6cfffffffff,13.0,0.0,0.0
833f44fffffffff,2.0,0.0,0.0
833f4dfffffffff,6.0,0.0,0.0
833f62fffffffff,1.0,0.0,0.0
833f73fffffffff,2.0,0.0,0.0
833f75fffffffff,2.0,0.0,0.0
83402dfffffffff,2.0,0.0,0.0
834049fffffffff,2.0,0.0,0.0
83404dfffffffff,3.0,3.0,0.0
8340e3fffffffff,6.0,0.0,0.0
8340e5fffffffff,4.0,0.0,0.0
834103fffffffff,4.0,0.0,0.0
83411cfffffffff,14.0,2.0,0.0
83414dfffffffff,19.0,0.0,0.0
83416bfffffffff,2.0,0.0,0.0
834192fffffffff,4.0,4.0,0.0
8341a4fffffffff,3.0,0.0,0.0
8341b4fffffffff,11.0,0.0,0.0
8341b5fffffffff,7.0,4.0,0.0
834249fffffffff,5.0,2.0,0.0
834269fffffffff,1.0,0.0,0.0
8342c0fffffffff,2.0,0.0,0.0
8342c1fffffffff,4.0,1.0,0.0
8342c2fffffffff,9.0,0.0,0.0
8342c3fffffffff,2.0,0.0,0.0
8342c4fffffffff,4.0,0.0,0.0
8342c5fffffffff,4.0,0.0,0.0
8342cafffffffff,4.0,0.0,0.0
8342ccfffffffff,1.0,1.0,0.0
8342cdfffffffff,3.0,0.0,0.0
8342cefffffffff,8.0,1.0,1.0
8342dbfffffffff,2.0,0.0,0.0
8342dcfffffffff,2.0,0.0,0.0
8342ebfffffffff,5.0,0.0,0.0
83431efffffffff,5.0,0.0,0.0
834360fffffffff,5.0,0.0,0.0
8343acfffffffff,1.0,0.0,0.0
8343aefffffffff,4.0,2.0,0.0
834b30fffffffff,14.0,0.0,0.0
834b91fffffffff,1.0,0.0,0.0
834ba0fffffffff,3.0,0.0,0.0
834ba1fffffffff,2.0,0.0,0.0
834bb1fffffffff,10.0,0.0,0.0
83529bfffffffff,2.0,0.0,0.0
835355fffffffff,4.0,0.0,0.0
836002fffffffff,5.0,0.0,0.0
836011fffffffff,1.0,0.0,0.0
836013fffffffff,3.0,0.0,0.0
836014fffffffff,32.0,0.0,0.0
836015fffffffff,66.0,0.0,0.0
836016fffffffff,6.0,0.0,0.0
836022fffffffff,2.0,0.0,0.0
836026fffffffff,3.0,0.0,0.0
836030fffffffff,2.0,0.0,0.0
836031fffffffff,39.0,0.0,0.0
836033fffffffff,37.0,0.0,0.0
836036fffffffff,8.0,0.0,0.0
836084fffffffff,6.0,0.0,0.0
836088fffffffff,2.0,0.0,0.0
83608afffffffff,1.0,0.0,0.0
83608efffffffff,1.0,0.0,0.0
836090fffffffff,2.0,0.0,0.0
836096fffffffff,2.0,0.0,0.0
836098fffffffff,2.0,0.0,0.0
836099fffffffff,13.0,0.0,0.0
83609bfffffffff,2.0,0.0,0.0
83609efffffffff,8.0,4.0,4.0
8360a0fffffffff,2.0,0.0,0.0
8360a1fffffffff,10.0,0.0,0.0
8360a2fffffffff,6.0,0.0,0.0
8360a6fffffffff,5.0,0.0,0.0
8360a9fffffffff,81.0,3.0,0.0
8360aafffffffff,2.0,0.0,0.0
8360adfffffffff,2.0,0.0,0.0
8360b1fffffffff,3.0,0.0,0.0
836102fffffffff,1.0,0.0,0.0
836106fffffffff,2.0,0.0,0.0
83611cfffffffff,53.0,0.0,0.0
836188fffffffff,4.0,0.0,0.0
83618cfffffffff,161.0,0.0,0.0
83619afffffffff,5.0,0.0,0.0
83640bfffffffff,2.0,0.0,0.0
83641bfffffffff,2.0,0.0,0.0
836484fffffffff,3.0,0.0,0.0
836490fffffffff,1.0,1.0,0.0
836491fffffffff,1.0,0.0,0.0
8364a2fffffffff,5.0,4.0,0.0
8364b4fffffffff,1.0,0.0,0.0
8364e4fffffffff,4.0,0.0,0.0
836520fffffffff,1.0,0.0,0.0
837ac8fffffffff,4.0,0.0,0.0
839480fffffffff,3.0,0.0,0.0
8394edfffffffff,10.0,10.0,0.0
83ad36fffffffff,5.0,0.0,0.0
83b912fffffffff,12.0,0.0,0.0
83bcf2fffffffff,2.0,0.0,0.0
83be0bfffffffff,5.0,0.0,0.0
