cell_id,Melanodera melanodera,Melanodera melanodera princetoniana,Melanodera melanodera melanodera
83cf12fffffffff,2.0,0.0,0.0
83cfa4fffffffff,46.0,5.0,0.0
83cfa5fffffffff,12.0,0.0,0.0
83de62fffffffff,2.0,0.0,2.0
83de70fffffffff,4.0,0.0,4.0
83de71fffffffff,1.0,0.0,0.0
83de74fffffffff,7.0,0.0,3.0
83df45fffffffff,1.0,0.0,0.0
83df68fffffffff,2.0,0.0,0.0
83df69fffffffff,28.0,0.0,0.0
