cell_id,Leiothlypis ruficapilla,Leiothlypis ruficapilla ruficapilla,Leiothlypis ruficapilla ridgwayi
8412ca5ffffffff,5.0,0.0,0.0
8412ca7ffffffff,3.0,0.0,0.0
8412ca9ffffffff,2.0,0.0,0.0
8412cabffffffff,6.0,0.0,0.0
8412cadffffffff,5.0,0.0,0.0
8412cb1ffffffff,7.0,0.0,0.0
8412cb5ffffffff,40.0,0.0,0.0
8412cbdffffffff,12.0,0.0,0.0
8412ce3ffffffff,5.0,0.0,0.0
8412ce7ffffffff,7.0,0.0,0.0
8412d01ffffffff,13.0,0.0,0.0
8412d03ffffffff,11.0,0.0,0.0
8412d05ffffffff,5.0,0.0,0.0
8412d07ffffffff,3.0,0.0,0.0
8412d0bffffffff,6.0,0.0,0.0
8412d11ffffffff,108.0,0.0,0.0
8412d13ffffffff,2.0,0.0,0.0
8412d15ffffffff,12.0,0.0,0.0
8412d17ffffffff,546.0,0.0,0.0
8412d19ffffffff,143.0,0.0,0.0
8412d1dffffffff,8.0,0.0,0.0
8412d21ffffffff,2.0,0.0,0.0
8412d23ffffffff,5.0,0.0,0.0
8412d25ffffffff,1.0,0.0,0.0
8412d27ffffffff,4.0,0.0,0.0
8412d29ffffffff,15.0,0.0,0.0
8412d2bffffffff,4.0,0.0,0.0
8412d2dffffffff,15.0,0.0,0.0
8412d31ffffffff,1.0,0.0,0.0
8412d33ffffffff,236.0,0.0,0.0
8412d35ffffffff,5.0,0.0,0.0
8412d37ffffffff,15.0,0.0,0.0
8412d39ffffffff,1.0,0.0,0.0
8412d3bffffffff,450.0,0.0,0.0
8412d3dffffffff,25.0,0.0,0.0
8412d41ffffffff,5.0,0.0,0.0
8412d51ffffffff,4.0,0.0,0.0
8412d53ffffffff,2.0,0.0,0.0
8412d55ffffffff,4.0,0.0,0.0
8412d57ffffffff,28.0,0.0,0.0
8412d59ffffffff,1.0,0.0,0.0
8412d5bffffffff,7.0,0.0,0.0
8412d5dffffffff,14.0,0.0,0.0
8412d63ffffffff,104.0,0.0,0.0
8412d65ffffffff,2.0,0.0,0.0
8412d67ffffffff,150.0,0.0,0.0
8412d69ffffffff,2.0,0.0,0.0
8412d6bffffffff,5.0,0.0,0.0
8412d81ffffffff,170.0,0.0,0.0
8412d83ffffffff,22.0,0.0,0.0
8412d85ffffffff,48.0,0.0,0.0
8412d87ffffffff,66.0,0.0,4.0
8412d89ffffffff,193.0,0.0,0.0
8412d8bffffffff,89.0,0.0,0.0
8412d8dffffffff,62.0,0.0,0.0
8412d91ffffffff,29.0,0.0,0.0
8412d93ffffffff,9.0,0.0,0.0
8412d95ffffffff,95.0,0.0,0.0
8412d97ffffffff,39.0,0.0,0.0
8412d99ffffffff,17.0,0.0,0.0
8412d9bffffffff,9.0,0.0,0.0
8412d9dffffffff,106.0,0.0,0.0
8412da1ffffffff,72.0,0.0,28.0
8412da3ffffffff,19.0,0.0,0.0
8412da5ffffffff,148.0,0.0,4.0
8412da7ffffffff,20.0,0.0,0.0
8412da9ffffffff,48.0,0.0,2.0
8412dabffffffff,10.0,0.0,0.0
8412dadffffffff,58.0,0.0,12.0
8412db1ffffffff,142.0,0.0,6.0
8412db3ffffffff,68.0,0.0,0.0
8412db5ffffffff,16.0,0.0,0.0
8412db7ffffffff,56.0,0.0,0.0
8412db9ffffffff,90.0,0.0,0.0
8412dbbffffffff,14.0,0.0,0.0
8412dbdffffffff,24.0,0.0,0.0
8412dc1ffffffff,12.0,0.0,0.0
8412dc3ffffffff,291.0,0.0,0.0
8412dc5ffffffff,28.0,0.0,0.0
8412dc7ffffffff,63.0,0.0,0.0
8412dc9ffffffff,81.0,0.0,0.0
8412dcbffffffff,18.0,0.0,0.0
8412dcdffffffff,4.0,0.0,0.0
8412dd1ffffffff,3.0,0.0,0.0
8412dd5ffffffff,43.0,0.0,0.0
8412dd7ffffffff,280.0,0.0,0.0
8412dd9ffffffff,10.0,0.0,0.0
8412ddbffffffff,111.0,0.0,0.0
8412dddffffffff,18.0,0.0,0.0
8412de1ffffffff,13.0,0.0,0.0
8412de3ffffffff,58.0,0.0,0.0
8412de5ffffffff,582.0,0.0,0.0
8412de7ffffffff,92.0,0.0,5.0
8412de9ffffffff,5.0,0.0,0.0
8412debffffffff,7.0,0.0,0.0
8412dedffffffff,56.0,0.0,0.0
8412e13ffffffff,10.0,0.0,0.0
8412e19ffffffff,6.0,0.0,0.0
8412ec1ffffffff,17.0,0.0,0.0
8412ec9ffffffff,2.0,0.0,0.0
8412f37ffffffff,1.0,0.0,0.0
841b92bffffffff,2.0,0.0,0.0
8426007ffffffff,2.0,0.0,0.0
8426009ffffffff,6.0,0.0,0.0
842600bffffffff,68.0,0.0,0.0
8426013ffffffff,2.0,0.0,0.0
8426015ffffffff,52.0,0.0,0.0
8426017ffffffff,54.0,0.0,0.0
8426019ffffffff,2.0,0.0,0.0
842601dffffffff,23.0,0.0,0.0
842602bffffffff,1.0,0.0,0.0
8426033ffffffff,14.0,0.0,0.0
8426035ffffffff,5.0,0.0,0.0
8426039ffffffff,18.0,0.0,0.0
842603bffffffff,14.0,0.0,0.0
842603dffffffff,6.0,0.0,0.0
8426041ffffffff,6.0,0.0,0.0
8426043ffffffff,14.0,0.0,0.0
8426049ffffffff,3.0,0.0,0.0
842604bffffffff,7.0,0.0,0.0
8426051ffffffff,16.0,0.0,0.0
8426055ffffffff,23.0,0.0,0.0
8426059ffffffff,24.0,0.0,0.0
842605bffffffff,20.0,0.0,0.0
842605dffffffff,16.0,0.0,0.0
8426085ffffffff,148.0,3.0,0.0
8426087ffffffff,27.0,0.0,0.0
842608dffffffff,83.0,0.0,0.0
8426091ffffffff,1.0,0.0,0.0
8426093ffffffff,15.0,0.0,0.0
8426095ffffffff,1.0,0.0,0.0
8426097ffffffff,1.0,0.0,0.0
8426099ffffffff,4.0,0.0,0.0
842609bffffffff,2.0,0.0,0.0
84260a1ffffffff,283.0,0.0,0.0
84260a9ffffffff,62.0,0.0,0.0
84260abffffffff,5.0,0.0,0.0
84260adffffffff,20.0,0.0,0.0
84260b1ffffffff,8.0,0.0,0.0
84260b3ffffffff,81.0,0.0,0.0
84260b5ffffffff,2.0,0.0,0.0
84260b7ffffffff,16.0,0.0,0.0
84260b9ffffffff,64.0,0.0,0.0
84260bbffffffff,28.0,0.0,0.0
84260bdffffffff,6.0,0.0,0.0
84260c1ffffffff,4.0,0.0,0.0
84260c3ffffffff,7.0,0.0,0.0
84260c9ffffffff,7.0,0.0,0.0
84260d1ffffffff,10.0,0.0,0.0
84260d3ffffffff,4.0,0.0,0.0
84260d7ffffffff,1.0,0.0,0.0
84260d9ffffffff,227.0,0.0,0.0
84260ddffffffff,25.0,0.0,0.0
84260e3ffffffff,195.0,13.0,0.0
84260e7ffffffff,18.0,0.0,0.0
84260ebffffffff,3.0,0.0,0.0
84260edffffffff,7.0,0.0,0.0
842610dffffffff,2.0,0.0,0.0
842615bffffffff,2.0,0.0,0.0
8426183ffffffff,6.0,0.0,0.0
842618bffffffff,7.0,0.0,0.0
8426193ffffffff,1.0,0.0,0.0
8426197ffffffff,3.0,0.0,0.0
8426199ffffffff,2.0,0.0,0.0
842619dffffffff,7.0,0.0,0.0
84261a7ffffffff,1.0,0.0,0.0
84261b1ffffffff,6.0,0.0,0.0
84261b3ffffffff,3.0,0.0,0.0
84261b5ffffffff,2.0,0.0,0.0
84261b9ffffffff,1.0,0.0,0.0
84261c5ffffffff,1.0,0.0,0.0
84261c7ffffffff,1.0,0.0,0.0
84261d1ffffffff,2.0,0.0,0.0
84261d7ffffffff,3.0,0.0,0.0
84261dbffffffff,5.0,0.0,0.0
8426201ffffffff,17.0,0.0,0.0
8426203ffffffff,14.0,0.0,0.0
8426205ffffffff,7.0,0.0,0.0
8426207ffffffff,31.0,0.0,0.0
8426209ffffffff,6.0,0.0,0.0
842620bffffffff,74.0,0.0,0.0
842620dffffffff,21.0,0.0,0.0
8426211ffffffff,34.0,0.0,0.0
8426213ffffffff,10.0,0.0,0.0
8426215ffffffff,50.0,0.0,0.0
8426217ffffffff,5.0,0.0,0.0
8426219ffffffff,149.0,0.0,0.0
842621bffffffff,226.0,0.0,0.0
842621dffffffff,81.0,0.0,0.0
8426221ffffffff,18.0,0.0,0.0
8426223ffffffff,8.0,0.0,0.0
8426229ffffffff,3.0,0.0,0.0
842622bffffffff,10.0,0.0,0.0
842622dffffffff,13.0,0.0,0.0
8426231ffffffff,32.0,0.0,0.0
8426233ffffffff,10.0,0.0,0.0
8426235ffffffff,7.0,0.0,0.0
8426237ffffffff,25.0,0.0,0.0
8426239ffffffff,11.0,0.0,0.0
842623bffffffff,12.0,0.0,0.0
842623dffffffff,3.0,0.0,0.0
8426241ffffffff,30.0,0.0,0.0
8426243ffffffff,39.0,0.0,0.0
8426245ffffffff,159.0,0.0,0.0
8426247ffffffff,2.0,0.0,0.0
8426249ffffffff,498.0,0.0,0.0
842624bffffffff,131.0,0.0,0.0
842624dffffffff,21.0,0.0,0.0
8426251ffffffff,18.0,0.0,0.0
8426253ffffffff,10.0,0.0,0.0
8426255ffffffff,50.0,0.0,0.0
8426257ffffffff,135.0,0.0,0.0
8426259ffffffff,30.0,0.0,0.0
842625bffffffff,24.0,0.0,0.0
842625dffffffff,64.0,0.0,0.0
8426261ffffffff,61.0,0.0,0.0
8426263ffffffff,22.0,0.0,0.0
8426265ffffffff,9.0,0.0,0.0
8426269ffffffff,163.0,0.0,0.0
842626bffffffff,12.0,0.0,0.0
842626dffffffff,35.0,0.0,0.0
8426281ffffffff,38.0,0.0,0.0
8426283ffffffff,30.0,0.0,0.0
8426285ffffffff,2.0,0.0,0.0
8426287ffffffff,5.0,0.0,0.0
8426289ffffffff,97.0,0.0,0.0
842628bffffffff,9.0,0.0,0.0
842628dffffffff,16.0,0.0,0.0
8426291ffffffff,143.0,0.0,0.0
8426293ffffffff,37.0,0.0,0.0
8426295ffffffff,4.0,0.0,0.0
8426297ffffffff,3.0,0.0,0.0
8426299ffffffff,14.0,0.0,0.0
842629bffffffff,3.0,0.0,0.0
842629dffffffff,2.0,0.0,0.0
84262a1ffffffff,3.0,0.0,0.0
84262a9ffffffff,9.0,0.0,0.0
84262abffffffff,6.0,0.0,0.0
84262adffffffff,5.0,0.0,0.0
84262b1ffffffff,2.0,0.0,0.0
84262b3ffffffff,286.0,0.0,0.0
84262b7ffffffff,31.0,0.0,0.0
84262bbffffffff,6.0,0.0,0.0
84262c1ffffffff,206.0,0.0,0.0
84262c3ffffffff,42.0,0.0,0.0
84262c5ffffffff,22.0,0.0,0.0
84262c7ffffffff,27.0,0.0,0.0
84262c9ffffffff,363.0,0.0,0.0
84262cbffffffff,111.0,0.0,0.0
84262cdffffffff,1982.0,0.0,0.0
84262d1ffffffff,33.0,0.0,0.0
84262d3ffffffff,3.0,0.0,0.0
84262d5ffffffff,11.0,0.0,0.0
84262d9ffffffff,63.0,0.0,0.0
84262dbffffffff,67.0,0.0,0.0
84262ddffffffff,193.0,0.0,0.0
84262e1ffffffff,10.0,0.0,0.0
84262e3ffffffff,17.0,0.0,0.0
84262e5ffffffff,18.0,0.0,0.0
84262e7ffffffff,22.0,0.0,0.0
84262e9ffffffff,20.0,0.0,0.0
84262ebffffffff,51.0,0.0,0.0
84262edffffffff,31.0,0.0,0.0
8426307ffffffff,3.0,0.0,0.0
842630dffffffff,7.0,0.0,0.0
842631dffffffff,2.0,0.0,0.0
8426333ffffffff,2.0,0.0,0.0
8426337ffffffff,2.0,0.0,0.0
8426341ffffffff,21.0,0.0,0.0
8426347ffffffff,7.0,0.0,0.0
842634bffffffff,8.0,0.0,0.0
8426357ffffffff,3.0,0.0,0.0
8426359ffffffff,12.0,0.0,0.0
842635dffffffff,8.0,0.0,0.0
8426361ffffffff,2.0,0.0,0.0
8426369ffffffff,4.0,0.0,0.0
8426401ffffffff,3.0,0.0,0.0
8426403ffffffff,7.0,3.0,0.0
8426405ffffffff,224.0,0.0,0.0
8426407ffffffff,2.0,0.0,0.0
8426409ffffffff,108.0,11.0,0.0
842640bffffffff,1.0,1.0,0.0
842640dffffffff,138.0,0.0,0.0
8426411ffffffff,13.0,0.0,0.0
8426413ffffffff,21.0,0.0,0.0
8426415ffffffff,180.0,17.0,0.0
8426417ffffffff,74.0,2.0,0.0
842641bffffffff,17.0,2.0,0.0
842641dffffffff,37.0,2.0,0.0
8426421ffffffff,16.0,0.0,0.0
8426423ffffffff,24.0,0.0,0.0
8426425ffffffff,25.0,0.0,0.0
8426427ffffffff,11.0,0.0,0.0
8426429ffffffff,47.0,0.0,0.0
842642bffffffff,37.0,0.0,0.0
842642dffffffff,16.0,0.0,0.0
8426431ffffffff,27.0,0.0,0.0
8426433ffffffff,43.0,0.0,0.0
8426435ffffffff,3.0,0.0,0.0
8426437ffffffff,42.0,0.0,0.0
8426439ffffffff,21.0,0.0,0.0
842643bffffffff,91.0,1.0,0.0
842643dffffffff,7.0,0.0,0.0
8426441ffffffff,2.0,0.0,0.0
8426443ffffffff,6.0,0.0,0.0
8426445ffffffff,5.0,0.0,0.0
8426449ffffffff,7.0,0.0,0.0
842644bffffffff,3.0,0.0,0.0
842644dffffffff,39.0,0.0,0.0
8426451ffffffff,1.0,0.0,0.0
8426455ffffffff,11.0,0.0,0.0
8426457ffffffff,2.0,2.0,0.0
842645dffffffff,11.0,0.0,0.0
8426461ffffffff,222.0,23.0,0.0
8426463ffffffff,1426.0,0.0,0.0
8426465ffffffff,3.0,0.0,0.0
8426467ffffffff,29.0,0.0,0.0
8426469ffffffff,9.0,0.0,0.0
842646bffffffff,72.0,0.0,0.0
842646dffffffff,47.0,0.0,0.0
8426481ffffffff,2.0,0.0,0.0
8426483ffffffff,11.0,0.0,0.0
8426487ffffffff,1.0,0.0,0.0
8426489ffffffff,35.0,0.0,0.0
842648bffffffff,48.0,0.0,0.0
8426493ffffffff,13.0,0.0,0.0
8426495ffffffff,6.0,0.0,0.0
8426499ffffffff,1.0,0.0,0.0
842649bffffffff,24.0,0.0,0.0
842649dffffffff,6.0,0.0,0.0
84264a1ffffffff,9.0,0.0,0.0
84264a5ffffffff,8.0,0.0,0.0
84264a7ffffffff,44.0,0.0,0.0
84264abffffffff,2.0,0.0,0.0
84264adffffffff,13.0,0.0,0.0
84264b3ffffffff,2.0,0.0,0.0
84264b9ffffffff,9.0,0.0,0.0
84264bbffffffff,5.0,0.0,0.0
84264c3ffffffff,37.0,0.0,0.0
84264c5ffffffff,65.0,0.0,0.0
84264c7ffffffff,62.0,0.0,0.0
84264c9ffffffff,5.0,0.0,0.0
84264cbffffffff,4.0,0.0,0.0
84264d1ffffffff,299.0,0.0,0.0
84264d3ffffffff,6.0,0.0,0.0
84264d5ffffffff,18.0,0.0,0.0
84264d9ffffffff,54.0,0.0,0.0
84264dbffffffff,61.0,0.0,0.0
84264ddffffffff,49.0,0.0,0.0
84264e1ffffffff,2.0,0.0,0.0
84264e5ffffffff,75.0,0.0,0.0
84264e7ffffffff,7.0,0.0,0.0
84264edffffffff,8.0,0.0,0.0
8426501ffffffff,1.0,0.0,0.0
8426503ffffffff,5.0,0.0,0.0
8426505ffffffff,20.0,0.0,0.0
8426507ffffffff,2.0,0.0,0.0
8426509ffffffff,12.0,0.0,0.0
842650bffffffff,34.0,0.0,0.0
842650dffffffff,85.0,0.0,0.0
8426511ffffffff,15.0,0.0,0.0
8426513ffffffff,7.0,0.0,0.0
8426515ffffffff,39.0,0.0,0.0
8426519ffffffff,4.0,0.0,0.0
842651bffffffff,22.0,0.0,0.0
842651dffffffff,44.0,0.0,0.0
8426521ffffffff,84.0,0.0,0.0
8426523ffffffff,8.0,0.0,0.0
8426525ffffffff,16.0,0.0,0.0
8426527ffffffff,52.0,0.0,0.0
8426529ffffffff,37.0,0.0,0.0
842652bffffffff,104.0,0.0,0.0
842652dffffffff,105.0,0.0,0.0
8426531ffffffff,152.0,0.0,0.0
8426533ffffffff,640.0,0.0,0.0
8426535ffffffff,6.0,0.0,0.0
8426537ffffffff,6.0,0.0,0.0
8426539ffffffff,15.0,0.0,0.0
842653bffffffff,276.0,0.0,0.0
842653dffffffff,54.0,0.0,0.0
8426541ffffffff,37.0,0.0,0.0
8426543ffffffff,81.0,0.0,0.0
8426545ffffffff,8.0,0.0,0.0
8426547ffffffff,71.0,0.0,0.0
8426549ffffffff,2.0,0.0,0.0
842654bffffffff,26.0,0.0,0.0
842654dffffffff,38.0,0.0,0.0
8426551ffffffff,227.0,0.0,0.0
8426553ffffffff,11.0,0.0,0.0
8426555ffffffff,417.0,0.0,0.0
8426557ffffffff,118.0,0.0,0.0
8426559ffffffff,15.0,0.0,0.0
842655bffffffff,27.0,0.0,0.0
842655dffffffff,605.0,0.0,0.0
8426561ffffffff,301.0,0.0,0.0
8426563ffffffff,103.0,0.0,0.0
8426565ffffffff,317.0,0.0,0.0
8426567ffffffff,796.0,0.0,0.0
8426569ffffffff,39.0,0.0,0.0
842656dffffffff,93.0,0.0,0.0
8426583ffffffff,1.0,0.0,0.0
8426585ffffffff,17.0,0.0,0.0
8426587ffffffff,6.0,0.0,0.0
8426589ffffffff,3.0,0.0,0.0
842658bffffffff,3.0,0.0,0.0
8426591ffffffff,2.0,0.0,0.0
8426593ffffffff,19.0,0.0,0.0
8426599ffffffff,131.0,0.0,0.0
842659bffffffff,138.0,0.0,0.0
842659dffffffff,5.0,0.0,0.0
84265a1ffffffff,4.0,0.0,0.0
84265a3ffffffff,37.0,0.0,0.0
84265a5ffffffff,4.0,0.0,0.0
84265a7ffffffff,8.0,0.0,0.0
84265a9ffffffff,5.0,0.0,0.0
84265adffffffff,7.0,0.0,0.0
84265b1ffffffff,2.0,0.0,0.0
84265b5ffffffff,355.0,0.0,0.0
84265b7ffffffff,6.0,0.0,0.0
84265b9ffffffff,35.0,0.0,0.0
84265bbffffffff,2.0,0.0,0.0
84265bdffffffff,9.0,0.0,0.0
84265c1ffffffff,100.0,0.0,0.0
84265c5ffffffff,34.0,0.0,0.0
84265c7ffffffff,5.0,0.0,0.0
84265c9ffffffff,21.0,0.0,0.0
84265cbffffffff,10.0,0.0,0.0
84265cdffffffff,20.0,0.0,0.0
84265d1ffffffff,6.0,0.0,0.0
84265d3ffffffff,2.0,0.0,0.0
84265d5ffffffff,6.0,0.0,0.0
84265d7ffffffff,70.0,0.0,0.0
84265d9ffffffff,80.0,0.0,0.0
84265dbffffffff,44.0,0.0,0.0
84265ddffffffff,8.0,0.0,0.0
84265e1ffffffff,6.0,0.0,0.0
84265e3ffffffff,13.0,0.0,0.0
84265e5ffffffff,20.0,0.0,0.0
84265e7ffffffff,3.0,0.0,0.0
84265e9ffffffff,3.0,0.0,0.0
84265ebffffffff,4.0,0.0,0.0
84265edffffffff,33.0,0.0,0.0
8426601ffffffff,2.0,0.0,0.0
8426603ffffffff,9.0,2.0,0.0
8426605ffffffff,23.0,6.0,0.0
8426607ffffffff,419.0,1.0,0.0
8426609ffffffff,46.0,0.0,0.0
842660bffffffff,72.0,0.0,0.0
8426611ffffffff,23.0,0.0,0.0
8426613ffffffff,120.0,0.0,0.0
8426615ffffffff,23.0,0.0,0.0
8426617ffffffff,31.0,0.0,0.0
8426619ffffffff,198.0,0.0,0.0
842661bffffffff,854.0,0.0,0.0
842661dffffffff,14.0,0.0,0.0
8426621ffffffff,129.0,15.0,0.0
8426623ffffffff,60.0,0.0,0.0
8426625ffffffff,63.0,4.0,0.0
8426627ffffffff,4.0,0.0,0.0
8426629ffffffff,277.0,43.0,0.0
842662bffffffff,131.0,11.0,0.0
842662dffffffff,141.0,4.0,0.0
8426631ffffffff,28.0,4.0,0.0
8426635ffffffff,22.0,4.0,0.0
8426639ffffffff,30.0,4.0,0.0
842663bffffffff,12.0,0.0,0.0
842663dffffffff,172.0,2.0,0.0
8426641ffffffff,928.0,34.0,0.0
8426645ffffffff,648.0,11.0,0.0
8426647ffffffff,93.0,0.0,0.0
8426649ffffffff,474.0,0.0,0.0
842664bffffffff,176.0,0.0,0.0
842664dffffffff,4666.0,444.0,0.0
8426651ffffffff,25.0,0.0,0.0
8426653ffffffff,7.0,0.0,0.0
8426657ffffffff,203.0,0.0,0.0
8426659ffffffff,16.0,0.0,0.0
842665bffffffff,9.0,0.0,0.0
842665dffffffff,8.0,0.0,0.0
8426661ffffffff,59.0,0.0,0.0
8426663ffffffff,9.0,0.0,0.0
8426665ffffffff,217.0,2.0,0.0
8426667ffffffff,36.0,0.0,0.0
8426669ffffffff,549.0,9.0,0.0
842666bffffffff,79.0,1.0,0.0
842666dffffffff,21.0,0.0,0.0
8426681ffffffff,36.0,0.0,0.0
8426683ffffffff,2.0,0.0,0.0
8426685ffffffff,7.0,0.0,0.0
8426689ffffffff,279.0,0.0,0.0
842668bffffffff,164.0,0.0,0.0
842668dffffffff,38.0,0.0,0.0
8426693ffffffff,1.0,0.0,0.0
8426699ffffffff,3.0,0.0,0.0
842669bffffffff,5.0,0.0,0.0
84266a1ffffffff,80.0,0.0,0.0
84266a3ffffffff,6.0,0.0,0.0
84266a5ffffffff,27.0,0.0,0.0
84266a7ffffffff,1.0,0.0,0.0
84266a9ffffffff,26.0,0.0,0.0
84266abffffffff,8.0,0.0,0.0
84266adffffffff,38.0,0.0,0.0
84266b1ffffffff,9.0,0.0,0.0
