cell_id,Leiothlypis celata,Leiothlypis celata celata,Leiothlypis celata orestera,Leiothlypis celata lutescens,Leiothlypis celata sordida,Leiothlypis celata celata/orestera
82261ffffffffff,5.0,0.0,0.0,0.0,0.0,1.0
822627fffffffff,21.0,0.0,0.0,0.0,0.0,0.0
82262ffffffffff,28.0,0.0,0.0,0.0,0.0,0.0
822637fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
822647fffffffff,105.0,6.0,0.0,0.0,0.0,0.0
82264ffffffffff,314.0,3.0,0.0,0.0,0.0,3.0
822657fffffffff,114.0,5.0,0.0,0.0,0.0,0.0
82265ffffffffff,154.0,0.0,0.0,0.0,0.0,0.0
822667fffffffff,143.0,11.0,0.0,0.0,0.0,0.0
82266ffffffffff,129.0,0.0,0.0,0.0,0.0,0.0
822677fffffffff,11.0,2.0,0.0,0.0,0.0,0.0
822687fffffffff,97.0,0.0,3.0,0.0,0.0,3.0
82268ffffffffff,167.0,0.0,0.0,4.0,0.0,4.0
822697fffffffff,325.0,0.0,3.0,16.0,0.0,6.0
82269ffffffffff,123.0,0.0,2.0,3.0,0.0,0.0
8226a7fffffffff,10.0,0.0,2.0,0.0,0.0,0.0
8226affffffffff,118.0,0.0,1.0,3.0,0.0,0.0
8226b7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8226c7fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8226cffffffffff,31.0,0.0,0.0,0.0,0.0,0.0
8226d7fffffffff,49.0,0.0,0.0,0.0,0.0,3.0
8226dffffffffff,18.0,0.0,0.0,0.0,0.0,8.0
8226e7fffffffff,86.0,2.0,1.0,0.0,0.0,0.0
8226effffffffff,48.0,1.0,0.0,0.0,0.0,0.0
8226f7fffffffff,99.0,0.0,0.0,4.0,0.0,0.0
822707fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
82270ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
822717fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
82271ffffffffff,19.0,0.0,0.0,0.0,0.0,0.0
822747fffffffff,31.0,0.0,0.0,0.0,0.0,0.0
82274ffffffffff,80.0,0.0,0.0,0.0,0.0,0.0
822757fffffffff,42.0,3.0,0.0,0.0,0.0,0.0
82275ffffffffff,137.0,0.0,0.0,0.0,0.0,16.0
822767fffffffff,17.0,2.0,0.0,0.0,0.0,0.0
82276ffffffffff,76.0,14.0,0.0,0.0,0.0,7.0
822777fffffffff,32.0,4.0,0.0,0.0,0.0,0.0
822787fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
82278ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0
822797fffffffff,30.0,0.0,0.0,0.0,0.0,2.0
82279ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8227a7fffffffff,28.0,0.0,0.0,0.0,0.0,0.0
8227affffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8227b7fffffffff,17.0,0.0,7.0,0.0,0.0,0.0
822807fffffffff,60.0,2.0,30.0,8.0,0.0,7.0
822817fffffffff,286.0,6.0,9.0,18.0,0.0,6.0
82281ffffffffff,198.0,5.0,3.0,57.0,0.0,46.0
822837fffffffff,2759.0,32.0,116.0,454.0,39.0,178.0
822887fffffffff,175.0,2.0,5.0,14.0,0.0,3.0
82288ffffffffff,121.0,0.0,43.0,15.0,0.0,24.0
822897fffffffff,40.0,0.0,0.0,0.0,0.0,0.0
82289ffffffffff,14.0,0.0,2.0,0.0,0.0,0.0
8228a7fffffffff,8.0,1.0,4.0,1.0,0.0,0.0
8228affffffffff,46.0,6.0,0.0,11.0,0.0,7.0
8228b7fffffffff,70.0,0.0,7.0,0.0,0.0,0.0
8228c7fffffffff,98.0,1.0,0.0,2.0,0.0,41.0
8228d7fffffffff,79.0,0.0,4.0,16.0,0.0,36.0
8228dffffffffff,34.0,0.0,1.0,12.0,0.0,11.0
8228f7fffffffff,187.0,5.0,5.0,38.0,0.0,25.0
822917fffffffff,137.0,5.0,12.0,16.0,51.0,20.0
82291ffffffffff,19.0,0.0,0.0,2.0,13.0,0.0
822987fffffffff,116.0,1.0,52.0,9.0,0.0,15.0
82298ffffffffff,71.0,0.0,7.0,25.0,0.0,16.0
822997fffffffff,35.0,0.0,0.0,6.0,0.0,0.0
82299ffffffffff,1.0,0.0,1.0,0.0,0.0,0.0
8229a7fffffffff,764.0,2.0,101.0,180.0,51.0,128.0
8229affffffffff,158.0,4.0,63.0,30.0,10.0,19.0
8229b7fffffffff,256.0,0.0,104.0,70.0,0.0,20.0
822a07fffffffff,42.0,0.0,0.0,0.0,0.0,10.0
822a17fffffffff,1695.0,51.0,4.0,0.0,0.0,60.0
822a37fffffffff,780.0,12.0,0.0,0.0,0.0,127.0
822a87fffffffff,102.0,4.0,0.0,0.0,0.0,0.0
822a8ffffffffff,186.0,0.0,0.0,0.0,0.0,0.0
822a97fffffffff,154.0,8.0,0.0,0.0,0.0,0.0
822a9ffffffffff,81.0,0.0,0.0,0.0,0.0,0.0
822aa7fffffffff,162.0,4.0,0.0,0.0,0.0,13.0
822aaffffffffff,1330.0,48.0,0.0,0.0,0.0,20.0
822ab7fffffffff,452.0,106.0,0.0,0.0,0.0,10.0
822ad7fffffffff,55.0,4.0,0.0,0.0,0.0,0.0
822af7fffffffff,74.0,4.0,0.0,0.0,0.0,5.0
822b07fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
822b0ffffffffff,55.0,4.0,0.0,0.0,0.0,0.0
822b17fffffffff,140.0,0.0,0.0,0.0,0.0,0.0
822b1ffffffffff,93.0,0.0,0.0,0.0,0.0,2.0
822b27fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
822b2ffffffffff,7.0,0.0,0.0,0.0,0.0,0.0
822b37fffffffff,74.0,0.0,0.0,0.0,0.0,0.0
822b87fffffffff,145.0,4.0,0.0,0.0,0.0,4.0
822b8ffffffffff,158.0,36.0,0.0,0.0,0.0,5.0
822b97fffffffff,69.0,2.0,0.0,0.0,0.0,8.0
822b9ffffffffff,718.0,48.0,0.0,0.0,0.0,31.0
822ba7fffffffff,113.0,0.0,0.0,0.0,0.0,0.0
822baffffffffff,448.0,11.0,0.0,0.0,0.0,0.0
822bb7fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
824417fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
82441ffffffffff,30.0,11.0,0.0,0.0,0.0,0.0
824437fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
824447fffffffff,107.0,3.0,0.0,0.0,0.0,0.0
82444ffffffffff,22.0,0.0,0.0,0.0,0.0,0.0
824457fffffffff,68.0,6.0,0.0,0.0,0.0,0.0
82445ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
824467fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
82446ffffffffff,46.0,1.0,0.0,0.0,0.0,0.0
824477fffffffff,33.0,0.0,0.0,0.0,0.0,0.0
824487fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8244a7fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8244affffffffff,64.0,19.0,0.0,0.0,0.0,0.0
8244b7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8244c7fffffffff,24.0,0.0,0.0,0.0,0.0,0.0
8244cffffffffff,202.0,0.0,0.0,0.0,0.0,0.0
8244d7fffffffff,71.0,4.0,0.0,0.0,0.0,0.0
8244dffffffffff,173.0,10.0,0.0,0.0,0.0,0.0
8244e7fffffffff,12.0,2.0,0.0,0.0,0.0,0.0
8244effffffffff,39.0,0.0,0.0,0.0,0.0,0.0
8244f7fffffffff,77.0,13.0,0.0,0.0,0.0,0.0
82450ffffffffff,19.0,1.0,0.0,0.0,0.0,0.0
824527fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
824577fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
82459ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0
824807fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
82480ffffffffff,7.0,3.0,0.0,0.0,0.0,1.0
824817fffffffff,25.0,0.0,0.0,0.0,0.0,0.0
824827fffffffff,29.0,0.0,0.0,14.0,0.0,0.0
82482ffffffffff,62.0,0.0,2.0,15.0,0.0,0.0
824837fffffffff,11.0,0.0,5.0,6.0,0.0,0.0
824847fffffffff,28.0,0.0,2.0,1.0,1.0,0.0
82484ffffffffff,4.0,0.0,1.0,0.0,1.0,0.0
824857fffffffff,2.0,0.0,2.0,0.0,0.0,0.0
82485ffffffffff,113.0,0.0,26.0,22.0,2.0,23.0
824877fffffffff,60.0,0.0,0.0,1.0,2.0,4.0
824887fffffffff,20.0,0.0,0.0,0.0,0.0,1.0
82488ffffffffff,10.0,0.0,0.0,0.0,0.0,0.0
824897fffffffff,87.0,2.0,0.0,0.0,0.0,0.0
82489ffffffffff,101.0,7.0,1.0,0.0,0.0,12.0
8248a7fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8248affffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8248b7fffffffff,88.0,11.0,9.0,0.0,0.0,25.0
8248c7fffffffff,70.0,0.0,17.0,23.0,0.0,3.0
8248cffffffffff,46.0,0.0,23.0,0.0,0.0,0.0
8248d7fffffffff,23.0,2.0,0.0,0.0,0.0,0.0
8248dffffffffff,78.0,0.0,0.0,0.0,0.0,0.0
8248e7fffffffff,4.0,0.0,1.0,0.0,0.0,0.0
8248effffffffff,1276.0,4.0,274.0,558.0,0.0,180.0
8248f7fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
82490ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
824987fffffffff,19.0,0.0,16.0,0.0,0.0,0.0
824997fffffffff,110.0,6.0,31.0,3.0,0.0,0.0
82499ffffffffff,4.0,0.0,4.0,0.0,0.0,0.0
8249a7fffffffff,4.0,0.0,0.0,4.0,0.0,0.0
8249affffffffff,11.0,0.0,10.0,0.0,0.0,0.0
8249b7fffffffff,40.0,2.0,20.0,18.0,0.0,0.0
824c97fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
826d07fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
826d17fffffffff,2.0,0.0,2.0,0.0,0.0,0.0
826d2ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
826d37fffffffff,78.0,19.0,11.0,21.0,0.0,13.0
826d67fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
826d6ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0
