cell_id,Setophaga coronata,Setophaga coronata coronata,Setophaga coronata auduboni,Setophaga coronata nigrifrons,Setophaga coronata goldmani,Setophaga coronata coronata x auduboni
830d71fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
830d72fffffffff,34.0,0.0,0.0,0.0,0.0,0.0
830d73fffffffff,20.0,7.0,0.0,0.0,0.0,0.0
830e29fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
830e40fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
830e41fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
830e45fffffffff,59.0,10.0,0.0,0.0,0.0,0.0
830e46fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
830e48fffffffff,152.0,4.0,0.0,0.0,0.0,0.0
830e49fffffffff,1004.0,2.0,0.0,0.0,0.0,0.0
830e4afffffffff,546.0,0.0,0.0,0.0,0.0,0.0
830e4bfffffffff,171.0,16.0,0.0,0.0,0.0,0.0
830e4cfffffffff,54.0,0.0,0.0,0.0,0.0,0.0
830e4dfffffffff,1157.0,4.0,0.0,0.0,0.0,0.0
830e4efffffffff,8.0,0.0,0.0,0.0,0.0,0.0
830e51fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
830e52fffffffff,48.0,0.0,0.0,0.0,0.0,0.0
830e53fffffffff,223.0,0.0,0.0,0.0,0.0,0.0
830e59fffffffff,42.0,0.0,0.0,0.0,0.0,0.0
830e5afffffffff,19.0,0.0,0.0,0.0,0.0,0.0
830e5bfffffffff,150.0,31.0,0.0,0.0,0.0,0.0
830e60fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
830e61fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
830e62fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
830e63fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
830e69fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
830e6afffffffff,24.0,3.0,0.0,0.0,0.0,0.0
830e6bfffffffff,52.0,0.0,0.0,0.0,0.0,0.0
830e6cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
830e6efffffffff,7.0,0.0,0.0,0.0,0.0,0.0
830e74fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
830e80fffffffff,958.0,0.0,0.0,0.0,0.0,0.0
830e82fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
830e83fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
830e89fffffffff,35.0,0.0,0.0,0.0,0.0,0.0
830e8dfffffffff,7.0,0.0,0.0,0.0,0.0,0.0
830e91fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
830e94fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
830e96fffffffff,5.0,2.0,0.0,0.0,0.0,0.0
830e9afffffffff,17.0,8.0,0.0,0.0,0.0,0.0
830eb3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
830ec0fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
830ec1fffffffff,37.0,37.0,0.0,0.0,0.0,0.0
830ec2fffffffff,148.0,0.0,0.0,0.0,0.0,0.0
830ec4fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
830ec6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
830ec8fffffffff,75.0,10.0,0.0,0.0,0.0,0.0
830ec9fffffffff,213.0,85.0,0.0,0.0,0.0,0.0
830ecafffffffff,70.0,2.0,0.0,0.0,0.0,0.0
830ecbfffffffff,111.0,14.0,0.0,0.0,0.0,0.0
830eccfffffffff,533.0,230.0,0.0,0.0,0.0,0.0
830ecdfffffffff,68.0,25.0,0.0,0.0,0.0,0.0
830ed0fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
830ed1fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
830ed2fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
830ed4fffffffff,37.0,2.0,0.0,0.0,0.0,0.0
830ed5fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
830ed8fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
830ed9fffffffff,35.0,4.0,0.0,0.0,0.0,0.0
830edafffffffff,3.0,0.0,0.0,0.0,0.0,0.0
830edbfffffffff,29.0,0.0,0.0,0.0,0.0,0.0
830edcfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
830eddfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
830edefffffffff,4.0,0.0,0.0,0.0,0.0,0.0
830ee1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
830ee2fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
830ee8fffffffff,35.0,4.0,0.0,0.0,0.0,0.0
830ee9fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
830eeafffffffff,1939.0,855.0,0.0,0.0,0.0,0.0
830eebfffffffff,83.0,0.0,0.0,0.0,0.0,0.0
830eecfffffffff,10.0,0.0,0.0,0.0,0.0,0.0
830eedfffffffff,65.0,0.0,0.0,0.0,0.0,0.0
830eeefffffffff,8.0,0.0,0.0,0.0,0.0,0.0
830ef0fffffffff,7.0,3.0,0.0,0.0,0.0,0.0
830ef1fffffffff,18.0,14.0,0.0,0.0,0.0,0.0
830ef2fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
830ef3fffffffff,28.0,6.0,0.0,0.0,0.0,0.0
830f4bfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
830f5afffffffff,1.0,0.0,0.0,0.0,0.0,0.0
831201fffffffff,3.0,2.0,0.0,0.0,0.0,0.0
83120afffffffff,30.0,28.0,0.0,0.0,0.0,0.0
83120bfffffffff,38.0,2.0,0.0,0.0,0.0,0.0
831211fffffffff,12.0,4.0,0.0,0.0,0.0,0.0
831213fffffffff,27.0,14.0,0.0,0.0,0.0,0.0
831214fffffffff,70.0,25.0,0.0,0.0,0.0,0.0
831215fffffffff,37.0,7.0,0.0,0.0,0.0,0.0
831216fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831218fffffffff,94.0,36.0,0.0,0.0,0.0,0.0
831219fffffffff,14.0,5.0,0.0,0.0,0.0,0.0
83121afffffffff,248.0,62.0,8.0,0.0,0.0,0.0
83121bfffffffff,88.0,9.0,3.0,0.0,0.0,0.0
83121dfffffffff,2.0,2.0,0.0,0.0,0.0,0.0
83121efffffffff,256.0,103.0,2.0,0.0,0.0,0.0
831221fffffffff,3.0,1.0,0.0,0.0,0.0,0.0
831222fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
831223fffffffff,6.0,6.0,0.0,0.0,0.0,0.0
831225fffffffff,6.0,4.0,0.0,0.0,0.0,0.0
831226fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
831229fffffffff,23.0,8.0,0.0,0.0,0.0,0.0
83122bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83122dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83122efffffffff,4.0,2.0,0.0,0.0,0.0,0.0
831230fffffffff,22.0,12.0,0.0,0.0,0.0,0.0
831231fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
831232fffffffff,7.0,7.0,0.0,0.0,0.0,0.0
831233fffffffff,37.0,37.0,0.0,0.0,0.0,0.0
831235fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831236fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831241fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
831243fffffffff,132.0,47.0,0.0,0.0,0.0,0.0
831244fffffffff,21.0,1.0,0.0,0.0,0.0,0.0
831246fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
831248fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
83124afffffffff,8.0,2.0,0.0,0.0,0.0,0.0
83124bfffffffff,27.0,12.0,0.0,0.0,0.0,0.0
83124dfffffffff,19.0,0.0,0.0,0.0,0.0,0.0
83124efffffffff,5.0,1.0,0.0,0.0,0.0,0.0
831250fffffffff,358.0,139.0,2.0,0.0,0.0,0.0
831251fffffffff,812.0,240.0,1.0,0.0,0.0,0.0
831252fffffffff,227.0,50.0,0.0,0.0,0.0,0.0
831253fffffffff,133.0,42.0,0.0,0.0,0.0,0.0
831254fffffffff,200.0,156.0,0.0,0.0,0.0,0.0
831255fffffffff,88.0,65.0,0.0,0.0,0.0,0.0
831256fffffffff,39.0,23.0,0.0,0.0,0.0,0.0
831258fffffffff,36.0,11.0,0.0,0.0,0.0,0.0
831259fffffffff,632.0,279.0,0.0,0.0,0.0,0.0
83125afffffffff,33.0,14.0,0.0,0.0,0.0,0.0
83125bfffffffff,17.0,15.0,0.0,0.0,0.0,0.0
83125cfffffffff,24.0,0.0,0.0,0.0,0.0,0.0
83125dfffffffff,243.0,81.0,0.0,0.0,0.0,0.0
83125efffffffff,7.0,0.0,0.0,0.0,0.0,0.0
831260fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
831261fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
831263fffffffff,41.0,0.0,0.0,0.0,0.0,0.0
83126afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83126bfffffffff,8.0,2.0,0.0,0.0,0.0,0.0
83126efffffffff,15.0,0.0,0.0,0.0,0.0,0.0
831272fffffffff,446.0,255.0,0.0,0.0,0.0,0.0
831273fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831275fffffffff,24.0,0.0,0.0,0.0,0.0,0.0
831280fffffffff,320.0,3.0,58.0,0.0,0.0,0.0
831281fffffffff,5.0,0.0,1.0,0.0,0.0,0.0
831282fffffffff,7.0,0.0,1.0,0.0,0.0,0.0
831284fffffffff,180.0,20.0,29.0,0.0,0.0,0.0
831285fffffffff,274.0,13.0,24.0,0.0,0.0,2.0
831286fffffffff,62.0,0.0,3.0,0.0,0.0,0.0
831288fffffffff,76.0,0.0,10.0,0.0,0.0,0.0
831289fffffffff,441.0,6.0,65.0,0.0,0.0,0.0
83128afffffffff,19.0,0.0,2.0,0.0,0.0,0.0
83128bfffffffff,1260.0,87.0,764.0,0.0,0.0,0.0
83128cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83128dfffffffff,440.0,7.0,43.0,0.0,0.0,0.0
83128efffffffff,110.0,1.0,7.0,0.0,0.0,0.0
831290fffffffff,57.0,28.0,3.0,0.0,0.0,0.0
831293fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831294fffffffff,27.0,22.0,0.0,0.0,0.0,0.0
831298fffffffff,45.0,0.0,5.0,0.0,0.0,0.0
831299fffffffff,27.0,0.0,2.0,0.0,0.0,0.0
83129afffffffff,4.0,0.0,2.0,0.0,0.0,0.0
83129bfffffffff,132.0,2.0,18.0,0.0,0.0,0.0
83129cfffffffff,9.0,0.0,7.0,0.0,0.0,0.0
83129dfffffffff,35.0,0.0,4.0,0.0,0.0,0.0
8312a2fffffffff,158.0,4.0,28.0,0.0,0.0,3.0
8312a3fffffffff,122.0,9.0,41.0,0.0,0.0,0.0
8312a6fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8312a8fffffffff,35.0,0.0,0.0,0.0,0.0,0.0
8312a9fffffffff,151.0,0.0,9.0,0.0,0.0,0.0
8312aafffffffff,98.0,2.0,15.0,0.0,0.0,0.0
8312abfffffffff,820.0,4.0,40.0,0.0,0.0,0.0
8312adfffffffff,376.0,46.0,33.0,0.0,0.0,2.0
8312aefffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8312b0fffffffff,374.0,92.0,48.0,0.0,0.0,25.0
8312b1fffffffff,4.0,2.0,2.0,0.0,0.0,0.0
8312b2fffffffff,3.0,3.0,0.0,0.0,0.0,0.0
8312b3fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8312b4fffffffff,151.0,26.0,10.0,0.0,0.0,12.0
8312b5fffffffff,71.0,0.0,0.0,0.0,0.0,0.0
8312b6fffffffff,26.0,12.0,0.0,0.0,0.0,0.0
8312c0fffffffff,978.0,11.0,92.0,0.0,0.0,11.0
8312c1fffffffff,3060.0,84.0,23.0,0.0,0.0,81.0
8312c2fffffffff,457.0,10.0,96.0,0.0,0.0,0.0
8312c3fffffffff,505.0,12.0,62.0,0.0,0.0,0.0
8312c4fffffffff,287.0,6.0,6.0,0.0,0.0,9.0
8312c5fffffffff,128.0,6.0,0.0,0.0,0.0,0.0
8312c6fffffffff,4.0,0.0,4.0,0.0,0.0,0.0
8312c8fffffffff,730.0,79.0,71.0,0.0,0.0,7.0
8312c9fffffffff,213.0,69.0,27.0,0.0,0.0,3.0
8312cafffffffff,1638.0,13.0,431.0,0.0,0.0,1.0
8312cbfffffffff,2811.0,29.0,1406.0,0.0,0.0,0.0
8312ccfffffffff,6129.0,821.0,257.0,0.0,0.0,45.0
8312cdfffffffff,530.0,157.0,16.0,0.0,0.0,5.0
8312cefffffffff,450.0,5.0,30.0,0.0,0.0,5.0
8312d0fffffffff,837.0,28.0,343.0,0.0,0.0,0.0
8312d1fffffffff,3422.0,128.0,1464.0,0.0,0.0,1.0
8312d2fffffffff,260.0,0.0,116.0,0.0,0.0,0.0
8312d3fffffffff,1772.0,42.0,604.0,0.0,0.0,0.0
8312d4fffffffff,166.0,3.0,62.0,0.0,0.0,0.0
8312d5fffffffff,219.0,11.0,90.0,0.0,0.0,0.0
8312d6fffffffff,1035.0,4.0,182.0,0.0,0.0,0.0
8312d8fffffffff,1538.0,11.0,388.0,0.0,0.0,0.0
8312d9fffffffff,648.0,0.0,250.0,0.0,0.0,0.0
8312dafffffffff,932.0,2.0,559.0,0.0,0.0,0.0
8312dbfffffffff,959.0,17.0,203.0,0.0,0.0,0.0
8312dcfffffffff,1645.0,29.0,193.0,0.0,0.0,0.0
8312ddfffffffff,3026.0,61.0,416.0,0.0,0.0,0.0
8312defffffffff,3542.0,82.0,1239.0,0.0,0.0,0.0
8312e0fffffffff,31.0,6.0,0.0,0.0,0.0,0.0
8312e1fffffffff,847.0,98.0,0.0,0.0,0.0,0.0
8312e2fffffffff,213.0,45.0,1.0,0.0,0.0,0.0
8312e3fffffffff,71.0,4.0,0.0,0.0,0.0,0.0
8312e4fffffffff,15.0,2.0,0.0,0.0,0.0,0.0
8312e5fffffffff,89.0,31.0,0.0,0.0,0.0,0.0
8312e6fffffffff,12.0,2.0,0.0,0.0,0.0,0.0
8312e8fffffffff,56.0,2.0,0.0,0.0,0.0,0.0
8312e9fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8312eafffffffff,571.0,57.0,14.0,0.0,0.0,0.0
8312ebfffffffff,111.0,15.0,2.0,0.0,0.0,0.0
8312ecfffffffff,1943.0,655.0,0.0,0.0,0.0,0.0
8312edfffffffff,29.0,0.0,0.0,0.0,0.0,0.0
8312eefffffffff,158.0,2.0,0.0,0.0,0.0,0.0
8312f0fffffffff,54.0,0.0,5.0,0.0,0.0,0.0
8312f1fffffffff,726.0,11.0,71.0,0.0,0.0,17.0
8312f2fffffffff,193.0,3.0,2.0,0.0,0.0,0.0
8312f3fffffffff,48.0,0.0,13.0,0.0,0.0,0.0
8312f4fffffffff,46.0,2.0,2.0,0.0,0.0,0.0
8312f5fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8312f6fffffffff,1956.0,20.0,148.0,0.0,0.0,4.0
831306fffffffff,27.0,2.0,0.0,0.0,0.0,0.0
83130bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
831311fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
831333fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83134bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831350fffffffff,55.0,29.0,0.0,0.0,0.0,0.0
831352fffffffff,410.0,215.0,0.0,0.0,0.0,0.0
831353fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83135bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831380fffffffff,46.0,35.0,0.0,0.0,0.0,0.0
831381fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831382fffffffff,575.0,380.0,0.0,0.0,0.0,0.0
831383fffffffff,1829.0,1340.0,0.0,0.0,0.0,0.0
831384fffffffff,12.0,12.0,0.0,0.0,0.0,0.0
831385fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831386fffffffff,2005.0,1015.0,0.0,0.0,0.0,0.0
831388fffffffff,38.0,13.0,0.0,0.0,0.0,0.0
831389fffffffff,97.0,47.0,0.0,0.0,0.0,0.0
83138afffffffff,17.0,5.0,0.0,0.0,0.0,0.0
83138cfffffffff,762.0,456.0,0.0,0.0,0.0,0.0
83138dfffffffff,60.0,43.0,0.0,0.0,0.0,0.0
83138efffffffff,25.0,20.0,0.0,0.0,0.0,0.0
831390fffffffff,25.0,11.0,0.0,0.0,0.0,0.0
831391fffffffff,201.0,50.0,0.0,0.0,0.0,0.0
831393fffffffff,203.0,48.0,0.0,0.0,0.0,2.0
831394fffffffff,105.0,62.0,0.0,0.0,0.0,0.0
831395fffffffff,112.0,64.0,0.0,0.0,0.0,0.0
831396fffffffff,33.0,3.0,0.0,0.0,0.0,0.0
831398fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
831399fffffffff,35.0,6.0,3.0,0.0,0.0,0.0
83139bfffffffff,30.0,6.0,4.0,0.0,0.0,2.0
83139cfffffffff,42.0,0.0,0.0,0.0,0.0,0.0
83139efffffffff,1643.0,612.0,0.0,0.0,0.0,22.0
8313a0fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8313a2fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8313a3fffffffff,57.0,45.0,0.0,0.0,0.0,0.0
8313a6fffffffff,33.0,8.0,0.0,0.0,0.0,0.0
8313a8fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8313a9fffffffff,23.0,0.0,0.0,0.0,0.0,0.0
8313aafffffffff,4.0,2.0,0.0,0.0,0.0,0.0
8313acfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8313adfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8313b0fffffffff,3.0,2.0,0.0,0.0,0.0,0.0
8313b1fffffffff,29.0,8.0,0.0,0.0,0.0,0.0
8313b2fffffffff,112.0,85.0,0.0,0.0,0.0,0.0
8313b3fffffffff,360.0,263.0,0.0,0.0,0.0,0.0
8313b5fffffffff,30.0,17.0,0.0,0.0,0.0,0.0
8313b6fffffffff,13.0,5.0,0.0,0.0,0.0,0.0
831aa0fffffffff,1587.0,726.0,0.0,0.0,0.0,0.0
831aa2fffffffff,533.0,196.0,0.0,0.0,0.0,0.0
831aa3fffffffff,1234.0,509.0,0.0,0.0,0.0,0.0
831aa4fffffffff,128.0,37.0,0.0,0.0,0.0,0.0
831aa6fffffffff,487.0,209.0,0.0,0.0,0.0,0.0
831ab0fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
831ab4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831ab5fffffffff,23.0,2.0,0.0,0.0,0.0,0.0
831b80fffffffff,12.0,10.0,0.0,0.0,0.0,0.0
831b82fffffffff,37.0,18.0,0.0,0.0,0.0,0.0
831b83fffffffff,35.0,9.0,0.0,0.0,0.0,0.0
831b84fffffffff,13.0,12.0,0.0,0.0,0.0,0.0
831b86fffffffff,3.0,2.0,0.0,0.0,0.0,0.0
831b8afffffffff,15.0,0.0,0.0,0.0,0.0,0.0
831b90fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831b91fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
831b92fffffffff,62.0,0.0,0.0,0.0,0.0,0.0
831b95fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
831b96fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
831b98fffffffff,62.0,17.0,0.0,0.0,0.0,0.0
831b99fffffffff,115.0,51.0,0.0,0.0,0.0,0.0
831b9afffffffff,228.0,44.0,0.0,0.0,0.0,0.0
831b9bfffffffff,24.0,2.0,0.0,0.0,0.0,0.0
831b9cfffffffff,42.0,12.0,0.0,0.0,0.0,0.0
831b9dfffffffff,9.0,0.0,0.0,0.0,0.0,0.0
831b9efffffffff,416.0,140.0,0.0,0.0,0.0,0.0
831bb0fffffffff,23.0,7.0,0.0,0.0,0.0,0.0
831bb2fffffffff,3.0,1.0,0.0,0.0,0.0,0.0
831bb3fffffffff,10.0,1.0,0.0,0.0,0.0,0.0
831d24fffffffff,19.0,5.0,0.0,0.0,0.0,0.0
8322dbfffffffff,89.0,75.0,0.0,0.0,0.0,0.0
832600fffffffff,138.0,76.0,0.0,0.0,0.0,0.0
832601fffffffff,291.0,185.0,0.0,0.0,0.0,0.0
832602fffffffff,68.0,44.0,0.0,0.0,0.0,0.0
832603fffffffff,229.0,81.0,0.0,0.0,0.0,0.0
832604fffffffff,138.0,52.0,2.0,0.0,0.0,0.0
832605fffffffff,283.0,99.0,0.0,0.0,0.0,0.0
832606fffffffff,48.0,11.0,0.0,0.0,0.0,0.0
832608fffffffff,360.0,113.0,0.0,0.0,0.0,0.0
832609fffffffff,85.0,16.0,0.0,0.0,0.0,0.0
83260afffffffff,1015.0,280.0,0.0,0.0,0.0,0.0
83260bfffffffff,691.0,182.0,0.0,0.0,0.0,0.0
83260cfffffffff,53.0,18.0,0.0,0.0,0.0,0.0
83260dfffffffff,505.0,36.0,0.0,0.0,0.0,0.0
83260efffffffff,504.0,201.0,0.0,0.0,0.0,0.0
832610fffffffff,18.0,6.0,2.0,0.0,0.0,0.0
832611fffffffff,128.0,50.0,0.0,0.0,0.0,0.0
832612fffffffff,114.0,26.0,38.0,0.0,0.0,0.0
832613fffffffff,10.0,1.0,0.0,0.0,0.0,0.0
832614fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832615fffffffff,27.0,9.0,0.0,0.0,0.0,0.0
832616fffffffff,83.0,6.0,38.0,0.0,0.0,0.0
832618fffffffff,99.0,30.0,0.0,0.0,0.0,0.0
832619fffffffff,75.0,17.0,0.0,0.0,0.0,0.0
83261afffffffff,22.0,2.0,1.0,0.0,0.0,0.0
83261bfffffffff,65.0,41.0,0.0,0.0,0.0,0.0
83261cfffffffff,18.0,4.0,0.0,0.0,0.0,0.0
