cell_id,Ardea herodias,Ardea herodias [herodias Group],Ardea herodias occidentalis,Ardea herodias wardi x occidentalis
84298d5ffffffff,22.0,2.0,0.0,0.0
84298d7ffffffff,5.0,0.0,0.0,0.0
8429925ffffffff,6.0,0.0,0.0,0.0
8429953ffffffff,1.0,1.0,0.0,0.0
8429957ffffffff,2.0,0.0,0.0,0.0
842996bffffffff,3.0,0.0,0.0,0.0
8429981ffffffff,2.0,0.0,0.0,0.0
8429a01ffffffff,2.0,0.0,0.0,0.0
8429a0bffffffff,7.0,1.0,0.0,0.0
8429a17ffffffff,14.0,14.0,0.0,0.0
8429a1bffffffff,1.0,0.0,0.0,0.0
8429a29ffffffff,1.0,0.0,0.0,0.0
8429a3bffffffff,5.0,5.0,0.0,0.0
8429a41ffffffff,35.0,0.0,0.0,0.0
8429a45ffffffff,2.0,0.0,0.0,0.0
8429a4dffffffff,4.0,0.0,0.0,0.0
8429a51ffffffff,2.0,0.0,0.0,0.0
8429a57ffffffff,16.0,1.0,0.0,0.0
8429a61ffffffff,27.0,3.0,0.0,0.0
8429a63ffffffff,8.0,0.0,0.0,0.0
8429a65ffffffff,2.0,0.0,0.0,0.0
8429a6dffffffff,105.0,17.0,0.0,0.0
8429a81ffffffff,2.0,0.0,0.0,0.0
8429a85ffffffff,1.0,0.0,0.0,0.0
8429a89ffffffff,4.0,0.0,0.0,0.0
8429a93ffffffff,4.0,0.0,0.0,0.0
8429a97ffffffff,5.0,0.0,0.0,0.0
8429a9bffffffff,1.0,1.0,0.0,0.0
8429aa7ffffffff,19.0,0.0,0.0,0.0
8429ab3ffffffff,2.0,2.0,0.0,0.0
8429ab7ffffffff,2.0,2.0,0.0,0.0
8429ac9ffffffff,1.0,0.0,0.0,0.0
8429ad7ffffffff,2.0,2.0,0.0,0.0
8429addffffffff,3.0,0.0,0.0,0.0
8429ae3ffffffff,2.0,0.0,0.0,0.0
8429ae9ffffffff,1.0,1.0,0.0,0.0
8429b09ffffffff,1.0,1.0,0.0,0.0
8429b13ffffffff,2.0,0.0,0.0,0.0
8429b25ffffffff,2.0,0.0,0.0,0.0
8429b29ffffffff,7.0,6.0,0.0,0.0
8429b2dffffffff,6.0,0.0,0.0,0.0
8429b5bffffffff,18.0,2.0,0.0,0.0
8429b6dffffffff,5.0,3.0,0.0,0.0
842a009ffffffff,2.0,2.0,0.0,0.0
842a065ffffffff,1.0,0.0,0.0,0.0
842a069ffffffff,2.0,0.0,0.0,0.0
842a06dffffffff,2.0,0.0,0.0,0.0
842a101ffffffff,122.0,7.0,35.0,0.0
842a103ffffffff,31.0,6.0,0.0,0.0
842a105ffffffff,1.0,0.0,0.0,0.0
842a107ffffffff,77.0,4.0,0.0,0.0
842a109ffffffff,65.0,45.0,11.0,0.0
842a10bffffffff,33.0,0.0,0.0,0.0
842a10dffffffff,28.0,0.0,19.0,0.0
842a123ffffffff,3004.0,183.0,0.0,0.0
842a127ffffffff,655.0,58.0,2.0,0.0
842a12bffffffff,3.0,0.0,0.0,0.0
842a131ffffffff,3.0,0.0,0.0,0.0
842a133ffffffff,217.0,37.0,0.0,0.0
842a135ffffffff,2377.0,193.0,22.0,0.0
842a139ffffffff,7.0,5.0,0.0,0.0
842a13dffffffff,187.0,3.0,0.0,0.0
842a141ffffffff,10.0,10.0,0.0,0.0
842a143ffffffff,4.0,4.0,0.0,0.0
842a145ffffffff,15.0,0.0,0.0,0.0
842a147ffffffff,2.0,0.0,0.0,0.0
842a149ffffffff,13.0,3.0,0.0,0.0
842a14bffffffff,7.0,2.0,0.0,0.0
842a14dffffffff,33.0,8.0,0.0,0.0
842a151ffffffff,4.0,0.0,0.0,0.0
842a157ffffffff,5.0,0.0,0.0,0.0
842a15dffffffff,9.0,9.0,0.0,0.0
842a161ffffffff,4.0,0.0,0.0,0.0
842a163ffffffff,43.0,4.0,0.0,0.0
842a169ffffffff,29.0,0.0,0.0,0.0
842a16bffffffff,9.0,0.0,0.0,0.0
842a185ffffffff,14.0,0.0,0.0,0.0
842a187ffffffff,10.0,0.0,0.0,0.0
842a1a1ffffffff,2.0,0.0,0.0,0.0
842a1a9ffffffff,16.0,11.0,0.0,0.0
842a1e7ffffffff,10.0,10.0,0.0,0.0
842a301ffffffff,3.0,2.0,0.0,0.0
842a303ffffffff,9.0,6.0,0.0,0.0
842a305ffffffff,3.0,0.0,0.0,0.0
842a307ffffffff,149.0,25.0,0.0,0.0
842a309ffffffff,10.0,3.0,0.0,0.0
842a30dffffffff,12.0,1.0,0.0,0.0
842a311ffffffff,54.0,8.0,0.0,0.0
842a313ffffffff,16.0,0.0,0.0,0.0
842a315ffffffff,22.0,8.0,0.0,0.0
842a317ffffffff,14.0,13.0,0.0,0.0
842a31dffffffff,3.0,0.0,0.0,0.0
842a327ffffffff,19.0,2.0,0.0,0.0
842a32bffffffff,11.0,7.0,0.0,0.0
842a32dffffffff,71.0,68.0,0.0,0.0
842a331ffffffff,8.0,6.0,0.0,0.0
842a333ffffffff,48.0,2.0,1.0,0.0
842a339ffffffff,54.0,13.0,0.0,0.0
842a33bffffffff,35.0,18.0,0.0,0.0
842a33dffffffff,6.0,2.0,0.0,0.0
842a341ffffffff,10.0,0.0,0.0,0.0
842a347ffffffff,14.0,2.0,0.0,0.0
842a349ffffffff,22.0,6.0,0.0,0.0
842a34dffffffff,32.0,0.0,0.0,0.0
842a35bffffffff,2.0,0.0,0.0,0.0
842a363ffffffff,2.0,0.0,0.0,0.0
842a369ffffffff,2.0,0.0,0.0,0.0
842a36bffffffff,4.0,0.0,0.0,0.0
842a4c1ffffffff,2.0,0.0,0.0,0.0
842a80bffffffff,1.0,0.0,0.0,0.0
842a80dffffffff,3.0,0.0,0.0,0.0
842a821ffffffff,2.0,2.0,0.0,0.0
842a823ffffffff,4.0,4.0,0.0,0.0
842a82bffffffff,6.0,2.0,0.0,0.0
842a82dffffffff,1.0,1.0,0.0,0.0
842a83dffffffff,1.0,0.0,0.0,0.0
842a845ffffffff,3.0,0.0,0.0,0.0
842a847ffffffff,1.0,0.0,0.0,0.0
842a849ffffffff,13.0,0.0,0.0,0.0
842a84bffffffff,4.0,0.0,0.0,0.0
842a85bffffffff,19.0,0.0,19.0,0.0
842a885ffffffff,2.0,0.0,0.0,0.0
842a897ffffffff,2.0,0.0,0.0,0.0
842a89dffffffff,104.0,45.0,0.0,0.0
842a8a7ffffffff,1.0,0.0,1.0,0.0
842a8a9ffffffff,1.0,0.0,0.0,0.0
842a8adffffffff,4.0,0.0,0.0,0.0
842a8b1ffffffff,5.0,1.0,4.0,0.0
842a8c5ffffffff,8.0,2.0,0.0,0.0
842a8c9ffffffff,3.0,1.0,0.0,0.0
842a8e1ffffffff,6.0,0.0,0.0,0.0
842a8e3ffffffff,2.0,0.0,0.0,0.0
842a8e9ffffffff,1.0,0.0,0.0,0.0
842a905ffffffff,1.0,0.0,0.0,0.0
842a907ffffffff,7.0,0.0,3.0,0.0
842a911ffffffff,2.0,2.0,0.0,0.0
842a919ffffffff,1.0,0.0,0.0,0.0
842a923ffffffff,4.0,0.0,0.0,0.0
842a925ffffffff,1.0,0.0,0.0,0.0
842a929ffffffff,1.0,0.0,0.0,0.0
842a933ffffffff,1.0,0.0,0.0,0.0
842a937ffffffff,1.0,0.0,0.0,0.0
842a93bffffffff,1.0,0.0,0.0,0.0
842a943ffffffff,2.0,0.0,0.0,0.0
842a949ffffffff,4.0,2.0,0.0,0.0
842a955ffffffff,2.0,0.0,0.0,0.0
842a957ffffffff,9.0,0.0,0.0,0.0
842a959ffffffff,41.0,0.0,0.0,0.0
842a963ffffffff,1.0,0.0,0.0,0.0
842a991ffffffff,14.0,0.0,14.0,0.0
842a997ffffffff,3.0,3.0,0.0,0.0
842a9c1ffffffff,2.0,2.0,0.0,0.0
842aa03ffffffff,2.0,0.0,0.0,0.0
842aa09ffffffff,1.0,1.0,0.0,0.0
842aa11ffffffff,3.0,0.0,0.0,0.0
842aa13ffffffff,8.0,0.0,0.0,0.0
842aa15ffffffff,2.0,0.0,0.0,0.0
842aa17ffffffff,2.0,0.0,0.0,0.0
842aa19ffffffff,1.0,0.0,0.0,0.0
842aa1dffffffff,11.0,5.0,0.0,0.0
842aa27ffffffff,5.0,0.0,0.0,0.0
842aa31ffffffff,4.0,0.0,0.0,0.0
842aa33ffffffff,9.0,0.0,0.0,0.0
842aa39ffffffff,5.0,0.0,0.0,0.0
842aa43ffffffff,8.0,8.0,0.0,0.0
842aa45ffffffff,1.0,1.0,0.0,0.0
842aa49ffffffff,24.0,15.0,0.0,0.0
842aa4bffffffff,73.0,72.0,0.0,0.0
842aa4dffffffff,62.0,11.0,0.0,0.0
842aa51ffffffff,4.0,4.0,0.0,0.0
842aa53ffffffff,8.0,0.0,0.0,0.0
842aa59ffffffff,11.0,3.0,8.0,0.0
842aa63ffffffff,2.0,2.0,0.0,0.0
842aa67ffffffff,3.0,0.0,0.0,0.0
842aa6bffffffff,2.0,0.0,0.0,0.0
842aa81ffffffff,3.0,0.0,0.0,2.0
842aa83ffffffff,26.0,2.0,4.0,0.0
842aa85ffffffff,30.0,5.0,0.0,0.0
842aa87ffffffff,26.0,3.0,0.0,0.0
842aa89ffffffff,14.0,1.0,1.0,0.0
842aa8dffffffff,28.0,2.0,1.0,0.0
842aa91ffffffff,2.0,0.0,0.0,0.0
842aa95ffffffff,11.0,4.0,0.0,0.0
842aa9bffffffff,2.0,2.0,0.0,0.0
842aa9dffffffff,12.0,0.0,0.0,0.0
842aaa1ffffffff,4.0,3.0,0.0,0.0
842aaa3ffffffff,3.0,0.0,0.0,0.0
842aaa5ffffffff,7.0,4.0,0.0,0.0
842aaa7ffffffff,2.0,2.0,0.0,0.0
842aaa9ffffffff,30.0,0.0,0.0,0.0
842aaabffffffff,25.0,2.0,0.0,0.0
842aaadffffffff,64.0,0.0,0.0,0.0
842aabdffffffff,5.0,2.0,0.0,0.0
842aac1ffffffff,1.0,1.0,0.0,0.0
842aac3ffffffff,22.0,8.0,0.0,0.0
842aac5ffffffff,1.0,0.0,0.0,0.0
842aac7ffffffff,30.0,3.0,0.0,0.0
842aac9ffffffff,1719.0,241.0,0.0,0.0
842aacbffffffff,246.0,11.0,0.0,0.0
842aacdffffffff,7.0,3.0,0.0,0.0
842aad1ffffffff,95.0,26.0,0.0,0.0
842aad3ffffffff,6.0,5.0,0.0,0.0
842aad5ffffffff,74.0,40.0,0.0,0.0
842aad9ffffffff,43.0,7.0,0.0,0.0
842aadbffffffff,34.0,23.0,1.0,0.0
842aaddffffffff,29.0,13.0,0.0,0.0
842aae3ffffffff,19.0,0.0,3.0,0.0
842aae5ffffffff,8.0,2.0,0.0,0.0
842aae9ffffffff,19.0,17.0,0.0,0.0
842aaedffffffff,116.0,100.0,0.0,0.0
842ab03ffffffff,2.0,0.0,0.0,0.0
842ab11ffffffff,9.0,0.0,0.0,0.0
842ab19ffffffff,7.0,2.0,0.0,0.0
842ab1bffffffff,7.0,0.0,0.0,0.0
842ab1dffffffff,1.0,0.0,0.0,0.0
842ab21ffffffff,249.0,5.0,0.0,0.0
842ab25ffffffff,174.0,4.0,0.0,0.0
842ab27ffffffff,100.0,2.0,0.0,0.0
842ab29ffffffff,17.0,1.0,0.0,0.0
842ab2bffffffff,6.0,2.0,0.0,0.0
842ab2dffffffff,229.0,9.0,0.0,0.0
842ab41ffffffff,2.0,0.0,0.0,0.0
842ab47ffffffff,1.0,0.0,0.0,0.0
842ab49ffffffff,41.0,40.0,0.0,0.0
842ab4bffffffff,35.0,9.0,0.0,0.0
842ab51ffffffff,77.0,77.0,0.0,0.0
842ab55ffffffff,226.0,209.0,0.0,0.0
842ab57ffffffff,12.0,0.0,2.0,0.0
842ab5dffffffff,20.0,19.0,0.0,0.0
842ab61ffffffff,13.0,6.0,0.0,0.0
842ab65ffffffff,17.0,2.0,0.0,0.0
842ab67ffffffff,27.0,0.0,0.0,0.0
842ab69ffffffff,2.0,0.0,0.0,0.0
842ab6bffffffff,1.0,0.0,0.0,0.0
842ac69ffffffff,20.0,3.0,0.0,0.0
842ac6dffffffff,41.0,0.0,12.0,0.0
842ad15ffffffff,1.0,1.0,0.0,0.0
842af03ffffffff,1.0,0.0,1.0,0.0
842af09ffffffff,2.0,0.0,0.0,0.0
842af0dffffffff,10.0,1.0,0.0,0.0
842af11ffffffff,1.0,0.0,0.0,0.0
842af15ffffffff,4.0,0.0,4.0,0.0
842af17ffffffff,4.0,0.0,4.0,0.0
842af19ffffffff,1.0,0.0,0.0,0.0
842af1dffffffff,1.0,0.0,0.0,0.0
842af31ffffffff,1.0,0.0,0.0,0.0
842af43ffffffff,7.0,0.0,0.0,0.0
842af4bffffffff,8.0,0.0,0.0,0.0
842af55ffffffff,2.0,0.0,0.0,0.0
842af5dffffffff,2.0,0.0,0.0,0.0
842af63ffffffff,3.0,0.0,0.0,0.0
842af6bffffffff,1.0,0.0,0.0,0.0
842af6dffffffff,1.0,0.0,0.0,0.0
842b005ffffffff,2.0,2.0,0.0,0.0
842b013ffffffff,3.0,0.0,0.0,0.0
842b017ffffffff,1.0,0.0,0.0,0.0
842b063ffffffff,6.0,4.0,0.0,0.0
842b06dffffffff,1.0,0.0,0.0,0.0
842b0a1ffffffff,3.0,0.0,0.0,0.0
842b0a5ffffffff,8.0,0.0,0.0,0.0
842b0a7ffffffff,13.0,0.0,0.0,0.0
842b0c5ffffffff,13.0,5.0,0.0,0.0
842b115ffffffff,2.0,0.0,0.0,0.0
842b121ffffffff,5.0,0.0,0.0,0.0
842b125ffffffff,4.0,0.0,0.0,0.0
842b161ffffffff,7.0,0.0,0.0,0.0
842b165ffffffff,3.0,0.0,0.0,0.0
842b167ffffffff,15.0,0.0,0.0,0.0
842b16bffffffff,3.0,0.0,0.0,0.0
842b187ffffffff,7.0,0.0,0.0,0.0
842b189ffffffff,13.0,13.0,0.0,0.0
842b199ffffffff,5.0,0.0,0.0,0.0
842b1a1ffffffff,5.0,0.0,0.0,0.0
842b1a3ffffffff,27.0,2.0,0.0,0.0
842b1a5ffffffff,1.0,0.0,0.0,0.0
842b1a7ffffffff,1.0,1.0,0.0,0.0
842b1a9ffffffff,2.0,0.0,0.0,0.0
842b1abffffffff,4.0,0.0,0.0,0.0
842b1c9ffffffff,2.0,2.0,0.0,0.0
842b231ffffffff,4.0,0.0,0.0,0.0
842b235ffffffff,2.0,0.0,0.0,0.0
842b23dffffffff,2.0,0.0,0.0,0.0
842b24bffffffff,17.0,0.0,0.0,0.0
842b255ffffffff,70.0,3.0,0.0,0.0
842b257ffffffff,12.0,0.0,0.0,0.0
842b303ffffffff,7.0,0.0,0.0,0.0
842b339ffffffff,4.0,0.0,0.0,0.0
842b33bffffffff,7.0,0.0,0.0,0.0
842b801ffffffff,2.0,0.0,0.0,0.0
842b811ffffffff,3.0,2.0,0.0,0.0
842b813ffffffff,4.0,0.0,0.0,0.0
842b815ffffffff,109.0,15.0,0.0,0.0
842b81bffffffff,15.0,2.0,0.0,0.0
842b81dffffffff,2.0,0.0,0.0,0.0
842b831ffffffff,11.0,4.0,0.0,0.0
842b839ffffffff,5.0,0.0,0.0,0.0
842b83bffffffff,82.0,49.0,0.0,0.0
842b83dffffffff,2.0,0.0,0.0,0.0
842b853ffffffff,14.0,0.0,0.0,0.0
842b857ffffffff,17.0,0.0,0.0,0.0
842b85bffffffff,8.0,0.0,0.0,0.0
842b883ffffffff,75.0,0.0,0.0,0.0
842b889ffffffff,3.0,0.0,0.0,0.0
842b88bffffffff,2.0,0.0,0.0,0.0
842b88dffffffff,2.0,0.0,0.0,0.0
842b891ffffffff,121.0,0.0,0.0,0.0
842b893ffffffff,62.0,0.0,0.0,0.0
842b895ffffffff,38.0,0.0,0.0,0.0
842b897ffffffff,14.0,0.0,0.0,0.0
842b899ffffffff,21.0,0.0,0.0,0.0
842b89bffffffff,59.0,15.0,0.0,0.0
842b89dffffffff,4.0,0.0,0.0,0.0
842b8a1ffffffff,9.0,2.0,0.0,0.0
842b8a3ffffffff,10.0,10.0,0.0,0.0
842b8a7ffffffff,12.0,6.0,0.0,0.0
842b8b1ffffffff,4.0,0.0,0.0,0.0
842b8b3ffffffff,2.0,0.0,0.0,0.0
842b8b7ffffffff,4.0,4.0,0.0,0.0
842b8b9ffffffff,15.0,2.0,0.0,0.0
842b8bbffffffff,1.0,0.0,0.0,0.0
842b8bdffffffff,3.0,2.0,0.0,0.0
842b8c3ffffffff,4.0,0.0,0.0,0.0
842b8c9ffffffff,9.0,0.0,0.0,0.0
842b8cbffffffff,10.0,0.0,0.0,0.0
842b8d1ffffffff,43.0,13.0,0.0,0.0
842b8d3ffffffff,7.0,0.0,0.0,0.0
842b8d5ffffffff,55.0,0.0,0.0,0.0
842b8d7ffffffff,12.0,0.0,0.0,0.0
842b8dbffffffff,4.0,0.0,0.0,0.0
842b8ddffffffff,33.0,2.0,0.0,0.0
842b8e1ffffffff,1.0,0.0,0.0,0.0
842b8e5ffffffff,15.0,0.0,0.0,0.0
842b8e7ffffffff,6.0,3.0,0.0,0.0
842b911ffffffff,2.0,0.0,0.0,0.0
842b93dffffffff,4.0,0.0,0.0,0.0
842b941ffffffff,1.0,0.0,0.0,0.0
842b94bffffffff,2.0,0.0,0.0,0.0
842b955ffffffff,2.0,0.0,0.0,0.0
842b95dffffffff,13.0,0.0,0.0,0.0
842b983ffffffff,5.0,0.0,0.0,0.0
842b98bffffffff,2.0,0.0,0.0,0.0
842b991ffffffff,4.0,4.0,0.0,0.0
842b993ffffffff,3.0,3.0,0.0,0.0
842b997ffffffff,34.0,0.0,0.0,0.0
842b9a1ffffffff,2.0,0.0,0.0,0.0
842b9a3ffffffff,2.0,2.0,0.0,0.0
842b9a7ffffffff,23.0,12.0,0.0,0.0
842b9a9ffffffff,8.0,0.0,0.0,0.0
842b9abffffffff,4.0,4.0,0.0,0.0
842b9adffffffff,2.0,0.0,0.0,0.0
842b9b3ffffffff,20.0,9.0,0.0,0.0
842b9b5ffffffff,17.0,4.0,0.0,0.0
842b9b7ffffffff,1.0,0.0,0.0,0.0
842b9b9ffffffff,1.0,0.0,0.0,0.0
842b9bdffffffff,6.0,2.0,0.0,0.0
842b9c3ffffffff,2.0,0.0,0.0,0.0
842b9c5ffffffff,7.0,0.0,0.0,0.0
842b9c7ffffffff,5.0,2.0,0.0,0.0
842b9d3ffffffff,8.0,0.0,0.0,0.0
842b9d5ffffffff,2.0,0.0,0.0,0.0
842b9dbffffffff,2.0,1.0,0.0,0.0
842b9e3ffffffff,16.0,0.0,0.0,0.0
842b9e7ffffffff,2.0,0.0,0.0,0.0
842ba0bffffffff,6.0,0.0,0.0,0.0
842ba55ffffffff,2.0,0.0,0.0,0.0
842ba57ffffffff,2.0,0.0,0.0,0.0
842ba83ffffffff,6.0,2.0,0.0,0.0
842ba85ffffffff,69.0,24.0,0.0,0.0
842ba87ffffffff,38.0,0.0,0.0,0.0
842ba89ffffffff,5.0,0.0,0.0,0.0
842ba8bffffffff,2.0,0.0,0.0,0.0
842ba8dffffffff,1.0,0.0,0.0,0.0
842ba93ffffffff,17.0,0.0,17.0,0.0
842ba95ffffffff,2.0,2.0,0.0,0.0
842baa1ffffffff,3.0,0.0,0.0,0.0
842baa3ffffffff,154.0,0.0,0.0,0.0
842baa5ffffffff,31.0,0.0,0.0,0.0
842baa7ffffffff,71.0,3.0,0.0,0.0
842baabffffffff,10.0,0.0,0.0,0.0
842baadffffffff,17.0,0.0,0.0,0.0
842bab3ffffffff,5.0,5.0,0.0,0.0
842bab5ffffffff,3.0,0.0,0.0,0.0
842bab7ffffffff,20.0,20.0,0.0,0.0
842bab9ffffffff,2.0,2.0,0.0,0.0
842babdffffffff,5.0,0.0,0.0,0.0
842bac1ffffffff,2.0,0.0,0.0,0.0
842bac5ffffffff,28.0,0.0,0.0,0.0
842bac7ffffffff,6.0,0.0,0.0,0.0
842bacdffffffff,1.0,0.0,0.0,0.0
842bae1ffffffff,10.0,0.0,0.0,0.0
842bae3ffffffff,2.0,0.0,0.0,0.0
842bae7ffffffff,46.0,0.0,0.0,0.0
842bae9ffffffff,1.0,0.0,0.0,0.0
842bb03ffffffff,5.0,0.0,0.0,0.0
842bb35ffffffff,1.0,0.0,0.0,0.0
842bb37ffffffff,3.0,0.0,0.0,0.0
8434261ffffffff,2.0,0.0,0.0,0.0
843434dffffffff,4.0,0.0,0.0,0.0
84351b5ffffffff,137.0,0.0,0.0,0.0
8435a8dffffffff,4.0,0.0,0.0,0.0
8435a93ffffffff,2.0,0.0,0.0,0.0
8435ae3ffffffff,16.0,0.0,0.0,0.0
8444123ffffffff,27.0,2.0,25.0,0.0
8444125ffffffff,17.0,3.0,1.0,2.0
8444127ffffffff,2.0,0.0,1.0,0.0
844412dffffffff,3.0,1.0,1.0,1.0
8444131ffffffff,49.0,5.0,44.0,0.0
8444133ffffffff,10.0,7.0,0.0,0.0
8444135ffffffff,16.0,3.0,7.0,0.0
8444137ffffffff,11.0,1.0,10.0,0.0
844413dffffffff,36.0,0.0,33.0,3.0
844415dffffffff,2.0,0.0,0.0,2.0
8444161ffffffff,5.0,0.0,4.0,1.0
8444165ffffffff,4.0,0.0,0.0,0.0
844416bffffffff,3.0,0.0,1.0,2.0
84441a3ffffffff,15.0,2.0,13.0,0.0
84441a7ffffffff,2.0,0.0,2.0,0.0
84441a9ffffffff,3.0,0.0,0.0,0.0
84441abffffffff,4.0,0.0,0.0,0.0
84441adffffffff,3.0,2.0,0.0,1.0
84441b7ffffffff,2.0,0.0,2.0,0.0
84441e3ffffffff,3.0,2.0,0.0,0.0
84441e5ffffffff,48.0,0.0,48.0,0.0
84441e7ffffffff,37.0,2.0,29.0,0.0
84441edffffffff,2.0,0.0,0.0,0.0
8444325ffffffff,2.0,0.0,0.0,2.0
8444401ffffffff,15.0,0.0,0.0,0.0
8444409ffffffff,15.0,0.0,0.0,0.0
844440bffffffff,6.0,0.0,0.0,0.0
844440dffffffff,14.0,2.0,0.0,0.0
8444415ffffffff,2.0,0.0,0.0,0.0
844442dffffffff,3.0,3.0,0.0,0.0
8444457ffffffff,4.0,4.0,0.0,0.0
8444459ffffffff,10.0,5.0,0.0,0.0
844445dffffffff,2.0,0.0,0.0,0.0
8444461ffffffff,8.0,0.0,0.0,0.0
8444463ffffffff,17.0,0.0,0.0,0.0
8444465ffffffff,11.0,0.0,1.0,0.0
8444467ffffffff,2.0,2.0,0.0,0.0
8444499ffffffff,2.0,1.0,0.0,0.0
84444a5ffffffff,5.0,0.0,0.0,0.0
84444a7ffffffff,2.0,2.0,0.0,0.0
84444c1ffffffff,1.0,0.0,0.0,0.0
84444c9ffffffff,1.0,1.0,0.0,0.0
84444cdffffffff,2.0,0.0,0.0,0.0
84444d5ffffffff,16.0,0.0,0.0,0.0
84444ebffffffff,2.0,2.0,0.0,0.0
84444edffffffff,4.0,0.0,0.0,0.0
8444509ffffffff,2.0,2.0,0.0,0.0
844450dffffffff,8.0,0.0,3.0,0.0
8444555ffffffff,9.0,2.0,0.0,0.0
844455bffffffff,2.0,2.0,0.0,0.0
8444563ffffffff,21.0,3.0,12.0,0.0
8444567ffffffff,2.0,2.0,0.0,0.0
84445b7ffffffff,1.0,1.0,0.0,0.0
84445c1ffffffff,1.0,0.0,0.0,0.0
8444633ffffffff,6.0,0.0,0.0,0.0
8444681ffffffff,2.0,0.0,0.0,0.0
844469bffffffff,2.0,0.0,0.0,0.0
84446c3ffffffff,2.0,0.0,0.0,0.0
84446c5ffffffff,7.0,4.0,2.0,0.0
84446c9ffffffff,5.0,5.0,0.0,0.0
84446cdffffffff,7.0,4.0,1.0,0.0
84446dbffffffff,3.0,0.0,0.0,0.0
84446ebffffffff,1.0,1.0,0.0,0.0
84446edffffffff,2.0,0.0,0.0,0.0
8444717ffffffff,2.0,0.0,0.0,0.0
8444733ffffffff,1.0,0.0,0.0,0.0
844473bffffffff,3.0,0.0,3.0,0.0
844480dffffffff,1.0,0.0,0.0,0.0
844484bffffffff,2.0,0.0,0.0,0.0
8444a11ffffffff,7.0,0.0,6.0,0.0
8444a13ffffffff,8.0,0.0,8.0,0.0
8444a17ffffffff,4.0,0.0,4.0,0.0
8444a19ffffffff,3.0,0.0,1.0,2.0
8444a1bffffffff,3.0,1.0,0.0,0.0
8444a27ffffffff,3.0,0.0,0.0,0.0
8444a37ffffffff,1.0,0.0,0.0,0.0
8444a39ffffffff,4.0,0.0,0.0,0.0
8444a53ffffffff,7.0,3.0,1.0,1.0
8444a81ffffffff,4.0,0.0,4.0,0.0
8444a83ffffffff,2.0,0.0,1.0,0.0
8444a8bffffffff,7.0,7.0,0.0,0.0
8444a8dffffffff,4.0,0.0,4.0,0.0
8444a91ffffffff,6.0,6.0,0.0,0.0
8444a93ffffffff,16.0,16.0,0.0,0.0
8444a95ffffffff,9.0,5.0,0.0,0.0
8444a99ffffffff,2.0,2.0,0.0,0.0
8444a9dffffffff,41.0,41.0,0.0,0.0
8444abbffffffff,6.0,0.0,5.0,0.0
8444ac1ffffffff,4.0,0.0,3.0,0.0
8444ac5ffffffff,82.0,0.0,79.0,0.0
8444ac9ffffffff,76.0,5.0,60.0,0.0
8444acbffffffff,1.0,0.0,1.0,0.0
8444acdffffffff,10.0,0.0,10.0,0.0
8444addffffffff,1.0,1.0,0.0,0.0
8444ae9ffffffff,25.0,0.0,25.0,0.0
8444aebffffffff,2.0,0.0,2.0,0.0
8444b13ffffffff,1.0,0.0,0.0,0.0
8444c13ffffffff,8.0,0.0,2.0,0.0
8444c19ffffffff,2.0,0.0,0.0,0.0
8444c37ffffffff,1.0,1.0,0.0,0.0
8444c39ffffffff,6.0,0.0,0.0,0.0
8444c4dffffffff,4.0,0.0,1.0,0.0
8444c83ffffffff,1.0,1.0,0.0,0.0
8444c85ffffffff,7.0,7.0,0.0,0.0
8444c87ffffffff,16.0,15.0,0.0,0.0
8444c89ffffffff,16.0,14.0,0.0,0.0
8444c8bffffffff,10.0,10.0,0.0,0.0
8444c8dffffffff,3.0,3.0,0.0,0.0
8444c97ffffffff,2.0,0.0,0.0,0.0
8444c99ffffffff,8.0,0.0,0.0,0.0
8444c9dffffffff,4.0,2.0,0.0,0.0
8444ca1ffffffff,2.0,2.0,0.0,0.0
8444ca3ffffffff,34.0,29.0,0.0,0.0
8444ca7ffffffff,22.0,16.0,0.0,0.0
8444cabffffffff,94.0,90.0,0.0,0.0
8444cb3ffffffff,2.0,2.0,0.0,0.0
8444cbdffffffff,29.0,29.0,0.0,0.0
8444cc1ffffffff,2.0,0.0,2.0,0.0
8444ccdffffffff,3.0,0.0,2.0,0.0
8444cd1ffffffff,16.0,12.0,0.0,0.0
8444cd3ffffffff,3.0,3.0,0.0,0.0
8444cd5ffffffff,10.0,10.0,0.0,0.0
8444cdbffffffff,2.0,2.0,0.0,0.0
8444cddffffffff,3.0,3.0,0.0,0.0
8444ce9ffffffff,2.0,0.0,2.0,0.0
8444d01ffffffff,2.0,0.0,0.0,0.0
8444d07ffffffff,1.0,0.0,0.0,0.0
8444d09ffffffff,1.0,0.0,0.0,0.0
8444d0bffffffff,1.0,0.0,0.0,0.0
8444d23ffffffff,2.0,0.0,2.0,0.0
8444d2bffffffff,4.0,0.0,3.0,0.0
8444d37ffffffff,9.0,0.0,9.0,0.0
8444d3bffffffff,2.0,0.0,0.0,0.0
8444d43ffffffff,3.0,0.0,0.0,0.0
8444d51ffffffff,1.0,0.0,1.0,0.0
8444d55ffffffff,3.0,3.0,0.0,0.0
8444d5dffffffff,5.0,1.0,0.0,3.0
8444d69ffffffff,2.0,0.0,0.0,0.0
8444d97ffffffff,31.0,0.0,31.0,0.0
8444d99ffffffff,2.0,0.0,0.0,0.0
8444da1ffffffff,8.0,3.0,0.0,0.0
