cell_id,Monticola solitarius,Monticola solitarius solitarius/longirostris,Monticola solitarius pandoo,Monticola solitarius philippensis,Monticola solitarius madoci,Monticola solitarius pandoo x philippensis
832ccbfffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832cd5fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
832cd8fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832cddfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832cf0fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832cf3fffffffff,51.0,5.0,0.0,0.0,0.0,0.0
832d00fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832d02fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
832d04fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832d06fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832d10fffffffff,28.0,1.0,0.0,0.0,0.0,0.0
832d12fffffffff,155.0,6.0,0.0,0.0,0.0,0.0
832d13fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
832d16fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832d18fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832d1afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832d1bfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832d1efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832d30fffffffff,29.0,2.0,0.0,0.0,0.0,0.0
832d31fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
832d32fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832d33fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
832d34fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832d36fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832d81fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832d84fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832da0fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832da1fffffffff,26.0,0.0,0.0,0.0,0.0,0.0
832da2fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
832da4fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832da5fffffffff,26.0,2.0,0.0,0.0,0.0,0.0
832da6fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
832da8fffffffff,37.0,0.0,0.0,0.0,0.0,0.0
832da9fffffffff,24.0,8.0,0.0,0.0,0.0,0.0
832dacfffffffff,68.0,0.0,0.0,0.0,0.0,0.0
832daefffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832db0fffffffff,297.0,15.0,0.0,0.0,0.0,0.0
832db1fffffffff,291.0,21.0,0.0,0.0,0.0,0.0
832db2fffffffff,316.0,28.0,0.0,0.0,0.0,0.0
832db3fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
832db6fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
832e0afffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832e0cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832e0dfffffffff,106.0,0.0,0.0,10.0,0.0,0.0
832e0efffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832e12fffffffff,3.0,0.0,0.0,3.0,0.0,0.0
832e19fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832e29fffffffff,5.0,0.0,0.0,1.0,0.0,0.0
832e2bfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832e2dfffffffff,33.0,0.0,0.0,23.0,0.0,0.0
832e44fffffffff,33.0,0.0,0.0,10.0,0.0,0.0
832e46fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832e49fffffffff,2.0,0.0,0.0,1.0,0.0,0.0
832e60fffffffff,36.0,0.0,0.0,0.0,0.0,0.0
832e61fffffffff,272.0,0.0,0.0,5.0,0.0,0.0
832e62fffffffff,1.0,0.0,0.0,1.0,0.0,0.0
832e63fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832e66fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832e68fffffffff,122.0,0.0,0.0,0.0,0.0,0.0
832e69fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
832e6afffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832e6bfffffffff,26.0,0.0,0.0,2.0,0.0,0.0
832e6cfffffffff,13.0,0.0,0.0,0.0,0.0,0.0
832e6dfffffffff,10.0,0.0,0.0,0.0,0.0,0.0
832e6efffffffff,5.0,0.0,0.0,1.0,0.0,0.0
832e70fffffffff,4.0,0.0,0.0,2.0,0.0,0.0
832e71fffffffff,6.0,0.0,0.0,2.0,0.0,0.0
832e72fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
832e75fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832eacfffffffff,13.0,0.0,0.0,5.0,0.0,0.0
832ef4fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832ef5fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832f43fffffffff,36.0,0.0,0.0,15.0,0.0,0.0
832f58fffffffff,23.0,0.0,0.0,7.0,0.0,0.0
832f59fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832f5afffffffff,153.0,0.0,0.0,30.0,0.0,0.0
832f5bfffffffff,79.0,0.0,0.0,21.0,0.0,0.0
832f5dfffffffff,58.0,0.0,0.0,15.0,0.0,0.0
833006fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
833010fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
833015fffffffff,2.0,0.0,0.0,2.0,0.0,0.0
833019fffffffff,45.0,0.0,0.0,2.0,0.0,0.0
83302bfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
833030fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
833032fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
833034fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
833036fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
833083fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
83308efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
833098fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
833099fffffffff,2.0,0.0,0.0,2.0,0.0,0.0
83309afffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83309bfffffffff,120.0,0.0,0.0,35.0,0.0,0.0
83309dfffffffff,27.0,0.0,0.0,6.0,0.0,0.0
8330a1fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8330acfffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8330c1fffffffff,23.0,0.0,0.0,10.0,0.0,0.0
8330c2fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8330c3fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8330c4fffffffff,25.0,0.0,0.0,7.0,0.0,0.0
8330c6fffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8330ccfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8330cefffffffff,5.0,0.0,0.0,4.0,0.0,0.0
8330d0fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8330d1fffffffff,60.0,0.0,0.0,0.0,0.0,0.0
8330d3fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8330d4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8330d5fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8330d8fffffffff,9.0,0.0,0.0,1.0,0.0,0.0
8330d9fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8330dbfffffffff,3.0,0.0,0.0,2.0,0.0,0.0
8330ddfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8330e2fffffffff,100.0,0.0,0.0,8.0,0.0,0.0
8330e4fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8330e8fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8330eafffffffff,11.0,0.0,0.0,7.0,0.0,0.0
8330ecfffffffff,22.0,0.0,0.0,1.0,0.0,0.0
8330f3fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
833159fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83316cfffffffff,18.0,0.0,0.0,0.0,0.0,0.0
83316efffffffff,4.0,0.0,0.0,1.0,0.0,0.0
833181fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
833185fffffffff,22.0,0.0,0.0,0.0,0.0,0.0
83318dfffffffff,42.0,0.0,0.0,0.0,0.0,0.0
8331a8fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8331aafffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8331abfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
833802fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
833816fffffffff,14.0,2.0,0.0,0.0,0.0,0.0
833820fffffffff,51.0,0.0,0.0,0.0,0.0,0.0
833824fffffffff,116.0,0.0,0.0,0.0,0.0,0.0
833825fffffffff,194.0,0.0,0.0,0.0,0.0,0.0
833826fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
833830fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
833832fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
833834fffffffff,22.0,0.0,0.0,0.0,0.0,0.0
833835fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
833836fffffffff,3.0,2.0,0.0,0.0,0.0,0.0
833840fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
833842fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
833843fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
833845fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83384dfffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83384efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
833862fffffffff,29.0,0.0,0.0,0.0,0.0,0.0
833863fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
833868fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
833869fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
83386afffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83386efffffffff,3.0,0.0,0.0,0.0,0.0,0.0
833870fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
833875fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8338a4fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8338dbfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
833900fffffffff,1285.0,0.0,0.0,0.0,0.0,0.0
833901fffffffff,1176.0,0.0,0.0,0.0,0.0,0.0
833902fffffffff,97.0,0.0,0.0,0.0,0.0,0.0
833903fffffffff,679.0,0.0,0.0,0.0,0.0,0.0
833904fffffffff,257.0,0.0,0.0,0.0,0.0,0.0
833905fffffffff,356.0,0.0,0.0,0.0,0.0,0.0
833906fffffffff,255.0,0.0,0.0,0.0,0.0,0.0
833908fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
833909fffffffff,28.0,0.0,0.0,0.0,0.0,0.0
83390afffffffff,236.0,0.0,0.0,0.0,0.0,0.0
83390bfffffffff,69.0,0.0,0.0,0.0,0.0,0.0
83390cfffffffff,307.0,0.0,0.0,0.0,0.0,0.0
83390dfffffffff,90.0,0.0,0.0,0.0,0.0,0.0
83390efffffffff,89.0,0.0,0.0,0.0,0.0,0.0
833910fffffffff,1141.0,0.0,0.0,0.0,0.0,0.0
833911fffffffff,708.0,0.0,0.0,0.0,0.0,0.0
833915fffffffff,352.0,0.0,0.0,0.0,0.0,0.0
833918fffffffff,1505.0,0.0,0.0,0.0,0.0,0.0
833919fffffffff,448.0,0.0,0.0,0.0,0.0,0.0
83391afffffffff,687.0,0.0,0.0,0.0,0.0,0.0
83391cfffffffff,71.0,0.0,0.0,0.0,0.0,0.0
83391dfffffffff,33.0,0.0,0.0,0.0,0.0,0.0
83391efffffffff,31.0,0.0,0.0,0.0,0.0,0.0
833920fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
833921fffffffff,40.0,0.0,0.0,0.0,0.0,0.0
833922fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
833923fffffffff,454.0,0.0,0.0,0.0,0.0,0.0
833928fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
833929fffffffff,195.0,0.0,0.0,0.0,0.0,0.0
83392afffffffff,183.0,0.0,0.0,0.0,0.0,0.0
83392bfffffffff,405.0,0.0,0.0,0.0,0.0,0.0
83392cfffffffff,12.0,0.0,0.0,0.0,0.0,0.0
83392dfffffffff,27.0,0.0,0.0,0.0,0.0,0.0
83392efffffffff,323.0,0.0,0.0,0.0,0.0,0.0
833931fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
833933fffffffff,41.0,0.0,0.0,0.0,0.0,0.0
833942fffffffff,121.0,0.0,0.0,0.0,0.0,0.0
833943fffffffff,290.0,0.0,0.0,0.0,0.0,0.0
833944fffffffff,454.0,0.0,0.0,0.0,0.0,0.0
833945fffffffff,61.0,0.0,0.0,0.0,0.0,0.0
833946fffffffff,22.0,0.0,0.0,0.0,0.0,0.0
833949fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
833950fffffffff,28.0,0.0,0.0,0.0,0.0,0.0
833951fffffffff,28.0,0.0,0.0,0.0,0.0,0.0
833954fffffffff,295.0,0.0,0.0,0.0,0.0,0.0
833956fffffffff,197.0,0.0,0.0,0.0,0.0,0.0
83395cfffffffff,175.0,0.0,0.0,0.0,0.0,0.0
83395dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
833960fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
833961fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
833962fffffffff,28.0,0.0,0.0,0.0,0.0,0.0
833963fffffffff,34.0,0.0,0.0,0.0,0.0,0.0
833968fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
833969fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83396cfffffffff,109.0,1.0,0.0,0.0,0.0,0.0
83396dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
833970fffffffff,148.0,0.0,0.0,0.0,0.0,0.0
833971fffffffff,377.0,0.0,0.0,0.0,0.0,0.0
833972fffffffff,30.0,0.0,0.0,0.0,0.0,0.0
833973fffffffff,100.0,0.0,0.0,0.0,0.0,0.0
833974fffffffff,272.0,0.0,0.0,0.0,0.0,0.0
833975fffffffff,276.0,0.0,0.0,0.0,0.0,0.0
833976fffffffff,185.0,0.0,0.0,0.0,0.0,0.0
833980fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
833982fffffffff,31.0,3.0,0.0,0.0,0.0,0.0
833983fffffffff,209.0,9.0,0.0,0.0,0.0,0.0
833988fffffffff,214.0,9.0,0.0,0.0,0.0,0.0
833989fffffffff,29.0,4.0,0.0,0.0,0.0,0.0
83398afffffffff,14.0,0.0,0.0,0.0,0.0,0.0
83398bfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83398cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83398dfffffffff,26.0,0.0,0.0,0.0,0.0,0.0
83398efffffffff,91.0,8.0,0.0,0.0,0.0,0.0
833991fffffffff,38.0,2.0,0.0,0.0,0.0,0.0
833993fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
833998fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
833999fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83399cfffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83399dfffffffff,13.0,2.0,0.0,0.0,0.0,0.0
83399efffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8339a9fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
833c02fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
833c03fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
833c06fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
833c0afffffffff,94.0,0.0,0.0,0.0,0.0,0.0
833c0bfffffffff,60.0,0.0,0.0,0.0,0.0,0.0
833c15fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
833c19fffffffff,201.0,0.0,0.0,0.0,0.0,0.0
833c1cfffffffff,11.0,0.0,0.0,0.0,0.0,0.0
833c1dfffffffff,81.0,0.0,0.0,0.0,0.0,0.0
833c31fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
833c33fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
833c34fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
833c4afffffffff,1.0,0.0,0.0,0.0,0.0,0.0
833c52fffffffff,122.0,0.0,0.0,0.0,0.0,0.0
833c53fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
833c58fffffffff,180.0,0.0,0.0,0.0,0.0,0.0
833c59fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
833c5afffffffff,5.0,0.0,0.0,0.0,0.0,0.0
833c5bfffffffff,39.0,0.0,0.0,0.0,0.0,0.0
833c5cfffffffff,13.0,0.0,7.0,0.0,0.0,0.0
833c5efffffffff,8.0,0.0,0.0,0.0,0.0,0.0
833c72fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
833c80fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
833c83fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
833c89fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
833c8cfffffffff,10.0,0.0,0.0,0.0,0.0,0.0
833c8efffffffff,38.0,0.0,0.0,0.0,0.0,0.0
833c90fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
833c92fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
833c93fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
833c94fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
833c95fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
833c96fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
833c9dfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
833ca2fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
833ca3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
833ca4fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
833ca5fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
833ca8fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
833cabfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
833cacfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
833cb0fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
833cb1fffffffff,29.0,0.0,0.0,0.0,0.0,0.0
833cb3fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
833cb4fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
833cb5fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
833cb6fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
833cc0fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
833cc1fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
833cc2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
833cc3fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
833cc4fffffffff,24.0,0.0,0.0,0.0,0.0,0.0
833cc5fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
833cc6fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
833cc8fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
833ccbfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
833cccfffffffff,6.0,0.0,0.0,0.0,0.0,0.0
