cell_id,Pelecanus occidentalis,Pelecanus occidentalis carolinensis,Pelecanus occidentalis californicus,Pelecanus occidentalis occidentalis/murphyi,Pelecanus occidentalis urinator
8426e19ffffffff,2.0,0.0,0.0,0.0,0.0
8426e21ffffffff,1.0,0.0,0.0,0.0,0.0
8426e23ffffffff,6.0,2.0,0.0,0.0,0.0
8426e2dffffffff,2.0,0.0,0.0,0.0,0.0
8426e43ffffffff,26.0,0.0,0.0,0.0,0.0
8426e59ffffffff,2.0,0.0,0.0,0.0,0.0
8426ee3ffffffff,6.0,0.0,0.0,0.0,0.0
8426f25ffffffff,36.0,0.0,0.0,0.0,0.0
8426f51ffffffff,6.0,0.0,0.0,0.0,0.0
8428023ffffffff,4.0,0.0,1.0,0.0,0.0
842802bffffffff,13.0,0.0,5.0,0.0,0.0
8428035ffffffff,2.0,0.0,1.0,0.0,0.0
8428063ffffffff,3.0,0.0,1.0,0.0,0.0
8428069ffffffff,6.0,0.0,1.0,0.0,0.0
842806bffffffff,7.0,0.0,3.0,0.0,0.0
842810dffffffff,1.0,0.0,0.0,0.0,0.0
8428159ffffffff,2.0,0.0,0.0,0.0,0.0
8428183ffffffff,2.0,0.0,0.0,0.0,0.0
8428195ffffffff,11.0,0.0,0.0,0.0,0.0
842819dffffffff,2.0,0.0,0.0,0.0,0.0
84281bbffffffff,2.0,0.0,2.0,0.0,0.0
84281c3ffffffff,6.0,0.0,0.0,0.0,0.0
84281cbffffffff,13.0,0.0,2.0,0.0,0.0
84281d5ffffffff,2.0,0.0,2.0,0.0,0.0
84281e5ffffffff,6.0,0.0,0.0,0.0,0.0
8428301ffffffff,21.0,0.0,0.0,0.0,0.0
8428305ffffffff,2.0,0.0,0.0,0.0,0.0
8428309ffffffff,263.0,0.0,29.0,0.0,0.0
842830bffffffff,18.0,0.0,3.0,0.0,0.0
842830dffffffff,3.0,0.0,0.0,0.0,0.0
8428311ffffffff,1.0,0.0,1.0,0.0,0.0
8428313ffffffff,8.0,0.0,1.0,0.0,0.0
842832bffffffff,23.0,0.0,1.0,0.0,0.0
8428331ffffffff,2.0,0.0,0.0,0.0,0.0
8428341ffffffff,35.0,0.0,10.0,0.0,0.0
8428343ffffffff,453.0,0.0,266.0,0.0,0.0
8428347ffffffff,169.0,0.0,3.0,0.0,0.0
8428349ffffffff,144.0,0.0,27.0,0.0,0.0
842834dffffffff,473.0,0.0,100.0,0.0,0.0
8428355ffffffff,593.0,0.0,497.0,0.0,0.0
8428357ffffffff,2.0,0.0,0.0,0.0,0.0
8428363ffffffff,7.0,0.0,2.0,0.0,0.0
842836bffffffff,4.0,0.0,0.0,0.0,0.0
842836dffffffff,2.0,0.0,0.0,0.0,0.0
84288dbffffffff,2.0,0.0,0.0,0.0,0.0
84289dbffffffff,6.0,0.0,0.0,0.0,0.0
8428a99ffffffff,3.0,0.0,0.0,0.0,0.0
8428b69ffffffff,30.0,0.0,0.0,0.0,0.0
8428b6dffffffff,2.0,0.0,0.0,0.0,0.0
8428c25ffffffff,6.0,0.0,0.0,0.0,0.0
8428c27ffffffff,1.0,0.0,0.0,0.0,0.0
8428c29ffffffff,4.0,0.0,4.0,0.0,0.0
8428c2bffffffff,9.0,0.0,7.0,0.0,0.0
8428c61ffffffff,140.0,0.0,7.0,0.0,0.0
8428c63ffffffff,2.0,0.0,0.0,0.0,0.0
8428c69ffffffff,1.0,0.0,0.0,0.0,0.0
8428c6dffffffff,1.0,0.0,1.0,0.0,0.0
8428d0bffffffff,5.0,0.0,0.0,0.0,0.0
8428d11ffffffff,32.0,0.0,0.0,0.0,0.0
8428d15ffffffff,4.0,0.0,0.0,0.0,0.0
8428d17ffffffff,4.0,0.0,0.0,0.0,0.0
8428d1bffffffff,77.0,0.0,3.0,0.0,0.0
8428d1dffffffff,2.0,0.0,0.0,0.0,0.0
8428d51ffffffff,8.0,0.0,0.0,0.0,0.0
8428d55ffffffff,157.0,0.0,0.0,0.0,0.0
8428d57ffffffff,19.0,0.0,0.0,0.0,0.0
8428d59ffffffff,31.0,0.0,0.0,0.0,0.0
8428d5bffffffff,6.0,0.0,0.0,0.0,0.0
8428d5dffffffff,107.0,0.0,0.0,0.0,0.0
8428d69ffffffff,2.0,0.0,0.0,0.0,0.0
8428d95ffffffff,1.0,0.0,0.0,0.0,0.0
8428dd1ffffffff,4.0,0.0,0.0,0.0,0.0
8428dddffffffff,2.0,0.0,0.0,0.0,0.0
8428de9ffffffff,100.0,0.0,2.0,0.0,0.0
8428e65ffffffff,2.0,0.0,0.0,0.0,0.0
8428f01ffffffff,10.0,0.0,0.0,0.0,0.0
8428f03ffffffff,2.0,0.0,0.0,0.0,0.0
8428f07ffffffff,1.0,0.0,0.0,0.0,0.0
8428f11ffffffff,2.0,0.0,0.0,0.0,0.0
8428f15ffffffff,2.0,0.0,0.0,0.0,0.0
8428f17ffffffff,8.0,0.0,0.0,0.0,0.0
8428f19ffffffff,1.0,0.0,0.0,0.0,0.0
8428f37ffffffff,5.0,0.0,0.0,0.0,0.0
8428f39ffffffff,2.0,0.0,0.0,0.0,0.0
8428f4bffffffff,1.0,0.0,0.0,0.0,0.0
8428f51ffffffff,3.0,0.0,0.0,0.0,0.0
8428f59ffffffff,2.0,0.0,0.0,0.0,0.0
8428f67ffffffff,5.0,0.0,0.0,0.0,0.0
8429121ffffffff,13.0,0.0,4.0,0.0,0.0
8429123ffffffff,2.0,0.0,0.0,0.0,0.0
8429125ffffffff,8.0,0.0,1.0,0.0,0.0
8429127ffffffff,50.0,0.0,7.0,0.0,0.0
842912dffffffff,2.0,0.0,1.0,0.0,0.0
8429135ffffffff,5.0,0.0,0.0,0.0,0.0
8429137ffffffff,9.0,0.0,1.0,0.0,0.0
842913dffffffff,1.0,0.0,0.0,0.0,0.0
84291a5ffffffff,15.0,0.0,15.0,0.0,0.0
84291a7ffffffff,58.0,0.0,23.0,0.0,0.0
8429859ffffffff,3.0,0.0,0.0,0.0,0.0
8429861ffffffff,9.0,0.0,0.0,0.0,0.0
842986bffffffff,10.0,0.0,0.0,0.0,0.0
84298c9ffffffff,2.0,0.0,0.0,0.0,0.0
8429989ffffffff,4.0,0.0,0.0,0.0,0.0
8429a01ffffffff,11.0,0.0,4.0,0.0,0.0
8429a09ffffffff,71.0,0.0,4.0,0.0,0.0
8429a0bffffffff,25.0,0.0,3.0,0.0,0.0
8429a0dffffffff,67.0,0.0,2.0,0.0,0.0
8429a11ffffffff,1.0,0.0,0.0,0.0,0.0
8429a19ffffffff,26.0,0.0,0.0,0.0,0.0
8429a1dffffffff,40.0,0.0,0.0,0.0,0.0
8429a41ffffffff,476.0,0.0,436.0,0.0,0.0
8429a43ffffffff,40.0,0.0,36.0,0.0,0.0
8429a45ffffffff,15.0,0.0,0.0,0.0,0.0
8429a47ffffffff,6.0,0.0,2.0,0.0,0.0
8429a49ffffffff,25.0,0.0,9.0,0.0,0.0
8429a4bffffffff,7.0,0.0,4.0,0.0,0.0
8429a4dffffffff,201.0,0.0,154.0,0.0,0.0
8429a51ffffffff,1.0,0.0,0.0,0.0,0.0
8429a55ffffffff,955.0,0.0,2.0,0.0,0.0
8429a57ffffffff,91.0,0.0,5.0,0.0,0.0
8429a5bffffffff,11.0,0.0,0.0,0.0,0.0
8429a5dffffffff,123.0,0.0,0.0,0.0,0.0
8429a61ffffffff,62.0,0.0,2.0,0.0,0.0
8429a6bffffffff,4.0,0.0,0.0,0.0,0.0
8429a6dffffffff,96.0,0.0,8.0,0.0,0.0
8429a81ffffffff,1.0,0.0,0.0,0.0,0.0
8429a89ffffffff,6.0,0.0,0.0,0.0,0.0
8429a91ffffffff,1.0,0.0,0.0,0.0,0.0
8429a93ffffffff,11.0,0.0,0.0,0.0,0.0
8429aa7ffffffff,4.0,0.0,0.0,0.0,0.0
8429ad1ffffffff,14.0,0.0,0.0,0.0,0.0
8429ad3ffffffff,5.0,0.0,1.0,0.0,0.0
8429addffffffff,7.0,0.0,3.0,0.0,0.0
8429ae3ffffffff,14.0,0.0,0.0,0.0,0.0
8429b09ffffffff,20.0,0.0,0.0,0.0,0.0
8429b0bffffffff,107.0,0.0,0.0,0.0,0.0
8429b0dffffffff,13.0,0.0,0.0,0.0,0.0
8429b1dffffffff,1.0,0.0,0.0,0.0,0.0
8429b5bffffffff,2.0,0.0,0.0,0.0,0.0
8429b5dffffffff,8.0,0.0,0.0,0.0,0.0
8429b61ffffffff,19.0,0.0,0.0,0.0,0.0
8429b67ffffffff,1.0,0.0,0.0,0.0,0.0
8429b69ffffffff,62.0,0.0,0.0,0.0,0.0
8429b6dffffffff,17.0,0.0,0.0,0.0,0.0
842a065ffffffff,3.0,0.0,0.0,0.0,0.0
842a103ffffffff,43.0,2.0,0.0,0.0,0.0
842a107ffffffff,70.0,0.0,0.0,0.0,0.0
842a109ffffffff,12.0,4.0,0.0,0.0,0.0
842a10bffffffff,29.0,0.0,0.0,0.0,0.0
842a123ffffffff,12.0,0.0,0.0,0.0,0.0
842a133ffffffff,23.0,3.0,0.0,0.0,0.0
842a139ffffffff,18.0,0.0,0.0,0.0,0.0
842a13bffffffff,99.0,10.0,0.0,0.0,0.0
842a143ffffffff,6.0,0.0,0.0,0.0,0.0
842a157ffffffff,18.0,0.0,0.0,0.0,0.0
842a159ffffffff,11.0,0.0,0.0,0.0,0.0
842a15dffffffff,31.0,0.0,0.0,0.0,0.0
842a167ffffffff,1.0,0.0,0.0,0.0,0.0
842a1a1ffffffff,10.0,1.0,0.0,0.0,0.0
842a1a5ffffffff,138.0,27.0,0.0,0.0,0.0
842a301ffffffff,18.0,2.0,0.0,0.0,0.0
842a303ffffffff,6.0,0.0,0.0,0.0,0.0
842a307ffffffff,8.0,0.0,0.0,0.0,0.0
842a30dffffffff,12.0,0.0,0.0,0.0,0.0
842a311ffffffff,21.0,2.0,0.0,0.0,0.0
842a313ffffffff,14.0,5.0,0.0,0.0,0.0
842a315ffffffff,2.0,0.0,0.0,0.0,0.0
842a317ffffffff,12.0,0.0,0.0,0.0,0.0
842a31dffffffff,4.0,0.0,0.0,0.0,0.0
842a333ffffffff,8.0,0.0,0.0,0.0,0.0
842a33bffffffff,2.0,0.0,0.0,0.0,0.0
842a347ffffffff,9.0,0.0,0.0,0.0,0.0
842a4c1ffffffff,12.0,0.0,0.0,0.0,0.0
842a4c9ffffffff,8.0,0.0,0.0,0.0,0.0
842a82bffffffff,2.0,0.0,0.0,0.0,0.0
842a845ffffffff,2.0,0.0,0.0,0.0,0.0
842a857ffffffff,13.0,2.0,0.0,0.0,0.0
842a861ffffffff,2.0,0.0,0.0,0.0,0.0
842a885ffffffff,3.0,0.0,0.0,0.0,0.0
842a893ffffffff,3.0,0.0,0.0,0.0,0.0
842a89dffffffff,2.0,0.0,0.0,0.0,0.0
842a8b1ffffffff,7.0,0.0,0.0,0.0,0.0
842a8d5ffffffff,6.0,0.0,0.0,0.0,0.0
842a8d9ffffffff,2.0,2.0,0.0,0.0,0.0
842a939ffffffff,4.0,0.0,0.0,0.0,0.0
842a949ffffffff,12.0,0.0,0.0,0.0,0.0
842a951ffffffff,1.0,0.0,0.0,0.0,0.0
842a997ffffffff,1.0,0.0,0.0,0.0,0.0
842a9bbffffffff,19.0,4.0,0.0,0.0,0.0
842a9e5ffffffff,1.0,0.0,0.0,0.0,0.0
842aa33ffffffff,1.0,0.0,0.0,0.0,0.0
842aa4bffffffff,30.0,0.0,0.0,0.0,0.0
842aa81ffffffff,83.0,3.0,0.0,0.0,0.0
842aa83ffffffff,286.0,15.0,0.0,0.0,0.0
842aa85ffffffff,16.0,0.0,0.0,0.0,0.0
842aa87ffffffff,4.0,0.0,0.0,0.0,0.0
842aa89ffffffff,86.0,7.0,0.0,0.0,0.0
842aa8bffffffff,77.0,10.0,0.0,0.0,0.0
842aa8dffffffff,19.0,0.0,0.0,0.0,0.0
842aa91ffffffff,53.0,23.0,0.0,0.0,0.0
842aa95ffffffff,170.0,24.0,0.0,0.0,0.0
842aa97ffffffff,44.0,2.0,0.0,0.0,0.0
842aa99ffffffff,3.0,1.0,0.0,0.0,0.0
842aa9bffffffff,27.0,9.0,0.0,0.0,0.0
842aa9dffffffff,12.0,0.0,0.0,0.0,0.0
842aab9ffffffff,5.0,2.0,0.0,0.0,0.0
842aac3ffffffff,4.0,0.0,0.0,0.0,0.0
842aac7ffffffff,9.0,0.0,0.0,0.0,0.0
842aacdffffffff,3.0,0.0,0.0,0.0,0.0
842aad1ffffffff,419.0,54.0,0.0,0.0,0.0
842aad3ffffffff,164.0,8.0,0.0,0.0,0.0
842aad5ffffffff,10.0,0.0,0.0,0.0,0.0
842aad9ffffffff,45.0,2.0,0.0,0.0,0.0
842aadbffffffff,75.0,10.0,0.0,0.0,0.0
842aae3ffffffff,11.0,0.0,0.0,0.0,0.0
842ab2bffffffff,30.0,8.0,0.0,0.0,0.0
842ab35ffffffff,14.0,0.0,0.0,0.0,0.0
842ab39ffffffff,79.0,0.0,0.0,0.0,0.0
842ab57ffffffff,2.0,0.0,0.0,0.0,0.0
842ac69ffffffff,5.0,0.0,0.0,0.0,0.0
842ac6dffffffff,36.0,10.0,0.0,0.0,0.0
842ad03ffffffff,8.0,0.0,0.0,0.0,0.0
842ad15ffffffff,16.0,0.0,0.0,0.0,0.0
842ad31ffffffff,7.0,5.0,0.0,0.0,0.0
842ad37ffffffff,60.0,4.0,0.0,0.0,0.0
842ad39ffffffff,2.0,2.0,0.0,0.0,0.0
842ad55ffffffff,3.0,0.0,0.0,0.0,0.0
842ad59ffffffff,2.0,0.0,0.0,0.0,0.0
842ad5bffffffff,3.0,0.0,0.0,0.0,0.0
842ad69ffffffff,16.0,0.0,0.0,0.0,0.0
842af0dffffffff,4.0,0.0,0.0,0.0,0.0
842af11ffffffff,2.0,2.0,0.0,0.0,0.0
842af15ffffffff,4.0,1.0,0.0,0.0,0.0
842af17ffffffff,12.0,2.0,0.0,0.0,0.0
842af39ffffffff,2.0,2.0,0.0,0.0,0.0
842af61ffffffff,6.0,0.0,0.0,0.0,0.0
842af63ffffffff,2.0,0.0,0.0,0.0,0.0
842af65ffffffff,48.0,0.0,0.0,0.0,0.0
842af69ffffffff,1.0,0.0,0.0,0.0,0.0
842af6bffffffff,36.0,0.0,0.0,0.0,0.0
842af6dffffffff,9.0,0.0,0.0,0.0,0.0
842b0cdffffffff,9.0,0.0,0.0,0.0,0.0
842b1b5ffffffff,3.0,0.0,0.0,0.0,0.0
842b2c5ffffffff,5.0,0.0,0.0,0.0,0.0
842b81bffffffff,1.0,0.0,0.0,0.0,0.0
842b88dffffffff,1.0,0.0,0.0,0.0,0.0
842b8a1ffffffff,1.0,0.0,0.0,0.0,0.0
842b8ddffffffff,1.0,0.0,0.0,0.0,0.0
842b8e1ffffffff,10.0,0.0,0.0,0.0,0.0
842b8e5ffffffff,2.0,0.0,0.0,0.0,0.0
842b91dffffffff,2.0,0.0,0.0,0.0,0.0
842b983ffffffff,6.0,0.0,0.0,0.0,0.0
842b99dffffffff,1.0,0.0,0.0,0.0,0.0
842b9b1ffffffff,2.0,0.0,0.0,0.0,0.0
842b9b3ffffffff,23.0,0.0,0.0,0.0,0.0
842b9d5ffffffff,3.0,0.0,0.0,0.0,0.0
842bae9ffffffff,8.0,0.0,0.0,0.0,0.0
8444093ffffffff,4.0,0.0,0.0,0.0,0.0
8444125ffffffff,1.0,0.0,0.0,0.0,0.0
8444131ffffffff,15.0,0.0,0.0,0.0,0.0
8444133ffffffff,7.0,0.0,0.0,0.0,0.0
844413bffffffff,5.0,0.0,0.0,0.0,0.0
844413dffffffff,15.0,2.0,0.0,0.0,0.0
8444143ffffffff,14.0,14.0,0.0,0.0,0.0
844415dffffffff,25.0,20.0,0.0,0.0,0.0
8444165ffffffff,1.0,0.0,0.0,0.0,0.0
844416bffffffff,2.0,0.0,0.0,0.0,0.0
84441a5ffffffff,2.0,2.0,0.0,0.0,0.0
84441a9ffffffff,17.0,8.0,0.0,0.0,0.0
84441abffffffff,22.0,9.0,0.0,0.0,0.0
84441adffffffff,14.0,7.0,0.0,0.0,0.0
84441b7ffffffff,4.0,3.0,0.0,0.0,0.0
84441e1ffffffff,2.0,0.0,0.0,0.0,0.0
84441e3ffffffff,8.0,5.0,0.0,0.0,0.0
84441e7ffffffff,7.0,4.0,0.0,0.0,0.0
84441edffffffff,6.0,0.0,0.0,0.0,0.0
8444249ffffffff,4.0,4.0,0.0,0.0,0.0
844424dffffffff,3.0,3.0,0.0,0.0,0.0
8444401ffffffff,12.0,0.0,0.0,0.0,0.0
844440dffffffff,99.0,0.0,0.0,0.0,0.0
8444419ffffffff,2.0,0.0,0.0,0.0,0.0
8444445ffffffff,24.0,0.0,0.0,0.0,0.0
8444461ffffffff,7.0,0.0,0.0,0.0,0.0
8444463ffffffff,2.0,0.0,0.0,0.0,0.0
8444465ffffffff,9.0,0.0,0.0,0.0,0.0
8444467ffffffff,38.0,0.0,0.0,0.0,0.0
844449dffffffff,2.0,0.0,0.0,0.0,0.0
84444c3ffffffff,3.0,0.0,0.0,0.0,0.0
84444cbffffffff,1.0,0.0,0.0,0.0,0.0
84444d7ffffffff,2.0,0.0,0.0,0.0,0.0
84444e1ffffffff,2.0,0.0,0.0,0.0,0.0
8444501ffffffff,4.0,4.0,0.0,0.0,0.0
8444509ffffffff,105.0,0.0,0.0,0.0,0.0
844450dffffffff,29.0,0.0,0.0,0.0,0.0
844452dffffffff,2.0,2.0,0.0,0.0,0.0
8444555ffffffff,16.0,0.0,0.0,0.0,0.0
844455bffffffff,61.0,0.0,0.0,0.0,0.0
844455dffffffff,2.0,0.0,0.0,0.0,0.0
8444563ffffffff,3.0,1.0,0.0,0.0,0.0
8444567ffffffff,7.0,5.0,0.0,0.0,0.0
84445a9ffffffff,2.0,0.0,0.0,0.0,0.0
84445bbffffffff,5.0,0.0,0.0,0.0,0.0
84445c1ffffffff,1.0,0.0,0.0,0.0,0.0
8444633ffffffff,17.0,0.0,0.0,0.0,0.0
8444681ffffffff,31.0,0.0,0.0,0.0,0.0
844468bffffffff,6.0,0.0,0.0,0.0,0.0
84446c1ffffffff,2.0,2.0,0.0,0.0,0.0
84446c3ffffffff,2.0,0.0,0.0,0.0,0.0
84446c5ffffffff,14.0,2.0,0.0,0.0,0.0
84446c7ffffffff,2.0,0.0,0.0,0.0,0.0
84446cbffffffff,34.0,0.0,0.0,0.0,0.0
84446cdffffffff,38.0,5.0,0.0,0.0,0.0
84446d3ffffffff,3.0,0.0,0.0,0.0,0.0
84446d7ffffffff,2.0,0.0,0.0,0.0,0.0
84446ddffffffff,2.0,0.0,0.0,0.0,0.0
84446e5ffffffff,7.0,0.0,0.0,0.0,0.0
84446e9ffffffff,4.0,3.0,0.0,0.0,0.0
84446edffffffff,4.0,4.0,0.0,0.0,0.0
8444711ffffffff,15.0,0.0,0.0,0.0,0.0
8444713ffffffff,4.0,0.0,0.0,0.0,0.0
844473bffffffff,33.0,0.0,0.0,0.0,0.0
8444843ffffffff,2.0,0.0,0.0,2.0,0.0
8444847ffffffff,2.0,0.0,0.0,2.0,0.0
844484bffffffff,1.0,0.0,0.0,0.0,0.0
8444859ffffffff,12.0,0.0,0.0,0.0,0.0
8444869ffffffff,1.0,0.0,0.0,0.0,0.0
844486bffffffff,2.0,0.0,0.0,0.0,0.0
8444a11ffffffff,11.0,9.0,0.0,0.0,0.0
8444a13ffffffff,2.0,0.0,0.0,0.0,0.0
8444a19ffffffff,4.0,2.0,0.0,0.0,0.0
8444a27ffffffff,3.0,0.0,0.0,0.0,0.0
8444a37ffffffff,4.0,0.0,0.0,0.0,0.0
8444a39ffffffff,2.0,2.0,0.0,0.0,0.0
8444a81ffffffff,2.0,0.0,0.0,0.0,0.0
8444a83ffffffff,1.0,0.0,0.0,0.0,0.0
8444a89ffffffff,16.0,0.0,0.0,0.0,0.0
8444a8bffffffff,3.0,0.0,0.0,0.0,0.0
8444a91ffffffff,4.0,1.0,0.0,0.0,0.0
8444a95ffffffff,2.0,0.0,0.0,0.0,0.0
8444a97ffffffff,14.0,0.0,0.0,0.0,0.0
8444a9dffffffff,2.0,0.0,0.0,0.0,0.0
8444ab9ffffffff,5.0,1.0,0.0,0.0,0.0
8444abbffffffff,1.0,0.0,0.0,0.0,0.0
8444ac1ffffffff,4.0,0.0,0.0,0.0,0.0
8444ac3ffffffff,12.0,1.0,0.0,0.0,0.0
8444ac9ffffffff,2.0,0.0,0.0,0.0,0.0
8444ad3ffffffff,23.0,0.0,0.0,0.0,0.0
8444ad9ffffffff,4.0,2.0,0.0,0.0,0.0
8444adbffffffff,2.0,2.0,0.0,0.0,0.0
8444b07ffffffff,2.0,0.0,0.0,0.0,0.0
8444b0bffffffff,2.0,0.0,0.0,0.0,0.0
8444b13ffffffff,5.0,0.0,0.0,0.0,0.0
8444b57ffffffff,3.0,0.0,0.0,0.0,0.0
8444c13ffffffff,4.0,0.0,0.0,0.0,0.0
8444c23ffffffff,3.0,0.0,0.0,0.0,0.0
8444c27ffffffff,31.0,0.0,0.0,0.0,0.0
8444c29ffffffff,22.0,2.0,0.0,0.0,0.0
8444c4bffffffff,2.0,0.0,0.0,0.0,0.0
8444c55ffffffff,1.0,0.0,0.0,0.0,0.0
8444c65ffffffff,2.0,0.0,0.0,0.0,0.0
8444c87ffffffff,3.0,1.0,0.0,0.0,0.0
8444cd5ffffffff,4.0,0.0,0.0,0.0,0.0
8444cdbffffffff,3.0,0.0,0.0,0.0,0.0
8444d01ffffffff,72.0,0.0,0.0,0.0,0.0
8444d07ffffffff,48.0,0.0,0.0,0.0,0.0
8444d09ffffffff,25.0,0.0,0.0,0.0,0.0
8444d21ffffffff,1.0,0.0,0.0,0.0,0.0
8444d23ffffffff,29.0,0.0,0.0,0.0,0.0
8444d2bffffffff,145.0,0.0,0.0,0.0,0.0
8444d3dffffffff,3.0,0.0,0.0,0.0,0.0
8444d55ffffffff,4.0,0.0,0.0,0.0,0.0
8444d5dffffffff,14.0,0.0,0.0,0.0,0.0
8444d87ffffffff,1.0,0.0,0.0,0.0,0.0
8444da1ffffffff,4.0,0.0,0.0,0.0,0.0
8444dabffffffff,2.0,0.0,0.0,0.0,0.0
8444e01ffffffff,3.0,0.0,0.0,0.0,0.0
8444e05ffffffff,7.0,0.0,0.0,0.0,0.0
8444e29ffffffff,2.0,0.0,0.0,0.0,0.0
8444e2bffffffff,1.0,0.0,0.0,0.0,0.0
8444e3bffffffff,11.0,0.0,0.0,0.0,0.0
8444e47ffffffff,4.0,0.0,0.0,0.0,0.0
8444e51ffffffff,1.0,1.0,0.0,0.0,0.0
8444e67ffffffff,2.0,0.0,0.0,0.0,0.0
8444ed7ffffffff,2.0,0.0,0.0,0.0,0.0
8444f01ffffffff,2.0,0.0,0.0,0.0,0.0
8444f05ffffffff,1.0,0.0,0.0,0.0,0.0
8444f07ffffffff,5.0,3.0,0.0,0.0,0.0
8444f09ffffffff,12.0,0.0,0.0,0.0,0.0
8444f31ffffffff,35.0,2.0,0.0,0.0,0.0
8444f35ffffffff,165.0,0.0,0.0,0.0,0.0
8444f37ffffffff,40.0,2.0,0.0,0.0,0.0
8444f3dffffffff,52.0,1.0,0.0,0.0,0.0
8444f41ffffffff,2.0,0.0,0.0,0.0,0.0
8444f43ffffffff,56.0,0.0,0.0,0.0,0.0
8444f45ffffffff,4.0,0.0,0.0,0.0,0.0
8444f47ffffffff,1.0,0.0,0.0,0.0,0.0
8444f4dffffffff,3.0,0.0,0.0,0.0,0.0
8444f5dffffffff,2.0,0.0,0.0,0.0,0.0
8444f63ffffffff,2.0,0.0,0.0,0.0,0.0
8444f6dffffffff,15.0,5.0,0.0,0.0,0.0
8445017ffffffff,2.0,2.0,0.0,0.0,0.0
844501bffffffff,3.0,3.0,0.0,0.0,0.0
8445059ffffffff,8.0,0.0,0.0,0.0,0.0
8445091ffffffff,22.0,22.0,0.0,0.0,0.0
8445093ffffffff,63.0,63.0,0.0,0.0,0.0
8445097ffffffff,18.0,18.0,0.0,0.0,0.0
844509bffffffff,121.0,121.0,0.0,0.0,0.0
84450a5ffffffff,13.0,13.0,0.0,0.0,0.0
84450a9ffffffff,20.0,20.0,0.0,0.0,0.0
84450adffffffff,28.0,24.0,0.0,4.0,0.0
84450b1ffffffff,98.0,92.0,0.0,0.0,0.0
84450b5ffffffff,23.0,21.0,0.0,0.0,0.0
84450d3ffffffff,2.0,0.0,0.0,0.0,0.0
84450e3ffffffff,3.0,3.0,0.0,0.0,0.0
84450e7ffffffff,6.0,6.0,0.0,0.0,0.0
