cell_id,Sula leucogaster,Sula leucogaster leucogaster,Sula leucogaster plotus
842a1a9ffffffff,1.0,1.0,0.0
842a1b5ffffffff,4.0,0.0,0.0
842a305ffffffff,60.0,19.0,0.0
842a307ffffffff,2.0,0.0,0.0
842a311ffffffff,24.0,1.0,0.0
842a313ffffffff,15.0,0.0,0.0
842a31dffffffff,33.0,0.0,0.0
842a333ffffffff,22.0,0.0,0.0
842a4c1ffffffff,4.0,0.0,0.0
842a4c9ffffffff,9.0,0.0,0.0
842a89dffffffff,34.0,0.0,0.0
842a8a1ffffffff,4.0,0.0,0.0
842a991ffffffff,30.0,6.0,0.0
842aa49ffffffff,59.0,2.0,0.0
842aa6dffffffff,1.0,1.0,0.0
842aa81ffffffff,41.0,0.0,0.0
842aa83ffffffff,12.0,0.0,0.0
842aa89ffffffff,35.0,2.0,0.0
842aa8bffffffff,20.0,0.0,0.0
842aa8dffffffff,119.0,14.0,0.0
842aac3ffffffff,1.0,0.0,0.0
842aacbffffffff,6.0,0.0,0.0
842aad1ffffffff,36.0,2.0,0.0
842aad3ffffffff,6.0,0.0,0.0
842aad9ffffffff,2.0,0.0,0.0
842aadbffffffff,110.0,3.0,0.0
842aae5ffffffff,1.0,0.0,0.0
842ab33ffffffff,139.0,0.0,0.0
842ac61ffffffff,5.0,0.0,0.0
842ac69ffffffff,126.0,2.0,0.0
842ac6dffffffff,46.0,0.0,0.0
842ace1ffffffff,2.0,0.0,0.0
842ace3ffffffff,2.0,0.0,0.0
842ad37ffffffff,4.0,0.0,0.0
842ad39ffffffff,2.0,0.0,0.0
842af03ffffffff,4.0,0.0,0.0
842af0dffffffff,24.0,0.0,0.0
842af11ffffffff,1.0,1.0,0.0
842af47ffffffff,1.0,0.0,0.0
842af4bffffffff,10.0,0.0,0.0
842af51ffffffff,2.0,0.0,0.0
842af53ffffffff,2.0,0.0,0.0
842af59ffffffff,4.0,0.0,0.0
842af63ffffffff,3.0,0.0,0.0
842af69ffffffff,2.0,0.0,0.0
842af6bffffffff,2.0,2.0,0.0
842b0ebffffffff,1.0,0.0,0.0
842b169ffffffff,1.0,0.0,0.0
842b187ffffffff,12.0,0.0,0.0
842b1b5ffffffff,3.0,0.0,0.0
842b1b9ffffffff,17.0,0.0,0.0
842b2e7ffffffff,21.0,0.0,0.0
842b889ffffffff,10.0,0.0,0.0
842b899ffffffff,5.0,0.0,0.0
842b89bffffffff,30.0,2.0,0.0
842b8cbffffffff,2.0,0.0,0.0
842b8d3ffffffff,32.0,7.0,0.0
842b8ddffffffff,9.0,0.0,0.0
842b9b3ffffffff,76.0,7.0,0.0
842b9b7ffffffff,151.0,0.0,0.0
842bac5ffffffff,2.0,0.0,0.0
842db0bffffffff,1.0,1.0,0.0
842db0dffffffff,1.0,0.0,0.0
842f583ffffffff,1.0,0.0,0.0
842f5adffffffff,2.0,0.0,0.0
842f5d1ffffffff,6.0,0.0,4.0
842f5d7ffffffff,4.0,0.0,0.0
842f6e7ffffffff,1.0,0.0,0.0
8434265ffffffff,4.0,0.0,0.0
843460dffffffff,1.0,0.0,0.0
8435ae3ffffffff,21.0,0.0,0.0
8439101ffffffff,4.0,0.0,0.0
843915dffffffff,13.0,0.0,0.0
8439195ffffffff,1.0,0.0,0.0
843925bffffffff,9.0,0.0,0.0
843926bffffffff,2.0,0.0,0.0
8439337ffffffff,4.0,0.0,0.0
8439339ffffffff,20.0,0.0,0.0
8439691ffffffff,2.0,0.0,0.0
8439825ffffffff,2.0,0.0,0.0
843e68dffffffff,43.0,0.0,0.0
8441035ffffffff,3.0,0.0,0.0
844115bffffffff,2.0,0.0,0.0
8441b43ffffffff,3.0,0.0,0.0
8441b55ffffffff,2.0,0.0,0.0
8442c47ffffffff,1.0,0.0,0.0
8443ac3ffffffff,2.0,0.0,0.0
8444027ffffffff,1.0,0.0,0.0
84440d1ffffffff,1.0,0.0,0.0
8444101ffffffff,3.0,0.0,0.0
8444103ffffffff,36.0,0.0,0.0
8444107ffffffff,3.0,0.0,0.0
844410bffffffff,13.0,0.0,0.0
8444111ffffffff,2.0,0.0,0.0
8444131ffffffff,5.0,0.0,0.0
8444139ffffffff,10.0,0.0,0.0
844413bffffffff,10.0,0.0,0.0
8444143ffffffff,14.0,3.0,0.0
8444147ffffffff,2.0,0.0,0.0
8444155ffffffff,9.0,0.0,0.0
844415dffffffff,16.0,2.0,0.0
8444165ffffffff,2.0,0.0,0.0
844416bffffffff,3.0,1.0,0.0
8444185ffffffff,2.0,0.0,0.0
84441a9ffffffff,344.0,48.0,0.0
84441b1ffffffff,2.0,0.0,0.0
84441e1ffffffff,2.0,0.0,0.0
84441e3ffffffff,16.0,2.0,0.0
84441e7ffffffff,29.0,12.0,0.0
84441e9ffffffff,1.0,0.0,0.0
84441edffffffff,5.0,0.0,0.0
84442abffffffff,2.0,0.0,0.0
84442b1ffffffff,4.0,0.0,0.0
84442bbffffffff,4.0,0.0,0.0
84442bdffffffff,2.0,0.0,0.0
8444425ffffffff,2.0,0.0,0.0
844445bffffffff,53.0,0.0,0.0
8444461ffffffff,4.0,0.0,0.0
8444465ffffffff,37.0,0.0,0.0
8444467ffffffff,208.0,0.0,0.0
8444491ffffffff,2.0,0.0,0.0
8444495ffffffff,2.0,0.0,0.0
84444b7ffffffff,15.0,0.0,0.0
84444b9ffffffff,2.0,0.0,0.0
84444dbffffffff,3.0,0.0,0.0
84444e5ffffffff,2.0,0.0,0.0
8444509ffffffff,2.0,0.0,0.0
844450dffffffff,14.0,0.0,0.0
8444551ffffffff,12.0,0.0,0.0
8444555ffffffff,14.0,0.0,0.0
844455bffffffff,4.0,2.0,0.0
844455dffffffff,4.0,0.0,0.0
8444567ffffffff,1.0,0.0,0.0
8444587ffffffff,1.0,0.0,0.0
84445b7ffffffff,3.0,0.0,0.0
84445b9ffffffff,3.0,1.0,0.0
8444613ffffffff,1.0,0.0,0.0
8444619ffffffff,1.0,0.0,0.0
8444651ffffffff,13.0,13.0,0.0
8444653ffffffff,3.0,0.0,0.0
8444659ffffffff,10.0,0.0,0.0
844465bffffffff,13.0,13.0,0.0
844465dffffffff,2.0,0.0,0.0
8444681ffffffff,5.0,0.0,0.0
8444691ffffffff,2.0,0.0,0.0
844469bffffffff,1.0,0.0,0.0
84446c1ffffffff,157.0,6.0,0.0
84446cbffffffff,11.0,0.0,0.0
84446cdffffffff,35.0,0.0,0.0
84446d3ffffffff,10.0,0.0,0.0
84446dbffffffff,7.0,0.0,0.0
84446ddffffffff,6.0,0.0,0.0
84446e1ffffffff,37.0,0.0,0.0
84446e5ffffffff,20.0,0.0,0.0
84446e9ffffffff,4.0,0.0,0.0
84446edffffffff,1.0,0.0,0.0
8444703ffffffff,2.0,0.0,0.0
8444705ffffffff,6.0,0.0,0.0
8444711ffffffff,1.0,0.0,0.0
8444721ffffffff,17.0,0.0,0.0
8444729ffffffff,10.0,0.0,0.0
844472bffffffff,6.0,0.0,0.0
844472dffffffff,2.0,0.0,0.0
8444731ffffffff,5.0,0.0,0.0
8444735ffffffff,18.0,0.0,0.0
844473dffffffff,8.0,0.0,0.0
844476dffffffff,2.0,0.0,0.0
844483bffffffff,2.0,0.0,0.0
8444849ffffffff,2.0,0.0,0.0
844484dffffffff,2.0,0.0,0.0
844489bffffffff,4.0,0.0,0.0
84448d1ffffffff,1.0,0.0,0.0
84448d3ffffffff,1.0,0.0,0.0
844494dffffffff,2.0,0.0,0.0
8444a11ffffffff,35.0,0.0,0.0
8444a19ffffffff,10.0,0.0,0.0
8444a1dffffffff,30.0,0.0,0.0
8444a31ffffffff,3.0,0.0,0.0
8444a51ffffffff,1.0,0.0,0.0
8444a57ffffffff,63.0,0.0,0.0
8444a81ffffffff,17.0,0.0,0.0
8444a83ffffffff,1.0,0.0,0.0
8444a85ffffffff,2.0,0.0,0.0
8444a87ffffffff,3.0,0.0,0.0
8444a8dffffffff,14.0,2.0,0.0
8444a93ffffffff,8.0,0.0,0.0
8444aa3ffffffff,14.0,0.0,0.0
8444ab1ffffffff,7.0,0.0,0.0
8444ab3ffffffff,4.0,0.0,0.0
8444ab5ffffffff,7.0,0.0,0.0
8444ab9ffffffff,70.0,5.0,0.0
8444abbffffffff,13.0,0.0,0.0
8444abdffffffff,2.0,0.0,0.0
8444ac1ffffffff,1.0,0.0,0.0
8444ae1ffffffff,5.0,4.0,0.0
8444ae3ffffffff,2.0,0.0,0.0
8444ae9ffffffff,28.0,10.0,0.0
8444aebffffffff,8.0,0.0,0.0
8444aedffffffff,5.0,3.0,0.0
8444b0bffffffff,4.0,0.0,0.0
8444b13ffffffff,2.0,0.0,0.0
8444b1dffffffff,2.0,0.0,0.0
8444b21ffffffff,2.0,0.0,0.0
8444b29ffffffff,2.0,0.0,0.0
8444b2bffffffff,1.0,0.0,0.0
8444b3bffffffff,2.0,0.0,0.0
8444b57ffffffff,6.0,0.0,0.0
8444c23ffffffff,48.0,1.0,0.0
8444c35ffffffff,3.0,0.0,0.0
8444c37ffffffff,46.0,11.0,0.0
8444cd5ffffffff,10.0,0.0,0.0
8444cddffffffff,24.0,0.0,0.0
8444ce9ffffffff,26.0,0.0,0.0
8444d07ffffffff,3.0,0.0,0.0
8444d2bffffffff,2.0,0.0,0.0
8444d41ffffffff,17.0,2.0,0.0
8444d47ffffffff,9.0,0.0,0.0
8444d4dffffffff,7.0,0.0,0.0
8444d87ffffffff,16.0,0.0,0.0
8444db9ffffffff,78.0,0.0,0.0
8444dbdffffffff,9.0,0.0,0.0
8444dd1ffffffff,23.0,0.0,0.0
8444e3bffffffff,13.0,0.0,0.0
8444e43ffffffff,2.0,0.0,0.0
8444e45ffffffff,1.0,0.0,0.0
8444e51ffffffff,2.0,0.0,0.0
8444e63ffffffff,2.0,0.0,0.0
8444e87ffffffff,2.0,0.0,0.0
8444f05ffffffff,20.0,0.0,0.0
8444f23ffffffff,26.0,0.0,0.0
8444f27ffffffff,18.0,0.0,0.0
8444f3dffffffff,2.0,0.0,0.0
8444f61ffffffff,6.0,0.0,0.0
8444f63ffffffff,23.0,0.0,0.0
8444f6dffffffff,24.0,1.0,0.0
8445011ffffffff,7.0,0.0,0.0
8445019ffffffff,2.0,0.0,0.0
8445035ffffffff,1.0,0.0,0.0
8445039ffffffff,2.0,0.0,0.0
8445053ffffffff,2.0,0.0,0.0
844509bffffffff,3.0,3.0,0.0
84450adffffffff,4.0,0.0,0.0
84450b5ffffffff,2.0,0.0,0.0
844510dffffffff,7.0,0.0,0.0
8445127ffffffff,2.0,0.0,0.0
8445207ffffffff,1.0,0.0,0.0
8445237ffffffff,3.0,0.0,0.0
8445319ffffffff,2.0,0.0,0.0
8445499ffffffff,6.0,0.0,0.0
844549bffffffff,62.0,0.0,0.0
84454b1ffffffff,1.0,0.0,0.0
844550dffffffff,25.0,10.0,0.0
84455bbffffffff,1.0,0.0,0.0
84456dbffffffff,2.0,0.0,0.0
8445721ffffffff,6.0,0.0,0.0
8445727ffffffff,4.0,2.0,0.0
8445843ffffffff,7.0,0.0,0.0
8445847ffffffff,2.0,0.0,0.0
84458b7ffffffff,2.0,0.0,0.0
8445991ffffffff,2.0,0.0,0.0
8445a33ffffffff,16.0,0.0,0.0
8446081ffffffff,1.0,0.0,1.0
8446083ffffffff,4.0,0.0,4.0
844608bffffffff,1.0,0.0,1.0
844633dffffffff,3.0,0.0,0.0
8446487ffffffff,2.0,0.0,0.0
8446495ffffffff,4.0,0.0,2.0
84464e1ffffffff,3.0,0.0,1.0
84464e5ffffffff,21.0,0.0,1.0
84464e7ffffffff,4.0,0.0,4.0
8448907ffffffff,18.0,0.0,0.0
8448909ffffffff,26.0,15.0,0.0
844890bffffffff,16.0,0.0,0.0
8448921ffffffff,2.0,0.0,0.0
8448923ffffffff,20.0,0.0,0.0
8448925ffffffff,3.0,0.0,0.0
8448945ffffffff,15.0,0.0,0.0
8448947ffffffff,23.0,0.0,0.0
8448951ffffffff,1.0,0.0,0.0
8448955ffffffff,86.0,0.0,0.0
8448957ffffffff,2.0,0.0,0.0
844895dffffffff,4.0,0.0,0.0
8448969ffffffff,5.0,0.0,0.0
844896bffffffff,43.0,43.0,0.0
844896dffffffff,2.0,0.0,0.0
8448985ffffffff,32.0,0.0,0.0
844898dffffffff,43.0,0.0,0.0
84489adffffffff,2.0,0.0,0.0
84489c7ffffffff,69.0,0.0,0.0
84489cdffffffff,32.0,0.0,0.0
84489ddffffffff,1.0,0.0,0.0
84489e3ffffffff,8.0,0.0,0.0
84489ebffffffff,12.0,0.0,0.0
8448b21ffffffff,14.0,0.0,0.0
8448b23ffffffff,98.0,0.0,0.0
8448b25ffffffff,3.0,0.0,0.0
8448b27ffffffff,117.0,0.0,0.0
8448b35ffffffff,2.0,0.0,0.0
8448b37ffffffff,11.0,0.0,0.0
844971dffffffff,2.0,0.0,2.0
844993dffffffff,5.0,0.0,0.0
8449965ffffffff,3.0,0.0,0.0
8449967ffffffff,2.0,0.0,0.0
844b127ffffffff,12.0,0.0,0.0
844b1bdffffffff,2.0,0.0,0.0
844b66dffffffff,3.0,0.0,0.0
844ba11ffffffff,21.0,0.0,0.0
844ba15ffffffff,3.0,0.0,0.0
844ba19ffffffff,38.0,0.0,5.0
844ba4bffffffff,8.0,0.0,0.0
844ba53ffffffff,11.0,0.0,0.0
844ba57ffffffff,10.0,0.0,2.0
844ba5dffffffff,1.0,0.0,0.0
844ba81ffffffff,1.0,0.0,0.0
844bac1ffffffff,2.0,0.0,0.0
844bac9ffffffff,1.0,0.0,0.0
844c821ffffffff,3.0,0.0,0.0
844c823ffffffff,2.0,0.0,0.0
844c827ffffffff,2.0,0.0,0.0
844c849ffffffff,2.0,0.0,0.0
844c861ffffffff,4.0,0.0,0.0
844c919ffffffff,1.0,0.0,0.0
844c91bffffffff,1.0,0.0,0.0
844c9c3ffffffff,1.0,0.0,0.0
844ca91ffffffff,2.0,0.0,0.0
844cadbffffffff,2.0,0.0,0.0
844cae9ffffffff,2.0,0.0,0.0
844cb13ffffffff,3.0,0.0,0.0
844cb2dffffffff,4.0,0.0,0.0
844cb33ffffffff,3.0,0.0,0.0
844cb61ffffffff,2.0,2.0,0.0
844cc05ffffffff,16.0,5.0,0.0
844cc09ffffffff,16.0,2.0,0.0
844cc0bffffffff,47.0,7.0,0.0
844cc55ffffffff,16.0,8.0,0.0
844cc57ffffffff,4.0,0.0,0.0
844cc59ffffffff,21.0,12.0,0.0
844cd0dffffffff,1.0,0.0,0.0
844ce81ffffffff,4.0,0.0,0.0
844ce85ffffffff,56.0,2.0,0.0
844ce8bffffffff,2.0,0.0,0.0
844ce95ffffffff,2.0,0.0,0.0
844cea9ffffffff,17.0,6.0,0.0
844cee3ffffffff,15.0,7.0,0.0
844cee5ffffffff,109.0,21.0,0.0
844cee7ffffffff,4.0,2.0,0.0
844d497ffffffff,2.0,0.0,0.0
844d4b1ffffffff,6.0,0.0,0.0
844d4bbffffffff,93.0,0.0,0.0
844ec93ffffffff,1.0,0.0,1.0
844f495ffffffff,2.0,0.0,2.0
845215dffffffff,2.0,0.0,0.0
84521edffffffff,3.0,0.0,0.0
84524d3ffffffff,4.0,0.0,4.0
84524d7ffffffff,13.0,0.0,12.0
8452f35ffffffff,5.0,0.0,0.0
8454137ffffffff,3.0,0.0,0.0
8454ac3ffffffff,4.0,2.0,0.0
84574d1ffffffff,4.0,4.0,0.0
845aeabffffffff,1.0,0.0,0.0
845d101ffffffff,8.0,0.0,4.0
845d105ffffffff,2.0,0.0,2.0
845d107ffffffff,2.0,0.0,0.0
845d12bffffffff,16.0,0.0,9.0
845d13dffffffff,3.0,0.0,0.0
845d145ffffffff,4.0,0.0,0.0
845d147ffffffff,28.0,0.0,0.0
845d16bffffffff,16.0,0.0,2.0
845e413ffffffff,2.0,0.0,0.0
845e461ffffffff,2.0,0.0,0.0
845e463ffffffff,1.0,1.0,0.0
845e483ffffffff,2.0,0.0,0.0
845e4b1ffffffff,3.0,0.0,0.0
845e4b5ffffffff,7.0,1.0,0.0
845e4b7ffffffff,3.0,0.0,0.0
845e625ffffffff,2.0,0.0,0.0
845e62dffffffff,20.0,0.0,0.0
845e659ffffffff,8.0,0.0,0.0
845e667ffffffff,22.0,0.0,0.0
845e705ffffffff,18.0,0.0,0.0
845e719ffffffff,2.0,0.0,0.0
845e71bffffffff,2.0,0.0,0.0
845e75bffffffff,2.0,0.0,0.0
845f121ffffffff,6.0,0.0,0.0
845f497ffffffff,3.0,0.0,0.0
845f4b3ffffffff,6.0,0.0,0.0
845f5b5ffffffff,37.0,3.0,0.0
8460087ffffffff,1.0,0.0,0.0
84601c5ffffffff,4.0,0.0,0.0
8460e49ffffffff,1.0,0.0,0.0
8461007ffffffff,4.0,0.0,2.0
8461035ffffffff,4.0,0.0,0.0
84611c1ffffffff,3.0,0.0,0.0
84611cbffffffff,1.0,0.0,0.0
8463325ffffffff,6.0,0.0,6.0
846520dffffffff,3.0,0.0,0.0
846526bffffffff,5.0,0.0,0.0
84658bdffffffff,8.0,0.0,3.0
8466103ffffffff,1.0,0.0,0.0
8466205ffffffff,1.0,0.0,0.0
8466313ffffffff,2.0,0.0,0.0
8467213ffffffff,1.0,0.0,0.0
8467253ffffffff,3.0,3.0,0.0
8467413ffffffff,1.0,1.0,0.0
846743bffffffff,1.0,1.0,0.0
8467445ffffffff,12.0,0.0,0.0
8467455ffffffff,2.0,0.0,0.0
846745bffffffff,13.0,0.0,0.0
8467463ffffffff,4.0,0.0,0.0
846746bffffffff,4.0,0.0,0.0
846746dffffffff,5.0,0.0,0.0
8467737ffffffff,18.0,0.0,0.0
84679b3ffffffff,17.0,0.0,0.0
8467a1bffffffff,1.0,0.0,0.0
846802dffffffff,4.0,0.0,0.0
84680d9ffffffff,4.0,0.0,0.0
8468157ffffffff,3.0,0.0,0.0
84681a3ffffffff,2.0,0.0,2.0
84681ddffffffff,2.0,0.0,0.0
84682b7ffffffff,11.0,0.0,0.0
846841bffffffff,3.0,0.0,0.0
8469451ffffffff,2.0,0.0,0.0
84694edffffffff,5.0,0.0,0.0
846d34dffffffff,36.0,2.0,0.0
8472ae1ffffffff,2.0,0.0,0.0
847390bffffffff,2.0,0.0,2.0
8473a83ffffffff,2.0,0.0,0.0
8473ab5ffffffff,2.0,0.0,0.0
8480b45ffffffff,4.0,0.0,0.0
8482f47ffffffff,3.0,0.0,0.0
8482f59ffffffff,2.0,0.0,0.0
84845a1ffffffff,2.0,0.0,0.0
84845c1ffffffff,13.0,0.0,0.0
8489343ffffffff,2.0,0.0,0.0
848aab3ffffffff,1.0,0.0,0.0
849413bffffffff,10.0,0.0,0.0
8494159ffffffff,1.0,0.0,1.0
8494803ffffffff,4.0,0.0,2.0
8494859ffffffff,11.0,0.0,0.0
8494901ffffffff,1.0,0.0,1.0
8494ac7ffffffff,4.0,0.0,0.0
84950abffffffff,2.0,0.0,0.0
84980a9ffffffff,1.0,1.0,0.0
8499a41ffffffff,4.0,0.0,0.0
849a153ffffffff,2.0,0.0,0.0
849b453ffffffff,2.0,0.0,0.0
849b6b1ffffffff,2.0,0.0,0.0
849b897ffffffff,6.0,0.0,0.0
849c235ffffffff,9.0,0.0,8.0
849c907ffffffff,1.0,0.0,0.0
849caa1ffffffff,2.0,0.0,0.0
849cb59ffffffff,1.0,0.0,0.0
849d0b5ffffffff,9.0,0.0,0.0
849d0b7ffffffff,2.0,0.0,0.0
849d247ffffffff,2.0,0.0,0.0
849e06dffffffff,1.0,0.0,0.0
84a32b7ffffffff,1.0,0.0,1.0
84a6267ffffffff,1.0,0.0,0.0
84a8143ffffffff,12.0,12.0,0.0
84a8957ffffffff,3.0,3.0,0.0
84a903dffffffff,1.0,0.0,0.0
84a9057ffffffff,2.0,0.0,0.0
84b0a21ffffffff,1.0,0.0,1.0
84bb2bbffffffff,2.0,0.0,0.0
84bb50bffffffff,28.0,0.0,0.0
84bc1b7ffffffff,2.0,0.0,0.0
84bc49bffffffff,1.0,0.0,0.0
84be0c1ffffffff,2.0,0.0,0.0
84be1a9ffffffff,2.0,0.0,0.0
84be1dbffffffff,1.0,0.0,0.0
84be631ffffffff,1.0,0.0,0.0
84be8c3ffffffff,11.0,0.0,0.0
84be8d5ffffffff,9.0,0.0,0.0
84bf4c9ffffffff,9.0,0.0,0.0
84bf8b9ffffffff,2.0,0.0,0.0
84c99ebffffffff,2.0,0.0,0.0
