cell_id,Colaptes auratus,Colaptes auratus chrysocaulosus,Colaptes auratus gundlachi,Colaptes auratus auratus/luteus,Colaptes auratus [cafer Group],Colaptes auratus luteus x cafer
830d53fffffffff,6.0,0.0,0.0,2.0,0.0,0.0
830d56fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
830d58fffffffff,65.0,0.0,0.0,5.0,0.0,0.0
830d59fffffffff,27.0,0.0,0.0,11.0,0.0,0.0
830d5afffffffff,276.0,0.0,0.0,57.0,0.0,0.0
830d5bfffffffff,21.0,0.0,0.0,7.0,0.0,0.0
830d5cfffffffff,4.0,0.0,0.0,2.0,0.0,0.0
830d5efffffffff,52.0,0.0,0.0,16.0,0.0,0.0
830d61fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
830d6cfffffffff,2.0,0.0,0.0,1.0,0.0,0.0
830d6efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
830e45fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
830e48fffffffff,29.0,0.0,0.0,0.0,0.0,0.0
830e49fffffffff,607.0,0.0,0.0,0.0,0.0,0.0
830e4afffffffff,58.0,0.0,0.0,0.0,0.0,0.0
830e4bfffffffff,49.0,0.0,0.0,0.0,0.0,0.0
830e4cfffffffff,11.0,0.0,0.0,0.0,0.0,0.0
830e4dfffffffff,338.0,0.0,0.0,0.0,0.0,0.0
830e4efffffffff,3.0,0.0,0.0,0.0,0.0,0.0
830e51fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
830e53fffffffff,27.0,0.0,0.0,0.0,0.0,0.0
830e59fffffffff,27.0,0.0,0.0,0.0,0.0,0.0
830e5afffffffff,11.0,0.0,0.0,0.0,0.0,0.0
830e5bfffffffff,125.0,0.0,0.0,0.0,0.0,0.0
830e63fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
830e6afffffffff,7.0,0.0,0.0,0.0,0.0,0.0
830e6bfffffffff,7.0,0.0,0.0,0.0,0.0,0.0
830e6efffffffff,1.0,0.0,0.0,0.0,0.0,0.0
830e74fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
830e80fffffffff,449.0,0.0,0.0,0.0,0.0,0.0
830e83fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
830e89fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
830e8dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
830e8efffffffff,9.0,0.0,0.0,0.0,0.0,0.0
830e91fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
830e96fffffffff,1.0,0.0,0.0,1.0,0.0,0.0
830e98fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
830e9afffffffff,13.0,0.0,0.0,8.0,0.0,0.0
830e9dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
830ec0fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
830ec1fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
830ec2fffffffff,46.0,0.0,0.0,0.0,0.0,0.0
830ec3fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
830ec8fffffffff,72.0,0.0,0.0,9.0,0.0,0.0
830ec9fffffffff,190.0,0.0,0.0,41.0,0.0,0.0
830ecafffffffff,25.0,0.0,0.0,3.0,0.0,0.0
830ecbfffffffff,96.0,0.0,0.0,5.0,0.0,0.0
830eccfffffffff,168.0,0.0,0.0,27.0,0.0,0.0
830ecdfffffffff,51.0,0.0,0.0,38.0,0.0,0.0
830ed4fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
830ed5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
830ed8fffffffff,13.0,0.0,0.0,2.0,0.0,0.0
830ed9fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
830edafffffffff,2.0,0.0,0.0,0.0,0.0,0.0
830edbfffffffff,13.0,0.0,0.0,0.0,0.0,0.0
830edefffffffff,4.0,0.0,0.0,1.0,0.0,0.0
830ee1fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
830ee8fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
830eeafffffffff,629.0,0.0,0.0,0.0,0.0,0.0
830eebfffffffff,21.0,0.0,0.0,0.0,0.0,0.0
830eecfffffffff,7.0,0.0,0.0,0.0,0.0,0.0
830eedfffffffff,33.0,0.0,0.0,0.0,0.0,0.0
830eeefffffffff,4.0,0.0,0.0,0.0,0.0,0.0
830ef0fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
830ef2fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
830ef3fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83120afffffffff,24.0,0.0,0.0,0.0,0.0,0.0
83120bfffffffff,19.0,0.0,0.0,4.0,0.0,0.0
831211fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
831213fffffffff,12.0,0.0,0.0,4.0,0.0,0.0
831214fffffffff,16.0,0.0,0.0,1.0,0.0,0.0
831215fffffffff,17.0,0.0,0.0,6.0,0.0,0.0
831216fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
831218fffffffff,98.0,0.0,0.0,17.0,5.0,0.0
831219fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
83121afffffffff,101.0,0.0,0.0,14.0,4.0,0.0
83121bfffffffff,61.0,0.0,0.0,6.0,1.0,0.0
83121efffffffff,96.0,0.0,0.0,18.0,4.0,0.0
831221fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831222fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831223fffffffff,4.0,0.0,0.0,4.0,0.0,0.0
831225fffffffff,9.0,0.0,0.0,7.0,0.0,0.0
831226fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
831229fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
83122bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83122cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83122efffffffff,4.0,0.0,0.0,2.0,0.0,0.0
831230fffffffff,22.0,0.0,0.0,13.0,0.0,0.0
831232fffffffff,6.0,0.0,0.0,6.0,0.0,0.0
831233fffffffff,34.0,0.0,0.0,34.0,0.0,0.0
831240fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
831241fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
831243fffffffff,52.0,0.0,0.0,7.0,0.0,0.0
831244fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
831245fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831246fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
831248fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83124afffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83124bfffffffff,54.0,0.0,0.0,14.0,0.0,0.0
83124dfffffffff,18.0,0.0,0.0,6.0,0.0,0.0
83124efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831250fffffffff,154.0,0.0,0.0,53.0,0.0,0.0
831251fffffffff,334.0,0.0,0.0,77.0,0.0,0.0
831252fffffffff,79.0,0.0,0.0,11.0,0.0,0.0
831253fffffffff,169.0,0.0,0.0,45.0,2.0,0.0
831254fffffffff,184.0,0.0,0.0,96.0,0.0,0.0
831255fffffffff,68.0,0.0,0.0,42.0,0.0,0.0
831256fffffffff,20.0,0.0,0.0,3.0,0.0,0.0
831258fffffffff,17.0,0.0,0.0,2.0,0.0,0.0
831259fffffffff,986.0,0.0,0.0,372.0,1.0,7.0
83125afffffffff,17.0,0.0,0.0,2.0,0.0,0.0
83125bfffffffff,34.0,0.0,0.0,22.0,0.0,0.0
83125cfffffffff,4.0,0.0,0.0,2.0,0.0,0.0
83125dfffffffff,138.0,0.0,0.0,32.0,0.0,0.0
83125efffffffff,16.0,0.0,0.0,2.0,0.0,0.0
831260fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831261fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831263fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83126afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83126bfffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83126efffffffff,15.0,0.0,0.0,0.0,0.0,0.0
831272fffffffff,539.0,0.0,0.0,113.0,0.0,2.0
831275fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
831280fffffffff,137.0,0.0,0.0,0.0,11.0,2.0
831281fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
831282fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
831284fffffffff,315.0,0.0,0.0,0.0,16.0,8.0
831285fffffffff,167.0,0.0,0.0,6.0,9.0,2.0
831286fffffffff,41.0,0.0,0.0,0.0,0.0,0.0
831288fffffffff,68.0,0.0,0.0,0.0,9.0,0.0
831289fffffffff,579.0,0.0,0.0,4.0,39.0,0.0
83128afffffffff,10.0,0.0,0.0,0.0,0.0,0.0
83128bfffffffff,1060.0,0.0,0.0,3.0,321.0,0.0
83128cfffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83128dfffffffff,523.0,0.0,0.0,5.0,5.0,16.0
83128efffffffff,40.0,0.0,0.0,0.0,6.0,0.0
831290fffffffff,119.0,0.0,0.0,0.0,31.0,2.0
831293fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
831294fffffffff,145.0,0.0,0.0,0.0,38.0,0.0
831298fffffffff,32.0,0.0,0.0,0.0,12.0,0.0
831299fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
83129afffffffff,10.0,0.0,0.0,0.0,1.0,0.0
83129bfffffffff,123.0,0.0,0.0,0.0,12.0,0.0
83129cfffffffff,22.0,0.0,0.0,0.0,3.0,0.0
83129dfffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8312a2fffffffff,68.0,0.0,0.0,0.0,10.0,2.0
8312a3fffffffff,81.0,0.0,0.0,0.0,3.0,4.0
8312a6fffffffff,1.0,0.0,0.0,0.0,1.0,0.0
8312a8fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8312a9fffffffff,54.0,0.0,0.0,0.0,0.0,10.0
8312aafffffffff,101.0,0.0,0.0,1.0,5.0,0.0
8312abfffffffff,691.0,0.0,0.0,1.0,17.0,43.0
8312adfffffffff,189.0,0.0,0.0,8.0,3.0,24.0
8312b0fffffffff,901.0,0.0,0.0,0.0,55.0,38.0
8312b1fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8312b2fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8312b3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8312b4fffffffff,118.0,0.0,0.0,1.0,11.0,7.0
8312b5fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8312b6fffffffff,44.0,0.0,0.0,0.0,11.0,3.0
8312c0fffffffff,593.0,0.0,0.0,0.0,118.0,2.0
8312c1fffffffff,1819.0,0.0,0.0,7.0,13.0,6.0
8312c2fffffffff,394.0,0.0,0.0,0.0,84.0,6.0
8312c3fffffffff,1514.0,0.0,0.0,0.0,89.0,6.0
8312c4fffffffff,30.0,0.0,0.0,0.0,0.0,2.0
8312c5fffffffff,42.0,0.0,0.0,2.0,0.0,0.0
8312c8fffffffff,1883.0,0.0,0.0,23.0,81.0,7.0
8312c9fffffffff,222.0,0.0,0.0,15.0,18.0,5.0
8312cafffffffff,1883.0,0.0,0.0,2.0,159.0,2.0
8312cbfffffffff,1194.0,0.0,0.0,0.0,357.0,8.0
8312ccfffffffff,25800.0,0.0,0.0,302.0,1001.0,465.0
8312cdfffffffff,616.0,0.0,0.0,21.0,52.0,7.0
8312cefffffffff,500.0,0.0,0.0,0.0,9.0,0.0
8312d0fffffffff,1068.0,0.0,0.0,0.0,235.0,2.0
8312d1fffffffff,7745.0,0.0,0.0,4.0,1815.0,58.0
8312d2fffffffff,164.0,0.0,0.0,0.0,26.0,1.0
8312d3fffffffff,2753.0,0.0,0.0,0.0,594.0,8.0
8312d4fffffffff,168.0,0.0,0.0,2.0,1.0,0.0
8312d5fffffffff,279.0,0.0,0.0,1.0,105.0,6.0
8312d6fffffffff,1089.0,0.0,0.0,0.0,83.0,12.0
8312d8fffffffff,2487.0,0.0,0.0,0.0,474.0,4.0
8312d9fffffffff,1771.0,0.0,0.0,0.0,508.0,0.0
8312dafffffffff,1049.0,0.0,0.0,0.0,236.0,0.0
8312dbfffffffff,3712.0,0.0,0.0,0.0,685.0,11.0
8312dcfffffffff,3194.0,0.0,0.0,0.0,396.0,6.0
8312ddfffffffff,10045.0,0.0,0.0,0.0,1196.0,4.0
8312defffffffff,6694.0,0.0,0.0,4.0,1934.0,11.0
8312e0fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8312e1fffffffff,623.0,0.0,0.0,107.0,13.0,10.0
8312e2fffffffff,95.0,0.0,0.0,4.0,7.0,0.0
8312e3fffffffff,16.0,0.0,0.0,2.0,0.0,0.0
8312e4fffffffff,7.0,0.0,0.0,2.0,0.0,0.0
8312e5fffffffff,49.0,0.0,0.0,7.0,0.0,0.0
8312e6fffffffff,11.0,0.0,0.0,4.0,0.0,0.0
8312e8fffffffff,161.0,0.0,0.0,4.0,0.0,0.0
8312e9fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8312eafffffffff,656.0,0.0,0.0,8.0,16.0,12.0
8312ebfffffffff,197.0,0.0,0.0,5.0,5.0,4.0
8312ecfffffffff,1727.0,0.0,0.0,153.0,12.0,12.0
8312edfffffffff,44.0,0.0,0.0,5.0,2.0,0.0
8312eefffffffff,186.0,0.0,0.0,14.0,4.0,2.0
8312f0fffffffff,25.0,0.0,0.0,0.0,2.0,2.0
8312f1fffffffff,168.0,0.0,0.0,3.0,13.0,2.0
8312f2fffffffff,83.0,0.0,0.0,0.0,3.0,0.0
8312f3fffffffff,21.0,0.0,0.0,0.0,3.0,0.0
8312f4fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8312f5fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8312f6fffffffff,1962.0,0.0,0.0,3.0,9.0,315.0
831306fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
83130bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
831311fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
831313fffffffff,2.0,0.0,0.0,2.0,0.0,0.0
831343fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
831350fffffffff,16.0,0.0,0.0,9.0,0.0,0.0
831352fffffffff,230.0,0.0,0.0,74.0,0.0,0.0
83135bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831380fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
831382fffffffff,266.0,0.0,0.0,75.0,0.0,0.0
831383fffffffff,389.0,0.0,0.0,20.0,0.0,0.0
831384fffffffff,9.0,0.0,0.0,2.0,0.0,0.0
831385fffffffff,5.0,0.0,0.0,2.0,0.0,0.0
831386fffffffff,657.0,0.0,0.0,223.0,0.0,0.0
831388fffffffff,7.0,0.0,0.0,2.0,0.0,0.0
831389fffffffff,27.0,0.0,0.0,5.0,0.0,0.0
83138afffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83138cfffffffff,521.0,0.0,0.0,70.0,0.0,0.0
83138dfffffffff,19.0,0.0,0.0,9.0,0.0,0.0
83138efffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831390fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831391fffffffff,17.0,0.0,0.0,0.0,1.0,0.0
831393fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831394fffffffff,23.0,0.0,0.0,6.0,0.0,0.0
831395fffffffff,20.0,0.0,0.0,9.0,0.0,0.0
831399fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83139afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83139cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83139efffffffff,41.0,0.0,0.0,4.0,2.0,0.0
8313a2fffffffff,4.0,0.0,0.0,2.0,0.0,0.0
8313a3fffffffff,21.0,0.0,0.0,4.0,0.0,0.0
8313a4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8313a6fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8313a9fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8313aafffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8313b0fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8313b1fffffffff,28.0,0.0,0.0,6.0,0.0,0.0
8313b2fffffffff,68.0,0.0,0.0,17.0,0.0,0.0
8313b3fffffffff,188.0,0.0,0.0,64.0,0.0,0.0
8313b4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8313b5fffffffff,29.0,0.0,0.0,9.0,0.0,0.0
8313b6fffffffff,5.0,0.0,0.0,3.0,0.0,0.0
831aa0fffffffff,1533.0,0.0,0.0,714.0,0.0,0.0
831aa2fffffffff,340.0,0.0,0.0,140.0,0.0,0.0
831aa3fffffffff,948.0,0.0,0.0,393.0,0.0,0.0
831aa4fffffffff,23.0,0.0,0.0,7.0,0.0,0.0
831aa6fffffffff,135.0,0.0,0.0,35.0,0.0,0.0
831ab0fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831ab5fffffffff,19.0,0.0,0.0,1.0,0.0,0.0
831b82fffffffff,2.0,0.0,0.0,2.0,0.0,0.0
831b83fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
831b91fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831b92fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
831b96fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831b98fffffffff,12.0,0.0,0.0,1.0,0.0,0.0
831b99fffffffff,27.0,0.0,0.0,3.0,0.0,0.0
831b9afffffffff,47.0,0.0,0.0,10.0,0.0,0.0
831b9bfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831b9cfffffffff,10.0,0.0,0.0,1.0,0.0,0.0
831b9efffffffff,179.0,0.0,0.0,18.0,0.0,0.0
831bb2fffffffff,6.0,0.0,0.0,4.0,0.0,0.0
831d24fffffffff,43.0,0.0,0.0,0.0,0.0,1.0
831d26fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832600fffffffff,303.0,0.0,0.0,105.0,0.0,2.0
832601fffffffff,867.0,0.0,0.0,391.0,2.0,2.0
832602fffffffff,204.0,0.0,0.0,50.0,2.0,0.0
832603fffffffff,580.0,0.0,0.0,129.0,0.0,5.0
832604fffffffff,223.0,0.0,0.0,72.0,0.0,4.0
832605fffffffff,679.0,0.0,0.0,142.0,0.0,0.0
832606fffffffff,95.0,0.0,0.0,5.0,0.0,0.0
832608fffffffff,834.0,0.0,0.0,172.0,0.0,0.0
832609fffffffff,416.0,0.0,0.0,113.0,0.0,0.0
83260afffffffff,2624.0,0.0,0.0,619.0,0.0,18.0
83260bfffffffff,2112.0,0.0,0.0,261.0,0.0,0.0
83260cfffffffff,128.0,0.0,0.0,37.0,0.0,0.0
83260dfffffffff,1194.0,0.0,0.0,82.0,0.0,0.0
83260efffffffff,1427.0,0.0,0.0,321.0,2.0,0.0
832610fffffffff,141.0,0.0,0.0,17.0,3.0,6.0
832611fffffffff,397.0,0.0,0.0,85.0,24.0,9.0
832612fffffffff,334.0,0.0,0.0,16.0,17.0,24.0
832613fffffffff,20.0,0.0,0.0,2.0,4.0,0.0
832614fffffffff,23.0,0.0,0.0,1.0,0.0,0.0
832615fffffffff,66.0,0.0,0.0,14.0,2.0,0.0
832616fffffffff,293.0,0.0,0.0,20.0,33.0,2.0
832618fffffffff,896.0,0.0,0.0,159.0,1.0,5.0
832619fffffffff,206.0,0.0,0.0,41.0,2.0,4.0
83261afffffffff,229.0,0.0,0.0,64.0,20.0,3.0
83261bfffffffff,371.0,0.0,0.0,63.0,14.0,5.0
83261cfffffffff,196.0,0.0,0.0,25.0,17.0,11.0
83261dfffffffff,113.0,0.0,0.0,30.0,0.0,4.0
83261efffffffff,106.0,0.0,0.0,12.0,4.0,1.0
832620fffffffff,1209.0,0.0,0.0,56.0,0.0,0.0
832621fffffffff,2053.0,0.0,0.0,167.0,0.0,0.0
832622fffffffff,285.0,0.0,0.0,57.0,0.0,0.0
832623fffffffff,667.0,0.0,0.0,63.0,0.0,0.0
832624fffffffff,1742.0,0.0,0.0,215.0,0.0,0.0
832625fffffffff,608.0,0.0,0.0,51.0,0.0,0.0
832626fffffffff,1569.0,0.0,0.0,460.0,0.0,0.0
832628fffffffff,239.0,0.0,0.0,30.0,0.0,0.0
832629fffffffff,452.0,0.0,0.0,159.0,0.0,0.0
83262afffffffff,92.0,0.0,0.0,6.0,0.0,0.0
83262bfffffffff,892.0,0.0,0.0,96.0,0.0,0.0
83262cfffffffff,7395.0,0.0,0.0,1260.0,0.0,0.0
83262dfffffffff,956.0,0.0,0.0,113.0,0.0,0.0
83262efffffffff,486.0,0.0,0.0,34.0,0.0,0.0
832630fffffffff,97.0,0.0,0.0,38.0,0.0,1.0
832631fffffffff,65.0,0.0,0.0,19.0,0.0,0.0
832632fffffffff,12.0,0.0,0.0,1.0,0.0,0.0
832633fffffffff,368.0,0.0,0.0,52.0,1.0,0.0
832634fffffffff,517.0,0.0,0.0,147.0,0.0,23.0
832635fffffffff,209.0,0.0,0.0,135.0,0.0,0.0
832636fffffffff,753.0,0.0,0.0,204.0,11.0,8.0
832640fffffffff,3611.0,0.0,0.0,864.0,0.0,0.0
832641fffffffff,1798.0,0.0,0.0,526.0,0.0,0.0
832642fffffffff,1198.0,0.0,0.0,249.0,0.0,0.0
832643fffffffff,2905.0,0.0,0.0,182.0,0.0,0.0
832644fffffffff,419.0,0.0,0.0,115.0,0.0,0.0
832645fffffffff,375.0,0.0,0.0,152.0,0.0,0.0
832646fffffffff,6573.0,0.0,0.0,2146.0,0.0,0.0
832648fffffffff,1539.0,0.0,0.0,144.0,0.0,0.0
832649fffffffff,1861.0,0.0,0.0,154.0,0.0,0.0
83264afffffffff,1249.0,0.0,0.0,289.0,0.0,0.0
83264bfffffffff,670.0,0.0,0.0,80.0,0.0,0.0
83264cfffffffff,2975.0,0.0,0.0,690.0,0.0,0.0
83264dfffffffff,3569.0,0.0,0.0,502.0,0.0,0.0
83264efffffffff,1579.0,0.0,0.0,207.0,0.0,0.0
832650fffffffff,1161.0,0.0,0.0,229.0,0.0,0.0
832651fffffffff,1049.0,0.0,0.0,176.0,0.0,0.0
832652fffffffff,2336.0,0.0,0.0,400.0,0.0,0.0
832653fffffffff,2912.0,0.0,0.0,801.0,0.0,0.0
832654fffffffff,2053.0,0.0,0.0,521.0,0.0,0.0
832655fffffffff,6489.0,0.0,0.0,772.0,0.0,0.0
832656fffffffff,6138.0,0.0,0.0,1134.0,21.0,0.0
832658fffffffff,245.0,0.0,0.0,30.0,0.0,0.0
832659fffffffff,2243.0,0.0,0.0,616.0,0.0,0.0
83265afffffffff,1176.0,0.0,0.0,343.0,0.0,0.0
83265bfffffffff,2171.0,0.0,0.0,649.0,0.0,0.0
83265cfffffffff,407.0,0.0,0.0,37.0,0.0,0.0
83265dfffffffff,1028.0,0.0,0.0,66.0,0.0,0.0
83265efffffffff,532.0,0.0,0.0,88.0,0.0,0.0
832660fffffffff,906.0,0.0,0.0,239.0,0.0,0.0
832661fffffffff,4772.0,0.0,0.0,1042.0,0.0,0.0
832662fffffffff,2809.0,0.0,0.0,549.0,0.0,0.0
832663fffffffff,1570.0,0.0,0.0,236.0,0.0,0.0
832664fffffffff,20188.0,0.0,0.0,4400.0,0.0,0.0
832665fffffffff,1454.0,0.0,0.0,371.0,0.0,0.0
832666fffffffff,5006.0,0.0,0.0,1736.0,0.0,0.0
832668fffffffff,3419.0,0.0,0.0,1003.0,0.0,0.0
832669fffffffff,538.0,0.0,0.0,176.0,0.0,0.0
83266afffffffff,1703.0,0.0,0.0,293.0,0.0,0.0
83266bfffffffff,1132.0,0.0,0.0,158.0,0.0,0.0
83266cfffffffff,3570.0,0.0,0.0,690.0,0.0,0.0
83266dfffffffff,4249.0,0.0,0.0,890.0,0.0,0.0
83266efffffffff,2115.0,0.0,0.0,774.0,0.0,0.0
832670fffffffff,554.0,0.0,0.0,261.0,0.0,0.0
832671fffffffff,1477.0,0.0,0.0,277.0,0.0,0.0
832672fffffffff,328.0,0.0,0.0,63.0,0.0,0.0
832673fffffffff,663.0,0.0,0.0,126.0,0.0,0.0
832674fffffffff,1233.0,0.0,0.0,235.0,0.0,0.0
832675fffffffff,838.0,0.0,0.0,160.0,0.0,0.0
832676fffffffff,337.0,0.0,0.0,57.0,0.0,0.0
832680fffffffff,1976.0,0.0,0.0,0.0,668.0,3.0
832681fffffffff,33964.0,0.0,0.0,56.0,6639.0,346.0
832682fffffffff,258.0,0.0,0.0,0.0,77.0,0.0
832683fffffffff,1936.0,0.0,0.0,0.0,638.0,0.0
832684fffffffff,349.0,0.0,0.0,0.0,65.0,2.0
832685fffffffff,3421.0,0.0,0.0,12.0,873.0,32.0
832686fffffffff,26.0,0.0,0.0,0.0,5.0,0.0
832688fffffffff,13429.0,0.0,0.0,53.0,3372.0,141.0
832689fffffffff,1274.0,0.0,0.0,13.0,169.0,19.0
83268afffffffff,1042.0,0.0,0.0,0.0,233.0,0.0
83268bfffffffff,1696.0,0.0,0.0,2.0,402.0,6.0
83268cfffffffff,44727.0,0.0,0.0,80.0,9533.0,324.0
83268dfffffffff,1318.0,0.0,0.0,73.0,113.0,16.0
83268efffffffff,2508.0,0.0,0.0,0.0,653.0,2.0
832690fffffffff,2347.0,0.0,0.0,0.0,648.0,0.0
832691fffffffff,68.0,0.0,0.0,0.0,26.0,0.0
832692fffffffff,802.0,0.0,0.0,0.0,223.0,0.0
832693fffffffff,83.0,0.0,0.0,0.0,22.0,0.0
