cell_id,Gymnorhina tibicen,Gymnorhina tibicen papuana,Gymnorhina tibicen [tibicen Group],Gymnorhina tibicen dorsalis,Gymnorhina tibicen telonocua/tyrannica,Gymnorhina tibicen hypoleuca,Gymnorhina tibicen [tibicen Group] x dorsalis,Gymnorhina tibicen [tibicen Group] x telonocua/tyrannica
82b847fffffffff,74.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0
82b84ffffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b857fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b85ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b867fffffffff,80.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0
82b86ffffffffff,107.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
82b877fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b887fffffffff,336.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0
82b88ffffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b897fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b89ffffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b8a7fffffffff,44.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
82b8affffffffff,209.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
82b8b7fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b8cffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b917fffffffff,3169.0,0.0,0.0,0.0,452.0,0.0,0.0,0.0
82b91ffffffffff,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
82b937fffffffff,71.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
82b95ffffffffff,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
82b987fffffffff,166.0,0.0,31.0,0.0,9.0,0.0,0.0,0.0
82b98ffffffffff,49.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
82b997fffffffff,58.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
82b99ffffffffff,78.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
82b9a7fffffffff,928.0,0.0,106.0,0.0,75.0,0.0,0.0,0.0
82b9affffffffff,531.0,0.0,2.0,0.0,55.0,0.0,0.0,0.0
82b9b7fffffffff,549.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0
82ba27fffffffff,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82bb0ffffffffff,4621.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
82bb2ffffffffff,5819.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
82bb57fffffffff,3965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82bb5ffffffffff,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82bb77fffffffff,661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82be0ffffffffff,34027.0,0.0,5122.0,0.0,70.0,0.0,0.0,32.0
82be1ffffffffff,4424.0,0.0,859.0,0.0,0.0,0.0,0.0,0.0
82be2ffffffffff,405.0,0.0,10.0,0.0,39.0,0.0,0.0,0.0
82be47fffffffff,11550.0,0.0,1338.0,0.0,626.0,0.0,0.0,676.0
82be4ffffffffff,6208.0,0.0,924.0,0.0,463.0,0.0,0.0,30.0
82be57fffffffff,3556.0,0.0,385.0,0.0,0.0,0.0,0.0,2.0
82be5ffffffffff,544.0,0.0,182.0,0.0,4.0,0.0,0.0,0.0
82be67fffffffff,29021.0,0.0,17.0,0.0,11559.0,10.0,0.0,9.0
82be6ffffffffff,5109.0,0.0,9.0,0.0,1376.0,0.0,0.0,3.0
82be77fffffffff,20887.0,0.0,848.0,0.0,1157.0,0.0,0.0,88.0
82be8ffffffffff,24709.0,0.0,4375.0,0.0,0.0,0.0,0.0,0.0
82beaffffffffff,5096.0,0.0,1894.0,0.0,0.0,0.0,0.0,0.0
82bec7fffffffff,308.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0
82becffffffffff,687.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0
82bed7fffffffff,373.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0
82bedffffffffff,213.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0
82bee7fffffffff,1853.0,0.0,302.0,0.0,0.0,0.0,0.0,0.0
82beeffffffffff,427.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0
82bef7fffffffff,7223.0,0.0,861.0,0.0,0.0,0.0,0.0,0.0
82bf4ffffffffff,4201.0,0.0,0.0,0.0,0.0,1802.0,0.0,0.0
82bf5ffffffffff,61.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
82bf6ffffffffff,41.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
82c987fffffffff,1118.0,0.0,0.0,597.0,0.0,0.0,0.0,0.0
82c997fffffffff,3957.0,0.0,0.0,1595.0,0.0,0.0,0.0,0.0
82c99ffffffffff,349.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0
82c9b7fffffffff,716.0,0.0,0.0,239.0,0.0,0.0,0.0,0.0
82d897fffffffff,217.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0
82da87fffffffff,3797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82da8ffffffffff,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82da97fffffffff,2268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82daaffffffffff,311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82dab7fffffffff,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
