cell_id,Tringa semipalmata,Tringa semipalmata semipalmata,Tringa semipalmata inornata
832660fffffffff,6.0,0.0,1.0
832661fffffffff,7.0,0.0,0.0
832662fffffffff,12.0,0.0,0.0
832663fffffffff,14.0,0.0,4.0
832664fffffffff,134.0,0.0,24.0
832666fffffffff,29.0,0.0,4.0
832668fffffffff,14.0,0.0,4.0
832669fffffffff,4.0,0.0,0.0
83266afffffffff,8.0,0.0,1.0
83266bfffffffff,15.0,0.0,6.0
83266cfffffffff,12.0,0.0,0.0
83266efffffffff,4.0,0.0,2.0
832671fffffffff,52.0,0.0,10.0
832672fffffffff,1.0,0.0,0.0
832673fffffffff,2.0,0.0,0.0
832674fffffffff,2.0,0.0,0.0
832675fffffffff,2.0,0.0,0.0
832680fffffffff,55.0,0.0,13.0
832681fffffffff,61.0,0.0,7.0
832682fffffffff,7.0,0.0,1.0
832683fffffffff,5.0,0.0,0.0
832684fffffffff,2.0,0.0,0.0
832685fffffffff,34.0,0.0,12.0
832688fffffffff,29.0,0.0,10.0
832689fffffffff,16.0,0.0,0.0
83268afffffffff,6.0,0.0,1.0
83268bfffffffff,21.0,0.0,3.0
83268cfffffffff,140.0,0.0,13.0
83268dfffffffff,51.0,0.0,7.0
83268efffffffff,14.0,0.0,6.0
832691fffffffff,4.0,0.0,0.0
832692fffffffff,2.0,0.0,2.0
832694fffffffff,29.0,0.0,10.0
832696fffffffff,255.0,0.0,150.0
832698fffffffff,24.0,0.0,6.0
832699fffffffff,11.0,0.0,0.0
83269afffffffff,3.0,0.0,0.0
83269cfffffffff,49.0,0.0,15.0
83269dfffffffff,23.0,0.0,5.0
83269efffffffff,3.0,0.0,0.0
8326a2fffffffff,4.0,0.0,2.0
8326a3fffffffff,2.0,0.0,2.0
8326a4fffffffff,4.0,0.0,4.0
8326a8fffffffff,29.0,0.0,7.0
8326a9fffffffff,2.0,0.0,0.0
8326aafffffffff,126.0,0.0,22.0
8326abfffffffff,16.0,0.0,2.0
8326acfffffffff,23.0,0.0,3.0
8326adfffffffff,3.0,0.0,3.0
8326aefffffffff,2.0,0.0,0.0
8326b0fffffffff,7.0,0.0,0.0
8326b1fffffffff,4.0,0.0,2.0
8326b2fffffffff,5.0,0.0,2.0
8326b5fffffffff,2.0,0.0,0.0
8326b6fffffffff,2.0,0.0,0.0
8326c1fffffffff,7.0,0.0,0.0
8326c3fffffffff,9.0,0.0,0.0
8326c4fffffffff,6.0,0.0,0.0
8326c5fffffffff,2.0,0.0,0.0
8326c6fffffffff,1.0,0.0,1.0
8326c8fffffffff,78.0,0.0,11.0
8326cafffffffff,9.0,0.0,7.0
8326cbfffffffff,48.0,0.0,2.0
8326d1fffffffff,5.0,0.0,0.0
8326d2fffffffff,3.0,0.0,3.0
8326d3fffffffff,1.0,0.0,0.0
8326d4fffffffff,2.0,0.0,0.0
8326d9fffffffff,6.0,0.0,2.0
8326dafffffffff,2.0,0.0,0.0
8326dbfffffffff,3.0,0.0,0.0
8326defffffffff,27.0,0.0,6.0
8326e2fffffffff,29.0,0.0,3.0
8326e4fffffffff,10.0,0.0,2.0
8326e5fffffffff,6.0,0.0,0.0
8326e9fffffffff,5.0,0.0,0.0
8326ecfffffffff,2.0,0.0,0.0
8326edfffffffff,6.0,0.0,0.0
8326f0fffffffff,2.0,0.0,0.0
8326f1fffffffff,9.0,0.0,0.0
8326f2fffffffff,69.0,0.0,12.0
8326f3fffffffff,2.0,0.0,0.0
8326f6fffffffff,20.0,0.0,9.0
832702fffffffff,35.0,0.0,1.0
832703fffffffff,2.0,0.0,0.0
832708fffffffff,2.0,0.0,0.0
83270afffffffff,1.0,0.0,0.0
832711fffffffff,2.0,0.0,0.0
832713fffffffff,20.0,0.0,5.0
832714fffffffff,5.0,0.0,0.0
83271afffffffff,2.0,0.0,0.0
83271dfffffffff,2.0,0.0,0.0
83271efffffffff,3.0,0.0,0.0
832740fffffffff,1.0,0.0,0.0
832741fffffffff,13.0,0.0,0.0
832743fffffffff,25.0,0.0,0.0
832744fffffffff,4.0,0.0,0.0
832745fffffffff,7.0,0.0,0.0
832746fffffffff,11.0,0.0,0.0
832748fffffffff,27.0,0.0,0.0
832749fffffffff,8.0,0.0,2.0
83274afffffffff,20.0,0.0,2.0
83274bfffffffff,27.0,0.0,0.0
83274cfffffffff,2.0,0.0,0.0
83274dfffffffff,14.0,0.0,0.0
83274efffffffff,25.0,0.0,0.0
832750fffffffff,1.0,0.0,0.0
832751fffffffff,7.0,0.0,0.0
832752fffffffff,5.0,0.0,0.0
832753fffffffff,2.0,0.0,0.0
832754fffffffff,11.0,0.0,5.0
832756fffffffff,10.0,0.0,0.0
832758fffffffff,42.0,0.0,1.0
832759fffffffff,47.0,0.0,8.0
83275bfffffffff,3.0,0.0,0.0
83275dfffffffff,8.0,0.0,0.0
83275efffffffff,3.0,0.0,0.0
832763fffffffff,16.0,0.0,0.0
832768fffffffff,6.0,0.0,0.0
832769fffffffff,2.0,0.0,0.0
83276afffffffff,2.0,0.0,0.0
83276bfffffffff,51.0,0.0,0.0
83276efffffffff,6.0,0.0,0.0
832770fffffffff,4.0,0.0,0.0
832771fffffffff,3.0,0.0,1.0
832773fffffffff,5.0,0.0,0.0
832774fffffffff,3.0,0.0,0.0
832786fffffffff,7.0,0.0,0.0
83278dfffffffff,4.0,0.0,4.0
832792fffffffff,5.0,0.0,0.0
832793fffffffff,22.0,0.0,5.0
832796fffffffff,3.0,0.0,3.0
832799fffffffff,3.0,0.0,0.0
83279cfffffffff,2.0,0.0,2.0
83279efffffffff,26.0,0.0,24.0
8327a0fffffffff,2.0,0.0,0.0
8327a2fffffffff,3.0,0.0,0.0
8327a8fffffffff,2.0,0.0,2.0
8327aefffffffff,4.0,0.0,0.0
8327b1fffffffff,2.0,0.0,0.0
8327b2fffffffff,4.0,0.0,2.0
8327b3fffffffff,8.0,0.0,6.0
8327b6fffffffff,2.0,0.0,2.0
832802fffffffff,29.0,0.0,27.0
832810fffffffff,23.0,0.0,2.0
832811fffffffff,2.0,0.0,0.0
832812fffffffff,4.0,0.0,3.0
832813fffffffff,37.0,0.0,22.0
832814fffffffff,6.0,0.0,0.0
832815fffffffff,4.0,0.0,0.0
832816fffffffff,6.0,0.0,2.0
832819fffffffff,14.0,0.0,2.0
83281bfffffffff,31.0,0.0,5.0
83281cfffffffff,56.0,0.0,0.0
83281dfffffffff,1.0,0.0,0.0
83281efffffffff,14.0,0.0,4.0
832830fffffffff,155.0,0.0,51.0
832831fffffffff,23.0,0.0,14.0
832832fffffffff,96.0,0.0,3.0
832833fffffffff,36.0,0.0,0.0
832834fffffffff,120.0,0.0,54.0
832835fffffffff,1916.0,0.0,1119.0
832836fffffffff,29.0,0.0,4.0
832880fffffffff,7.0,0.0,0.0
832881fffffffff,2.0,0.0,2.0
832884fffffffff,5.0,0.0,3.0
832885fffffffff,6.0,0.0,1.0
832888fffffffff,4.0,0.0,0.0
832889fffffffff,4.0,0.0,0.0
83288afffffffff,2.0,0.0,0.0
83288bfffffffff,2.0,0.0,0.0
83288cfffffffff,9.0,0.0,2.0
832890fffffffff,21.0,0.0,0.0
832893fffffffff,32.0,0.0,6.0
832894fffffffff,21.0,0.0,18.0
832895fffffffff,6.0,0.0,6.0
832896fffffffff,2.0,0.0,0.0
83289afffffffff,7.0,0.0,2.0
83289dfffffffff,1.0,0.0,0.0
8328a2fffffffff,7.0,0.0,2.0
8328a3fffffffff,1.0,0.0,0.0
8328a4fffffffff,4.0,0.0,4.0
8328a5fffffffff,2.0,0.0,2.0
8328a8fffffffff,18.0,0.0,0.0
8328aafffffffff,12.0,0.0,3.0
8328abfffffffff,2.0,0.0,0.0
8328acfffffffff,16.0,0.0,14.0
8328adfffffffff,7.0,0.0,7.0
8328aefffffffff,14.0,0.0,13.0
8328b1fffffffff,24.0,0.0,5.0
8328b2fffffffff,3.0,0.0,1.0
8328b6fffffffff,13.0,0.0,10.0
8328c2fffffffff,2.0,0.0,0.0
8328c6fffffffff,561.0,0.0,101.0
8328d0fffffffff,2.0,0.0,0.0
8328d1fffffffff,222.0,0.0,21.0
8328d5fffffffff,10.0,0.0,3.0
8328dcfffffffff,6.0,0.0,0.0
8328defffffffff,277.0,0.0,6.0
8328e6fffffffff,2.0,0.0,0.0
8328f1fffffffff,42.0,0.0,0.0
8328f4fffffffff,6.0,0.0,2.0
8328f5fffffffff,29.0,0.0,2.0
832912fffffffff,249.0,0.0,249.0
832913fffffffff,5.0,0.0,4.0
832984fffffffff,7.0,0.0,3.0
832985fffffffff,2.0,0.0,0.0
832986fffffffff,6.0,0.0,1.0
832989fffffffff,44.0,0.0,23.0
83298cfffffffff,17.0,0.0,4.0
83298dfffffffff,11.0,0.0,0.0
832990fffffffff,11.0,0.0,4.0
832992fffffffff,2.0,0.0,0.0
832995fffffffff,4.0,0.0,0.0
832996fffffffff,2.0,0.0,0.0
8329a0fffffffff,61.0,0.0,4.0
8329a1fffffffff,129.0,0.0,20.0
8329a2fffffffff,8.0,0.0,0.0
8329a3fffffffff,72.0,0.0,9.0
8329a4fffffffff,92.0,0.0,30.0
8329a5fffffffff,78.0,0.0,22.0
8329a6fffffffff,137.0,0.0,41.0
8329a8fffffffff,84.0,0.0,0.0
8329a9fffffffff,17.0,0.0,0.0
8329aafffffffff,4.0,0.0,0.0
8329abfffffffff,13.0,0.0,0.0
8329adfffffffff,10.0,0.0,8.0
8329aefffffffff,1.0,0.0,0.0
8329b0fffffffff,8.0,0.0,4.0
8329b1fffffffff,9.0,0.0,2.0
8329b2fffffffff,24.0,0.0,2.0
8329b5fffffffff,21.0,0.0,2.0
8329b6fffffffff,32.0,0.0,16.0
832a06fffffffff,12.0,0.0,6.0
832a10fffffffff,290.0,99.0,83.0
832a12fffffffff,23.0,0.0,12.0
832a13fffffffff,209.0,70.0,60.0
832a14fffffffff,6.0,1.0,4.0
832a15fffffffff,236.0,79.0,96.0
832a1afffffffff,16.0,0.0,7.0
832a30fffffffff,199.0,27.0,43.0
832a31fffffffff,332.0,28.0,116.0
832a32fffffffff,2.0,0.0,0.0
832a33fffffffff,155.0,42.0,50.0
832a34fffffffff,120.0,32.0,33.0
832a4cfffffffff,8.0,0.0,3.0
832a80fffffffff,7.0,0.0,0.0
832a81fffffffff,2.0,0.0,0.0
832a82fffffffff,4.0,0.0,0.0
832a84fffffffff,36.0,0.0,4.0
832a85fffffffff,16.0,0.0,9.0
832a86fffffffff,4.0,0.0,0.0
832a88fffffffff,11.0,0.0,10.0
832a89fffffffff,8.0,2.0,0.0
832a8afffffffff,15.0,0.0,11.0
832a8bfffffffff,9.0,0.0,3.0
832a8cfffffffff,18.0,0.0,16.0
832a8dfffffffff,5.0,0.0,0.0
832a8efffffffff,2.0,0.0,0.0
832a90fffffffff,32.0,0.0,4.0
832a91fffffffff,15.0,0.0,0.0
832a92fffffffff,5.0,0.0,0.0
832a93fffffffff,19.0,0.0,0.0
832a94fffffffff,14.0,0.0,0.0
832a95fffffffff,25.0,0.0,2.0
832a96fffffffff,3.0,0.0,0.0
832a99fffffffff,11.0,0.0,0.0
832a9bfffffffff,1.0,0.0,0.0
832a9cfffffffff,2.0,0.0,0.0
832a9efffffffff,6.0,0.0,0.0
832aa0fffffffff,3.0,0.0,0.0
832aa1fffffffff,22.0,0.0,2.0
832aa3fffffffff,19.0,0.0,9.0
832aa4fffffffff,75.0,0.0,50.0
832aa6fffffffff,14.0,0.0,0.0
832aa8fffffffff,516.0,152.0,156.0
832aa9fffffffff,739.0,112.0,359.0
832aabfffffffff,2.0,0.0,0.0
832aacfffffffff,19.0,0.0,11.0
832aadfffffffff,600.0,122.0,202.0
832aaefffffffff,2.0,0.0,0.0
832ab0fffffffff,132.0,0.0,26.0
832ab1fffffffff,24.0,0.0,3.0
832ab2fffffffff,818.0,0.0,150.0
832ab3fffffffff,50.0,0.0,2.0
832ab4fffffffff,3.0,0.0,0.0
832ab5fffffffff,91.0,0.0,20.0
832ab6fffffffff,37.0,0.0,13.0
832ac6fffffffff,33.0,4.0,8.0
832ad0fffffffff,8.0,0.0,0.0
832ad1fffffffff,3.0,0.0,0.0
832ad3fffffffff,21.0,5.0,1.0
832ad5fffffffff,112.0,4.0,0.0
832ad6fffffffff,3.0,0.0,0.0
832af0fffffffff,10.0,2.0,4.0
832af1fffffffff,58.0,5.0,30.0
832af3fffffffff,43.0,0.0,29.0
832af4fffffffff,1.0,0.0,0.0
832af5fffffffff,1.0,0.0,1.0
832af6fffffffff,139.0,23.0,41.0
832b00fffffffff,5.0,0.0,5.0
832b01fffffffff,8.0,0.0,8.0
832b03fffffffff,4.0,0.0,0.0
832b05fffffffff,1.0,1.0,0.0
832b06fffffffff,2.0,2.0,0.0
832b0afffffffff,45.0,20.0,3.0
832b0cfffffffff,57.0,3.0,46.0
832b0efffffffff,68.0,2.0,63.0
832b12fffffffff,7.0,0.0,3.0
832b16fffffffff,68.0,0.0,9.0
832b18fffffffff,102.0,19.0,8.0
832b19fffffffff,3.0,0.0,0.0
832b1afffffffff,3.0,0.0,1.0
832b1bfffffffff,27.0,24.0,0.0
832b22fffffffff,3.0,0.0,0.0
832b23fffffffff,15.0,2.0,0.0
832b24fffffffff,3.0,0.0,0.0
832b2cfffffffff,2.0,0.0,2.0
832b30fffffffff,2.0,1.0,0.0
832b31fffffffff,4.0,0.0,0.0
832b33fffffffff,5.0,3.0,0.0
832b34fffffffff,2.0,0.0,0.0
832b81fffffffff,15.0,0.0,9.0
832b82fffffffff,11.0,0.0,6.0
832b83fffffffff,1.0,0.0,0.0
832b88fffffffff,4.0,0.0,0.0
832b89fffffffff,3.0,0.0,2.0
832b8afffffffff,15.0,0.0,3.0
832b8cfffffffff,14.0,0.0,10.0
832b8dfffffffff,2.0,0.0,2.0
832b8efffffffff,2.0,0.0,0.0
832b90fffffffff,5.0,0.0,0.0
832b94fffffffff,4.0,0.0,2.0
832b98fffffffff,16.0,0.0,0.0
832b99fffffffff,108.0,0.0,29.0
832b9afffffffff,20.0,0.0,5.0
832b9bfffffffff,192.0,0.0,20.0
832b9dfffffffff,9.0,0.0,0.0
832ba0fffffffff,8.0,0.0,8.0
832ba5fffffffff,10.0,0.0,0.0
832baafffffffff,20.0,2.0,6.0
832bacfffffffff,16.0,0.0,0.0
832baefffffffff,13.0,0.0,2.0
832bb3fffffffff,2.0,0.0,0.0
833426fffffffff,4.0,0.0,0.0
834412fffffffff,28.0,0.0,9.0
834413fffffffff,210.0,7.0,15.0
834414fffffffff,4.0,0.0,2.0
834416fffffffff,35.0,12.0,5.0
83441afffffffff,56.0,25.0,18.0
83441bfffffffff,16.0,3.0,3.0
83441efffffffff,62.0,11.0,17.0
834424fffffffff,1.0,0.0,0.0
834432fffffffff,3.0,0.0,0.0
834434fffffffff,7.0,7.0,0.0
834440fffffffff,41.0,0.0,22.0
834441fffffffff,2.0,0.0,0.0
834443fffffffff,7.0,0.0,1.0
834444fffffffff,10.0,0.0,8.0
834445fffffffff,86.0,0.0,18.0
834446fffffffff,46.0,0.0,0.0
834448fffffffff,2.0,0.0,0.0
834449fffffffff,2.0,0.0,0.0
83444cfffffffff,13.0,0.0,0.0
83444dfffffffff,3.0,0.0,0.0
834450fffffffff,30.0,10.0,4.0
834454fffffffff,12.0,0.0,7.0
834455fffffffff,67.0,3.0,10.0
834456fffffffff,17.0,0.0,10.0
83445afffffffff,6.0,0.0,0.0
83445bfffffffff,6.0,0.0,5.0
83445dfffffffff,17.0,0.0,13.0
834463fffffffff,31.0,9.0,12.0
834469fffffffff,12.0,0.0,0.0
83446cfffffffff,65.0,16.0,18.0
83446dfffffffff,48.0,0.0,3.0
83446efffffffff,168.0,50.0,87.0
834471fffffffff,32.0,5.0,13.0
834473fffffffff,57.0,11.0,38.0
834480fffffffff,1.0,1.0,0.0
834486fffffffff,3.0,3.0,0.0
8344a3fffffffff,8.0,0.0,0.0
8344a5fffffffff,1.0,1.0,0.0
8344a8fffffffff,1.0,1.0,0.0
8344a9fffffffff,34.0,0.0,0.0
8344abfffffffff,4.0,3.0,0.0
8344acfffffffff,8.0,0.0,0.0
8344adfffffffff,4.0,0.0,0.0
8344aefffffffff,3.0,1.0,0.0
8344b1fffffffff,11.0,1.0,4.0
8344b5fffffffff,2.0,0.0,0.0
8344c1fffffffff,6.0,0.0,0.0
8344c2fffffffff,2.0,0.0,0.0
8344c3fffffffff,13.0,0.0,0.0
8344c5fffffffff,15.0,0.0,2.0
8344c8fffffffff,1.0,0.0,0.0
8344cafffffffff,14.0,0.0,0.0
8344cbfffffffff,2.0,0.0,0.0
8344ccfffffffff,12.0,0.0,3.0
8344cdfffffffff,4.0,0.0,0.0
8344cefffffffff,4.0,0.0,0.0
8344d0fffffffff,118.0,2.0,0.0
8344d2fffffffff,282.0,1.0,0.0
8344d3fffffffff,2.0,0.0,0.0
8344d5fffffffff,153.0,0.0,8.0
8344d8fffffffff,14.0,0.0,8.0
8344d9fffffffff,9.0,0.0,0.0
8344dbfffffffff,5.0,0.0,3.0
8344ddfffffffff,7.0,0.0,2.0
8344defffffffff,4.0,0.0,0.0
8344e0fffffffff,6.0,0.0,0.0
8344e2fffffffff,10.0,0.0,0.0
8344e3fffffffff,2.0,0.0,0.0
8344e4fffffffff,29.0,0.0,12.0
8344e5fffffffff,7.0,0.0,4.0
8344e6fffffffff,286.0,9.0,73.0
8344edfffffffff,6.0,0.0,4.0
8344f0fffffffff,16.0,10.0,2.0
8344f3fffffffff,338.0,31.0,45.0
8344f4fffffffff,17.0,0.0,1.0
8344f6fffffffff,9.0,2.0,3.0
834505fffffffff,13.0,9.0,2.0
834509fffffffff,8.0,7.0,0.0
83450bfffffffff,2.0,2.0,0.0
834523fffffffff,13.0,0.0,0.0
83452afffffffff,6.0,0.0,1.0
83452cfffffffff,7.0,0.0,0.0
834531fffffffff,2.0,0.0,0.0
834532fffffffff,2.0,0.0,0.0
834550fffffffff,13.0,0.0,13.0
834564fffffffff,1.0,0.0,1.0
834569fffffffff,2.0,0.0,0.0
834572fffffffff,8.0,6.0,0.0
834574fffffffff,1.0,0.0,1.0
834583fffffffff,4.0,4.0,0.0
834584fffffffff,4.0,0.0,0.0
83458cfffffffff,28.0,24.0,4.0
834598fffffffff,87.0,75.0,12.0
83459dfffffffff,3.0,3.0,0.0
8345a3fffffffff,15.0,0.0,0.0
8345aefffffffff,14.0,0.0,0.0
834801fffffffff,17.0,0.0,8.0
834809fffffffff,1.0,0.0,0.0
83480efffffffff,3.0,0.0,3.0
834810fffffffff,9.0,0.0,0.0
834814fffffffff,6.0,0.0,0.0
83481afffffffff,11.0,0.0,0.0
834829fffffffff,8.0,0.0,8.0
83482afffffffff,13.0,0.0,13.0
83482bfffffffff,3.0,0.0,3.0
834833fffffffff,3.0,0.0,3.0
834836fffffffff,1.0,0.0,1.0
834843fffffffff,14.0,0.0,4.0
83484afffffffff,109.0,0.0,55.0
834855fffffffff,8.0,0.0,6.0
834859fffffffff,1.0,0.0,0.0
83485afffffffff,1.0,0.0,0.0
83485bfffffffff,1.0,0.0,0.0
83485cfffffffff,3.0,0.0,0.0
83485dfffffffff,5.0,0.0,0.0
83485efffffffff,4.0,0.0,2.0
834871fffffffff,3.0,0.0,1.0
834873fffffffff,9.0,0.0,5.0
834888fffffffff,4.0,0.0,0.0
834889fffffffff,4.0,0.0,0.0
83488afffffffff,4.0,0.0,0.0
83488bfffffffff,3.0,0.0,0.0
834890fffffffff,96.0,4.0,76.0
834892fffffffff,5.0,0.0,3.0
834893fffffffff,22.0,0.0,3.0
834895fffffffff,109.0,22.0,57.0
834898fffffffff,8.0,0.0,0.0
83489afffffffff,3.0,0.0,2.0
83489cfffffffff,67.0,0.0,0.0
83489dfffffffff,7.0,0.0,1.0
83489efffffffff,17.0,0.0,0.0
8348abfffffffff,3.0,0.0,0.0
8348b2fffffffff,34.0,2.0,23.0
8348b3fffffffff,51.0,0.0,14.0
8348b5fffffffff,8.0,0.0,0.0
8348c0fffffffff,4.0,0.0,3.0
8348c2fffffffff,4.0,0.0,0.0
8348c3fffffffff,18.0,0.0,4.0
8348c5fffffffff,33.0,0.0,11.0
8348c6fffffffff,2.0,0.0,0.0
8348c8fffffffff,11.0,0.0,4.0
8348c9fffffffff,6.0,0.0,4.0
8348ccfffffffff,6.0,0.0,0.0
8348cdfffffffff,5.0,0.0,0.0
8348cefffffffff,4.0,0.0,0.0
8348d0fffffffff,19.0,0.0,7.0
8348d2fffffffff,6.0,0.0,2.0
8348d6fffffffff,1.0,0.0,0.0
8348d8fffffffff,39.0,0.0,0.0
8348dafffffffff,3.0,0.0,0.0
8348ddfffffffff,2.0,0.0,0.0
8348defffffffff,2.0,0.0,0.0
8348e2fffffffff,5.0,0.0,2.0
8348e8fffffffff,69.0,0.0,11.0
8348e9fffffffff,58.0,0.0,29.0
8348eafffffffff,34.0,0.0,9.0
8348ebfffffffff,13.0,0.0,4.0
8348ecfffffffff,48.0,0.0,10.0
8348eefffffffff,12.0,0.0,0.0
8348f2fffffffff,13.0,0.0,3.0
834982fffffffff,5.0,0.0,0.0
834992fffffffff,10.0,0.0,0.0
834993fffffffff,7.0,0.0,0.0
834995fffffffff,3.0,0.0,1.0
834996fffffffff,76.0,0.0,13.0
8349a2fffffffff,2.0,0.0,2.0
8349a8fffffffff,1.0,0.0,1.0
834c83fffffffff,2.0,0.0,0.0
834c88fffffffff,11.0,0.0,0.0
834caafffffffff,13.0,0.0,0.0
834cc0fffffffff,13.0,2.0,0.0
834cc5fffffffff,23.0,1.0,4.0
834cc6fffffffff,1.0,0.0,0.0
834cd0fffffffff,4.0,0.0,0.0
834cd2fffffffff,1.0,0.0,0.0
834cd4fffffffff,3.0,0.0,0.0
834ce8fffffffff,6.0,0.0,0.0
834ceafffffffff,119.0,0.0,1.0
834ceefffffffff,1.0,0.0,0.0
834cf3fffffffff,2.0,0.0,0.0
834d49fffffffff,3.0,1.0,2.0
834d4bfffffffff,6.0,0.0,0.0
835e5cfffffffff,16.0,0.0,6.0
835e62fffffffff,58.0,0.0,0.0
835f1dfffffffff,4.0,0.0,0.0
835f1efffffffff,2.0,0.0,2.0
835f49fffffffff,1.0,0.0,0.0
835f4bfffffffff,8.0,3.0,1.0
835f58fffffffff,19.0,0.0,5.0
835f5bfffffffff,10.0,0.0,0.0
836606fffffffff,3.0,0.0,0.0
836620fffffffff,4.0,0.0,0.0
836622fffffffff,7.0,0.0,0.0
836631fffffffff,2.0,0.0,0.0
8366a5fffffffff,42.0,1.0,7.0
8366b0fffffffff,24.0,0.0,23.0
8366b1fffffffff,1.0,0.0,0.0
8366b4fffffffff,19.0,0.0,17.0
8366b5fffffffff,2.0,0.0,0.0
8366b6fffffffff,18.0,0.0,16.0
8366d4fffffffff,5.0,0.0,0.0
8366f1fffffffff,2.0,0.0,0.0
836720fffffffff,1.0,0.0,0.0
836726fffffffff,3.0,1.0,0.0
836740fffffffff,14.0,0.0,0.0
836743fffffffff,5.0,0.0,0.0
836744fffffffff,29.0,2.0,0.0
836746fffffffff,74.0,0.0,0.0
83674dfffffffff,4.0,0.0,0.0
836750fffffffff,6.0,1.0,1.0
836752fffffffff,40.0,8.0,14.0
836755fffffffff,31.0,4.0,0.0
836773fffffffff,2.0,0.0,0.0
836780fffffffff,1.0,0.0,0.0
836783fffffffff,2.0,0.0,0.0
83679afffffffff,4.0,0.0,4.0
83679bfffffffff,3.0,0.0,0.0
8367a3fffffffff,1.0,0.0,0.0
836c5bfffffffff,1.0,0.0,0.0
836d04fffffffff,24.0,0.0,1.0
836d25fffffffff,7.0,0.0,0.0
836d28fffffffff,3.0,0.0,1.0
836d2afffffffff,3.0,0.0,0.0
836d2bfffffffff,49.0,6.0,6.0
836d30fffffffff,1.0,0.0,0.0
836d31fffffffff,5.0,0.0,0.0
836d34fffffffff,13.0,0.0,0.0
836d60fffffffff,58.0,5.0,5.0
836d61fffffffff,1.0,0.0,0.0
836d66fffffffff,29.0,6.0,2.0
836d69fffffffff,114.0,1.0,99.0
836d6afffffffff,3.0,0.0,3.0
836d6dfffffffff,2.0,0.0,0.0
836d74fffffffff,7.0,0.0,1.0
836d75fffffffff,4.0,0.0,0.0
836d76fffffffff,20.0,0.0,0.0
838054fffffffff,28.0,28.0,0.0
83818bfffffffff,12.0,0.0,0.0
838e45fffffffff,8.0,0.0,4.0
838e62fffffffff,85.0,0.0,13.0
838e75fffffffff,26.0,0.0,0.0
838f0bfffffffff,10.0,0.0,0.0
838f50fffffffff,18.0,0.0,0.0
838fa6fffffffff,3.0,0.0,0.0
83a814fffffffff,2.0,0.0,0.0
83a8a0fffffffff,5.0,3.0,0.0
83a903fffffffff,2.0,0.0,2.0
83a905fffffffff,1.0,1.0,0.0
83a918fffffffff,5.0,0.0,0.0
83a91bfffffffff,9.0,0.0,0.0
83a921fffffffff,2.0,0.0,0.0
83b200fffffffff,15.0,0.0,0.0
83b219fffffffff,9.0,0.0,9.0
83b2c0fffffffff,21.0,6.0,2.0
