cell_id,Dryobates villosus,Dryobates villosus [villosus Group],Dryobates villosus [harrisi Group],Dryobates villosus orius/icastus,Dryobates villosus jardinii/sanctorum,Dryobates villosus extimus
8326e3fffffffff,459.0,16.0,0.0,0.0,0.0,0.0
8326e4fffffffff,567.0,3.0,0.0,0.0,0.0,0.0
8326e5fffffffff,1817.0,114.0,0.0,0.0,0.0,0.0
8326e6fffffffff,290.0,6.0,0.0,0.0,0.0,0.0
8326e8fffffffff,207.0,0.0,0.0,0.0,0.0,0.0
8326e9fffffffff,314.0,10.0,0.0,0.0,0.0,0.0
8326eafffffffff,44.0,0.0,0.0,0.0,0.0,0.0
8326ebfffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8326ecfffffffff,529.0,1.0,0.0,0.0,0.0,0.0
8326edfffffffff,1033.0,5.0,0.0,0.0,0.0,0.0
8326eefffffffff,314.0,0.0,0.0,0.0,0.0,0.0
8326f0fffffffff,184.0,3.0,0.0,0.0,0.0,0.0
8326f1fffffffff,305.0,26.0,0.0,0.0,0.0,0.0
8326f2fffffffff,953.0,195.0,0.0,0.0,0.0,0.0
8326f3fffffffff,43.0,3.0,0.0,0.0,0.0,0.0
8326f4fffffffff,56.0,2.0,0.0,0.0,0.0,0.0
8326f5fffffffff,82.0,3.0,0.0,0.0,0.0,0.0
8326f6fffffffff,159.0,44.0,0.0,0.0,0.0,0.0
832700fffffffff,187.0,0.0,0.0,0.0,0.0,0.0
832701fffffffff,37.0,2.0,0.0,0.0,0.0,0.0
832702fffffffff,1300.0,0.0,0.0,0.0,0.0,0.0
832703fffffffff,819.0,0.0,0.0,0.0,0.0,0.0
832705fffffffff,102.0,0.0,0.0,0.0,0.0,0.0
832706fffffffff,186.0,0.0,0.0,0.0,0.0,0.0
832708fffffffff,235.0,23.0,0.0,0.0,0.0,0.0
832709fffffffff,12517.0,1561.0,0.0,0.0,0.0,0.0
83270afffffffff,288.0,22.0,0.0,0.0,0.0,0.0
83270bfffffffff,370.0,15.0,0.0,0.0,0.0,0.0
83270cfffffffff,99.0,0.0,0.0,0.0,0.0,0.0
83270dfffffffff,56.0,8.0,0.0,0.0,0.0,0.0
83270efffffffff,298.0,25.0,0.0,0.0,0.0,0.0
832710fffffffff,255.0,0.0,0.0,0.0,0.0,0.0
832711fffffffff,309.0,0.0,0.0,0.0,0.0,0.0
832712fffffffff,29.0,0.0,0.0,0.0,0.0,0.0
832713fffffffff,307.0,0.0,0.0,0.0,0.0,0.0
832714fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832715fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832716fffffffff,29.0,0.0,0.0,0.0,0.0,0.0
832718fffffffff,331.0,18.0,0.0,0.0,0.0,0.0
832719fffffffff,792.0,52.0,0.0,0.0,0.0,0.0
83271afffffffff,205.0,27.0,0.0,0.0,0.0,0.0
83271bfffffffff,314.0,86.0,0.0,0.0,0.0,0.0
83271cfffffffff,2721.0,5.0,0.0,0.0,0.0,0.0
83271dfffffffff,285.0,12.0,0.0,0.0,0.0,0.0
83271efffffffff,103.0,4.0,0.0,0.0,0.0,0.0
832721fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832723fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832728fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832729fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83272bfffffffff,6.0,1.0,0.0,0.0,0.0,0.0
832732fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832740fffffffff,1501.0,8.0,0.0,0.0,0.0,0.0
832741fffffffff,2272.0,0.0,0.0,0.0,0.0,0.0
832742fffffffff,1273.0,65.0,0.0,0.0,0.0,0.0
832743fffffffff,1941.0,24.0,0.0,0.0,0.0,0.0
832744fffffffff,1035.0,0.0,0.0,0.0,0.0,0.0
832745fffffffff,1300.0,0.0,0.0,0.0,0.0,0.0
832746fffffffff,5396.0,186.0,0.0,0.0,0.0,0.0
832748fffffffff,9770.0,0.0,0.0,0.0,0.0,0.0
832749fffffffff,6028.0,11.0,0.0,0.0,0.0,0.0
83274afffffffff,472.0,0.0,0.0,0.0,0.0,0.0
83274bfffffffff,3063.0,10.0,0.0,0.0,0.0,0.0
83274cfffffffff,1309.0,0.0,0.0,0.0,0.0,0.0
83274dfffffffff,5534.0,0.0,0.0,0.0,0.0,0.0
83274efffffffff,1734.0,0.0,0.0,0.0,0.0,0.0
832750fffffffff,361.0,21.0,0.0,0.0,0.0,0.0
832751fffffffff,853.0,103.0,0.0,0.0,0.0,0.0
832752fffffffff,6540.0,901.0,0.0,0.0,0.0,0.0
832753fffffffff,1058.0,31.0,0.0,0.0,0.0,0.0
832754fffffffff,1830.0,81.0,0.0,0.0,0.0,0.0
832755fffffffff,1639.0,18.0,0.0,0.0,0.0,0.0
832756fffffffff,4703.0,1368.0,0.0,0.0,0.0,0.0
832758fffffffff,11164.0,278.0,0.0,0.0,0.0,0.0
832759fffffffff,13334.0,455.0,0.0,0.0,0.0,0.0
83275afffffffff,985.0,26.0,0.0,0.0,0.0,0.0
83275bfffffffff,1291.0,59.0,0.0,0.0,0.0,0.0
83275cfffffffff,3192.0,339.0,0.0,0.0,0.0,0.0
83275dfffffffff,7981.0,156.0,0.0,0.0,0.0,0.0
83275efffffffff,1112.0,17.0,0.0,0.0,0.0,0.0
832760fffffffff,97.0,8.0,0.0,0.0,0.0,0.0
832761fffffffff,550.0,26.0,0.0,0.0,0.0,0.0
832763fffffffff,2888.0,148.0,0.0,0.0,0.0,0.0
832764fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
832765fffffffff,34.0,2.0,0.0,0.0,0.0,0.0
832766fffffffff,81.0,24.0,0.0,0.0,0.0,0.0
832768fffffffff,276.0,0.0,0.0,0.0,0.0,0.0
832769fffffffff,981.0,94.0,0.0,0.0,0.0,0.0
83276afffffffff,1832.0,0.0,0.0,0.0,0.0,0.0
83276bfffffffff,1497.0,0.0,0.0,0.0,0.0,0.0
83276cfffffffff,132.0,14.0,0.0,0.0,0.0,0.0
83276dfffffffff,1156.0,211.0,0.0,0.0,0.0,0.0
83276efffffffff,1679.0,74.0,0.0,0.0,0.0,0.0
832770fffffffff,564.0,44.0,0.0,0.0,0.0,0.0
832771fffffffff,609.0,0.0,0.0,0.0,0.0,0.0
832772fffffffff,537.0,44.0,0.0,0.0,0.0,0.0
832773fffffffff,340.0,0.0,0.0,0.0,0.0,0.0
832774fffffffff,83.0,7.0,0.0,0.0,0.0,0.0
832775fffffffff,32.0,0.0,0.0,0.0,0.0,0.0
832776fffffffff,20.0,4.0,0.0,0.0,0.0,0.0
832780fffffffff,66.0,0.0,0.0,0.0,0.0,0.0
832781fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
832782fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
832784fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832785fffffffff,81.0,0.0,0.0,0.0,0.0,0.0
832786fffffffff,27.0,0.0,0.0,0.0,0.0,0.0
832788fffffffff,58.0,0.0,0.0,0.0,0.0,0.0
83278afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83278bfffffffff,320.0,0.0,0.0,0.0,0.0,0.0
83278cfffffffff,250.0,26.0,0.0,0.0,0.0,0.0
83278dfffffffff,39.0,5.0,0.0,0.0,0.0,0.0
83278efffffffff,22.0,0.0,0.0,0.0,0.0,0.0
832790fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
832791fffffffff,43.0,0.0,0.0,0.0,0.0,0.0
832792fffffffff,960.0,0.0,0.0,0.0,0.0,0.0
832793fffffffff,76.0,0.0,0.0,0.0,0.0,0.0
832794fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832795fffffffff,132.0,0.0,0.0,0.0,0.0,0.0
832796fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
832798fffffffff,42.0,0.0,0.0,0.0,0.0,0.0
832799fffffffff,148.0,0.0,0.0,10.0,0.0,0.0
83279afffffffff,161.0,0.0,0.0,0.0,0.0,0.0
83279bfffffffff,9.0,0.0,0.0,3.0,0.0,0.0
83279cfffffffff,48.0,0.0,0.0,0.0,0.0,0.0
83279dfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83279efffffffff,162.0,0.0,0.0,0.0,0.0,0.0
8327a0fffffffff,443.0,0.0,0.0,0.0,0.0,0.0
8327a1fffffffff,46.0,0.0,0.0,0.0,0.0,0.0
8327a2fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8327a4fffffffff,36.0,0.0,0.0,0.0,0.0,0.0
8327a5fffffffff,30.0,0.0,0.0,0.0,0.0,0.0
8327a6fffffffff,150.0,0.0,0.0,0.0,0.0,0.0
8327a8fffffffff,196.0,17.0,0.0,0.0,0.0,0.0
8327a9fffffffff,235.0,15.0,0.0,0.0,0.0,0.0
8327aafffffffff,155.0,27.0,0.0,0.0,0.0,0.0
8327abfffffffff,111.0,9.0,0.0,0.0,0.0,0.0
8327acfffffffff,39.0,1.0,0.0,0.0,0.0,0.0
8327adfffffffff,484.0,67.0,0.0,0.0,0.0,0.0
8327aefffffffff,43.0,7.0,0.0,0.0,0.0,0.0
8327b0fffffffff,50.0,0.0,0.0,0.0,0.0,0.0
8327b2fffffffff,158.0,0.0,0.0,0.0,0.0,0.0
8327b3fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8327b4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8327b6fffffffff,47.0,0.0,0.0,0.0,0.0,0.0
832800fffffffff,137.0,0.0,28.0,0.0,0.0,0.0
832802fffffffff,2481.0,0.0,359.0,0.0,0.0,0.0
832803fffffffff,320.0,0.0,53.0,0.0,0.0,0.0
832806fffffffff,878.0,0.0,13.0,0.0,0.0,0.0
832810fffffffff,751.0,0.0,3.0,6.0,0.0,0.0
832811fffffffff,1018.0,0.0,0.0,0.0,0.0,0.0
832812fffffffff,315.0,0.0,0.0,0.0,0.0,0.0
832813fffffffff,202.0,0.0,0.0,0.0,0.0,0.0
832814fffffffff,2878.0,0.0,0.0,0.0,0.0,0.0
832815fffffffff,231.0,0.0,0.0,0.0,0.0,0.0
832816fffffffff,29.0,0.0,0.0,0.0,0.0,0.0
832818fffffffff,561.0,0.0,119.0,0.0,0.0,0.0
832819fffffffff,218.0,0.0,91.0,0.0,0.0,0.0
83281afffffffff,558.0,0.0,83.0,0.0,0.0,0.0
83281bfffffffff,1172.0,0.0,207.0,0.0,0.0,0.0
83281cfffffffff,958.0,0.0,98.0,0.0,0.0,0.0
83281dfffffffff,154.0,0.0,6.0,0.0,0.0,0.0
83281efffffffff,1988.0,0.0,0.0,0.0,0.0,0.0
832830fffffffff,14480.0,0.0,394.0,0.0,0.0,0.0
832831fffffffff,1257.0,0.0,65.0,0.0,0.0,0.0
832832fffffffff,3810.0,0.0,0.0,0.0,0.0,0.0
832833fffffffff,356.0,0.0,0.0,0.0,0.0,0.0
832834fffffffff,16625.0,0.0,1871.0,0.0,0.0,0.0
832835fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
832836fffffffff,313.0,0.0,3.0,0.0,0.0,0.0
832880fffffffff,438.0,0.0,0.0,0.0,0.0,0.0
832881fffffffff,588.0,0.0,0.0,28.0,0.0,0.0
832882fffffffff,23.0,0.0,0.0,0.0,0.0,0.0
832883fffffffff,267.0,0.0,0.0,0.0,0.0,0.0
832884fffffffff,1435.0,0.0,0.0,0.0,0.0,0.0
832885fffffffff,45.0,0.0,0.0,0.0,0.0,0.0
832886fffffffff,310.0,0.0,0.0,2.0,0.0,0.0
832888fffffffff,145.0,0.0,0.0,0.0,0.0,0.0
832889fffffffff,441.0,0.0,0.0,0.0,0.0,0.0
83288afffffffff,429.0,0.0,0.0,3.0,0.0,0.0
83288bfffffffff,37.0,0.0,0.0,0.0,0.0,0.0
83288cfffffffff,677.0,0.0,0.0,7.0,0.0,0.0
83288dfffffffff,62.0,0.0,0.0,3.0,0.0,0.0
83288efffffffff,516.0,0.0,0.0,6.0,0.0,0.0
832890fffffffff,148.0,0.0,0.0,0.0,0.0,0.0
832891fffffffff,88.0,0.0,0.0,0.0,0.0,0.0
832892fffffffff,1018.0,0.0,0.0,11.0,0.0,0.0
832893fffffffff,572.0,0.0,0.0,0.0,0.0,0.0
832894fffffffff,82.0,0.0,0.0,0.0,0.0,0.0
832895fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
832896fffffffff,355.0,0.0,0.0,45.0,0.0,0.0
832898fffffffff,1110.0,0.0,0.0,60.0,0.0,0.0
832899fffffffff,68.0,0.0,0.0,0.0,0.0,0.0
83289afffffffff,216.0,0.0,0.0,5.0,0.0,0.0
83289bfffffffff,518.0,0.0,0.0,1.0,0.0,0.0
83289cfffffffff,132.0,0.0,0.0,3.0,0.0,0.0
83289dfffffffff,72.0,0.0,0.0,0.0,0.0,0.0
83289efffffffff,460.0,0.0,0.0,20.0,0.0,0.0
8328a0fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8328a1fffffffff,82.0,0.0,0.0,0.0,0.0,0.0
8328a2fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8328a3fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8328a4fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8328a6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8328a8fffffffff,56.0,0.0,0.0,0.0,0.0,0.0
8328a9fffffffff,4466.0,0.0,21.0,0.0,0.0,0.0
8328aafffffffff,585.0,0.0,0.0,0.0,0.0,0.0
8328abfffffffff,354.0,0.0,0.0,6.0,0.0,0.0
8328acfffffffff,115.0,0.0,0.0,0.0,0.0,0.0
8328adfffffffff,468.0,0.0,0.0,0.0,0.0,0.0
8328aefffffffff,386.0,0.0,0.0,0.0,0.0,0.0
8328b0fffffffff,197.0,0.0,0.0,12.0,0.0,0.0
8328b1fffffffff,40.0,0.0,0.0,0.0,0.0,0.0
8328b2fffffffff,69.0,0.0,0.0,0.0,0.0,0.0
8328b3fffffffff,36.0,0.0,0.0,0.0,0.0,0.0
8328b5fffffffff,1166.0,0.0,0.0,53.0,0.0,0.0
8328b6fffffffff,359.0,0.0,0.0,23.0,0.0,0.0
8328c2fffffffff,991.0,0.0,153.0,0.0,0.0,0.0
8328c6fffffffff,289.0,0.0,29.0,0.0,0.0,0.0
8328cafffffffff,13.0,0.0,6.0,0.0,0.0,0.0
8328d0fffffffff,1323.0,0.0,149.0,0.0,0.0,0.0
8328d1fffffffff,10933.0,0.0,2507.0,0.0,0.0,0.0
8328d2fffffffff,1027.0,0.0,0.0,46.0,0.0,0.0
8328d3fffffffff,1294.0,0.0,42.0,0.0,0.0,0.0
8328d4fffffffff,2166.0,0.0,91.0,0.0,0.0,0.0
8328d5fffffffff,7371.0,0.0,816.0,0.0,0.0,0.0
8328d6fffffffff,1216.0,0.0,0.0,21.0,0.0,0.0
8328d8fffffffff,1075.0,0.0,67.0,0.0,0.0,0.0
8328d9fffffffff,314.0,0.0,37.0,0.0,0.0,0.0
8328dafffffffff,453.0,0.0,0.0,0.0,0.0,0.0
8328dbfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8328dcfffffffff,2499.0,0.0,252.0,0.0,0.0,0.0
8328ddfffffffff,352.0,0.0,22.0,0.0,0.0,0.0
8328defffffffff,1789.0,0.0,3.0,0.0,0.0,0.0
8328f0fffffffff,5115.0,0.0,349.0,0.0,0.0,0.0
8328f1fffffffff,1263.0,0.0,38.0,0.0,0.0,0.0
8328f2fffffffff,1181.0,0.0,2.0,19.0,0.0,0.0
8328f3fffffffff,619.0,0.0,15.0,0.0,0.0,0.0
8328f4fffffffff,2997.0,0.0,85.0,0.0,0.0,0.0
8328f5fffffffff,2696.0,0.0,159.0,0.0,0.0,0.0
8328f6fffffffff,669.0,0.0,39.0,16.0,0.0,0.0
832912fffffffff,1002.0,0.0,0.0,0.0,0.0,0.0
832913fffffffff,256.0,0.0,0.0,0.0,0.0,0.0
83291afffffffff,2399.0,0.0,1202.0,0.0,0.0,0.0
832980fffffffff,278.0,0.0,0.0,0.0,0.0,0.0
832981fffffffff,36.0,0.0,0.0,0.0,0.0,0.0
832982fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
832984fffffffff,99.0,0.0,0.0,0.0,0.0,0.0
832985fffffffff,104.0,0.0,0.0,0.0,0.0,0.0
832986fffffffff,125.0,0.0,0.0,0.0,0.0,0.0
832988fffffffff,35.0,0.0,0.0,2.0,0.0,0.0
832989fffffffff,2547.0,0.0,0.0,27.0,0.0,0.0
83298afffffffff,38.0,0.0,0.0,0.0,0.0,0.0
83298bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83298cfffffffff,4110.0,0.0,39.0,0.0,0.0,0.0
83298dfffffffff,2483.0,0.0,19.0,2.0,0.0,0.0
83298efffffffff,12.0,0.0,0.0,0.0,0.0,0.0
832990fffffffff,849.0,0.0,0.0,94.0,0.0,0.0
832991fffffffff,55.0,0.0,0.0,3.0,0.0,0.0
832992fffffffff,237.0,0.0,0.0,16.0,0.0,0.0
832993fffffffff,20.0,0.0,0.0,2.0,0.0,0.0
832994fffffffff,841.0,0.0,0.0,39.0,0.0,0.0
832995fffffffff,271.0,0.0,0.0,20.0,0.0,0.0
832996fffffffff,13.0,0.0,0.0,2.0,0.0,0.0
832998fffffffff,14.0,0.0,0.0,5.0,0.0,0.0
832999fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
83299afffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83299bfffffffff,334.0,0.0,0.0,37.0,0.0,0.0
83299cfffffffff,6.0,0.0,0.0,4.0,0.0,0.0
83299dfffffffff,4.0,0.0,0.0,2.0,0.0,0.0
83299efffffffff,138.0,0.0,0.0,27.0,0.0,0.0
8329a0fffffffff,2898.0,0.0,58.0,0.0,0.0,0.0
8329a1fffffffff,2429.0,0.0,0.0,0.0,0.0,0.0
8329a3fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8329a4fffffffff,716.0,0.0,0.0,0.0,0.0,0.0
8329a5fffffffff,21.0,0.0,0.0,0.0,0.0,0.0
8329a6fffffffff,829.0,0.0,2.0,0.0,0.0,0.0
8329a8fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8329a9fffffffff,650.0,0.0,81.0,0.0,0.0,0.0
8329aafffffffff,1668.0,0.0,0.0,0.0,0.0,0.0
8329abfffffffff,1547.0,0.0,74.0,0.0,0.0,0.0
8329acfffffffff,2212.0,0.0,0.0,0.0,0.0,0.0
8329adfffffffff,1945.0,0.0,26.0,0.0,0.0,0.0
8329aefffffffff,2058.0,0.0,0.0,0.0,0.0,0.0
8329b0fffffffff,135.0,0.0,0.0,0.0,0.0,0.0
8329b1fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8329b2fffffffff,3274.0,0.0,0.0,258.0,0.0,0.0
8329b6fffffffff,703.0,0.0,0.0,82.0,0.0,0.0
832a06fffffffff,130.0,34.0,0.0,0.0,0.0,0.0
832a10fffffffff,18715.0,1286.0,0.0,0.0,0.0,0.0
832a12fffffffff,6409.0,543.0,0.0,0.0,0.0,0.0
832a13fffffffff,9442.0,1076.0,0.0,0.0,0.0,0.0
832a14fffffffff,21316.0,1175.0,0.0,0.0,0.0,0.0
832a15fffffffff,3605.0,123.0,0.0,0.0,0.0,0.0
832a16fffffffff,4530.0,293.0,0.0,0.0,0.0,0.0
832a1afffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832a30fffffffff,17914.0,5006.0,0.0,0.0,0.0,0.0
832a31fffffffff,9284.0,1573.0,0.0,0.0,0.0,0.0
832a32fffffffff,12849.0,2007.0,0.0,0.0,0.0,0.0
832a33fffffffff,10720.0,1459.0,0.0,0.0,0.0,0.0
832a34fffffffff,8708.0,80.0,0.0,0.0,0.0,0.0
832a36fffffffff,15906.0,140.0,0.0,0.0,0.0,0.0
832a80fffffffff,709.0,78.0,0.0,0.0,0.0,0.0
832a81fffffffff,1832.0,218.0,0.0,0.0,0.0,0.0
832a82fffffffff,1273.0,177.0,0.0,0.0,0.0,0.0
832a83fffffffff,52.0,2.0,0.0,0.0,0.0,0.0
832a84fffffffff,10146.0,32.0,0.0,0.0,0.0,0.0
832a85fffffffff,3066.0,564.0,0.0,0.0,0.0,0.0
832a86fffffffff,2068.0,30.0,0.0,0.0,0.0,0.0
832a88fffffffff,566.0,43.0,0.0,0.0,0.0,0.0
832a89fffffffff,2473.0,20.0,0.0,0.0,0.0,0.0
832a8afffffffff,2523.0,163.0,0.0,0.0,0.0,0.0
832a8bfffffffff,4362.0,170.0,0.0,0.0,0.0,0.0
832a8cfffffffff,4210.0,502.0,0.0,0.0,0.0,0.0
832a8dfffffffff,1156.0,60.0,0.0,0.0,0.0,0.0
832a8efffffffff,1714.0,127.0,0.0,0.0,0.0,0.0
832a90fffffffff,3050.0,373.0,0.0,0.0,0.0,0.0
832a91fffffffff,1266.0,169.0,0.0,0.0,0.0,0.0
832a92fffffffff,1283.0,37.0,0.0,0.0,0.0,0.0
832a93fffffffff,3933.0,59.0,0.0,0.0,0.0,0.0
832a94fffffffff,5938.0,155.0,0.0,0.0,0.0,0.0
832a95fffffffff,7205.0,612.0,0.0,0.0,0.0,0.0
832a96fffffffff,817.0,3.0,0.0,0.0,0.0,0.0
832a98fffffffff,59.0,5.0,0.0,0.0,0.0,0.0
832a99fffffffff,921.0,16.0,0.0,0.0,0.0,0.0
832a9afffffffff,560.0,74.0,0.0,0.0,0.0,0.0
832a9bfffffffff,560.0,28.0,0.0,0.0,0.0,0.0
832a9cfffffffff,234.0,11.0,0.0,0.0,0.0,0.0
832a9dfffffffff,316.0,41.0,0.0,0.0,0.0,0.0
832a9efffffffff,359.0,44.0,0.0,0.0,0.0,0.0
832aa0fffffffff,1351.0,10.0,0.0,0.0,0.0,0.0
832aa1fffffffff,5063.0,6.0,0.0,0.0,0.0,0.0
832aa2fffffffff,958.0,28.0,0.0,0.0,0.0,0.0
832aa3fffffffff,6185.0,25.0,0.0,0.0,0.0,0.0
832aa4fffffffff,21881.0,10968.0,0.0,0.0,0.0,0.0
832aa5fffffffff,1770.0,90.0,0.0,0.0,0.0,0.0
832aa6fffffffff,2115.0,331.0,0.0,0.0,0.0,0.0
832aa8fffffffff,22265.0,2714.0,0.0,0.0,0.0,0.0
832aa9fffffffff,2813.0,455.0,0.0,0.0,0.0,0.0
832aaafffffffff,10479.0,824.0,0.0,0.0,0.0,0.0
832aabfffffffff,2088.0,106.0,0.0,0.0,0.0,0.0
832aacfffffffff,17913.0,677.0,0.0,0.0,0.0,0.0
832aadfffffffff,7654.0,652.0,0.0,0.0,0.0,0.0
832aaefffffffff,6134.0,223.0,0.0,0.0,0.0,0.0
832ab0fffffffff,3311.0,217.0,0.0,0.0,0.0,0.0
832ab1fffffffff,3490.0,18.0,0.0,0.0,0.0,0.0
832ab2fffffffff,11369.0,159.0,0.0,0.0,0.0,0.0
832ab3fffffffff,10081.0,124.0,0.0,0.0,0.0,0.0
832ab4fffffffff,6362.0,502.0,0.0,0.0,0.0,0.0
832ab5fffffffff,2975.0,81.0,0.0,0.0,0.0,0.0
832ab6fffffffff,2051.0,29.0,0.0,0.0,0.0,0.0
832ad0fffffffff,91.0,1.0,0.0,0.0,0.0,0.0
832ad1fffffffff,35.0,0.0,0.0,0.0,0.0,0.0
832ad2fffffffff,67.0,0.0,0.0,0.0,0.0,0.0
832ad3fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
832ad4fffffffff,174.0,0.0,0.0,0.0,0.0,0.0
832ad5fffffffff,282.0,0.0,0.0,0.0,0.0,0.0
832ad6fffffffff,2224.0,107.0,0.0,0.0,0.0,0.0
832af0fffffffff,290.0,19.0,0.0,0.0,0.0,0.0
832af1fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
832af2fffffffff,530.0,26.0,0.0,0.0,0.0,0.0
832af3fffffffff,936.0,0.0,0.0,0.0,0.0,0.0
832af6fffffffff,2852.0,105.0,0.0,0.0,0.0,0.0
832b00fffffffff,966.0,0.0,0.0,0.0,0.0,0.0
832b01fffffffff,5651.0,0.0,0.0,0.0,0.0,0.0
832b02fffffffff,304.0,0.0,0.0,0.0,0.0,0.0
832b03fffffffff,2197.0,0.0,0.0,0.0,0.0,0.0
832b05fffffffff,587.0,0.0,0.0,0.0,0.0,0.0
832b06fffffffff,514.0,0.0,0.0,0.0,0.0,0.0
832b0afffffffff,976.0,0.0,0.0,0.0,0.0,0.0
832b0cfffffffff,1245.0,0.0,0.0,0.0,0.0,0.0
832b0efffffffff,873.0,0.0,0.0,0.0,0.0,0.0
832b10fffffffff,315.0,1.0,0.0,0.0,0.0,0.0
832b11fffffffff,156.0,0.0,0.0,0.0,0.0,0.0
832b12fffffffff,3944.0,8.0,0.0,0.0,0.0,0.0
832b13fffffffff,452.0,0.0,0.0,0.0,0.0,0.0
832b14fffffffff,487.0,0.0,0.0,0.0,0.0,0.0
832b15fffffffff,30.0,0.0,0.0,0.0,0.0,0.0
832b16fffffffff,5214.0,11.0,0.0,0.0,0.0,0.0
832b18fffffffff,3778.0,37.0,0.0,0.0,0.0,0.0
832b19fffffffff,115.0,0.0,0.0,0.0,0.0,0.0
832b1afffffffff,5589.0,17.0,0.0,0.0,0.0,0.0
832b1bfffffffff,178.0,0.0,0.0,0.0,0.0,0.0
832b1cfffffffff,599.0,0.0,0.0,0.0,0.0,0.0
832b1dfffffffff,426.0,0.0,0.0,0.0,0.0,0.0
832b1efffffffff,433.0,0.0,0.0,0.0,0.0,0.0
832b21fffffffff,57.0,0.0,0.0,0.0,0.0,0.0
832b22fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832b23fffffffff,270.0,0.0,0.0,0.0,0.0,0.0
832b24fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
832b25fffffffff,104.0,0.0,0.0,0.0,0.0,0.0
832b28fffffffff,101.0,0.0,0.0,0.0,0.0,0.0
832b2afffffffff,361.0,0.0,0.0,0.0,0.0,0.0
832b2cfffffffff,24.0,0.0,0.0,0.0,0.0,0.0
832b2efffffffff,243.0,0.0,0.0,0.0,0.0,0.0
832b30fffffffff,545.0,0.0,0.0,0.0,0.0,0.0
832b31fffffffff,208.0,0.0,0.0,0.0,0.0,0.0
832b32fffffffff,138.0,0.0,0.0,0.0,0.0,0.0
832b33fffffffff,289.0,0.0,0.0,0.0,0.0,0.0
832b34fffffffff,25.0,0.0,0.0,0.0,0.0,0.0
832b35fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
832b36fffffffff,352.0,0.0,0.0,0.0,0.0,0.0
832b80fffffffff,786.0,0.0,0.0,0.0,0.0,0.0
832b81fffffffff,11400.0,356.0,0.0,0.0,0.0,0.0
832b82fffffffff,520.0,44.0,0.0,0.0,0.0,0.0
832b83fffffffff,17253.0,1677.0,0.0,0.0,0.0,0.0
832b84fffffffff,89.0,0.0,0.0,0.0,0.0,0.0
832b85fffffffff,3583.0,0.0,0.0,0.0,0.0,0.0
832b86fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
832b88fffffffff,8702.0,324.0,0.0,0.0,0.0,0.0
832b89fffffffff,9206.0,730.0,0.0,0.0,0.0,0.0
832b8afffffffff,2581.0,415.0,0.0,0.0,0.0,0.0
832b8bfffffffff,1748.0,400.0,0.0,0.0,0.0,0.0
832b8cfffffffff,5415.0,432.0,0.0,0.0,0.0,0.0
832b8dfffffffff,13523.0,272.0,0.0,0.0,0.0,0.0
832b8efffffffff,7097.0,1568.0,0.0,0.0,0.0,0.0
832b90fffffffff,3768.0,23.0,0.0,0.0,0.0,0.0
832b91fffffffff,729.0,219.0,0.0,0.0,0.0,0.0
832b92fffffffff,177.0,2.0,0.0,0.0,0.0,0.0
