cell_id,Campylorhynchus capistratus,Campylorhynchus capistratus castaneus,Campylorhynchus capistratus [capistratus Group]
824527fffffffff,2708.0,0.0,0.0
824537fffffffff,16.0,0.0,0.0
8266b7fffffffff,1602.0,0.0,0.0
826797fffffffff,2.0,0.0,0.0
826d07fffffffff,150.0,0.0,0.0
826d2ffffffffff,4266.0,0.0,0.0
826d67fffffffff,11135.0,0.0,0.0
826d6ffffffffff,33095.0,0.0,0.0
826d77fffffffff,4867.0,0.0,0.0
