cell_id,Tyto furcata,Tyto furcata [tuidara Group],Tyto furcata furcata,Tyto furcata bargei,Tyto furcata nigrescens/insularis,Tyto furcata punctatissima
8428f43ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8428f57ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84291a3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84298cdffffffff,14.0,0.0,0.0,0.0,0.0,0.0
84298d7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8429957ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8429a01ffffffff,3.0,2.0,0.0,0.0,0.0,0.0
8429a03ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8429a0dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429a17ffffffff,7.0,4.0,0.0,0.0,0.0,0.0
8429a3bffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8429a43ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8429a69ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429a6bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429a6dffffffff,12.0,2.0,0.0,0.0,0.0,0.0
8429a89ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8429a93ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429a99ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8429ac1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429ac3ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8429ad5ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8429ae3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429b29ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8429b2dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429b5dffffffff,3.0,3.0,0.0,0.0,0.0,0.0
8429b67ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
842a065ffffffff,39.0,0.0,0.0,0.0,0.0,0.0
842a069ffffffff,6.0,6.0,0.0,0.0,0.0,0.0
842a06dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a101ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a107ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842a109ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842a121ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a123ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842a133ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
842a141ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a15dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a163ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a301ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
842a307ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
842a311ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a313ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
842a315ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842a317ffffffff,10.0,3.0,0.0,0.0,0.0,0.0
842a333ffffffff,54.0,5.0,0.0,0.0,0.0,0.0
842a335ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a33bffffffff,18.0,0.0,0.0,0.0,0.0,0.0
842a819ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842a81bffffffff,9.0,0.0,0.0,0.0,0.0,0.0
842a827ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a853ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
842a85bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a889ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842a88bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a89bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842a8b5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842a8bdffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842a8c1ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
842a8c5ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
842a8cbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842a8d5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a8d9ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
842a8e5ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
842a8edffffffff,4.0,2.0,0.0,0.0,0.0,0.0
842a903ffffffff,7.0,2.0,0.0,0.0,0.0,0.0
842a90bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842a91dffffffff,10.0,0.0,0.0,0.0,0.0,0.0
842a931ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a935ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842a937ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842a943ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
842a949ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842a951ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a953ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842a955ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842a957ffffffff,119.0,4.0,0.0,0.0,0.0,0.0
842a959ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842a993ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a997ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842a99bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842aa93ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842aaa1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842aaa7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842aaa9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842aaadffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842aacbffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842aad1ffffffff,48.0,0.0,0.0,0.0,0.0,0.0
842aad5ffffffff,24.0,0.0,0.0,0.0,0.0,0.0
842aad9ffffffff,20.0,5.0,0.0,0.0,0.0,0.0
842aaddffffffff,14.0,0.0,0.0,0.0,0.0,0.0
842ab03ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842ab11ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842ab27ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
842ab35ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842ab39ffffffff,35.0,5.0,0.0,0.0,0.0,0.0
842ab3dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842ab57ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842af03ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842af05ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842af15ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842af39ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842af63ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842af67ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
842af6bffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842b8ddffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444133ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8444165ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84441a7ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84441a9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84441adffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84441e5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84441e7ffffffff,107.0,5.0,0.0,0.0,0.0,0.0
844440dffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8444421ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
844442dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8444459ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
844445bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8444465ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8444467ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
844448bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84444a5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8444501ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8444523ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444529ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
844455bffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8444563ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
844458bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84445b9ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8444633ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8444693ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84446c1ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84446c5ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84446c7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84446cbffffffff,13.0,2.0,0.0,0.0,0.0,0.0
84446d3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84446ddffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84446e3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8444a13ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8444a8dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444a93ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8444a9bffffffff,6.0,2.0,0.0,0.0,0.0,0.0
8444a9dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444ac1ffffffff,10.0,1.0,0.0,0.0,0.0,0.0
8444ac5ffffffff,7.0,2.0,0.0,0.0,0.0,0.0
8444ac7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8444ac9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8444acdffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8444ad5ffffffff,13.0,3.0,0.0,0.0,0.0,0.0
8444ad9ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8444c07ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444c0bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444c11ffffffff,38.0,0.0,0.0,0.0,0.0,0.0
8444c15ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8444c1dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8444c27ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8444c2dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444c33ffffffff,21.0,6.0,0.0,0.0,0.0,0.0
8444c39ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8444c3bffffffff,54.0,2.0,0.0,0.0,0.0,0.0
8444c3dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8444c4bffffffff,86.0,14.0,0.0,0.0,0.0,0.0
8444c55ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8444c57ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8444c85ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444c87ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8444c8dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444c91ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444c93ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8444c99ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444c9dffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8444ca1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8444ca3ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8444ca7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8444cb9ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8444cbdffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8444cc1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444cc3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8444cc7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8444ccdffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8444cd5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444cd7ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8444ce1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8444ce7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8444d0bffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8444d17ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444d31ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444d5dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444d81ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444d83ffffffff,51.0,0.0,0.0,0.0,0.0,0.0
8444d87ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8444d8bffffffff,4.0,2.0,0.0,0.0,0.0,0.0
8444d93ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8444d95ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444d99ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444da1ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8444da9ffffffff,34.0,0.0,0.0,0.0,0.0,0.0
8444dadffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8444db3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8444dc5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8444dd1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8444dd3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8444de9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444e05ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8444e2bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8444e33ffffffff,46.0,6.0,0.0,0.0,0.0,0.0
8444e35ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8444e37ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8444e39ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8444e3dffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8444e47ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8444e57ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8444e5bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8444e63ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8444e67ffffffff,3.0,3.0,0.0,0.0,0.0,0.0
8444eb3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444ee5ffffffff,40.0,7.0,0.0,0.0,0.0,0.0
8444f31ffffffff,99.0,0.0,0.0,0.0,0.0,0.0
8444f35ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
