cell_id,Falco columbarius,Falco columbarius [aesalon Group],Falco columbarius pallidus,Falco columbarius columbarius,Falco columbarius richardsonii,Falco columbarius suckleyi
840e805ffffffff,5.0,0.0,0.0,5.0,0.0,0.0
840e9a7ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
840ec51ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
840ec91ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
840ecc1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ecc9ffffffff,31.0,0.0,0.0,0.0,0.0,0.0
840eea7ffffffff,46.0,0.0,0.0,0.0,0.0,0.0
840eeabffffffff,30.0,0.0,0.0,0.0,0.0,0.0
840eeb5ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
840eebdffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840eee3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8411811ffffffff,3.0,3.0,0.0,0.0,0.0,0.0
8411ab1ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8411ab9ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8411ae3ffffffff,8.0,8.0,0.0,0.0,0.0,0.0
8411ae7ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8411b69ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412433ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8412505ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8412591ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
84125d7ffffffff,4.0,0.0,0.0,1.0,0.0,0.0
84129c9ffffffff,2.0,0.0,0.0,1.0,0.0,1.0
8412c11ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8412c1bffffffff,1.0,0.0,0.0,0.0,1.0,0.0
8412c21ffffffff,5.0,0.0,0.0,4.0,0.0,0.0
8412c3bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412c45ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8412c83ffffffff,7.0,0.0,0.0,0.0,7.0,0.0
8412c97ffffffff,4.0,0.0,0.0,0.0,4.0,0.0
8412cb1ffffffff,3.0,0.0,0.0,0.0,3.0,0.0
8412cbbffffffff,4.0,0.0,0.0,0.0,4.0,0.0
8412cbdffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8412cc9ffffffff,6.0,0.0,0.0,0.0,6.0,0.0
8412ccdffffffff,12.0,0.0,0.0,6.0,1.0,0.0
8412d63ffffffff,3.0,0.0,0.0,3.0,0.0,0.0
8412d81ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8412d85ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412d95ffffffff,6.0,0.0,0.0,4.0,0.0,0.0
8412d9dffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8412dadffffffff,4.0,0.0,0.0,2.0,0.0,0.0
8412db1ffffffff,8.0,0.0,0.0,2.0,2.0,0.0
8412db7ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8412dbbffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412dd3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412ddbffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8412de7ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8412ebdffffffff,5.0,0.0,0.0,0.0,5.0,0.0
8413529ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8413807ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841383dffffffff,92.0,0.0,0.0,0.0,0.0,0.0
8413867ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841389bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8413911ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8413955ffffffff,4.0,0.0,0.0,4.0,0.0,0.0
84139e1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84139edffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8413b23ffffffff,10.0,0.0,0.0,4.0,0.0,0.0
8413b35ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
84159c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8418053ffffffff,16.0,11.0,0.0,0.0,0.0,0.0
8418057ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
841846dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84184bdffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84184d5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84185b5ffffffff,74.0,0.0,0.0,0.0,0.0,0.0
84186b7ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
841876bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84192b5ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8419411ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8419413ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8419415ffffffff,5.0,3.0,0.0,0.0,0.0,0.0
841941bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841941dffffffff,3.0,2.0,0.0,0.0,0.0,0.0
8419421ffffffff,3.0,3.0,0.0,0.0,0.0,0.0
8419427ffffffff,7.0,2.0,0.0,0.0,0.0,0.0
8419439ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84194a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84194c5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84194d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84194ddffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84194e3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84194e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8419543ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8419591ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841959bffffffff,2.0,2.0,0.0,0.0,0.0,0.0
84195bbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84195bdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841aa07ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
841aa23ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841aa35ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841aa3dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ab0bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ab1bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841b98dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841b9a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841b9c5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841b9e1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e021ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e029ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841e02bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e041ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841e045ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841e047ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e049ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
841e04dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e051ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841e05bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841e061ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e067ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841e069ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841e0c5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841e0c7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e125ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841e14dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e225ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e253ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841e257ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841e291ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841e2bbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841e303ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e30bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e30dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e339ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841e341ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e34bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e351ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841e355ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e357ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841e359ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
841e5adffffffff,3.0,3.0,0.0,0.0,0.0,0.0
841e697ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841eb07ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841ec1dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841ec91ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841ece7ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
841eda3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841eda7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f051ffffffff,3.0,3.0,0.0,0.0,0.0,0.0
841f0ebffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f1d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f21dffffffff,3.0,3.0,0.0,0.0,0.0,0.0
841f327ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f727ffffffff,10.0,2.0,0.0,0.0,0.0,0.0
841f72dffffffff,11.0,0.0,0.0,0.0,0.0,0.0
841f835ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
841f8ebffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841f9a9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8420e65ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8421567ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84225a5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8422d0bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84255a7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84255abffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842600bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426015ffffffff,3.0,0.0,0.0,3.0,0.0,0.0
8426017ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842603dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426043ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426063ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426085ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842608dffffffff,3.0,0.0,0.0,2.0,0.0,0.0
84260a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84260a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84260adffffffff,1.0,0.0,0.0,1.0,0.0,0.0
84260b9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84260e3ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
842610dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842614bffffffff,2.0,0.0,0.0,0.0,2.0,0.0
842616bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84261b3ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
84261b5ffffffff,3.0,0.0,0.0,0.0,3.0,0.0
8426215ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842625bffffffff,4.0,0.0,0.0,4.0,0.0,0.0
842626bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426291ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84262bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84262c3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84262c9ffffffff,4.0,0.0,0.0,1.0,0.0,0.0
84262d9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84262dbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84262e1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842634bffffffff,1.0,0.0,0.0,0.0,1.0,0.0
8426401ffffffff,7.0,0.0,0.0,2.0,3.0,0.0
8426409ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842640dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426415ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426429ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426461ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426463ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426465ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842646bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426481ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426483ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8426487ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8426489ffffffff,36.0,0.0,0.0,2.0,1.0,0.0
842648bffffffff,9.0,0.0,0.0,0.0,0.0,0.0
842648dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426499ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842649bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84264a1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84264a3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84264a5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84264a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84264a9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84264adffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84264b9ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84264c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84264c3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84264c5ffffffff,25.0,0.0,0.0,0.0,0.0,0.0
84264c7ffffffff,34.0,0.0,0.0,0.0,0.0,0.0
84264cbffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84264cdffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84264d1ffffffff,46.0,0.0,0.0,0.0,0.0,0.0
84264d3ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84264d9ffffffff,39.0,0.0,0.0,3.0,0.0,0.0
84264dbffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84264e1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84264e5ffffffff,30.0,0.0,0.0,0.0,0.0,0.0
84264e7ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842651bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426521ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426533ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426535ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
842653bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426541ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426555ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
842655bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426567ffffffff,9.0,0.0,0.0,2.0,0.0,0.0
8426599ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842659bffffffff,12.0,0.0,0.0,0.0,0.0,0.0
84265a3ffffffff,12.0,0.0,0.0,0.0,2.0,0.0
84265a7ffffffff,28.0,0.0,0.0,1.0,14.0,0.0
84265b1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84265b5ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
84265b7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84265b9ffffffff,12.0,0.0,0.0,0.0,4.0,0.0
84265dbffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84265e7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426619ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842661bffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8426629ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
842662bffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426631ffffffff,1.0,0.0,0.0,0.0,1.0,0.0
8426641ffffffff,22.0,0.0,0.0,4.0,0.0,0.0
8426645ffffffff,14.0,0.0,0.0,0.0,2.0,0.0
8426647ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426649ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842664bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842664dffffffff,64.0,0.0,0.0,8.0,0.0,0.0
8426651ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426669ffffffff,11.0,0.0,0.0,0.0,5.0,0.0
842666dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426683ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426689ffffffff,34.0,0.0,0.0,2.0,0.0,0.0
842668bffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8426693ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426695ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842669bffffffff,6.0,0.0,0.0,2.0,0.0,0.0
842669dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84266a3ffffffff,16.0,0.0,0.0,0.0,3.0,0.0
84266a5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84266a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84266a9ffffffff,6.0,0.0,0.0,2.0,2.0,0.0
84266b1ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84266b3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84266b5ffffffff,29.0,0.0,0.0,6.0,0.0,0.0
84266b7ffffffff,30.0,0.0,0.0,0.0,0.0,0.0
84266bbffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84266bdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84266c5ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
84266d1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84266d3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84266d5ffffffff,56.0,0.0,0.0,0.0,0.0,0.0
84266dbffffffff,40.0,0.0,0.0,0.0,0.0,0.0
84266e1ffffffff,15.0,0.0,0.0,2.0,4.0,0.0
8426713ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426719ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8426723ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426745ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426747ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842676dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426805ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
842680bffffffff,5.0,0.0,0.0,0.0,3.0,0.0
8426813ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426817ffffffff,7.0,0.0,0.0,7.0,0.0,0.0
842681bffffffff,18.0,0.0,0.0,6.0,2.0,0.0
842682bffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426839ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842683bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426853ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
842685bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426881ffffffff,8.0,0.0,0.0,5.0,2.0,0.0
8426885ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426889ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
842688dffffffff,4.0,0.0,0.0,2.0,0.0,0.0
84268a3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84268a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84268a9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84268b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84268bbffffffff,2.0,0.0,0.0,2.0,0.0,0.0
84268bdffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84268c3ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
84268c7ffffffff,13.0,0.0,0.0,4.0,0.0,5.0
84268cdffffffff,35.0,0.0,0.0,9.0,3.0,0.0
84268d1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84268d3ffffffff,10.0,0.0,0.0,0.0,2.0,0.0
84268d5ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
84268d7ffffffff,5.0,0.0,0.0,3.0,0.0,0.0
84268d9ffffffff,1.0,0.0,0.0,0.0,1.0,0.0
84268dbffffffff,3.0,0.0,0.0,3.0,0.0,0.0
84268e5ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
84268e7ffffffff,1.0,0.0,0.0,0.0,1.0,0.0
84268ebffffffff,3.0,0.0,0.0,3.0,0.0,0.0
84268edffffffff,4.0,0.0,0.0,0.0,2.0,0.0
8426905ffffffff,4.0,0.0,0.0,0.0,0.0,1.0
842690bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842690dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426929ffffffff,7.0,0.0,0.0,0.0,7.0,0.0
842692bffffffff,4.0,0.0,0.0,0.0,4.0,0.0
8426939ffffffff,3.0,0.0,0.0,0.0,3.0,0.0
8426945ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426953ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426961ffffffff,18.0,0.0,0.0,3.0,9.0,3.0
8426963ffffffff,30.0,0.0,0.0,10.0,0.0,8.0
8426969ffffffff,34.0,0.0,0.0,0.0,7.0,4.0
842696bffffffff,28.0,0.0,0.0,1.0,0.0,15.0
8426985ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8426989ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426995ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84269bbffffffff,3.0,0.0,0.0,0.0,3.0,0.0
84269c1ffffffff,1.0,0.0,0.0,0.0,0.0,1.0
84269d5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84269e3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426a13ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426a19ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426a2bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426a51ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426a5bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426a83ffffffff,5.0,0.0,0.0,5.0,0.0,0.0
8426a87ffffffff,3.0,0.0,0.0,3.0,0.0,0.0
8426a95ffffffff,4.0,0.0,0.0,4.0,0.0,0.0
8426a9dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426aa1ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8426aa5ffffffff,15.0,0.0,0.0,12.0,0.0,0.0
8426aa7ffffffff,9.0,0.0,0.0,2.0,6.0,0.0
8426aa9ffffffff,9.0,0.0,0.0,3.0,0.0,0.0
8426aabffffffff,5.0,0.0,0.0,5.0,0.0,0.0
8426aadffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426ab3ffffffff,4.0,0.0,0.0,2.0,0.0,0.0
8426ab7ffffffff,7.0,0.0,0.0,4.0,3.0,0.0
8426abbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426ac5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426acdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426ad1ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426ae1ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8426ae3ffffffff,15.0,0.0,0.0,0.0,9.0,0.0
8426ae9ffffffff,3.0,0.0,0.0,0.0,3.0,0.0
8426b05ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426b23ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426b67ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426b69ffffffff,4.0,0.0,0.0,4.0,0.0,0.0
8426b6dffffffff,4.0,0.0,0.0,2.0,2.0,0.0
8426c1bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426c5bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426c83ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426c87ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426ca3ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426cb1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426cd1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426d0bffffffff,3.0,0.0,0.0,0.0,3.0,0.0
8426d0dffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426d15ffffffff,3.0,0.0,0.0,0.0,3.0,0.0
8426d31ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426d37ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8426d39ffffffff,1.0,0.0,0.0,0.0,1.0,0.0
8426d43ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426d47ffffffff,16.0,0.0,0.0,0.0,16.0,0.0
8426d49ffffffff,3.0,0.0,0.0,0.0,3.0,0.0
8426d4bffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8426d4dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426d51ffffffff,1.0,0.0,0.0,0.0,1.0,0.0
8426d65ffffffff,1.0,0.0,0.0,0.0,1.0,0.0
8426d67ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426d6bffffffff,4.0,0.0,0.0,0.0,4.0,0.0
8426dcbffffffff,3.0,0.0,0.0,0.0,3.0,0.0
