cell_id,Athene cunicularia,Athene cunicularia hypugaea/rostrata,Athene cunicularia floridana,Athene cunicularia [guadeloupensis Group],Athene cunicularia [tolimae Group],Athene cunicularia nanodes/juninensis,Athene cunicularia grallaria,Athene cunicularia [cunicularia Group]
824417fffffffff,2570.0,0.0,510.0,0.0,0.0,0.0,0.0,0.0
82441ffffffffff,100.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0
82446ffffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8244a7fffffffff,1194.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0
8244affffffffff,418.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0
8244b7fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8244f7fffffffff,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824807fffffffff,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82480ffffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824817fffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82481ffffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82482ffffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824837fffffffff,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824847fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82484ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824857fffffffff,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82485ffffffffff,3551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82486ffffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824877fffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824887fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82488ffffffffff,479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824897fffffffff,450.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82489ffffffffff,601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8248a7fffffffff,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8248affffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8248b7fffffffff,765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8248c7fffffffff,635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8248cffffffffff,93.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8248d7fffffffff,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8248dffffffffff,491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8248e7fffffffff,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8248effffffffff,3150.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0
8248f7fffffffff,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824977fffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
824987fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82498ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824997fffffffff,307.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
82499ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8249affffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824c87fffffffff,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824c8ffffffffff,65.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
824c9ffffffffff,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824cd7fffffffff,289.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0
825e67fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825f0ffffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825f17fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825f1ffffffffff,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825f2ffffffffff,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825f47fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825f4ffffffffff,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825f6ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82660ffffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826627fffffffff,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82662ffffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826647fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82664ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826657fffffffff,588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82665ffffffffff,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826667fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826677fffffffff,320.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
8266c7fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8266d7fffffffff,291.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
8266e7fffffffff,485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8266effffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826727fffffffff,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826747fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82674ffffffffff,100.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
826757fffffffff,527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82675ffffffffff,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82676ffffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826777fffffffff,518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826d37fffffffff,178.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
828007fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82800ffffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828017fffffffff,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82801ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828027fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828037fffffffff,134.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
828047fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82804ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828057fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828067fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828107fffffffff,62.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
82810ffffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828117fffffffff,39.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
82811ffffffffff,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
828127fffffffff,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82812ffffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828137fffffffff,133.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
828147fffffffff,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82814ffffffffff,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82815ffffffffff,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
828167fffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828177fffffffff,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828187fffffffff,96.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
82818ffffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82819ffffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8281a7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8281affffffffff,154.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
828a07fffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828a17fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828a27fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828a37fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828a47fffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828a6ffffffffff,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828a87fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828a97fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828a9ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828aaffffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828ab7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828adffffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828af7fffffffff,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828b07fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828b0ffffffffff,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828b17fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828b1ffffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828b27fffffffff,501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828b2ffffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828b37fffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828b47fffffffff,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828b57fffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828b5ffffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828b67fffffffff,397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828b6ffffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828b77fffffffff,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828b87fffffffff,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828b8ffffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828b97fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828b9ffffffffff,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828ba7fffffffff,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828bb7fffffffff,769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828e47fffffffff,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828e67fffffffff,1267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828e6ffffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828e77fffffffff,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828f0ffffffffff,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828f2ffffffffff,325.0,0.0,0.0,0.0,9.0,35.0,0.0,0.0
828f47fffffffff,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828f4ffffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828f57fffffffff,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828f5ffffffffff,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828f67fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828f77fffffffff,50.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
82a597fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82a807fffffffff,379.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
82a80ffffffffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82a817fffffffff,1825.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0
82a81ffffffffff,1305.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
82a827fffffffff,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82a82ffffffffff,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82a837fffffffff,426.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
82a847fffffffff,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82a84ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82a857fffffffff,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82a85ffffffffff,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82a867fffffffff,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82a86ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82a877fffffffff,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82a887fffffffff,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82a88ffffffffff,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82a897fffffffff,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82a89ffffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82a8a7fffffffff,564.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
82a8affffffffff,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82a8b7fffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82a8c7fffffffff,203.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
82a8cffffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82a8d7fffffffff,508.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0
82a8dffffffffff,78.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
82a8e7fffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82a8effffffffff,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82a8f7fffffffff,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82a907fffffffff,170.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
82a90ffffffffff,58.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
82a91ffffffffff,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82a927fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
82a92ffffffffff,259.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
82a947fffffffff,1646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82a94ffffffffff,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82a957fffffffff,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82a95ffffffffff,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82a967fffffffff,481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82a96ffffffffff,558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82a977fffffffff,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b207fffffffff,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b20ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b21ffffffffff,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b227fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b22ffffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b247fffffffff,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b24ffffffffff,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b257fffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b25ffffffffff,894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b267fffffffff,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b26ffffffffff,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b277fffffffff,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b2c7fffffffff,2157.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0
82b2cffffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b2dffffffffff,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b2e7fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b2effffffffff,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b307fffffffff,597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b30ffffffffff,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b327fffffffff,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b32ffffffffff,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b337fffffffff,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b347fffffffff,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b34ffffffffff,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b357fffffffff,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b35ffffffffff,1560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b367fffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b36ffffffffff,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b377fffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82c207fffffffff,131.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
82c21ffffffffff,617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82c227fffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82c22ffffffffff,409.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
82c2c7fffffffff,618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82c2cffffffffff,515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82c2d7fffffffff,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82c2dffffffffff,149.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
82c2e7fffffffff,1258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82c2effffffffff,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82c2f7fffffffff,586.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
82c307fffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82c30ffffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82c327fffffffff,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82c32ffffffffff,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82c347fffffffff,389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82c34ffffffffff,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82c357fffffffff,417.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
82c35ffffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82c367fffffffff,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82c36ffffffffff,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82c377fffffffff,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82ce8ffffffffff,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82ce97fffffffff,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82ce9ffffffffff,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82ceaffffffffff,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82cf97fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82cf9ffffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
