cell_id,Passer domesticus,Passer domesticus [domesticus Group],Passer domesticus [indicus Group]
83264dfffffffff,8.0,0.0,0.0
83264efffffffff,10.0,0.0,0.0
832653fffffffff,4.0,0.0,0.0
832656fffffffff,13.0,0.0,0.0
832658fffffffff,7.0,0.0,0.0
83265afffffffff,2.0,0.0,0.0
83265bfffffffff,8.0,0.0,0.0
83265dfffffffff,5.0,0.0,0.0
83265efffffffff,2.0,0.0,0.0
832664fffffffff,16.0,0.0,0.0
832669fffffffff,9.0,0.0,0.0
832672fffffffff,2.0,0.0,0.0
832674fffffffff,2.0,2.0,0.0
832676fffffffff,2.0,0.0,0.0
832680fffffffff,13.0,0.0,0.0
832681fffffffff,50.0,0.0,0.0
832682fffffffff,2.0,0.0,0.0
832683fffffffff,2.0,0.0,0.0
832685fffffffff,4.0,0.0,0.0
832688fffffffff,19.0,0.0,0.0
832689fffffffff,7.0,0.0,0.0
83268afffffffff,11.0,0.0,0.0
83268bfffffffff,1.0,0.0,0.0
83268cfffffffff,26.0,0.0,0.0
83268dfffffffff,32.0,0.0,0.0
83268efffffffff,29.0,0.0,0.0
832694fffffffff,2.0,0.0,0.0
832696fffffffff,11.0,0.0,0.0
832698fffffffff,7.0,0.0,0.0
832699fffffffff,20.0,0.0,0.0
83269afffffffff,1.0,0.0,0.0
83269cfffffffff,6.0,0.0,0.0
83269dfffffffff,7.0,0.0,0.0
8326a8fffffffff,19.0,0.0,0.0
8326a9fffffffff,5.0,0.0,0.0
8326aafffffffff,40.0,0.0,0.0
8326abfffffffff,17.0,0.0,0.0
8326acfffffffff,2.0,0.0,0.0
8326adfffffffff,1.0,0.0,0.0
8326aefffffffff,4.0,0.0,0.0
8326b5fffffffff,2.0,0.0,0.0
8326c1fffffffff,1.0,0.0,0.0
8326c4fffffffff,2.0,0.0,0.0
8326c8fffffffff,1.0,1.0,0.0
8326d4fffffffff,9.0,0.0,0.0
8326dcfffffffff,2.0,0.0,0.0
8326defffffffff,5.0,0.0,0.0
8326e2fffffffff,8.0,0.0,0.0
8326e3fffffffff,2.0,0.0,0.0
8326e4fffffffff,8.0,0.0,0.0
8326e5fffffffff,14.0,0.0,0.0
8326e6fffffffff,2.0,0.0,0.0
8326f0fffffffff,8.0,0.0,0.0
8326f1fffffffff,9.0,0.0,0.0
8326f2fffffffff,12.0,0.0,0.0
8326f3fffffffff,4.0,0.0,0.0
8326f4fffffffff,2.0,0.0,0.0
8326f6fffffffff,7.0,0.0,0.0
832711fffffffff,1.0,0.0,0.0
832741fffffffff,22.0,0.0,0.0
832743fffffffff,7.0,0.0,0.0
832746fffffffff,2.0,0.0,0.0
832748fffffffff,754.0,0.0,0.0
832749fffffffff,149.0,0.0,0.0
83274afffffffff,37.0,0.0,0.0
83274bfffffffff,41.0,0.0,0.0
83274cfffffffff,39.0,0.0,0.0
83274dfffffffff,260.0,0.0,0.0
83274efffffffff,66.0,0.0,0.0
832750fffffffff,2.0,0.0,0.0
832752fffffffff,3.0,0.0,0.0
832753fffffffff,1.0,0.0,0.0
832758fffffffff,54.0,0.0,0.0
832759fffffffff,18.0,0.0,0.0
83275afffffffff,10.0,0.0,0.0
83275bfffffffff,4.0,0.0,0.0
83275cfffffffff,8.0,0.0,0.0
83275dfffffffff,24.0,0.0,0.0
83275efffffffff,3.0,0.0,0.0
832763fffffffff,25.0,0.0,0.0
83276afffffffff,3.0,0.0,0.0
83276bfffffffff,67.0,0.0,0.0
83276efffffffff,33.0,0.0,0.0
832770fffffffff,4.0,0.0,0.0
832771fffffffff,4.0,0.0,0.0
832793fffffffff,2.0,0.0,0.0
83279efffffffff,2.0,0.0,0.0
8327a0fffffffff,12.0,0.0,0.0
8327a2fffffffff,2.0,0.0,0.0
8327aafffffffff,1.0,0.0,0.0
8327aefffffffff,2.0,0.0,0.0
8327b0fffffffff,1.0,0.0,0.0
832813fffffffff,1.0,0.0,0.0
832815fffffffff,2.0,0.0,0.0
832818fffffffff,6.0,0.0,0.0
83281efffffffff,7.0,0.0,0.0
832830fffffffff,517.0,0.0,0.0
832832fffffffff,7.0,0.0,0.0
832833fffffffff,10.0,0.0,0.0
832834fffffffff,11.0,0.0,0.0
832835fffffffff,21.0,0.0,0.0
832836fffffffff,1941.0,0.0,0.0
832880fffffffff,1.0,0.0,0.0
832884fffffffff,6.0,0.0,0.0
832888fffffffff,2.0,0.0,0.0
83288cfffffffff,1.0,0.0,0.0
832890fffffffff,13.0,0.0,0.0
832892fffffffff,5.0,0.0,0.0
832893fffffffff,7.0,0.0,0.0
832894fffffffff,1.0,0.0,0.0
832898fffffffff,4.0,0.0,0.0
83289afffffffff,2.0,0.0,0.0
83289cfffffffff,1.0,0.0,0.0
83289efffffffff,1.0,0.0,0.0
8328a1fffffffff,1.0,0.0,0.0
8328a4fffffffff,4.0,0.0,0.0
8328a9fffffffff,3.0,0.0,0.0
8328b0fffffffff,6.0,0.0,0.0
8328b1fffffffff,3.0,0.0,0.0
8328b6fffffffff,11.0,0.0,0.0
8328d3fffffffff,9.0,0.0,0.0
8328d5fffffffff,4.0,0.0,0.0
8328d6fffffffff,2.0,0.0,0.0
8328defffffffff,1.0,0.0,0.0
8328f1fffffffff,1.0,0.0,0.0
8328f2fffffffff,1.0,0.0,0.0
8328f5fffffffff,4.0,0.0,0.0
8328f6fffffffff,6.0,0.0,0.0
832912fffffffff,5.0,0.0,0.0
832916fffffffff,5.0,0.0,0.0
83291afffffffff,1.0,0.0,0.0
832981fffffffff,1.0,0.0,0.0
832984fffffffff,1.0,0.0,0.0
832985fffffffff,4.0,0.0,0.0
83298cfffffffff,3.0,0.0,0.0
832993fffffffff,3.0,0.0,0.0
832996fffffffff,2.0,0.0,0.0
8329a0fffffffff,5.0,0.0,0.0
8329a1fffffffff,11.0,1.0,0.0
8329a2fffffffff,3.0,0.0,0.0
8329a3fffffffff,15.0,0.0,0.0
8329a4fffffffff,14.0,0.0,0.0
8329a5fffffffff,6.0,0.0,0.0
8329a6fffffffff,53.0,0.0,0.0
8329a8fffffffff,2.0,0.0,0.0
8329a9fffffffff,5.0,0.0,0.0
8329abfffffffff,2.0,0.0,0.0
8329b3fffffffff,1.0,0.0,0.0
8329b6fffffffff,1.0,0.0,0.0
832a10fffffffff,162.0,2.0,0.0
832a12fffffffff,1548.0,1.0,0.0
832a13fffffffff,2419.0,0.0,0.0
832a14fffffffff,7.0,2.0,0.0
832a15fffffffff,12.0,4.0,0.0
832a16fffffffff,34.0,0.0,0.0
832a30fffffffff,33.0,0.0,0.0
832a31fffffffff,10.0,1.0,0.0
832a32fffffffff,12.0,0.0,0.0
832a33fffffffff,9.0,2.0,0.0
832a34fffffffff,33.0,2.0,0.0
832a36fffffffff,3.0,0.0,0.0
832a4cfffffffff,2.0,0.0,0.0
832a81fffffffff,4.0,0.0,0.0
832a84fffffffff,1.0,0.0,0.0
832a88fffffffff,2.0,0.0,0.0
832a89fffffffff,2.0,0.0,0.0
832a90fffffffff,1.0,0.0,0.0
832a92fffffffff,3.0,0.0,0.0
832a94fffffffff,2.0,0.0,0.0
832a95fffffffff,4.0,0.0,0.0
832aa1fffffffff,6.0,0.0,0.0
832aa2fffffffff,2.0,0.0,0.0
832aa3fffffffff,5.0,0.0,0.0
832aa4fffffffff,3.0,0.0,0.0
832aa6fffffffff,5.0,0.0,0.0
832aa8fffffffff,16.0,9.0,0.0
832aa9fffffffff,1.0,0.0,0.0
832aacfffffffff,4090.0,2.0,0.0
832aadfffffffff,23.0,8.0,0.0
832aaefffffffff,7.0,3.0,0.0
832ab0fffffffff,21.0,0.0,0.0
832ab1fffffffff,7.0,0.0,0.0
832ab2fffffffff,929.0,0.0,0.0
832ab4fffffffff,30.0,0.0,0.0
832ab5fffffffff,19.0,7.0,0.0
832ab6fffffffff,21.0,0.0,0.0
832ad3fffffffff,17.0,0.0,0.0
832b00fffffffff,7.0,0.0,0.0
832b01fffffffff,10.0,0.0,0.0
832b05fffffffff,2.0,0.0,0.0
832b0afffffffff,15.0,0.0,0.0
832b0cfffffffff,3.0,0.0,0.0
832b0efffffffff,4.0,0.0,0.0
832b16fffffffff,223.0,0.0,0.0
832b1cfffffffff,2.0,0.0,0.0
832b23fffffffff,2.0,0.0,0.0
832b25fffffffff,3.0,0.0,0.0
832b2efffffffff,2.0,0.0,0.0
832b33fffffffff,4.0,0.0,0.0
832b81fffffffff,2.0,0.0,0.0
832b83fffffffff,27.0,0.0,0.0
832b85fffffffff,2.0,0.0,0.0
832b88fffffffff,51.0,0.0,0.0
832b89fffffffff,177.0,0.0,0.0
832b8afffffffff,2.0,0.0,0.0
832b8bfffffffff,23.0,0.0,0.0
832b8cfffffffff,22.0,0.0,0.0
832b8dfffffffff,55.0,1.0,0.0
832b8efffffffff,24.0,0.0,0.0
832b90fffffffff,4.0,0.0,0.0
832b91fffffffff,17.0,0.0,0.0
832b93fffffffff,16.0,0.0,0.0
832b94fffffffff,5.0,0.0,0.0
832b98fffffffff,10.0,0.0,0.0
832b99fffffffff,5.0,0.0,0.0
832b9afffffffff,9.0,0.0,0.0
832b9bfffffffff,91.0,0.0,0.0
832b9cfffffffff,33.0,0.0,0.0
832b9dfffffffff,80.0,0.0,0.0
832b9efffffffff,12.0,0.0,0.0
832ba0fffffffff,43.0,0.0,0.0
832ba5fffffffff,75.0,0.0,0.0
832ba8fffffffff,16.0,0.0,0.0
832baafffffffff,10.0,0.0,0.0
832babfffffffff,17.0,0.0,0.0
832bacfffffffff,10.0,0.0,0.0
832baefffffffff,4.0,0.0,0.0
832bb2fffffffff,2.0,0.0,0.0
832bb3fffffffff,3.0,0.0,0.0
832c04fffffffff,1.0,0.0,0.0
832c20fffffffff,1.0,1.0,0.0
832c21fffffffff,2.0,2.0,0.0
832c28fffffffff,6.0,6.0,0.0
832c2afffffffff,8.0,8.0,0.0
832c2cfffffffff,2.0,2.0,0.0
832c2efffffffff,2.0,2.0,0.0
832c36fffffffff,1.0,0.0,0.0
832c4cfffffffff,8.0,0.0,0.0
832c51fffffffff,42.0,0.0,0.0
832c93fffffffff,2.0,0.0,0.0
832ce5fffffffff,4.0,0.0,0.0
832d00fffffffff,1.0,1.0,0.0
832d03fffffffff,5.0,5.0,0.0
832d0efffffffff,1.0,0.0,0.0
832d10fffffffff,1.0,1.0,0.0
832d14fffffffff,1.0,0.0,0.0
832d18fffffffff,4.0,3.0,0.0
832d30fffffffff,1.0,0.0,0.0
832d32fffffffff,4.0,4.0,0.0
832d33fffffffff,2.0,0.0,0.0
832d64fffffffff,4.0,0.0,0.0
832da1fffffffff,1.0,0.0,0.0
832da6fffffffff,4.0,4.0,0.0
832da8fffffffff,6.0,6.0,0.0
832db0fffffffff,2.0,0.0,0.0
833422fffffffff,2.0,0.0,0.0
833426fffffffff,21.0,0.0,0.0
833434fffffffff,4.0,0.0,0.0
83344cfffffffff,6.0,0.0,0.0
83351afffffffff,2.0,0.0,0.0
83351bfffffffff,64.0,0.0,0.0
8335a8fffffffff,4.0,0.0,0.0
8335a9fffffffff,2.0,0.0,0.0
833808fffffffff,2.0,0.0,0.0
833810fffffffff,2.0,0.0,0.0
833819fffffffff,1.0,0.0,0.0
833829fffffffff,2.0,0.0,0.0
833862fffffffff,40.0,0.0,0.0
833870fffffffff,3.0,0.0,0.0
833871fffffffff,6.0,0.0,0.0
833875fffffffff,12.0,0.0,0.0
8338a5fffffffff,1.0,0.0,0.0
8338abfffffffff,2.0,0.0,0.0
8338e4fffffffff,2.0,0.0,0.0
833900fffffffff,53.0,2.0,0.0
833901fffffffff,40.0,0.0,0.0
833902fffffffff,3.0,0.0,0.0
833903fffffffff,38.0,1.0,0.0
833904fffffffff,6.0,0.0,0.0
833905fffffffff,3.0,0.0,0.0
833906fffffffff,10.0,0.0,0.0
83390cfffffffff,2.0,0.0,0.0
833910fffffffff,17.0,0.0,0.0
833911fffffffff,11.0,0.0,0.0
833915fffffffff,6.0,0.0,0.0
833918fffffffff,3.0,3.0,0.0
83391afffffffff,8.0,6.0,0.0
83391cfffffffff,2.0,1.0,0.0
83391dfffffffff,13.0,0.0,0.0
83391efffffffff,21.0,19.0,0.0
833920fffffffff,14.0,0.0,0.0
833921fffffffff,4.0,0.0,0.0
833922fffffffff,15.0,0.0,0.0
833923fffffffff,6.0,0.0,0.0
833925fffffffff,7.0,0.0,0.0
833928fffffffff,7.0,0.0,0.0
83392afffffffff,10.0,0.0,0.0
83392bfffffffff,2.0,0.0,0.0
83392cfffffffff,3.0,1.0,0.0
83392efffffffff,14.0,1.0,0.0
833931fffffffff,14.0,0.0,0.0
833933fffffffff,14.0,1.0,0.0
833942fffffffff,2.0,0.0,0.0
833943fffffffff,13.0,0.0,0.0
833944fffffffff,2.0,2.0,0.0
833946fffffffff,2.0,0.0,0.0
833950fffffffff,1.0,0.0,0.0
833951fffffffff,2.0,0.0,0.0
833954fffffffff,1.0,0.0,0.0
83395afffffffff,3.0,0.0,0.0
83395cfffffffff,14.0,0.0,0.0
833970fffffffff,9.0,0.0,0.0
833971fffffffff,1.0,1.0,0.0
833972fffffffff,133.0,0.0,0.0
833973fffffffff,78.0,0.0,0.0
833974fffffffff,10.0,0.0,0.0
833975fffffffff,3.0,3.0,0.0
833976fffffffff,4.0,0.0,0.0
83399afffffffff,4.0,0.0,0.0
833c02fffffffff,1.0,0.0,0.0
833c0afffffffff,10.0,0.0,0.0
833c11fffffffff,3.0,0.0,0.0
833c19fffffffff,9.0,0.0,0.0
833c1bfffffffff,4.0,0.0,0.0
833c1dfffffffff,1.0,0.0,0.0
833c52fffffffff,9.0,0.0,0.0
833c8dfffffffff,2.0,0.0,0.0
833c8efffffffff,3.0,0.0,0.0
833ca8fffffffff,3.0,0.0,0.0
833ca9fffffffff,3.0,0.0,0.0
833cb6fffffffff,2.0,0.0,0.0
833ce0fffffffff,1.0,0.0,0.0
833cf0fffffffff,7.0,0.0,0.0
833cf1fffffffff,104.0,0.0,0.0
833cf2fffffffff,15.0,0.0,0.0
833cf4fffffffff,3.0,0.0,0.0
833cf6fffffffff,10.0,0.0,0.0
833d14fffffffff,4.0,0.0,0.0
833d33fffffffff,2.0,0.0,0.0
833d34fffffffff,4.0,0.0,0.0
833d35fffffffff,5.0,0.0,0.0
833d84fffffffff,12.0,0.0,0.0
833d85fffffffff,7.0,0.0,0.0
833d98fffffffff,2.0,0.0,0.0
833d99fffffffff,2.0,0.0,0.0
833d9bfffffffff,2.0,0.0,0.0
833d9efffffffff,2.0,0.0,0.0
833da1fffffffff,18.0,0.0,1.0
833da2fffffffff,9.0,0.0,0.0
833da3fffffffff,35.0,0.0,0.0
833da6fffffffff,11.0,0.0,2.0
833da8fffffffff,2.0,0.0,0.0
833db1fffffffff,7.0,0.0,0.0
833e5cfffffffff,1.0,0.0,0.0
833e68fffffffff,6.0,0.0,0.0
833f4dfffffffff,23.0,23.0,0.0
834109fffffffff,1.0,0.0,0.0
83411cfffffffff,13.0,0.0,0.0
83419dfffffffff,2.0,0.0,0.0
8341b2fffffffff,2.0,0.0,0.0
8341b4fffffffff,3.0,0.0,0.0
834253fffffffff,39.0,0.0,0.0
834258fffffffff,14.0,0.0,0.0
834259fffffffff,13.0,0.0,0.0
83425afffffffff,11.0,0.0,0.0
83425efffffffff,7.0,0.0,0.0
8342c0fffffffff,3.0,0.0,0.0
8342c1fffffffff,2.0,0.0,2.0
8342c4fffffffff,7.0,0.0,7.0
8342c5fffffffff,2.0,0.0,0.0
8342cefffffffff,17.0,0.0,0.0
8342e4fffffffff,5.0,0.0,5.0
8342eafffffffff,4.0,0.0,0.0
8342ebfffffffff,1.0,0.0,1.0
834360fffffffff,2.0,0.0,0.0
834381fffffffff,2.0,0.0,2.0
83438cfffffffff,2.0,0.0,2.0
834396fffffffff,4.0,0.0,4.0
834398fffffffff,1.0,0.0,1.0
8343aafffffffff,1.0,0.0,1.0
834412fffffffff,1.0,0.0,0.0
83441afffffffff,9.0,0.0,0.0
83441bfffffffff,6.0,0.0,0.0
83441efffffffff,1.0,0.0,0.0
834440fffffffff,4.0,0.0,0.0
834443fffffffff,2.0,0.0,0.0
834445fffffffff,23.0,0.0,0.0
834446fffffffff,5.0,0.0,0.0
83444cfffffffff,1.0,0.0,0.0
834450fffffffff,3.0,0.0,0.0
83446cfffffffff,13.0,2.0,0.0
83446dfffffffff,1.0,0.0,0.0
834485fffffffff,1.0,0.0,0.0
834486fffffffff,5.0,0.0,0.0
8344a1fffffffff,9.0,0.0,0.0
8344a3fffffffff,1.0,0.0,0.0
8344a5fffffffff,2.0,0.0,0.0
8344a8fffffffff,4.0,0.0,0.0
8344a9fffffffff,7.0,0.0,0.0
8344acfffffffff,2.0,0.0,0.0
8344adfffffffff,1.0,0.0,0.0
8344b1fffffffff,1.0,0.0,0.0
8344c0fffffffff,2.0,0.0,0.0
8344c9fffffffff,2.0,0.0,0.0
8344d0fffffffff,11.0,0.0,0.0
8344dafffffffff,2.0,0.0,0.0
8344e0fffffffff,1.0,0.0,0.0
8344e4fffffffff,1.0,0.0,0.0
8344f0fffffffff,1.0,0.0,0.0
8344f5fffffffff,30.0,0.0,0.0
834520fffffffff,1.0,0.0,0.0
834521fffffffff,3.0,0.0,0.0
834523fffffffff,23.0,0.0,0.0
834525fffffffff,4.0,0.0,0.0
83452cfffffffff,1.0,0.0,0.0
83452efffffffff,13.0,0.0,0.0
8345a3fffffffff,35.0,0.0,0.0
8345b2fffffffff,12.0,0.0,0.0
834802fffffffff,3.0,0.0,0.0
834803fffffffff,1.0,0.0,0.0
83480bfffffffff,1.0,0.0,0.0
83480efffffffff,2.0,0.0,0.0
834810fffffffff,5.0,0.0,0.0
834814fffffffff,3.0,0.0,0.0
834830fffffffff,1.0,0.0,0.0
834833fffffffff,5.0,0.0,0.0
834836fffffffff,3.0,0.0,0.0
834843fffffffff,1.0,0.0,0.0
834846fffffffff,4.0,0.0,0.0
83484afffffffff,3.0,0.0,0.0
834855fffffffff,1.0,0.0,0.0
834859fffffffff,13.0,0.0,0.0
83485bfffffffff,20.0,0.0,0.0
834871fffffffff,1.0,0.0,0.0
834873fffffffff,4.0,0.0,0.0
834889fffffffff,1.0,0.0,0.0
834892fffffffff,2.0,2.0,0.0
834893fffffffff,3.0,0.0,0.0
834895fffffffff,2.0,0.0,0.0
834899fffffffff,4.0,0.0,0.0
8348b0fffffffff,1.0,0.0,0.0
8348b1fffffffff,1.0,0.0,0.0
8348b2fffffffff,1.0,0.0,0.0
8348b3fffffffff,6.0,0.0,0.0
8348c3fffffffff,1.0,1.0,0.0
8348c4fffffffff,3.0,0.0,0.0
8348c5fffffffff,8.0,0.0,0.0
8348c6fffffffff,2.0,0.0,0.0
8348cdfffffffff,1.0,0.0,0.0
8348d8fffffffff,1.0,0.0,0.0
8348e8fffffffff,39.0,0.0,0.0
8348e9fffffffff,26.0,0.0,0.0
8348eafffffffff,11.0,1.0,0.0
8348ebfffffffff,20.0,2.0,0.0
8348ecfffffffff,4.0,0.0,0.0
8348eefffffffff,108.0,0.0,0.0
8348f2fffffffff,2.0,0.0,0.0
8348f3fffffffff,2.0,0.0,0.0
834986fffffffff,1.0,0.0,0.0
83498bfffffffff,3.0,0.0,0.0
83498efffffffff,3.0,0.0,0.0
834990fffffffff,4.0,0.0,0.0
834991fffffffff,1.0,0.0,0.0
834995fffffffff,4.0,0.0,0.0
834996fffffffff,7.0,0.0,0.0
834998fffffffff,2.0,0.0,0.0
8349a8fffffffff,5.0,0.0,0.0
8349b2fffffffff,1.0,0.0,0.0
8349b3fffffffff,2.0,0.0,0.0
834b86fffffffff,18.0,0.0,0.0
834b9cfffffffff,1.0,0.0,0.0
834ba0fffffffff,7.0,0.0,0.0
834bb5fffffffff,15.0,0.0,0.0
834cabfffffffff,2.0,0.0,0.0
834cc0fffffffff,9.0,0.0,0.0
834cc4fffffffff,2.0,0.0,0.0
834cc5fffffffff,47.0,0.0,0.0
834cd0fffffffff,5.0,0.0,0.0
834cd4fffffffff,4.0,0.0,0.0
834cd5fffffffff,1.0,0.0,0.0
834cd6fffffffff,5.0,0.0,0.0
834ce8fffffffff,68.0,0.0,0.0
834ceafffffffff,31.0,0.0,0.0
834cedfffffffff,3.0,0.0,0.0
834ceefffffffff,44.0,0.0,0.0
834d4bfffffffff,7.0,0.0,0.0
835269fffffffff,3.0,0.0,3.0
8352aafffffffff,2.0,0.0,0.0
8352b1fffffffff,2.0,0.0,0.0
8352d4fffffffff,2.0,0.0,0.0
83534dfffffffff,2.0,0.0,0.0
835355fffffffff,4.0,0.0,0.0
83536bfffffffff,2.0,0.0,2.0
8354f5fffffffff,7.0,0.0,0.0
83574cfffffffff,5.0,0.0,0.0
83574dfffffffff,3.0,0.0,0.0
835840fffffffff,1.0,0.0,0.0
835909fffffffff,2.0,0.0,0.0
835d10fffffffff,5.0,0.0,0.0
835d11fffffffff,2.0,0.0,0.0
835e46fffffffff,2.0,0.0,0.0
835e4bfffffffff,8.0,0.0,0.0
835e5dfffffffff,5.0,0.0,0.0
835e62fffffffff,2.0,0.0,0.0
835e66fffffffff,9.0,0.0,0.0
835e70fffffffff,1.0,0.0,0.0
835e71fffffffff,22.0,0.0,0.0
835e72fffffffff,10.0,0.0,0.0
835f2bfffffffff,2.0,0.0,0.0
836002fffffffff,14.0,0.0,0.0
836004fffffffff,6.0,0.0,0.0
836006fffffffff,6.0,0.0,0.0
836010fffffffff,3.0,0.0,0.0
836011fffffffff,9.0,0.0,0.0
836012fffffffff,3.0,0.0,0.0
836014fffffffff,2.0,0.0,0.0
836015fffffffff,4.0,0.0,0.0
836016fffffffff,5.0,0.0,0.0
836022fffffffff,7.0,0.0,0.0
836026fffffffff,10.0,0.0,0.0
836031fffffffff,50.0,0.0,0.0
836033fffffffff,30.0,0.0,0.0
836035fffffffff,10.0,0.0,0.0
836084fffffffff,2.0,0.0,0.0
83608afffffffff,1.0,0.0,1.0
83608efffffffff,2.0,0.0,0.0
836098fffffffff,2.0,0.0,0.0
83609efffffffff,2.0,0.0,0.0
8360a1fffffffff,3.0,0.0,0.0
8360a8fffffffff,5.0,0.0,0.0
8360a9fffffffff,11.0,0.0,0.0
8360acfffffffff,3.0,0.0,0.0
8360adfffffffff,1.0,0.0,0.0
8360aefffffffff,5.0,0.0,0.0
8360b1fffffffff,6.0,0.0,0.0
8360b5fffffffff,5.0,0.0,0.0
836189fffffffff,2.0,0.0,0.0
83618bfffffffff,4.0,0.0,0.0
83619afffffffff,1.0,0.0,0.0
836332fffffffff,2.0,0.0,2.0
836336fffffffff,2.0,0.0,2.0
836432fffffffff,10.0,0.0,0.0
836434fffffffff,2.0,0.0,0.0
836482fffffffff,3.0,0.0,3.0
83648cfffffffff,1.0,0.0,0.0
83648dfffffffff,2.0,0.0,0.0
836491fffffffff,5.0,0.0,0.0
8364a6fffffffff,2.0,0.0,0.0
8364b6fffffffff,3.0,0.0,0.0
8364e4fffffffff,1.0,0.0,0.0
836518fffffffff,2.0,0.0,0.0
836519fffffffff,5.0,0.0,0.0
83651efffffffff,2.0,0.0,0.0
836520fffffffff,4.0,0.0,0.0
836526fffffffff,3.0,0.0,0.0
83658bfffffffff,2.0,0.0,0.0
836599fffffffff,5.0,0.0,0.0
8365b5fffffffff,4.0,0.0,0.0
8365b6fffffffff,5.0,0.0,0.0
836610fffffffff,10.0,0.0,0.0
836611fffffffff,4.0,0.0,0.0
836613fffffffff,30.0,0.0,0.0
836616fffffffff,7.0,0.0,0.0
836620fffffffff,7.0,0.0,0.0
836622fffffffff,1.0,0.0,0.0
836625fffffffff,3.0,0.0,0.0
83662cfffffffff,2.0,0.0,0.0
836631fffffffff,4.0,0.0,0.0
83665afffffffff,2.0,0.0,0.0
