cell_id,Calidris alpina,Calidris alpina pacifica/arcticola,Calidris alpina hudsonia,Calidris alpina arctica,Calidris alpina schinzii,Calidris alpina alpina/centralis,Calidris alpina [sakhalina Group]
8326e3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8326e5fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
8326e6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8326e9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8326eafffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8326ecfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8326f2fffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0
8326f5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832702fffffffff,75.0,0.0,0.0,0.0,0.0,0.0,0.0
83270afffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
83270efffffffff,5.0,0.0,5.0,0.0,0.0,0.0,0.0
832711fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832713fffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0
832718fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832719fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83271bfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83271cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83271dfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83271efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832740fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832741fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832742fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832743fffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0
832748fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
832749fffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0
83274afffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83274bfffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0
83274cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83274dfffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
83274efffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
832751fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832752fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
832754fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
832756fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
832758fffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0
832759fffffffff,91.0,0.0,0.0,0.0,0.0,0.0,0.0
83275bfffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
83275cfffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
83275dfffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0
832763fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
832766fffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
832768fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832769fffffffff,24.0,0.0,14.0,0.0,0.0,0.0,0.0
83276afffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
83276bfffffffff,93.0,0.0,0.0,0.0,0.0,0.0,0.0
83276cfffffffff,3.0,0.0,3.0,0.0,0.0,0.0,0.0
83276dfffffffff,12.0,0.0,7.0,0.0,0.0,0.0,0.0
83276efffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
832770fffffffff,7.0,0.0,7.0,0.0,0.0,0.0,0.0
832771fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832773fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832774fffffffff,9.0,0.0,8.0,0.0,0.0,0.0,0.0
832791fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832796fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832799fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8327a0fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8327a2fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8327a4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8327a6fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8327a9fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8327abfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8327adfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8327aefffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8327b2fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8327b5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832800fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
832802fffffffff,125.0,0.0,0.0,0.0,0.0,0.0,0.0
832803fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832806fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
832810fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
832811fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832813fffffffff,64.0,0.0,0.0,0.0,0.0,0.0,0.0
832814fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
832815fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832818fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832819fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
