cell_id,Catharus guttatus,Catharus guttatus [guttatus Group],Catharus guttatus [auduboni Group],Catharus guttatus faxoni/crymophilus
8428347ffffffff,22.0,2.0,0.0,0.0
842834dffffffff,22.0,11.0,0.0,0.0
8428355ffffffff,43.0,8.0,17.0,0.0
8428357ffffffff,11.0,1.0,0.0,0.0
8428361ffffffff,182.0,0.0,0.0,0.0
8428363ffffffff,841.0,4.0,0.0,4.0
8428367ffffffff,334.0,0.0,0.0,0.0
842836bffffffff,94.0,0.0,0.0,0.0
8428817ffffffff,2.0,0.0,0.0,0.0
842882dffffffff,3.0,0.0,0.0,0.0
8428835ffffffff,1.0,0.0,0.0,0.0
8428841ffffffff,1.0,0.0,0.0,0.0
8428843ffffffff,40.0,0.0,0.0,0.0
8428847ffffffff,43.0,0.0,0.0,0.0
8428849ffffffff,2.0,0.0,0.0,0.0
842884dffffffff,7.0,0.0,0.0,0.0
8428855ffffffff,4.0,0.0,0.0,0.0
842886dffffffff,7.0,0.0,0.0,0.0
8428885ffffffff,1.0,0.0,1.0,0.0
8428887ffffffff,8.0,1.0,7.0,0.0
842888bffffffff,44.0,0.0,2.0,0.0
8428891ffffffff,6.0,0.0,2.0,0.0
8428893ffffffff,5.0,0.0,0.0,0.0
842889bffffffff,4.0,0.0,0.0,0.0
84288a1ffffffff,4.0,0.0,0.0,0.0
84288a9ffffffff,1.0,0.0,0.0,0.0
84288adffffffff,15.0,0.0,0.0,0.0
84288d5ffffffff,7.0,0.0,0.0,0.0
84288e7ffffffff,4.0,0.0,0.0,0.0
842891dffffffff,1.0,0.0,0.0,0.0
8428923ffffffff,13.0,0.0,0.0,0.0
8428927ffffffff,3.0,0.0,0.0,0.0
8428929ffffffff,2.0,0.0,0.0,0.0
842892bffffffff,4.0,0.0,0.0,0.0
8428941ffffffff,7.0,1.0,0.0,0.0
8428949ffffffff,2.0,0.0,0.0,0.0
842894bffffffff,2.0,0.0,0.0,0.0
8428969ffffffff,2.0,0.0,0.0,0.0
8428983ffffffff,1.0,0.0,1.0,0.0
842898dffffffff,11.0,0.0,0.0,0.0
84289abffffffff,2.0,0.0,2.0,0.0
84289c7ffffffff,2.0,0.0,0.0,0.0
84289e3ffffffff,3.0,0.0,0.0,0.0
84289edffffffff,2.0,0.0,0.0,0.0
8428a11ffffffff,2.0,0.0,0.0,0.0
8428a97ffffffff,14.0,0.0,0.0,0.0
8428ab1ffffffff,2.0,0.0,0.0,0.0
8428ad3ffffffff,2.0,0.0,0.0,0.0
8428adbffffffff,2.0,0.0,0.0,0.0
8428addffffffff,2.0,0.0,0.0,0.0
8428ae1ffffffff,3.0,0.0,3.0,0.0
8428b11ffffffff,9.0,0.0,0.0,0.0
8428b13ffffffff,3.0,0.0,0.0,0.0
8428b17ffffffff,2.0,0.0,0.0,0.0
8428b2bffffffff,6.0,0.0,0.0,0.0
8428b57ffffffff,3.0,0.0,3.0,0.0
8428b65ffffffff,4.0,0.0,0.0,0.0
8428c01ffffffff,1.0,0.0,0.0,0.0
8428c0dffffffff,16.0,0.0,0.0,0.0
8428c25ffffffff,5.0,3.0,0.0,0.0
8428c27ffffffff,4.0,0.0,0.0,0.0
8428c2dffffffff,2.0,0.0,0.0,0.0
8428c41ffffffff,15.0,0.0,0.0,0.0
8428c49ffffffff,1.0,0.0,0.0,0.0
8428d13ffffffff,2.0,0.0,0.0,0.0
8428d1bffffffff,51.0,0.0,0.0,0.0
8428d21ffffffff,1.0,0.0,0.0,0.0
8428d23ffffffff,2.0,1.0,0.0,0.0
8428d29ffffffff,1.0,0.0,0.0,0.0
8428d2bffffffff,6.0,0.0,4.0,0.0
8428d31ffffffff,6.0,0.0,0.0,0.0
8428d33ffffffff,1.0,0.0,0.0,0.0
8428d35ffffffff,4.0,0.0,0.0,0.0
8428d39ffffffff,2.0,0.0,2.0,0.0
8428d3bffffffff,2.0,0.0,0.0,0.0
8428d41ffffffff,7.0,0.0,0.0,0.0
8428d45ffffffff,9.0,0.0,0.0,0.0
8428d47ffffffff,2.0,0.0,0.0,0.0
8428d49ffffffff,5.0,0.0,0.0,0.0
8428d51ffffffff,6.0,2.0,0.0,0.0
8428d53ffffffff,8.0,0.0,0.0,0.0
8428d55ffffffff,3.0,0.0,0.0,0.0
8428d5bffffffff,2.0,0.0,0.0,0.0
8428d69ffffffff,4.0,0.0,0.0,0.0
8428db9ffffffff,2.0,0.0,0.0,0.0
8428dc3ffffffff,37.0,0.0,0.0,0.0
8428dc5ffffffff,1.0,0.0,0.0,0.0
8428dc7ffffffff,2.0,0.0,0.0,0.0
8428dc9ffffffff,10.0,0.0,0.0,0.0
8428dd5ffffffff,4.0,0.0,1.0,0.0
8428de1ffffffff,2.0,0.0,0.0,0.0
8428de9ffffffff,12.0,0.0,0.0,0.0
8428debffffffff,2.0,0.0,0.0,0.0
8428e65ffffffff,2.0,0.0,0.0,0.0
8428f01ffffffff,9.0,0.0,0.0,0.0
8428f05ffffffff,27.0,0.0,0.0,0.0
8428f07ffffffff,2.0,0.0,0.0,0.0
8428f0bffffffff,1.0,0.0,0.0,0.0
8428f31ffffffff,2.0,0.0,0.0,0.0
8428f33ffffffff,5.0,0.0,0.0,0.0
8428f37ffffffff,4.0,0.0,0.0,0.0
8428f45ffffffff,2.0,2.0,0.0,0.0
8428f55ffffffff,16.0,0.0,0.0,0.0
8428f59ffffffff,3.0,0.0,0.0,0.0
8428f5dffffffff,6.0,0.0,0.0,0.0
8428f63ffffffff,3.0,2.0,0.0,0.0
8428f67ffffffff,3.0,0.0,0.0,0.0
8428f69ffffffff,1.0,0.0,0.0,0.0
8428f6dffffffff,2.0,0.0,0.0,0.0
8429125ffffffff,5.0,0.0,0.0,0.0
8429127ffffffff,10.0,0.0,0.0,0.0
8429135ffffffff,2.0,0.0,0.0,0.0
8429167ffffffff,7.0,0.0,0.0,0.0
84291a5ffffffff,4.0,0.0,0.0,0.0
84291a7ffffffff,31.0,7.0,0.0,0.0
84291a9ffffffff,1.0,0.0,0.0,0.0
8429855ffffffff,1.0,0.0,0.0,0.0
8429869ffffffff,5.0,0.0,0.0,0.0
842986bffffffff,29.0,0.0,0.0,0.0
8429891ffffffff,2.0,0.0,0.0,0.0
8429895ffffffff,4.0,0.0,0.0,0.0
8429899ffffffff,2.0,0.0,0.0,0.0
84298c9ffffffff,20.0,0.0,2.0,0.0
84298cbffffffff,2.0,0.0,0.0,0.0
84298cdffffffff,1.0,0.0,0.0,0.0
84298dbffffffff,3.0,1.0,0.0,0.0
84298ddffffffff,8.0,0.0,2.0,0.0
8429907ffffffff,2.0,0.0,0.0,0.0
842990bffffffff,1.0,0.0,0.0,0.0
8429923ffffffff,5.0,0.0,0.0,0.0
8429941ffffffff,7.0,0.0,4.0,0.0
8429945ffffffff,15.0,0.0,15.0,0.0
8429951ffffffff,2.0,0.0,0.0,0.0
8429a01ffffffff,6.0,0.0,0.0,0.0
8429a03ffffffff,5.0,0.0,0.0,0.0
8429a05ffffffff,35.0,0.0,0.0,0.0
8429a09ffffffff,2.0,0.0,0.0,0.0
8429a0bffffffff,9.0,0.0,0.0,0.0
8429a0dffffffff,2.0,0.0,0.0,0.0
8429a11ffffffff,26.0,0.0,0.0,0.0
8429a13ffffffff,13.0,6.0,0.0,0.0
8429a15ffffffff,1.0,0.0,0.0,0.0
8429a17ffffffff,24.0,0.0,0.0,0.0
8429a19ffffffff,12.0,2.0,0.0,0.0
8429a1bffffffff,2.0,0.0,0.0,0.0
8429a1dffffffff,9.0,0.0,0.0,0.0
8429a29ffffffff,11.0,0.0,0.0,0.0
8429a31ffffffff,2.0,0.0,0.0,0.0
8429a3bffffffff,13.0,0.0,1.0,0.0
8429a41ffffffff,15.0,4.0,0.0,0.0
8429a45ffffffff,3.0,0.0,0.0,0.0
8429a4dffffffff,5.0,5.0,0.0,0.0
8429a55ffffffff,6.0,0.0,0.0,0.0
8429a57ffffffff,27.0,2.0,0.0,0.0
8429a59ffffffff,2.0,0.0,0.0,0.0
8429a61ffffffff,2.0,0.0,0.0,0.0
8429a63ffffffff,138.0,0.0,0.0,0.0
8429a67ffffffff,11.0,0.0,0.0,0.0
8429a69ffffffff,21.0,1.0,0.0,0.0
8429a6dffffffff,8.0,0.0,0.0,0.0
8429a97ffffffff,3.0,0.0,0.0,0.0
8429a99ffffffff,2.0,2.0,0.0,0.0
8429a9bffffffff,2.0,0.0,0.0,0.0
8429aa7ffffffff,1.0,0.0,0.0,0.0
8429aabffffffff,1.0,0.0,1.0,0.0
8429ab7ffffffff,3.0,0.0,3.0,0.0
8429ac9ffffffff,14.0,0.0,0.0,0.0
8429acdffffffff,36.0,0.0,0.0,0.0
8429ad1ffffffff,8.0,0.0,0.0,0.0
8429ad3ffffffff,2.0,2.0,0.0,0.0
8429ad5ffffffff,4.0,0.0,0.0,0.0
8429ad9ffffffff,6.0,0.0,0.0,0.0
8429addffffffff,6.0,0.0,0.0,0.0
8429b03ffffffff,2.0,0.0,0.0,0.0
8429b0bffffffff,6.0,0.0,0.0,0.0
8429b13ffffffff,3.0,0.0,0.0,0.0
8429b1bffffffff,2.0,0.0,0.0,0.0
8429b25ffffffff,4.0,0.0,1.0,0.0
8429b2dffffffff,3.0,0.0,0.0,0.0
8429b53ffffffff,2.0,0.0,0.0,0.0
8429b5bffffffff,9.0,2.0,0.0,0.0
8429b65ffffffff,1.0,0.0,0.0,0.0
8429b69ffffffff,2.0,2.0,0.0,0.0
8429b6bffffffff,5.0,3.0,0.0,0.0
842a065ffffffff,26.0,0.0,0.0,0.0
842a06dffffffff,29.0,0.0,0.0,0.0
842a101ffffffff,128.0,0.0,0.0,6.0
842a103ffffffff,8.0,0.0,0.0,1.0
842a105ffffffff,58.0,0.0,0.0,0.0
842a107ffffffff,72.0,0.0,0.0,0.0
842a109ffffffff,21.0,0.0,0.0,17.0
842a10bffffffff,1.0,0.0,0.0,0.0
842a10dffffffff,3.0,0.0,0.0,0.0
842a121ffffffff,7.0,0.0,0.0,0.0
842a123ffffffff,260.0,0.0,0.0,2.0
842a127ffffffff,29.0,0.0,0.0,0.0
842a129ffffffff,13.0,0.0,0.0,0.0
842a12bffffffff,22.0,0.0,0.0,0.0
842a12dffffffff,5.0,0.0,0.0,0.0
842a131ffffffff,5.0,0.0,0.0,0.0
842a133ffffffff,5.0,0.0,0.0,3.0
842a135ffffffff,472.0,0.0,0.0,4.0
842a139ffffffff,5.0,0.0,0.0,0.0
842a13bffffffff,18.0,0.0,0.0,0.0
842a13dffffffff,45.0,0.0,0.0,10.0
842a141ffffffff,5.0,0.0,0.0,0.0
842a143ffffffff,9.0,0.0,0.0,0.0
842a145ffffffff,7.0,0.0,0.0,0.0
842a147ffffffff,17.0,0.0,0.0,2.0
842a149ffffffff,10.0,0.0,0.0,0.0
842a14dffffffff,16.0,0.0,0.0,3.0
842a155ffffffff,14.0,0.0,0.0,0.0
842a159ffffffff,4.0,0.0,0.0,0.0
842a15dffffffff,8.0,0.0,0.0,0.0
842a163ffffffff,5.0,0.0,0.0,0.0
842a167ffffffff,9.0,0.0,0.0,9.0
842a169ffffffff,20.0,0.0,0.0,0.0
842a16bffffffff,6.0,0.0,0.0,0.0
842a1a1ffffffff,1.0,0.0,0.0,0.0
842a1a5ffffffff,5.0,0.0,0.0,0.0
842a301ffffffff,18.0,0.0,0.0,0.0
842a303ffffffff,1.0,0.0,0.0,0.0
842a305ffffffff,9.0,0.0,0.0,0.0
842a307ffffffff,78.0,0.0,0.0,1.0
842a309ffffffff,3.0,0.0,0.0,0.0
842a30dffffffff,84.0,0.0,0.0,2.0
842a311ffffffff,33.0,0.0,0.0,4.0
842a313ffffffff,15.0,0.0,0.0,0.0
842a315ffffffff,67.0,0.0,0.0,14.0
842a317ffffffff,24.0,0.0,0.0,6.0
842a31dffffffff,14.0,0.0,0.0,0.0
842a321ffffffff,22.0,0.0,0.0,2.0
842a323ffffffff,23.0,0.0,0.0,1.0
842a325ffffffff,2.0,0.0,0.0,0.0
842a327ffffffff,29.0,0.0,0.0,0.0
842a329ffffffff,8.0,0.0,0.0,0.0
842a32bffffffff,15.0,0.0,0.0,2.0
842a32dffffffff,50.0,0.0,0.0,8.0
842a333ffffffff,11.0,0.0,0.0,2.0
842a337ffffffff,11.0,0.0,0.0,0.0
842a339ffffffff,8.0,0.0,0.0,0.0
842a33bffffffff,58.0,0.0,0.0,12.0
842a341ffffffff,59.0,0.0,0.0,0.0
842a345ffffffff,8.0,0.0,0.0,0.0
842a347ffffffff,34.0,0.0,0.0,0.0
842a349ffffffff,40.0,0.0,0.0,2.0
842a361ffffffff,16.0,0.0,0.0,0.0
842a363ffffffff,21.0,0.0,0.0,0.0
842a365ffffffff,23.0,0.0,0.0,0.0
842a369ffffffff,10.0,0.0,0.0,6.0
842a36dffffffff,2.0,0.0,0.0,0.0
842a801ffffffff,1.0,0.0,0.0,1.0
842a80bffffffff,1.0,0.0,0.0,0.0
842a813ffffffff,1.0,0.0,0.0,0.0
842a819ffffffff,6.0,0.0,0.0,4.0
842a81bffffffff,1.0,0.0,0.0,0.0
842a81dffffffff,7.0,0.0,0.0,0.0
842a841ffffffff,8.0,0.0,0.0,0.0
842a845ffffffff,13.0,0.0,0.0,0.0
842a847ffffffff,52.0,0.0,0.0,0.0
842a849ffffffff,1.0,0.0,0.0,0.0
842a84dffffffff,4.0,0.0,0.0,0.0
842a851ffffffff,6.0,0.0,0.0,0.0
842a855ffffffff,2.0,0.0,0.0,2.0
842a857ffffffff,9.0,0.0,0.0,6.0
842a85bffffffff,6.0,0.0,0.0,0.0
842a861ffffffff,3.0,0.0,0.0,0.0
842a897ffffffff,20.0,0.0,0.0,0.0
842a8a9ffffffff,2.0,0.0,0.0,0.0
842a8adffffffff,14.0,0.0,0.0,0.0
842a8b1ffffffff,7.0,0.0,0.0,0.0
842a8b5ffffffff,4.0,0.0,0.0,0.0
842a8bbffffffff,18.0,0.0,0.0,0.0
842a8c1ffffffff,5.0,0.0,0.0,0.0
842a8c9ffffffff,2.0,0.0,0.0,0.0
842a8d9ffffffff,12.0,0.0,0.0,0.0
842a8e3ffffffff,7.0,0.0,0.0,0.0
842a903ffffffff,2.0,0.0,0.0,0.0
842a905ffffffff,1.0,0.0,0.0,0.0
842a90bffffffff,1.0,0.0,0.0,0.0
842a913ffffffff,2.0,0.0,0.0,0.0
842a931ffffffff,3.0,0.0,0.0,3.0
842a937ffffffff,3.0,0.0,0.0,0.0
842a939ffffffff,5.0,0.0,0.0,0.0
842a93bffffffff,1.0,0.0,0.0,0.0
842a949ffffffff,2.0,0.0,0.0,2.0
842a94dffffffff,4.0,0.0,0.0,4.0
842a955ffffffff,2.0,0.0,0.0,0.0
842a957ffffffff,8.0,0.0,0.0,2.0
842a965ffffffff,2.0,0.0,0.0,0.0
842a993ffffffff,101.0,0.0,0.0,0.0
842a999ffffffff,1.0,0.0,0.0,0.0
842a99bffffffff,15.0,0.0,0.0,0.0
842a99dffffffff,2.0,0.0,0.0,0.0
842a9adffffffff,4.0,0.0,0.0,0.0
842a9b5ffffffff,3.0,0.0,0.0,0.0
842a9cdffffffff,2.0,0.0,0.0,2.0
842a9d1ffffffff,2.0,0.0,0.0,0.0
842aa09ffffffff,1.0,0.0,0.0,0.0
842aa13ffffffff,28.0,0.0,0.0,0.0
842aa17ffffffff,43.0,0.0,0.0,0.0
842aa1bffffffff,8.0,0.0,0.0,0.0
842aa1dffffffff,2.0,0.0,0.0,0.0
842aa25ffffffff,5.0,0.0,0.0,0.0
842aa27ffffffff,1.0,0.0,0.0,0.0
842aa2dffffffff,6.0,0.0,0.0,2.0
842aa3bffffffff,3.0,0.0,0.0,0.0
842aa41ffffffff,1.0,0.0,0.0,1.0
842aa43ffffffff,2.0,0.0,0.0,2.0
842aa4bffffffff,4.0,0.0,0.0,3.0
842aa4dffffffff,3.0,0.0,0.0,0.0
842aa51ffffffff,2.0,0.0,0.0,0.0
842aa53ffffffff,2.0,0.0,0.0,0.0
842aa57ffffffff,1.0,0.0,0.0,0.0
842aa61ffffffff,1.0,0.0,0.0,0.0
842aa63ffffffff,2.0,0.0,0.0,0.0
842aa67ffffffff,2.0,0.0,0.0,0.0
842aa6bffffffff,2.0,0.0,0.0,0.0
842aa81ffffffff,10.0,0.0,0.0,0.0
842aa83ffffffff,5.0,0.0,0.0,0.0
842aa85ffffffff,39.0,0.0,0.0,1.0
842aa87ffffffff,19.0,0.0,0.0,6.0
842aa89ffffffff,3.0,0.0,0.0,0.0
842aa8dffffffff,28.0,0.0,0.0,2.0
842aa91ffffffff,5.0,0.0,0.0,0.0
842aa93ffffffff,2.0,0.0,0.0,0.0
842aa95ffffffff,10.0,0.0,0.0,0.0
842aa97ffffffff,1.0,0.0,0.0,0.0
842aa99ffffffff,6.0,0.0,0.0,0.0
842aa9bffffffff,8.0,0.0,0.0,1.0
842aa9dffffffff,1.0,0.0,0.0,0.0
842aaa9ffffffff,2.0,0.0,0.0,0.0
842aab7ffffffff,2.0,0.0,0.0,0.0
842aab9ffffffff,2.0,0.0,0.0,0.0
842aabdffffffff,1.0,0.0,0.0,0.0
842aac1ffffffff,27.0,0.0,0.0,2.0
842aac3ffffffff,7.0,0.0,0.0,0.0
842aac5ffffffff,8.0,0.0,0.0,2.0
842aac7ffffffff,6.0,0.0,0.0,0.0
842aac9ffffffff,359.0,0.0,0.0,8.0
842aacbffffffff,165.0,0.0,0.0,0.0
842aacdffffffff,8.0,0.0,0.0,1.0
842aad1ffffffff,88.0,0.0,0.0,6.0
842aad3ffffffff,4.0,0.0,0.0,2.0
842aad5ffffffff,9.0,0.0,0.0,2.0
842aad7ffffffff,13.0,0.0,0.0,0.0
842aad9ffffffff,25.0,0.0,0.0,0.0
842aadbffffffff,5.0,0.0,0.0,0.0
842aaddffffffff,8.0,0.0,0.0,4.0
842aae1ffffffff,4.0,0.0,0.0,0.0
842aae3ffffffff,4.0,0.0,0.0,0.0
842aae5ffffffff,8.0,0.0,0.0,0.0
842aae7ffffffff,2.0,0.0,0.0,0.0
842aae9ffffffff,12.0,0.0,0.0,0.0
842aaebffffffff,2.0,0.0,0.0,0.0
842aaedffffffff,43.0,0.0,0.0,2.0
842ab03ffffffff,2.0,0.0,0.0,0.0
842ab05ffffffff,4.0,0.0,0.0,0.0
842ab09ffffffff,13.0,0.0,0.0,0.0
842ab0dffffffff,22.0,0.0,0.0,0.0
842ab13ffffffff,3.0,0.0,0.0,0.0
842ab15ffffffff,4.0,0.0,0.0,0.0
842ab19ffffffff,2.0,0.0,0.0,2.0
842ab21ffffffff,17.0,0.0,0.0,0.0
842ab25ffffffff,49.0,0.0,0.0,0.0
842ab27ffffffff,3.0,0.0,0.0,0.0
842ab29ffffffff,9.0,0.0,0.0,0.0
842ab2bffffffff,29.0,0.0,0.0,0.0
842ab2dffffffff,117.0,0.0,0.0,0.0
842ab35ffffffff,1.0,0.0,0.0,0.0
842ab3dffffffff,1.0,0.0,0.0,0.0
842ab41ffffffff,5.0,0.0,0.0,0.0
842ab43ffffffff,16.0,0.0,0.0,4.0
842ab47ffffffff,63.0,0.0,0.0,0.0
842ab49ffffffff,49.0,0.0,0.0,10.0
842ab4bffffffff,73.0,0.0,0.0,2.0
842ab51ffffffff,7.0,0.0,0.0,2.0
842ab55ffffffff,123.0,0.0,0.0,74.0
842ab57ffffffff,11.0,0.0,0.0,1.0
842ab5dffffffff,35.0,0.0,0.0,0.0
842ab61ffffffff,10.0,0.0,0.0,0.0
842ab63ffffffff,2.0,0.0,0.0,2.0
842ab67ffffffff,37.0,0.0,0.0,0.0
842ab69ffffffff,32.0,0.0,0.0,0.0
842ab6bffffffff,4.0,0.0,0.0,0.0
842ab6dffffffff,2.0,0.0,0.0,0.0
842ad03ffffffff,5.0,0.0,0.0,2.0
842ad27ffffffff,2.0,0.0,0.0,0.0
842ad31ffffffff,1.0,0.0,0.0,1.0
842ad35ffffffff,2.0,0.0,0.0,2.0
842ad37ffffffff,4.0,0.0,0.0,4.0
842ad5bffffffff,1.0,0.0,0.0,0.0
842ad5dffffffff,2.0,0.0,0.0,2.0
842ad6dffffffff,12.0,0.0,0.0,0.0
842af03ffffffff,2.0,0.0,0.0,0.0
842af07ffffffff,4.0,0.0,0.0,0.0
842af15ffffffff,7.0,0.0,0.0,0.0
842af29ffffffff,6.0,0.0,0.0,0.0
842af39ffffffff,2.0,0.0,0.0,0.0
842af3dffffffff,3.0,0.0,0.0,0.0
842af63ffffffff,4.0,0.0,0.0,0.0
842af65ffffffff,2.0,0.0,0.0,0.0
842af6bffffffff,1.0,0.0,0.0,0.0
842b007ffffffff,1.0,0.0,0.0,0.0
842b011ffffffff,2.0,0.0,0.0,0.0
842b013ffffffff,15.0,0.0,0.0,0.0
842b017ffffffff,6.0,0.0,0.0,0.0
842b037ffffffff,2.0,0.0,0.0,0.0
842b03bffffffff,21.0,0.0,0.0,0.0
842b0a1ffffffff,4.0,0.0,0.0,0.0
842b0a5ffffffff,3.0,0.0,0.0,0.0
842b0a7ffffffff,48.0,0.0,0.0,0.0
842b0c5ffffffff,17.0,0.0,0.0,0.0
842b0cdffffffff,4.0,0.0,0.0,0.0
842b0e9ffffffff,4.0,0.0,0.0,0.0
842b0edffffffff,2.0,0.0,0.0,0.0
842b105ffffffff,1.0,0.0,0.0,0.0
842b121ffffffff,1.0,0.0,0.0,0.0
842b12dffffffff,2.0,0.0,0.0,0.0
842b133ffffffff,4.0,0.0,0.0,4.0
842b161ffffffff,70.0,0.0,0.0,0.0
842b167ffffffff,20.0,0.0,0.0,3.0
842b169ffffffff,12.0,0.0,0.0,0.0
842b181ffffffff,4.0,0.0,0.0,2.0
842b187ffffffff,12.0,0.0,0.0,0.0
842b189ffffffff,2.0,0.0,0.0,2.0
842b199ffffffff,24.0,0.0,0.0,0.0
842b1a1ffffffff,2.0,0.0,0.0,0.0
842b1a3ffffffff,2.0,0.0,0.0,1.0
842b1a5ffffffff,4.0,0.0,0.0,0.0
842b1a7ffffffff,5.0,0.0,0.0,2.0
842b1a9ffffffff,2.0,0.0,0.0,0.0
842b1abffffffff,9.0,0.0,0.0,0.0
842b1cbffffffff,3.0,0.0,0.0,0.0
842b1d3ffffffff,4.0,0.0,0.0,0.0
842b1d7ffffffff,5.0,0.0,0.0,0.0
842b1d9ffffffff,2.0,0.0,0.0,0.0
842b235ffffffff,3.0,0.0,0.0,0.0
842b23dffffffff,10.0,0.0,0.0,0.0
842b255ffffffff,15.0,0.0,0.0,0.0
842b257ffffffff,7.0,0.0,0.0,0.0
842b285ffffffff,4.0,0.0,0.0,0.0
842b2a9ffffffff,1.0,0.0,0.0,0.0
842b2c5ffffffff,2.0,0.0,0.0,0.0
842b303ffffffff,4.0,0.0,0.0,0.0
842b315ffffffff,2.0,0.0,0.0,0.0
842b339ffffffff,2.0,0.0,0.0,0.0
842b801ffffffff,3.0,0.0,0.0,0.0
842b811ffffffff,1.0,0.0,0.0,0.0
842b815ffffffff,5.0,0.0,0.0,0.0
842b817ffffffff,4.0,0.0,0.0,0.0
842b819ffffffff,8.0,0.0,0.0,0.0
842b81bffffffff,20.0,0.0,0.0,0.0
842b823ffffffff,8.0,0.0,0.0,4.0
842b827ffffffff,3.0,0.0,0.0,0.0
842b831ffffffff,7.0,0.0,0.0,0.0
842b839ffffffff,9.0,0.0,0.0,0.0
842b83bffffffff,135.0,0.0,0.0,17.0
842b855ffffffff,2.0,0.0,0.0,0.0
842b883ffffffff,11.0,0.0,0.0,0.0
842b887ffffffff,2.0,0.0,0.0,0.0
842b88dffffffff,1.0,0.0,0.0,0.0
842b891ffffffff,7.0,0.0,0.0,0.0
842b893ffffffff,15.0,0.0,0.0,0.0
842b897ffffffff,1.0,0.0,0.0,0.0
842b899ffffffff,5.0,0.0,0.0,0.0
842b89bffffffff,15.0,0.0,0.0,0.0
842b89dffffffff,1.0,0.0,0.0,0.0
842b8a3ffffffff,6.0,0.0,0.0,2.0
842b8a7ffffffff,23.0,0.0,0.0,2.0
842b8a9ffffffff,3.0,0.0,0.0,0.0
842b8adffffffff,20.0,0.0,0.0,10.0
842b8b9ffffffff,2.0,0.0,0.0,0.0
842b8c1ffffffff,3.0,0.0,0.0,3.0
842b8c9ffffffff,12.0,0.0,0.0,0.0
842b8cbffffffff,55.0,0.0,0.0,2.0
842b8d1ffffffff,21.0,0.0,0.0,0.0
842b8d3ffffffff,10.0,0.0,0.0,0.0
842b8d5ffffffff,6.0,0.0,0.0,0.0
842b8d7ffffffff,3.0,0.0,0.0,0.0
842b8d9ffffffff,4.0,0.0,0.0,0.0
842b8dbffffffff,13.0,0.0,0.0,0.0
842b8ddffffffff,44.0,0.0,0.0,0.0
842b8e5ffffffff,8.0,0.0,0.0,0.0
842b8e7ffffffff,2.0,0.0,0.0,0.0
842b96bffffffff,2.0,0.0,0.0,0.0
842b96dffffffff,4.0,0.0,0.0,0.0
842b983ffffffff,32.0,0.0,0.0,0.0
842b987ffffffff,22.0,0.0,0.0,0.0
842b989ffffffff,10.0,0.0,0.0,0.0
842b98bffffffff,20.0,0.0,0.0,2.0
842b98dffffffff,1.0,0.0,0.0,0.0
842b991ffffffff,19.0,0.0,0.0,10.0
842b993ffffffff,2.0,0.0,0.0,0.0
842b997ffffffff,3.0,0.0,0.0,0.0
842b999ffffffff,23.0,0.0,0.0,5.0
842b99bffffffff,14.0,0.0,0.0,2.0
842b9a1ffffffff,2.0,0.0,0.0,2.0
842b9a3ffffffff,4.0,0.0,0.0,0.0
842b9a7ffffffff,2.0,0.0,0.0,0.0
842b9a9ffffffff,9.0,0.0,0.0,0.0
842b9abffffffff,9.0,0.0,0.0,0.0
842b9adffffffff,2.0,0.0,0.0,0.0
842b9b1ffffffff,3.0,0.0,0.0,0.0
842b9b3ffffffff,12.0,0.0,0.0,0.0
842b9b5ffffffff,108.0,0.0,0.0,17.0
842b9b7ffffffff,20.0,0.0,0.0,0.0
842b9b9ffffffff,14.0,0.0,0.0,0.0
842b9bbffffffff,7.0,0.0,0.0,0.0
842b9bdffffffff,257.0,0.0,0.0,6.0
842b9c5ffffffff,22.0,0.0,0.0,5.0
842b9c7ffffffff,4.0,0.0,0.0,0.0
842b9cdffffffff,7.0,0.0,0.0,0.0
842b9d3ffffffff,69.0,0.0,0.0,12.0
842b9d5ffffffff,8.0,0.0,0.0,0.0
842b9d7ffffffff,36.0,0.0,0.0,0.0
842b9dbffffffff,163.0,0.0,0.0,17.0
842b9e3ffffffff,2.0,0.0,0.0,0.0
842ba01ffffffff,9.0,0.0,0.0,0.0
842ba09ffffffff,1.0,0.0,0.0,0.0
842ba0bffffffff,10.0,0.0,0.0,0.0
842ba0dffffffff,11.0,0.0,0.0,0.0
842ba13ffffffff,43.0,0.0,0.0,2.0
842ba19ffffffff,4.0,0.0,0.0,0.0
842ba43ffffffff,1.0,0.0,0.0,0.0
842ba4dffffffff,1.0,0.0,0.0,0.0
842ba51ffffffff,6.0,0.0,0.0,0.0
842ba55ffffffff,9.0,0.0,0.0,0.0
842ba81ffffffff,4.0,0.0,0.0,0.0
842ba83ffffffff,2.0,0.0,0.0,0.0
842ba85ffffffff,78.0,0.0,0.0,67.0
842ba87ffffffff,71.0,0.0,0.0,12.0
842ba89ffffffff,11.0,0.0,0.0,0.0
842ba8bffffffff,2.0,0.0,0.0,0.0
842ba8dffffffff,2.0,0.0,0.0,0.0
842ba93ffffffff,1.0,0.0,0.0,0.0
842ba95ffffffff,6.0,0.0,0.0,0.0
842baa1ffffffff,38.0,0.0,0.0,0.0
842baa3ffffffff,8.0,0.0,0.0,0.0
842baa5ffffffff,257.0,0.0,0.0,0.0
842baa7ffffffff,22.0,0.0,0.0,0.0
842baabffffffff,5.0,0.0,0.0,0.0
842baadffffffff,3.0,0.0,0.0,0.0
