cell_id,Monticola solitarius,Monticola solitarius solitarius/longirostris,Monticola solitarius pandoo,Monticola solitarius philippensis,Monticola solitarius madoci,Monticola solitarius pandoo x philippensis
841ea87ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
841ea8dffffffff,45.0,0.0,0.0,0.0,0.0,0.0
841eab3ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
841eab9ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
841eabbffffffff,7.0,0.0,0.0,0.0,0.0,0.0
841eac1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841eac7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841eacdffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841eae3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841eb01ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841eb05ffffffff,34.0,0.0,0.0,0.0,0.0,0.0
841eb07ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
841eb0bffffffff,9.0,0.0,0.0,0.0,0.0,0.0
841eb21ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841eb2bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841eb4dffffffff,9.0,0.0,0.0,0.0,0.0,0.0
841eb53ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841eb59ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841eb5bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841ec03ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ec05ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841ec15ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841ec17ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841ec21ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
841ec23ffffffff,56.0,0.0,0.0,0.0,0.0,0.0
841ec27ffffffff,31.0,0.0,0.0,0.0,0.0,0.0
841ec2bffffffff,11.0,0.0,0.0,0.0,0.0,0.0
841ec31ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ec33ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
841ec3dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ec97ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841eca1ffffffff,26.0,0.0,0.0,0.0,0.0,0.0
841eca5ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
841eca7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841eca9ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
841ecadffffffff,10.0,0.0,0.0,0.0,0.0,0.0
841ecc5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ece1ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
841ece5ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
841ece9ffffffff,80.0,0.0,0.0,0.0,0.0,0.0
841ed05ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ed0bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ed13ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841ed19ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841ed1dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ed29ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
841ed2bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ed35ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ed3bffffffff,22.0,0.0,0.0,0.0,0.0,0.0
841ed41ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ed49ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841ed4bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841ed51ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ed63ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
841ed6bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841ed91ffffffff,69.0,1.0,0.0,0.0,0.0,0.0
841ed93ffffffff,16.0,4.0,0.0,0.0,0.0,0.0
841ed9bffffffff,27.0,0.0,0.0,0.0,0.0,0.0
841eda1ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
841eda3ffffffff,33.0,0.0,0.0,0.0,0.0,0.0
841eda5ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
841eda7ffffffff,64.0,0.0,0.0,0.0,0.0,0.0
841edadffffffff,9.0,0.0,0.0,0.0,0.0,0.0
841edb5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841edb7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841edbbffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841edd3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841eddbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841ede1ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
841ede9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841ef23ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841ef27ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ef2dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841ef65ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ef6dffffffff,8.0,0.0,0.0,0.0,0.0,0.0
841f8b5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f931ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f9a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f9b5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8420199ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84201a3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84201abffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8420803ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8420809ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842080bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8420839ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842083bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8420841ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8420847ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8420855ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8420985ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8420987ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842098dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8420999ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842099bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84209a5ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84209b7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84209c7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84209e7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8420a23ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8420a27ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8420a2dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8420a65ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8420a87ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8420ae3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8420e07ffffffff,42.0,0.0,11.0,0.0,0.0,0.0
8420e2bffffffff,3.0,0.0,3.0,0.0,0.0,0.0
8420e65ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
842c001ffffffff,25.0,1.0,0.0,0.0,0.0,0.0
842c003ffffffff,37.0,0.0,0.0,0.0,0.0,0.0
842c005ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842c007ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842c00bffffffff,4.0,1.0,0.0,0.0,0.0,0.0
842c011ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842c015ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
842c01dffffffff,9.0,0.0,0.0,0.0,0.0,0.0
842c031ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842c033ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
842c035ffffffff,25.0,0.0,0.0,0.0,0.0,0.0
842c037ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842c039ffffffff,31.0,0.0,0.0,0.0,0.0,0.0
842c03bffffffff,14.0,0.0,0.0,0.0,0.0,0.0
842c043ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
842c045ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842c047ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
842c055ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
842c057ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842c065ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
842c095ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842c0c1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842c0c9ffffffff,38.0,0.0,0.0,0.0,0.0,0.0
842c0cbffffffff,7.0,0.0,0.0,0.0,0.0,0.0
842c0dbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842c101ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842c103ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842c105ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842c109ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842c10bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842c10dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842c11bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842c123ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842c139ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842c13dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842c143ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842c151ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842c157ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842c159ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842c15dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842c191ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
842c1bdffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842c1cbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842c1d9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842c1ddffffffff,21.0,0.0,0.0,0.0,0.0,0.0
842c207ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842c223ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842c229ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842c22dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842c233ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
842c235ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842c23bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842c23dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842c263ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842c281ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842c283ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842c2a3ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842c2a7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842c2abffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842c2e1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842c2e5ffffffff,38.0,0.0,0.0,0.0,0.0,0.0
842c2edffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842c32bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842c333ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
842c33bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842c367ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842c56dffffffff,21.0,0.0,0.0,0.0,0.0,0.0
842c761ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842c763ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
842c767ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
842c887ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842c899ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842c89bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842c8a5ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
842c8b9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842c8dbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842c8e1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842c8edffffffff,13.0,0.0,0.0,0.0,0.0,0.0
842c901ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842c903ffffffff,40.0,0.0,0.0,0.0,0.0,0.0
842c915ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
842c931ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
842c933ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
842c935ffffffff,44.0,0.0,0.0,0.0,0.0,0.0
842c937ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842c939ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842c93bffffffff,83.0,0.0,0.0,0.0,0.0,0.0
842c99bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842c9b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842c9e9ffffffff,4.0,1.0,0.0,0.0,0.0,0.0
842ca85ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842ca8dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842caadffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842cab3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842cac3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842cac7ffffffff,66.0,4.0,0.0,0.0,0.0,0.0
842cac9ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
842cacdffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842cc21ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842cc35ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842ccb3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842ccb7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842cd59ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842cd5bffffffff,12.0,0.0,0.0,0.0,0.0,0.0
842cd5dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842cd8bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842cdd5ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842cf03ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842cf07ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842cf0bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842cf31ffffffff,17.0,4.0,0.0,0.0,0.0,0.0
842cf33ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
842cf39ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842cf3bffffffff,14.0,1.0,0.0,0.0,0.0,0.0
842cf3dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842d005ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842d007ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842d009ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842d021ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
842d027ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842d02dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842d045ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842d065ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842d101ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842d103ffffffff,20.0,1.0,0.0,0.0,0.0,0.0
842d10dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842d121ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
842d123ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842d127ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842d129ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842d12bffffffff,123.0,6.0,0.0,0.0,0.0,0.0
842d12dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842d137ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842d139ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842d13dffffffff,10.0,0.0,0.0,0.0,0.0,0.0
842d167ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842d16bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842d183ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842d1abffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842d1b3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842d1b7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842d1e5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842d303ffffffff,25.0,2.0,0.0,0.0,0.0,0.0
842d305ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842d309ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842d315ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
842d317ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842d31dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842d329ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842d32bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842d33bffffffff,11.0,0.0,0.0,0.0,0.0,0.0
842d349ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842d363ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842d367ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842d81dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842d849ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
842d84dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842da09ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842da0bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842da11ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842da13ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842da17ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
842da1bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842da23ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842da27ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
842da45ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842da4bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842da51ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
842da59ffffffff,7.0,2.0,0.0,0.0,0.0,0.0
842da5bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842da5dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842da69ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842da6bffffffff,14.0,0.0,0.0,0.0,0.0,0.0
842da81ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
842da89ffffffff,64.0,0.0,0.0,0.0,0.0,0.0
842da8bffffffff,24.0,0.0,0.0,0.0,0.0,0.0
842da8dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842da91ffffffff,15.0,7.0,0.0,0.0,0.0,0.0
842da9bffffffff,8.0,1.0,0.0,0.0,0.0,0.0
842da9dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842dac3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842dac5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842dac7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842dacbffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842dae9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842db01ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842db03ffffffff,44.0,2.0,0.0,0.0,0.0,0.0
842db05ffffffff,156.0,5.0,0.0,0.0,0.0,0.0
842db07ffffffff,43.0,0.0,0.0,0.0,0.0,0.0
842db0bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842db0dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842db11ffffffff,76.0,8.0,0.0,0.0,0.0,0.0
842db15ffffffff,112.0,7.0,0.0,0.0,0.0,0.0
842db1bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842db1dffffffff,96.0,6.0,0.0,0.0,0.0,0.0
842db21ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842db23ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842db25ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842db29ffffffff,242.0,23.0,0.0,0.0,0.0,0.0
842db2bffffffff,106.0,13.0,0.0,0.0,0.0,0.0
842db2dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842db37ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842db39ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
842db3dffffffff,12.0,0.0,0.0,0.0,0.0,0.0
842db63ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842db65ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842db67ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
842e0a7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842e0c9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842e0d7ffffffff,106.0,0.0,0.0,10.0,0.0,0.0
842e0e5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842e127ffffffff,3.0,0.0,0.0,3.0,0.0,0.0
842e191ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842e283ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
842e299ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842e2b5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842e2dbffffffff,29.0,0.0,0.0,19.0,0.0,0.0
842e449ffffffff,12.0,0.0,0.0,2.0,0.0,0.0
842e44dffffffff,13.0,0.0,0.0,2.0,0.0,0.0
842e46dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842e497ffffffff,2.0,0.0,0.0,1.0,0.0,0.0
842e601ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842e605ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842e609ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842e60bffffffff,23.0,0.0,0.0,0.0,0.0,0.0
842e611ffffffff,57.0,0.0,0.0,0.0,0.0,0.0
842e613ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
842e615ffffffff,39.0,0.0,0.0,5.0,0.0,0.0
842e617ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842e619ffffffff,159.0,0.0,0.0,0.0,0.0,0.0
842e61bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842e61dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842e627ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
842e633ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842e635ffffffff,10.0,0.0,0.0,6.0,0.0,0.0
842e639ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842e655ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842e669ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842e687ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842e689ffffffff,120.0,0.0,0.0,0.0,0.0,0.0
842e699ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842e69bffffffff,13.0,0.0,0.0,0.0,0.0,0.0
842e6a3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842e6b5ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
842e6b9ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
842e6bbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842e6c1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842e6c3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
