cell_id,Setophaga petechia,Setophaga petechia [aestiva Group],Setophaga petechia [erithachorides Group],Setophaga petechia aureola,Setophaga petechia [petechia Group],Setophaga petechia [erithachorides Group x petechia Group]
8412b49ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8412b55ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412c11ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412c1bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412c85ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412c8bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412ca5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412ccdffffffff,21.0,6.0,0.0,0.0,0.0,0.0
8412cd9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412d17ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8412d25ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412d87ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8412da1ffffffff,3.0,1.0,0.0,0.0,0.0,0.0
8412db5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412dd7ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8412ddbffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412de5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412de7ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8412ea5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412ea7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412ed9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412f6dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841329dffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8413529ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8413829ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841383dffffffff,219.0,0.0,0.0,0.0,0.0,0.0
8413867ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84138c7ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
84138d5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84139e1ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8418013ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84180cdffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841873bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8419265ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841aa07ffffffff,32.0,1.0,0.0,0.0,0.0,0.0
841aa23ffffffff,5.0,2.0,0.0,0.0,0.0,0.0
841aa35ffffffff,4.0,2.0,0.0,0.0,0.0,0.0
841aa3dffffffff,11.0,2.0,0.0,0.0,0.0,0.0
841aa6bffffffff,1.0,1.0,0.0,0.0,0.0,0.0
841ab55ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841b845ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
841b84dffffffff,1.0,1.0,0.0,0.0,0.0,0.0
841b995ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841b9a9ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
841b9e7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841b9ebffffffff,1.0,1.0,0.0,0.0,0.0,0.0
841bb07ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841d20dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f26dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84225a5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8422d09ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8422db7ffffffff,16.0,1.0,0.0,0.0,0.0,0.0
8426015ffffffff,6.0,4.0,0.0,0.0,0.0,0.0
8426017ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426033ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8426043ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842604bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426085ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842608dffffffff,4.0,4.0,0.0,0.0,0.0,0.0
84260a1ffffffff,15.0,11.0,0.0,0.0,0.0,0.0
84260a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84260adffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84260b1ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
84260b5ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
84260b7ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
84260b9ffffffff,14.0,4.0,0.0,0.0,0.0,0.0
84260bbffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84260d9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84260e3ffffffff,13.0,6.0,0.0,0.0,0.0,0.0
84260e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426117ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426139ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426165ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426183ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84261b3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426269ffffffff,5.0,2.0,0.0,0.0,0.0,0.0
8426281ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84262b3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84262b7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84262cdffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842632bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426405ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426409ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
842640dffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426415ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8426417ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426433ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
842643bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426455ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426461ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426463ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
842646bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842646dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426481ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426483ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426489ffffffff,11.0,5.0,0.0,0.0,0.0,0.0
8426493ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8426497ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842649bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84264a1ffffffff,7.0,2.0,0.0,0.0,0.0,0.0
84264a7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84264adffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84264b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84264c3ffffffff,11.0,8.0,0.0,0.0,0.0,0.0
84264c7ffffffff,6.0,2.0,0.0,0.0,0.0,0.0
84264d1ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84264d9ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
84264dbffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84264e1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84264e5ffffffff,17.0,4.0,0.0,0.0,0.0,0.0
842650bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426515ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842651bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842651dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426521ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
842652bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426531ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426533ffffffff,5.0,2.0,0.0,0.0,0.0,0.0
842653bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842653dffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426541ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426547ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426555ffffffff,20.0,2.0,0.0,0.0,0.0,0.0
8426557ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842655dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426561ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426565ffffffff,7.0,1.0,0.0,0.0,0.0,0.0
8426567ffffffff,24.0,6.0,0.0,0.0,0.0,0.0
8426569ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426593ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842659bffffffff,23.0,10.0,0.0,0.0,0.0,0.0
84265b5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84265b7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84265cdffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84265d9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84265dbffffffff,22.0,2.0,0.0,0.0,0.0,0.0
8426603ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426607ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426609ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426613ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842661bffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8426621ffffffff,6.0,2.0,0.0,0.0,0.0,0.0
8426625ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842662bffffffff,3.0,1.0,0.0,0.0,0.0,0.0
842662dffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8426635ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842663dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426641ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8426645ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842664bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842664dffffffff,89.0,2.0,0.0,0.0,0.0,0.0
8426657ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842665dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426665ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8426667ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426669ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426689ffffffff,8.0,2.0,0.0,0.0,0.0,0.0
842668bffffffff,4.0,1.0,0.0,0.0,0.0,0.0
842669bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84266a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84266a3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84266a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84266a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84266a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84266b7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84266c5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84266d5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84266dbffffffff,4.0,1.0,0.0,0.0,0.0,0.0
84266e1ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
84266e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426703ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426707ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426717ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426719ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842673bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426743ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426745ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426747ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426765ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426767ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426801ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8426805ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426809ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842680bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426811ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8426813ffffffff,4.0,1.0,0.0,0.0,0.0,0.0
8426815ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426817ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426819ffffffff,19.0,4.0,0.0,0.0,0.0,0.0
842681bffffffff,25.0,0.0,0.0,0.0,0.0,0.0
842681dffffffff,4.0,2.0,0.0,0.0,0.0,0.0
8426825ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426831ffffffff,3.0,2.0,0.0,0.0,0.0,0.0
8426835ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426837ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426839ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842683dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426853ffffffff,17.0,2.0,0.0,0.0,0.0,0.0
8426857ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426859ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426881ffffffff,39.0,13.0,0.0,0.0,0.0,0.0
8426883ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8426885ffffffff,11.0,4.0,0.0,0.0,0.0,0.0
8426887ffffffff,14.0,10.0,0.0,0.0,0.0,0.0
8426889ffffffff,60.0,57.0,0.0,0.0,0.0,0.0
842688bffffffff,11.0,11.0,0.0,0.0,0.0,0.0
842688dffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8426891ffffffff,5.0,2.0,0.0,0.0,0.0,0.0
8426893ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426899ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842689dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84268a1ffffffff,4.0,2.0,0.0,0.0,0.0,0.0
84268a3ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
84268abffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84268adffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84268bdffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84268c1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84268c5ffffffff,17.0,4.0,0.0,0.0,0.0,0.0
84268c7ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
84268cdffffffff,186.0,6.0,0.0,0.0,0.0,0.0
84268d3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84268d5ffffffff,60.0,0.0,0.0,0.0,0.0,0.0
84268d7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84268d9ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
84268dbffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84268e7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84268e9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84268ebffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84268edffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8426901ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426905ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
842690dffffffff,15.0,1.0,0.0,0.0,0.0,0.0
8426917ffffffff,12.0,12.0,0.0,0.0,0.0,0.0
842691dffffffff,13.0,13.0,0.0,0.0,0.0,0.0
8426945ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842694dffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8426957ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842695bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426961ffffffff,29.0,11.0,0.0,0.0,0.0,0.0
8426963ffffffff,32.0,11.0,0.0,0.0,0.0,0.0
8426969ffffffff,16.0,6.0,0.0,0.0,0.0,0.0
842696bffffffff,49.0,8.0,0.0,0.0,0.0,0.0
8426987ffffffff,26.0,2.0,0.0,0.0,0.0,0.0
8426989ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842698dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426991ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426995ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
842699bffffffff,6.0,2.0,0.0,0.0,0.0,0.0
84269a1ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84269a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84269abffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84269b9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84269c3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84269c5ffffffff,14.0,12.0,0.0,0.0,0.0,0.0
84269c9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84269cbffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84269d1ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84269d5ffffffff,15.0,2.0,0.0,0.0,0.0,0.0
84269d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84269dbffffffff,1.0,1.0,0.0,0.0,0.0,0.0
84269e1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84269e7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84269e9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84269ebffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426a07ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426a15ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426a3bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426a5dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426a81ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426a87ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426a8bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426a91ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426a95ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8426a97ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426aa5ffffffff,11.0,2.0,0.0,0.0,0.0,0.0
8426aa7ffffffff,13.0,2.0,0.0,0.0,0.0,0.0
8426aa9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426aadffffffff,3.0,2.0,0.0,0.0,0.0,0.0
8426ab7ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8426abbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426ac5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426ad1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426ae3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426ae7ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8426b47ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426b57ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426b61ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8426b63ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426b65ffffffff,12.0,10.0,0.0,0.0,0.0,0.0
8426c07ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426c11ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8426c19ffffffff,8.0,2.0,0.0,0.0,0.0,0.0
8426c1bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426c3bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426c45ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8426c5bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426c85ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426c87ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426c89ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426cabffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8426cadffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426cb5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426cb9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426cbdffffffff,12.0,2.0,0.0,0.0,0.0,0.0
8426d09ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426d25ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426d2bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426d35ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8426d3bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426d49ffffffff,9.0,4.0,0.0,0.0,0.0,0.0
8426d4bffffffff,13.0,7.0,0.0,0.0,0.0,0.0
8426d95ffffffff,3.0,3.0,0.0,0.0,0.0,0.0
8426da9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426dbbffffffff,7.0,5.0,0.0,0.0,0.0,0.0
8426de7ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8426e0dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426e19ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8426e21ffffffff,13.0,4.0,0.0,0.0,0.0,0.0
8426e27ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426e2bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426e2dffffffff,12.0,8.0,0.0,0.0,0.0,0.0
8426e31ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8426e39ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426e43ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426e51ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8426e57ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8426e59ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8426e5bffffffff,21.0,3.0,0.0,0.0,0.0,0.0
8426ea9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426eb9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426ecbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426ed5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426ed7ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8426ed9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426eddffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426ee3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426eedffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426f07ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426f11ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426f25ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426f27ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426f2bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426f2dffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8426f35ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426f3dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426f4bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426f4dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426f51ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8427021ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427023ffffffff,5.0,1.0,0.0,0.0,0.0,0.0
8427029ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8427093ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84270e1ffffffff,9.0,2.0,0.0,0.0,0.0,0.0
84270e3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
