cell_id,Tyrannus savana,Tyrannus savana savana,Tyrannus savana monachus,Tyrannus savana sanctaemartae,Tyrannus savana circumdatus
835f66fffffffff,1.0,0.0,0.0,0.0,0.0
835f68fffffffff,23.0,0.0,0.0,0.0,0.0
835f69fffffffff,1.0,0.0,0.0,0.0,0.0
835f71fffffffff,13.0,0.0,0.0,0.0,0.0
835f74fffffffff,1.0,0.0,0.0,0.0,0.0
835f75fffffffff,46.0,0.0,0.0,0.0,0.0
836600fffffffff,46.0,4.0,0.0,0.0,0.0
836601fffffffff,10.0,0.0,0.0,0.0,0.0
836602fffffffff,510.0,3.0,0.0,0.0,0.0
836603fffffffff,37.0,0.0,0.0,0.0,0.0
836604fffffffff,63.0,0.0,0.0,0.0,0.0
836605fffffffff,18.0,0.0,0.0,0.0,0.0
836606fffffffff,184.0,0.0,0.0,0.0,0.0
836608fffffffff,326.0,5.0,0.0,0.0,0.0
836609fffffffff,41.0,0.0,0.0,0.0,0.0
83660afffffffff,296.0,16.0,0.0,0.0,0.0
83660bfffffffff,94.0,0.0,0.0,0.0,0.0
83660cfffffffff,36.0,0.0,0.0,0.0,0.0
83660dfffffffff,26.0,0.0,0.0,0.0,0.0
83660efffffffff,216.0,6.0,0.0,0.0,0.0
836610fffffffff,614.0,0.0,0.0,0.0,0.0
836611fffffffff,285.0,2.0,0.0,0.0,0.0
836612fffffffff,19.0,0.0,0.0,0.0,0.0
836613fffffffff,701.0,0.0,0.0,0.0,0.0
836615fffffffff,6.0,0.0,0.0,0.0,0.0
836616fffffffff,620.0,0.0,0.0,0.0,0.0
836618fffffffff,130.0,0.0,1.0,0.0,0.0
836619fffffffff,815.0,6.0,0.0,0.0,0.0
83661afffffffff,113.0,1.0,0.0,0.0,0.0
83661bfffffffff,657.0,0.0,10.0,0.0,0.0
83661cfffffffff,108.0,0.0,0.0,0.0,0.0
83661dfffffffff,110.0,1.0,0.0,0.0,0.0
83661efffffffff,190.0,0.0,0.0,0.0,0.0
836620fffffffff,245.0,0.0,0.0,5.0,0.0
836621fffffffff,160.0,0.0,0.0,0.0,0.0
836622fffffffff,228.0,0.0,0.0,8.0,0.0
836623fffffffff,31.0,0.0,0.0,1.0,0.0
836625fffffffff,113.0,0.0,0.0,0.0,0.0
836628fffffffff,12.0,0.0,0.0,0.0,0.0
836629fffffffff,25.0,0.0,0.0,0.0,0.0
83662bfffffffff,44.0,0.0,0.0,0.0,0.0
83662cfffffffff,38.0,0.0,0.0,0.0,0.0
83662efffffffff,38.0,0.0,0.0,0.0,0.0
836631fffffffff,162.0,0.0,0.0,0.0,0.0
836640fffffffff,1.0,0.0,0.0,0.0,0.0
836641fffffffff,256.0,0.0,0.0,0.0,0.0
836642fffffffff,1.0,0.0,0.0,0.0,0.0
836644fffffffff,23.0,0.0,0.0,0.0,0.0
836645fffffffff,4.0,0.0,0.0,0.0,0.0
836646fffffffff,11.0,0.0,0.0,0.0,0.0
836648fffffffff,5.0,0.0,0.0,0.0,0.0
83664cfffffffff,1.0,0.0,0.0,0.0,0.0
83664efffffffff,7.0,0.0,0.0,0.0,0.0
836650fffffffff,52.0,0.0,0.0,0.0,0.0
836652fffffffff,628.0,0.0,0.0,0.0,0.0
836653fffffffff,2.0,0.0,0.0,0.0,0.0
836654fffffffff,554.0,0.0,0.0,0.0,0.0
836655fffffffff,2.0,0.0,0.0,0.0,0.0
836656fffffffff,474.0,0.0,0.0,0.0,0.0
83665afffffffff,151.0,0.0,0.0,0.0,0.0
83665bfffffffff,63.0,0.0,0.0,0.0,0.0
83665efffffffff,38.0,0.0,0.0,0.0,0.0
836660fffffffff,8.0,0.0,0.0,0.0,0.0
836661fffffffff,4.0,0.0,0.0,0.0,0.0
836662fffffffff,14.0,0.0,0.0,0.0,0.0
836663fffffffff,124.0,0.0,0.0,0.0,0.0
836664fffffffff,45.0,0.0,0.0,0.0,0.0
836666fffffffff,1.0,0.0,0.0,0.0,0.0
83666bfffffffff,1.0,0.0,0.0,0.0,0.0
83666cfffffffff,2.0,0.0,0.0,0.0,0.0
83666efffffffff,4.0,0.0,0.0,0.0,0.0
836670fffffffff,51.0,0.0,0.0,0.0,0.0
836671fffffffff,17.0,0.0,0.0,0.0,0.0
836672fffffffff,484.0,0.0,0.0,0.0,0.0
836673fffffffff,150.0,0.0,0.0,0.0,0.0
836674fffffffff,7.0,0.0,0.0,0.0,0.0
836675fffffffff,157.0,0.0,0.0,0.0,0.0
836676fffffffff,12.0,0.0,0.0,0.0,0.0
8366a0fffffffff,435.0,0.0,0.0,0.0,0.0
8366a1fffffffff,851.0,0.0,0.0,0.0,0.0
8366a2fffffffff,173.0,0.0,0.0,0.0,0.0
8366a3fffffffff,150.0,0.0,0.0,0.0,0.0
8366a5fffffffff,2497.0,0.0,0.0,0.0,0.0
8366a6fffffffff,4.0,0.0,0.0,0.0,0.0
8366aefffffffff,8.0,0.0,0.0,0.0,0.0
8366b0fffffffff,80.0,0.0,0.0,0.0,0.0
8366b1fffffffff,89.0,0.0,0.0,0.0,0.0
8366b4fffffffff,425.0,0.0,0.0,0.0,0.0
8366b5fffffffff,2007.0,0.0,0.0,0.0,0.0
8366b6fffffffff,2.0,0.0,0.0,0.0,0.0
8366c0fffffffff,67.0,0.0,0.0,0.0,0.0
8366c1fffffffff,5.0,0.0,0.0,0.0,0.0
8366c2fffffffff,124.0,0.0,0.0,0.0,0.0
8366c4fffffffff,220.0,7.0,0.0,0.0,0.0
8366c5fffffffff,41.0,0.0,0.0,0.0,0.0
8366c6fffffffff,146.0,0.0,0.0,0.0,0.0
8366c9fffffffff,3.0,0.0,0.0,0.0,0.0
8366cefffffffff,60.0,0.0,0.0,0.0,0.0
8366d0fffffffff,8.0,0.0,0.0,0.0,0.0
8366d1fffffffff,2.0,0.0,0.0,0.0,0.0
8366d3fffffffff,4.0,0.0,0.0,0.0,0.0
8366d5fffffffff,25.0,0.0,0.0,0.0,0.0
8366d8fffffffff,1.0,1.0,0.0,0.0,0.0
8366dbfffffffff,9.0,0.0,0.0,0.0,0.0
8366dcfffffffff,205.0,34.0,0.0,0.0,0.0
8366ddfffffffff,24.0,3.0,0.0,0.0,0.0
8366defffffffff,5.0,0.0,0.0,0.0,0.0
8366e0fffffffff,206.0,4.0,0.0,0.0,0.0
8366e1fffffffff,1010.0,0.0,0.0,0.0,0.0
8366e2fffffffff,101.0,0.0,0.0,0.0,0.0
8366e3fffffffff,32.0,0.0,0.0,0.0,0.0
8366e4fffffffff,667.0,8.0,0.0,0.0,0.0
8366e5fffffffff,1401.0,0.0,0.0,0.0,0.0
8366e6fffffffff,1899.0,23.0,12.0,0.0,0.0
8366e8fffffffff,9.0,0.0,0.0,0.0,0.0
8366e9fffffffff,11.0,0.0,0.0,0.0,0.0
8366eafffffffff,6.0,0.0,0.0,0.0,0.0
8366ecfffffffff,325.0,0.0,0.0,0.0,0.0
8366eefffffffff,333.0,0.0,0.0,0.0,0.0
8366f0fffffffff,28.0,0.0,0.0,0.0,0.0
8366f1fffffffff,819.0,0.0,6.0,0.0,0.0
8366f5fffffffff,970.0,0.0,6.0,0.0,0.0
836741fffffffff,85.0,0.0,0.0,0.0,0.0
836742fffffffff,33.0,0.0,0.0,0.0,0.0
836743fffffffff,163.0,0.0,0.0,0.0,0.0
836744fffffffff,16.0,0.0,0.0,0.0,0.0
836745fffffffff,2.0,0.0,0.0,0.0,0.0
836748fffffffff,3.0,0.0,0.0,0.0,0.0
83674afffffffff,44.0,0.0,1.0,0.0,0.0
83674cfffffffff,60.0,0.0,0.0,0.0,0.0
83674dfffffffff,17.0,0.0,0.0,0.0,0.0
83674efffffffff,139.0,0.0,0.0,0.0,0.0
836751fffffffff,4.0,0.0,0.0,0.0,0.0
836752fffffffff,208.0,0.0,0.0,0.0,0.0
836753fffffffff,127.0,0.0,0.0,0.0,0.0
836755fffffffff,1093.0,0.0,0.0,0.0,0.0
836756fffffffff,2.0,0.0,0.0,0.0,0.0
836758fffffffff,21.0,0.0,0.0,0.0,0.0
836759fffffffff,71.0,0.0,0.0,0.0,0.0
83675afffffffff,17.0,0.0,0.0,0.0,0.0
83675bfffffffff,28.0,0.0,0.0,0.0,0.0
83675cfffffffff,186.0,0.0,0.0,0.0,0.0
83675dfffffffff,11.0,0.0,0.0,0.0,0.0
83675efffffffff,2.0,0.0,0.0,0.0,0.0
836769fffffffff,22.0,0.0,0.0,0.0,0.0
83676bfffffffff,37.0,0.0,0.0,0.0,0.0
836773fffffffff,47.0,0.0,0.0,0.0,0.0
83678bfffffffff,2.0,0.0,0.0,0.0,0.0
836790fffffffff,59.0,0.0,0.0,0.0,0.0
836791fffffffff,4.0,0.0,0.0,0.0,0.0
836792fffffffff,12.0,0.0,0.0,0.0,0.0
836793fffffffff,19.0,0.0,0.0,0.0,0.0
836794fffffffff,38.0,0.0,0.0,0.0,0.0
836795fffffffff,1.0,0.0,0.0,0.0,0.0
836796fffffffff,44.0,0.0,0.0,0.0,0.0
83679afffffffff,3.0,0.0,0.0,0.0,0.0
8367b2fffffffff,6.0,0.0,0.0,0.0,0.0
8367b3fffffffff,2.0,0.0,0.0,0.0,0.0
836d05fffffffff,5.0,0.0,0.0,0.0,0.0
836d20fffffffff,6.0,0.0,0.0,0.0,0.0
836d21fffffffff,33.0,0.0,0.0,0.0,0.0
836d22fffffffff,5.0,0.0,0.0,0.0,0.0
836d23fffffffff,14.0,0.0,0.0,0.0,0.0
836d24fffffffff,13.0,0.0,0.0,0.0,0.0
836d25fffffffff,444.0,0.0,42.0,0.0,0.0
836d2cfffffffff,116.0,0.0,0.0,0.0,0.0
836d2dfffffffff,185.0,0.0,0.0,0.0,0.0
836d2efffffffff,67.0,0.0,6.0,0.0,0.0
836d30fffffffff,9.0,0.0,0.0,0.0,0.0
836d31fffffffff,2.0,0.0,0.0,0.0,0.0
836d34fffffffff,893.0,0.0,11.0,0.0,0.0
836d35fffffffff,393.0,0.0,8.0,0.0,0.0
836d36fffffffff,2.0,0.0,0.0,0.0,0.0
836d60fffffffff,3.0,0.0,0.0,0.0,0.0
836d61fffffffff,33.0,0.0,0.0,0.0,0.0
836d64fffffffff,154.0,0.0,0.0,0.0,0.0
836d65fffffffff,106.0,0.0,0.0,0.0,0.0
836d68fffffffff,5.0,0.0,0.0,0.0,0.0
836d69fffffffff,19.0,0.0,0.0,0.0,0.0
836d6cfffffffff,19.0,0.0,0.0,0.0,0.0
836d6dfffffffff,627.0,0.0,0.0,0.0,0.0
838008fffffffff,3.0,0.0,0.0,0.0,0.0
83800cfffffffff,2.0,0.0,0.0,0.0,0.0
83800efffffffff,2.0,0.0,0.0,0.0,0.0
838010fffffffff,7.0,0.0,0.0,0.0,0.0
838011fffffffff,2.0,0.0,0.0,0.0,0.0
838016fffffffff,5.0,0.0,0.0,0.0,0.0
83802bfffffffff,2.0,0.0,0.0,0.0,0.0
838030fffffffff,2.0,0.0,0.0,0.0,0.0
838036fffffffff,2.0,0.0,0.0,0.0,0.0
838040fffffffff,5.0,0.0,0.0,0.0,0.0
838044fffffffff,21.0,0.0,0.0,0.0,0.0
838046fffffffff,8.0,0.0,0.0,0.0,0.0
83804cfffffffff,14.0,0.0,0.0,0.0,0.0
83804efffffffff,4.0,0.0,0.0,0.0,0.0
838063fffffffff,2.0,0.0,0.0,0.0,0.0
83806afffffffff,28.0,0.0,0.0,0.0,0.0
83806cfffffffff,2.0,0.0,0.0,0.0,0.0
83806dfffffffff,3.0,0.0,0.0,0.0,0.0
83806efffffffff,2.0,0.0,0.0,0.0,0.0
838071fffffffff,1.0,0.0,0.0,0.0,0.0
838073fffffffff,1.0,0.0,0.0,0.0,0.0
838074fffffffff,2.0,0.0,0.0,0.0,0.0
838100fffffffff,10.0,0.0,0.0,0.0,0.0
838102fffffffff,8.0,0.0,0.0,0.0,0.0
838106fffffffff,59.0,0.0,0.0,0.0,0.0
838110fffffffff,1.0,0.0,0.0,0.0,0.0
838116fffffffff,3.0,0.0,0.0,0.0,0.0
838121fffffffff,5.0,0.0,0.0,0.0,0.0
838124fffffffff,27.0,7.0,0.0,0.0,0.0
838125fffffffff,2.0,0.0,0.0,0.0,0.0
838129fffffffff,5.0,0.0,0.0,0.0,0.0
83812bfffffffff,1.0,0.0,0.0,0.0,0.0
83812cfffffffff,1.0,0.0,0.0,0.0,0.0
83812dfffffffff,21.0,6.0,0.0,0.0,0.0
838130fffffffff,6.0,0.0,0.0,0.0,0.0
838131fffffffff,2.0,0.0,0.0,0.0,0.0
838133fffffffff,5.0,0.0,0.0,0.0,0.0
838134fffffffff,2.0,0.0,0.0,0.0,0.0
838140fffffffff,13.0,0.0,0.0,0.0,0.0
838142fffffffff,1.0,0.0,0.0,0.0,0.0
838143fffffffff,2.0,0.0,0.0,0.0,0.0
838144fffffffff,5.0,0.0,0.0,0.0,0.0
838145fffffffff,4.0,0.0,0.0,0.0,0.0
838146fffffffff,8.0,0.0,0.0,0.0,0.0
83814afffffffff,5.0,0.0,0.0,0.0,0.0
83814dfffffffff,8.0,0.0,0.0,0.0,0.0
83814efffffffff,4.0,0.0,0.0,0.0,0.0
838151fffffffff,1.0,0.0,0.0,0.0,0.0
838152fffffffff,2.0,0.0,0.0,0.0,0.0
83815dfffffffff,4.0,0.0,0.0,0.0,0.0
838162fffffffff,39.0,2.0,0.0,0.0,0.0
838163fffffffff,14.0,0.0,0.0,0.0,0.0
838166fffffffff,1.0,0.0,0.0,0.0,0.0
838170fffffffff,2.0,0.0,0.0,0.0,0.0
838171fffffffff,118.0,12.0,0.0,0.0,0.0
838172fffffffff,4.0,0.0,0.0,0.0,0.0
838173fffffffff,4.0,0.0,0.0,0.0,0.0
838175fffffffff,2.0,0.0,0.0,0.0,0.0
838180fffffffff,1.0,0.0,0.0,0.0,0.0
838181fffffffff,1.0,0.0,0.0,0.0,0.0
838185fffffffff,7.0,0.0,0.0,0.0,0.0
83818afffffffff,2.0,0.0,0.0,0.0,0.0
83818bfffffffff,2.0,0.0,0.0,0.0,0.0
838199fffffffff,2.0,0.0,0.0,0.0,0.0
8381adfffffffff,3.0,0.0,0.0,0.0,0.0
838a00fffffffff,10.0,0.0,0.0,0.0,0.0
838a05fffffffff,24.0,0.0,0.0,0.0,0.0
838a10fffffffff,1.0,0.0,0.0,0.0,0.0
838a15fffffffff,7.0,0.0,0.0,0.0,0.0
838a1afffffffff,5.0,0.0,0.0,0.0,0.0
838a1bfffffffff,10.0,0.0,0.0,0.0,0.0
838a21fffffffff,4.0,0.0,0.0,0.0,0.0
838a23fffffffff,1.0,0.0,0.0,0.0,0.0
838a25fffffffff,2.0,0.0,0.0,0.0,0.0
838a2efffffffff,3.0,0.0,0.0,0.0,0.0
838a31fffffffff,16.0,0.0,0.0,0.0,0.0
838a33fffffffff,3.0,0.0,0.0,0.0,0.0
838a35fffffffff,2.0,0.0,0.0,0.0,0.0
838a45fffffffff,154.0,0.0,0.0,0.0,0.0
838a56fffffffff,2.0,0.0,0.0,0.0,0.0
838a5afffffffff,3.0,0.0,0.0,0.0,0.0
838a63fffffffff,24.0,0.0,0.0,0.0,0.0
838a68fffffffff,6.0,0.0,0.0,0.0,0.0
838a69fffffffff,63.0,0.0,0.0,0.0,0.0
838a6dfffffffff,224.0,0.0,0.0,0.0,0.0
838a6efffffffff,1.0,0.0,0.0,0.0,0.0
838a70fffffffff,14.0,0.0,0.0,0.0,0.0
838a73fffffffff,2.0,0.0,0.0,0.0,0.0
838a75fffffffff,4.0,0.0,0.0,0.0,0.0
838a80fffffffff,2.0,0.0,0.0,0.0,0.0
838a8cfffffffff,57.0,0.0,0.0,0.0,0.0
838a8efffffffff,3.0,0.0,0.0,0.0,0.0
838a9cfffffffff,37.0,0.0,0.0,0.0,0.0
838a9dfffffffff,20.0,0.0,0.0,0.0,0.0
838a9efffffffff,2.0,0.0,0.0,0.0,0.0
838aa8fffffffff,23.0,0.0,0.0,0.0,0.0
838aa9fffffffff,56.0,0.0,0.0,0.0,0.0
838aaafffffffff,30.0,0.0,0.0,0.0,0.0
838aabfffffffff,74.0,0.0,0.0,0.0,0.0
838aadfffffffff,2.0,0.0,0.0,0.0,0.0
838ad1fffffffff,13.0,0.0,0.0,0.0,0.0
838ad8fffffffff,2.0,0.0,0.0,0.0,0.0
838adafffffffff,67.0,0.0,0.0,0.0,0.0
838adbfffffffff,34.0,0.0,0.0,0.0,0.0
838adcfffffffff,12.0,0.0,0.0,0.0,0.0
838adefffffffff,11.0,0.0,0.0,0.0,0.0
838ae1fffffffff,1.0,0.0,0.0,0.0,0.0
838ae5fffffffff,9.0,0.0,0.0,0.0,0.0
838ae8fffffffff,7.0,0.0,0.0,0.0,0.0
838af0fffffffff,44.0,0.0,0.0,0.0,0.0
838af1fffffffff,26.0,0.0,0.0,0.0,0.0
838af2fffffffff,56.0,0.0,0.0,0.0,0.0
838af4fffffffff,52.0,0.0,0.0,0.0,0.0
838af6fffffffff,390.0,0.0,0.0,0.0,0.0
838b06fffffffff,4.0,0.0,0.0,0.0,0.0
838b08fffffffff,15.0,0.0,0.0,0.0,0.0
838b09fffffffff,4.0,0.0,0.0,0.0,0.0
838b0cfffffffff,41.0,0.0,0.0,0.0,0.0
838b0dfffffffff,66.0,0.0,0.0,0.0,0.0
838b0efffffffff,2.0,0.0,0.0,0.0,0.0
838b10fffffffff,9.0,0.0,0.0,0.0,0.0
838b11fffffffff,7.0,0.0,0.0,0.0,0.0
838b12fffffffff,4.0,0.0,0.0,0.0,0.0
838b1efffffffff,1.0,0.0,0.0,0.0,0.0
838b20fffffffff,15.0,0.0,0.0,0.0,0.0
838b22fffffffff,319.0,0.0,0.0,0.0,0.0
838b23fffffffff,19.0,0.0,0.0,0.0,0.0
838b25fffffffff,4.0,0.0,0.0,0.0,0.0
838b29fffffffff,2.0,0.0,0.0,0.0,0.0
838b2afffffffff,26.0,0.0,0.0,0.0,0.0
838b2bfffffffff,1.0,0.0,0.0,0.0,0.0
838b2cfffffffff,31.0,0.0,0.0,0.0,0.0
838b2dfffffffff,1.0,0.0,0.0,0.0,0.0
838b2efffffffff,5.0,0.0,0.0,0.0,0.0
838b31fffffffff,9.0,0.0,0.0,0.0,0.0
838b33fffffffff,2.0,0.0,0.0,0.0,0.0
838b34fffffffff,9.0,0.0,0.0,0.0,0.0
838b40fffffffff,5.0,0.0,0.0,0.0,0.0
838b44fffffffff,19.0,0.0,0.0,0.0,0.0
838b4efffffffff,4.0,0.0,0.0,0.0,0.0
838b51fffffffff,2.0,0.0,0.0,0.0,0.0
838b52fffffffff,4.0,0.0,0.0,0.0,0.0
838b56fffffffff,34.0,0.0,0.0,0.0,0.0
838b5cfffffffff,18.0,0.0,0.0,0.0,0.0
838b61fffffffff,52.0,0.0,0.0,0.0,0.0
838b62fffffffff,1.0,0.0,0.0,0.0,0.0
838b63fffffffff,11.0,0.0,0.0,0.0,0.0
838b71fffffffff,65.0,0.0,0.0,0.0,0.0
838b72fffffffff,10.0,0.0,0.0,0.0,0.0
838b74fffffffff,2.0,0.0,0.0,0.0,0.0
838b76fffffffff,17.0,0.0,0.0,0.0,0.0
838b82fffffffff,2.0,0.0,0.0,0.0,0.0
838b84fffffffff,45.0,0.0,0.0,0.0,0.0
838b88fffffffff,27.0,0.0,0.0,0.0,0.0
838b99fffffffff,33.0,0.0,0.0,0.0,0.0
838b9dfffffffff,112.0,0.0,0.0,0.0,0.0
838ba0fffffffff,11.0,0.0,0.0,0.0,0.0
838ba2fffffffff,2.0,0.0,0.0,0.0,0.0
838ba4fffffffff,8.0,0.0,0.0,0.0,0.0
838ba6fffffffff,50.0,0.0,0.0,0.0,0.0
838bb0fffffffff,3.0,0.0,0.0,0.0,0.0
838bb4fffffffff,2.0,0.0,0.0,0.0,0.0
838bb5fffffffff,232.0,0.0,0.0,0.0,0.0
838e65fffffffff,1.0,0.0,0.0,0.0,0.0
838f40fffffffff,14.0,0.0,0.0,0.0,0.0
838f44fffffffff,7.0,0.0,0.0,0.0,0.0
838f46fffffffff,2.0,0.0,0.0,0.0,0.0
838f4afffffffff,4.0,0.0,0.0,0.0,0.0
838f4cfffffffff,2.0,0.0,0.0,0.0,0.0
838f61fffffffff,191.0,0.0,0.0,0.0,0.0
838f6cfffffffff,3.0,0.0,0.0,0.0,0.0
838f6efffffffff,17.0,0.0,0.0,0.0,0.0
83a596fffffffff,3.0,0.0,0.0,0.0,0.0
83a800fffffffff,7.0,2.0,0.0,0.0,0.0
83a801fffffffff,126.0,22.0,0.0,0.0,0.0
83a802fffffffff,55.0,3.0,0.0,0.0,0.0
83a803fffffffff,12.0,0.0,0.0,0.0,0.0
83a804fffffffff,77.0,12.0,0.0,0.0,0.0
83a805fffffffff,24.0,4.0,0.0,0.0,0.0
83a806fffffffff,318.0,41.0,0.0,0.0,0.0
83a808fffffffff,2.0,0.0,0.0,0.0,0.0
83a80afffffffff,6.0,0.0,0.0,0.0,0.0
83a80bfffffffff,8.0,0.0,0.0,0.0,0.0
83a80cfffffffff,11.0,2.0,0.0,0.0,0.0
83a80dfffffffff,7.0,0.0,0.0,0.0,0.0
83a80efffffffff,7.0,2.0,0.0,0.0,0.0
83a810fffffffff,1022.0,126.0,0.0,0.0,0.0
83a811fffffffff,394.0,92.0,0.0,0.0,0.0
83a812fffffffff,615.0,114.0,0.0,0.0,0.0
83a813fffffffff,488.0,146.0,0.0,0.0,0.0
83a814fffffffff,44.0,7.0,0.0,0.0,0.0
83a815fffffffff,154.0,25.0,0.0,0.0,0.0
83a816fffffffff,13.0,2.0,0.0,0.0,0.0
83a818fffffffff,130.0,39.0,0.0,0.0,0.0
83a819fffffffff,115.0,32.0,0.0,0.0,0.0
83a81afffffffff,50.0,26.0,0.0,0.0,0.0
83a81bfffffffff,94.0,16.0,0.0,0.0,0.0
83a81cfffffffff,252.0,26.0,0.0,0.0,0.0
83a81dfffffffff,58.0,22.0,0.0,0.0,0.0
83a81efffffffff,848.0,127.0,0.0,0.0,0.0
83a820fffffffff,6.0,4.0,0.0,0.0,0.0
83a821fffffffff,42.0,0.0,0.0,0.0,0.0
83a822fffffffff,30.0,2.0,0.0,0.0,0.0
83a823fffffffff,11.0,1.0,0.0,0.0,0.0
83a824fffffffff,74.0,0.0,0.0,0.0,0.0
83a825fffffffff,34.0,9.0,0.0,0.0,0.0
83a826fffffffff,26.0,0.0,0.0,0.0,0.0
83a828fffffffff,12.0,6.0,0.0,0.0,0.0
83a829fffffffff,35.0,0.0,0.0,0.0,0.0
83a82afffffffff,22.0,2.0,0.0,0.0,0.0
83a82bfffffffff,12.0,0.0,0.0,0.0,0.0
83a82cfffffffff,26.0,10.0,0.0,0.0,0.0
83a82dfffffffff,7.0,1.0,0.0,0.0,0.0
83a82efffffffff,22.0,0.0,0.0,0.0,0.0
83a831fffffffff,203.0,19.0,0.0,0.0,0.0
83a833fffffffff,39.0,7.0,0.0,0.0,0.0
83a835fffffffff,118.0,5.0,0.0,0.0,0.0
83a840fffffffff,135.0,0.0,0.0,0.0,0.0
83a841fffffffff,10.0,0.0,0.0,0.0,0.0
83a842fffffffff,8.0,0.0,0.0,0.0,0.0
83a843fffffffff,2.0,0.0,0.0,0.0,0.0
83a844fffffffff,25.0,0.0,0.0,0.0,0.0
83a845fffffffff,6.0,0.0,0.0,0.0,0.0
83a846fffffffff,164.0,0.0,0.0,0.0,0.0
83a84afffffffff,6.0,0.0,0.0,0.0,0.0
83a84efffffffff,5.0,0.0,0.0,0.0,0.0
83a850fffffffff,6.0,0.0,0.0,0.0,0.0
83a851fffffffff,3.0,0.0,0.0,0.0,0.0
83a854fffffffff,6.0,0.0,0.0,0.0,0.0
83a855fffffffff,88.0,0.0,0.0,0.0,0.0
83a856fffffffff,8.0,0.0,0.0,0.0,0.0
83a859fffffffff,616.0,0.0,0.0,0.0,0.0
83a85afffffffff,2.0,0.0,0.0,0.0,0.0
